,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2019-09-06 07:35:00,0.6838,28.52,1.2307,11010.0,359.25,2234.0,0.7563,59.0,2983.0,1.1029,119.5703125,131.4,65.5,0.0093525,95.45,391.75,97.2,1876.2,1010.4,21200.0,21055.0,7879.0,446.9,1516.2,864.5,10.93,1.0092,292.3,143.234375,107.91015625,130.96875,193.65625,163.3125,17.1,463.5,26805.0,174.66,136.16,215.8,55.37,59.81,3493.0,112.52,15.6,568.0,1.8526,1.5218,170.59,59.83,1662.0,55.34,1512.6,2.6265,1.8524,2.411,932.5,1.5221,18.2,301.5
2019-09-06 07:36:00,0.6837,28.52,1.2307,11025.0,359.25,2236.0,0.75625,58.96,2982.75,1.10285,119.578125,131.4,65.5,0.009354000000000001,95.45,391.75,97.2,1876.2,1009.8,21195.0,21055.0,7877.75,446.9,1516.0,864.5,10.92,1.0094,292.3,143.28125,107.91796875,130.984375,193.84375,163.40625,17.1,463.75,26802.0,174.7,136.16,216.0,55.33,59.81,3492.0,112.52,15.6,568.0,1.8521,1.5216,170.62,59.8,1662.0,55.34,1513.5,2.625,1.8527,2.411,932.8,1.5215,18.21,301.5
2019-09-06 07:37:00,0.6838,28.52,1.2307,11015.0,359.25,2236.0,0.7563,58.98,2984.25,1.1028,119.578125,131.4,65.5,0.009353,95.45,391.75,97.2,1876.2,1010.1,21200.0,21055.0,7880.5,446.9,1516.3,864.5,10.92,1.0095,292.3,143.28125,107.91796875,130.984375,193.78125,163.375,17.05,463.5,26812.0,174.7,136.16,215.92,55.37,59.84,3493.0,112.52,15.6,568.25,1.8521,1.5223,170.62,59.82,1662.0,55.35,1513.3,2.6265,1.8529,2.408,932.1,1.5217,18.195,301.4
2019-09-06 07:38:00,0.6837,28.52,1.2306,11030.0,359.25,2233.0,0.7562,58.98,2984.0,1.10275,119.5859375,131.4,65.5,0.009353499999999999,95.45,391.5,97.2,1876.2,1009.8,21195.0,21055.0,7880.0,446.9,1516.2,864.25,10.92,1.0095,292.3,143.296875,107.91796875,131.0,193.8125,163.40625,17.05,463.75,26810.0,174.7,136.15,215.94,55.39,59.85,3493.0,112.52,15.6,568.5,1.8537,1.5227,170.63,59.85,1662.0,55.37,1513.0,2.6265,1.8536,2.408,931.8,1.5229,18.185,301.4
2019-09-06 07:39:00,0.6835,28.52,1.2306,11040.0,359.25,2235.0,0.75615,58.98,2984.25,1.10275,119.59375,131.4,65.5,0.009352,95.5,391.5,97.2,1876.2,1010.0,21200.0,21055.0,7881.5,446.9,1516.3,864.5,10.92,1.0093,292.3,143.3125,107.91796875,131.0,193.875,163.4375,17.05,463.5,26812.0,174.71,136.16,216.02,55.43,59.91,3494.0,112.52,15.65,569.0,1.8548,1.5227,170.64,59.92,1662.0,55.42,1512.6,2.6265,1.8549,2.4090000000000003,931.8,1.5242,18.185,301.4
2019-09-06 07:40:00,0.6834,28.52,1.2305,11040.0,359.25,2236.0,0.75615,58.95,2984.5,1.1027,119.5859375,131.4,65.5,0.009351,95.6,391.5,97.2,1876.2,1010.1,21205.0,21055.0,7881.5,446.9,1516.5,864.75,10.93,1.0093,292.3,143.3125,107.91796875,131.0,193.8125,163.40625,17.1,463.5,26813.0,174.71,136.16,216.04,55.42,59.87,3494.0,112.52,15.6,568.5,1.8548,1.5243,170.64,59.87,1662.0,55.4,1512.3,2.6265,1.8538,2.41,932.2,1.5238,18.18,301.4
2019-09-06 07:41:00,0.6834,28.52,1.2306,11020.0,359.25,2235.0,0.75615,58.95,2984.25,1.10265,119.5859375,131.4,65.5,0.0093505,95.55,391.5,97.2,1876.2,1009.9,21205.0,21055.0,7881.25,446.9,1516.4,864.75,10.93,1.0092,292.3,143.28125,107.91796875,130.984375,193.75,163.375,17.1,463.5,26813.0,174.7,136.16,216.02,55.41,59.9,3493.0,112.52,15.6,568.5,1.8548,1.5243,170.63,59.89,1662.0,55.41,1512.6,2.626,1.8543,2.41,932.3,1.5239,18.2,301.4
2019-09-06 07:42:00,0.6834,28.52,1.2306,11030.0,359.25,2235.0,0.75615,58.95,2983.5,1.10275,119.5859375,131.4,65.5,0.009351,95.65,391.5,97.2,1876.2,1009.7,21200.0,21055.0,7879.25,447.0,1516.1,864.75,10.93,1.0093,292.3,143.28125,107.91796875,130.984375,193.75,163.375,17.1,463.5,26807.0,174.71,136.15,216.06,55.42,59.91,3493.0,112.52,15.65,568.75,1.8548,1.5243,170.65,59.92,1662.0,55.41,1513.5,2.6265,1.8548,2.411,932.1,1.5244,18.215,301.4
2019-09-06 07:43:00,0.6835,28.52,1.2305,11035.0,359.25,2236.0,0.7562,58.95,2983.5,1.1028,119.5859375,131.4,65.5,0.0093515,95.7,391.5,97.2,1876.2,1010.2,21200.0,21055.0,7880.5,447.0,1516.3,864.75,10.94,1.0095,292.3,143.28125,107.91796875,131.0,193.75,163.375,17.1,463.5,26809.0,174.72,136.16,216.12,55.41,59.9,3494.0,112.52,15.65,568.75,1.8548,1.5243,170.66,59.92,1662.0,55.41,1513.2,2.627,1.8544,2.41,932.5,1.5238,18.215,301.8
2019-09-06 07:44:00,0.6835,28.52,1.2306,11035.0,359.5,2235.0,0.75615,58.95,2983.75,1.1028,119.59375,131.4,65.5,0.0093515,95.6,391.5,97.2,1876.2,1010.2,21200.0,21055.0,7880.75,447.0,1516.4,865.0,10.94,1.0096,292.4,143.296875,107.921875,131.015625,193.84375,163.4375,17.1,463.75,26811.0,174.73,136.16,216.16,55.41,59.9,3494.0,112.52,15.65,568.75,1.8551,1.5242,170.67,59.91,1662.0,55.4,1513.3,2.627,1.8547,2.412,932.7,1.5242,18.22,301.8
2019-09-06 07:45:00,0.6835,28.52,1.2306,11020.0,359.5,2236.0,0.75625,58.95,2983.75,1.1028,119.5859375,131.4,65.5,0.0093515,95.65,391.5,97.2,1876.2,1010.2,21200.0,21055.0,7880.75,447.0,1516.5,865.0,10.94,1.0096,292.4,143.28125,107.91796875,131.0,193.78125,163.375,17.1,463.75,26812.0,174.71,136.17,216.08,55.43,59.93,3494.0,112.525,15.65,569.0,1.8551,1.5243,170.65,59.92,1662.0,55.43,1513.2,2.6265,1.8556,2.4130000000000003,933.7,1.5244,18.23,301.8
2019-09-06 07:46:00,0.6833,28.53,1.2306,11025.0,359.5,2237.0,0.7561,58.95,2984.0,1.10285,119.59375,131.4,65.5,0.009351,95.6,391.5,97.2,1876.2,1009.9,21205.0,21055.0,7880.25,447.0,1516.3,864.75,10.94,1.0096,292.4,143.3125,107.921875,131.015625,193.84375,163.40625,17.1,463.75,26811.0,174.69,136.16,216.0,55.44,59.9,3494.0,112.525,15.65,569.0,1.8551,1.5244,170.64,59.91,1662.0,55.42,1512.9,2.627,1.8548,2.4130000000000003,934.2,1.5243,18.215,301.8
2019-09-06 07:47:00,0.6833,28.53,1.231,11015.0,359.5,2240.0,0.75615,58.95,2984.0,1.1028,119.5859375,131.4,65.5,0.009351,95.6,391.5,97.2,1876.2,1009.7,21200.0,21055.0,7881.5,447.0,1516.4,864.5,10.94,1.0096,292.4,143.28125,107.91796875,131.0,193.78125,163.40625,17.1,463.75,26814.0,174.67,136.16,215.9,55.49,59.96,3494.0,112.525,15.65,569.25,1.8562,1.5246,170.62,59.96,1661.0,55.48,1512.9,2.626,1.856,2.4130000000000003,934.2,1.5244,18.22,301.9
2019-09-06 07:48:00,0.6832,28.53,1.2308,10995.0,359.5,2239.0,0.75615,58.95,2983.75,1.10275,119.5859375,131.4,65.5,0.0093515,95.6,391.75,97.2,1876.2,1009.6,21200.0,21055.0,7881.0,447.0,1516.4,864.75,10.93,1.0097,292.3,143.296875,107.9140625,131.0,193.8125,163.40625,17.1,463.75,26813.0,174.69,136.16,215.92,55.47,59.95,3494.0,112.525,15.65,569.25,1.8568,1.5246,170.63,59.94,1661.0,55.48,1513.7,2.627,1.8562,2.4130000000000003,934.2,1.5248,18.225,301.9
2019-09-06 07:49:00,0.6832,28.53,1.231,10995.0,359.25,2239.0,0.75615,58.95,2983.75,1.10285,119.5859375,131.4,65.5,0.0093515,95.6,391.75,97.2,1876.2,1009.5,21200.0,21055.0,7880.25,446.7,1516.4,864.75,10.94,1.0096,292.3,143.28125,107.9140625,130.984375,193.78125,163.375,17.1,463.75,26813.0,174.67,136.16,215.88,55.46,59.92,3494.0,112.525,15.65,569.0,1.8558,1.5251,170.62,59.95,1661.0,55.45,1513.3,2.6235,1.8567,2.415,932.7,1.5242,18.2,302.1
2019-09-06 07:50:00,0.6833,28.53,1.2309,11000.0,359.25,2239.0,0.75615,58.99,2983.5,1.10285,119.5859375,131.4,65.5,0.0093515,95.7,391.75,97.2,1876.2,1009.4,21200.0,21055.0,7879.75,446.7,1516.4,864.75,10.92,1.0096,292.3,143.28125,107.91796875,130.984375,193.75,163.34375,17.1,463.75,26812.0,174.67,136.16,215.9,55.49,59.97,3494.0,112.53,15.65,569.25,1.8558,1.525,170.63,59.95,1661.0,55.49,1513.1,2.6215,1.8568,2.415,931.9,1.525,18.2,301.8
2019-09-06 07:51:00,0.6833,28.53,1.2312,11010.0,359.25,2240.0,0.75615,58.96,2984.25,1.10285,119.5859375,131.4,65.5,0.00935,95.65,391.75,97.2,1876.2,1009.7,21200.0,21055.0,7881.75,446.7,1516.6,864.75,10.93,1.0096,292.3,143.28125,107.91796875,130.984375,193.75,163.375,17.1,463.75,26816.0,174.69,136.16,215.94,55.59,60.04,3493.0,112.525,15.65,569.75,1.8578,1.5251,170.64,60.04,1661.0,55.6,1513.3,2.621,1.8577,2.417,932.2,1.5259,18.205,301.8
2019-09-06 07:52:00,0.6833,28.53,1.2311,11025.0,359.25,2240.0,0.75615,58.96,2984.0,1.1029,119.5859375,131.4,65.5,0.00935,95.7,391.75,97.2,1876.2,1009.6,21200.0,21055.0,7881.5,446.7,1516.6,864.25,10.93,1.0096,292.3,143.28125,107.9140625,130.984375,193.75,163.375,17.1,463.75,26816.0,174.67,136.16,215.88,55.6,60.03,3494.0,112.53,15.65,569.75,1.8576,1.5259,170.61,60.03,1661.0,55.59,1513.9,2.622,1.8575,2.417,931.8,1.5255,18.215,301.5
2019-09-06 07:53:00,0.6833,28.53,1.2313,11025.0,359.25,2240.0,0.7562,59.0,2984.25,1.1029,119.5859375,131.4,65.5,0.00935,95.75,391.5,97.2,1876.2,1009.7,21200.0,21055.0,7882.25,446.7,1516.7,864.0,10.92,1.0096,292.3,143.28125,107.9140625,131.0,193.78125,163.375,17.05,463.75,26817.0,174.67,136.17,215.86,55.56,60.03,3493.0,112.53,15.65,569.75,1.8576,1.5259,170.61,60.02,1661.0,55.56,1513.7,2.6245,1.8572,2.415,931.9,1.5249,18.215,301.5
2019-09-06 07:54:00,0.6834,28.53,1.2314,11005.0,359.25,2240.0,0.75615,59.03,2984.0,1.1029,119.5859375,131.4,65.5,0.0093505,95.75,392.0,97.2,1876.2,1009.6,21200.0,21055.0,7880.25,446.9,1516.5,864.25,10.93,1.0096,292.3,143.296875,107.9140625,131.015625,193.8125,163.40625,17.05,463.75,26812.0,174.68,136.17,215.88,55.57,60.0,3493.0,112.53,15.65,569.75,1.8576,1.5252,170.62,60.0,1661.0,55.52,1514.2,2.624,1.8579,2.417,933.2,1.5253,18.235,301.5
2019-09-06 07:55:00,0.6833,28.53,1.2315,11010.0,359.25,2240.0,0.75615,59.01,2984.0,1.1029,119.5703125,131.4,65.5,0.0093495,95.75,392.0,97.2,1876.2,1010.1,21200.0,21055.0,7881.75,446.9,1516.4,864.25,10.93,1.0096,292.3,143.265625,107.91015625,130.984375,193.75,163.375,17.05,463.75,26814.0,174.66,136.17,215.82,55.5,59.96,3493.0,112.53,15.65,569.5,1.8576,1.524,170.59,59.96,1661.0,55.48,1514.2,2.6235,1.8569,2.417,932.2,1.5243,18.25,301.5
2019-09-06 07:56:00,0.6833,28.52,1.2316,11015.0,359.5,2240.0,0.75615,59.01,2984.0,1.103,119.5703125,131.4,65.5,0.0093505,95.7,391.75,97.2,1876.2,1010.1,21200.0,21055.0,7881.0,446.9,1516.4,864.5,10.93,1.0097,292.3,143.265625,107.91015625,130.96875,193.78125,163.34375,17.05,463.5,26814.0,174.66,136.17,215.84,55.44,59.93,3493.0,112.53,15.65,569.5,1.8565,1.5236,170.61,59.93,1661.0,55.43,1514.4,2.6245,1.8565,2.421,932.9,1.5233,18.25,301.5
2019-09-06 07:57:00,0.6833,28.52,1.2311,11005.0,359.25,2240.0,0.7561,59.01,2984.0,1.10285,119.5625,131.4,65.5,0.00935,95.7,391.75,97.2,1876.2,1009.9,21200.0,21055.0,7880.0,446.9,1516.6,864.25,10.93,1.0096,292.3,143.265625,107.91015625,130.96875,193.75,163.34375,17.05,463.5,26812.0,174.67,136.17,215.86,55.46,59.96,3494.0,112.53,15.6,569.5,1.8565,1.5236,170.61,59.96,1661.0,55.46,1514.0,2.6245,1.8569,2.423,933.4,1.524,18.23,301.5
2019-09-06 07:58:00,0.6834,28.5,1.2312,11010.0,359.25,2239.0,0.7561,59.04,2983.75,1.1028,119.5625,131.4,65.5,0.00935,95.75,391.5,97.2,1876.2,1010.2,21200.0,21055.0,7880.75,446.9,1516.6,864.0,10.93,1.0096,292.3,143.25,107.91015625,130.96875,193.75,163.34375,17.05,463.5,26810.0,174.68,136.18,215.92,55.49,59.99,3494.0,112.535,15.6,569.75,1.8565,1.5236,170.62,60.0,1661.0,55.46,1513.8,2.6255,1.8575,2.42,933.6,1.5247,18.24,301.4
2019-09-06 07:59:00,0.6833,28.5,1.231,11010.0,359.25,2238.0,0.75595,59.08,2984.0,1.10285,119.5625,131.4,65.5,0.009349,95.75,391.5,97.2,1876.2,1009.9,21200.0,21055.0,7880.5,446.6,1516.6,863.75,10.94,1.0097,292.3,143.25,107.91015625,130.953125,193.75,163.34375,17.0,463.5,26811.0,174.68,136.18,215.88,55.48,59.98,3495.0,112.53,15.6,569.75,1.8565,1.5236,170.62,59.99,1661.0,55.46,1513.8,2.6245,1.8572,2.42,933.6,1.5245,18.245,301.4
2019-09-06 08:00:00,0.6833,28.5,1.2311,11020.0,359.5,2238.0,0.75605,59.08,2984.25,1.1029,119.5546875,131.4,65.5,0.0093495,95.75,392.0,97.2,1876.2,1009.7,21205.0,21065.0,7881.0,446.6,1516.6,864.0,10.94,1.0098,292.3,143.234375,107.91015625,130.953125,193.75,163.3125,17.0,463.5,26813.0,174.67,136.17,215.86,55.48,59.98,3494.0,112.53,15.55,569.75,1.8573,1.5244,170.61,59.98,1661.0,55.48,1513.6,2.624,1.8571,2.42,932.5,1.5245,18.24,301.6
2019-09-06 08:01:00,0.6834,28.5,1.2312,11035.0,359.25,2236.0,0.7561,59.06,2984.75,1.10305,119.546875,131.4,65.5,0.0093495,95.7,392.0,97.2,1876.2,1010.1,21210.0,21065.0,7883.25,446.6,1516.9,864.0,10.94,1.0098,292.3,143.21875,107.90625,130.953125,193.71875,163.3125,17.05,463.5,26819.0,174.67,136.17,215.88,55.49,59.96,3494.0,112.53,15.55,569.5,1.8556,1.5233,170.61,59.94,1661.0,55.48,1514.2,2.6255,1.8564,2.42,933.6,1.5235,18.28,301.7
2019-09-06 08:02:00,0.6834,28.5,1.2312,11030.0,359.25,2236.0,0.75615,59.09,2984.75,1.10315,119.546875,131.4,65.5,0.0093485,95.65,392.0,97.2,1876.2,1010.2,21210.0,21070.0,7883.0,446.6,1516.9,864.0,10.94,1.0098,292.3,143.203125,107.90625,130.9375,193.6875,163.28125,17.05,463.5,26819.0,174.66,136.17,215.9,55.5,59.97,3494.0,112.53,15.6,569.5,1.8569,1.5233,170.6,59.97,1661.0,55.49,1513.7,2.626,1.8569,2.42,932.6,1.5243,18.255,301.6
2019-09-06 08:03:00,0.6834,28.5,1.2313,11040.0,359.25,2235.0,0.75615,59.09,2984.5,1.1032,119.5625,131.4,65.5,0.009349,95.75,391.75,97.2,1876.2,1010.0,21210.0,21070.0,7882.5,446.6,1516.8,863.75,10.95,1.0097,292.0,143.21875,107.91015625,130.953125,193.71875,163.3125,17.05,463.5,26819.0,174.69,136.18,215.98,55.45,59.9,3494.0,112.535,15.6,568.75,1.8551,1.5232,170.63,59.9,1661.0,55.42,1513.6,2.626,1.8549,2.419,932.3,1.5229,18.245,301.6
2019-09-06 08:04:00,0.6834,28.5,1.2312,11050.0,359.25,2232.0,0.7562,59.11,2984.25,1.10315,119.5625,131.4,65.5,0.009349,95.75,391.75,97.2,1876.2,1009.9,21205.0,21070.0,7881.5,446.6,1516.6,863.5,10.95,1.0096,292.0,143.234375,107.9140625,130.953125,193.75,163.34375,17.05,463.5,26814.0,174.71,136.18,216.1,55.41,59.92,3493.0,112.535,15.6,569.0,1.8551,1.5232,170.65,59.9,1661.0,55.42,1513.5,2.626,1.8552,2.419,932.8,1.5234,18.245,301.6
2019-09-06 08:05:00,0.6835,28.5,1.2312,11045.0,359.25,2232.0,0.7563,59.1,2983.75,1.10325,119.578125,131.4,65.5,0.009349,95.65,392.0,97.2,1876.2,1009.7,21205.0,21070.0,7879.5,446.6,1516.3,863.75,10.94,1.0097,292.0,143.296875,107.9140625,130.984375,193.90625,163.4375,17.05,463.75,26807.0,174.71,136.19,216.12,55.44,59.95,3493.0,112.53,15.6,569.25,1.8562,1.5238,170.66,59.96,1661.0,55.42,1513.9,2.6265,1.8561,2.418,932.2,1.5238,18.235,301.4
2019-09-06 08:06:00,0.6836,28.5,1.2315,11045.0,359.25,2233.0,0.75635,59.1,2985.0,1.10335,119.578125,131.4,65.5,0.0093505,95.65,392.0,97.2,1876.2,1010.0,21205.0,21070.0,7883.0,446.7,1516.9,864.0,10.95,1.0097,292.0,143.296875,107.91796875,131.0,193.9375,163.4375,17.05,463.75,26819.0,174.74,136.19,216.26,55.44,59.95,3494.0,112.53,15.6,569.25,1.8562,1.5234,170.69,59.94,1661.0,55.44,1513.7,2.628,1.856,2.417,932.7,1.5247,18.235,301.4
2019-09-06 08:07:00,0.6836,28.5,1.2315,11035.0,359.25,2234.0,0.7564,59.1,2984.5,1.1034,119.5859375,131.4,65.5,0.009351,95.7,392.0,97.2,1876.2,1010.2,21205.0,21070.0,7882.0,446.7,1516.9,863.25,10.96,1.0098,292.0,143.3125,107.91796875,131.015625,193.96875,163.46875,17.05,463.75,26818.0,174.75,136.19,216.26,55.43,59.93,3493.0,112.535,15.6,569.25,1.8562,1.5242,170.7,59.93,1661.0,55.43,1513.7,2.629,1.8562,2.423,932.8,1.5243,18.245,301.6
2019-09-06 08:08:00,0.6836,28.5,1.2316,11055.0,359.25,2233.0,0.75635,59.1,2984.5,1.10355,119.5859375,131.4,65.5,0.009352,95.75,391.75,97.2,1876.2,1010.1,21200.0,21070.0,7881.75,446.7,1516.8,863.5,10.96,1.0099,291.9,143.3125,107.921875,131.0,193.96875,163.46875,17.05,464.0,26818.0,174.76,136.2,216.3,55.44,59.97,3493.0,112.535,15.6,569.75,1.8578,1.5248,170.71,59.96,1661.0,55.44,1513.8,2.628,1.8578,2.432,932.8,1.5252,18.25,301.6
2019-09-06 08:09:00,0.6836,28.5,1.2315,11040.0,359.25,2235.0,0.75625,59.1,2984.75,1.10345,119.578125,131.4,65.5,0.009351,95.8,391.75,97.2,1876.2,1010.2,21205.0,21060.0,7882.5,446.6,1516.9,863.25,10.97,1.0098,291.9,143.28125,107.9140625,130.984375,193.8125,163.40625,17.05,464.0,26822.0,174.73,136.19,216.18,55.45,59.99,3494.0,112.535,15.6,569.75,1.8578,1.5249,170.68,59.97,1661.0,55.45,1513.7,2.628,1.8578,2.431,932.7,1.5249,18.265,301.8
2019-09-06 08:10:00,0.6836,28.5,1.2313,11050.0,359.25,2238.0,0.75625,59.08,2985.0,1.10345,119.5546875,131.4,65.5,0.0093505,95.85,391.75,97.2,1876.2,1009.9,21205.0,21060.0,7882.5,446.6,1517.2,863.5,10.96,1.0098,291.9,143.25,107.91015625,130.96875,193.78125,163.34375,17.05,463.75,26822.0,174.71,136.18,216.12,55.45,59.95,3494.0,112.535,15.6,569.5,1.8578,1.5244,170.66,59.94,1661.0,55.43,1513.2,2.629,1.8572,2.43,931.7,1.5236,18.26,301.6
2019-09-06 08:11:00,0.6835,28.5,1.2312,11055.0,359.25,2241.0,0.75625,59.07,2985.0,1.10345,119.5625,131.4,65.5,0.00935,95.9,391.75,97.2,1876.2,1009.9,21205.0,21060.0,7882.75,446.6,1517.1,863.5,10.96,1.0098,291.9,143.25,107.91015625,130.96875,193.8125,163.34375,17.05,463.75,26823.0,174.73,136.19,216.18,55.45,59.99,3494.0,112.54,15.6,569.75,1.8572,1.5244,170.68,59.98,1661.0,55.47,1513.5,2.6305,1.8578,2.427,932.6,1.5244,18.275,301.8
2019-09-06 08:12:00,0.6835,28.5,1.2315,11040.0,359.25,2241.0,0.7563,59.1,2985.0,1.1035,119.5546875,131.4,65.5,0.0093495,95.9,391.75,97.2,1876.2,1009.8,21205.0,21065.0,7882.25,446.7,1516.9,863.5,10.96,1.0098,291.9,143.234375,107.91015625,130.953125,193.8125,163.34375,17.05,463.75,26821.0,174.72,136.19,216.0,55.44,59.96,3493.0,112.54,15.6,569.75,1.8573,1.5238,170.66,59.96,1661.0,55.44,1513.1,2.6305,1.8572,2.432,932.5,1.5238,18.28,301.8
2019-09-06 08:13:00,0.6837,28.5,1.2315,11040.0,359.25,2244.0,0.7563,59.1,2985.0,1.10345,119.5546875,131.4,65.5,0.00935,95.9,391.75,97.2,1876.2,1010.0,21205.0,21065.0,7883.0,446.7,1517.1,863.25,10.96,1.0097,291.9,143.234375,107.90625,130.953125,193.84375,163.375,17.0,463.75,26823.0,174.74,136.19,216.16,55.43,59.96,3493.0,112.54,15.6,569.75,1.8573,1.5246,170.68,59.95,1661.0,55.45,1513.0,2.6325,1.8575,2.4330000000000003,932.8,1.5248,18.285,301.8
2019-09-06 08:14:00,0.6837,28.5,1.2315,11045.0,359.25,2244.0,0.7563,59.1,2986.5,1.1035,119.5546875,131.4,65.5,0.00935,95.85,391.75,97.2,1876.2,1010.2,21215.0,21065.0,7886.5,446.7,1518.0,863.25,10.94,1.01,291.9,143.234375,107.91015625,130.953125,193.875,163.375,16.95,463.75,26833.0,174.73,136.2,216.08,55.48,60.01,3495.0,112.54,15.6,570.0,1.8586,1.5246,170.67,59.97,1661.0,55.48,1512.8,2.6325,1.8584,2.432,932.9,1.5263,18.285,301.8
2019-09-06 08:15:00,0.6837,28.5,1.2309,11065.0,359.25,2244.0,0.75625,59.09,2986.5,1.1033,119.5546875,131.4,65.5,0.0093495,95.85,391.75,97.2,1876.2,1010.3,21215.0,21065.0,7886.5,446.7,1518.0,863.0,10.95,1.0098,291.9,143.234375,107.9140625,130.9375,193.875,163.375,17.0,463.75,26835.0,174.73,136.19,216.14,55.49,60.0,3494.0,112.54,15.6,570.0,1.8584,1.5269,170.68,59.99,1661.0,55.47,1513.0,2.631,1.8579,2.434,932.9,1.5256,18.295,301.8
2019-09-06 08:16:00,0.6835,28.49,1.2307,11080.0,359.25,2244.0,0.75615,59.1,2986.0,1.1034,119.546875,131.4,65.5,0.009349,95.85,391.75,97.2,1876.2,1010.0,21210.0,21065.0,7885.0,446.7,1517.8,862.75,10.97,1.0098,291.9,143.21875,107.91015625,130.921875,193.8125,163.34375,17.0,463.75,26831.0,174.71,136.19,216.1,55.49,59.96,3494.0,112.54,15.6,569.5,1.858,1.5269,170.66,59.95,1661.0,55.47,1511.7,2.628,1.8574,2.434,929.9,1.5245,18.26,301.8
2019-09-06 08:17:00,0.6835,28.49,1.2309,11070.0,359.25,2244.0,0.75615,59.1,2986.25,1.1034,119.5546875,131.4,65.5,0.009349,95.85,391.75,97.2,1876.2,1010.4,21210.0,21065.0,7885.0,446.7,1517.9,863.0,10.97,1.0099,291.9,143.21875,107.91015625,130.921875,193.8125,163.3125,17.0,463.75,26833.0,174.72,136.19,216.1,55.49,59.95,3494.0,112.535,15.6,569.5,1.858,1.5269,170.68,59.93,1661.0,55.45,1511.3,2.6275,1.8567,2.438,930.9,1.524,18.255,302.0
2019-09-06 08:18:00,0.6836,28.49,1.2311,11100.0,359.25,2242.0,0.75615,59.09,2986.0,1.10345,119.5546875,131.4,65.5,0.0093495,95.85,391.75,97.2,1876.2,1010.2,21210.0,21065.0,7883.75,446.6,1517.7,863.25,10.96,1.01,291.9,143.234375,107.9140625,130.9375,193.84375,163.34375,17.0,463.75,26829.0,174.7,136.18,216.0,55.47,59.93,3493.0,112.535,15.6,569.5,1.8571,1.5238,170.64,59.94,1661.0,55.44,1511.1,2.6255,1.8566,2.435,930.9,1.5243,18.235,302.0
2019-09-06 08:19:00,0.6835,28.49,1.2312,11065.0,359.25,2242.0,0.7561,59.1,2985.5,1.1035,119.546875,131.4,65.5,0.009349,95.85,391.75,97.2,1876.2,1010.1,21205.0,21065.0,7882.5,446.6,1517.5,863.25,10.96,1.0101,291.9,143.203125,107.91015625,130.921875,193.78125,163.3125,17.0,463.75,26829.0,174.68,136.18,215.88,55.48,59.96,3492.0,112.535,15.6,569.75,1.8571,1.5238,170.62,59.95,1660.0,55.48,1511.4,2.625,1.8574,2.4330000000000003,931.7,1.5241,18.26,301.9
2019-09-06 08:20:00,0.6836,28.49,1.2315,11075.0,359.25,2241.0,0.75625,59.09,2985.0,1.1037,119.546875,131.4,65.5,0.0093495,95.75,391.75,97.2,1876.2,1009.7,21205.0,21065.0,7880.0,446.7,1517.1,863.75,10.95,1.0105,292.1,143.203125,107.91015625,130.921875,193.71875,163.28125,17.0,463.75,26823.0,174.66,136.17,215.86,55.55,60.04,3491.0,112.535,15.65,570.0,1.8587,1.5254,170.6,60.02,1660.0,55.58,1512.5,2.625,1.8589,2.434,932.3,1.5258,18.26,301.3
2019-09-06 08:21:00,0.6835,28.49,1.2313,11070.0,359.25,2240.0,0.75625,59.07,2984.25,1.10375,119.5703125,131.4,65.5,0.0093515,95.65,391.75,97.2,1878.6,1009.6,21200.0,21055.0,7878.25,446.7,1517.1,863.75,10.95,1.0104,292.1,143.234375,107.921875,130.953125,193.8125,163.34375,17.0,463.5,26818.0,174.67,136.17,215.9,55.61,60.07,3491.0,112.535,15.7,570.5,1.8606,1.527,170.61,60.08,1660.0,55.61,1513.6,2.625,1.8598,2.439,934.7,1.5271,18.3,301.4
2019-09-06 08:22:00,0.6834,28.49,1.2314,11060.0,359.25,2240.0,0.75625,59.1,2984.75,1.10365,119.5546875,131.4,65.5,0.0093515,95.65,391.75,97.2,1878.6,1009.6,21200.0,21055.0,7879.0,446.7,1517.3,863.75,10.96,1.0103,292.1,143.203125,107.91796875,130.921875,193.78125,163.34375,17.0,463.5,26821.0,174.68,136.17,215.92,55.58,60.04,3491.0,112.535,15.7,570.25,1.859,1.5255,170.61,60.03,1660.0,55.58,1514.0,2.625,1.8587,2.445,936.7,1.5257,18.315,301.5
