,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-01-08 00:55:00,112.015625,0.907,39.84,1.5927,416.0,3290.0,0.9661,73.02,1137.75,1.4289,114.609375,96.725,67.825,0.010718,142.15,543.5,86.0,1618.7,1026.4,10825.0,10865.0,1878.0,639.2,1019.5,27.81,0.9658,298.5,108.328125,115.65625,114.9375,20.7,550.0,10545.0,121.3,115.83,96.36,82.25,81.02,3022.0,108.07,2.1756,1348.0,2267.0,82.25,1121.3,3.4045,2.18,5.83,1545.6,2.1293,18.06,724.5
2010-01-08 00:56:00,112.015625,0.9071,39.85,1.5927,415.75,3290.0,0.966,73.02,1137.5,1.4289,114.609375,96.725,67.825,0.010719,142.15,543.5,86.0,1618.7,1026.4,10825.0,10865.0,1878.0,639.2,1019.0,27.81,0.9658,298.4,108.328125,115.65625,114.96875,20.7,549.75,10544.0,121.3,115.83,96.36,82.25,81.02,3022.0,108.07,2.1756,1348.0,2267.0,82.26,1122.0,3.402,2.18,5.83,1545.6,2.1293,18.07,724.5
2010-01-08 00:57:00,112.015625,0.9071,39.85,1.5926,415.75,3290.0,0.9659,73.02,1137.75,1.429,114.609375,96.725,67.825,0.010718,142.15,543.5,86.0,1618.7,1026.4,10825.0,10865.0,1878.0,639.2,1019.25,27.81,0.9658,298.4,108.328125,115.640625,114.9375,20.7,550.0,10544.0,121.3,115.83,96.36,82.26,81.03,3022.0,108.07,2.1756,1348.0,2267.0,82.25,1121.2,3.4025,2.18,5.83,1545.6,2.1293,18.065,724.5
2010-01-08 00:58:00,112.015625,0.9067,39.85,1.5924,416.0,3290.0,0.9657,73.02,1137.75,1.4286,114.60156200000002,96.725,67.825,0.010718,142.15,543.5,86.025,1618.7,1026.4,10825.0,10865.0,1878.0,639.2,1020.0,27.81,0.9659,298.4,108.328125,115.640625,114.9375,20.7,550.0,10544.0,121.3,115.83,96.36,82.26,81.03,3022.0,108.07,2.1756,1348.0,2267.0,82.28,1121.3,3.4045,2.18,5.83,1545.6,2.1293,18.06,724.5
2010-01-08 00:59:00,112.015625,0.9063,39.87,1.5923,416.0,3290.0,0.9656,73.04,1137.5,1.4287,114.60156200000002,96.725,67.825,0.010718,142.15,543.5,86.025,1618.7,1026.4,10825.0,10865.0,1878.0,639.2,1020.0,27.81,0.9658,298.4,108.328125,115.640625,114.9375,20.7,550.0,10545.0,121.3,115.83,96.36,82.26,81.03,3022.0,108.07,2.1756,1348.0,2267.0,82.25,1121.0,3.404,2.18,5.829,1545.6,2.1293,18.055,724.5
2010-01-08 01:00:00,112.015625,0.9069,39.87,1.5929,416.25,3290.0,0.9658,73.04,1137.75,1.4291,114.60156200000002,96.725,67.825,0.010719,142.15,543.5,86.025,1618.7,1026.4,10825.0,10865.0,1877.75,639.4,1020.0,27.81,0.9663,298.4,108.328125,115.640625,114.9375,20.7,550.0,10545.0,121.3,115.83,96.36,82.26,81.03,3022.0,108.07,2.1756,1348.0,2267.0,82.26,1121.5,3.4045,2.18,5.829,1542.5,2.1293,18.065,724.5
2010-01-08 01:01:00,112.015625,0.9074,39.87,1.5934,416.25,3290.0,0.9665,73.05,1138.0,1.4299,114.60156200000002,96.725,67.825,0.01072,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1878.25,639.4,1020.0,27.81,0.9666,298.4,108.328125,115.625,114.96875,20.7,550.75,10548.0,121.3,115.83,96.36,82.25,81.08,3022.0,108.07,2.1756,1348.0,2267.0,82.3,1121.5,3.408,2.18,5.829,1542.5,2.1293,18.08,724.5
2010-01-08 01:02:00,112.015625,0.9067,39.87,1.5929,416.25,3290.0,0.9661,73.06,1138.0,1.4294,114.60156200000002,96.725,67.825,0.010719,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1878.25,639.4,1020.0,27.81,0.9663,298.4,108.328125,115.640625,114.96875,20.7,550.75,10548.0,121.3,115.83,96.36,82.25,81.08,3022.0,108.07,2.1756,1348.0,2267.0,82.26,1121.3,3.4075,2.18,5.829,1542.5,2.1293,18.07,724.5
2010-01-08 01:03:00,112.015625,0.9072,39.87,1.593,416.25,3290.0,0.9662,73.06,1137.75,1.4299,114.60156200000002,96.725,67.825,0.010722,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1878.25,639.4,1020.0,27.81,0.9666,298.4,108.328125,115.625,114.96875,20.7,550.75,10547.0,121.3,115.83,96.36,82.25,81.05,3022.0,108.07,2.1756,1348.0,2267.0,82.27,1121.2,3.408,2.18,5.829,1542.5,2.1293,18.075,724.5
2010-01-08 01:04:00,112.015625,0.9071,39.88,1.5931,416.0,3290.0,0.9662,73.02,1137.75,1.4299,114.60156200000002,96.725,67.825,0.010722,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1878.25,639.4,1020.0,27.81,0.9667,298.6,108.328125,115.625,114.96875,20.7,550.75,10547.0,121.3,115.83,96.36,82.25,81.05,3022.0,108.07,2.1756,1348.0,2267.0,82.23,1121.0,3.408,2.1791,5.829,1542.5,2.1293,18.075,724.5
2010-01-08 01:05:00,112.015625,0.9074,39.88,1.593,416.25,3290.0,0.9663,73.02,1137.75,1.4303,114.60156200000002,96.725,67.825,0.010721,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1878.25,639.4,1019.75,27.81,0.9671,298.6,108.328125,115.625,114.96875,20.7,550.75,10548.0,121.3,115.83,96.36,82.25,81.02,3022.0,108.07,2.1756,1348.0,2267.0,82.22,1121.2,3.408,2.1791,5.827000000000001,1541.0,2.1293,18.08,724.5
2010-01-08 01:06:00,112.015625,0.9073,39.88,1.5934,416.25,3290.0,0.9664,73.02,1137.75,1.4301,114.609375,96.725,67.825,0.010723,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1878.5,639.4,1019.75,27.81,0.967,298.6,108.328125,115.640625,114.96875,20.7,550.75,10548.0,121.3,115.83,96.36,82.25,81.02,3022.0,108.07,2.1756,1348.0,2267.0,82.21,1121.0,3.41,2.1791,5.8260000000000005,1541.8,2.1293,18.08,724.5
2010-01-08 01:07:00,112.015625,0.9068,39.88,1.5933,416.25,3290.0,0.9661,73.02,1138.0,1.4298,114.609375,96.725,67.825,0.010722,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1878.5,639.4,1019.75,27.81,0.9669,298.6,108.328125,115.640625,114.96875,20.7,550.75,10549.0,121.3,115.83,96.36,82.25,81.0,3022.0,108.07,2.1756,1348.0,2267.0,82.2,1120.3,3.4095,2.1791,5.8260000000000005,1541.8,2.129,18.065,724.5
2010-01-08 01:08:00,112.015625,0.9073,39.88,1.5937,416.25,3290.0,0.9661,73.02,1138.0,1.4302,114.609375,96.725,67.825,0.010722,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1878.5,639.4,1019.75,27.81,0.9672,298.6,108.328125,115.640625,114.96875,20.7,550.25,10548.0,121.3,115.83,96.36,82.25,81.0,3022.0,108.07,2.1756,1348.0,2267.0,82.23,1121.0,3.4175,2.1791,5.8260000000000005,1540.6,2.129,18.08,724.5
2010-01-08 01:09:00,112.015625,0.9074,39.88,1.5939,416.25,3290.0,0.9665,73.02,1137.75,1.4303,114.60156200000002,96.725,67.825,0.010721,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1878.75,639.7,1020.0,27.81,0.9674,298.6,108.328125,115.640625,114.96875,20.7,550.25,10549.0,121.3,115.83,96.36,82.22,81.0,3022.0,108.07,2.1756,1348.0,2267.0,82.23,1121.7,3.4165,2.1791,5.8260000000000005,1540.6,2.129,18.095,724.5
2010-01-08 01:10:00,112.015625,0.9076,39.88,1.5939,416.25,3290.0,0.9665,73.02,1138.0,1.4304,114.60156200000002,96.725,67.825,0.01072,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1878.75,639.7,1020.0,27.81,0.9676,298.6,108.328125,115.640625,114.96875,20.7,550.25,10549.0,121.3,115.83,96.36,82.22,81.0,3022.0,108.07,2.1756,1348.0,2267.0,82.21,1121.9,3.422,2.1791,5.8260000000000005,1540.6,2.129,18.09,724.5
2010-01-08 01:11:00,112.015625,0.9077,39.88,1.5943,416.25,3290.0,0.9666,73.02,1138.0,1.4306,114.60156200000002,96.725,67.825,0.010721,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1878.75,639.7,1020.25,27.81,0.9676,298.6,108.328125,115.640625,114.96875,20.7,550.25,10549.0,121.3,115.83,96.36,82.22,81.0,3022.0,108.07,2.1756,1348.0,2267.0,82.24,1122.0,3.421,2.1791,5.8260000000000005,1540.6,2.129,18.105,724.5
2010-01-08 01:12:00,112.015625,0.9079,39.88,1.5948,416.5,3290.0,0.967,73.02,1138.25,1.4311,114.609375,96.725,67.825,0.010721,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.0,639.8,1021.0,27.81,0.9677,298.9,108.328125,115.65625,114.96875,20.7,550.25,10550.0,121.3,115.83,96.36,82.26,81.05,3022.0,108.07,2.1756,1348.0,2267.0,82.26,1122.3,3.4215,2.1791,5.8260000000000005,1540.6,2.129,18.1,724.5
2010-01-08 01:13:00,112.015625,0.9079,39.87,1.5946,416.25,3290.0,0.9667,73.02,1138.25,1.4308,114.609375,96.725,67.825,0.010722,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.0,639.8,1021.0,27.81,0.9675,298.9,108.328125,115.640625,114.96875,20.7,550.75,10551.0,121.3,115.83,96.36,82.26,81.05,3022.0,108.07,2.1756,1348.0,2267.0,82.25,1121.8,3.4225,2.1791,5.83,1540.6,2.129,18.09,724.5
2010-01-08 01:14:00,112.015625,0.9076,39.87,1.5943,416.5,3290.0,0.9664,73.07,1138.0,1.4307,114.609375,96.725,67.825,0.010722,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.0,639.7,1020.75,27.81,0.9675,298.9,108.328125,115.640625,114.96875,20.7,550.5,10551.0,121.3,115.83,96.36,82.26,81.05,3022.0,108.07,2.1756,1348.0,2267.0,82.27,1121.8,3.4225,2.1798,5.834,1542.0,2.129,18.095,724.5
2010-01-08 01:15:00,112.015625,0.908,39.87,1.5945,416.5,3290.0,0.9666,73.07,1138.25,1.4313,114.609375,96.725,67.825,0.010722,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.0,639.7,1021.0,27.81,0.9678,298.9,108.328125,115.640625,114.96875,20.7,550.5,10551.0,121.3,115.83,96.36,82.3,81.05,3022.0,108.07,2.1756,1348.0,2267.0,82.32,1122.5,3.422,2.1806,5.834,1542.0,2.129,18.1,724.5
2010-01-08 01:16:00,112.015625,0.9083,39.87,1.5946,416.5,3290.0,0.9667,73.07,1138.25,1.4313,114.60156200000002,96.725,67.825,0.010724,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.0,639.7,1021.25,27.81,0.9676,299.0,108.328125,115.640625,114.96875,20.7,550.5,10551.0,121.3,115.83,96.36,82.32,81.05,3022.0,108.07,2.1756,1348.0,2267.0,82.36,1122.9,3.4225,2.1806,5.834,1542.0,2.129,18.11,724.5
2010-01-08 01:17:00,112.015625,0.9081,39.87,1.5946,416.5,3290.0,0.9667,73.07,1138.25,1.4314,114.609375,96.725,67.825,0.010724,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.25,640.1,1021.5,27.81,0.9674,299.0,108.33593700000002,115.640625,114.96875,20.7,550.75,10552.0,121.3,115.83,96.36,82.32,81.13,3022.0,108.07,2.1756,1348.0,2267.0,82.32,1122.8,3.4225,2.1806,5.834,1542.0,2.129,18.115,724.5
2010-01-08 01:18:00,112.015625,0.9082,39.88,1.595,416.5,3290.0,0.9667,73.07,1138.25,1.4311,114.609375,96.725,67.825,0.010724,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.25,640.1,1021.5,27.81,0.9673,299.1,108.33593700000002,115.640625,114.96875,20.7,550.75,10552.0,121.3,115.83,96.36,82.32,81.13,3022.0,108.07,2.1756,1348.0,2267.0,82.32,1122.7,3.4225,2.1806,5.835,1542.0,2.129,18.115,724.5
2010-01-08 01:19:00,112.015625,0.908,39.88,1.5948,416.5,3290.0,0.9667,73.07,1138.5,1.431,114.609375,96.725,67.825,0.010724,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.25,640.1,1021.5,27.81,0.9672,299.1,108.33593700000002,115.640625,114.96875,20.7,550.75,10553.0,121.3,115.83,96.36,82.31,81.13,3022.0,108.07,2.1756,1348.0,2267.0,82.32,1122.6,3.423,2.1806,5.835,1542.0,2.129,18.11,724.5
2010-01-08 01:20:00,112.015625,0.9081,39.88,1.5947,416.5,3290.0,0.9667,73.07,1138.5,1.4311,114.609375,96.725,67.825,0.010723,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.25,640.1,1021.5,27.81,0.9672,299.1,108.33593700000002,115.640625,115.0,20.7,550.75,10553.0,121.3,115.83,96.36,82.31,81.13,3022.0,108.07,2.1756,1348.0,2267.0,82.32,1122.7,3.4255,2.1806,5.835,1542.0,2.129,18.11,724.5
2010-01-08 01:21:00,112.015625,0.908,39.88,1.5949,416.75,3290.0,0.9666,73.15,1138.5,1.431,114.609375,96.725,67.825,0.010722,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.25,640.2,1021.5,27.81,0.9672,299.1,108.33593700000002,115.640625,115.0,20.7,550.75,10553.0,121.3,115.83,96.36,82.31,81.1,3022.0,108.07,2.1756,1348.0,2267.0,82.3,1122.4,3.425,2.1806,5.837000000000001,1542.0,2.129,18.105,724.5
2010-01-08 01:22:00,112.015625,0.9081,39.88,1.5947,416.75,3290.0,0.9669,73.15,1138.25,1.4309,114.625,96.725,67.825,0.01072,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.25,640.2,1021.5,27.81,0.9672,299.1,108.33593700000002,115.65625,115.0,20.7,550.75,10552.0,121.3,115.83,96.36,82.31,81.1,3022.0,108.07,2.1756,1348.0,2267.0,82.31,1121.8,3.424,2.1806,5.837999999999999,1542.0,2.129,18.1,724.5
2010-01-08 01:23:00,112.015625,0.9081,39.88,1.5948,416.75,3290.0,0.9669,73.15,1138.25,1.4309,114.625,96.725,67.825,0.01072,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.25,640.2,1021.75,27.81,0.9672,299.1,108.33593700000002,115.671875,115.0,20.7,550.75,10552.0,121.3,115.83,96.36,82.31,81.1,3022.0,108.07,2.1756,1348.0,2267.0,82.31,1122.0,3.424,2.1806,5.837999999999999,1542.0,2.129,18.1,724.5
2010-01-08 01:24:00,112.015625,0.9081,39.86,1.595,416.75,3290.0,0.967,73.15,1138.25,1.4311,114.625,96.725,67.825,0.010719,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.25,640.2,1021.75,27.81,0.9674,299.4,108.33593700000002,115.671875,115.0,20.7,550.75,10552.0,121.3,115.83,96.36,82.31,81.11,3022.0,108.07,2.1756,1348.0,2267.0,82.38,1122.2,3.425,2.181,5.8389999999999995,1542.0,2.129,18.11,724.5
2010-01-08 01:25:00,112.015625,0.908,39.86,1.5949,416.75,3290.0,0.967,73.15,1138.25,1.4312,114.61718700000002,96.725,67.825,0.010719,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.25,640.2,1022.0,27.81,0.9673,299.4,108.33593700000002,115.65625,115.0,20.7,551.0,10552.0,121.3,115.83,96.36,82.31,81.11,3022.0,108.07,2.1756,1348.0,2267.0,82.37,1122.6,3.4265,2.181,5.8389999999999995,1542.0,2.129,18.11,724.5
2010-01-08 01:26:00,112.015625,0.908,39.86,1.5949,416.75,3290.0,0.967,73.15,1138.5,1.4312,114.61718700000002,96.725,67.825,0.010719,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.25,640.3,1021.75,27.81,0.9673,299.4,108.33593700000002,115.65625,115.0,20.7,551.0,10552.0,121.3,115.83,96.36,82.31,81.11,3022.0,108.07,2.1756,1348.0,2267.0,82.37,1123.1,3.426,2.181,5.8389999999999995,1545.5,2.129,18.12,724.5
2010-01-08 01:27:00,112.015625,0.908,39.86,1.595,416.75,3290.0,0.967,73.15,1138.5,1.4312,114.61718700000002,96.725,67.825,0.010717,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.25,640.3,1021.75,27.81,0.9673,299.3,108.33593700000002,115.65625,115.0,20.7,551.0,10552.0,121.3,115.83,96.36,82.31,81.15,3022.0,108.07,2.1756,1348.0,2267.0,82.37,1123.5,3.4235,2.181,5.8389999999999995,1548.0,2.129,18.12,724.5
2010-01-08 01:28:00,112.015625,0.9081,39.87,1.595,416.75,3290.0,0.9671,73.15,1138.5,1.4313,114.61718700000002,96.725,67.825,0.01072,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.5,640.3,1021.5,27.81,0.9673,299.3,108.33593700000002,115.65625,115.0,20.7,551.0,10553.0,121.3,115.83,96.36,82.31,81.12,3022.0,108.07,2.1756,1348.0,2267.0,82.37,1123.5,3.423,2.181,5.8389999999999995,1548.0,2.129,18.115,724.5
2010-01-08 01:29:00,112.015625,0.9083,39.87,1.595,416.75,3290.0,0.9671,73.15,1138.5,1.4313,114.609375,96.725,67.825,0.01072,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.5,640.3,1021.75,27.81,0.9673,299.3,108.33593700000002,115.640625,115.0,20.7,551.0,10553.0,121.3,115.83,96.36,82.31,81.12,3022.0,108.07,2.1756,1348.0,2267.0,82.36,1123.7,3.423,2.1814,5.8389999999999995,1548.0,2.129,18.115,724.5
2010-01-08 01:30:00,112.015625,0.9086,39.87,1.5949,416.75,3290.0,0.9671,73.15,1138.5,1.4312,114.609375,96.725,67.825,0.010717,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.5,640.3,1021.75,27.81,0.9673,299.3,108.33593700000002,115.640625,115.0,20.7,551.0,10553.0,121.3,115.83,96.36,82.31,81.12,3022.0,108.07,2.1756,1348.0,2267.0,82.38,1123.7,3.423,2.1814,5.8389999999999995,1550.0,2.129,18.12,724.5
2010-01-08 01:31:00,112.015625,0.9086,39.88,1.5949,416.75,3290.0,0.9671,73.15,1138.5,1.4313,114.61718700000002,96.725,67.825,0.010718,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.5,640.3,1022.25,27.81,0.9673,299.4,108.33593700000002,115.65625,115.0,20.7,551.0,10553.0,121.3,115.83,96.36,82.31,81.12,3022.0,108.07,2.1756,1348.0,2267.0,82.38,1123.6,3.4225,2.1814,5.841,1550.0,2.1334,18.125,724.5
2010-01-08 01:32:00,112.015625,0.9087,39.89,1.5949,417.0,3290.0,0.9672,73.15,1138.5,1.4314,114.61718700000002,96.725,67.825,0.010718,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.5,640.3,1022.0,27.81,0.9674,299.4,108.33593700000002,115.65625,115.0,20.7,551.0,10554.0,121.3,115.83,96.36,82.31,81.12,3022.0,108.07,2.1756,1348.0,2267.0,82.38,1123.3,3.4235,2.1814,5.84,1550.0,2.1334,18.115,724.5
2010-01-08 01:33:00,112.015625,0.9088,39.9,1.5948,417.0,3290.0,0.9671,73.15,1138.5,1.4312,114.61718700000002,96.725,67.825,0.010718,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.5,640.3,1022.75,27.81,0.9674,299.4,108.33593700000002,115.65625,115.0,20.7,551.0,10554.0,121.3,115.83,96.36,82.4,81.15,3022.0,108.07,2.1756,1348.0,2267.0,82.39,1123.3,3.4235,2.1814,5.84,1550.0,2.1334,18.115,724.5
2010-01-08 01:34:00,112.015625,0.9089,39.9,1.5948,417.0,3290.0,0.967,73.2,1138.5,1.4312,114.61718700000002,96.725,67.825,0.010718,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.5,640.3,1022.75,27.81,0.9674,299.5,108.33593700000002,115.65625,115.0,20.7,551.0,10553.0,121.3,115.83,96.36,82.4,81.15,3022.0,108.07,2.1756,1348.0,2267.0,82.38,1123.1,3.4215,2.1814,5.84,1550.0,2.1334,18.115,724.5
2010-01-08 01:35:00,112.015625,0.9088,39.89,1.5947,417.0,3290.0,0.967,73.2,1138.25,1.4311,114.61718700000002,96.725,67.825,0.010716,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.5,640.3,1022.75,27.81,0.9672,299.5,108.33593700000002,115.65625,115.0,20.7,551.0,10553.0,121.3,115.83,96.36,82.4,81.21,3022.0,108.07,2.1756,1348.0,2267.0,82.38,1122.6,3.4215,2.1814,5.84,1550.0,2.1334,18.1,724.5
2010-01-08 01:36:00,112.015625,0.9083,39.9,1.5944,417.0,3290.0,0.9667,73.2,1138.25,1.4308,114.609375,96.725,67.825,0.010713,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.75,640.3,1022.25,27.81,0.9671,299.5,108.33593700000002,115.65625,115.0,20.7,551.0,10552.0,121.3,115.83,96.36,82.26,81.11,3022.0,108.07,2.1756,1348.0,2267.0,82.29,1122.2,3.422,2.1814,5.84,1550.0,2.1334,18.085,724.5
2010-01-08 01:37:00,112.015625,0.9086,39.9,1.5941,417.0,3290.0,0.9667,73.2,1138.25,1.4309,114.609375,96.725,67.825,0.010714,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.75,640.3,1022.25,27.81,0.9671,299.5,108.33593700000002,115.65625,115.0,20.7,551.5,10552.0,121.3,115.83,96.36,82.29,81.11,3022.0,108.07,2.1756,1348.0,2267.0,82.29,1122.3,3.42,2.1814,5.84,1550.0,2.1334,18.095,724.5
2010-01-08 01:38:00,112.015625,0.9086,39.88,1.5943,417.0,3290.0,0.9667,73.2,1138.5,1.4305,114.609375,96.725,67.825,0.010711,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.75,640.3,1022.25,27.81,0.967,299.5,108.33593700000002,115.640625,115.0,20.7,551.5,10552.0,121.3,115.83,96.36,82.29,81.11,3022.0,108.07,2.1756,1348.0,2267.0,82.29,1122.0,3.42,2.1814,5.84,1550.0,2.1317,18.09,724.5
2010-01-08 01:39:00,112.015625,0.9084,39.88,1.5943,416.75,3290.0,0.9667,73.2,1138.5,1.4307,114.609375,96.725,67.825,0.010709,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.75,640.3,1021.5,27.81,0.967,299.2,108.33593700000002,115.640625,115.0,20.7,550.25,10553.0,121.3,115.83,96.36,82.29,81.11,3022.0,108.07,2.1756,1348.0,2267.0,82.28,1122.1,3.419,2.1814,5.84,1550.0,2.1317,18.09,724.5
2010-01-08 01:40:00,112.015625,0.9085,39.88,1.5935,416.75,3290.0,0.9666,73.2,1138.25,1.4306,114.609375,96.725,67.825,0.010708,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.75,640.3,1021.0,27.81,0.967,299.2,108.33593700000002,115.640625,115.0,20.7,551.0,10553.0,121.3,115.83,96.36,82.29,81.07,3022.0,108.07,2.1756,1348.0,2267.0,82.28,1122.1,3.4195,2.1814,5.84,1550.0,2.1315,18.09,724.5
2010-01-08 01:41:00,112.015625,0.9086,39.88,1.5936,416.75,3290.0,0.9667,73.2,1138.25,1.4307,114.609375,96.725,67.825,0.010711,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.75,640.3,1021.0,27.81,0.9672,299.2,108.33593700000002,115.640625,115.0,20.7,551.0,10553.0,121.3,115.83,96.36,82.29,81.07,3022.0,108.07,2.1756,1348.0,2267.0,82.28,1122.2,3.419,2.1814,5.827999999999999,1550.0,2.1315,18.09,724.5
2010-01-08 01:42:00,112.015625,0.9085,39.88,1.5936,416.75,3290.0,0.9666,73.2,1138.75,1.4304,114.609375,96.725,67.825,0.010712000000000001,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.75,640.3,1021.5,27.81,0.967,299.2,108.33593700000002,115.640625,115.0,20.7,551.0,10556.0,121.3,115.83,96.36,82.29,81.07,3022.0,108.07,2.1756,1348.0,2267.0,82.28,1122.2,3.42,2.1803,5.827999999999999,1550.0,2.1322,18.09,724.5
2010-01-08 01:43:00,112.015625,0.9087,39.88,1.5938,416.5,3290.0,0.9665,73.2,1138.75,1.4308,114.609375,96.725,67.825,0.010713,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.75,640.4,1021.5,27.81,0.967,299.2,108.33593700000002,115.640625,115.0,20.7,551.0,10556.0,121.3,115.83,96.36,82.29,81.07,3022.0,108.07,2.1756,1348.0,2267.0,82.3,1122.7,3.42,2.1803,5.827999999999999,1550.0,2.1322,18.095,724.5
2010-01-08 01:44:00,112.015625,0.9088,39.88,1.5937,416.75,3290.0,0.9668,73.2,1138.75,1.4307,114.609375,96.725,67.825,0.010713,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1880.5,640.5,1021.5,27.81,0.9672,299.1,108.33593700000002,115.640625,115.0,20.7,551.0,10556.0,121.3,115.83,96.36,82.29,81.07,3022.0,108.07,2.1756,1348.0,2267.0,82.3,1122.5,3.422,2.1803,5.827999999999999,1550.0,2.1322,18.1,724.5
2010-01-08 01:45:00,112.015625,0.909,39.88,1.594,416.25,3290.0,0.9668,73.2,1138.5,1.4308,114.609375,96.725,67.825,0.010712000000000001,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1880.0,640.5,1021.75,27.81,0.9672,299.1,108.328125,115.640625,115.0,20.7,551.0,10554.0,121.3,115.83,96.36,82.29,81.1,3022.0,108.07,2.1756,1348.0,2267.0,82.31,1122.8,3.424,2.1803,5.827999999999999,1550.0,2.1322,18.11,724.5
2010-01-08 01:46:00,112.015625,0.9089,39.88,1.594,416.25,3290.0,0.9668,73.2,1138.5,1.4306,114.609375,96.725,67.75,0.010716,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.75,640.5,1021.75,27.81,0.9672,299.1,108.328125,115.640625,115.0,20.7,551.0,10554.0,121.3,115.83,96.36,82.29,81.1,3022.0,108.07,2.1756,1348.0,2267.0,82.33,1122.6,3.426,2.1803,5.832999999999999,1550.0,2.1322,18.105,724.5
2010-01-08 01:47:00,112.015625,0.9088,39.88,1.594,416.25,3290.0,0.9668,73.2,1138.5,1.4309,114.609375,96.725,67.75,0.010716,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.75,640.5,1021.75,27.81,0.9672,299.0,108.328125,115.640625,115.0,20.7,551.0,10555.0,121.3,115.83,96.36,82.29,81.1,3022.0,108.07,2.1756,1348.0,2267.0,82.35,1123.4,3.425,2.1803,5.832999999999999,1550.0,2.1329,18.115,724.5
2010-01-08 01:48:00,112.015625,0.9087,39.89,1.5939,416.25,3290.0,0.9667,73.2,1138.5,1.4309,114.609375,96.725,67.75,0.010716,142.15,543.75,86.025,1618.7,1026.4,10825.0,10865.0,1879.75,640.5,1021.75,27.81,0.9672,299.0,108.328125,115.640625,115.0,20.7,551.0,10555.0,121.3,115.83,96.36,82.29,81.1,3022.0,108.07,2.1756,1348.0,2267.0,82.34,1123.5,3.426,2.1803,5.832999999999999,1550.0,2.1329,18.12,724.5
