time,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AFL,AIG,AMAT,AMGN,AMT,AMZN,ANTM,ATVI,AVGO,AXP,BA,BAC,BDX,BIIB,BK,BKNG,BLK,BMY,BRK-B,BSX,C,CAT,CB,CCI,CHTR,CI,CL,CMCSA,CME,COF,COP,COST,CRM,CSCO,CSX,CTSH,CVS,CVX,D,DAL,DE,DHR,DIS,DUK,EA,ECL,EEM,EFA,EMR,EOG,EWZ,EXC,F,FB,FDX,FOXA,FXI,GD,GDX,GE,GILD,GM,GOOG,GOOGL,GS,HAL,HD,HON,HPQ,HUM,IBM,ICE,ILMN,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMB,KO,KR,LLY,LMT,LOW,LULU,LYB,MA,MAR,MCD,MDLZ,MDT,MET,MMC,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOC,NSC,NVDA,ORCL,OXY,PEP,PFE,PG,PGR,PM,PNC,PRU,PSX,PYPL,QCOM,QQQ,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SPY,STZ,SYK,T,TGT,TJX,TLT,TMO,TSLA,TWTR,TXN,UNH,UNP,UPS,USB,V,VLO,VRTX,VZ,WBA,WFC,WM,WMT,X,XLE,XLF,XLI,XLK,XLP,XOM,ZTS
2020-08-07 18:58:00+00:00,445.8,92.55,101.23,231.56,449.25,115.5,137.99,36.52,30.8,63.5799,240.2701,257.61,3163.31,275.8602,82.79,325.93,99.1,170.16,26.07,256.41,306.0,37.3651,1754.99,588.19,61.0,210.3,38.97,52.23,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.9,86.95,80.52,27.15,185.0,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.87,268.0,183.0,24.67,42.06,152.97,42.71,6.39,69.34,26.7,1493.32,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.02,309.3549,685.85,190.55,148.3,99.36,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.7,204.6,55.49,100.05,38.8,117.74,158.02,42.18,36.69,81.02,50.34,212.2,48.67,287.78,494.74,101.66,329.0,198.99,447.98,55.28,15.43,136.9,38.45,133.6,90.73,77.47,110.0,67.96,62.87,199.25,108.1,271.41,75.5,33.99,656.72,19.53,54.69,62.3,347.27,334.55,172.27,191.54,30.06,131.89,55.45,169.78,414.33,1447.77,37.2,132.77,317.6,182.93,156.35,37.37,196.17,52.63,273.0,58.53,41.55,25.05,112.72,130.01,7.22,37.27,24.88,75.16,113.76,63.41,43.46,158.88
2020-08-07 18:59:00+00:00,445.8,92.55,101.23,231.56,449.25,115.5,137.99,36.52,30.8,63.5799,240.2701,257.61,3163.31,275.8602,82.79,325.93,99.1,170.16,26.07,256.41,306.0,37.3651,1754.99,588.19,61.0,210.3,38.97,52.23,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.9,86.95,80.52,27.15,185.0,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.87,268.0,183.0,24.67,42.06,152.97,42.71,6.39,69.34,26.7,1493.32,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.02,309.3549,685.85,190.55,148.3,99.36,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.7,204.6,55.49,100.05,38.8,117.74,158.02,42.18,36.69,81.02,50.34,212.2,48.67,287.78,494.74,101.66,329.0,198.99,447.98,55.28,15.43,136.9,38.45,133.6,90.73,77.47,110.0,67.96,62.87,199.25,108.1,271.41,75.5,33.99,656.72,19.53,54.69,62.3,347.27,334.55,172.27,191.54,30.06,131.89,55.45,169.78,414.33,1447.77,37.2,132.77,317.6,182.93,156.35,37.37,196.17,52.63,273.0,58.53,41.55,25.05,112.72,130.01,7.22,37.27,24.88,75.16,113.76,63.41,43.49,158.88
2020-08-07 19:00:00+00:00,445.8899,92.55,101.23,231.56,449.25,115.5,137.99,36.52,30.83,63.5799,240.2701,257.61,3163.31,275.8602,82.79,325.93,99.1,170.16,26.07,256.41,306.0,37.3651,1754.99,588.19,61.0,210.3,38.97,52.23,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.0,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.87,268.0,183.0,24.67,42.06,152.97,42.71,6.38,69.34,26.7,1493.32,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.02,309.3549,685.85,190.55,148.3,99.36,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.7,204.6,55.49,100.05,38.8,117.74,158.02,42.18,36.69,81.02,50.34,212.3,48.67,287.78,494.74,101.66,329.0,198.99,447.98,55.28,15.43,136.9,38.45,133.6,90.73,77.47,110.0,67.96,62.87,199.25,108.1,271.41,75.5,33.99,656.72,19.53,54.69,62.3,347.27,334.55,172.27,191.54,30.06,131.89,55.45,169.78,414.33,1449.0,37.2,132.77,317.6,182.93,156.35,37.37,196.17,52.63,273.0,58.53,41.55,25.05,112.72,130.01,7.22,37.27,24.87,75.16,113.76,63.41,43.49,158.88
2020-08-07 19:01:00+00:00,445.8,92.55,101.23,231.56,449.25,115.5,137.99,36.52,30.83,63.5799,240.2701,257.61,3163.31,275.8602,82.85,325.93,99.1,170.21,26.07,256.41,306.0,37.3651,1754.99,588.19,61.0,210.3,38.97,52.23,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.0,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.87,267.9,183.0,24.67,42.06,152.97,42.75,6.38,69.34,26.7,1493.32,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.02,309.3549,685.85,190.55,148.3,99.36,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.7,204.6,55.49,100.05,38.8,117.74,158.02,42.18,36.69,81.02,50.34,212.3,48.67,287.78,494.74,101.66,329.0,198.99,447.98,55.28,15.43,136.9,38.45,133.6,90.73,77.47,110.0,67.96,62.87,199.25,108.1,271.41,75.5,33.99,656.72,19.53,54.69,62.3,347.27,334.55,172.27,191.54,30.06,131.89,55.45,169.78,414.33,1449.0,37.2,132.77,317.6,182.93,156.35,37.37,196.17,52.63,273.0,58.53,41.55,25.05,112.72,130.01,7.22,37.27,24.87,75.16,113.76,63.41,43.49,158.88
2020-08-07 19:02:00+00:00,445.8,92.55,101.23,231.56,449.25,115.5,137.99,36.52,30.83,63.5799,240.2701,257.61,3163.31,275.8602,82.85,325.93,99.1,170.22,26.1,256.41,306.0,37.3651,1754.99,588.19,61.0,210.3,38.97,52.23,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.0,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.87,267.9,183.0,24.67,42.06,152.97,42.75,6.39,69.34,26.8,1493.32,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.02,309.3549,685.85,190.55,148.3,99.35,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.7,204.6,55.49,100.05,38.8,117.74,158.02,42.18,36.69,81.02,50.34,212.3,48.67,287.78,494.74,101.66,329.0,198.99,447.98,55.28,15.43,136.9,38.45,133.6,90.73,77.47,110.0,67.96,62.87,199.25,108.1,271.48,75.5,33.99,656.72,19.53,54.69,62.3,347.27,334.55,172.27,191.54,30.06,131.89,55.45,169.78,414.33,1449.0,37.2,132.77,317.6,182.93,156.35,37.37,196.17,52.63,273.0,58.53,41.55,25.05,112.72,129.97,7.22,37.25,24.87,75.16,113.76,63.41,43.49,158.88
2020-08-07 19:03:00+00:00,445.8,92.55,101.23,231.56,449.25,115.5,137.99,36.52,30.83,63.5799,240.2701,257.61,3163.31,275.8602,82.85,325.93,99.1,170.22,26.09,256.41,306.0,37.3651,1754.99,588.19,61.0,210.3,38.97,52.23,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.25,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.87,267.9,183.0,24.67,42.06,152.97,42.75,6.39,69.34,26.8,1493.32,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.02,309.3549,685.85,190.55,148.3,99.35,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.7,204.6,55.49,100.05,38.8,117.74,158.02,42.18,36.69,81.02,50.34,212.3,48.67,287.78,494.74,101.66,329.0,198.99,447.98,55.28,15.46,136.9,38.45,133.6,90.73,77.47,110.0,67.96,62.5,199.25,108.1,271.48,75.5,33.99,656.72,19.53,54.69,62.3,347.27,334.55,172.27,191.54,30.06,131.89,55.45,169.78,414.33,1449.0,37.2,132.77,317.6,182.93,156.35,37.37,196.17,52.63,273.0,58.53,41.55,25.05,112.72,129.97,7.22,37.25,24.87,75.16,113.76,63.41,43.42,158.88
2020-08-07 19:04:00+00:00,445.8,92.55,101.23,231.56,449.25,115.5,137.99,36.52,30.66,63.5799,240.2701,257.61,3163.31,275.8602,82.85,325.93,99.1,170.22,26.1,256.41,306.0,37.3651,1754.99,588.19,61.0,210.6,38.97,52.23,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.25,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.87,267.84,183.0,24.67,42.06,152.97,42.75,6.39,69.34,26.8,1493.32,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.01,309.3549,685.85,190.55,148.3,99.3,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.7,204.6,55.49,100.05,38.8,117.74,158.01,42.18,36.69,81.02,50.34,212.3,48.67,287.78,494.74,101.66,329.0,198.99,447.98,55.28,15.46,136.9,38.45,133.6,90.73,77.47,110.0,67.96,62.5,199.25,108.1,271.55,75.5,34.0,656.72,19.53,54.69,62.3,347.27,334.5,172.27,191.54,30.06,131.89,55.45,169.78,414.33,1449.0,37.2,132.77,317.6,182.93,156.35,37.37,196.17,52.63,273.0,58.53,41.55,25.05,112.72,129.97,7.22,37.24,24.87,75.16,113.76,63.41,43.42,158.88
2020-08-07 19:05:00+00:00,445.8,92.55,101.23,231.56,449.25,115.5,137.99,36.52,30.66,63.5799,240.2701,257.61,3163.31,275.8602,82.85,325.93,99.1,170.24,26.1,256.41,306.0,37.3651,1754.99,588.19,61.0,210.6,38.97,52.23,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.25,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.88,267.84,183.0,24.67,42.06,152.97,42.75,6.39,69.34,26.8,1493.32,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.02,309.3549,685.85,190.55,148.3,99.3,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.7,204.6,55.49,100.05,38.8,117.74,158.01,42.18,36.69,81.02,50.34,212.3,48.67,287.78,494.74,101.66,329.0,198.99,448.15,55.28,15.46,136.9,38.45,133.6,90.73,77.47,110.0,67.96,62.5,199.25,108.1,271.55,75.5,34.05,656.72,19.53,54.69,62.3,347.27,334.5,172.27,191.54,30.06,131.89,55.45,170.1,414.33,1449.0,37.2,132.77,317.6,182.93,156.35,37.37,196.17,52.63,273.0,58.53,41.55,25.05,112.72,129.97,7.22,37.24,24.87,75.16,113.76,63.41,43.42,158.88
2020-08-07 19:06:00+00:00,445.75,92.55,101.23,231.56,449.25,115.5,137.99,36.52,30.66,63.5899,240.2701,257.61,3163.31,275.8602,82.85,325.93,99.1,170.24,26.1,256.41,306.0,37.3651,1754.99,588.19,61.0,210.6,38.97,52.23,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.25,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.88,267.84,183.0,24.67,42.06,152.97,42.73,6.39,69.34,26.8,1493.32,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.0,309.3549,685.85,190.55,148.3,99.3,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.7,204.6,55.49,100.05,38.8,117.74,158.01,42.18,36.69,81.02,50.34,212.3,48.7,287.78,494.74,101.66,329.0,198.99,448.15,55.28,15.42,136.9,38.45,133.6,90.73,77.47,110.0,67.96,62.5,199.25,108.1,271.55,75.5,34.05,656.72,19.53,54.69,62.3,347.27,334.5,172.27,191.54,30.06,131.89,55.45,170.1,414.33,1448.99,37.2,132.77,317.6,182.93,156.35,37.37,196.16,52.63,273.0,58.53,41.55,25.03,112.72,129.97,7.22,37.24,24.88,75.16,113.76,63.41,43.42,158.88
2020-08-07 19:07:00+00:00,445.85,92.55,101.23,231.56,449.25,115.5,137.99,36.52,30.66,63.5899,240.2701,257.61,3163.31,275.8602,82.85,325.93,99.1,170.25,26.1,256.41,306.0,37.3651,1754.99,588.19,61.0,210.6,38.97,52.22,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.25,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.89,267.84,183.0,24.67,42.06,152.97,42.73,6.39,69.34,26.8,1493.32,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.02,309.3549,685.85,190.55,148.3,99.3,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.7,204.6,55.49,100.05,38.8,117.74,158.01,42.18,36.69,81.0,50.34,212.3,48.7,287.78,494.74,101.66,329.0,198.99,448.15,55.28,15.42,136.9,38.46,133.6,90.73,77.47,110.0,67.96,62.5,199.25,108.11,271.55,75.5,34.05,656.72,19.53,54.69,62.3,347.27,334.56,172.27,191.54,30.06,131.89,55.45,170.1,414.33,1448.99,37.2,132.77,317.6,182.93,156.35,37.37,196.16,52.63,273.0,58.53,41.55,25.05,112.72,129.97,7.22,37.24,24.88,75.16,113.76,63.41,43.42,158.88
2020-08-07 19:08:00+00:00,445.82,92.55,101.23,231.56,449.25,115.5,137.99,36.52,30.66,63.5899,240.2701,257.61,3163.31,275.8602,82.85,325.93,99.1,170.25,26.1,256.41,306.0,37.3651,1754.99,588.19,61.0,210.6,38.97,52.22,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.25,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.89,267.85,183.0,24.67,42.06,152.97,42.73,6.39,69.34,26.8,1493.32,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.02,309.3549,685.85,190.55,148.3,99.3,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.7,204.6,55.49,100.05,38.8,117.74,158.01,42.18,36.69,81.0,50.34,212.3,48.7,287.78,494.74,101.66,329.0,198.99,448.15,55.28,15.42,136.9,38.46,133.6,90.73,77.47,110.0,67.96,62.5,199.25,108.11,271.56,75.5,34.05,656.72,19.53,54.69,62.3,347.27,334.57,172.27,191.54,30.06,131.89,55.45,170.1,414.33,1448.99,37.2,133.39,317.6,182.93,156.35,37.37,196.16,52.63,273.0,58.53,41.55,25.05,112.72,129.97,7.22,37.24,24.88,75.16,113.76,63.41,43.42,158.88
2020-08-07 19:09:00+00:00,445.74,92.55,101.23,231.56,449.25,115.5,137.99,36.52,30.66,63.5899,240.2701,257.61,3163.31,275.8602,82.85,325.93,99.1,170.25,26.1,256.41,306.0,37.3651,1754.99,588.19,61.0,210.6,38.97,52.22,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.25,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.89,267.89,183.0,24.67,42.06,152.97,42.73,6.3899,69.34,26.8,1494.0,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.02,309.3549,685.85,190.55,148.3,99.3,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.7,204.6,55.49,100.05,38.8,117.74,158.01,42.18,36.69,81.0,50.34,212.3,48.7,287.78,494.74,101.66,329.0,198.99,448.15,55.28,15.42,136.9,38.46,133.6,90.73,77.47,110.0,67.96,62.5,199.25,108.11,271.56,75.5,34.05,656.72,19.53,54.69,62.3,347.27,334.57,172.27,191.54,30.06,131.89,55.45,170.1,414.33,1448.99,37.2,133.39,317.6,182.93,156.35,37.37,196.16,52.63,273.0,58.55,41.55,25.05,112.72,129.97,7.22,37.24,24.88,75.16,113.76,63.41,43.42,158.88
2020-08-07 19:10:00+00:00,445.75,92.55,101.23,231.56,449.25,115.5,137.99,36.52,30.66,63.5899,240.2701,257.61,3163.31,275.8602,82.85,325.93,99.1,170.25,26.09,256.41,306.0,37.3651,1754.99,588.19,61.0,210.6,38.97,52.22,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.25,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.89,267.9,183.0,24.67,42.06,152.97,42.73,6.3899,69.34,26.8,1494.0,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.02,309.3549,685.85,190.55,148.3,99.3,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.7,204.6,55.49,100.05,38.8,117.74,158.01,42.18,36.69,81.0,50.34,212.3,48.7,287.78,494.74,101.66,329.0,198.99,448.15,55.28,15.42,136.9,38.46,133.6,90.73,77.47,110.0,67.96,62.5,199.25,108.11,271.48,75.5,34.05,656.72,19.53,54.69,62.3,347.27,334.55,172.27,191.54,30.06,131.89,55.45,170.1,414.33,1448.99,37.2,133.39,317.6,182.93,156.35,37.37,196.16,52.63,273.0,58.55,41.55,25.05,112.72,129.97,7.22,37.24,24.88,75.16,113.76,63.41,43.42,158.88
2020-08-07 19:11:00+00:00,445.75,92.94,101.23,231.56,449.25,115.5,137.99,36.52,30.66,63.5899,240.2701,257.61,3162.0,275.8602,82.85,325.93,99.1,170.25,26.1,256.41,306.0,37.3651,1754.99,588.19,61.0,210.6,38.97,52.22,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.25,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.89,267.76,183.0,24.67,42.06,152.97,42.73,6.3899,69.35,26.8,1494.0,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.03,309.3549,685.85,190.55,148.3,99.3,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.25,204.6,55.49,100.05,38.8,117.74,158.01,42.18,36.69,81.0,50.34,212.3,48.7,287.78,494.74,101.66,329.0,198.99,448.15,55.28,15.42,136.9,38.46,133.6,90.73,77.47,110.0,67.96,62.5,199.25,108.11,271.48,75.5,34.05,656.72,19.53,54.69,62.3,347.27,334.55,172.27,191.54,30.06,131.75,55.45,170.1,414.33,1448.99,37.2,133.39,317.6,182.93,156.35,37.37,196.16,52.63,273.0,58.55,41.55,25.05,112.72,129.97,7.22,37.24,24.88,75.16,113.76,63.41,43.42,158.88
2020-08-07 19:12:00+00:00,445.82,92.94,101.23,231.56,449.25,115.5,137.99,36.52,30.66,63.5899,240.2701,257.61,3162.0,275.8602,82.85,325.93,99.1,170.25,26.1,256.41,306.0,37.3651,1754.99,588.19,61.0,210.6,38.97,52.22,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.25,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.89,267.76,183.0,24.67,42.06,152.97,42.73,6.3899,69.35,26.8,1494.0,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.03,309.3549,685.85,190.55,148.3,99.3,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.0,204.6,55.49,100.05,38.8,117.74,158.01,42.18,36.69,81.0,50.34,212.28,48.7,287.78,494.74,101.66,329.0,198.99,448.15,55.28,15.42,136.9,38.46,133.6,90.73,77.47,110.0,67.96,62.5,199.25,108.11,271.56,75.5,34.05,656.72,19.53,54.69,62.3,347.27,334.5,172.27,191.54,30.06,131.75,55.45,170.1,414.33,1448.99,37.2,133.39,317.6,182.93,156.35,37.37,196.16,52.63,273.0,58.55,41.52,25.05,112.72,129.97,7.22,37.24,24.88,75.16,113.76,63.41,43.42,158.88
2020-08-07 19:13:00+00:00,445.82,92.94,101.23,231.56,449.25,115.5,137.99,36.52,30.66,63.5899,240.2701,257.61,3162.0,275.8602,82.85,325.93,99.1,170.25,26.08,256.41,306.0,37.3651,1754.99,588.19,61.0,210.6,38.97,52.22,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.25,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.89,267.8,183.0,24.67,42.06,152.97,42.73,6.3899,69.35,26.8,1494.0,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.03,309.3549,685.85,190.55,148.3,99.3,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.0,204.6,55.49,100.05,38.8,117.74,158.01,42.18,36.69,81.0,50.34,212.28,48.7,287.78,494.74,101.66,329.0,198.99,447.9,55.28,15.46,136.9,38.46,133.6,90.73,77.47,110.0,67.96,62.5,199.25,108.11,271.56,75.5,34.05,656.72,19.53,54.69,62.3,347.27,334.5,172.27,191.54,30.06,131.75,55.45,170.1,414.33,1448.99,37.2,133.39,317.6,182.93,156.35,37.37,196.16,52.63,273.0,58.55,41.52,25.05,112.72,129.97,7.22,37.24,24.88,75.16,113.76,63.41,43.42,158.88
2020-08-07 19:14:00+00:00,445.76,92.94,101.23,231.56,449.25,115.5,137.99,36.52,30.66,63.5899,240.2701,257.61,3162.0,275.8602,82.85,325.93,99.1,170.25,26.08,256.41,306.0,37.3651,1754.99,588.19,61.0,210.6,38.97,52.22,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.25,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.89,267.9,183.0,24.67,42.06,152.97,42.73,6.3899,69.3,26.8,1494.0,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.03,309.3549,685.85,190.55,148.3,99.3,35.5,157.26,47.74,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.0,204.6,55.49,100.05,38.8,117.74,158.01,42.18,36.69,80.95,50.34,212.28,48.7,287.78,494.74,101.66,329.0,198.99,447.9,55.28,15.46,136.9,38.46,133.6,90.73,77.47,110.0,67.96,62.5,199.25,108.11,271.56,75.5,34.05,656.72,19.53,54.69,62.3,347.27,334.5,172.27,191.54,30.06,131.75,55.45,170.1,414.33,1448.99,37.14,133.39,317.6,182.93,156.35,37.37,196.16,52.63,273.0,58.55,41.52,25.05,112.72,129.97,7.22,37.24,24.88,75.16,113.91,63.41,43.42,158.88
2020-08-07 19:15:00+00:00,445.75,92.94,101.23,231.56,449.25,115.5,137.99,36.52,30.66,63.5899,240.2701,257.61,3162.0,275.8602,82.85,325.93,99.1,170.25,26.08,256.41,306.0,37.3651,1754.99,588.19,61.0,210.6,38.97,52.22,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.25,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.89,267.8001,183.0,24.67,42.06,152.97,42.73,6.3899,69.3,26.8,1494.0,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.03,309.3549,685.85,190.55,148.3,99.3,35.5,157.26,47.85,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.0,204.6,55.49,100.05,38.8,117.74,158.01,42.18,36.69,80.95,50.3,212.28,48.7,287.78,494.74,101.66,329.0,198.99,447.9,55.28,15.46,136.9,38.46,133.6,90.73,77.47,110.0,67.96,62.5,199.25,108.11,271.56,75.64,34.05,656.72,19.53,54.69,62.3,347.27,334.5,172.27,191.54,30.06,131.89,55.45,170.1,414.33,1448.99,37.14,133.39,317.6,182.93,156.35,37.37,196.16,52.63,273.0,58.55,41.52,25.05,112.72,130.0,7.22,37.24,24.88,75.16,113.91,63.41,43.42,158.88
2020-08-07 19:16:00+00:00,445.75,92.94,101.23,231.56,449.25,115.5,137.99,36.52,30.66,63.5899,240.2701,257.61,3162.0,275.8602,82.85,325.93,99.1,170.25,26.1,256.41,306.0,37.3651,1754.99,588.19,61.0,210.6,38.97,52.22,134.92,130.2,168.99,603.7519,178.19,76.09,42.81,167.0,65.65,38.3,340.71,201.05,47.69,72.93,67.48,64.85,86.95,80.52,27.15,185.25,204.89,129.9,86.77,143.8,194.9,43.8001,63.7,66.37,49.12,31.03,38.93,6.89,267.85,183.0,24.67,42.06,152.97,42.73,6.3899,69.3,26.8,1494.0,1496.23,208.27,14.88,271.5,155.05,18.35,417.94,124.77,100.96,356.4,48.03,309.3549,685.85,190.55,148.3,99.3,35.5,157.26,47.85,35.44,153.24,385.9,152.9,341.28,66.69,328.4999,93.0,204.6,55.49,100.05,38.8,117.74,158.01,42.18,36.69,80.95,50.3,212.28,48.7,287.78,494.74,101.66,329.0,198.99,447.9,55.28,15.46,136.9,38.46,133.6,90.73,77.47,110.0,67.96,62.5,199.25,108.11,271.4801,75.64,34.05,656.72,19.53,54.69,62.3,347.27,334.5,172.27,191.54,30.06,131.89,55.45,170.1,414.33,1448.99,37.14,133.39,317.6,182.93,156.35,37.37,196.16,52.63,273.0,58.55,41.52,25.05,112.72,130.0,7.22,37.24,24.88,75.16,113.91,63.41,43.42,158.88
