,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-11-06 12:33:00,112.60156200000002,0.914,36.61,1.6602,369.5,3245.0,0.9329,66.93,1066.5,1.4849,116.625,96.15,55.95,0.011134,143.2,501.5,85.125,1553.2,946.3,9790.0,9810.0,1727.0,578.3,961.0,22.54,0.9836,289.5,108.90625,118.296875,118.15625,25.15,502.75,9985.0,120.76,115.32,96.3,77.24,75.73,2790.0,108.235,2.0354,1.9205,1412.0,76.07,2099.0,77.23,1095.9,2.9555,1.9901,4.587,1350.0,1.9185,17.405,581.0
2009-11-06 12:34:00,112.60156200000002,0.9141,36.6,1.6603,369.75,3245.0,0.9329,66.92,1066.5,1.4851,116.625,96.15,56.0,0.011133,143.2,501.5,85.125,1553.2,946.3,9790.0,9810.0,1727.0,578.3,961.0,22.54,0.9837,289.5,108.90625,118.3125,118.1875,25.2,502.75,9986.0,120.77,115.32,96.3,77.25,75.77,2792.0,108.24,2.0354,1.9205,1412.0,76.07,2099.0,77.26,1095.8,2.9555,1.9904,4.588,1350.0,1.9188,17.41,581.0
2009-11-06 12:35:00,112.60156200000002,0.9142,36.61,1.6604,369.75,3245.0,0.9327,66.92,1066.75,1.4852,116.63281200000002,96.15,56.0,0.011137000000000001,143.2,501.5,85.125,1553.2,946.3,9795.0,9815.0,1727.5,578.5,961.25,22.55,0.9839,289.6,108.90625,118.3125,118.1875,25.2,502.5,9986.0,120.77,115.32,96.3,77.33,75.82,2792.0,108.24,2.0354,1.9205,1412.0,76.07,2099.0,77.31,1095.9,2.9565,1.9912,4.5889999999999995,1350.0,1.9197,17.41,581.0
2009-11-06 12:36:00,112.60156200000002,0.9143,36.61,1.6601,369.5,3242.0,0.9327,66.82,1066.5,1.4851,116.625,96.175,55.95,0.011137000000000001,143.2,501.5,85.1,1553.4,946.3,9795.0,9815.0,1727.75,578.4,961.25,22.58,0.9836,289.6,108.90625,118.3125,118.1875,25.2,502.25,9987.0,120.76,115.32,96.3,77.31,75.77,2791.0,108.24,2.0354,1.921,1412.0,76.07,2099.0,77.32,1096.2,2.959,1.9901,4.593,1351.0,1.919,17.41,581.0
2009-11-06 12:37:00,112.60156200000002,0.9143,36.53,1.6604,369.5,3242.0,0.9328,66.95,1066.75,1.4853,116.63281200000002,96.175,55.975,0.011134999999999999,143.35,501.5,85.125,1553.4,946.3,9795.0,9815.0,1727.75,578.7,960.5,22.58,0.9838,289.7,108.90625,118.3125,118.1875,25.15,502.75,9988.0,120.77,115.33,96.3,77.29,75.73,2793.0,108.245,2.0354,1.921,1412.0,76.07,2099.0,77.27,1096.2,2.9575,1.99,4.593999999999999,1350.5,1.9185,17.415,581.0
2009-11-06 12:38:00,112.60156200000002,0.9139,36.5,1.6601,369.25,3242.0,0.9323,66.92,1066.25,1.485,116.64843700000002,96.175,55.975,0.011136,143.35,501.5,85.15,1553.9,946.3,9795.0,9815.0,1726.75,578.1,961.0,22.57,0.9836,290.0,108.90625,118.34375,118.25,25.15,502.75,9983.0,120.78,115.33,96.3,77.25,75.7,2792.0,108.245,2.0354,1.921,1412.0,76.07,2099.0,77.25,1095.9,2.9555,1.9891,4.593999999999999,1350.5,1.9183,17.405,581.0
2009-11-06 12:39:00,112.60156200000002,0.9133,36.48,1.6601,369.25,3242.0,0.9317,66.9,1065.25,1.4839,116.66406200000002,96.15,55.95,0.011137000000000001,143.0,501.5,85.15,1553.9,946.3,9790.0,9805.0,1725.0,577.4,960.25,22.55,0.9829,289.6,108.91406200000002,118.359375,118.25,25.2,502.5,9977.0,120.79,115.34,96.3,77.12,75.57,2789.0,108.245,2.0354,1.921,1412.0,76.07,2099.0,77.11,1095.5,2.9515,1.987,4.595,1351.0,1.9145,17.385,581.0
2009-11-06 12:40:00,112.60156200000002,0.9139,36.49,1.6602,369.5,3242.0,0.9321,66.97,1066.0,1.4844,116.65625,96.15,55.95,0.011138,143.0,501.5,85.15,1552.5,945.1,9790.0,9810.0,1727.0,578.0,960.25,22.55,0.9833,289.6,108.91406200000002,118.359375,118.25,25.25,502.5,9983.0,120.79,115.34,96.3,77.18,75.64,2791.0,108.245,2.0354,1.9157,1412.0,76.07,2099.0,77.17,1096.0,2.953,1.9875,4.598,1349.3,1.9157,17.4,581.0
2009-11-06 12:41:00,112.60156200000002,0.9135,36.46,1.6598,369.75,3242.0,0.9315,67.03,1066.0,1.4842,116.65625,96.15,55.925,0.011137000000000001,143.0,501.5,85.1,1552.2,945.3,9795.0,9815.0,1726.25,577.7,959.75,22.57,0.9831,289.5,108.91406200000002,118.359375,118.25,25.25,502.5,9981.0,120.79,115.34,96.3,77.08,75.56,2790.0,108.245,2.0354,1.9157,1412.0,76.07,2099.0,77.11,1095.59,2.952,1.9871,4.593999999999999,1349.3,1.914,17.39,581.0
2009-11-06 12:42:00,112.60156200000002,0.9134,36.47,1.6597,369.5,3245.0,0.9315,66.94,1066.0,1.4842,116.65625,96.15,55.925,0.011137000000000001,142.85,501.5,85.1,1552.1,945.3,9790.0,9815.0,1726.25,577.8,959.0,22.56,0.9831,289.3,108.90625,118.34375,118.21875,25.25,502.5,9982.0,120.79,115.34,96.3,77.1,75.62,2791.0,108.245,2.0354,1.9157,1412.0,76.07,2099.0,77.13,1095.8,2.9535,1.987,4.592,1349.0,1.914,17.395,581.0
2009-11-06 12:43:00,112.60156200000002,0.913,36.46,1.6597,369.75,3240.0,0.9312,66.89,1064.75,1.484,116.66406200000002,96.1,55.95,0.01114,142.85,501.5,85.1,1552.1,945.3,9790.0,9805.0,1725.25,576.7,959.0,22.56,0.9831,289.4,108.90625,118.359375,118.21875,25.3,502.5,9974.0,120.8,115.35,96.3,77.09,75.55,2789.0,108.245,2.0354,1.9157,1412.0,76.07,2099.0,77.07,1095.7,2.952,1.9858,4.593999999999999,1349.0,1.913,17.385,581.0
2009-11-06 12:44:00,112.60156200000002,0.9131,36.46,1.6595,369.25,3240.0,0.9312,66.89,1065.0,1.4839,116.65625,96.1,55.925,0.011138,142.8,501.5,85.1,1551.5,945.3,9785.0,9800.0,1725.0,576.7,959.25,22.58,0.983,289.4,108.90625,118.359375,118.25,25.3,502.75,9974.0,120.81,115.35,96.3,77.07,75.58,2789.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.08,1095.8,2.9535,1.9864,4.601,1349.7,1.9131,17.39,581.0
2009-11-06 12:45:00,112.60156200000002,0.9132,36.46,1.6597,369.25,3240.0,0.9313,66.89,1065.25,1.4839,116.64843700000002,96.1,55.925,0.011134999999999999,142.8,501.5,85.1,1552.1,945.3,9790.0,9805.0,1725.0,577.0,959.75,22.58,0.9829,289.5,108.90625,118.359375,118.21875,25.3,502.75,9976.0,120.8,115.34,96.3,77.13,75.64,2790.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.13,1095.8,2.956,1.9872,4.599,1349.7,1.9152,17.39,581.0
2009-11-06 12:46:00,112.60156200000002,0.9131,36.45,1.6597,369.25,3240.0,0.9314,66.94,1065.25,1.484,116.65625,96.1,55.95,0.011136,142.8,501.5,85.075,1552.1,945.3,9790.0,9805.0,1725.0,576.7,959.0,22.59,0.983,289.3,108.90625,118.359375,118.25,25.3,502.5,9974.0,120.81,115.34,96.3,77.09,75.59,2790.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.09,1095.7,2.9545,1.9861,4.596,1349.7,1.9135,17.385,581.0
2009-11-06 12:47:00,112.60156200000002,0.9131,36.45,1.6597,369.25,3240.0,0.9315,66.94,1065.0,1.4839,116.65625,96.15,56.0,0.011134,142.8,501.5,85.075,1551.5,945.3,9785.0,9805.0,1724.5,576.6,958.75,22.57,0.9829,289.3,108.90625,118.359375,118.21875,25.3,502.5,9975.0,120.8,115.34,96.3,77.13,75.62,2790.0,108.245,2.0354,1.9157,1412.0,76.07,2099.0,77.12,1095.7,2.955,1.9871,4.5969999999999995,1349.7,1.9147,17.395,581.0
2009-11-06 12:48:00,112.60156200000002,0.9131,36.45,1.66,369.25,3240.0,0.9313,66.82,1065.25,1.4838,116.64843700000002,96.15,56.0,0.011132,142.75,501.5,85.075,1551.5,945.3,9785.0,9805.0,1725.0,576.9,958.75,22.58,0.9829,289.3,108.90625,118.34375,118.21875,25.3,502.5,9976.0,120.79,115.34,96.3,77.15,75.67,2790.0,108.235,2.0354,1.9157,1412.0,76.07,2099.0,77.15,1095.59,2.9545,1.988,4.605,1349.7,1.9155,17.385,581.0
2009-11-06 12:49:00,112.60156200000002,0.9131,36.45,1.66,369.0,3240.0,0.9313,66.85,1064.5,1.4837,116.65625,96.15,56.025,0.011131,142.75,501.5,85.1,1551.5,945.3,9785.0,9805.0,1724.25,576.6,958.75,22.57,0.9828,289.2,108.91406200000002,118.34375,118.21875,25.3,502.75,9971.0,120.79,115.34,96.3,77.1,75.61,2789.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.11,1095.4,2.9525,1.9866,4.606,1349.7,1.9142,17.385,581.0
2009-11-06 12:50:00,112.60156200000002,0.913,36.46,1.6596,369.25,3240.0,0.9313,66.85,1064.0,1.4834,116.66406200000002,96.15,56.05,0.011134,141.9,501.5,85.05,1551.5,943.0,9780.0,9800.0,1723.0,575.6,959.75,22.56,0.9827,289.6,108.91406200000002,118.359375,118.25,25.35,502.5,9968.0,120.8,115.34,96.3,77.05,75.55,2788.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.04,1095.2,2.9525,1.9848,4.609,1349.7,1.9124,17.38,581.0
2009-11-06 12:51:00,112.60156200000002,0.9129,36.46,1.6597,369.25,3240.0,0.9313,66.75,1064.0,1.4834,116.66406200000002,96.15,56.05,0.011134,141.9,501.5,85.1,1551.5,943.0,9780.0,9800.0,1722.75,575.5,959.25,22.54,0.9828,289.4,108.90625,118.375,118.25,25.35,502.5,9966.0,120.79,115.34,96.3,77.02,75.52,2787.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.04,1095.5,2.9545,1.9842,4.607,1349.1,1.9126,17.39,581.0
2009-11-06 12:52:00,112.60156200000002,0.9133,36.48,1.6602,369.25,3240.0,0.9314,66.77,1064.5,1.4836,116.65625,96.15,56.05,0.011133,141.3,501.5,85.075,1550.7,943.0,9780.0,9800.0,1724.0,576.3,959.0,22.55,0.9828,289.3,108.91406200000002,118.375,118.25,25.4,502.5,9970.0,120.79,115.34,96.3,77.04,75.51,2788.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.03,1095.5,2.9555,1.9839,4.611000000000001,1349.1,1.9126,17.39,581.0
2009-11-06 12:53:00,112.60156200000002,0.9133,36.48,1.6603,369.75,3240.0,0.9315,66.79,1064.75,1.4836,116.65625,96.15,56.05,0.011133,141.4,501.5,85.075,1550.7,943.0,9780.0,9800.0,1723.5,576.1,960.25,22.56,0.9828,289.6,108.91406200000002,118.375,118.25,25.35,502.75,9970.0,120.79,115.34,96.3,77.03,75.54,2789.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.05,1095.5,2.954,1.9844,4.609,1349.1,1.9127,17.385,581.0
2009-11-06 12:54:00,112.60156200000002,0.9131,36.5,1.6601,369.75,3240.0,0.9315,66.79,1065.0,1.4836,116.65625,96.15,56.0,0.011132,141.6,501.5,85.075,1550.9,943.9,9790.0,9805.0,1724.5,576.5,961.25,22.57,0.9828,290.0,108.90625,118.34375,118.21875,25.25,503.25,9973.0,120.79,115.33,96.3,77.06,75.54,2789.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.06,1095.5,2.953,1.9848,4.605,1349.1,1.9125,17.385,581.0
2009-11-06 12:55:00,112.60156200000002,0.913,36.48,1.6601,369.25,3240.0,0.9312,66.74,1064.0,1.4835,116.65625,96.125,55.95,0.011136,141.3,501.5,85.05,1549.9,943.8,9780.0,9800.0,1723.0,575.7,960.5,22.53,0.9827,290.0,108.91406200000002,118.359375,118.25,25.3,502.25,9966.0,120.81,115.35,96.34,77.02,75.53,2787.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.02,1095.09,2.951,1.9838,4.593999999999999,1349.1,1.9123,17.37,581.0
2009-11-06 12:56:00,112.60156200000002,0.9135,36.45,1.6602,369.25,3240.0,0.9315,66.71,1065.0,1.4838,116.64843700000002,96.125,55.95,0.011134,141.8,501.5,85.0,1550.8,943.8,9785.0,9805.0,1724.75,576.5,960.5,22.57,0.983,289.9,108.91406200000002,118.34375,118.21875,25.3,502.0,9974.0,120.8,115.33,96.34,77.07,75.55,2789.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.09,1095.4,2.954,1.9846,4.593999999999999,1349.5,1.9147,17.385,581.0
2009-11-06 12:57:00,112.60156200000002,0.9133,36.45,1.6603,369.0,3240.0,0.9314,66.71,1065.0,1.4838,116.64843700000002,96.125,55.925,0.011134999999999999,141.7,501.5,85.0,1550.8,943.8,9785.0,9805.0,1724.75,576.3,960.0,22.54,0.983,289.8,108.90625,118.359375,118.25,25.3,502.0,9971.0,120.8,115.34,96.34,77.03,75.5,2789.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.0,1095.4,2.9495,1.9826,4.583,1348.7,1.914,17.385,581.0
2009-11-06 12:58:00,112.60156200000002,0.9135,36.45,1.6604,369.0,3243.0,0.9314,66.73,1065.0,1.484,116.64843700000002,96.1,55.9,0.011133,141.85,501.5,85.0,1550.8,943.8,9785.0,9805.0,1725.25,576.5,960.0,22.53,0.9831,289.7,108.90625,118.359375,118.25,25.3,501.75,9974.0,120.81,115.34,96.34,77.04,75.52,2790.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.04,1095.59,2.9515,1.9835,4.586,1349.5,1.9129,17.39,581.0
2009-11-06 12:59:00,112.60156200000002,0.9141,36.45,1.6605,369.25,3243.0,0.9315,66.75,1065.25,1.4843,116.64843700000002,96.1,55.925,0.011133,141.9,501.5,85.0,1550.8,943.8,9785.0,9805.0,1725.25,576.5,960.5,22.54,0.9834,289.9,108.90625,118.34375,118.25,25.3,501.75,9974.0,120.81,115.34,96.34,77.03,75.53,2790.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.05,1095.59,2.951,1.9833,4.585,1349.5,1.9139,17.39,581.0
2009-11-06 13:00:00,112.60156200000002,0.9134,36.45,1.6602,369.75,3243.0,0.9312,66.72,1064.75,1.4838,116.64843700000002,96.0,55.925,0.011134999999999999,141.9,501.5,84.975,1550.8,943.8,9780.0,9800.0,1724.25,576.1,960.5,22.53,0.9828,289.9,108.90625,118.359375,118.25,25.3,502.25,9969.0,120.8,115.34,96.34,77.0,75.5,2789.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.0,1095.4,2.9535,1.9823,4.582,1349.5,1.914,17.38,581.0
2009-11-06 13:01:00,112.60156200000002,0.9135,36.48,1.6604,369.5,3243.0,0.9312,66.74,1064.75,1.4841,116.64843700000002,96.075,55.925,0.011137000000000001,141.9,501.5,84.95,1550.8,943.1,9775.0,9795.0,1724.75,576.1,961.0,22.53,0.9831,290.0,108.90625,118.359375,118.28125,25.3,501.5,9969.0,120.81,115.34,96.34,77.03,75.53,2789.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.05,1095.7,2.9525,1.9839,4.582,1350.5,1.9138,17.385,581.0
2009-11-06 13:02:00,112.60156200000002,0.9133,36.48,1.6603,369.5,3243.0,0.9312,66.78,1064.5,1.484,116.65625,96.1,55.9,0.011138,141.85,501.5,84.95,1550.8,943.1,9775.0,9795.0,1724.5,576.0,961.5,22.46,0.983,290.5,108.90625,118.359375,118.28125,25.3,502.0,9968.0,120.81,115.34,96.34,77.01,75.48,2789.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,77.0,1095.5,2.9505,1.9826,4.583,1350.5,1.914,17.375,581.0
2009-11-06 13:03:00,112.60156200000002,0.9133,36.48,1.6601,369.25,3243.0,0.9312,66.81,1064.5,1.484,116.64843700000002,96.1,55.9,0.011137000000000001,142.0,501.5,84.975,1550.8,943.2,9775.0,9795.0,1724.75,575.9,961.5,22.43,0.983,290.3,108.91406200000002,118.359375,118.25,25.3,501.25,9969.0,120.8,115.34,96.34,77.04,75.55,2789.0,108.245,2.0354,1.9157,1412.0,76.07,2099.0,77.05,1095.3,2.952,1.9835,4.588,1348.7,1.915,17.375,581.0
2009-11-06 13:04:00,112.60156200000002,0.9131,36.45,1.6601,369.25,3243.0,0.9311,66.81,1064.0,1.4839,116.65625,96.1,55.9,0.011138,142.0,501.5,84.975,1550.8,942.8,9775.0,9795.0,1724.25,575.6,960.75,22.43,0.983,290.1,108.90625,118.375,118.3125,25.3,501.0,9965.0,120.8,115.34,96.34,76.96,75.46,2788.0,108.245,2.0354,1.9157,1412.0,76.07,2099.0,76.96,1095.0,2.9505,1.9825,4.587,1348.7,1.9125,17.37,581.0
2009-11-06 13:05:00,112.60156200000002,0.913,36.46,1.6601,369.25,3235.0,0.9306,66.76,1063.5,1.4833,116.66406200000002,96.0,55.925,0.011139,142.0,501.5,85.0,1548.3,942.5,9765.0,9785.0,1722.75,575.0,960.0,22.42,0.9826,289.8,108.91406200000002,118.390625,118.375,25.35,501.0,9958.0,120.81,115.35,96.34,76.8,75.3,2785.0,108.245,2.0354,1.9157,1412.0,76.07,2099.0,76.8,1094.2,2.9485,1.979,4.5760000000000005,1347.5,1.9074,17.35,581.0
2009-11-06 13:06:00,112.60156200000002,0.9132,36.46,1.6604,369.25,3235.0,0.9308,66.77,1063.75,1.4836,116.65625,96.0,55.925,0.011138,141.9,501.5,85.0,1548.3,941.8,9765.0,9790.0,1724.0,575.6,960.25,22.44,0.9827,289.7,108.91406200000002,118.375,118.3125,25.35,501.5,9963.0,120.8,115.34,96.34,76.87,75.36,2786.0,108.24,2.0354,1.9157,1412.0,76.07,2099.0,76.87,1094.3,2.951,1.9795,4.578,1347.0,1.9069,17.365,581.0
2009-11-06 13:07:00,112.60156200000002,0.913,36.45,1.6603,369.0,3235.0,0.9307,66.77,1064.5,1.4835,116.65625,96.05,55.9,0.011137000000000001,141.9,501.5,85.0,1548.3,941.8,9770.0,9790.0,1724.5,575.7,959.5,22.48,0.9826,289.9,108.90625,118.375,118.3125,25.35,501.5,9966.0,120.79,115.34,96.34,76.89,75.37,2787.0,108.245,2.0354,1.9157,1412.0,76.07,2099.0,76.89,1094.5,2.9515,1.9795,4.575,1346.7,1.9069,17.38,581.0
2009-11-06 13:08:00,112.60156200000002,0.9126,36.45,1.6602,369.0,3235.0,0.9304,66.72,1064.25,1.4833,116.65625,96.05,55.925,0.011134,142.0,501.5,85.025,1548.3,941.8,9770.0,9790.0,1724.5,575.6,959.75,22.45,0.9826,289.7,108.91406200000002,118.375,118.3125,25.35,501.25,9966.0,120.79,115.34,96.34,76.85,75.33,2788.0,108.245,2.0354,1.9157,1412.0,76.07,2099.0,76.84,1094.4,2.95,1.9789,4.58,1346.8,1.907,17.375,581.0
2009-11-06 13:09:00,112.60156200000002,0.9129,36.46,1.66,369.0,3235.0,0.9306,66.72,1064.75,1.4835,116.65625,96.0,55.95,0.011133,142.0,501.5,84.95,1548.3,943.7,9775.0,9790.0,1725.0,576.0,960.0,22.43,0.9827,289.8,108.90625,118.359375,118.25,25.35,501.25,9970.0,120.78,115.33,96.34,76.88,75.36,2789.0,108.235,2.0354,1.9157,1412.0,76.07,2099.0,76.88,1094.5,2.9505,1.9794,4.579,1346.8,1.9068,17.375,581.0
2009-11-06 13:10:00,112.60156200000002,0.9127,36.45,1.66,368.75,3235.0,0.9303,66.72,1064.5,1.4834,116.65625,96.0,55.975,0.011134,142.15,501.5,84.925,1548.3,943.2,9775.0,9790.0,1724.5,575.8,959.75,22.43,0.9827,289.8,108.91406200000002,118.359375,118.3125,25.35,501.0,9966.0,120.78,115.33,96.34,76.86,75.34,2788.0,108.235,2.0354,1.9157,1412.0,76.07,2099.0,76.86,1094.3,2.948,1.979,4.586,1346.5,1.9069,17.375,581.0
2009-11-06 13:11:00,112.60156200000002,0.9127,36.44,1.6599,368.75,3235.0,0.9303,66.72,1064.0,1.4831,116.65625,96.05,55.975,0.011134,142.15,501.5,84.975,1548.3,943.2,9775.0,9790.0,1724.25,575.6,959.75,22.4,0.9824,289.8,108.91406200000002,118.359375,118.28125,25.35,501.25,9965.0,120.78,115.33,96.34,76.77,75.27,2787.0,108.235,2.0354,1.9046,1412.0,76.07,2099.0,76.77,1094.7,2.9495,1.9772,4.579,1346.2,1.9039,17.355,581.0
2009-11-06 13:12:00,112.60156200000002,0.9124,36.43,1.6597,368.75,3235.0,0.9303,66.72,1064.0,1.4828,116.65625,96.05,55.975,0.011134,142.15,501.5,84.95,1548.3,942.9,9765.0,9790.0,1723.5,575.4,959.75,22.37,0.9822,289.6,108.921875,118.359375,118.28125,25.35,501.0,9964.0,120.78,115.33,96.34,76.79,75.29,2788.0,108.24,2.0354,1.9039,1412.0,76.07,2099.0,76.78,1094.3,2.9495,1.9773,4.582,1346.2,1.9035,17.345,581.0
2009-11-06 13:13:00,112.60156200000002,0.9128,36.45,1.6599,368.5,3231.0,0.9304,66.72,1064.75,1.4831,116.64843700000002,95.975,56.0,0.011131,142.1,501.5,84.925,1548.3,943.3,9765.0,9790.0,1725.25,576.2,959.5,22.38,0.9825,289.5,108.91406200000002,118.34375,118.25,25.35,501.0,9970.0,120.78,115.32,96.34,76.82,75.33,2789.0,108.235,2.0354,1.904,1412.0,76.07,2099.0,76.82,1094.7,2.95,1.979,4.585,1347.0,1.9035,17.36,581.0
2009-11-06 13:14:00,112.60156200000002,0.9131,36.45,1.66,368.5,3230.0,0.9307,66.73,1064.75,1.4833,116.64843700000002,96.0,55.975,0.011133,142.1,501.5,84.975,1548.3,943.3,9775.0,9790.0,1725.25,576.2,959.75,22.38,0.9826,289.7,108.91406200000002,118.359375,118.28125,25.35,500.75,9970.0,120.78,115.32,96.34,76.89,75.38,2789.0,108.24,2.0354,1.904,1412.0,76.07,2099.0,76.88,1095.09,2.95,1.9802,4.588,1347.0,1.905,17.365,581.0
2009-11-06 13:15:00,112.60156200000002,0.9131,36.44,1.6601,368.75,3230.0,0.931,66.8,1065.5,1.4835,116.64843700000002,96.075,56.05,0.011133,142.1,501.5,85.125,1548.3,944.3,9780.0,9800.0,1726.25,576.6,960.0,22.41,0.9826,289.8,108.91406200000002,118.359375,118.28125,25.35,501.25,9977.0,120.78,115.33,96.34,76.95,75.48,2790.0,108.245,2.0354,1.904,1412.0,76.07,2099.0,76.95,1095.3,2.9515,1.9829,4.593999999999999,1347.6,1.9065,17.385,581.0
2009-11-06 13:16:00,112.60156200000002,0.913,36.46,1.66,368.75,3230.0,0.931,66.75,1065.25,1.4835,116.640625,96.1,56.05,0.011134,142.0,501.5,85.1,1548.3,944.3,9785.0,9800.0,1726.25,576.6,960.0,22.39,0.9825,289.8,108.91406200000002,118.34375,118.28125,25.25,501.25,9975.0,120.78,115.33,96.34,76.91,75.42,2791.0,108.245,2.0354,1.904,1412.0,76.07,2099.0,76.93,1095.2,2.9515,1.9812,4.5969999999999995,1347.6,1.9065,17.375,581.0
2009-11-06 13:17:00,112.60156200000002,0.9131,36.46,1.6601,368.75,3230.0,0.931,66.82,1065.25,1.4837,116.63281200000002,96.1,56.075,0.011134999999999999,142.0,501.5,85.1,1548.3,944.3,9785.0,9805.0,1726.5,576.6,960.0,22.4,0.9827,289.8,108.91406200000002,118.328125,118.21875,25.15,501.25,9975.0,120.78,115.33,96.34,76.93,75.45,2791.0,108.245,2.0354,1.904,1412.0,76.07,2099.0,76.97,1095.2,2.95,1.9812,4.61,1347.6,1.9081,17.375,581.0
2009-11-06 13:18:00,112.60156200000002,0.9135,36.46,1.6603,368.5,3230.0,0.9314,66.82,1066.25,1.4841,116.625,96.2,56.075,0.011134,141.95,501.5,85.175,1548.3,945.6,9790.0,9810.0,1727.5,577.4,959.75,22.44,0.9831,289.7,108.91406200000002,118.296875,118.21875,25.15,501.0,9983.0,120.77,115.33,96.34,77.06,75.54,2792.0,108.245,2.0354,1.904,1412.0,76.07,2099.0,77.07,1096.09,2.9525,1.985,4.6080000000000005,1347.6,1.9112,17.39,581.0
2009-11-06 13:19:00,112.60156200000002,0.9135,36.48,1.6602,368.75,3230.0,0.9313,66.82,1066.0,1.4841,116.625,96.075,56.0,0.011134999999999999,142.1,501.5,85.1,1548.3,945.6,9795.0,9810.0,1727.75,577.6,960.5,22.44,0.9829,289.9,108.91406200000002,118.3125,118.1875,25.15,501.5,9981.0,120.79,115.34,96.34,77.11,75.61,2792.0,108.245,2.0354,1.904,1412.0,76.07,2099.0,77.12,1095.8,2.951,1.9853,4.609,1347.6,1.9119,17.39,581.0
2009-11-06 13:20:00,112.60156200000002,0.9134,36.48,1.6603,369.0,3230.0,0.9314,66.85,1066.25,1.4841,116.63281200000002,96.075,56.0,0.011136,142.1,501.5,85.125,1548.3,945.6,9800.0,9810.0,1727.5,577.4,960.25,22.46,0.983,290.0,108.91406200000002,118.328125,118.25,25.15,501.25,9981.0,120.79,115.34,96.34,77.16,75.64,2793.0,108.245,2.0354,1.904,1412.0,76.07,2099.0,77.16,1095.8,2.951,1.987,4.613,1347.6,1.9131,17.39,581.0
2009-11-06 13:21:00,112.60156200000002,0.9133,36.5,1.6602,368.75,3234.0,0.9312,66.83,1066.25,1.4838,116.640625,96.075,56.025,0.011137000000000001,142.1,501.5,85.125,1548.3,945.5,9805.0,9820.0,1727.75,577.7,960.5,22.48,0.9829,289.9,108.921875,118.34375,118.21875,25.15,501.25,9980.0,120.78,115.34,96.34,77.13,75.66,2792.0,108.245,2.0354,1.904,1412.0,76.07,2099.0,77.14,1095.3,2.9515,1.9863,4.612,1347.6,1.9128,17.375,581.0
2009-11-06 13:22:00,112.60156200000002,0.9133,36.49,1.6604,368.75,3234.0,0.9313,66.83,1066.25,1.4842,116.640625,96.175,55.975,0.011137000000000001,142.1,501.5,85.175,1548.3,945.0,9800.0,9815.0,1728.0,577.8,960.25,22.45,0.983,289.5,108.921875,118.34375,118.25,25.15,501.0,9982.0,120.79,115.34,96.34,77.13,75.67,2792.0,108.245,2.0354,1.904,1412.0,76.07,2099.0,77.19,1095.5,2.9535,1.9866,4.612,1347.6,1.9143,17.39,581.0
2009-11-06 13:23:00,112.60156200000002,0.9133,36.5,1.6603,368.75,3234.0,0.9312,66.81,1066.25,1.484,116.640625,96.2,55.975,0.011137000000000001,142.1,501.5,85.2,1548.3,945.0,9805.0,9820.0,1728.0,577.7,960.0,22.46,0.9831,289.5,108.921875,118.359375,118.28125,25.15,501.25,9981.0,120.8,115.34,96.34,77.15,75.64,2792.0,108.245,2.0354,1.904,1412.0,76.07,2099.0,77.16,1095.4,2.9535,1.9866,4.61,1347.6,1.9145,17.38,581.0
2009-11-06 13:24:00,112.60156200000002,0.9132,36.5,1.6604,368.75,3234.0,0.9313,66.8,1066.0,1.4841,116.640625,96.2,56.025,0.011137000000000001,142.1,501.5,85.2,1548.3,945.5,9800.0,9820.0,1727.75,577.7,960.0,22.43,0.983,289.6,108.91406200000002,118.34375,118.25,25.2,501.25,9980.0,120.8,115.34,96.34,77.16,75.65,2792.0,108.245,2.0354,1.904,1412.0,76.07,2099.0,77.17,1095.3,2.9525,1.987,4.611000000000001,1348.0,1.9143,17.385,581.0
