,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IRB#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2008-10-03 00:59:00,0.7767,42.78,1.7697,457.0,2447.0,0.93,58.86,1130.0,1.3873,113.484375,100.9,61.25,0.009575,125.55,673.0,98.05,10985.0,11020.0,1517.75,430.8,639.6,1003.25,13.31,0.8868,273.5,107.328125,115.65625,119.515625,33.82,638.0,10588.0,115.72,110.435,92.02,93.43,90.13,3029.0,104.735,22295.0,90.82,1430.0,93.44,848.5,2.653,2.7048,7.414,973.5,2.2292,11.25,368.3
2008-10-03 01:00:00,0.7768,42.78,1.7697,457.0,2447.0,0.93,58.86,1130.0,1.3875,113.484375,100.9,61.25,0.009574,125.55,673.0,98.05,10985.0,11020.0,1517.75,430.8,639.6,1003.25,13.31,0.8868,273.5,107.328125,115.65625,119.53125,33.82,638.0,10588.0,115.72,110.435,92.02,93.43,90.13,3029.0,104.735,22295.0,90.82,1430.0,93.43,848.4,2.6425,2.7048,7.414,973.5,2.2292,11.245,368.3
2008-10-03 01:01:00,0.7768,42.88,1.7701,457.0,2447.0,0.93,58.86,1130.0,1.3874,113.49218700000002,100.9,61.25,0.009569,125.55,673.0,98.05,10985.0,11020.0,1517.75,430.8,639.6,1003.25,13.31,0.8868,273.5,107.33593700000002,115.65625,119.53125,33.82,638.0,10588.0,115.72,110.435,92.02,93.43,90.13,3029.0,104.735,22295.0,90.82,1430.0,93.43,847.9,2.6405,2.7048,7.414,973.5,2.2292,11.235,368.3
2008-10-03 01:02:00,0.7768,42.88,1.7698,457.25,2447.0,0.93,58.86,1129.25,1.3873,113.49218700000002,100.9,61.25,0.009567,125.55,673.0,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.25,13.31,0.8868,274.1,107.33593700000002,115.65625,119.546875,33.82,637.0,10588.0,115.72,110.435,92.02,93.43,90.13,3029.0,104.735,22295.0,90.82,1430.0,93.43,848.0,2.641,2.7048,7.414,973.5,2.2292,11.24,368.3
2008-10-03 01:03:00,0.7764,42.88,1.7698,457.25,2447.0,0.9298,58.86,1129.25,1.3867,113.49218700000002,100.9,61.25,0.009567,125.55,673.0,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.0,13.31,0.8868,274.1,107.33593700000002,115.640625,119.546875,33.82,637.0,10588.0,115.72,110.435,92.02,93.39,90.1,3029.0,104.735,22295.0,90.82,1430.0,93.45,847.0,2.642,2.7048,7.414,973.1,2.2292,11.255,368.3
2008-10-03 01:04:00,0.7763,42.88,1.7697,457.25,2447.0,0.9298,58.86,1129.0,1.3862,113.49218700000002,100.9,61.25,0.009567,125.55,673.0,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.0,13.31,0.8868,274.1,107.33593700000002,115.640625,119.546875,33.82,636.75,10586.0,115.72,110.435,92.02,93.39,90.1,3029.0,104.735,22295.0,90.82,1430.0,93.4,846.7,2.6445,2.7048,7.414,969.4,2.2292,11.245,368.3
2008-10-03 01:05:00,0.7763,42.88,1.7695,457.25,2447.0,0.9298,58.86,1129.75,1.3861,113.49218700000002,100.9,61.25,0.009569,125.55,673.0,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.75,13.31,0.8868,274.1,107.33593700000002,115.640625,119.546875,33.82,636.75,10582.0,115.72,110.435,92.02,93.39,90.1,3029.0,104.735,22295.0,90.82,1430.0,93.41,846.7,2.6455,2.7048,7.414,969.0,2.2292,11.26,368.3
2008-10-03 01:06:00,0.7756,42.88,1.7695,457.25,2447.0,0.9298,58.86,1129.5,1.3855,113.49218700000002,100.9,61.25,0.009568,125.55,673.0,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.75,13.31,0.8868,273.5,107.33593700000002,115.640625,119.546875,33.82,636.75,10580.0,115.72,110.435,92.02,93.39,90.1,3029.0,104.735,22295.0,90.82,1430.0,93.41,846.9,2.644,2.7048,7.414,969.0,2.2292,11.295,368.3
2008-10-03 01:07:00,0.7761,42.85,1.7694,457.25,2447.0,0.9305,58.86,1129.5,1.386,113.5,100.9,61.25,0.009569,125.55,673.0,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.0,13.31,0.8864,273.5,107.33593700000002,115.65625,119.53125,33.82,636.75,10579.0,115.72,110.435,92.02,93.39,90.1,3029.0,104.735,22295.0,90.82,1430.0,93.44,847.3,2.644,2.7048,7.414,969.0,2.23,11.315,368.3
2008-10-03 01:08:00,0.7761,42.85,1.77,457.25,2447.0,0.9305,58.86,1129.5,1.386,113.5,100.9,61.25,0.00957,125.55,672.5,98.05,10985.0,11020.0,1517.0,430.8,639.6,1004.5,13.31,0.8864,273.5,107.33593700000002,115.671875,119.53125,33.82,636.25,10580.0,115.72,110.435,92.02,93.39,90.23,3029.0,104.735,22295.0,90.82,1430.0,93.45,847.1,2.646,2.7048,7.414,969.0,2.23,11.3,368.3
2008-10-03 01:09:00,0.776,42.85,1.7698,457.25,2447.0,0.9299,58.86,1129.5,1.3857,113.484375,100.9,61.25,0.009571,125.55,672.5,98.05,10985.0,11020.0,1517.0,430.8,639.6,1004.5,13.31,0.8864,273.5,107.33593700000002,115.671875,119.53125,33.82,636.25,10583.0,115.72,110.435,92.02,93.39,90.23,3029.0,104.735,22295.0,90.82,1430.0,93.47,846.9,2.6435,2.7048,7.414,969.0,2.23,11.28,368.3
2008-10-03 01:10:00,0.776,42.85,1.7698,457.25,2447.0,0.9296,58.86,1129.5,1.3859,113.484375,100.9,61.25,0.009574,125.55,672.5,98.05,10985.0,11020.0,1517.0,430.8,639.6,1004.5,13.31,0.8864,273.5,107.34375,115.671875,119.53125,33.82,636.25,10583.0,115.72,110.435,92.02,93.39,90.23,3029.0,104.735,22295.0,90.82,1430.0,93.42,846.7,2.647,2.7048,7.414,969.0,2.23,11.315,368.3
2008-10-03 01:11:00,0.7762,42.85,1.77,457.25,2447.0,0.9296,58.86,1130.0,1.3859,113.484375,100.9,61.25,0.009575,125.55,672.5,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.0,13.31,0.8864,273.5,107.34375,115.671875,119.578125,33.82,636.25,10583.0,115.72,110.435,92.02,93.39,90.23,3029.0,104.735,22295.0,90.82,1430.0,93.43,846.8,2.647,2.7048,7.42,969.0,2.23,11.32,368.3
2008-10-03 01:12:00,0.7762,42.85,1.7695,457.25,2447.0,0.9296,58.86,1129.75,1.386,113.484375,100.9,61.25,0.009575,125.55,672.5,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.0,13.31,0.8863,273.5,107.34375,115.640625,119.546875,33.82,636.25,10586.0,115.72,110.435,92.02,93.39,90.17,3029.0,104.735,22295.0,90.82,1430.0,93.3,846.5,2.648,2.7048,7.42,969.0,2.23,11.345,368.3
2008-10-03 01:13:00,0.7762,42.85,1.7696,457.25,2447.0,0.9296,58.86,1130.25,1.3864,113.47656200000002,100.9,61.25,0.009576000000000001,125.55,672.5,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.0,13.31,0.8863,273.5,107.34375,115.640625,119.546875,33.82,636.25,10590.0,115.72,110.435,92.02,93.23,90.1,3029.0,104.735,22295.0,90.82,1430.0,93.3,846.1,2.648,2.7048,7.42,965.5,2.23,11.335,368.3
2008-10-03 01:14:00,0.7766,42.85,1.77,457.25,2447.0,0.9296,58.86,1130.25,1.3867,113.484375,100.9,61.25,0.009578,125.55,672.25,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.0,13.31,0.8862,273.5,107.34375,115.640625,119.546875,33.82,636.25,10594.0,115.72,110.435,92.02,93.23,90.1,3029.0,104.735,22295.0,90.82,1430.0,93.3,846.2,2.648,2.7048,7.42,965.5,2.23,11.325,368.3
2008-10-03 01:15:00,0.7771,42.85,1.77,457.0,2447.0,0.9296,58.86,1130.25,1.3869,113.484375,100.9,61.25,0.009573,125.55,672.25,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.0,13.31,0.8862,273.5,107.34375,115.640625,119.546875,33.82,636.25,10590.0,115.72,110.435,92.02,93.23,90.1,3029.0,104.735,22295.0,90.82,1430.0,93.26,846.0,2.6505,2.7048,7.42,965.5,2.23,11.335,368.3
2008-10-03 01:16:00,0.7771,42.85,1.77,457.0,2447.0,0.9306,58.86,1130.25,1.3868,113.484375,100.9,61.25,0.009574,125.55,672.25,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.0,13.31,0.8865,273.5,107.34375,115.640625,119.546875,33.82,636.25,10590.0,115.72,110.435,92.02,93.23,90.1,3029.0,104.735,22295.0,90.82,1430.0,93.3,845.8,2.652,2.7048,7.42,965.5,2.23,11.335,368.3
2008-10-03 01:17:00,0.7778,42.85,1.7704,457.0,2447.0,0.9306,58.86,1130.25,1.3868,113.49218700000002,100.9,61.25,0.009573,125.55,672.25,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.0,13.31,0.8865,273.5,107.34375,115.65625,119.546875,33.82,636.25,10590.0,115.72,110.435,92.02,93.23,90.18,3029.0,104.735,22295.0,90.82,1430.0,93.3,844.9,2.652,2.7048,7.42,965.5,2.23,11.33,368.3
2008-10-03 01:18:00,0.7778,42.85,1.771,457.0,2447.0,0.9307,58.86,1130.25,1.3871,113.484375,100.9,61.25,0.009573,125.55,672.25,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.0,13.31,0.8865,273.5,107.34375,115.65625,119.546875,33.82,636.25,10590.0,115.72,110.435,92.02,93.23,90.18,3029.0,104.735,22295.0,90.82,1430.0,93.28,845.3,2.651,2.7048,7.42,965.5,2.23,11.345,368.3
2008-10-03 01:19:00,0.7778,42.85,1.771,457.0,2447.0,0.9308,58.86,1130.25,1.3869,113.484375,100.9,61.25,0.009575,125.55,672.25,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.0,13.31,0.8865,273.5,107.34375,115.65625,119.546875,33.82,636.25,10590.0,115.72,110.435,92.02,93.23,90.18,3029.0,104.735,22295.0,90.82,1430.0,93.29,845.7,2.6525,2.7048,7.42,965.5,2.23,11.355,368.3
2008-10-03 01:20:00,0.7777,42.85,1.7706,457.0,2447.0,0.9309,58.86,1130.25,1.387,113.484375,100.9,61.25,0.009578,125.55,672.5,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.0,13.31,0.8865,273.5,107.34375,115.65625,119.546875,33.82,636.25,10590.0,115.72,110.435,92.02,93.23,90.18,3029.0,104.735,22295.0,90.82,1430.0,93.27,846.3,2.6525,2.7048,7.42,977.5,2.23,11.38,368.3
2008-10-03 01:21:00,0.7776,42.85,1.7707,457.0,2447.0,0.9309,58.86,1130.75,1.3874,113.484375,100.9,61.25,0.009576000000000001,125.55,672.5,98.05,10985.0,11020.0,1519.0,430.8,639.6,1003.0,13.31,0.887,273.5,107.34375,115.65625,119.546875,33.82,636.25,10596.0,115.72,110.435,92.02,93.23,90.18,3029.0,104.735,22295.0,90.82,1430.0,93.3,846.7,2.6525,2.7048,7.42,977.5,2.23,11.395,368.3
2008-10-03 01:22:00,0.7776,42.85,1.7706,457.0,2447.0,0.9308,58.86,1130.75,1.3875,113.484375,100.9,61.25,0.009576000000000001,125.55,672.5,98.05,10985.0,11020.0,1519.0,430.8,639.6,1003.0,13.31,0.8871,273.5,107.34375,115.65625,119.546875,33.82,636.25,10589.0,115.72,110.435,92.02,93.23,90.18,3029.0,104.735,22295.0,90.82,1430.0,93.29,847.4,2.652,2.7048,7.42,977.5,2.23,11.41,368.3
2008-10-03 01:23:00,0.7779,42.85,1.7707,457.0,2447.0,0.9309,58.86,1130.25,1.3879,113.484375,100.9,61.25,0.009574,125.55,672.5,98.05,10985.0,11020.0,1519.0,430.8,639.6,1003.0,13.31,0.8871,273.5,107.34375,115.65625,119.546875,33.82,636.25,10595.0,115.72,110.435,92.02,93.23,90.18,3029.0,104.735,22295.0,90.82,1430.0,93.3,847.7,2.6525,2.7048,7.42,977.5,2.23,11.425,368.3
2008-10-03 01:24:00,0.7779,42.85,1.7709,457.0,2447.0,0.9311,58.86,1130.25,1.3879,113.484375,100.9,61.25,0.009574,125.55,672.5,98.05,10985.0,11020.0,1519.0,430.8,639.6,1002.75,13.31,0.887,273.5,107.34375,115.65625,119.546875,33.82,636.25,10593.0,115.72,110.435,92.02,93.23,90.18,3029.0,104.735,22295.0,90.82,1430.0,93.37,847.2,2.6525,2.7048,7.42,977.5,2.23,11.435,368.3
2008-10-03 01:25:00,0.7782,43.03,1.7707,457.0,2447.0,0.931,58.86,1130.25,1.3886,113.484375,100.9,61.25,0.009575,125.55,672.5,98.05,10985.0,11020.0,1518.75,430.8,639.6,1003.0,13.31,0.8874,273.4,107.34375,115.65625,119.546875,33.82,636.25,10593.0,115.72,110.435,92.02,93.23,90.18,3029.0,104.735,22295.0,90.82,1430.0,93.38,847.0,2.65,2.7048,7.42,977.5,2.23,11.405,368.3
2008-10-03 01:26:00,0.7781,43.03,1.7707,457.0,2447.0,0.9311,58.86,1130.25,1.389,113.49218700000002,100.9,61.25,0.009572,125.55,672.5,98.05,10985.0,11020.0,1518.75,430.8,639.6,1003.0,13.31,0.8876,273.5,107.34375,115.65625,119.546875,33.82,636.25,10593.0,115.72,110.435,92.02,93.23,90.18,3029.0,104.735,22295.0,90.82,1430.0,93.38,847.0,2.651,2.7048,7.42,977.5,2.23,11.435,368.3
2008-10-03 01:27:00,0.778,43.11,1.7709,457.0,2447.0,0.9307,58.86,1130.0,1.389,113.5,100.9,61.25,0.00957,125.55,672.5,98.05,10985.0,11020.0,1518.75,430.8,639.6,1003.0,13.31,0.8875,273.5,107.34375,115.65625,119.546875,33.82,636.75,10593.0,115.72,110.435,92.02,93.23,90.18,3029.0,104.735,22295.0,90.82,1430.0,93.38,847.4,2.654,2.7048,7.42,977.5,2.23,11.42,368.3
2008-10-03 01:28:00,0.7783,43.16,1.7711,457.0,2447.0,0.9307,58.86,1130.0,1.3893,113.5,100.9,61.25,0.009573,125.55,672.5,98.05,10985.0,11020.0,1518.75,430.8,639.6,1004.25,13.31,0.8882,273.3,107.34375,115.65625,119.546875,33.82,636.75,10592.0,115.72,110.435,92.02,93.23,90.18,3029.0,104.735,22295.0,90.82,1430.0,93.37,847.7,2.6545,2.7048,7.42,977.5,2.23,11.405,368.3
2008-10-03 01:29:00,0.7784,43.16,1.7708,457.0,2447.0,0.9305,58.86,1130.0,1.3894,113.5,100.9,61.25,0.009574,125.55,672.5,98.05,10985.0,11020.0,1518.75,430.8,639.6,1004.25,13.31,0.8881,273.3,107.34375,115.65625,119.546875,33.82,636.75,10592.0,115.72,110.435,92.02,93.23,90.16,3029.0,104.735,22295.0,90.82,1430.0,93.38,847.8,2.6545,2.7048,7.42,977.5,2.23,11.43,368.3
2008-10-03 01:30:00,0.7783,43.16,1.771,457.0,2447.0,0.9308,58.86,1130.25,1.3888,113.47656200000002,100.9,61.25,0.009573,125.55,672.5,98.05,10985.0,11020.0,1518.75,430.8,639.6,1004.25,13.31,0.8879,273.3,107.34375,115.640625,119.546875,33.82,636.75,10595.0,115.72,110.435,92.02,93.23,90.11,3029.0,104.735,22295.0,90.82,1430.0,93.39,848.1,2.655,2.7048,7.42,977.5,2.23,11.425,368.3
2008-10-03 01:31:00,0.7779,43.16,1.771,457.75,2447.0,0.9307,58.86,1130.0,1.3888,113.47656200000002,100.9,61.25,0.009572,125.55,672.5,98.05,10985.0,11020.0,1517.5,430.8,639.6,1004.25,13.31,0.888,273.3,107.33593700000002,115.640625,119.546875,33.82,636.75,10595.0,115.72,110.435,92.02,93.44,90.05,3029.0,104.735,22295.0,90.82,1430.0,93.43,847.9,2.655,2.7048,7.42,977.5,2.23,11.395,368.3
2008-10-03 01:32:00,0.7779,43.16,1.771,457.75,2447.0,0.9309,58.86,1130.25,1.3887,113.47656200000002,100.9,61.25,0.00957,125.55,672.5,98.05,10985.0,11020.0,1517.5,430.8,639.6,1004.25,13.31,0.8877,273.3,107.33593700000002,115.640625,119.546875,33.82,636.75,10595.0,115.72,110.435,92.02,93.44,90.05,3029.0,104.735,22295.0,90.82,1430.0,93.49,848.3,2.655,2.7048,7.42,977.5,2.23,11.41,368.3
2008-10-03 01:33:00,0.7779,43.16,1.771,457.75,2447.0,0.9311,58.86,1130.0,1.3891,113.47656200000002,100.9,61.25,0.009572,125.55,672.5,98.05,10985.0,11020.0,1517.5,430.8,639.6,1004.25,13.31,0.8878,273.3,107.34375,115.640625,119.546875,33.82,636.75,10595.0,115.72,110.435,92.02,93.44,90.04,3029.0,104.735,22295.0,90.82,1430.0,93.5,849.0,2.6555,2.7048,7.42,972.0,2.23,11.455,368.3
2008-10-03 01:34:00,0.7777,43.16,1.771,457.75,2447.0,0.9311,58.86,1130.0,1.3886,113.47656200000002,100.9,61.25,0.00957,125.55,673.0,98.05,10985.0,11020.0,1517.5,430.8,639.6,1004.25,13.31,0.8884,273.3,107.33593700000002,115.640625,119.546875,33.82,636.5,10595.0,115.72,110.435,92.02,93.44,90.04,3029.0,104.735,22295.0,90.82,1430.0,93.5,848.3,2.657,2.7048,7.42,972.0,2.23,11.44,368.3
2008-10-03 01:35:00,0.7776,43.16,1.771,457.75,2447.0,0.9313,58.86,1130.0,1.3882,113.47656200000002,100.9,61.25,0.00957,125.55,673.0,98.05,10985.0,11020.0,1517.5,430.8,639.6,1004.25,13.31,0.8881,273.3,107.33593700000002,115.640625,119.546875,33.82,636.5,10595.0,115.72,110.435,92.02,93.44,90.04,3029.0,104.735,22295.0,90.82,1430.0,93.43,848.0,2.657,2.7048,7.42,972.0,2.23,11.43,368.3
2008-10-03 01:36:00,0.7776,43.16,1.771,457.75,2447.0,0.9314,58.86,1129.5,1.3881,113.484375,100.9,61.25,0.009569,125.55,673.0,98.05,10985.0,11020.0,1517.5,430.8,639.6,1004.25,13.31,0.8881,273.3,107.33593700000002,115.625,119.53125,33.82,636.5,10590.0,115.72,110.435,92.02,93.44,90.04,3029.0,104.735,22295.0,90.82,1430.0,93.38,847.8,2.655,2.7048,7.42,972.0,2.23,11.425,368.3
2008-10-03 01:37:00,0.7773,43.16,1.7703,457.75,2447.0,0.9314,58.86,1130.0,1.388,113.484375,100.9,61.25,0.009569,125.55,673.0,98.05,10985.0,11020.0,1517.5,430.8,639.6,1004.25,13.31,0.888,273.3,107.33593700000002,115.625,119.53125,33.82,636.5,10590.0,115.72,110.435,92.02,93.44,90.1,3029.0,104.735,22295.0,90.82,1430.0,93.38,847.6,2.651,2.7048,7.42,972.0,2.23,11.42,368.3
2008-10-03 01:38:00,0.7773,43.16,1.7703,458.0,2447.0,0.9314,58.86,1129.75,1.3882,113.47656200000002,100.9,61.25,0.009569,125.55,673.0,98.05,10985.0,11020.0,1517.5,430.8,639.6,1004.25,13.31,0.8879,273.3,107.33593700000002,115.640625,119.53125,33.82,636.5,10595.0,115.72,110.435,92.02,93.44,89.94,3029.0,104.735,22295.0,90.82,1430.0,93.33,848.0,2.651,2.6992,7.42,972.0,2.23,11.42,368.3
2008-10-03 01:39:00,0.7782,43.16,1.7706,458.0,2447.0,0.9315,58.86,1130.0,1.3884,113.47656200000002,100.9,61.25,0.00957,125.55,673.0,98.05,10985.0,11020.0,1517.5,430.8,639.6,1004.25,13.31,0.8882,273.3,107.34375,115.640625,119.53125,33.82,636.5,10595.0,115.72,110.435,92.02,93.44,89.94,3029.0,104.735,22295.0,90.82,1430.0,93.37,848.1,2.651,2.6992,7.42,972.0,2.23,11.42,368.3
2008-10-03 01:40:00,0.7778,43.16,1.7704,458.0,2447.0,0.9315,58.86,1130.0,1.3886,113.47656200000002,100.9,61.25,0.00957,125.55,673.0,98.05,10985.0,11020.0,1517.5,430.8,639.6,1004.25,13.31,0.8882,273.3,107.34375,115.640625,119.53125,33.82,636.5,10592.0,115.72,110.435,92.02,93.44,89.94,3029.0,104.735,22295.0,90.82,1430.0,93.37,848.2,2.652,2.6992,7.42,972.0,2.23,11.43,368.3
2008-10-03 01:41:00,0.7776,43.16,1.7702,458.0,2447.0,0.9316,58.86,1130.0,1.3881,113.47656200000002,100.9,61.25,0.009567,125.55,673.0,98.05,10985.0,11020.0,1517.5,430.8,639.6,1002.5,13.31,0.8884,273.3,107.34375,115.640625,119.53125,33.82,636.5,10591.0,115.72,110.435,92.02,93.44,89.94,3029.0,104.735,22295.0,90.82,1430.0,93.37,848.4,2.652,2.6992,7.42,972.0,2.23,11.43,368.3
2008-10-03 01:42:00,0.7775,43.16,1.7704,458.0,2447.0,0.9316,58.86,1130.0,1.3881,113.47656200000002,100.9,61.25,0.009568,125.55,673.0,98.05,10985.0,11020.0,1517.5,430.8,639.6,1002.5,13.31,0.8877,273.3,107.34375,115.640625,119.53125,33.82,636.5,10590.0,115.72,110.435,92.02,93.44,89.94,3029.0,104.735,22295.0,90.82,1430.0,93.36,848.2,2.65,2.6992,7.42,972.0,2.23,11.435,368.3
2008-10-03 01:43:00,0.7775,43.16,1.7704,458.0,2447.0,0.9316,58.86,1130.0,1.3883,113.47656200000002,100.9,61.25,0.00957,125.55,673.0,98.05,10985.0,11020.0,1517.5,430.8,639.6,1002.5,13.31,0.8877,273.3,107.34375,115.640625,119.53125,33.82,637.0,10590.0,115.72,110.435,92.02,93.44,89.94,3029.0,104.735,22295.0,90.82,1430.0,93.36,848.0,2.6485,2.6992,7.42,972.0,2.23,11.425,368.3
2008-10-03 01:44:00,0.7773,43.16,1.7704,458.0,2447.0,0.9316,58.86,1130.0,1.3881,113.47656200000002,100.9,61.25,0.00957,125.55,673.0,98.05,10985.0,11020.0,1517.5,430.8,639.6,1003.0,13.31,0.8877,273.3,107.34375,115.640625,119.53125,33.82,636.0,10595.0,115.72,110.435,92.02,93.44,89.95,3029.0,104.735,22295.0,90.82,1430.0,93.3,848.0,2.647,2.6992,7.42,972.0,2.23,11.45,368.3
2008-10-03 01:45:00,0.7773,43.16,1.7703,458.0,2447.0,0.9316,58.86,1130.0,1.3881,113.47656200000002,100.9,61.25,0.009569,125.55,673.0,98.05,10985.0,11020.0,1517.5,430.8,639.6,1003.0,13.31,0.8878,273.3,107.34375,115.640625,119.53125,33.82,637.0,10595.0,115.72,110.435,92.02,93.44,90.0,3029.0,104.735,22295.0,90.82,1430.0,93.22,848.3,2.647,2.6992,7.42,972.0,2.23,11.465,368.3
2008-10-03 01:46:00,0.777,43.16,1.7703,458.0,2447.0,0.9316,58.86,1130.0,1.3874,113.47656200000002,100.9,61.25,0.009568,125.55,673.0,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.5,13.31,0.8875,273.3,107.34375,115.640625,119.53125,33.82,637.0,10595.0,115.72,110.435,92.02,93.44,89.95,3029.0,104.735,22295.0,90.82,1430.0,93.27,848.4,2.6485,2.6992,7.42,972.0,2.23,11.455,368.3
2008-10-03 01:47:00,0.777,43.16,1.7703,458.0,2447.0,0.9316,58.86,1130.0,1.3875,113.47656200000002,100.9,61.25,0.009568,125.55,673.0,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.5,13.31,0.8874,273.3,107.34375,115.640625,119.53125,33.82,637.0,10595.0,115.72,110.435,92.02,93.44,89.95,3029.0,104.735,22295.0,90.82,1430.0,93.27,848.1,2.6485,2.6992,7.42,972.0,2.23,11.43,368.3
2008-10-03 01:48:00,0.7767,43.16,1.7703,458.0,2447.0,0.9316,58.86,1130.0,1.3875,113.47656200000002,100.9,61.25,0.009567,125.55,673.0,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.5,13.31,0.8874,273.3,107.34375,115.640625,119.53125,33.82,637.0,10594.0,115.72,110.435,92.02,93.44,89.95,3029.0,104.735,22295.0,90.82,1430.0,93.3,847.9,2.648,2.6992,7.42,972.0,2.23,11.42,368.3
2008-10-03 01:49:00,0.7771,43.16,1.77,458.0,2447.0,0.9316,58.86,1129.0,1.388,113.47656200000002,100.9,61.25,0.009568,125.55,673.0,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.5,13.31,0.8877,273.3,107.34375,115.671875,119.53125,33.82,637.0,10585.0,115.72,110.435,92.02,93.44,89.95,3029.0,104.735,22295.0,90.82,1430.0,93.32,848.3,2.6525,2.6992,7.42,972.0,2.23,11.43,368.3
2008-10-03 01:50:00,0.7771,43.16,1.77,458.0,2447.0,0.9314,58.86,1129.75,1.3878,113.47656200000002,100.9,61.25,0.009567,125.55,673.0,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.5,13.31,0.8877,273.3,107.34375,115.671875,119.53125,33.82,637.0,10585.0,115.72,110.435,92.02,93.44,89.96,3029.0,104.735,22295.0,90.82,1430.0,93.34,848.6,2.6525,2.6992,7.42,972.0,2.23,11.45,368.3
2008-10-03 01:51:00,0.777,43.16,1.77,458.0,2447.0,0.9314,58.86,1129.5,1.3878,113.484375,100.9,61.25,0.009566,125.55,673.0,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.5,13.31,0.8877,273.3,107.34375,115.671875,119.53125,33.82,637.0,10585.0,115.72,110.435,92.02,93.44,89.96,3029.0,104.735,22295.0,90.82,1430.0,93.34,848.4,2.6525,2.6992,7.42,972.0,2.23,11.44,368.3
2008-10-03 01:52:00,0.777,43.16,1.77,458.0,2447.0,0.9314,58.86,1130.0,1.3878,113.484375,100.9,61.25,0.009566,125.55,673.0,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.5,13.31,0.8877,273.3,107.34375,115.671875,119.53125,33.82,637.0,10585.0,115.72,110.435,92.02,93.44,90.05,3029.0,104.735,22295.0,90.82,1430.0,93.38,848.5,2.65,2.6992,7.42,972.0,2.23,11.435,368.3
2008-10-03 01:53:00,0.7767,42.94,1.77,458.0,2447.0,0.9314,58.86,1129.25,1.3874,113.49218700000002,100.9,61.25,0.009567,125.55,673.0,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.5,13.31,0.8877,273.3,107.34375,115.6875,119.546875,33.82,637.0,10589.0,115.72,110.435,92.02,93.36,89.96,3029.0,104.735,22295.0,90.82,1430.0,93.35,848.1,2.65,2.6992,7.42,972.0,2.23,11.45,368.3
2008-10-03 01:54:00,0.7765,42.94,1.7693,458.0,2447.0,0.9314,58.86,1129.0,1.3874,113.49218700000002,100.9,61.25,0.009566,125.55,673.0,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.5,13.31,0.8873,273.3,107.34375,115.6875,119.546875,33.82,637.0,10582.0,115.72,110.435,92.02,93.36,89.95,3029.0,104.735,22295.0,90.82,1430.0,93.22,848.4,2.649,2.6992,7.42,972.0,2.23,11.445,368.3
2008-10-03 01:55:00,0.777,42.94,1.7693,458.0,2447.0,0.9314,58.86,1129.75,1.3877,113.484375,100.9,61.25,0.009567,125.55,673.0,98.05,10985.0,11020.0,1517.25,430.8,639.6,1003.5,13.31,0.8875,273.3,107.34375,115.671875,119.546875,33.82,637.0,10582.0,115.72,110.435,92.02,93.36,89.95,3029.0,104.735,22295.0,90.82,1430.0,93.37,848.0,2.649,2.6992,7.42,972.0,2.23,11.44,368.3
2008-10-03 01:56:00,0.7772,42.95,1.7694,458.0,2447.0,0.9311,58.86,1130.0,1.388,113.484375,100.9,61.25,0.009569,125.55,673.0,98.05,10985.0,11020.0,1517.0,430.8,639.6,1003.5,13.31,0.8875,273.3,107.34375,115.671875,119.546875,33.82,637.0,10582.0,115.72,110.435,92.02,93.36,89.95,3029.0,104.735,22295.0,90.82,1430.0,93.36,848.0,2.6465,2.6992,7.42,972.0,2.23,11.44,368.3
