,@3N#,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@ETH#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2021-03-05 10:18:00,116.0234375,0.7686,51.61,1.3832,48715.0,539.5,2576.0,0.7897,87.21,3773.75,1507.5,1.19205,123.84375,138.5,87.175,0.009242499999999999,130.0,622.25,118.675,2165.8,1333.3,28845.0,28700.0,12399.75,2139.1,1425.75,16.37,1.0756,417.7,145.859375,110.39453125,132.125,186.28125,156.96875,26.95,651.5,31020.0,171.19,134.92,209.32,65.92,69.07,3689.0,112.095,23.0,550.25,1.9353,2.0494,164.1,69.07,1948.0,65.94,1696.6,4.079,1.9351,2.737,1127.2,2.0492,25.225,465.2
2021-03-05 10:19:00,116.0234375,0.76905,51.58,1.3834,48750.0,539.75,2576.0,0.7898,87.26,3778.75,1507.5,1.19235,123.8515625,138.5,87.2,0.009243000000000001,130.1,622.5,118.675,2168.0,1334.3,28870.0,28725.0,12419.0,2140.4,1425.0,16.37,1.0761,417.6,145.90625,110.39453125,132.140625,186.375,157.0,26.8,651.75,31062.0,171.2,134.93,209.32,65.95,69.06,3691.0,112.095,22.9,550.25,1.9354,2.0491,164.03,69.06,1948.0,65.92,1697.9,4.084,1.9346,2.735,1129.4,2.0501,25.255,465.3
2021-03-05 10:20:00,116.0234375,0.76895,51.53,1.3835,48745.0,539.25,2576.0,0.78975,87.24,3776.75,1507.5,1.19235,123.8515625,138.5,87.225,0.009241500000000001,130.1,621.75,118.625,2166.4,1333.1,28855.0,28725.0,12401.5,2135.4,1423.5,16.37,1.0759,417.1,145.90625,110.39453125,132.140625,186.375,157.0,26.9,651.0,31056.0,171.2,134.94,209.32,65.9,69.02,3687.0,112.095,23.05,550.0,1.9354,2.0478,164.05,69.03,1947.0,65.89,1698.1,4.0815,1.934,2.735,1128.0,2.048,25.24,465.6
2021-03-05 10:21:00,116.02734380000001,0.7685,51.51,1.383,48500.0,538.75,2573.0,0.7894,87.21,3767.75,1507.5,1.1922,123.8671875,138.475,87.125,0.009242,130.05,622.25,118.65,2163.4,1330.9,28815.0,28710.0,12366.0,2127.6,1423.0,16.37,1.076,417.1,145.96875,110.39453125,132.1875,186.53125,157.09375,27.15,651.5,30993.0,171.23,134.93,209.36,65.9,68.97,3683.0,112.095,23.25,549.75,1.9346,2.0469,164.05,68.99,1947.0,65.83,1697.8,4.0815,1.9327,2.734,1126.9,2.0469,25.225,465.4
2021-03-05 10:22:00,116.03125,0.7688,51.52,1.3831,48490.0,538.75,2573.0,0.78975,87.09,3772.0,1507.5,1.1923,123.875,138.45,87.0,0.009243000000000001,130.1,622.25,118.65,2164.4,1331.5,28830.0,28710.0,12379.25,2131.4,1422.75,16.37,1.0762,416.9,146.015625,110.3984375,132.21875,186.625,157.15625,27.2,651.5,31027.0,171.27,134.94,209.34,65.95,69.06,3686.0,112.095,23.2,550.25,1.9346,2.0478,164.09,69.07,1945.0,65.95,1698.8,4.082,1.9346,2.736,1128.6,2.0502,25.24,465.6
2021-03-05 10:23:00,116.03125,0.76905,51.51,1.3832,48390.0,539.0,2575.0,0.78995,87.09,3770.5,1501.0,1.19265,123.8671875,138.45,87.025,0.009245,130.1,621.75,118.6,2165.0,1331.2,28820.0,28710.0,12377.5,2129.4,1423.0,16.38,1.0763,417.0,145.953125,110.3984375,132.1875,186.5,157.09375,27.35,651.0,31013.0,171.26,134.94,209.34,65.92,69.06,3686.0,112.095,23.25,550.25,1.9346,2.0493,164.09,69.05,1948.0,65.92,1698.9,4.0815,1.9348,2.734,1128.8,2.0492,25.25,465.8
2021-03-05 10:24:00,116.03515630000001,0.76845,51.4,1.3825,48375.0,538.5,2575.0,0.7894,87.0,3764.0,1499.0,1.19245,123.875,138.375,87.0,0.0092445,130.1,622.0,118.55,2163.6,1329.6,28810.0,28710.0,12348.5,2124.6,1421.75,16.38,1.0761,416.7,146.046875,110.3984375,132.234375,186.75,157.21875,27.35,650.75,30972.0,171.31,134.96,209.34,65.9,69.01,3684.0,112.095,23.25,550.0,1.9346,2.0487,164.12,69.0,1948.0,65.88,1698.7,4.075,1.9341,2.728,1128.9,2.047,25.22,465.8
2021-03-05 10:25:00,116.03515630000001,0.7684,51.4,1.3823,48520.0,538.75,2576.0,0.78935,86.98,3765.5,1499.0,1.19235,123.890625,138.25,87.125,0.0092445,130.25,621.75,118.525,2164.6,1330.0,28820.0,28710.0,12355.0,2124.0,1422.5,16.37,1.0762,416.8,146.078125,110.40234375,132.25,186.875,157.28125,27.3,650.75,30972.0,171.33,134.97,209.34,65.9,69.02,3687.0,112.1,23.2,550.0,1.9339,2.0474,164.16,69.01,1948.0,65.89,1699.5,4.079,1.934,2.7289999999999996,1129.8,2.0473,25.245,465.6
2021-03-05 10:26:00,116.03515630000001,0.76915,51.42,1.3828,48695.0,538.5,2576.0,0.7901,86.86,3777.0,1499.0,1.1927,123.890625,138.3,87.025,0.009245999999999999,130.2,621.75,118.575,2168.1,1333.1,28855.0,28685.0,12409.25,2136.7,1422.0,16.36,1.0767,416.5,146.09375,110.40234375,132.265625,186.875,157.3125,26.95,650.75,31058.0,171.34,134.97,209.64,65.86,68.98,3693.0,112.1,23.0,549.5,1.9339,2.0473,164.15,69.03,1948.0,65.84,1700.7,4.083,1.9325,2.7289999999999996,1132.7,2.0471,25.31,465.2
2021-03-05 10:27:00,116.0390625,0.7691,51.43,1.3827,48675.0,538.25,2577.0,0.7902,86.77,3776.0,1499.0,1.19275,123.890625,138.325,86.975,0.009247499999999999,130.35,621.75,118.525,2167.7,1332.5,28860.0,28685.0,12407.75,2131.7,1422.0,16.37,1.0767,416.5,146.125,110.40234375,132.28125,187.03125,157.34375,26.9,651.0,31055.0,171.34,134.97,209.7,65.76,68.88,3692.0,112.1,22.95,548.75,1.9323,2.043,164.16,68.89,1948.0,65.74,1701.0,4.083,1.9306,2.7310000000000003,1131.6,2.0427,25.315,465.2
2021-03-05 10:28:00,116.0390625,0.7689,51.43,1.382,48580.0,539.0,2575.0,0.79015,86.76,3772.25,1499.0,1.1925,123.890625,138.325,86.875,0.0092485,130.4,622.25,118.525,2167.0,1331.7,28845.0,28685.0,12390.5,2128.9,1422.5,16.37,1.0767,416.7,146.078125,110.3984375,132.25,186.8125,157.25,26.9,651.25,31029.0,171.32,134.97,209.7,65.82,68.94,3690.0,112.1,23.0,549.5,1.9322,2.0443,164.14,68.94,1948.0,65.82,1700.3,4.0795,1.9323,2.7319999999999998,1130.0,2.0452,25.295,465.8
2021-03-05 10:29:00,116.0390625,0.76885,51.41,1.382,48495.0,539.0,2573.0,0.7901,86.55,3766.0,1499.0,1.19235,123.8828125,138.325,86.9,0.0092505,130.45,622.0,118.525,2164.6,1330.1,28815.0,28685.0,12366.75,2124.7,1422.5,16.37,1.0765,416.8,146.046875,110.3984375,132.234375,186.78125,157.25,27.15,651.25,30978.0,171.3,134.96,209.7,65.8,68.91,3686.0,112.1,23.2,549.0,1.9322,2.0443,164.12,68.92,1948.0,65.78,1699.2,4.077,1.9314,2.7310000000000003,1128.7,2.0452,25.27,465.4
2021-03-05 10:30:00,116.0390625,0.76855,51.4,1.3822,48510.0,539.25,2574.0,0.7899,86.5,3762.75,1499.0,1.19225,123.875,138.4,86.95,0.009247499999999999,130.4,622.25,118.6,2163.2,1328.8,28795.0,28685.0,12355.0,2122.4,1423.5,16.38,1.0766,417.3,146.0,110.3984375,132.203125,186.6875,157.1875,27.25,651.25,30961.0,171.27,134.96,209.7,65.76,68.88,3683.0,112.095,23.3,549.0,1.9307,2.0431,164.12,68.88,1948.0,65.75,1698.3,4.0705,1.9307,2.7310000000000003,1127.6,2.0431,25.24,465.6
2021-03-05 10:31:00,116.03515630000001,0.76875,51.33,1.3821,48520.0,539.5,2574.0,0.79005,86.58,3767.5,1499.0,1.19255,123.875,138.475,86.875,0.009245999999999999,130.35,623.0,118.725,2164.6,1329.6,28815.0,28680.0,12369.75,2126.9,1424.0,16.38,1.0766,417.7,146.03125,110.3984375,132.21875,186.8125,157.21875,27.2,652.5,30990.0,171.28,134.96,209.7,65.76,68.88,3686.0,112.095,23.2,548.75,1.9314,2.0434,164.11,68.87,1948.0,65.74,1698.6,4.0735,1.9314,2.727,1128.9,2.0435,25.25,465.7
2021-03-05 10:32:00,116.0390625,0.7684,51.29,1.3821,48420.0,539.25,2574.0,0.78965,86.43,3760.5,1499.0,1.19215,123.8828125,138.475,86.9,0.0092455,130.35,623.0,118.7,2161.8,1327.4,28780.0,28680.0,12336.75,2119.3,1424.25,16.38,1.0763,418.0,146.03125,110.40234375,132.21875,186.75,157.21875,27.45,652.5,30947.0,171.31,134.97,209.6,65.7,68.82,3681.0,112.1,23.45,548.25,1.9314,2.0405,164.13,68.82,1948.0,65.68,1698.5,4.068,1.929,2.728,1127.3,2.0403,25.245,465.7
2021-03-05 10:33:00,116.0390625,0.7681,51.28,1.3815,48255.0,539.5,2573.0,0.7892,86.36,3757.25,1497.25,1.19205,123.8828125,138.4,86.75,0.009245999999999999,130.25,622.5,118.625,2160.9,1326.4,28770.0,28680.0,12328.5,2116.1,1424.0,16.37,1.0762,418.0,146.03125,110.3984375,132.21875,186.75,157.21875,27.6,652.25,30924.0,171.32,134.96,209.6,65.66,68.79,3681.0,112.1,23.5,548.5,1.9288,2.0405,164.13,68.8,1948.0,65.65,1697.5,4.068,1.9285,2.727,1125.9,2.0398,25.235,466.0
2021-03-05 10:34:00,116.03515630000001,0.76815,51.25,1.3819,48275.0,539.25,2573.0,0.78915,86.3,3757.75,1497.25,1.1921,123.875,138.325,86.95,0.009247499999999999,130.3,622.25,118.65,2161.5,1325.8,28765.0,28680.0,12330.75,2117.6,1423.0,16.37,1.0761,417.7,146.015625,110.40234375,132.21875,186.78125,157.1875,27.55,652.0,30929.0,171.32,134.96,209.6,65.71,68.84,3681.0,112.1,23.45,548.75,1.9291,2.0412,164.13,68.83,1948.0,65.71,1696.7,4.0645,1.9301,2.7239999999999998,1126.4,2.041,25.215,465.6
2021-03-05 10:35:00,116.03125,0.76835,51.23,1.3818,48230.0,539.0,2575.0,0.7892,86.33,3759.5,1497.25,1.19225,123.875,138.375,86.85,0.009248000000000001,130.3,621.75,118.575,2162.1,1326.3,28765.0,28680.0,12340.75,2120.3,1422.75,16.39,1.0763,417.6,146.046875,110.3984375,132.21875,186.84375,157.21875,27.5,651.5,30937.0,171.32,134.96,209.6,65.73,68.86,3682.0,112.1,23.4,548.75,1.9291,2.0412,164.12,68.85,1949.0,65.72,1697.0,4.0655,1.9296,2.7239999999999998,1127.4,2.0415,25.225,465.7
2021-03-05 10:36:00,116.03515630000001,0.7687,51.31,1.3822,48310.0,539.75,2574.0,0.7894,86.44,3762.0,1496.5,1.19255,123.875,138.35,86.875,0.009247,130.35,622.25,118.55,2162.7,1326.7,28770.0,28620.0,12356.5,2117.7,1424.75,16.39,1.0765,418.3,146.046875,110.40234375,132.21875,186.9375,157.28125,27.45,652.0,30955.0,171.35,134.97,209.7,65.77,68.89,3683.0,112.1,23.4,549.0,1.9291,2.043,164.16,68.89,1948.0,65.77,1698.3,4.0685,1.9307,2.725,1129.1,2.0415,25.26,465.7
2021-03-05 10:37:00,116.03515630000001,0.76895,51.3,1.3825,48330.0,539.75,2576.0,0.78975,86.57,3767.25,1496.5,1.1928,123.8671875,138.35,86.9,0.009248000000000001,130.6,622.0,118.6,2164.2,1327.7,28790.0,28620.0,12374.5,2123.4,1424.5,16.4,1.0767,418.1,146.015625,110.40234375,132.203125,186.9375,157.25,27.2,652.0,30993.0,171.33,134.97,209.7,65.78,68.9,3685.0,112.1,23.25,549.0,1.9291,2.0413,164.16,68.89,1947.0,65.78,1698.9,4.07,1.9313,2.725,1130.8,2.0413,25.295,466.0
2021-03-05 10:38:00,116.03515630000001,0.7685,51.24,1.3818,48250.0,539.5,2575.0,0.78935,86.44,3757.25,1496.5,1.19225,123.859375,138.45,86.8,0.0092445,130.55,621.75,118.6,2160.9,1325.7,28755.0,28620.0,12337.25,2115.0,1422.75,16.39,1.0763,417.7,146.0,110.40234375,132.203125,186.84375,157.1875,27.5,651.5,30916.0,171.31,134.96,209.7,65.79,68.87,3680.0,112.1,23.45,549.0,1.9291,2.0401,164.12,68.86,1947.0,65.76,1696.7,4.068,1.9307,2.725,1128.2,2.0399,25.235,465.7
2021-03-05 10:39:00,116.02734380000001,0.76865,51.34,1.3823,48230.0,539.75,2575.0,0.7896,86.51,3760.5,1496.5,1.1923,123.8515625,138.425,86.85,0.009244,130.6,622.0,118.65,2162.3,1327.3,28790.0,28620.0,12354.0,2122.3,1423.5,16.39,1.0762,417.6,145.984375,110.3984375,132.1875,186.75,157.15625,27.35,652.0,30942.0,171.29,134.95,209.58,65.76,68.87,3683.0,112.1,23.35,549.0,1.9291,2.0395,164.12,68.88,1947.0,65.75,1697.1,4.07,1.9313,2.7239999999999998,1131.0,2.0396,25.26,465.7
2021-03-05 10:40:00,116.02734380000001,0.7684,51.3,1.3822,48190.0,539.25,2575.0,0.7894,86.4,3755.75,1496.5,1.19205,123.84375,138.35,86.775,0.009243000000000001,130.4,621.75,118.6,2160.5,1325.7,28770.0,28630.0,12330.5,2115.4,1422.5,16.38,1.0761,417.2,145.984375,110.3984375,132.171875,186.625,157.125,27.45,651.75,30914.0,171.27,134.95,209.52,65.73,68.84,3681.0,112.1,23.45,548.75,1.9294,2.0383,164.09,68.83,1947.0,65.71,1695.9,4.0675,1.9294,2.7230000000000003,1129.3,2.0384,25.215,465.8
2021-03-05 10:41:00,116.0234375,0.7684,51.38,1.3823,48235.0,539.5,2575.0,0.7895,86.39,3757.5,1496.5,1.192,123.84375,138.4,86.8,0.0092435,130.45,622.0,118.6,2160.7,1326.0,28775.0,28630.0,12337.0,2116.2,1423.25,16.39,1.0758,417.1,145.984375,110.39453125,132.171875,186.6875,157.125,27.4,652.0,30928.0,171.28,134.95,209.52,65.76,68.85,3682.0,112.1,23.45,548.75,1.9294,2.0373,164.1,68.85,1946.0,65.71,1696.0,4.0695,1.9297,2.721,1130.8,2.0377,25.22,465.7
2021-03-05 10:42:00,116.02734380000001,0.7682,51.32,1.3818,48245.0,539.25,2576.0,0.78925,86.43,3754.25,1496.5,1.1919,123.859375,138.475,86.9,0.009242499999999999,130.05,621.5,118.6,2159.0,1325.1,28760.0,28630.0,12323.25,2111.9,1421.5,16.38,1.0755,416.6,146.046875,110.39453125,132.203125,186.84375,157.21875,27.5,651.5,30908.0,171.31,134.96,209.52,65.62,68.75,3679.0,112.1,23.5,548.25,1.9294,2.0373,164.12,68.76,1948.0,65.6,1695.8,4.068,1.9278,2.718,1129.2,2.0356,25.21,465.7
2021-03-05 10:43:00,116.02734380000001,0.76835,51.34,1.3816,48350.0,539.25,2574.0,0.78935,86.51,3759.5,1493.5,1.1916,123.859375,138.5,87.025,0.009241500000000001,130.2,621.75,118.6,2160.6,1326.7,28790.0,28630.0,12351.0,2119.7,1422.0,16.38,1.0753,416.8,146.03125,110.39453125,132.203125,186.8125,157.21875,27.35,651.75,30932.0,171.29,134.95,209.5,65.68,68.82,3683.0,112.1,23.35,548.75,1.9295,2.0376,164.11,68.82,1948.0,65.68,1696.2,4.073,1.9295,2.717,1131.5,2.0374,25.225,465.9
2021-03-05 10:44:00,116.02734380000001,0.76865,51.34,1.3816,48315.0,539.25,2576.0,0.7896,86.51,3761.0,1493.5,1.192,123.859375,138.375,87.025,0.009242499999999999,130.25,622.0,118.525,2161.7,1327.4,28800.0,28630.0,12370.0,2120.1,1422.25,16.39,1.0754,416.9,146.0625,110.3984375,132.21875,186.84375,157.25,27.3,652.0,30947.0,171.31,134.96,209.58,65.7,68.83,3683.0,112.1,23.3,549.0,1.9301,2.0386,164.12,68.84,1948.0,65.69,1697.1,4.0715,1.9296,2.714,1131.9,2.0388,25.235,465.9
2021-03-05 10:45:00,116.02734380000001,0.7687,51.36,1.3817,48315.0,539.5,2577.0,0.7896,86.5,3757.0,1493.5,1.19205,123.8515625,138.4,87.0,0.009245,130.35,621.75,118.55,2160.5,1326.6,28775.0,28630.0,12352.75,2114.5,1422.5,16.39,1.0756,416.9,146.046875,110.3984375,132.203125,186.78125,157.21875,27.3,651.75,30924.0,171.3,134.97,209.58,65.68,68.82,3680.0,112.1,23.35,548.5,1.9314,2.0398,164.11,68.81,1948.0,65.66,1697.4,4.0705,1.9289,2.7110000000000003,1132.1,2.0375,25.245,466.2
2021-03-05 10:46:00,116.02734380000001,0.76825,51.31,1.3812,48140.0,539.0,2576.0,0.7893,86.45,3752.5,1493.5,1.1916,123.8671875,138.3,87.075,0.0092465,130.15,621.25,118.525,2159.0,1324.6,28750.0,28630.0,12325.0,2111.5,1422.0,16.39,1.0753,416.8,146.078125,110.39453125,132.234375,187.0,157.28125,27.45,651.25,30899.0,171.34,134.97,209.62,65.64,68.78,3677.0,112.1,23.55,548.25,1.9274,2.0372,164.11,68.77,1948.0,65.63,1697.1,4.0695,1.9272,2.7110000000000003,1129.8,2.0364,25.215,466.0
2021-03-05 10:47:00,116.01953130000001,0.76815,51.31,1.3809,48015.0,539.25,2575.0,0.78925,86.62,3753.5,1486.5,1.1915,123.84375,138.4,87.05,0.009244,130.15,621.5,118.575,2158.9,1324.5,28755.0,28630.0,12326.25,2115.6,1421.5,16.38,1.0751,416.8,146.03125,110.39453125,132.203125,186.8125,157.21875,27.4,651.25,30900.0,171.3,134.96,209.62,65.66,68.82,3679.0,112.1,23.55,548.25,1.9271,2.0372,164.11,68.81,1948.0,65.66,1696.3,4.0685,1.9271,2.7089999999999996,1129.6,2.0367,25.2,466.0
2021-03-05 10:48:00,116.01953130000001,0.7691,51.37,1.3824,48200.0,539.0,2576.0,0.7897,86.55,3760.0,1486.5,1.1924,123.8515625,138.4,86.95,0.0092485,130.2,621.25,118.625,2161.7,1326.9,28780.0,28630.0,12356.75,2121.0,1422.0,16.39,1.0756,416.5,146.0625,110.39453125,132.21875,186.875,157.25,27.2,651.25,30943.0,171.31,134.96,209.62,65.79,68.93,3684.0,112.1,23.35,548.75,1.9284,2.0372,164.11,68.91,1948.0,65.78,1698.2,4.0745,1.9287,2.7089999999999996,1130.7,2.0391,25.23,466.1
2021-03-05 10:49:00,116.01953130000001,0.7688,51.42,1.3826,48230.0,539.25,2577.0,0.78975,86.57,3760.25,1488.5,1.1923,123.8515625,138.4,87.0,0.00925,130.15,621.25,118.675,2163.1,1327.3,28790.0,28630.0,12353.0,2122.3,1423.5,16.4,1.0756,416.8,146.0625,110.39453125,132.21875,187.0,157.3125,27.2,651.25,30955.0,171.31,134.95,209.62,65.8,68.93,3683.0,112.1,23.3,549.0,1.9297,2.0396,164.11,68.93,1948.0,65.79,1697.9,4.0755,1.9294,2.707,1131.1,2.0396,25.22,466.3
2021-03-05 10:50:00,116.01953130000001,0.76905,51.45,1.3832,48200.0,540.0,2576.0,0.7899,86.49,3761.5,1489.75,1.19265,123.84375,138.35,87.0,0.009251,130.25,621.75,118.675,2163.0,1327.4,28785.0,28630.0,12357.25,2123.7,1424.25,16.41,1.0758,417.0,146.046875,110.39453125,132.203125,186.9375,157.28125,27.2,651.5,30968.0,171.29,134.95,209.62,65.8,68.94,3683.0,112.095,23.3,549.0,1.9296,2.0393,164.12,68.92,1948.0,65.79,1698.1,4.078,1.9301,2.705,1131.5,2.0398,25.23,466.4
2021-03-05 10:51:00,116.01171880000001,0.76875,51.44,1.3825,48190.0,539.75,2576.0,0.79,86.53,3764.25,1488.75,1.19235,123.828125,138.425,86.95,0.009248000000000001,130.15,621.5,118.625,2162.8,1328.1,28795.0,28630.0,12373.0,2126.7,1423.5,16.42,1.0757,416.8,145.953125,110.390625,132.140625,186.6875,157.125,27.1,651.25,30988.0,171.23,134.93,209.42,65.78,68.92,3683.0,112.095,23.25,548.75,1.9296,2.0393,164.06,68.92,1948.0,65.78,1697.1,4.0775,1.9294,2.7030000000000003,1130.5,2.0397,25.22,466.6
2021-03-05 10:52:00,116.01171880000001,0.7688,51.45,1.3827,48205.0,539.5,2579.0,0.79,86.43,3768.25,1493.5,1.1924,123.8203125,138.425,86.95,0.009247,130.1,621.5,118.6,2164.5,1328.8,28810.0,28630.0,12392.75,2131.7,1423.75,16.42,1.0756,416.7,145.953125,110.390625,132.15625,186.625,157.09375,27.0,651.25,31009.0,171.23,134.92,209.46,65.76,68.9,3686.0,112.095,23.15,549.0,1.9296,2.0393,164.06,68.9,1948.0,65.76,1697.0,4.0795,1.9291,2.7030000000000003,1129.6,2.0386,25.22,466.6
2021-03-05 10:53:00,116.00390630000001,0.7686,51.45,1.3834,48255.0,539.5,2580.0,0.7901,86.6,3770.75,1493.5,1.1926,123.796875,138.5,86.925,0.0092495,130.0,621.5,118.625,2165.0,1328.9,28810.0,28655.0,12412.5,2132.6,1423.0,16.41,1.0758,416.4,145.859375,110.390625,132.109375,186.375,157.0,27.0,651.25,31019.0,171.19,134.92,209.44,65.79,68.92,3688.0,112.09,23.1,549.25,1.9294,2.0393,164.05,68.93,1948.0,65.77,1696.9,4.078,1.9296,2.7039999999999997,1129.4,2.0384,25.2,466.4
2021-03-05 10:54:00,116.00390630000001,0.768,51.46,1.383,48395.0,539.5,2577.0,0.78945,86.71,3765.75,1493.5,1.19235,123.8046875,138.425,86.95,0.0092455,129.95,621.5,118.625,2163.4,1327.6,28795.0,28655.0,12387.5,2128.9,1423.0,16.41,1.0755,416.4,145.875,110.390625,132.09375,186.40625,157.0,27.1,651.0,30982.0,171.2,134.92,209.32,65.81,68.97,3685.0,112.095,23.15,549.75,1.9306,2.0398,164.04,68.96,1949.0,65.81,1695.6,4.078,1.932,2.701,1128.0,2.0394,25.175,466.4
2021-03-05 10:55:00,116.00390630000001,0.768,51.42,1.3835,48445.0,539.25,2577.0,0.7896,86.58,3768.75,1493.5,1.1925,123.796875,138.425,86.975,0.0092485,130.0,621.0,118.55,2164.4,1328.5,28815.0,28655.0,12408.0,2130.6,1422.5,16.41,1.0755,416.2,145.859375,110.38671875,132.09375,186.40625,157.0,27.05,650.5,30991.0,171.2,134.92,209.32,65.84,69.0,3686.0,112.095,23.15,549.75,1.9306,2.0398,164.04,69.0,1949.0,65.84,1696.1,4.081,1.9326,2.7030000000000003,1128.8,2.0402,25.185,466.4
2021-03-05 10:56:00,116.00390630000001,0.76715,51.36,1.3828,48335.0,539.0,2576.0,0.7891,86.49,3763.5,1498.25,1.1915,123.796875,138.45,86.95,0.009243000000000001,129.85,620.25,118.6,2162.3,1327.0,28800.0,28655.0,12376.75,2126.5,1421.25,16.39,1.0747,416.0,145.84375,110.38671875,132.09375,186.375,157.0,27.15,649.75,30966.0,171.19,134.92,209.32,65.74,68.91,3684.0,112.095,23.2,549.0,1.9293,2.0356,164.05,68.9,1948.0,65.75,1694.9,4.0795,1.9296,2.7030000000000003,1126.5,2.036,25.16,465.5
2021-03-05 10:57:00,116.00390630000001,0.76715,51.37,1.3824,48295.0,539.25,2576.0,0.78905,86.65,3766.0,1498.25,1.1916,123.7890625,138.5,86.975,0.0092435,129.85,620.5,118.65,2162.8,1327.2,28805.0,28655.0,12392.75,2128.6,1422.0,16.41,1.0747,416.2,145.8125,110.38671875,132.078125,186.28125,156.9375,27.0,649.75,30976.0,171.2,134.92,209.32,65.79,68.94,3686.0,112.09,23.15,549.25,1.9301,2.0368,164.04,68.92,1947.0,65.78,1695.2,4.079,1.9306,2.7030000000000003,1125.8,2.0376,25.17,466.1
2021-03-05 10:58:00,116.00390630000001,0.7667,51.35,1.3821,48400.0,539.0,2573.0,0.7888,86.73,3766.5,1498.25,1.19125,123.8046875,138.4,87.0,0.009239,129.85,620.5,118.625,2162.8,1327.3,28805.0,28655.0,12389.5,2127.9,1421.5,16.4,1.0742,416.1,145.84375,110.38671875,132.09375,186.40625,157.0,27.05,650.0,30986.0,171.21,134.93,209.32,65.79,68.87,3688.0,112.095,23.1,548.75,1.93,2.035,164.04,68.88,1946.0,65.73,1695.3,4.0755,1.9287,2.7,1124.9,2.0346,25.165,466.1
2021-03-05 10:59:00,116.00390630000001,0.7662,51.34,1.3817,48230.0,538.75,2573.0,0.78825,86.66,3755.0,1498.25,1.191,123.8046875,138.45,87.0,0.0092385,129.7,620.5,118.625,2158.9,1324.5,28755.0,28660.0,12335.25,2116.6,1420.75,16.39,1.074,416.0,145.859375,110.38671875,132.09375,186.5,157.03125,27.3,649.75,30908.0,171.23,134.93,209.48,65.75,68.86,3681.0,112.095,23.25,548.75,1.9288,2.0334,164.07,68.85,1946.0,65.7,1694.7,4.071,1.9275,2.702,1122.8,2.0333,25.135,466.1
2021-03-05 11:00:00,116.00390630000001,0.7663,51.33,1.3816,48050.0,538.5,2573.0,0.78815,86.57,3756.0,1486.25,1.19085,123.8046875,138.475,86.925,0.009237,129.65,620.75,118.675,2158.9,1324.6,28755.0,28660.0,12339.0,2118.9,1420.5,16.38,1.0737,415.8,145.84375,110.38671875,132.09375,186.4375,157.0,27.35,650.25,30912.0,171.23,134.94,209.54,65.71,68.86,3679.0,112.095,23.35,548.75,1.927,2.0323,164.07,68.86,1945.0,65.71,1695.0,4.073,1.9271,2.701,1123.3,2.0337,25.13,465.9
2021-03-05 11:01:00,115.99609380000001,0.76625,51.4,1.3819,47905.0,538.5,2572.0,0.788,86.45,3753.75,1478.25,1.1911,123.796875,138.55,86.95,0.0092365,129.6,620.75,118.675,2157.5,1323.3,28740.0,28660.0,12334.25,2114.3,1421.25,16.36,1.0738,415.9,145.796875,110.3828125,132.0625,186.25,156.90625,27.45,650.0,30887.0,171.19,134.92,209.54,65.61,68.75,3678.0,112.095,23.55,548.25,1.9258,2.031,164.07,68.75,1944.0,65.61,1694.5,4.0725,1.9259,2.699,1123.6,2.0313,25.125,465.7
2021-03-05 11:02:00,115.99609380000001,0.7663,51.39,1.382,47940.0,538.5,2574.0,0.7881,86.44,3751.75,1480.25,1.19105,123.78125,138.625,86.95,0.009236,129.65,620.75,118.675,2157.5,1322.5,28730.0,28660.0,12327.0,2114.9,1421.25,16.36,1.0739,416.0,145.78125,110.38671875,132.0625,186.21875,156.90625,27.45,650.5,30873.0,171.17,134.92,209.3,65.66,68.77,3677.0,112.095,23.55,548.25,1.9271,2.0315,164.02,68.75,1945.0,65.62,1693.7,4.073,1.926,2.701,1122.8,2.0325,25.085,465.7
2021-03-05 11:03:00,115.99609380000001,0.76645,51.36,1.382,47850.0,538.0,2569.0,0.78815,86.4,3750.75,1476.5,1.1911,123.78125,138.6,86.825,0.009235,129.35,620.5,118.65,2156.3,1322.3,28715.0,28575.0,12326.25,2112.7,1420.0,16.34,1.0738,415.7,145.765625,110.3828125,132.046875,186.125,156.84375,27.4,650.25,30864.0,171.15,134.91,209.3,65.59,68.7,3676.0,112.09,23.55,548.0,1.924,2.0298,163.99,68.69,1945.0,65.57,1693.6,4.0745,1.9246,2.702,1122.6,2.0306,25.085,465.2
