time,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AFL,AIG,AMAT,AMGN,AMT,AMZN,ANTM,ATVI,AVGO,AXP,BA,BAC,BDX,BIIB,BK,BKNG,BLK,BMY,BRK-B,BSX,C,CAT,CB,CCI,CHTR,CI,CL,CMCSA,CME,COF,COP,COST,CRM,CSCO,CSX,CTSH,CVS,CVX,D,DAL,DE,DHR,DIS,DUK,EA,ECL,EEM,EFA,EMR,EOG,EWZ,EXC,F,FB,FDX,FOXA,FXI,GD,GDX,GE,GILD,GM,GOOG,GOOGL,GOVT,GS,HAL,HD,HON,HPQ,HUM,IBM,ICE,ILMN,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMB,KO,KR,LLY,LMT,LOW,LULU,LYB,MA,MAR,MCD,MDLZ,MDT,MET,MMC,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOC,NSC,NVDA,ORCL,OXY,PEP,PFE,PG,PGR,PM,PNC,PRU,PSX,PX,PYPL,QCOM,QQQ,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SPY,STZ,SYK,T,TGT,TJX,TLT,TMO,TSLA,TWTR,TXN,UNH,UNP,UPS,USB,V,VLO,VRTX,VXX,VZ,WBA,WFC,WM,WMT,X,XLE,XLF,XLI,XLK,XLP,XOM,ZTS
2021-11-05 16:00:00+00:00,151.27,117.18,124.38,368.92,662.43,184.18,229.67,56.75,58.96,153.29,213.77,277.7,3516.64,422.005,67.82,558.94,176.7,224.45,46.97,243.71,278.54,58.82,2621.0,955.07,59.44,287.88,43.17,67.0,205.85,193.19,180.12,689.54,214.21,77.83,53.91,221.64,154.87,75.45,512.82,307.25,57.07,35.4,79.9,93.78,114.71,76.52,44.28,354.97,292.16,175.65,100.7138,139.55,230.67,50.94,81.83,97.3931,95.11,29.97,54.14,19.29,341.13,242.72,41.48,39.35,201.0,32.73,108.745,66.32,58.52,2984.28,2976.59,26.625,407.18,24.69,368.43,225.1013,31.94,453.42,121.9057,136.02,407.94,50.92,614.99,364.94,234.05,163.42,168.07,37.84,132.2041,56.85,42.32,264.99,339.96,235.42,467.94,92.97,348.57,167.62,254.66,62.26,123.0,63.5117,161.47,181.77,45.2,65.81,81.61,99.87,336.11,72.91,85.52,645.72,177.51,364.44,283.91,297.65,94.95,33.41,165.99,48.61,146.03,95.84,94.3,207.13,110.93,77.78,12.5,225.82,163.0326,398.57,116.4063,80.9695,319.0,33.51,63.1,170.5,460.47,468.49,222.77,276.19,25.09,254.24,70.9353,149.27,616.79,1221.4406,53.14,193.4,455.71,238.84,208.19,60.69,216.2937,77.92,192.86,20.87,52.23,50.23,50.45,159.88,150.23,26.19,58.26,40.01,106.4,167.01,73.0,64.1308,216.67
2021-11-05 16:01:00+00:00,151.01,117.18,124.38,368.46,662.72,184.18,229.6,56.75,58.96,153.29,213.77,277.83,3518.99,422.06,67.83,558.92,176.7,224.46,46.97,243.71,278.68,58.82,2618.97,955.07,59.45,287.88,43.16,67.1,205.88,193.19,180.13,689.32,214.12,77.84,53.88,221.71,154.87,75.45,513.12,307.25,57.07,35.41,79.91,93.78,114.71,76.52,44.29,355.2,292.16,175.74,100.7138,139.03,230.67,50.91,81.76,97.3931,95.12,29.97,54.14,19.31,341.13,242.77,41.48,39.35,201.0,32.73,108.74,66.32,58.52,2984.82,2977.04,26.625,407.08,24.69,368.4,225.0814,31.94,453.42,121.955,136.08,407.94,50.92,614.99,364.95,234.07,163.43,168.05,37.84,132.2041,56.84,42.32,264.99,339.96,235.42,467.91,92.97,348.79,167.61,254.71,62.26,122.98,63.5117,161.47,181.77,45.2,65.81,81.69,99.87,336.06,72.88,85.53,646.0,177.51,364.37,283.91,297.85,94.95,33.42,165.53,48.6,146.03,95.84,94.3,207.1,110.92,77.77,12.5,225.78,163.48,398.27,116.4063,80.9695,319.03,33.51,63.1,170.5,460.29,468.14,222.77,276.19,25.09,254.24,70.9353,149.25,616.8,1221.25,53.24,193.4,455.81,238.83,208.19,60.69,216.2937,77.92,192.85,20.84,52.24,50.2,50.45,159.89,150.23,26.17,58.26,40.02,106.27,166.99,73.0,64.2097,216.67
2021-11-05 16:02:00+00:00,151.06,117.18,124.38,368.46,662.72,184.18,229.6,56.75,58.96,153.25,213.77,277.83,3518.99,422.06,67.86,558.92,176.7,224.0,46.97,243.71,278.68,58.82,2618.97,955.11,59.45,287.88,43.16,67.1,205.88,193.19,180.13,689.32,214.12,77.84,53.9,221.71,154.87,75.45,513.12,307.25,57.01,35.41,79.91,93.78,114.71,76.52,44.29,355.2,292.16,175.74,100.7138,139.57,230.67,50.9,81.74,97.3931,95.12,29.95,54.14,19.3,341.13,242.77,41.48,39.35,201.0,32.76,108.74,66.32,58.52,2984.82,2977.04,26.625,407.08,24.69,368.4,225.0814,31.94,453.42,121.955,136.08,408.14,50.92,614.99,364.95,234.07,163.43,168.05,37.84,132.2041,56.91,42.32,264.99,339.96,235.42,467.91,92.97,348.79,167.61,254.71,62.26,122.98,63.5117,161.47,181.77,45.2,65.81,81.78,99.87,336.06,72.9,85.53,645.5199,177.51,364.37,283.91,297.92,94.95,33.43,166.0,48.6,146.03,95.84,94.3,207.1,110.92,77.79,12.5,225.5332,163.03,398.38,116.4063,80.9695,319.03,33.51,63.1,170.5,460.29,468.24,222.77,276.19,25.0999,254.24,70.9353,149.3,616.8,1221.25,53.14,193.4,455.81,238.83,208.19,60.69,216.2937,77.92,192.85,20.82,52.24,50.2,50.45,159.89,150.23,26.2,58.24,39.98,106.37,166.68,72.95,64.1308,216.67
2021-11-05 16:03:00+00:00,151.28,117.18,124.38,368.46,662.72,184.18,229.6,56.75,58.96,153.29,213.77,277.83,3518.99,422.06,67.83,558.92,176.7,224.46,46.97,243.71,278.68,58.82,2618.97,955.11,59.45,287.88,43.16,66.99,205.88,193.19,180.13,689.32,214.12,77.84,53.9,221.71,154.87,75.45,513.12,307.25,57.07,35.41,79.91,93.78,114.74,76.53,44.29,355.2,292.16,175.63,100.7039,139.57,230.68,50.9,81.76,97.413,95.12,29.92,54.14,19.29,341.13,242.77,41.48,39.35,201.0,32.71,108.74,66.32,58.52,2984.82,2977.04,26.625,407.68,24.69,368.4,225.0814,31.95,453.42,121.955,136.08,408.14,50.92,614.99,364.95,234.07,163.43,168.05,37.84,132.2041,56.84,42.32,265.0,339.96,235.42,467.91,92.97,348.79,167.61,254.71,62.26,122.98,63.5117,161.47,181.8,45.2,65.81,81.75,99.87,336.06,72.92,85.53,645.72,177.51,364.37,283.91,298.05,94.95,33.42,166.0,48.65,146.04,95.84,94.3,207.1,110.92,77.77,12.5,225.78,163.03,398.4,116.4063,80.9695,319.03,33.51,63.1,170.5,460.29,468.26,222.69,276.19,25.1,254.24,70.7361,149.26,616.8,1222.09,53.14,193.4,455.81,238.83,208.22,60.69,216.2937,77.92,192.85,20.8,52.24,50.2,50.44,159.89,150.23,26.14,58.25,40.0,106.43,166.68,73.06,64.1407,216.67
2021-11-05 16:04:00+00:00,151.07,117.18,124.38,368.46,662.72,184.18,229.6,56.75,58.96,153.29,213.77,277.83,3518.99,422.06,67.83,558.92,176.7,223.95,46.97,243.71,278.68,58.82,2618.97,955.11,59.45,288.0,43.16,67.1,205.9,193.19,180.13,689.32,214.12,77.84,53.9,221.71,154.87,75.45,513.12,307.25,57.07,35.41,79.91,93.78,114.61,76.53,44.29,355.2,292.08,175.74,100.7039,139.57,230.68,50.9,81.73,97.1245,95.12,29.92,54.14,19.3,341.23,242.77,41.48,39.35,201.0,32.71,108.74,66.32,58.52,2984.82,2977.04,26.64,407.68,24.69,368.45,225.0814,31.95,453.43,121.955,136.08,408.14,50.92,614.99,364.95,234.07,163.43,168.05,37.84,132.23,56.84,42.32,265.0,339.96,235.42,467.91,92.97,348.79,167.61,254.71,62.26,122.98,63.5117,161.47,181.8,45.16,65.81,81.75,99.87,336.06,72.92,85.53,646.0,177.51,364.37,283.91,297.98,94.95,33.42,166.0,48.62,146.04,95.84,94.3,207.1,110.92,77.77,12.5,225.78,163.22,398.49,116.3964,80.9695,319.03,33.51,63.1,170.5,460.29,468.28,222.69,276.16,25.09,254.35,70.9353,149.25,616.8,1220.51,53.14,193.4,455.81,238.83,208.22,60.69,216.2937,77.92,192.85,20.79,52.24,50.2,50.44,159.89,150.23,26.0,58.25,39.99,106.43,167.19,73.06,64.1407,216.73
2021-11-05 16:05:00+00:00,151.07,117.18,124.37,366.9,662.72,184.18,229.6,56.75,58.96,153.29,213.77,277.83,3518.99,422.06,67.83,558.92,176.69,224.0,46.97,243.71,278.68,58.82,2618.97,955.11,59.45,288.0,43.16,67.1,205.9,193.19,180.13,689.32,214.12,77.84,53.9,221.71,154.87,75.45,513.12,307.25,57.07,35.41,79.91,93.78,114.7,76.53,44.27,355.2,292.08,175.74,100.7039,139.57,230.68,50.9,81.67,97.1245,95.12,29.92,54.14,19.32,341.3,242.77,41.48,39.35,201.0,32.71,108.74,66.32,58.52,2984.82,2977.04,26.64,407.68,24.69,368.4,225.0814,31.95,453.43,121.955,136.08,408.14,50.92,614.99,364.95,234.07,163.43,168.05,37.84,132.23,56.86,42.32,265.0,339.96,235.42,467.91,92.97,348.79,167.61,254.71,62.26,122.98,63.5117,161.47,181.8,45.16,65.81,81.75,99.87,336.06,72.92,85.53,645.9799,177.51,364.37,283.91,297.63,94.95,33.42,166.0,48.61,146.04,95.84,94.3,207.1,110.92,77.79,12.5,225.8,163.19,398.5,116.3964,80.9695,319.03,33.51,63.1,170.5,460.29,468.39,222.69,276.16,25.0999,254.35,70.9353,149.24,616.8,1220.0,53.15,193.4,455.81,238.83,208.22,60.69,216.2937,77.92,192.85,20.72,52.24,50.2,50.46,159.89,150.23,26.0,58.25,40.0,106.43,167.19,73.06,64.1407,216.73
2021-11-05 16:06:00+00:00,151.04,117.18,124.37,366.9,662.72,184.18,229.6,56.75,58.96,153.29,213.85,277.83,3518.99,422.06,68.0,558.92,176.69,224.0,46.97,243.71,278.68,58.82,2618.97,955.11,59.45,288.19,43.16,67.0,205.88,193.19,180.13,689.32,214.12,77.84,53.88,221.71,154.87,75.45,513.12,307.25,57.07,35.41,79.91,93.78,114.74,76.53,44.27,355.2,292.08,175.63,100.7039,139.57,230.68,50.92,81.67,97.1245,95.12,29.89,54.14,19.29,341.49,242.77,41.48,39.35,201.0,32.71,108.74,66.32,58.52,2984.82,2977.04,26.64,407.68,24.69,368.4,225.0814,31.95,453.43,121.955,136.08,408.14,50.92,614.99,364.95,234.07,163.43,168.05,37.84,132.23,56.84,42.32,265.0,339.96,235.54,467.91,92.97,348.79,167.61,254.71,62.26,122.98,63.5117,161.45,181.8,45.16,65.81,81.75,99.86,336.06,72.92,85.53,646.0,177.51,364.37,283.91,297.8,94.95,33.42,166.0,48.65,146.04,95.84,94.3,207.1,110.92,77.79,12.5,225.78,163.19,398.5,116.4063,80.9695,319.03,33.51,63.1,170.5,460.29,468.35,222.69,276.16,25.09,254.27,70.9353,149.23,616.8,1220.25,53.14,193.4,455.81,238.83,208.22,60.69,216.2937,77.92,192.85,20.74,52.24,50.2,50.46,159.89,150.23,26.0,58.26,39.99,106.43,167.08,73.06,64.1308,216.73
2021-11-05 16:07:00+00:00,151.1,117.18,124.37,366.9,662.72,184.18,229.6,56.55,58.96,153.29,213.85,277.83,3518.99,422.06,68.0,558.92,176.69,224.0,47.01,243.71,278.68,58.82,2610.0,955.11,59.45,288.26,43.16,66.9999,205.88,193.19,180.13,689.32,214.12,77.84,53.88,221.71,154.87,75.45,513.12,307.25,57.07,35.41,79.91,93.78,114.74,76.53,44.19,355.2,292.08,175.74,100.7039,139.57,230.68,50.92,81.67,97.1245,95.12,29.89,54.14,19.29,341.5,242.77,41.48,39.32,201.0,32.71,108.74,66.32,58.52,2984.82,2977.04,26.64,407.68,24.69,368.4,225.0814,31.95,453.43,121.955,136.08,408.14,50.92,614.99,364.95,234.07,163.43,168.05,37.87,132.23,56.84,42.32,265.0,339.89,235.54,467.91,92.97,348.79,167.61,254.71,62.26,122.98,63.5117,161.45,181.8,45.16,65.81,81.61,99.86,336.2,72.92,85.53,646.0,177.51,364.37,283.9,297.7,94.95,33.46,166.0,48.72,146.04,95.84,94.3,207.1,110.79,77.79,12.5,225.74,163.19,398.48,116.4063,80.9695,319.03,33.51,63.1,170.5,460.29,468.28,222.69,276.16,25.1,254.27,70.9353,149.23,616.8,1219.75,53.14,193.4,455.81,238.83,208.22,60.69,216.2937,77.92,192.85,20.73,52.24,50.2,50.46,159.89,150.23,26.0,58.26,39.99,106.43,167.16,73.06,64.1308,216.73
2021-11-05 16:08:00+00:00,151.0999,117.18,124.37,366.9,662.72,184.18,229.6,57.03,58.96,153.4,213.77,277.83,3516.0,422.06,68.0,558.92,176.69,224.32,47.02,243.71,278.68,58.82,2610.0,955.11,59.45,288.26,43.16,67.0,205.88,193.19,180.13,689.32,214.12,77.84,53.88,221.71,154.87,75.45,513.12,307.25,57.07,35.41,79.91,93.78,114.74,76.53,44.29,355.2,292.08,175.74,100.7039,139.57,230.68,50.92,81.67,97.1245,95.12,29.89,54.14,19.3,341.5,242.77,41.48,39.32,201.0,32.71,108.74,66.32,58.52,2984.82,2977.04,26.64,407.68,24.69,368.4,225.0814,31.95,453.43,121.955,136.08,408.14,50.92,614.99,364.95,234.07,163.43,168.05,37.87,132.23,56.84,42.32,265.0,339.89,235.54,467.91,92.97,348.79,167.61,254.71,62.26,122.98,63.5117,161.45,181.8,45.16,65.81,81.75,99.86,336.2,72.92,85.53,646.0,177.56,364.37,283.9,297.88,94.95,33.46,166.0,48.7,146.04,95.84,94.3,207.1,110.79,77.79,12.5,225.79,163.19,398.44,116.4063,80.9695,319.03,33.51,63.1,170.5,460.29,468.17,222.69,276.16,25.1,254.28,70.9353,149.23,616.8,1219.9999,53.1,193.4,455.81,238.83,208.22,60.69,216.2937,77.92,192.85,20.75,52.22,50.2,50.46,159.89,150.23,26.12,58.26,39.99,106.43,167.19,73.06,64.1308,216.73
2021-11-05 16:09:00+00:00,151.03,117.18,124.37,366.9,662.72,184.18,229.6,57.03,58.96,153.4,213.77,277.83,3516.0,422.06,68.0,558.92,176.69,224.2,47.02,243.71,278.68,58.82,2610.0,955.11,59.45,288.1,43.16,67.0,205.88,193.19,180.13,689.32,214.12,77.84,53.88,221.71,154.87,75.45,513.12,307.25,57.07,35.41,79.91,94.3,114.74,76.53,44.21,355.2,292.08,175.74,100.7039,139.57,230.68,50.92,81.67,97.1245,95.12,29.89,54.14,19.28,341.5,242.77,41.48,39.32,201.0,32.71,108.74,66.32,58.5,2984.82,2977.04,26.64,407.68,24.69,368.4,225.0814,31.95,453.43,121.955,136.08,408.14,50.92,614.99,364.95,234.07,163.43,168.05,37.87,132.23,56.84,42.32,265.0,339.89,235.54,467.91,92.97,348.79,167.61,254.71,62.26,122.98,63.5117,161.45,181.8,45.16,65.81,81.75,99.86,336.2,72.89,85.53,646.0,177.6,364.37,283.9,297.7,94.95,33.43,166.0,48.72,146.04,95.84,94.3,207.1,110.79,77.79,12.5,225.75,163.19,398.42,116.4063,80.9695,319.03,33.51,63.1,170.5,460.29,468.17,222.69,276.16,25.1,254.28,70.9353,149.22,616.8,1219.9999,53.1,193.4,455.81,238.83,208.22,60.69,216.2937,77.92,192.85,20.75,52.22,50.2,50.46,159.89,150.23,26.12,58.26,39.99,106.43,167.17,73.06,64.1308,216.73
2021-11-05 16:10:00+00:00,151.08,117.18,124.37,366.9,662.72,184.18,229.6,57.03,58.96,153.4,213.77,277.83,3516.0,422.06,67.99,558.92,176.69,224.02,46.97,243.71,278.68,58.82,2610.0,955.11,59.45,288.1,43.16,67.0,205.9,193.19,180.13,689.32,214.12,77.84,53.9,221.71,154.87,75.45,513.12,307.25,57.07,35.41,79.91,93.78,114.74,76.53,44.29,355.2,292.08,175.63,100.7039,139.57,230.68,50.92,81.67,97.1245,95.12,29.89,54.14,19.28,341.35,242.77,41.48,39.32,201.0,32.74,108.74,66.32,58.5,2984.82,2977.04,26.64,407.68,24.69,368.4,225.0814,31.95,453.43,121.955,136.08,408.14,50.92,614.99,364.95,234.07,163.43,168.05,37.87,132.23,56.84,42.32,265.0,339.89,235.54,467.91,92.97,348.79,167.61,254.71,62.26,122.98,63.5117,161.45,181.8,45.16,65.81,81.5,99.8599,336.1,72.92,85.53,646.0,177.6,364.37,283.9,297.7,94.95,33.43,166.0,48.72,146.04,95.84,94.3,207.1,110.79,77.79,12.5,225.75,163.2,398.45,116.4063,80.9695,319.03,33.51,63.1,170.5,460.29,468.22,222.69,276.16,25.1,254.28,70.9353,149.22,616.8,1220.48,53.1,193.4,455.81,238.83,208.22,60.69,216.2937,77.92,192.85,20.72,52.22,50.2,50.44,159.89,150.23,26.12,58.26,39.99,106.43,167.08,73.06,64.1407,216.73
2021-11-05 16:11:00+00:00,151.28,117.18,124.37,368.46,662.72,184.18,229.6,57.03,58.96,153.4,213.77,277.83,3518.99,422.06,67.99,558.92,176.69,224.02,46.97,243.71,278.68,58.87,2610.0,955.11,59.45,287.88,43.16,66.99,206.0,193.19,180.13,689.32,214.12,77.84,53.9,221.71,154.87,75.45,513.12,307.25,57.07,35.41,79.91,93.78,114.74,76.53,44.26,355.2,292.08,175.63,100.7039,139.57,230.68,50.92,81.67,97.1245,95.12,29.89,54.14,19.28,341.13,242.77,41.48,39.3,201.0,32.74,108.74,66.32,58.65,2984.82,2977.04,26.64,407.68,24.69,368.4,225.0814,31.95,453.43,121.955,136.08,408.14,50.95,614.99,364.95,234.07,163.43,168.05,37.87,132.23,56.84,42.32,265.0,339.89,235.54,467.91,92.97,348.79,167.61,254.71,62.26,122.98,63.5117,161.45,181.8,45.2,65.81,81.5,99.87,336.1,72.89,85.53,646.0,177.6,364.37,283.9,297.54,94.95,33.43,166.0,48.7,146.04,95.84,94.3,207.1,110.79,77.79,12.5,225.79,163.03,398.46,116.4063,80.9695,319.03,33.51,63.1,170.5,460.29,468.16,222.69,276.16,25.1,254.27,70.9353,149.2,616.8,1221.0,53.1,193.4,455.81,238.83,208.22,60.69,216.2937,77.92,192.85,20.7,52.22,50.2,50.44,159.89,150.23,26.1,58.26,39.99,106.43,167.0,73.06,64.1407,216.73
2021-11-05 16:12:00+00:00,151.09,117.18,124.37,368.46,662.72,184.18,229.6,57.03,58.96,153.25,213.77,277.83,3518.99,422.06,67.9,558.92,176.69,224.0,46.97,243.71,278.68,58.87,2610.0,955.11,59.45,287.88,43.16,67.0,206.0,193.19,180.13,689.32,214.12,77.84,53.9,221.71,154.87,75.45,513.12,307.25,57.07,35.41,79.91,93.78,114.72,76.53,44.28,355.2,292.08,175.63,100.7039,139.57,230.68,50.9,81.67,97.1245,95.12,29.89,54.14,19.27,341.45,242.77,41.48,39.3,201.0,32.74,108.74,66.32,58.65,2984.82,2977.04,26.64,407.68,24.69,368.4,225.0814,31.95,453.43,121.955,136.08,408.14,50.89,614.99,364.95,234.07,163.43,168.05,37.87,132.23,56.84,42.32,265.0,339.89,235.54,467.91,92.97,348.79,167.61,254.71,62.26,122.98,63.5117,161.45,181.8,45.2,65.81,81.5,99.87,336.1,72.89,85.53,645.72,177.51,364.37,283.9,297.54,94.95,33.43,166.0,48.68,146.04,95.84,94.3,207.1,110.79,77.79,12.5,225.78,163.03,398.42,116.4063,80.9695,319.03,33.51,63.1,170.5,460.29,468.13,222.69,276.16,25.1,254.27,70.9353,149.2,616.8,1221.0,53.12,193.4,455.81,238.83,208.22,60.69,216.2937,77.92,192.85,20.72,52.24,50.2,50.44,160.0,150.23,26.1,58.26,40.02,106.43,167.0,73.06,64.1407,216.73
2021-11-05 16:13:00+00:00,151.2,117.18,124.37,368.46,662.72,184.18,229.6,57.03,58.96,153.25,213.77,277.83,3518.99,422.06,67.9,558.92,176.75,224.0,46.97,243.71,278.68,58.87,2610.0,955.11,59.45,287.88,43.16,67.0,206.0,193.19,180.13,689.32,214.12,77.84,53.9,221.71,154.87,75.45,513.12,307.25,57.07,35.41,79.91,93.8,114.72,76.53,44.21,355.2,292.08,175.63,100.7039,139.57,230.68,50.89,81.67,97.1245,95.12,29.89,54.14,19.27,341.32,242.77,41.48,39.3,201.0,32.68,108.74,66.32,58.65,2984.82,2975.75,26.64,407.68,24.69,368.4,225.0814,31.95,453.43,121.955,136.08,408.14,50.9499,614.99,364.95,234.07,163.43,168.05,37.87,132.23,56.84,42.32,265.0,339.89,235.54,467.91,92.97,348.79,167.61,254.71,62.26,122.98,63.5117,161.45,181.8,45.2,65.81,81.44,99.87,336.06,72.8901,85.53,645.52,177.51,364.37,283.9,297.6,94.95,33.43,166.0,48.65,146.04,95.84,94.28,207.1,110.79,77.79,12.5,225.78,163.27,398.35,116.4063,80.9695,319.03,33.51,63.1,170.5,460.29,468.02,222.69,276.16,25.1,254.22,70.9353,149.1,616.8,1221.0,53.1,193.4,455.81,238.83,208.22,60.69,216.2937,77.92,192.85,20.77,52.24,50.2,50.44,160.0,150.23,26.1,58.26,40.02,106.56,167.0,73.06,64.1407,216.73
2021-11-05 16:14:00+00:00,151.05,117.18,124.37,368.46,662.72,184.18,229.6,57.03,58.96,153.25,213.77,277.83,3518.99,422.06,67.9,558.92,176.75,224.0,46.97,243.71,278.68,58.87,2610.0,955.11,59.45,287.88,43.16,67.0,206.0,193.19,180.13,689.32,214.12,77.84,53.9,221.71,154.87,75.45,513.12,307.25,57.07,35.41,79.91,93.8,114.72,76.53,44.21,355.2,292.08,175.63,100.7039,139.57,230.68,50.89,81.67,97.1245,95.12,29.89,54.14,19.29,341.17,242.77,41.48,39.3,201.0,32.68,108.74,66.32,58.6,2984.82,2975.75,26.63,407.68,24.69,368.4,225.0814,31.95,453.43,121.955,136.08,408.14,50.9499,614.99,364.95,234.07,163.43,168.05,37.87,132.23,56.84,42.32,265.0,339.89,235.54,467.91,92.97,348.79,167.61,254.71,62.26,122.98,63.5117,161.45,181.8,45.2,65.81,81.36,99.87,336.06,72.89,85.53,645.52,177.51,364.37,283.9,297.66,94.95,33.43,166.0,48.66,146.04,95.84,94.28,207.1,110.79,77.79,12.5,225.78,163.15,398.35,116.3167,80.9695,319.03,33.51,63.1,170.5,460.29,468.01,222.69,276.16,25.1,254.22,70.9353,149.1,616.8,1220.5,53.12,193.4,455.81,238.83,208.22,60.69,216.2937,77.92,192.85,20.74,52.24,50.2,50.63,160.0,150.23,26.1,58.26,40.02,106.56,167.0,73.06,64.1407,216.73
2021-11-05 16:15:00+00:00,151.05,117.18,124.37,368.46,662.72,184.18,229.6,57.03,58.96,153.25,213.77,277.83,3518.99,422.06,67.9,558.92,176.75,224.01,46.98,243.71,278.68,58.87,2610.0,955.11,59.45,287.88,43.16,67.0,206.19,193.19,180.13,689.32,214.12,77.84,53.9,221.71,154.87,75.45,513.12,307.25,57.07,35.41,79.91,93.8,114.72,76.53,44.21,355.2,292.08,175.63,100.7039,139.57,230.68,50.89,81.67,97.1245,95.12,29.89,54.14,19.28,341.17,242.77,41.48,39.3,201.0,32.68,108.74,66.32,58.55,2984.82,2975.75,26.63,407.68,24.69,368.4,225.0814,31.95,453.43,121.955,136.08,408.14,50.9499,614.99,364.95,234.07,163.43,168.05,37.87,132.23,56.84,42.32,265.0,339.89,235.54,467.91,92.97,348.79,167.61,254.71,62.26,122.98,63.5117,161.45,181.8,45.2,65.81,81.4,99.87,336.04,72.82,85.53,645.52,177.51,364.37,283.9,297.6,94.95,33.43,166.0,48.64,146.04,95.84,94.28,207.1,110.79,77.8,12.5,225.8,163.15,398.34,116.3167,80.9695,319.03,33.51,63.1,170.5,460.29,467.93,222.69,276.16,25.05,254.22,70.9353,149.11,616.8,1221.06,53.12,193.4,455.81,238.83,208.22,60.69,216.2937,77.95,192.85,20.79,52.24,50.2,50.45,160.0,150.23,26.1,58.26,39.98,106.56,167.0,73.06,64.1407,216.73
2021-11-05 16:16:00+00:00,151.01,117.18,124.37,368.46,662.72,184.18,229.6,57.03,58.96,153.25,213.77,277.83,3518.99,422.06,67.9,558.92,176.75,224.1,46.96,243.71,278.68,58.87,2610.0,955.11,59.45,288.0,43.16,66.99,206.19,193.19,180.13,689.32,214.12,77.84,53.9,221.71,154.87,75.45,513.12,307.25,57.07,35.41,79.91,93.8,114.72,76.53,44.21,355.2,292.08,175.63,100.7039,139.57,230.68,50.89,81.67,97.1245,95.12,29.89,54.14,19.28,341.25,242.77,41.48,39.3,201.0,32.73,108.74,66.32,58.55,2984.82,2975.75,26.63,407.68,24.69,368.4,225.0814,31.95,453.43,121.955,136.08,408.14,50.9499,614.99,364.95,234.07,163.43,168.05,37.87,132.23,56.84,42.32,265.0,339.89,235.54,467.91,92.97,348.7,167.61,254.71,62.26,122.98,63.5117,161.45,181.8,45.2,65.81,81.34,99.87,336.06,72.82,85.53,645.52,177.51,364.37,283.9,297.52,94.95,33.43,166.0,48.64,146.04,95.84,94.28,207.1,110.79,77.8,12.5,225.8,163.15,398.38,116.3167,80.9695,319.03,33.51,63.1,170.5,460.29,468.02,222.69,276.16,25.05,254.22,70.9353,149.11,616.8,1221.23,53.12,193.4,455.81,238.83,208.22,60.69,216.2937,77.95,192.85,20.79,52.2399,50.2,50.45,160.0,150.23,26.1,58.3,40.0,106.56,167.0,73.06,64.1407,216.73
2021-11-05 16:17:00+00:00,151.02,117.18,124.37,368.46,662.72,184.18,229.6,57.03,58.96,153.25,213.77,277.83,3513.99,422.06,67.9,558.92,176.75,224.1,46.96,243.71,278.68,58.87,2610.0,955.11,59.45,287.88,43.16,66.99,206.19,193.19,180.13,689.32,214.12,77.84,53.9,221.71,154.87,75.45,513.12,307.25,57.07,35.41,79.91,93.8,114.72,76.53,44.29,355.2,292.08,175.63,100.7039,139.57,230.68,50.89,81.67,97.1245,95.12,29.89,54.14,19.29,341.25,243.7,41.48,39.3,201.0,32.73,108.74,66.32,58.55,2984.82,2975.75,26.63,407.68,24.69,368.4,225.0814,31.95,453.43,121.955,136.08,408.14,50.9499,614.99,364.95,234.07,163.43,168.05,37.8,132.23,56.84,42.32,265.0,339.89,235.54,467.91,92.97,348.7,167.61,254.71,62.26,122.98,63.5117,161.45,181.8,45.2,65.81,81.34,99.87,336.06,72.82,85.53,645.52,177.51,364.37,283.9,297.55,94.95,33.43,166.0,48.65,146.04,95.84,94.28,207.1,110.79,77.8,12.5,225.78,163.0,398.31,116.3167,80.9695,319.03,33.51,63.1,170.5,460.29,468.01,222.69,276.16,25.05,254.17,70.9353,149.21,616.8,1221.9,53.1,193.4,455.81,238.83,208.22,60.69,216.2937,77.95,192.85,20.78,52.2399,50.2,50.45,160.0,150.23,26.1,58.3,40.0,106.32,167.0,73.06,64.1407,216.73
