,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-09-04 00:56:00,112.74218700000002,0.8398,33.95,1.634,315.0,2933.0,0.9075,59.4,1001.5,1.4259,115.671875,98.4,49.8,0.010798,121.0,494.0,86.5,10230.0,10265.0,1605.0,408.3,560.5,937.5,23.22,0.9416,291.5,108.296875,117.5625,120.46875,28.95,474.75,9324.0,122.76,116.65,98.32,68.27,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.24,992.7,2.8834,1.741,2.503,1265.4,1.7962,16.125,555.6
2009-09-04 00:57:00,112.74218700000002,0.8396,33.95,1.6337,315.0,2933.0,0.9074,59.4,1001.5,1.4257,115.66406200000002,98.4,49.8,0.0108,121.0,494.0,86.5,10230.0,10265.0,1604.75,408.3,560.5,937.5,23.22,0.9414,291.5,108.296875,117.546875,120.46875,28.95,474.75,9324.0,122.76,116.65,98.32,68.25,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.26,992.7,2.8834,1.741,2.503,1265.4,1.7962,16.125,555.6
2009-09-04 00:58:00,112.74218700000002,0.8399,33.95,1.6344,315.0,2933.0,0.9075,59.4,1001.75,1.4262,115.66406200000002,98.4,49.8,0.010799,121.0,494.0,86.5,10230.0,10265.0,1605.25,408.3,560.5,937.5,23.22,0.9418,291.5,108.296875,117.546875,120.46875,28.95,474.75,9327.0,122.76,116.65,98.32,68.26,67.41,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.26,992.8,2.8834,1.741,2.503,1265.4,1.7962,16.125,555.6
2009-09-04 00:59:00,112.74218700000002,0.8394,33.95,1.6337,315.0,2933.0,0.9074,59.4,1001.75,1.4257,115.66406200000002,98.4,49.8,0.010803,121.0,494.0,86.5,10230.0,10265.0,1605.0,408.3,560.5,937.5,23.22,0.9414,291.5,108.296875,117.546875,120.46875,28.95,474.75,9330.0,122.76,116.65,98.32,68.26,67.41,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.25,992.8,2.8834,1.741,2.503,1265.4,1.7962,16.129,555.6
2009-09-04 01:00:00,112.74218700000002,0.8394,33.95,1.6337,315.0,2933.0,0.9073,59.4,1001.25,1.4256,115.66406200000002,98.4,49.8,0.010801,121.0,494.0,86.5,10230.0,10265.0,1604.75,408.3,560.5,937.5,23.22,0.9414,291.5,108.296875,117.546875,120.46875,28.95,474.75,9325.0,122.76,116.65,98.32,68.24,67.38,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.23,993.0,2.8834,1.741,2.502,1265.4,1.7962,16.129,555.6
2009-09-04 01:01:00,112.74218700000002,0.8393,33.95,1.6333,315.0,2933.0,0.9073,59.4,1001.75,1.4256,115.66406200000002,98.4,49.8,0.010801,121.0,494.0,86.5,10230.0,10265.0,1605.0,408.3,560.5,937.5,23.22,0.9413,291.5,108.296875,117.53125,120.46875,28.95,474.75,9325.0,122.76,116.65,98.32,68.24,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.23,992.9,2.88,1.741,2.501,1265.4,1.7962,16.129,555.6
2009-09-04 01:02:00,112.74218700000002,0.8396,33.95,1.6334,315.0,2933.0,0.9075,59.4,1001.75,1.4258,115.66406200000002,98.4,49.8,0.0108,121.0,494.0,86.5,10230.0,10265.0,1605.0,408.3,560.5,937.5,23.22,0.9415,291.5,108.296875,117.546875,120.46875,28.95,474.75,9327.0,122.76,116.65,98.32,68.24,67.4,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.27,993.1,2.8834,1.741,2.501,1265.4,1.7962,16.135,555.6
2009-09-04 01:03:00,112.74218700000002,0.8397,33.95,1.6336,315.0,2933.0,0.9075,59.4,1001.75,1.426,115.66406200000002,98.4,49.8,0.010798,121.0,494.0,86.5,10230.0,10265.0,1605.25,408.3,560.5,937.5,23.22,0.9415,291.5,108.296875,117.546875,120.46875,28.95,474.75,9330.0,122.76,116.65,98.32,68.27,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.27,992.9,2.8855,1.741,2.501,1265.4,1.7962,16.135,555.6
2009-09-04 01:04:00,112.74218700000002,0.8397,33.95,1.6334,315.75,2933.0,0.9075,59.4,1001.75,1.426,115.671875,98.4,49.8,0.010799,121.0,494.0,86.5,10230.0,10265.0,1605.25,408.3,560.5,937.5,23.22,0.9415,291.5,108.296875,117.546875,120.46875,28.95,474.75,9330.0,122.76,116.65,98.32,68.24,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.27,992.9,2.887,1.741,2.501,1265.4,1.7967,16.125,555.6
2009-09-04 01:05:00,112.74218700000002,0.8394,33.95,1.6332,315.75,2933.0,0.9075,59.4,1001.75,1.4257,115.671875,98.4,49.8,0.010799,121.0,494.0,86.5,10230.0,10265.0,1605.25,408.3,560.5,937.5,23.22,0.9415,291.5,108.296875,117.546875,120.46875,28.95,474.75,9330.0,122.76,116.65,98.32,68.24,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.26,992.8,2.8875,1.741,2.501,1265.4,1.7967,16.14,555.6
2009-09-04 01:06:00,112.74218700000002,0.8394,33.95,1.6332,315.75,2933.0,0.9075,59.4,1001.75,1.4257,115.671875,98.4,49.8,0.010798,121.0,494.0,86.5,10230.0,10265.0,1605.25,408.3,560.5,937.5,23.22,0.9415,291.5,108.28906200000002,117.5625,120.5,28.95,474.75,9330.0,122.76,116.65,98.32,68.24,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.26,992.8,2.8875,1.74,2.499,1265.4,1.7967,16.14,555.6
2009-09-04 01:07:00,112.74218700000002,0.8394,33.95,1.6332,315.75,2933.0,0.9075,59.4,1001.5,1.4258,115.67968700000002,98.4,49.8,0.010796,121.0,494.0,86.5,10230.0,10265.0,1605.25,408.3,560.5,937.5,23.22,0.9415,291.5,108.28906200000002,117.5625,120.5,28.95,474.75,9330.0,122.76,116.65,98.32,68.24,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.26,992.9,2.8875,1.74,2.498,1265.4,1.7967,16.14,555.6
2009-09-04 01:08:00,112.74218700000002,0.8394,33.95,1.633,315.0,2933.0,0.9075,59.4,1001.5,1.4257,115.67968700000002,98.4,49.8,0.010796,121.0,494.0,86.5,10230.0,10265.0,1605.25,408.3,560.5,937.5,23.22,0.9415,291.5,108.28906200000002,117.5625,120.5,28.95,474.75,9330.0,122.76,116.65,98.32,68.24,67.38,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.26,992.9,2.889,1.74,2.499,1265.4,1.7967,16.135,555.6
2009-09-04 01:09:00,112.74218700000002,0.8393,33.95,1.6331,315.0,2933.0,0.9075,59.4,1001.75,1.4256,115.67968700000002,98.4,49.8,0.010796,121.0,494.0,86.5,10230.0,10265.0,1605.25,408.3,560.5,937.5,23.22,0.9415,291.5,108.28906200000002,117.5625,120.5,28.95,474.75,9330.0,122.76,116.65,98.32,68.24,67.4,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.24,992.8,2.888,1.74,2.5,1265.0,1.7967,16.14,555.6
2009-09-04 01:10:00,112.74218700000002,0.8393,33.95,1.6331,315.0,2933.0,0.9075,59.4,1001.75,1.4257,115.67968700000002,98.4,49.8,0.010799,121.0,494.0,86.5,10230.0,10265.0,1605.25,408.3,560.5,937.5,23.22,0.9415,291.5,108.28906200000002,117.5625,120.5,28.95,474.75,9330.0,122.76,116.65,98.32,68.24,67.4,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.25,993.0,2.888,1.74,2.499,1265.2,1.7967,16.135,555.6
2009-09-04 01:11:00,112.74218700000002,0.8393,33.95,1.633,315.75,2933.0,0.9072,59.4,1001.5,1.4256,115.67968700000002,98.4,49.8,0.010799,121.0,494.0,86.5,10230.0,10265.0,1605.0,408.3,560.5,937.5,23.22,0.9415,291.5,108.28906200000002,117.5625,120.5,28.95,474.75,9330.0,122.76,116.65,98.32,68.24,67.4,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.25,993.0,2.8805,1.74,2.5,1265.2,1.7967,16.135,555.6
2009-09-04 01:12:00,112.74218700000002,0.8392,33.95,1.6329,315.0,2933.0,0.9072,59.4,1001.5,1.4255,115.67968700000002,98.4,49.8,0.010801,121.0,494.0,86.5,10230.0,10265.0,1604.0,408.3,560.4,937.5,23.22,0.9413,291.5,108.28906200000002,117.5625,120.5,28.95,474.75,9322.0,122.76,116.65,98.32,68.24,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.24,992.9,2.8825,1.74,2.499,1265.2,1.796,16.135,555.6
2009-09-04 01:13:00,112.74218700000002,0.8392,33.95,1.6329,315.0,2933.0,0.9072,59.4,1001.5,1.4255,115.67968700000002,98.4,49.8,0.0108,121.0,494.0,86.5,10230.0,10265.0,1604.25,408.3,560.4,937.5,23.22,0.9413,291.5,108.28906200000002,117.5625,120.5,28.95,474.75,9325.0,122.76,116.65,98.32,68.24,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.23,992.9,2.8855,1.74,2.498,1265.2,1.796,16.135,555.6
2009-09-04 01:14:00,112.74218700000002,0.8392,33.95,1.6326,315.0,2933.0,0.9072,59.4,1001.5,1.4255,115.67968700000002,98.4,49.8,0.010799,121.0,494.0,86.5,10230.0,10265.0,1604.25,408.3,560.5,937.5,23.22,0.9413,291.5,108.28906200000002,117.5625,120.5,28.95,474.75,9326.0,122.76,116.65,98.32,68.24,67.38,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.23,992.9,2.8855,1.74,2.498,1265.2,1.796,16.135,555.6
2009-09-04 01:15:00,112.74218700000002,0.8392,33.95,1.6327,315.0,2933.0,0.9072,59.4,1001.5,1.4255,115.6875,98.4,49.8,0.010799,121.0,494.0,86.5,10230.0,10265.0,1604.25,408.3,560.5,937.5,23.22,0.9413,291.5,108.296875,117.5625,120.5,28.95,474.75,9326.0,122.76,116.65,98.32,68.24,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.25,992.9,2.8855,1.74,2.498,1265.2,1.796,16.135,555.6
2009-09-04 01:16:00,112.74218700000002,0.8392,33.95,1.6327,315.0,2933.0,0.9072,59.4,1001.25,1.4255,115.6875,98.4,49.8,0.010799,121.0,494.0,86.5,10230.0,10265.0,1604.25,408.3,560.5,937.5,23.22,0.9413,291.5,108.296875,117.5625,120.5,28.95,474.75,9326.0,122.76,116.65,98.32,68.25,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.27,992.9,2.8855,1.74,2.498,1265.2,1.796,16.14,555.6
2009-09-04 01:17:00,112.74218700000002,0.8392,33.95,1.6327,315.0,2933.0,0.9072,59.4,1001.25,1.4255,115.6875,98.4,49.8,0.010799,121.0,494.0,86.5,10230.0,10265.0,1604.25,408.3,560.5,937.5,23.22,0.9413,291.5,108.296875,117.5625,120.5,28.95,474.75,9324.0,122.76,116.65,98.32,68.25,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.26,992.8,2.8855,1.74,2.498,1265.2,1.796,16.14,555.6
2009-09-04 01:18:00,112.74218700000002,0.8391,33.95,1.6327,315.0,2933.0,0.9072,59.4,1001.25,1.4254,115.6875,98.4,49.8,0.0108,121.0,494.0,86.5,10230.0,10265.0,1604.25,408.3,560.5,937.5,23.22,0.9413,291.5,108.296875,117.5625,120.5,28.95,474.75,9324.0,122.76,116.65,98.32,68.25,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.26,992.8,2.8834,1.74,2.499,1265.2,1.796,16.14,555.6
2009-09-04 01:19:00,112.74218700000002,0.839,33.95,1.6327,315.0,2933.0,0.9072,59.4,1001.5,1.4254,115.6875,98.4,49.8,0.010801,121.0,494.0,86.5,10230.0,10265.0,1604.25,408.3,560.5,937.5,23.22,0.9413,291.5,108.296875,117.5625,120.5,28.95,474.75,9326.0,122.76,116.65,98.32,68.25,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.25,992.8,2.8834,1.74,2.499,1265.2,1.796,16.14,555.6
2009-09-04 01:20:00,112.74218700000002,0.8389,33.95,1.6327,315.0,2933.0,0.9071,59.4,1001.25,1.4254,115.6875,98.4,49.8,0.0108,121.0,494.0,86.5,10230.0,10265.0,1604.0,408.3,560.5,937.5,23.22,0.9412,291.5,108.296875,117.5625,120.5,28.95,474.75,9326.0,122.76,116.65,98.32,68.25,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.24,992.8,2.8805,1.74,2.499,1265.2,1.796,16.135,555.6
2009-09-04 01:21:00,112.74218700000002,0.8388,33.95,1.6327,315.0,2933.0,0.9071,59.4,1001.0,1.4254,115.67968700000002,98.4,49.8,0.0108,121.0,494.0,86.5,10230.0,10265.0,1603.75,408.3,560.5,937.5,23.22,0.9412,291.5,108.296875,117.5625,120.5,28.95,474.75,9322.0,122.76,116.65,98.32,68.25,67.4,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.23,992.9,2.88,1.74,2.499,1265.1,1.796,16.135,555.6
2009-09-04 01:22:00,112.74218700000002,0.8389,33.95,1.6327,315.0,2933.0,0.9071,59.4,1001.25,1.4255,115.67968700000002,98.4,49.8,0.010801,121.0,494.0,86.5,10230.0,10265.0,1604.0,408.3,560.4,937.5,23.22,0.9413,291.5,108.296875,117.578125,120.5,28.95,474.75,9325.0,122.76,116.65,98.32,68.25,67.38,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.23,992.9,2.88,1.74,2.498,1265.1,1.796,16.135,555.6
2009-09-04 01:23:00,112.74218700000002,0.8389,33.95,1.6326,315.0,2933.0,0.9071,59.4,1001.25,1.4255,115.67968700000002,98.4,49.8,0.010801,121.0,494.0,86.5,10230.0,10265.0,1604.0,408.3,560.4,937.5,23.22,0.9413,291.5,108.296875,117.578125,120.53125,28.95,474.75,9325.0,122.76,116.65,98.32,68.25,67.38,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.22,992.8,2.88,1.74,2.498,1265.1,1.796,16.14,555.6
2009-09-04 01:24:00,112.74218700000002,0.8389,33.95,1.6327,314.75,2933.0,0.907,59.4,1001.25,1.4253,115.6875,98.4,49.8,0.010801,121.0,494.0,86.5,10230.0,10265.0,1603.75,408.3,560.4,937.5,23.22,0.9413,291.5,108.296875,117.578125,120.53125,28.95,474.75,9325.0,122.76,116.65,98.32,68.25,67.39,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.23,992.6,2.88,1.74,2.498,1265.1,1.796,16.14,555.6
2009-09-04 01:25:00,112.74218700000002,0.8388,33.95,1.6326,314.75,2933.0,0.9069,59.4,1001.0,1.4252,115.6875,98.4,49.8,0.010801999999999999,121.0,494.0,86.5,10230.0,10265.0,1603.25,408.3,560.4,937.5,23.22,0.9411,291.5,108.296875,117.578125,120.53125,28.95,474.75,9324.0,122.76,116.65,98.32,68.25,67.4,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.23,992.8,2.879,1.74,2.498,1265.1,1.796,16.145,555.6
2009-09-04 01:26:00,112.74218700000002,0.8387,33.95,1.6326,314.75,2933.0,0.9069,59.4,1001.0,1.4252,115.6875,98.4,49.8,0.010803,121.0,494.0,86.5,10230.0,10265.0,1603.5,408.3,560.4,937.5,23.22,0.9411,291.5,108.296875,117.59375,120.53125,28.95,474.75,9324.0,122.76,116.65,98.32,68.25,67.41,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.23,992.7,2.879,1.74,2.499,1265.1,1.796,16.135,555.6
2009-09-04 01:27:00,112.74218700000002,0.8387,33.95,1.6326,314.75,2933.0,0.9068,59.4,1001.0,1.4253,115.6875,98.4,49.8,0.010801999999999999,121.0,494.0,86.5,10230.0,10265.0,1603.5,408.3,560.4,937.5,23.22,0.9411,291.5,108.296875,117.59375,120.5,28.95,474.75,9323.0,122.76,116.65,98.32,68.28,67.45,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.27,992.7,2.8775,1.7413,2.502,1265.1,1.7965,16.135,555.6
2009-09-04 01:28:00,112.74218700000002,0.8387,33.95,1.6325,314.75,2933.0,0.9068,59.4,1001.0,1.4252,115.6875,98.4,49.8,0.010803,121.0,494.0,86.5,10230.0,10265.0,1603.5,408.3,560.4,937.5,23.22,0.9411,291.5,108.296875,117.59375,120.5,28.95,474.75,9323.0,122.76,116.65,98.32,68.28,67.45,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.27,992.7,2.8775,1.7413,2.502,1265.1,1.7965,16.135,555.6
2009-09-04 01:29:00,112.74218700000002,0.8389,33.95,1.6328,314.75,2933.0,0.9068,59.4,1001.0,1.4255,115.69531200000002,98.4,49.8,0.010801999999999999,121.0,494.0,86.5,10230.0,10265.0,1603.5,408.3,560.4,937.5,23.22,0.9413,291.5,108.296875,117.59375,120.53125,28.95,474.75,9323.0,122.76,116.65,98.32,68.28,67.45,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.28,992.8,2.878,1.7413,2.502,1265.1,1.7965,16.14,555.6
2009-09-04 01:30:00,112.74218700000002,0.8389,33.95,1.6329,314.75,2933.0,0.9069,59.4,1001.0,1.4256,115.6875,98.4,49.8,0.010801,121.0,494.0,86.5,10230.0,10265.0,1603.5,408.3,560.4,937.5,23.22,0.9413,291.5,108.296875,117.59375,120.53125,28.95,474.75,9323.0,122.76,116.65,98.32,68.28,67.44,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.28,992.8,2.88,1.7413,2.5,1265.1,1.7965,16.14,555.6
2009-09-04 01:31:00,112.74218700000002,0.8391,33.95,1.6337,314.75,2933.0,0.9072,59.4,1001.0,1.4259,115.6875,98.4,49.8,0.010801999999999999,121.0,494.0,86.5,10230.0,10265.0,1603.5,408.3,560.4,937.5,23.22,0.9416,291.5,108.296875,117.59375,120.53125,28.95,474.75,9324.0,122.76,116.65,98.32,68.28,67.44,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.28,992.8,2.881,1.7413,2.501,1265.1,1.7965,16.145,555.6
2009-09-04 01:32:00,112.74218700000002,0.8391,33.95,1.6338,314.75,2933.0,0.9072,59.4,1000.75,1.4259,115.6875,98.4,49.8,0.010801,121.0,494.0,86.5,10230.0,10265.0,1603.75,408.3,560.4,937.5,23.22,0.9416,291.5,108.296875,117.59375,120.53125,28.95,474.75,9324.0,122.76,116.65,98.32,68.28,67.44,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.29,992.7,2.8834,1.7413,2.501,1265.1,1.7965,16.14,555.6
2009-09-04 01:33:00,112.74218700000002,0.8389,33.95,1.6336,315.0,2933.0,0.9073,59.4,1000.75,1.4258,115.69531200000002,98.4,49.8,0.010801,121.0,494.0,86.5,10230.0,10265.0,1603.75,408.3,560.4,937.5,23.22,0.9415,291.6,108.296875,117.59375,120.53125,28.95,474.75,9323.0,122.76,116.65,98.32,68.28,67.44,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.29,992.7,2.884,1.7413,2.501,1265.1,1.7965,16.14,555.6
2009-09-04 01:34:00,112.74218700000002,0.8389,33.95,1.6338,315.0,2933.0,0.9073,59.4,1000.75,1.4259,115.69531200000002,98.4,49.8,0.010801999999999999,121.0,494.0,86.5,10230.0,10265.0,1603.25,408.3,560.4,937.5,23.22,0.9415,291.6,108.296875,117.59375,120.53125,28.95,474.75,9322.0,122.76,116.65,98.32,68.29,67.48,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.28,992.7,2.8845,1.7413,2.499,1265.1,1.797,16.135,555.6
2009-09-04 01:35:00,112.74218700000002,0.839,33.95,1.634,315.0,2933.0,0.9073,59.4,1000.5,1.426,115.67968700000002,98.4,49.8,0.010801999999999999,121.0,494.0,86.5,10230.0,10265.0,1603.25,408.3,560.4,937.5,23.22,0.9416,291.6,108.28906200000002,117.59375,120.53125,28.95,474.75,9322.0,122.76,116.65,98.32,68.29,67.48,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.27,992.6,2.8834,1.7413,2.499,1265.1,1.797,16.135,555.6
2009-09-04 01:36:00,112.74218700000002,0.8388,33.95,1.6337,315.0,2933.0,0.9072,59.4,1000.75,1.4259,115.67968700000002,98.4,49.8,0.010801999999999999,121.0,494.0,86.5,10230.0,10265.0,1603.25,408.3,560.4,937.5,23.22,0.9415,291.6,108.28906200000002,117.578125,120.53125,28.95,474.75,9322.0,122.76,116.65,98.32,68.29,67.46,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.34,992.7,2.8865,1.7411,2.498,1265.1,1.797,16.135,555.6
2009-09-04 01:37:00,112.74218700000002,0.8388,33.95,1.6338,315.0,2933.0,0.9073,59.4,1000.75,1.426,115.67968700000002,98.4,49.8,0.010801999999999999,121.0,494.0,86.5,10230.0,10265.0,1603.25,408.3,560.4,937.5,23.22,0.9415,291.6,108.296875,117.578125,120.53125,28.95,474.75,9323.0,122.76,116.65,98.32,68.29,67.46,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.32,992.7,2.8865,1.7411,2.498,1265.1,1.797,16.135,555.6
2009-09-04 01:38:00,112.74218700000002,0.8388,33.95,1.6338,315.0,2933.0,0.9073,59.4,1000.75,1.426,115.67968700000002,98.4,49.8,0.010801,121.0,494.0,86.5,10230.0,10265.0,1603.0,408.3,560.4,937.5,23.22,0.9415,291.6,108.296875,117.578125,120.5,28.95,474.75,9323.0,122.76,116.65,98.32,68.35,67.5,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.35,992.6,2.8865,1.7415,2.498,1265.1,1.797,16.135,555.6
2009-09-04 01:39:00,112.74218700000002,0.839,33.95,1.6347,315.0,2933.0,0.9074,59.4,1000.75,1.4263,115.67968700000002,98.4,49.8,0.010799,121.0,494.0,86.5,10230.0,10265.0,1603.0,408.3,560.4,937.5,23.22,0.9418,291.6,108.296875,117.578125,120.5,28.95,474.75,9323.0,122.76,116.65,98.32,68.35,67.5,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.37,992.7,2.888,1.7415,2.498,1265.1,1.797,16.135,555.6
2009-09-04 01:40:00,112.74218700000002,0.8391,33.95,1.6344,315.25,2933.0,0.9074,59.4,1000.75,1.4261,115.67968700000002,98.4,49.8,0.010799,121.0,494.0,86.5,10230.0,10265.0,1603.0,408.3,560.4,937.5,23.22,0.9418,291.6,108.296875,117.578125,120.5,28.95,474.75,9322.0,122.76,116.65,98.32,68.35,67.5,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.36,992.7,2.888,1.7415,2.498,1265.1,1.797,16.125,555.6
2009-09-04 01:41:00,112.74218700000002,0.839,33.95,1.6344,315.25,2933.0,0.9074,59.4,1001.0,1.4261,115.67968700000002,98.4,49.8,0.010798,121.0,494.0,86.5,10230.0,10265.0,1603.0,408.3,560.4,937.5,23.22,0.9417,291.6,108.296875,117.578125,120.5,28.95,474.75,9323.0,122.76,116.65,98.32,68.35,67.5,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.35,992.8,2.891,1.7415,2.499,1265.1,1.797,16.125,555.6
2009-09-04 01:42:00,112.74218700000002,0.839,33.95,1.6345,315.25,2933.0,0.9074,59.4,1000.75,1.4261,115.67968700000002,98.4,49.8,0.010797,121.0,494.0,86.5,10230.0,10265.0,1603.0,408.3,560.4,937.5,23.22,0.9417,291.6,108.296875,117.578125,120.5,28.95,474.75,9322.0,122.76,116.65,98.32,68.35,67.52,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.37,992.8,2.888,1.7415,2.498,1265.1,1.797,16.125,555.6
2009-09-04 01:43:00,112.74218700000002,0.8392,33.95,1.6347,315.25,2933.0,0.9073,59.4,1000.75,1.4262,115.671875,98.4,49.8,0.010799,121.0,494.0,86.5,10230.0,10265.0,1603.0,408.3,560.2,937.5,23.22,0.9417,291.6,108.296875,117.578125,120.5,28.95,474.75,9322.0,122.76,116.65,98.32,68.35,67.52,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.37,992.7,2.888,1.7415,2.498,1265.1,1.797,16.129,555.6
2009-09-04 01:44:00,112.74218700000002,0.839,33.95,1.6344,315.25,2933.0,0.9073,59.4,1001.0,1.426,115.67968700000002,98.4,49.8,0.0108,121.0,494.0,86.5,10230.0,10265.0,1603.0,408.3,560.2,937.5,23.22,0.9417,291.6,108.296875,117.578125,120.5,28.95,474.75,9323.0,122.76,116.65,98.32,68.35,67.52,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.38,992.7,2.888,1.7415,2.498,1265.1,1.797,16.129,555.6
2009-09-04 01:45:00,112.74218700000002,0.839,33.95,1.6344,315.25,2933.0,0.9074,59.4,1001.0,1.4263,115.67968700000002,98.4,49.8,0.010795,121.0,494.0,86.5,10230.0,10265.0,1603.0,408.3,560.3,937.5,23.22,0.9417,291.6,108.296875,117.578125,120.5,28.95,474.75,9323.0,122.76,116.65,98.32,68.35,67.55,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.39,992.7,2.888,1.7415,2.498,1265.1,1.797,16.125,555.6
2009-09-04 01:46:00,112.74218700000002,0.8391,33.95,1.6343,315.25,2933.0,0.9074,59.4,1001.0,1.4261,115.67968700000002,98.4,49.8,0.010795,121.0,494.0,86.5,10230.0,10265.0,1603.0,408.3,560.3,937.5,23.22,0.9417,291.6,108.296875,117.578125,120.53125,28.95,474.75,9323.0,122.76,116.65,98.32,68.35,67.53,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.39,992.7,2.888,1.7415,2.498,1265.1,1.797,16.125,555.6
2009-09-04 01:47:00,112.74218700000002,0.8391,33.95,1.6343,315.0,2933.0,0.9074,59.45,1000.75,1.426,115.67968700000002,98.4,49.8,0.010797,121.0,494.0,86.5,10230.0,10265.0,1603.25,408.3,560.3,937.5,23.22,0.9416,291.6,108.296875,117.578125,120.5,28.95,474.75,9323.0,122.76,116.65,98.32,68.35,67.53,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.39,992.8,2.888,1.7415,2.498,1267.0,1.797,16.129,555.6
2009-09-04 01:48:00,112.74218700000002,0.839,33.95,1.6342,315.0,2933.0,0.9074,59.45,1001.0,1.4259,115.67968700000002,98.4,49.8,0.010798,121.0,494.0,86.5,10230.0,10265.0,1603.5,408.3,560.3,937.5,23.22,0.9416,291.6,108.296875,117.578125,120.5,28.95,474.75,9323.0,122.76,116.65,98.32,68.35,67.53,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.39,992.8,2.888,1.7429,2.498,1267.0,1.797,16.129,555.6
2009-09-04 01:49:00,112.74218700000002,0.8392,33.95,1.6345,315.0,2933.0,0.9073,59.45,1001.0,1.4261,115.67968700000002,98.4,49.8,0.010796,121.0,494.0,86.5,10230.0,10265.0,1603.25,408.3,560.3,937.5,23.22,0.9416,291.6,108.296875,117.578125,120.5,28.95,474.75,9323.0,122.76,116.65,98.32,68.35,67.53,2709.0,108.52,1.7275,1.7857,1404.0,1880.0,68.4,992.7,2.8885,1.7429,2.498,1267.0,1.797,16.129,555.6
