,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-12-04 00:55:00,0.9219,40.08,1.6525,399.0,3414.0,0.946,73.94,1096.75,1.5051,116.765625,93.45,65.8,0.011340000000000001,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.2,1045.5,22.99,0.9991,310.1,108.83593700000002,118.78125,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.98,78.0,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.93,1205.3,3.2215,2.0383,4.481,1487.2,1.9858,18.85,624.8
2009-12-04 00:56:00,0.9219,40.08,1.6525,399.25,3414.0,0.9458,73.94,1096.75,1.505,116.765625,93.45,65.8,0.011339,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.2,1045.5,22.99,0.999,310.1,108.83593700000002,118.78125,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.98,78.0,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.94,1204.9,3.2225,2.0383,4.481,1487.5,1.9858,18.85,624.8
2009-12-04 00:57:00,0.9215,40.18,1.6525,399.75,3414.0,0.9458,73.94,1096.75,1.5047,116.765625,93.45,65.8,0.011340000000000001,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.5,1045.5,22.99,0.9987,310.1,108.83593700000002,118.78125,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.98,78.0,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.92,1204.6,3.2225,2.0383,4.481,1487.5,1.9858,18.845,624.8
2009-12-04 00:58:00,0.9217,40.12,1.6526,399.75,3414.0,0.9458,73.94,1096.75,1.5049,116.765625,93.45,65.8,0.011340000000000001,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.5,1045.25,22.99,0.9989,310.1,108.83593700000002,118.78125,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.98,77.96,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.95,1204.7,3.2225,2.0383,4.481,1487.5,1.9858,18.835,624.8
2009-12-04 00:59:00,0.922,40.12,1.653,399.75,3414.0,0.9459,73.94,1097.25,1.5052,116.765625,93.45,65.8,0.011339,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.7,1045.75,22.99,0.9992,310.1,108.83593700000002,118.78125,120.15625,22.4,567.25,10286.0,123.4,116.65,99.44,75.98,77.98,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.97,1205.1,3.2215,2.0383,4.481,1487.5,1.9858,18.835,624.8
2009-12-04 01:00:00,0.9222,40.18,1.6532,399.75,3414.0,0.9458,73.94,1097.0,1.5052,116.765625,93.45,65.8,0.011332,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.7,1045.75,22.99,0.9992,310.1,108.83593700000002,118.78125,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.98,78.0,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.97,1205.1,3.223,2.0383,4.481,1487.5,1.9858,18.845,624.8
2009-12-04 01:01:00,0.9217,40.18,1.6528,399.75,3414.0,0.9458,73.94,1096.75,1.5048,116.765625,93.45,65.8,0.011333,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.7,1045.75,22.99,0.999,310.1,108.83593700000002,118.765625,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.98,78.0,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.97,1204.7,3.223,2.0383,4.481,1487.5,1.9858,18.845,624.8
2009-12-04 01:02:00,0.9219,40.2,1.653,399.75,3414.0,0.9458,73.94,1096.75,1.505,116.765625,93.45,65.8,0.011334,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.5,1046.25,22.99,0.999,310.1,108.83593700000002,118.765625,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.98,78.0,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.96,1204.8,3.224,2.0383,4.481,1487.5,1.9858,18.835,624.8
2009-12-04 01:03:00,0.9222,40.2,1.653,399.75,3414.0,0.9459,73.94,1097.0,1.5052,116.75781200000002,93.45,65.8,0.011334,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.5,1046.25,22.99,0.9992,310.6,108.83593700000002,118.765625,120.125,22.4,567.5,10286.0,123.4,116.65,99.44,75.98,78.0,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.96,1204.8,3.2255,2.0383,4.481,1488.1,1.9858,18.835,624.8
2009-12-04 01:04:00,0.9221,40.2,1.6532,399.75,3414.0,0.9459,73.94,1097.0,1.505,116.75781200000002,93.45,65.8,0.011332,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.5,1046.25,22.99,0.999,310.6,108.83593700000002,118.765625,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.98,78.0,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.96,1204.7,3.2255,2.0383,4.481,1488.1,1.9858,18.825,624.8
2009-12-04 01:05:00,0.9217,40.22,1.6527,399.75,3414.0,0.9458,73.94,1096.75,1.5047,116.75781200000002,93.45,65.8,0.011333,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.6,1046.0,22.99,0.9988,310.6,108.83593700000002,118.765625,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.98,78.0,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.96,1204.2,3.225,2.0383,4.481,1488.1,1.9858,18.835,624.8
2009-12-04 01:06:00,0.9215,40.22,1.6526,400.0,3414.0,0.9458,73.94,1096.75,1.5047,116.75781200000002,93.45,65.8,0.011332,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.6,1046.0,22.99,0.9988,310.6,108.83593700000002,118.765625,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.98,78.0,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.94,1204.1,3.225,2.0383,4.481,1488.1,1.9858,18.815,624.8
2009-12-04 01:07:00,0.9215,40.22,1.6527,400.0,3414.0,0.9458,73.94,1096.75,1.5047,116.75781200000002,93.45,65.8,0.011332,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.6,1046.25,22.99,0.9987,310.7,108.83593700000002,118.765625,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.98,77.98,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.96,1203.9,3.2255,2.0383,4.481,1488.1,1.9858,18.815,624.8
2009-12-04 01:08:00,0.9217,40.25,1.6527,400.0,3414.0,0.9459,73.94,1096.75,1.5047,116.75781200000002,93.45,65.8,0.011333,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1046.0,22.99,0.9987,310.8,108.83593700000002,118.765625,120.15625,22.4,567.75,10286.0,123.4,116.65,99.44,75.96,77.98,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.94,1203.4,3.2255,2.0383,4.484,1488.1,1.9858,18.805,624.8
2009-12-04 01:09:00,0.9216,40.25,1.6527,400.0,3414.0,0.9458,73.94,1097.0,1.5048,116.75781200000002,93.45,65.8,0.011332,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1046.5,22.99,0.9988,310.8,108.83593700000002,118.765625,120.15625,22.4,567.75,10286.0,123.4,116.65,99.44,75.96,78.0,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.95,1202.8,3.2245,2.0383,4.484,1488.1,1.9858,18.8,624.8
2009-12-04 01:10:00,0.9218,40.3,1.6527,400.0,3414.0,0.9458,73.94,1096.75,1.505,116.75781200000002,93.45,65.8,0.011334,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1047.25,22.99,0.9988,310.9,108.83593700000002,118.765625,120.15625,22.4,567.75,10286.0,123.4,116.65,99.44,75.96,78.01,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.95,1203.3,3.2245,2.0383,4.484,1488.1,1.9858,18.805,624.8
2009-12-04 01:11:00,0.9219,40.3,1.6527,400.0,3414.0,0.9458,73.94,1097.0,1.5048,116.75781200000002,93.45,65.8,0.011333,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1047.25,22.99,0.9989,310.9,108.83593700000002,118.765625,120.15625,22.4,567.75,10286.0,123.4,116.65,99.44,75.96,78.01,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.96,1203.3,3.2245,2.0396,4.484,1488.1,1.9858,18.815,624.8
2009-12-04 01:12:00,0.9222,40.3,1.6529,400.25,3414.0,0.9459,73.94,1096.75,1.505,116.75781200000002,93.45,65.8,0.011334,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1047.25,22.99,0.9989,310.9,108.83593700000002,118.765625,120.15625,22.4,567.75,10286.0,123.4,116.65,99.44,75.96,78.01,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.96,1203.5,3.224,2.0396,4.484,1488.1,1.9858,18.82,624.8
2009-12-04 01:13:00,0.9222,40.3,1.6529,400.25,3414.0,0.9461,73.94,1096.75,1.5052,116.75781200000002,93.45,65.8,0.011339,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1047.25,22.99,0.9991,310.8,108.83593700000002,118.765625,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.96,77.99,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.97,1203.6,3.224,2.0396,4.484,1488.1,1.9858,18.83,624.8
2009-12-04 01:14:00,0.9225,40.32,1.6531,400.0,3414.0,0.9464,73.94,1097.0,1.5055,116.75781200000002,93.45,65.8,0.011340000000000001,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1047.25,22.99,0.9992,310.8,108.83593700000002,118.765625,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.96,78.03,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.97,1203.5,3.224,2.0396,4.484,1488.1,1.9858,18.83,624.8
2009-12-04 01:15:00,0.9222,40.32,1.6533,400.0,3414.0,0.9464,73.94,1097.0,1.5055,116.75781200000002,93.45,65.8,0.011340000000000001,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1047.25,22.99,0.9992,310.8,108.83593700000002,118.765625,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.96,78.03,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.96,1203.2,3.224,2.0396,4.484,1488.1,1.9858,18.83,624.8
2009-12-04 01:16:00,0.9223,40.32,1.6531,400.0,3414.0,0.9464,73.94,1097.0,1.5055,116.75781200000002,93.45,65.8,0.011337,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1047.25,22.99,0.9991,310.8,108.83593700000002,118.75,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.96,78.03,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.95,1203.3,3.223,2.0396,4.484,1488.1,1.9858,18.83,624.8
2009-12-04 01:17:00,0.9222,40.32,1.6532,400.0,3414.0,0.9464,73.94,1097.0,1.5054,116.75781200000002,93.45,65.8,0.011337,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1047.25,22.99,0.9992,310.8,108.83593700000002,118.75,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.96,78.03,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.95,1203.1,3.224,2.0396,4.484,1488.1,1.9858,18.825,624.8
2009-12-04 01:18:00,0.9221,40.33,1.6529,400.5,3414.0,0.9462,73.94,1097.0,1.5053,116.75781200000002,93.45,65.8,0.011337,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1047.5,22.99,0.9991,310.8,108.83593700000002,118.75,120.15625,22.4,567.5,10286.0,123.4,116.65,99.44,75.96,78.03,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.95,1202.8,3.224,2.0396,4.484,1488.1,1.9858,18.825,624.8
2009-12-04 01:19:00,0.9222,40.32,1.653,400.5,3414.0,0.9462,73.94,1097.0,1.5053,116.75781200000002,93.45,65.8,0.011336,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1048.25,22.99,0.9991,311.1,108.83593700000002,118.75,120.15625,22.4,568.0,10286.0,123.4,116.65,99.44,75.96,78.03,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.94,1202.9,3.224,2.0396,4.484,1488.1,1.9858,18.81,624.8
2009-12-04 01:20:00,0.922,40.32,1.653,400.25,3414.0,0.9462,73.94,1096.75,1.5052,116.75,93.45,65.8,0.011337999999999999,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1048.5,22.99,0.9991,311.1,108.83593700000002,118.75,120.125,22.4,568.5,10286.0,123.4,116.65,99.44,75.96,78.03,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.96,1203.2,3.2225,2.0396,4.484,1488.1,1.9858,18.815,624.8
2009-12-04 01:21:00,0.922,40.32,1.653,400.5,3414.0,0.9461,73.94,1097.0,1.5052,116.75,93.45,65.8,0.011337,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1048.25,22.99,0.999,311.1,108.83593700000002,118.75,120.125,22.4,568.5,10286.0,123.4,116.65,99.44,75.96,78.02,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.96,1202.9,3.223,2.0396,4.484,1488.1,1.9858,18.825,624.8
2009-12-04 01:22:00,0.922,40.32,1.6529,400.25,3414.0,0.946,73.94,1096.75,1.5051,116.75,93.45,65.8,0.011339,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1048.5,22.99,0.999,311.1,108.83593700000002,118.75,120.125,22.4,568.75,10286.0,123.4,116.65,99.44,75.96,78.04,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.96,1202.9,3.223,2.0396,4.484,1488.1,1.9858,18.825,624.8
2009-12-04 01:23:00,0.922,40.32,1.6531,400.25,3414.0,0.9459,73.94,1097.0,1.5051,116.75,93.45,65.8,0.011339,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1048.25,22.99,0.999,311.1,108.83593700000002,118.75,120.125,22.4,568.75,10286.0,123.4,116.65,99.44,75.96,78.04,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.95,1202.9,3.223,2.0396,4.484,1488.1,1.9858,18.82,624.8
2009-12-04 01:24:00,0.9218,40.32,1.6531,400.25,3414.0,0.9459,73.94,1097.0,1.5051,116.75,93.45,65.8,0.011337,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1047.75,22.99,0.9989,311.1,108.83593700000002,118.75,120.125,22.4,568.75,10286.0,123.4,116.65,99.44,75.96,78.02,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.98,1202.8,3.2245,2.04,4.484,1485.0,1.9858,18.82,624.8
2009-12-04 01:25:00,0.9221,40.32,1.6531,400.25,3414.0,0.9459,73.94,1097.0,1.5052,116.75,93.45,65.8,0.011337,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1047.75,22.99,0.999,311.1,108.83593700000002,118.75,120.125,22.4,569.0,10286.0,123.4,116.65,99.44,75.96,78.02,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.97,1203.1,3.225,2.04,4.484,1485.0,1.9858,18.825,624.8
2009-12-04 01:26:00,0.9223,40.32,1.6532,400.25,3414.0,0.9461,73.94,1097.5,1.5053,116.75,93.45,65.8,0.011337,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.4,1047.5,22.99,0.9991,310.9,108.83593700000002,118.75,120.125,22.4,568.25,10286.0,123.4,116.65,99.44,75.96,78.04,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.97,1202.9,3.225,2.04,4.485,1485.0,1.9858,18.825,624.8
2009-12-04 01:27:00,0.9221,40.32,1.6534,400.25,3414.0,0.9458,73.94,1097.25,1.5053,116.75,93.45,65.8,0.011337999999999999,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.6,1047.5,22.99,0.9991,310.9,108.83593700000002,118.75,120.125,22.4,568.25,10286.0,123.4,116.65,99.44,75.96,78.03,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.98,1203.5,3.2245,2.04,4.485,1485.0,1.9858,18.83,624.8
2009-12-04 01:28:00,0.9221,40.32,1.6533,400.25,3414.0,0.9458,74.21,1097.25,1.5053,116.75,93.45,65.8,0.011337999999999999,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1775.0,412.1,587.6,1047.75,22.99,0.9991,310.9,108.83593700000002,118.75,120.125,22.4,568.25,10286.0,123.4,116.65,99.44,75.96,78.05,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.99,1203.3,3.226,2.04,4.485,1485.0,1.9858,18.835,624.8
2009-12-04 01:29:00,0.9221,40.32,1.6535,400.5,3414.0,0.9458,74.21,1097.25,1.5053,116.75,93.45,65.8,0.011337,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.6,1047.75,22.99,0.9991,310.9,108.83593700000002,118.75,120.125,22.4,568.5,10286.0,123.4,116.65,99.44,75.96,78.03,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.0,1204.1,3.226,2.04,4.48,1486.0,1.9858,18.85,624.8
2009-12-04 01:30:00,0.9221,40.32,1.6531,400.5,3414.0,0.9459,74.21,1097.5,1.5054,116.75,93.45,65.8,0.011339,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.6,1048.0,22.99,0.9991,310.9,108.83593700000002,118.75,120.125,22.4,568.5,10286.0,123.4,116.65,99.44,75.97,78.03,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.96,1204.2,3.228,2.04,4.48,1486.9,1.9858,18.85,624.8
2009-12-04 01:31:00,0.9221,40.32,1.6531,400.5,3414.0,0.9459,74.21,1097.5,1.5055,116.74218700000002,93.45,65.8,0.011337999999999999,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.6,1048.25,22.99,0.9991,310.9,108.828125,118.734375,120.125,22.4,568.5,10286.0,123.4,116.65,99.44,75.97,78.02,2862.0,108.535,2.0228,1342.0,78.17,2196.0,75.98,1204.4,3.228,2.04,4.48,1486.9,1.9858,18.855,624.8
2009-12-04 01:32:00,0.9222,40.32,1.6535,400.5,3414.0,0.9459,74.21,1097.75,1.5056,116.74218700000002,93.45,65.8,0.011337999999999999,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.7,1048.5,22.99,0.9992,310.9,108.828125,118.734375,120.125,22.4,568.5,10286.0,123.4,116.65,99.44,75.97,78.02,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.03,1204.9,3.227,2.04,4.48,1486.9,1.9858,18.845,624.8
2009-12-04 01:33:00,0.9224,40.32,1.6537,400.5,3414.0,0.9461,74.21,1097.5,1.5057,116.734375,93.45,65.8,0.011340000000000001,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.7,1048.5,22.99,0.9993,310.9,108.828125,118.734375,120.09375,22.4,568.5,10286.0,123.4,116.65,99.44,76.04,78.1,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.04,1204.7,3.227,2.04,4.48,1486.9,1.9858,18.845,624.8
2009-12-04 01:34:00,0.9225,40.34,1.6538,400.5,3414.0,0.9462,74.21,1097.5,1.5057,116.74218700000002,93.45,65.8,0.011340000000000001,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.7,1048.0,22.99,0.9993,310.9,108.828125,118.734375,120.09375,22.4,568.5,10286.0,123.4,116.65,99.44,76.04,78.14,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.05,1204.8,3.227,2.04,4.48,1486.9,1.9858,18.845,624.8
2009-12-04 01:35:00,0.9227,40.34,1.6538,400.5,3414.0,0.9464,74.21,1097.75,1.5058,116.74218700000002,93.45,65.8,0.011342,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.7,1048.5,22.99,0.9994,310.9,108.828125,118.734375,120.09375,22.4,568.5,10286.0,123.4,116.65,99.44,76.04,78.14,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.06,1204.6,3.23,2.04,4.48,1486.9,1.9858,18.845,624.8
2009-12-04 01:36:00,0.9228,40.34,1.6538,400.5,3414.0,0.9464,74.21,1097.75,1.506,116.74218700000002,93.45,65.8,0.011337999999999999,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.7,1049.0,22.99,0.9996,310.9,108.828125,118.734375,120.125,22.4,568.5,10286.0,123.4,116.65,99.44,76.04,78.14,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.1,1204.9,3.2295,2.04,4.48,1486.9,1.9858,18.835,624.8
2009-12-04 01:37:00,0.9227,40.34,1.6538,400.5,3414.0,0.9466,74.21,1097.75,1.5061,116.74218700000002,93.45,65.8,0.011337,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.7,1048.5,22.99,0.9995,310.9,108.828125,118.734375,120.09375,22.4,568.5,10286.0,123.4,116.65,99.44,76.04,78.16,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.13,1204.9,3.23,2.04,4.48,1486.9,1.9858,18.84,624.8
2009-12-04 01:38:00,0.9229,40.34,1.6538,400.5,3414.0,0.9466,74.21,1097.5,1.506,116.74218700000002,93.45,65.8,0.011339,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.7,1049.0,22.99,0.9995,311.0,108.828125,118.734375,120.09375,22.4,568.5,10286.0,123.4,116.65,99.44,76.04,78.17,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.12,1204.5,3.23,2.04,4.48,1486.9,1.9895,18.835,624.8
2009-12-04 01:39:00,0.9229,40.34,1.6546,400.5,3414.0,0.9468,74.21,1097.75,1.5065,116.74218700000002,93.45,65.8,0.011341,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.7,1048.5,22.99,0.9999,311.0,108.828125,118.734375,120.09375,22.4,568.5,10286.0,123.4,116.65,99.44,76.04,78.17,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.12,1204.9,3.2305,2.04,4.48,1486.9,1.9895,18.835,624.8
2009-12-04 01:40:00,0.9229,40.34,1.655,400.5,3414.0,0.947,74.21,1097.75,1.5068,116.74218700000002,93.45,65.8,0.011337999999999999,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.7,1048.5,22.99,1.0002,311.0,108.828125,118.734375,120.09375,22.4,568.5,10286.0,123.4,116.65,99.44,76.2,78.19,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.19,1206.4,3.231,2.044,4.48,1486.9,1.99,18.85,624.8
2009-12-04 01:41:00,0.9233,40.35,1.6556,400.75,3414.0,0.9472,74.21,1098.0,1.507,116.734375,93.45,65.8,0.011337,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.7,1048.25,22.99,1.0003,311.0,108.828125,118.734375,120.09375,22.4,568.75,10286.0,123.4,116.65,99.44,76.22,78.23,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.16,1206.7,3.2315,2.044,4.48,1486.9,1.99,18.85,624.8
2009-12-04 01:42:00,0.923,40.35,1.6555,400.75,3414.0,0.9471,74.21,1098.0,1.5069,116.734375,93.45,65.8,0.011335,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.7,1048.25,22.99,1.0002,311.0,108.828125,118.734375,120.09375,22.4,569.0,10286.0,123.4,116.65,99.44,76.2,78.22,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.19,1206.7,3.231,2.044,4.48,1486.9,1.99,18.845,624.8
2009-12-04 01:43:00,0.9232,40.38,1.6557,400.75,3414.0,0.9472,74.21,1098.25,1.5071,116.734375,93.45,65.8,0.011337999999999999,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.7,1048.25,22.99,1.0003,311.0,108.828125,118.734375,120.09375,22.4,569.0,10286.0,123.4,116.65,99.44,76.21,78.2,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.2,1207.3,3.231,2.044,4.48,1486.9,1.99,18.85,624.8
2009-12-04 01:44:00,0.9234,40.39,1.656,400.75,3414.0,0.9474,74.21,1098.0,1.5073,116.734375,93.45,65.8,0.011337,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.7,1048.25,22.99,1.0005,311.3,108.828125,118.71875,120.09375,22.4,569.0,10286.0,123.4,116.65,99.44,76.21,78.2,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.2,1207.7,3.235,2.044,4.48,1486.9,1.99,18.85,624.8
2009-12-04 01:45:00,0.9233,40.39,1.6557,400.75,3414.0,0.9475,74.21,1098.25,1.507,116.734375,93.45,65.8,0.011336,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.7,1048.5,22.99,1.0005,311.2,108.828125,118.734375,120.0625,22.4,569.25,10286.0,123.4,116.65,99.44,76.19,78.2,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.19,1207.3,3.234,2.044,4.48,1486.9,1.99,18.85,624.8
2009-12-04 01:46:00,0.9231,40.39,1.6557,400.75,3414.0,0.9474,74.21,1098.25,1.5072,116.734375,93.45,65.8,0.011335,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,587.7,1048.5,22.99,1.0002,311.2,108.828125,118.734375,120.0625,22.4,569.25,10286.0,123.4,116.65,99.44,76.11,78.16,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.14,1207.2,3.2335,2.044,4.4830000000000005,1486.9,1.99,18.845,624.8
2009-12-04 01:47:00,0.9229,40.39,1.6557,400.75,3414.0,0.9473,74.21,1098.0,1.507,116.734375,93.45,65.8,0.011336,144.3,559.0,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,588.4,1048.5,22.99,1.0001,311.2,108.828125,118.734375,120.0625,22.4,569.25,10286.0,123.4,116.65,99.44,76.11,78.16,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.18,1207.4,3.233,2.044,4.4830000000000005,1486.9,1.9898,18.845,624.8
2009-12-04 01:48:00,0.9228,40.39,1.6557,400.75,3414.0,0.9473,74.21,1098.0,1.507,116.734375,93.45,65.8,0.011335,144.3,560.75,83.175,1620.6,986.5,9995.0,10040.0,1776.75,412.1,588.4,1049.0,22.99,1.0,311.2,108.828125,118.734375,120.0625,22.4,569.75,10286.0,123.4,116.65,99.44,76.19,78.16,2862.0,108.535,2.0228,1342.0,78.17,2196.0,76.19,1207.3,3.233,2.044,4.4830000000000005,1486.9,1.9898,18.825,624.8
