,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-02-05 13:10:00,113.05468700000002,0.8586,36.94,1.5618,350.75,3016.0,0.9313,67.19,1051.25,1.3624,117.05468700000002,98.375,66.4,0.011208,131.4,482.75,91.075,1430.2,885.2,9845.0,9875.0,1728.5,380.6,584.2,915.75,26.23,0.9291,272.8,109.14843700000002,118.765625,124.65625,119.28125,26.7,470.5,9888.0,124.38,118.03,101.22,70.46,68.94,2616.0,108.86,1.8767,1.8498,1297.0,68.2,2202.0,70.49,1053.6,2.857,1.862,5.46,1474.0,1.8749,14.82,727.7
2010-02-05 13:11:00,113.05468700000002,0.8585,36.94,1.5618,350.0,3013.0,0.9314,67.19,1051.75,1.3623,117.05468700000002,98.375,66.45,0.011206,131.35,482.5,91.1,1428.6,882.3,9850.0,9875.0,1729.25,380.8,584.7,915.5,26.22,0.9291,273.0,109.14843700000002,118.765625,124.65625,119.25,26.7,470.25,9890.0,124.39,118.04,101.22,70.55,69.05,2619.0,108.865,1.8767,1.8498,1297.0,68.2,2202.0,70.56,1053.8,2.857,1.8636,5.444,1472.0,1.8745,14.82,727.7
2010-02-05 13:12:00,113.05468700000002,0.8583,36.93,1.5617,349.75,3012.0,0.9311,67.06,1051.0,1.3621,117.0625,98.425,66.425,0.011206,131.4,482.5,91.05,1428.6,882.6,9840.0,9870.0,1727.25,380.8,584.2,915.0,26.23,0.9289,272.6,109.15625,118.78125,124.625,119.25,26.65,470.0,9883.0,124.39,118.04,101.22,70.48,68.95,2617.0,108.865,1.8767,1.8498,1297.0,68.2,2202.0,70.46,1053.3,2.856,1.8615,5.441,1472.0,1.873,14.82,727.7
2010-02-05 13:13:00,113.05468700000002,0.8583,36.91,1.5615,349.75,3013.0,0.931,67.07,1050.75,1.3621,117.0625,98.375,66.5,0.011205,131.2,482.25,91.0,1428.5,881.9,9840.0,9865.0,1727.0,380.6,584.1,914.75,26.2,0.9289,272.7,109.15625,118.78125,124.65625,119.28125,26.8,469.75,9885.0,124.4,118.05,101.22,70.41,68.89,2617.0,108.87,1.8767,1.8498,1297.0,68.83,2202.0,70.41,1053.6,2.857,1.8609,5.4479999999999995,1469.2,1.8715,14.835,727.7
2010-02-05 13:14:00,113.05468700000002,0.8583,36.9,1.5608,349.75,3013.0,0.9311,67.07,1051.0,1.3619,117.0625,98.375,66.45,0.011204,131.2,482.25,90.975,1427.5,881.9,9835.0,9865.0,1726.75,380.3,583.6,914.5,26.22,0.9288,272.7,109.15625,118.78125,124.65625,119.28125,26.8,469.75,9884.0,124.4,118.05,101.24,70.51,69.0,2618.0,108.87,1.8767,1.8498,1297.0,68.83,2202.0,70.51,1053.0,2.856,1.8639,5.44,1467.2,1.8745,14.825,727.7
2010-02-05 13:15:00,113.05468700000002,0.8589,36.92,1.5612,350.0,3017.0,0.9313,67.1,1052.0,1.3625,117.0625,98.4,66.425,0.011198999999999999,131.2,482.75,90.975,1427.6,882.8,9845.0,9880.0,1728.0,380.3,584.3,915.0,26.22,0.9291,272.8,109.15625,118.78125,124.6875,119.28125,26.75,470.0,9891.0,124.39,118.05,101.24,70.58,69.01,2621.0,108.87,1.8767,1.8498,1297.0,68.83,2202.0,70.53,1054.3,2.86,1.8642,5.4270000000000005,1468.3,1.8747,14.865,727.7
2010-02-05 13:16:00,113.05468700000002,0.8589,36.91,1.5613,350.0,3017.0,0.9312,67.1,1052.0,1.3623,117.05468700000002,98.4,66.45,0.011202,131.15,482.5,91.0,1427.6,882.8,9850.0,9880.0,1727.75,380.3,584.2,914.25,26.18,0.9289,272.8,109.15625,118.78125,124.6875,119.28125,26.75,469.75,9891.0,124.38,118.04,101.24,70.52,69.04,2622.0,108.87,1.8767,1.8498,1297.0,68.83,2202.0,70.54,1054.3,2.859,1.8642,5.425,1471.5,1.8724,14.875,727.7
2010-02-05 13:17:00,113.05468700000002,0.8587,36.89,1.5611,350.0,3017.0,0.9313,67.06,1051.5,1.3618,117.0625,98.325,66.6,0.011205,131.15,482.25,90.975,1429.7,882.8,9845.0,9875.0,1727.25,380.3,584.0,914.0,26.2,0.9288,272.7,109.15625,118.8125,124.6875,119.3125,26.75,469.5,9887.0,124.4,118.04,101.24,70.5,69.0,2621.0,108.865,1.8767,1.8498,1297.0,68.83,2202.0,70.5,1053.6,2.8565,1.8627,5.4079999999999995,1475.0,1.8715,14.85,727.7
2010-02-05 13:18:00,113.05468700000002,0.8587,36.91,1.5616,350.0,3017.0,0.9315,67.06,1051.75,1.3619,117.078125,98.325,66.7,0.011208,131.15,482.25,90.975,1429.4,882.8,9845.0,9875.0,1728.0,380.2,584.1,913.75,26.19,0.929,272.3,109.16406200000002,118.8125,124.75,119.34375,26.8,469.75,9891.0,124.4,118.04,101.24,70.55,69.06,2622.0,108.87,1.8767,1.8498,1297.0,68.83,2202.0,70.55,1054.1,2.8575,1.8648,5.412999999999999,1474.5,1.8722,14.875,727.7
2010-02-05 13:19:00,113.05468700000002,0.8588,36.91,1.5617,349.5,3017.0,0.9313,67.07,1051.75,1.3621,117.07031200000002,98.325,66.7,0.011206,131.25,482.25,90.9,1429.4,882.8,9850.0,9880.0,1728.0,380.1,584.1,914.0,26.16,0.9291,272.4,109.16406200000002,118.8125,124.75,119.3125,26.8,469.5,9890.0,124.4,118.04,101.24,70.62,69.12,2622.0,108.87,1.8767,1.8498,1297.0,68.83,2202.0,70.64,1054.7,2.8575,1.8659,5.412999999999999,1474.5,1.874,14.88,727.7
2010-02-05 13:20:00,113.05468700000002,0.8589,36.9,1.562,349.75,3017.0,0.9315,67.1,1052.0,1.3623,117.0625,98.3,66.7,0.011204,131.25,482.25,90.85,1430.9,882.8,9850.0,9880.0,1727.75,379.7,584.4,913.75,26.17,0.9294,272.3,109.16406200000002,118.796875,124.75,119.28125,26.85,469.5,9891.0,124.39,118.04,101.24,70.71,69.24,2622.0,108.87,1.8767,1.8498,1297.0,68.83,2202.0,70.71,1055.3,2.8585,1.8689,5.43,1468.7,1.8769,14.88,727.7
2010-02-05 13:21:00,113.05468700000002,0.8585,36.88,1.5618,349.75,3017.0,0.9312,67.02,1051.25,1.3622,117.0625,98.3,66.65,0.011208,131.15,482.0,90.9,1430.3,882.8,9845.0,9875.0,1727.5,379.5,584.2,913.0,26.23,0.9291,271.8,109.16406200000002,118.796875,124.71875,119.28125,26.8,469.5,9885.0,124.39,118.04,101.24,70.69,69.21,2621.0,108.87,1.8767,1.8498,1297.0,68.83,2202.0,70.67,1054.9,2.857,1.8676,5.417000000000001,1468.7,1.8758,14.895,727.7
2010-02-05 13:22:00,113.05468700000002,0.8583,36.89,1.5614,349.75,3016.0,0.9311,67.05,1051.0,1.3621,117.0625,98.25,66.65,0.011208,131.15,482.25,90.9,1430.6,882.8,9845.0,9875.0,1726.5,379.5,584.1,912.75,26.3,0.9292,271.9,109.16406200000002,118.796875,124.71875,119.3125,26.8,469.5,9884.0,124.38,118.03,101.24,70.65,69.14,2621.0,108.865,1.8767,1.8498,1297.0,68.83,2202.0,70.65,1054.2,2.857,1.8672,5.422000000000001,1468.7,1.8755,14.885,727.7
2010-02-05 13:23:00,113.05468700000002,0.8583,36.89,1.5613,349.75,3016.0,0.9311,67.0,1051.0,1.3623,117.07031200000002,98.25,66.7,0.01121,131.15,482.5,90.9,1430.1,882.8,9840.0,9875.0,1726.25,379.5,583.4,912.75,26.16,0.9293,271.9,109.16406200000002,118.8125,124.75,119.3125,26.85,469.5,9883.0,124.38,118.02,101.24,70.65,69.17,2620.0,108.87,1.8767,1.8498,1297.0,68.83,2202.0,70.65,1054.2,2.858,1.866,5.436,1471.3,1.8747,14.885,727.7
2010-02-05 13:24:00,113.05468700000002,0.8575,36.87,1.561,349.75,3016.0,0.9309,67.01,1049.25,1.3619,117.09375,98.225,66.65,0.011217,131.1,482.5,90.975,1430.1,881.6,9825.0,9860.0,1723.75,379.3,582.5,912.0,26.18,0.9291,271.6,109.16406200000002,118.84375,124.84375,119.40625,27.05,469.5,9869.0,124.4,118.04,101.24,70.44,68.95,2615.0,108.87,1.8767,1.8498,1297.0,68.83,2202.0,70.45,1053.4,2.8525,1.8607,5.42,1471.3,1.8693,14.845,727.7
2010-02-05 13:25:00,113.05468700000002,0.8576,36.88,1.5607,349.5,3016.0,0.9309,67.0,1049.25,1.3617,117.08593700000002,98.2,66.65,0.011215000000000001,131.1,482.25,90.875,1430.1,881.5,9825.0,9860.0,1723.0,379.2,582.6,912.25,26.18,0.9291,271.8,109.17968700000002,118.8125,124.78125,119.375,27.25,469.5,9870.0,124.41,118.05,101.24,70.44,68.99,2615.0,108.87,1.8767,1.8498,1297.0,68.83,2202.0,70.46,1054.0,2.854,1.8624,5.422000000000001,1470.1,1.8692,14.835,727.7
2010-02-05 13:26:00,113.05468700000002,0.8578,36.9,1.5619,350.0,3016.0,0.9314,66.9,1049.5,1.362,117.08593700000002,98.175,66.625,0.011214,131.1,482.25,90.875,1428.4,881.7,9830.0,9860.0,1723.5,379.2,582.8,912.25,26.2,0.9292,271.8,109.171875,118.8125,124.78125,119.34375,27.25,469.25,9872.0,124.41,118.05,101.24,70.57,69.08,2616.0,108.87,1.8767,1.8498,1297.0,68.83,2202.0,70.56,1054.5,2.855,1.8658,5.432,1467.3,1.8707,14.84,727.7
2010-02-05 13:27:00,113.05468700000002,0.8575,36.9,1.5615,350.0,3015.0,0.9312,66.87,1049.0,1.3617,117.08593700000002,98.125,66.65,0.011215000000000001,131.1,482.25,90.85,1428.4,881.4,9825.0,9860.0,1722.75,379.2,582.7,912.25,26.13,0.929,271.8,109.171875,118.8125,124.78125,119.34375,27.3,469.5,9868.0,124.42,118.05,101.24,70.52,69.04,2615.0,108.87,1.8767,1.8498,1297.0,68.83,2202.0,70.5,1053.2,2.856,1.8641,5.4239999999999995,1471.4,1.8696,14.82,727.7
2010-02-05 13:28:00,113.05468700000002,0.8574,36.88,1.5613,350.25,3012.0,0.9308,66.75,1048.25,1.3614,117.09375,98.125,66.625,0.011217,130.5,482.25,90.825,1426.5,880.6,9820.0,9850.0,1722.0,379.2,582.0,912.25,26.08,0.9288,271.9,109.171875,118.828125,124.78125,119.375,27.25,469.5,9863.0,124.44,118.06,101.24,70.4,68.94,2612.0,108.875,1.8767,1.8498,1297.0,68.83,2202.0,70.42,1052.8,2.8525,1.8615,5.4239999999999995,1468.5,1.8669,14.81,727.7
2010-02-05 13:29:00,113.05468700000002,0.8573,36.9,1.5609,350.0,3012.0,0.9307,66.6,1048.5,1.3613,117.10156200000002,98.175,66.6,0.01122,130.75,482.25,90.825,1426.5,879.7,9825.0,9855.0,1721.75,379.2,582.1,912.0,26.21,0.9287,271.7,109.171875,118.8125,124.78125,119.34375,27.35,469.75,9866.0,124.44,118.07,101.24,70.43,68.94,2613.0,108.88,1.8767,1.8498,1297.0,68.83,2202.0,70.39,1052.4,2.851,1.8621,5.428999999999999,1467.2,1.8678,14.8,727.7
2010-02-05 13:30:00,113.05468700000002,0.8575,36.89,1.5611,350.0,3012.0,0.9308,66.74,1048.5,1.3615,117.109375,98.175,66.6,0.011223,130.75,482.25,90.8,1426.5,879.7,9825.0,9860.0,1721.5,379.2,582.2,912.25,26.21,0.9288,271.7,109.17968700000002,118.859375,124.875,119.40625,27.25,469.5,9864.0,124.44,118.07,101.24,70.46,68.98,2612.0,108.875,1.8767,1.8498,1297.0,68.83,2202.0,70.47,1053.1,2.8505,1.8626,5.439,1467.2,1.869,14.815,727.7
2010-02-05 13:31:00,113.05468700000002,0.8571,36.89,1.5608,349.75,3012.0,0.9307,66.7,1048.75,1.361,117.109375,98.2,66.6,0.011225,130.7,482.25,90.85,1426.5,879.7,9830.0,9860.0,1722.0,379.2,582.4,912.25,26.26,0.9287,271.8,109.17968700000002,118.859375,124.875,119.4375,27.3,469.5,9866.0,124.45,118.07,101.24,70.42,68.94,2612.0,108.875,1.8767,1.8498,1297.0,68.83,2202.0,70.42,1052.9,2.8485,1.8618,5.444,1467.2,1.8671,14.81,727.7
2010-02-05 13:32:00,113.05468700000002,0.8571,36.9,1.5608,349.5,3012.0,0.9306,66.69,1048.5,1.3611,117.10156200000002,98.2,66.65,0.011224,130.75,482.0,90.775,1426.5,879.7,9830.0,9860.0,1722.5,379.2,582.4,912.25,26.23,0.9284,271.8,109.17968700000002,118.84375,124.84375,119.40625,27.25,469.25,9865.0,124.46,118.07,101.24,70.47,68.99,2611.0,108.875,1.8767,1.8498,1297.0,68.83,2202.0,70.47,1052.9,2.8495,1.8626,5.452999999999999,1467.2,1.8681,14.825,727.7
2010-02-05 13:33:00,113.05468700000002,0.8566,36.88,1.5603,349.5,3012.0,0.9303,66.66,1048.0,1.3605,117.09375,98.225,66.625,0.011228,130.75,481.75,90.75,1425.3,879.6,9825.0,9850.0,1721.75,379.2,581.6,912.0,26.24,0.9281,271.7,109.171875,118.84375,124.84375,119.40625,27.25,468.75,9858.0,124.46,118.07,101.24,70.36,68.9,2611.0,108.875,1.8767,1.8498,1297.0,68.83,2202.0,70.37,1051.2,2.848,1.861,5.442,1467.2,1.8663,14.81,727.7
2010-02-05 13:34:00,113.05468700000002,0.8562,36.89,1.5591,349.0,3012.0,0.93,66.6,1047.25,1.3603,117.109375,98.2,66.625,0.011238,130.6,481.25,90.75,1425.3,878.6,9825.0,9855.0,1719.75,379.4,581.1,911.75,26.31,0.9281,271.6,109.17968700000002,118.859375,124.8125,119.40625,27.3,468.25,9851.0,124.49,118.08,101.24,70.29,68.84,2609.0,108.88,1.8767,1.8498,1297.0,68.83,2202.0,70.32,1050.9,2.847,1.8588,5.438,1467.2,1.8638,14.8,727.7
2010-02-05 13:35:00,113.05468700000002,0.8566,36.87,1.5593,349.0,3020.0,0.9302,66.56,1047.0,1.3606,117.11718700000002,98.2,66.625,0.011233,130.65,481.0,90.7,1425.3,878.6,9830.0,9860.0,1720.0,379.4,581.2,912.0,26.31,0.9283,271.6,109.1875,118.859375,124.8125,119.40625,27.35,468.5,9853.0,124.49,118.08,101.4,70.32,68.84,2609.0,108.875,1.8767,1.8498,1297.0,68.83,2202.0,70.32,1051.9,2.8485,1.8598,5.437,1465.1,1.8653,14.795,727.7
2010-02-05 13:36:00,113.05468700000002,0.8567,36.9,1.5595,349.5,3022.0,0.9303,66.6,1047.25,1.3608,117.11718700000002,98.225,66.6,0.011239,130.65,481.25,90.75,1425.3,878.6,9830.0,9860.0,1721.25,379.4,581.5,912.5,26.34,0.9284,271.6,109.1875,118.859375,124.78125,119.40625,27.4,469.0,9853.0,124.48,118.08,101.4,70.36,68.88,2609.0,108.875,1.8767,1.8498,1297.0,68.83,2202.0,70.36,1052.5,2.8485,1.8595,5.44,1462.1,1.8659,14.805,727.7
2010-02-05 13:37:00,113.05468700000002,0.8564,36.87,1.5594,349.25,3017.0,0.9299,66.69,1047.25,1.3607,117.11718700000002,98.2,66.6,0.01124,130.75,481.25,90.675,1424.1,878.6,9825.0,9855.0,1721.25,379.7,581.4,911.75,26.33,0.9284,271.5,109.17968700000002,118.875,124.8125,119.40625,27.35,468.5,9852.0,124.47,118.09,101.4,70.25,68.76,2608.0,108.89,1.8767,1.8498,1297.0,68.83,2202.0,70.25,1052.6,2.848,1.8567,5.428,1462.8,1.8647,14.81,727.7
2010-02-05 13:38:00,113.05468700000002,0.8561,36.85,1.5592,349.0,3017.0,0.9296,66.69,1046.0,1.3605,117.13281200000002,98.2,66.6,0.011242,130.9,481.25,90.675,1422.8,878.6,9815.0,9845.0,1720.25,379.3,581.0,911.0,26.32,0.9282,271.1,109.19531200000002,118.90625,124.875,119.46875,27.4,468.5,9846.0,124.5,118.09,101.4,70.2,68.7,2606.0,108.885,1.8767,1.8498,1297.0,68.83,2202.0,70.21,1052.1,2.8475,1.8556,5.426,1463.1,1.8617,14.8,727.7
2010-02-05 13:39:00,113.05468700000002,0.8553,36.85,1.5584,349.25,3017.0,0.9287,66.65,1044.75,1.3599,117.15625,98.2,66.525,0.011249,130.85,481.0,90.575,1422.8,876.5,9805.0,9835.0,1716.0,379.3,580.0,910.5,26.32,0.9278,271.2,109.203125,118.921875,124.9375,119.53125,27.5,468.0,9830.0,124.51,118.1,101.4,70.18,68.69,2603.0,108.89,1.8767,1.8498,1297.0,68.83,2202.0,70.19,1051.3,2.846,1.8554,5.417000000000001,1462.2,1.8615,14.8,727.7
2010-02-05 13:40:00,113.05468700000002,0.8557,36.87,1.5582,349.0,3017.0,0.9292,66.65,1045.0,1.3601,117.16406200000002,98.175,66.5,0.011245,131.0,480.75,90.6,1420.8,876.8,9810.0,9840.0,1714.75,379.4,579.9,911.5,26.28,0.928,271.2,109.203125,118.9375,125.0,119.53125,27.5,468.25,9836.0,124.52,118.09,101.4,70.3,68.77,2604.0,108.89,1.8767,1.8498,1297.0,68.83,2202.0,70.29,1052.1,2.8445,1.8574,5.415,1462.2,1.863,14.82,727.7
2010-02-05 13:41:00,113.05468700000002,0.8552,36.85,1.5576,348.75,3010.0,0.9286,66.65,1044.0,1.3598,117.16406200000002,98.125,66.45,0.011247,130.9,481.0,90.525,1420.8,876.7,9810.0,9835.0,1713.0,379.5,579.7,911.25,26.23,0.9277,271.3,109.203125,118.921875,125.0,119.53125,27.45,468.25,9826.0,124.52,118.1,101.46,70.22,68.75,2602.0,108.895,1.8767,1.8498,1297.0,68.83,2202.0,70.21,1051.6,2.844,1.8567,5.394,1462.2,1.8615,14.805,727.7
2010-02-05 13:42:00,113.05468700000002,0.8552,36.84,1.5566,348.25,3020.0,0.9286,66.62,1043.75,1.3595,117.16406200000002,98.1,66.45,0.011251,130.9,480.75,90.5,1419.6,875.6,9810.0,9835.0,1713.25,379.5,579.7,910.75,26.31,0.9275,271.3,109.21093700000002,118.9375,125.03125,119.53125,27.7,468.0,9825.0,124.52,118.1,101.46,70.24,68.77,2603.0,108.89,1.8767,1.8498,1297.0,68.83,2202.0,70.25,1051.6,2.8425,1.8561,5.4,1460.3,1.862,14.77,727.7
2010-02-05 13:43:00,113.05468700000002,0.8557,36.85,1.5569,348.5,3020.0,0.9289,66.57,1043.75,1.3598,117.15625,98.1,66.525,0.011252,131.0,480.75,90.55,1420.2,875.8,9810.0,9835.0,1713.25,379.5,579.6,911.0,26.27,0.9276,271.2,109.203125,118.921875,125.0625,119.53125,27.65,468.0,9824.0,124.52,118.1,101.46,70.22,68.75,2603.0,108.885,1.8767,1.8498,1297.0,68.83,2202.0,70.23,1051.7,2.8415,1.8579,5.396,1457.1,1.862,14.78,727.7
2010-02-05 13:44:00,113.05468700000002,0.8552,36.84,1.5564,348.25,3023.0,0.9287,66.56,1042.25,1.3588,117.17968700000002,98.075,66.525,0.011254,131.05,480.5,90.525,1420.1,875.8,9800.0,9825.0,1712.0,379.5,578.7,910.75,26.3,0.9271,271.0,109.21093700000002,118.953125,125.0625,119.53125,27.85,467.25,9812.0,124.52,118.11,101.46,70.12,68.66,2601.0,108.89,1.8767,1.8498,1297.0,68.83,2202.0,70.13,1051.3,2.838,1.855,5.396,1456.0,1.8598,14.75,727.7
2010-02-05 13:45:00,113.05468700000002,0.855,36.85,1.556,348.25,3022.0,0.9288,66.64,1043.75,1.3589,117.15625,98.05,66.5,0.011256,130.9,480.5,90.45,1420.1,875.8,9805.0,9835.0,1713.5,379.5,579.7,911.0,26.22,0.9272,271.3,109.203125,118.921875,125.0625,119.53125,27.9,467.5,9823.0,124.52,118.1,101.46,70.03,68.56,2603.0,108.89,1.8767,1.8498,1297.0,68.83,2202.0,70.03,1051.4,2.835,1.8524,5.3870000000000005,1452.2,1.8586,14.75,727.7
2010-02-05 13:46:00,113.05468700000002,0.8552,36.84,1.5566,348.0,3022.0,0.9291,66.6,1043.25,1.3591,117.171875,98.025,66.4,0.011251,130.9,480.5,90.475,1420.8,875.4,9810.0,9840.0,1712.25,379.5,579.6,911.0,26.24,0.9275,271.1,109.19531200000002,118.9375,125.0625,119.53125,27.75,467.25,9822.0,124.52,118.1,101.46,70.07,68.6,2601.0,108.89,1.8767,1.8498,1297.0,68.83,2202.0,70.06,1051.6,2.838,1.8528,5.391,1452.2,1.861,14.76,727.7
2010-02-05 13:47:00,113.05468700000002,0.8557,36.86,1.5569,348.0,3023.0,0.9292,66.55,1043.5,1.3593,117.14843700000002,98.025,66.3,0.011242,130.9,481.0,90.45,1420.6,876.3,9810.0,9835.0,1713.0,379.5,580.1,910.75,26.24,0.9276,271.0,109.19531200000002,118.90625,125.0,119.5,27.8,468.0,9823.0,124.51,118.1,101.46,70.14,68.67,2601.0,108.89,1.8767,1.8498,1297.0,68.83,2202.0,70.13,1051.6,2.8365,1.8547,5.397,1452.2,1.862,14.745,727.7
2010-02-05 13:48:00,113.05468700000002,0.8557,36.85,1.5568,347.75,3024.0,0.9292,66.55,1043.5,1.3595,117.14843700000002,98.0,66.55,0.01124,130.9,481.0,90.525,1419.7,876.1,9810.0,9835.0,1712.75,379.5,579.9,911.0,26.28,0.9278,271.2,109.19531200000002,118.890625,124.96875,119.46875,27.8,467.75,9820.0,124.51,118.1,101.46,70.13,68.66,2601.0,108.885,1.8767,1.8498,1297.0,68.83,2202.0,70.13,1051.5,2.837,1.8539,5.404,1457.0,1.8608,14.77,727.7
2010-02-05 13:49:00,113.05468700000002,0.856,36.86,1.557,348.25,3024.0,0.9292,66.58,1044.0,1.3595,117.13281200000002,98.075,66.5,0.011239,130.95,481.25,90.5,1419.7,875.9,9810.0,9840.0,1714.25,379.5,580.0,911.5,26.26,0.9279,271.3,109.19531200000002,118.875,124.90625,119.40625,27.75,468.75,9823.0,124.5,118.08,101.46,70.23,68.77,2602.0,108.885,1.8767,1.8498,1297.0,68.83,2202.0,70.25,1051.9,2.8375,1.8567,5.4,1457.0,1.8624,14.79,727.7
2010-02-05 13:50:00,113.05468700000002,0.8563,36.83,1.557,348.25,3024.0,0.9294,66.69,1044.25,1.3595,117.125,98.025,66.6,0.011231,130.95,481.25,90.575,1419.6,875.9,9815.0,9840.0,1714.75,379.5,579.9,911.0,26.24,0.9277,271.4,109.1875,118.84375,124.875,119.40625,27.75,468.25,9825.0,124.49,118.08,101.46,70.3,68.85,2603.0,108.885,1.8767,1.8498,1297.0,68.83,2202.0,70.29,1052.0,2.84,1.8584,5.422999999999999,1457.0,1.865,14.795,727.7
2010-02-05 13:51:00,113.05468700000002,0.8563,36.83,1.5568,348.5,3024.0,0.9294,66.6,1044.0,1.3595,117.13281200000002,98.075,66.6,0.011231999999999999,131.0,480.75,90.625,1419.6,875.9,9815.0,9845.0,1714.75,380.2,580.2,911.25,26.23,0.9276,271.4,109.1875,118.84375,124.84375,119.40625,27.65,467.75,9823.0,124.48,118.08,101.46,70.2,68.75,2604.0,108.88,1.8767,1.8498,1297.0,68.83,2202.0,70.2,1051.8,2.839,1.8558,5.417999999999999,1457.2,1.8638,14.78,727.7
2010-02-05 13:52:00,113.05468700000002,0.8559,36.84,1.5563,348.5,3026.0,0.9292,66.69,1043.75,1.3593,117.125,98.125,66.6,0.011238,131.0,480.75,90.65,1418.5,875.9,9810.0,9840.0,1713.75,380.4,579.8,911.5,26.28,0.9276,271.5,109.1875,118.84375,124.90625,119.4375,27.7,468.0,9819.0,124.49,118.08,101.46,70.19,68.74,2603.0,108.885,1.8767,1.8498,1297.0,68.83,2202.0,70.18,1051.7,2.8375,1.8543,5.398,1456.5,1.8631,14.775,727.7
2010-02-05 13:53:00,113.05468700000002,0.8562,36.85,1.5562,348.5,3026.0,0.9293,66.62,1043.5,1.3593,117.125,98.15,66.65,0.01124,131.05,481.25,90.725,1419.2,875.9,9810.0,9840.0,1714.0,380.0,579.5,911.5,26.3,0.9277,271.6,109.1875,118.859375,124.90625,119.40625,27.65,468.25,9819.0,124.48,118.08,101.46,70.18,68.74,2602.0,108.885,1.8767,1.8498,1297.0,68.83,2202.0,70.24,1052.1,2.8385,1.855,5.401,1458.8,1.8629,14.775,727.7
2010-02-05 13:54:00,113.05468700000002,0.8563,36.91,1.5566,348.75,3026.0,0.9293,66.65,1043.75,1.3593,117.125,98.1,66.625,0.01124,131.0,481.25,90.7,1419.0,875.9,9810.0,9840.0,1714.25,380.0,579.4,911.5,26.3,0.9277,271.3,109.17968700000002,118.859375,124.90625,119.40625,27.65,468.75,9817.0,124.47,118.08,101.46,70.22,68.71,2603.0,108.885,1.8767,1.8498,1297.0,68.83,2202.0,70.2,1051.7,2.8365,1.8546,5.414,1458.8,1.8639,14.77,727.7
2010-02-05 13:55:00,113.05468700000002,0.8564,36.88,1.5568,349.0,3028.0,0.9294,66.85,1043.75,1.3592,117.11718700000002,98.125,66.65,0.011239,131.0,481.75,90.65,1418.5,876.6,9810.0,9845.0,1714.75,380.1,579.3,911.5,26.31,0.9277,271.5,109.17968700000002,118.84375,124.875,119.40625,27.65,469.25,9817.0,124.46,118.08,101.46,70.22,68.73,2604.0,108.885,1.8767,1.8498,1297.0,68.83,2202.0,70.19,1052.6,2.8375,1.855,5.414,1459.2,1.8653,14.81,727.7
2010-02-05 13:56:00,113.05468700000002,0.8566,36.89,1.5566,348.75,3028.0,0.9297,66.65,1043.75,1.3593,117.125,98.1,66.775,0.011239,131.0,482.0,90.55,1418.5,876.6,9810.0,9840.0,1715.25,380.1,579.6,911.5,26.34,0.9278,271.3,109.17968700000002,118.859375,124.875,119.40625,27.65,469.0,9820.0,124.46,118.07,101.46,70.27,68.78,2605.0,108.885,1.8767,1.8498,1297.0,68.83,2202.0,70.28,1053.9,2.8395,1.8564,5.4110000000000005,1459.0,1.8658,14.825,727.7
2010-02-05 13:57:00,113.05468700000002,0.8567,36.91,1.5565,349.0,3023.0,0.9297,66.69,1043.25,1.3593,117.140625,98.075,66.725,0.011237,131.0,482.0,90.5,1418.5,876.1,9810.0,9835.0,1714.5,380.1,579.3,911.75,26.23,0.9278,271.4,109.17968700000002,118.875,124.90625,119.4375,27.65,469.0,9812.0,124.47,118.08,101.46,70.21,68.73,2603.0,108.885,1.8767,1.8498,1297.0,68.83,2202.0,70.22,1053.8,2.8395,1.8555,5.426,1456.0,1.8651,14.815,727.7
2010-02-05 13:58:00,113.05468700000002,0.856,36.92,1.5561,349.5,3023.0,0.9292,66.67,1042.5,1.3589,117.14843700000002,98.2,66.825,0.011235,131.0,482.0,90.425,1418.1,876.1,9805.0,9830.0,1713.25,380.4,579.1,912.0,26.31,0.9275,271.6,109.1875,118.890625,124.96875,119.46875,27.7,469.5,9805.0,124.47,118.07,101.46,70.23,68.75,2601.0,108.885,1.8767,1.8498,1297.0,68.83,2202.0,70.22,1053.6,2.838,1.8565,5.428,1456.0,1.8645,14.795,727.7
2010-02-05 13:59:00,113.05468700000002,0.8555,36.88,1.5556,349.25,3025.0,0.9291,66.65,1041.5,1.3587,117.16406200000002,98.2,66.875,0.011236,131.0,482.0,90.475,1416.2,875.0,9795.0,9820.0,1712.25,380.1,579.1,911.75,26.4,0.9274,271.5,109.1875,118.890625,124.9375,119.46875,27.8,469.25,9798.0,124.48,118.09,101.46,70.1,68.62,2599.0,108.885,1.8767,1.8498,1297.0,68.83,2202.0,70.08,1053.0,2.8365,1.853,5.425,1456.0,1.8615,14.79,727.7
