,@AD#,@BP#,@CD#,@ES#,@EU#,@FV#,@JY#,@NIY#,@NKD#,@NQ#,@RTY#,@SF#,@TU#,@TY#,@UB#,@US#,@YM#
2012-04-06 00:01:00,1.0228,1.5849,1.0053,1392.5,1.3074,122.71093700000002,0.012164,9695.0,9690.0,2758.75,812.7,1.0888,110.05468700000002,129.9375,151.53125,138.28125,12994.0
2012-04-06 00:02:00,1.0228,1.585,1.0053,1392.5,1.3075,122.71093700000002,0.012164,9695.0,9690.0,2758.75,812.7,1.0888,110.05468700000002,129.9375,151.53125,138.28125,12994.0
2012-04-06 00:03:00,1.0228,1.585,1.0053,1392.5,1.3075,122.71093700000002,0.012164,9695.0,9690.0,2758.5,813.1,1.0888,110.05468700000002,129.9375,151.53125,138.28125,12994.0
2012-04-06 00:04:00,1.0228,1.585,1.0053,1392.5,1.3074,122.71093700000002,0.012163,9695.0,9690.0,2758.75,813.1,1.0888,110.05468700000002,129.953125,151.53125,138.28125,12994.0
2012-04-06 00:05:00,1.0228,1.5848,1.0053,1392.75,1.3074,122.71093700000002,0.012163,9695.0,9690.0,2758.75,813.1,1.0888,110.05468700000002,129.9375,151.53125,138.28125,12994.0
2012-04-06 00:06:00,1.0227,1.5846,1.0053,1392.5,1.3074,122.71093700000002,0.012164,9695.0,9690.0,2758.75,813.1,1.0888,110.05468700000002,129.9375,151.53125,138.3125,12994.0
2012-04-06 00:07:00,1.0228,1.5843,1.0053,1392.5,1.3073,122.703125,0.012164,9695.0,9690.0,2758.75,813.2,1.0888,110.05468700000002,129.921875,151.53125,138.28125,12993.0
2012-04-06 00:08:00,1.0226,1.5844,1.0053,1392.25,1.3073,122.703125,0.012164,9690.0,9690.0,2758.25,813.2,1.0888,110.05468700000002,129.921875,151.53125,138.28125,12993.0
2012-04-06 00:09:00,1.0227,1.5845,1.0053,1392.0,1.3072,122.703125,0.012164,9690.0,9690.0,2758.0,813.2,1.0888,110.05468700000002,129.921875,151.53125,138.28125,12991.0
2012-04-06 00:10:00,1.0227,1.5845,1.0053,1392.0,1.3072,122.703125,0.012164,9690.0,9690.0,2758.0,813.2,1.0888,110.05468700000002,129.921875,151.53125,138.28125,12991.0
2012-04-06 00:11:00,1.0227,1.5843,1.0053,1392.25,1.3072,122.703125,0.012163,9690.0,9690.0,2758.25,813.2,1.0888,110.05468700000002,129.921875,151.53125,138.28125,12991.0
2012-04-06 00:12:00,1.0225,1.5845,1.0053,1392.0,1.3073,122.703125,0.012164,9690.0,9690.0,2758.25,813.2,1.0888,110.05468700000002,129.921875,151.53125,138.28125,12991.0
2012-04-06 00:13:00,1.0225,1.5845,1.0053,1392.0,1.3074,122.69531200000002,0.012165,9690.0,9690.0,2758.25,813.2,1.0888,110.05468700000002,129.921875,151.53125,138.25,12991.0
2012-04-06 00:14:00,1.0226,1.5851,1.0053,1392.0,1.3073,122.69531200000002,0.012166,9690.0,9690.0,2758.25,813.2,1.089,110.05468700000002,129.90625,151.53125,138.25,12991.0
2012-04-06 00:15:00,1.0227,1.5853,1.0053,1392.25,1.3075,122.69531200000002,0.012166,9690.0,9690.0,2758.5,813.2,1.089,110.05468700000002,129.90625,151.53125,138.28125,12991.0
2012-04-06 00:16:00,1.0226,1.5853,1.0053,1392.25,1.3071,122.69531200000002,0.012165,9690.0,9690.0,2758.5,813.2,1.0888,110.05468700000002,129.921875,151.53125,138.28125,12992.0
2012-04-06 00:17:00,1.0232,1.5853,1.0053,1392.25,1.3072,122.69531200000002,0.012165,9690.0,9690.0,2758.25,813.2,1.0888,110.05468700000002,129.921875,151.53125,138.28125,12992.0
2012-04-06 00:18:00,1.0231,1.5855,1.0053,1392.25,1.3071,122.69531200000002,0.012165,9690.0,9695.0,2758.25,813.2,1.0888,110.05468700000002,129.921875,151.53125,138.28125,12992.0
2012-04-06 00:19:00,1.0232,1.5855,1.0053,1392.25,1.3072,122.69531200000002,0.012165,9690.0,9695.0,2758.25,813.2,1.0888,110.05468700000002,129.921875,151.53125,138.28125,12992.0
2012-04-06 00:20:00,1.0234,1.5855,1.0053,1392.25,1.3073,122.69531200000002,0.012165,9690.0,9695.0,2758.25,813.2,1.0888,110.05468700000002,129.921875,151.53125,138.28125,12992.0
2012-04-06 00:21:00,1.0233,1.5856,1.0053,1392.25,1.3073,122.69531200000002,0.012165,9690.0,9695.0,2758.25,813.2,1.0888,110.05468700000002,129.921875,151.53125,138.25,12992.0
2012-04-06 00:22:00,1.0233,1.5857,1.0054,1392.25,1.3073,122.69531200000002,0.012167,9690.0,9695.0,2758.25,813.2,1.0888,110.05468700000002,129.921875,151.53125,138.25,12992.0
2012-04-06 00:23:00,1.0233,1.5856,1.0054,1392.25,1.3074,122.69531200000002,0.012168,9690.0,9695.0,2758.25,813.2,1.0888,110.05468700000002,129.921875,151.53125,138.25,12992.0
2012-04-06 00:24:00,1.0233,1.5856,1.0054,1392.25,1.3074,122.69531200000002,0.012172,9685.0,9695.0,2758.25,813.2,1.0888,110.05468700000002,129.921875,151.53125,138.25,12992.0
2012-04-06 00:25:00,1.0233,1.5856,1.0053,1392.5,1.3073,122.69531200000002,0.01217,9685.0,9695.0,2758.5,813.2,1.0888,110.05468700000002,129.90625,151.53125,138.25,12992.0
2012-04-06 00:26:00,1.0233,1.5856,1.0053,1392.5,1.3073,122.69531200000002,0.012169,9685.0,9695.0,2758.5,813.2,1.0888,110.05468700000002,129.90625,151.53125,138.25,12992.0
2012-04-06 00:27:00,1.0232,1.5855,1.0053,1392.5,1.3073,122.69531200000002,0.012168,9685.0,9695.0,2758.5,813.2,1.0888,110.05468700000002,129.90625,151.53125,138.25,12992.0
2012-04-06 00:28:00,1.0232,1.5854,1.0053,1392.5,1.3073,122.69531200000002,0.012171,9685.0,9695.0,2758.5,813.0,1.0888,110.05468700000002,129.90625,151.53125,138.25,12992.0
2012-04-06 00:29:00,1.0232,1.5854,1.0053,1392.25,1.3073,122.69531200000002,0.012171,9685.0,9695.0,2758.5,813.0,1.0888,110.05468700000002,129.90625,151.53125,138.25,12992.0
2012-04-06 00:30:00,1.0233,1.5854,1.0053,1392.0,1.3073,122.69531200000002,0.012172,9685.0,9695.0,2758.0,813.0,1.0888,110.05468700000002,129.90625,151.53125,138.21875,12990.0
2012-04-06 00:31:00,1.0233,1.5853,1.0053,1392.25,1.3073,122.69531200000002,0.01217,9685.0,9695.0,2758.25,813.0,1.0888,110.05468700000002,129.90625,151.53125,138.21875,12990.0
2012-04-06 00:32:00,1.0233,1.5851,1.0053,1392.25,1.3073,122.69531200000002,0.01217,9690.0,9695.0,2758.5,813.0,1.0888,110.05468700000002,129.90625,151.53125,138.21875,12990.0
2012-04-06 00:33:00,1.0233,1.5851,1.0053,1392.25,1.3072,122.69531200000002,0.01217,9690.0,9695.0,2758.5,813.0,1.0888,110.05468700000002,129.90625,151.53125,138.21875,12990.0
2012-04-06 00:34:00,1.0233,1.5851,1.0053,1392.0,1.3073,122.69531200000002,0.012169,9690.0,9695.0,2758.5,813.0,1.0888,110.05468700000002,129.90625,151.53125,138.21875,12991.0
2012-04-06 00:35:00,1.0233,1.5852,1.0053,1392.75,1.3073,122.69531200000002,0.012169,9690.0,9695.0,2759.0,813.3,1.0888,110.05468700000002,129.90625,151.53125,138.21875,12994.0
2012-04-06 00:36:00,1.0233,1.5852,1.0053,1392.5,1.3073,122.69531200000002,0.012168,9690.0,9695.0,2759.0,813.4,1.0888,110.05468700000002,129.90625,151.53125,138.25,12994.0
2012-04-06 00:37:00,1.0234,1.5852,1.0053,1392.5,1.3073,122.69531200000002,0.012168,9690.0,9695.0,2759.0,813.4,1.0888,110.05468700000002,129.90625,151.53125,138.25,12994.0
2012-04-06 00:38:00,1.0235,1.5852,1.0053,1392.5,1.3072,122.69531200000002,0.012167,9690.0,9695.0,2759.0,813.4,1.0888,110.05468700000002,129.90625,151.53125,138.25,12994.0
2012-04-06 00:39:00,1.0234,1.5852,1.0053,1392.5,1.3072,122.69531200000002,0.012168,9690.0,9695.0,2759.0,813.4,1.0888,110.05468700000002,129.90625,151.53125,138.25,12995.0
2012-04-06 00:40:00,1.0234,1.5852,1.0053,1392.75,1.3072,122.69531200000002,0.012168,9690.0,9695.0,2759.0,813.4,1.0888,110.05468700000002,129.90625,151.53125,138.25,12995.0
2012-04-06 00:41:00,1.0234,1.5853,1.0053,1392.75,1.3072,122.69531200000002,0.012168,9690.0,9695.0,2759.0,813.4,1.0888,110.05468700000002,129.90625,151.53125,138.25,12995.0
2012-04-06 00:42:00,1.0235,1.5853,1.0053,1392.75,1.3073,122.69531200000002,0.012168,9690.0,9695.0,2759.0,813.4,1.0888,110.05468700000002,129.90625,151.53125,138.25,12996.0
2012-04-06 00:43:00,1.0235,1.5853,1.0053,1392.75,1.3073,122.69531200000002,0.012168,9690.0,9695.0,2759.0,813.4,1.0888,110.05468700000002,129.90625,151.53125,138.25,12996.0
2012-04-06 00:44:00,1.0233,1.5853,1.0053,1392.75,1.3073,122.69531200000002,0.012168,9690.0,9695.0,2759.0,813.4,1.0888,110.05468700000002,129.90625,151.53125,138.25,12996.0
2012-04-06 00:45:00,1.0233,1.5854,1.0053,1393.0,1.3073,122.69531200000002,0.012168,9695.0,9695.0,2759.0,813.6,1.0888,110.05468700000002,129.921875,151.53125,138.25,12996.0
2012-04-06 00:46:00,1.0233,1.5853,1.0053,1393.0,1.3073,122.69531200000002,0.012169,9695.0,9695.0,2759.0,813.6,1.0888,110.05468700000002,129.921875,151.53125,138.25,12996.0
2012-04-06 00:47:00,1.0233,1.5853,1.0053,1392.75,1.3072,122.69531200000002,0.012169,9695.0,9695.0,2759.0,813.6,1.0887,110.05468700000002,129.90625,151.53125,138.21875,12996.0
2012-04-06 00:48:00,1.0233,1.5853,1.0053,1393.0,1.3072,122.69531200000002,0.012169,9695.0,9695.0,2758.75,813.6,1.0887,110.05468700000002,129.90625,151.53125,138.21875,12996.0
2012-04-06 00:49:00,1.0232,1.5853,1.0053,1392.75,1.3072,122.69531200000002,0.012169,9695.0,9695.0,2758.75,813.6,1.0887,110.05468700000002,129.90625,151.53125,138.21875,12996.0
2012-04-06 00:50:00,1.0232,1.5853,1.0053,1393.0,1.3072,122.69531200000002,0.012169,9695.0,9695.0,2758.75,813.6,1.0887,110.05468700000002,129.90625,151.53125,138.21875,12996.0
2012-04-06 00:51:00,1.0232,1.5853,1.0053,1393.0,1.3072,122.69531200000002,0.01217,9695.0,9695.0,2758.75,813.6,1.0887,110.05468700000002,129.921875,151.53125,138.21875,12996.0
2012-04-06 00:52:00,1.0232,1.5852,1.0052,1392.75,1.3072,122.69531200000002,0.012171,9695.0,9695.0,2758.75,813.6,1.0887,110.05468700000002,129.921875,151.53125,138.21875,12996.0
2012-04-06 00:53:00,1.0232,1.5853,1.0052,1393.25,1.3073,122.69531200000002,0.012173999999999999,9695.0,9695.0,2759.25,813.7,1.0887,110.05468700000002,129.90625,151.53125,138.21875,12996.0
2012-04-06 00:54:00,1.0232,1.5853,1.0052,1393.25,1.3073,122.69531200000002,0.012175,9695.0,9695.0,2759.25,813.5,1.0887,110.05468700000002,129.90625,151.53125,138.21875,12996.0
2012-04-06 00:55:00,1.0232,1.5854,1.0052,1393.25,1.3073,122.69531200000002,0.012173999999999999,9695.0,9695.0,2759.25,813.5,1.0887,110.05468700000002,129.921875,151.53125,138.21875,12999.0
2012-04-06 00:56:00,1.0232,1.5854,1.0052,1393.25,1.3073,122.69531200000002,0.012173999999999999,9695.0,9695.0,2759.25,813.5,1.0887,110.05468700000002,129.921875,151.53125,138.21875,12999.0
2012-04-06 00:57:00,1.0232,1.5854,1.0052,1393.25,1.3073,122.69531200000002,0.012173999999999999,9695.0,9695.0,2759.25,813.5,1.0887,110.05468700000002,129.921875,151.53125,138.25,12999.0
2012-04-06 00:58:00,1.0232,1.5854,1.0052,1393.0,1.3073,122.69531200000002,0.012173999999999999,9695.0,9695.0,2758.5,813.6,1.0887,110.05468700000002,129.921875,151.53125,138.21875,12997.0
2012-04-06 00:59:00,1.0232,1.5853,1.0053,1392.75,1.3073,122.69531200000002,0.012172,9695.0,9695.0,2758.5,813.4,1.0888,110.05468700000002,129.90625,151.53125,138.21875,12997.0
2012-04-06 01:00:00,1.0232,1.5853,1.0052,1393.0,1.3073,122.67968700000002,0.012172,9695.0,9695.0,2759.0,813.5,1.0888,110.05468700000002,129.90625,151.53125,138.21875,12998.0
2012-04-06 01:01:00,1.0232,1.5853,1.0052,1393.25,1.3073,122.67968700000002,0.012173,9695.0,9695.0,2759.0,813.7,1.0888,110.03906200000002,129.890625,151.34375,138.1875,12998.0
2012-04-06 01:02:00,1.0232,1.5854,1.0051,1393.25,1.3075,122.67968700000002,0.012173,9695.0,9695.0,2759.0,813.7,1.0889,110.03906200000002,129.890625,151.34375,138.1875,12998.0
2012-04-06 01:03:00,1.0232,1.5855,1.0053,1393.25,1.3074,122.67968700000002,0.012172,9695.0,9695.0,2759.0,813.7,1.0889,110.03906200000002,129.890625,151.34375,138.1875,12998.0
2012-04-06 01:04:00,1.0231,1.5855,1.0053,1393.25,1.3074,122.67968700000002,0.012172,9695.0,9695.0,2759.0,813.7,1.0889,110.03906200000002,129.90625,151.34375,138.1875,12998.0
2012-04-06 01:05:00,1.0231,1.5855,1.0053,1393.25,1.3073,122.67968700000002,0.012171,9695.0,9720.0,2759.5,813.7,1.0889,110.03906200000002,129.90625,151.34375,138.1875,13000.0
2012-04-06 01:06:00,1.0231,1.5855,1.0053,1393.25,1.3074,122.67968700000002,0.012171,9695.0,9720.0,2759.0,813.7,1.0889,110.03906200000002,129.90625,151.34375,138.1875,12999.0
2012-04-06 01:07:00,1.0229,1.5855,1.0053,1393.25,1.3074,122.67968700000002,0.012171,9695.0,9720.0,2759.0,813.7,1.0889,110.03906200000002,129.90625,151.34375,138.1875,12999.0
2012-04-06 01:08:00,1.0229,1.5855,1.0053,1393.0,1.3073,122.67968700000002,0.01217,9695.0,9720.0,2759.0,813.7,1.0889,110.03906200000002,129.90625,151.34375,138.1875,12999.0
2012-04-06 01:09:00,1.023,1.5855,1.0053,1393.0,1.3074,122.67968700000002,0.01217,9695.0,9720.0,2759.0,813.7,1.0889,110.03906200000002,129.890625,151.34375,138.15625,12999.0
2012-04-06 01:10:00,1.0231,1.5855,1.0054,1393.25,1.3073,122.67968700000002,0.012169,9695.0,9720.0,2759.5,813.7,1.0889,110.03906200000002,129.875,151.34375,138.15625,13001.0
2012-04-06 01:11:00,1.0232,1.5855,1.0054,1393.25,1.3074,122.67968700000002,0.012168,9695.0,9720.0,2759.5,813.7,1.0889,110.03906200000002,129.890625,151.34375,138.125,13001.0
2012-04-06 01:12:00,1.0232,1.5857,1.0054,1393.5,1.3074,122.67968700000002,0.012168,9695.0,9720.0,2759.5,813.7,1.0889,110.03906200000002,129.875,151.34375,138.125,13002.0
2012-04-06 01:13:00,1.0233,1.5857,1.0054,1393.5,1.3075,122.67968700000002,0.012169,9695.0,9720.0,2759.5,813.7,1.0889,110.03906200000002,129.875,151.34375,138.15625,13002.0
2012-04-06 01:14:00,1.0233,1.5858,1.0054,1393.5,1.3076,122.67968700000002,0.012163,9695.0,9720.0,2759.75,813.7,1.089,110.03906200000002,129.875,151.34375,138.15625,13002.0
2012-04-06 01:15:00,1.0234,1.5859,1.0055,1393.75,1.3076,122.67968700000002,0.012162000000000001,9695.0,9735.0,2760.0,813.7,1.0891,110.03906200000002,129.875,151.34375,138.15625,13002.0
2012-04-06 01:16:00,1.0234,1.5859,1.0055,1394.0,1.3076,122.67968700000002,0.012166,9695.0,9735.0,2760.0,814.2,1.0891,110.03906200000002,129.875,151.34375,138.15625,13002.0
2012-04-06 01:17:00,1.0234,1.5859,1.0055,1394.0,1.3075,122.66406200000002,0.012166,9695.0,9735.0,2760.25,814.2,1.0891,110.03906200000002,129.859375,151.34375,138.125,13002.0
2012-04-06 01:18:00,1.0235,1.5859,1.0055,1394.0,1.3075,122.66406200000002,0.012165,9695.0,9735.0,2760.25,814.4,1.0891,110.03906200000002,129.875,151.34375,138.125,13002.0
2012-04-06 01:19:00,1.0234,1.5858,1.0055,1393.5,1.3075,122.66406200000002,0.012166,9695.0,9735.0,2759.25,814.4,1.0891,110.03906200000002,129.859375,151.1875,138.09375,13001.0
2012-04-06 01:20:00,1.0234,1.5858,1.0055,1393.25,1.3075,122.66406200000002,0.012166,9695.0,9735.0,2759.25,814.4,1.0891,110.03906200000002,129.859375,151.1875,138.125,13001.0
2012-04-06 01:21:00,1.0234,1.5857,1.0053,1393.25,1.3075,122.671875,0.012166,9695.0,9735.0,2759.25,814.4,1.0891,110.03906200000002,129.859375,151.1875,138.125,13001.0
2012-04-06 01:22:00,1.0234,1.5857,1.0053,1393.5,1.3075,122.671875,0.012166,9695.0,9735.0,2759.5,814.4,1.0891,110.03906200000002,129.875,151.1875,138.125,13002.0
2012-04-06 01:23:00,1.0234,1.5857,1.0052,1393.5,1.3074,122.66406200000002,0.012166,9695.0,9735.0,2759.5,814.4,1.0891,110.046875,129.859375,151.1875,138.125,13002.0
2012-04-06 01:24:00,1.0234,1.5857,1.0052,1393.75,1.3073,122.66406200000002,0.012164,9695.0,9735.0,2759.75,814.4,1.0888,110.046875,129.859375,151.1875,138.09375,13003.0
2012-04-06 01:25:00,1.0234,1.5857,1.0052,1394.0,1.3073,122.66406200000002,0.012164,9695.0,9735.0,2759.75,814.4,1.0888,110.046875,129.859375,151.1875,138.09375,13003.0
2012-04-06 01:26:00,1.0234,1.5858,1.0052,1393.75,1.3074,122.66406200000002,0.012164,9695.0,9735.0,2759.75,814.4,1.0888,110.046875,129.859375,151.1875,138.09375,13003.0
2012-04-06 01:27:00,1.0234,1.5857,1.0052,1393.75,1.3074,122.66406200000002,0.012164,9695.0,9735.0,2759.75,814.4,1.0888,110.046875,129.859375,151.1875,138.09375,13003.0
2012-04-06 01:28:00,1.0233,1.5857,1.0052,1393.75,1.3074,122.66406200000002,0.012164,9695.0,9735.0,2759.75,814.4,1.0888,110.046875,129.859375,151.1875,138.125,13003.0
2012-04-06 01:29:00,1.0234,1.5857,1.0052,1393.75,1.3074,122.671875,0.012163,9695.0,9735.0,2759.5,814.4,1.0888,110.046875,129.859375,151.1875,138.125,13002.0
2012-04-06 01:30:00,1.0234,1.5857,1.0052,1393.75,1.3076,122.671875,0.012163,9695.0,9735.0,2759.75,814.4,1.0888,110.046875,129.890625,151.1875,138.1875,13002.0
2012-04-06 01:31:00,1.0234,1.5857,1.0052,1394.0,1.3076,122.671875,0.012163,9695.0,9735.0,2759.75,814.4,1.0888,110.046875,129.890625,151.1875,138.1875,13002.0
2012-04-06 01:32:00,1.0234,1.5857,1.0052,1393.75,1.3076,122.671875,0.012163,9695.0,9735.0,2759.75,814.4,1.0889,110.046875,129.875,151.1875,138.1875,13005.0
2012-04-06 01:33:00,1.0235,1.5857,1.0052,1393.75,1.3076,122.66406200000002,0.012163,9695.0,9735.0,2759.75,814.4,1.0889,110.046875,129.875,151.25,138.125,13004.0
2012-04-06 01:34:00,1.0235,1.5856,1.0052,1393.75,1.3075,122.66406200000002,0.012163,9695.0,9735.0,2760.0,814.4,1.0889,110.046875,129.875,151.25,138.15625,13004.0
2012-04-06 01:35:00,1.0234,1.5857,1.0052,1393.75,1.3075,122.66406200000002,0.012163,9695.0,9735.0,2760.25,814.4,1.0889,110.046875,129.875,151.25,138.15625,13004.0
2012-04-06 01:36:00,1.0234,1.5857,1.0052,1394.0,1.3075,122.66406200000002,0.012162000000000001,9695.0,9735.0,2760.0,814.4,1.0889,110.046875,129.875,151.25,138.15625,13004.0
2012-04-06 01:37:00,1.0233,1.5857,1.0052,1394.0,1.3075,122.66406200000002,0.012161,9695.0,9735.0,2760.0,814.4,1.0889,110.046875,129.875,151.25,138.15625,13004.0
2012-04-06 01:38:00,1.0233,1.5857,1.0052,1393.75,1.3075,122.66406200000002,0.012159999999999999,9695.0,9735.0,2760.0,814.4,1.0889,110.046875,129.875,151.25,138.15625,13004.0
2012-04-06 01:39:00,1.0233,1.5858,1.0052,1393.75,1.3075,122.66406200000002,0.012159999999999999,9695.0,9735.0,2760.25,814.4,1.0889,110.046875,129.875,151.25,138.15625,13004.0
2012-04-06 01:40:00,1.0233,1.5858,1.0052,1393.75,1.3074,122.66406200000002,0.012159999999999999,9705.0,9735.0,2760.25,814.4,1.0889,110.046875,129.875,151.25,138.125,13004.0
2012-04-06 01:41:00,1.0233,1.5859,1.0052,1393.5,1.3074,122.66406200000002,0.012159,9705.0,9735.0,2759.25,814.4,1.0889,110.046875,129.875,151.25,138.125,13000.0
2012-04-06 01:42:00,1.0232,1.5859,1.0052,1393.5,1.3074,122.66406200000002,0.012159999999999999,9705.0,9735.0,2759.25,814.4,1.0889,110.046875,129.875,151.25,138.125,13002.0
2012-04-06 01:43:00,1.0232,1.5858,1.0052,1393.5,1.3074,122.66406200000002,0.012158,9705.0,9735.0,2759.75,814.4,1.0888,110.046875,129.875,151.25,138.125,13002.0
2012-04-06 01:44:00,1.0232,1.5858,1.0052,1393.5,1.3074,122.66406200000002,0.012158,9705.0,9735.0,2759.75,814.4,1.0888,110.046875,129.875,151.25,138.125,13003.0
2012-04-06 01:45:00,1.0233,1.5858,1.0052,1393.5,1.3074,122.66406200000002,0.012159,9705.0,9735.0,2759.75,814.4,1.0888,110.046875,129.875,151.1875,138.125,13002.0
2012-04-06 01:46:00,1.0233,1.5858,1.0052,1393.5,1.3074,122.66406200000002,0.012158,9705.0,9735.0,2759.75,814.4,1.0888,110.046875,129.875,151.1875,138.125,13002.0
2012-04-06 01:47:00,1.0233,1.5855,1.0052,1393.5,1.3074,122.66406200000002,0.012161,9705.0,9735.0,2759.75,814.4,1.0888,110.046875,129.859375,151.1875,138.125,13002.0
2012-04-06 01:48:00,1.0233,1.5855,1.0052,1393.25,1.3076,122.66406200000002,0.012159999999999999,9705.0,9735.0,2759.75,814.4,1.089,110.046875,129.875,151.1875,138.15625,13002.0
2012-04-06 01:49:00,1.0233,1.5856,1.0052,1393.25,1.3078,122.66406200000002,0.012159999999999999,9695.0,9735.0,2759.25,814.4,1.0889,110.046875,129.875,151.1875,138.125,13002.0
2012-04-06 01:50:00,1.0232,1.5857,1.0052,1393.25,1.3076,122.66406200000002,0.012159999999999999,9695.0,9735.0,2759.25,814.4,1.089,110.046875,129.875,151.1875,138.125,13002.0
2012-04-06 01:51:00,1.0232,1.5857,1.0052,1393.5,1.3078,122.66406200000002,0.012159999999999999,9695.0,9735.0,2759.5,814.4,1.089,110.046875,129.859375,151.1875,138.125,13002.0
2012-04-06 01:52:00,1.0232,1.5854,1.0052,1393.5,1.3079,122.66406200000002,0.012159999999999999,9695.0,9735.0,2759.5,814.4,1.0891,110.046875,129.859375,151.1875,138.15625,13002.0
2012-04-06 01:53:00,1.0232,1.5853,1.0051,1393.25,1.3077,122.66406200000002,0.012161,9695.0,9735.0,2759.25,814.4,1.0891,110.046875,129.875,151.1875,138.125,13002.0
2012-04-06 01:54:00,1.0232,1.5854,1.0053,1393.5,1.3079,122.66406200000002,0.012159999999999999,9695.0,9735.0,2759.25,814.4,1.0891,110.046875,129.859375,151.1875,138.125,13002.0
2012-04-06 01:55:00,1.0232,1.5853,1.0053,1393.5,1.3081,122.66406200000002,0.012162000000000001,9690.0,9735.0,2759.5,813.9,1.0892,110.046875,129.859375,151.1875,138.125,13002.0
2012-04-06 01:56:00,1.0232,1.5854,1.0053,1393.25,1.3082,122.66406200000002,0.012162000000000001,9690.0,9735.0,2759.5,813.9,1.0893,110.03906200000002,129.859375,151.1875,138.125,13002.0
2012-04-06 01:57:00,1.0232,1.5853,1.0053,1393.25,1.3079,122.65625,0.012161,9690.0,9735.0,2759.5,813.9,1.0892,110.03906200000002,129.875,151.1875,138.125,13002.0
2012-04-06 01:58:00,1.0232,1.5853,1.0052,1393.25,1.3079,122.65625,0.012162000000000001,9700.0,9715.0,2759.25,813.9,1.0892,110.03906200000002,129.875,151.1875,138.125,13000.0
2012-04-06 01:59:00,1.0232,1.5853,1.0052,1393.0,1.3077,122.65625,0.012164,9695.0,9715.0,2759.0,813.9,1.0892,110.03906200000002,129.875,151.1875,138.125,13000.0
2012-04-06 02:00:00,1.0232,1.5853,1.0052,1393.0,1.3079,122.66406200000002,0.012164,9695.0,9715.0,2759.0,813.9,1.0892,110.046875,129.859375,151.1875,138.125,13000.0
2012-04-06 02:01:00,1.0231,1.5852,1.0054,1392.75,1.3077,122.67968700000002,0.012164,9690.0,9715.0,2758.75,813.7,1.0892,110.046875,129.875,151.1875,138.125,12997.0
2012-04-06 02:02:00,1.0231,1.5849,1.0054,1392.75,1.3081,122.67968700000002,0.012165,9690.0,9715.0,2758.75,813.7,1.0894,110.046875,129.875,151.1875,138.125,12997.0
2012-04-06 02:03:00,1.0231,1.5849,1.0054,1392.75,1.3079,122.67968700000002,0.012167,9685.0,9715.0,2758.75,813.7,1.0893,110.046875,129.875,151.1875,138.125,12997.0
2012-04-06 02:04:00,1.0233,1.585,1.0055,1392.75,1.3081,122.67968700000002,0.012166,9675.0,9715.0,2758.75,813.7,1.0895,110.046875,129.875,151.21875,138.125,12997.0
2012-04-06 02:05:00,1.0233,1.5849,1.0055,1392.75,1.3082,122.67968700000002,0.012168,9675.0,9715.0,2758.75,813.7,1.0896,110.03906200000002,129.890625,151.21875,138.125,12996.0
2012-04-06 02:06:00,1.0233,1.5848,1.0054,1392.75,1.3082,122.67968700000002,0.012168,9675.0,9715.0,2758.75,813.7,1.0895,110.03906200000002,129.890625,151.1875,138.125,12996.0
2012-04-06 02:07:00,1.0233,1.5849,1.0054,1392.5,1.3081,122.67968700000002,0.012168,9680.0,9715.0,2758.0,813.7,1.0895,110.03906200000002,129.890625,151.1875,138.15625,12997.0
2012-04-06 02:08:00,1.0233,1.585,1.0055,1392.5,1.3081,122.67968700000002,0.012166,9680.0,9715.0,2758.0,813.7,1.0895,110.03906200000002,129.890625,151.1875,138.15625,12996.0
2012-04-06 02:09:00,1.0233,1.585,1.0056,1392.5,1.3082,122.67968700000002,0.012167,9680.0,9715.0,2758.0,813.7,1.0897,110.03906200000002,129.890625,151.1875,138.15625,12996.0
2012-04-06 02:10:00,1.0232,1.585,1.0055,1392.25,1.308,122.67968700000002,0.012167,9680.0,9715.0,2758.0,813.6,1.0895,110.03906200000002,129.890625,151.1875,138.15625,12996.0
2012-04-06 02:11:00,1.0231,1.5851,1.0056,1392.25,1.308,122.671875,0.012167,9680.0,9715.0,2757.75,813.7,1.0894,110.03906200000002,129.890625,151.1875,138.15625,12995.0
2012-04-06 02:12:00,1.0229,1.5849,1.0054,1392.25,1.308,122.671875,0.012166,9680.0,9715.0,2757.75,813.9,1.0894,110.03906200000002,129.890625,151.21875,138.15625,12995.0
2012-04-06 02:13:00,1.023,1.5849,1.0054,1392.5,1.3079,122.671875,0.012162000000000001,9670.0,9715.0,2758.0,813.9,1.0894,110.03906200000002,129.90625,151.21875,138.15625,12995.0
2012-04-06 02:14:00,1.023,1.5851,1.0054,1392.25,1.3079,122.671875,0.012165,9670.0,9715.0,2758.0,813.9,1.0895,110.03906200000002,129.90625,151.21875,138.15625,12995.0
2012-04-06 02:15:00,1.023,1.585,1.0055,1392.25,1.3082,122.67968700000002,0.012162000000000001,9680.0,9715.0,2758.0,813.9,1.0895,110.03906200000002,129.90625,151.21875,138.15625,12994.0
2012-04-06 02:16:00,1.0231,1.5849,1.0056,1392.5,1.3082,122.671875,0.012162000000000001,9680.0,9715.0,2757.75,813.9,1.0896,110.03906200000002,129.90625,151.21875,138.15625,12994.0
2012-04-06 02:17:00,1.0231,1.5851,1.0056,1392.5,1.3082,122.671875,0.012162000000000001,9675.0,9715.0,2758.0,813.9,1.0896,110.03906200000002,129.90625,151.21875,138.15625,12994.0
