,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2016-02-05 14:56:00,0.7057,31.28,1.45,365.5,2808.0,0.7197,59.96,1870.75,1.115,121.03125,153.275,70.425,0.0085595,122.35,453.75,134.075,1548.2,16500.0,16525.0,4012.25,468.8,988.9,868.75,13.32,1.0096,265.1,140.703125,109.40625,130.3125,168.46875,163.125,24.4,466.5,16083.0,163.91,132.53,164.66,30.8,33.97,2868.0,111.83,30.5,309.75,1.08,0.9882,1428.0,154.67,33.97,1997.0,30.82,1161.0,2.085,1.0598,2.064,906.8,0.9898,14.83,397.4
2016-02-05 14:57:00,0.7057,31.28,1.4502,365.5,2808.0,0.7199,59.96,1871.0,1.115,121.03125,153.275,70.425,0.0085595,122.35,453.75,134.075,1548.6,16505.0,16530.0,4014.75,468.8,989.2,868.75,13.32,1.0096,265.1,140.671875,109.3984375,130.3125,168.4375,163.125,24.35,466.5,16085.0,163.9,132.52,164.64,30.83,33.97,2869.0,111.83,30.5,310.0,1.08,0.9882,1428.0,154.67,33.97,1997.0,30.83,1161.8,2.085,1.0596,2.064,907.1,0.99,14.83,397.4
2016-02-05 14:58:00,0.7058,31.28,1.4501,365.5,2808.0,0.7197,59.96,1870.25,1.1152,121.046875,153.275,70.425,0.0085605,122.35,453.75,134.075,1548.5,16505.0,16535.0,4013.25,468.8,989.0,868.75,13.32,1.0097,265.1,140.671875,109.3984375,130.328125,168.46875,163.15625,24.4,466.5,16078.0,163.91,132.52,164.66,30.78,33.94,2868.0,111.83,30.5,309.75,1.08,0.9882,1428.0,154.67,33.95,1997.0,30.79,1161.9,2.0855,1.0594,2.064,907.2,0.9906,14.835,397.4
2016-02-05 14:59:00,0.7057,31.28,1.4501,365.5,2808.0,0.7199,59.96,1869.75,1.11525,121.0390625,153.275,70.425,0.008561,122.35,453.75,134.075,1548.3,16500.0,16525.0,4012.5,468.8,988.9,868.75,13.32,1.0097,265.1,140.671875,109.3984375,130.34375,168.46875,163.1875,24.45,466.5,16077.0,163.9,132.52,164.64,30.79,33.97,2868.0,111.83,30.5,309.75,1.08,0.9882,1428.0,154.67,33.95,1997.0,30.81,1162.1,2.0855,1.0597,2.066,906.8,0.9915,14.83,397.4
2016-02-05 15:00:00,0.7056,31.28,1.45,365.5,2808.0,0.72,59.96,1870.5,1.11545,121.0390625,153.275,70.425,0.0085625,122.35,453.75,134.075,1547.9,16505.0,16520.0,4013.75,468.8,988.8,868.75,13.32,1.0099,265.1,140.765625,109.3984375,130.359375,168.59375,163.28125,24.4,466.5,16079.0,163.93,132.52,164.74,30.8,33.97,2868.0,111.83,30.5,309.75,1.08,0.9882,1428.0,154.67,33.95,1997.0,30.82,1162.8,2.085,1.0598,2.066,906.7,0.9901,14.845,397.4
2016-02-05 15:01:00,0.7054,31.28,1.45,365.5,2808.0,0.7198,59.96,1869.25,1.1154,121.0625,153.275,70.425,0.008563,122.35,453.75,134.075,1547.7,16495.0,16520.0,4012.0,468.8,988.5,868.75,13.32,1.0098,265.1,140.765625,109.3984375,130.375,168.625,163.28125,24.45,466.5,16073.0,163.93,132.54,164.74,30.81,33.97,2867.0,111.83,30.5,309.75,1.08,0.9882,1428.0,154.67,33.98,1997.0,30.81,1162.7,2.086,1.0596,2.065,907.1,0.9908,14.855,397.4
2016-02-05 15:02:00,0.7055,31.28,1.4497,365.5,2808.0,0.72,59.96,1868.5,1.11535,121.0546875,153.275,70.425,0.008562,122.35,453.75,134.075,1547.4,16495.0,16520.0,4011.25,468.8,988.3,868.75,13.32,1.0097,265.1,140.765625,109.3984375,130.375,168.5625,163.21875,24.5,466.5,16068.0,163.92,132.53,164.72,30.81,34.0,2867.0,111.83,30.5,310.0,1.08,0.9882,1428.0,154.67,33.98,1997.0,30.84,1162.4,2.0855,1.0599,2.064,906.7,0.9918,14.845,397.4
2016-02-05 15:03:00,0.7055,31.28,1.4498,365.5,2808.0,0.72,59.96,1867.5,1.1154,121.0625,153.275,70.425,0.0085625,122.35,453.75,134.075,1546.9,16485.0,16510.0,4007.25,468.8,987.6,868.75,13.32,1.0097,265.1,140.765625,109.40625,130.375,168.59375,163.28125,24.6,466.5,16062.0,163.93,132.52,164.72,30.8,33.97,2865.0,111.835,30.5,309.75,1.08,0.9882,1428.0,154.67,33.98,1997.0,30.8,1163.8,2.0855,1.0597,2.065,907.6,0.9915,14.86,397.4
2016-02-05 15:04:00,0.7055,31.28,1.4498,365.5,2808.0,0.7199,59.96,1866.5,1.11545,121.0625,153.275,70.425,0.0085625,122.35,453.75,134.075,1546.1,16480.0,16515.0,4004.25,468.8,986.8,868.75,13.32,1.0099,265.1,140.765625,109.40625,130.375,168.5625,163.25,24.65,466.5,16055.0,163.93,132.53,164.72,30.79,33.95,2861.0,111.835,30.5,309.75,1.08,0.9882,1428.0,154.67,33.96,1997.0,30.78,1163.7,2.086,1.0591,2.064,907.9,0.9914,14.855,397.4
2016-02-05 15:05:00,0.7055,31.28,1.45,365.5,2808.0,0.72,59.96,1866.75,1.1155,121.0703125,153.275,70.425,0.0085615,122.35,453.75,134.075,1545.9,16480.0,16500.0,4004.5,468.8,986.7,868.75,13.32,1.0095,265.1,140.765625,109.40625,130.375,168.59375,163.3125,24.6,466.5,16055.0,163.94,132.53,164.74,30.79,33.99,2862.0,111.835,30.7,310.25,1.08,0.9882,1428.0,154.67,33.96,1997.0,30.79,1164.4,2.086,1.0595,2.064,908.6,0.9915,14.865,397.4
2016-02-05 15:06:00,0.7055,31.28,1.4505,365.5,2808.0,0.72,59.96,1867.5,1.1156,121.0625,153.275,70.425,0.008561,122.35,453.75,134.075,1547.3,16490.0,16515.0,4006.0,468.8,987.0,868.75,13.32,1.0096,265.1,140.765625,109.40625,130.375,168.5625,163.25,24.6,466.5,16061.0,163.93,132.53,164.72,30.81,34.0,2864.0,111.835,30.65,310.25,1.08,0.9882,1428.0,154.67,34.0,1997.0,30.82,1164.7,2.086,1.0601,2.065,908.9,0.9915,14.865,397.4
2016-02-05 15:07:00,0.7057,31.28,1.4503,365.5,2808.0,0.7201,59.96,1867.75,1.11555,121.0625,153.275,70.425,0.0085605,122.35,453.75,134.075,1547.6,16490.0,16515.0,4006.5,468.8,987.1,868.75,13.32,1.0097,265.1,140.765625,109.40625,130.390625,168.59375,163.28125,24.6,466.5,16063.0,163.92,132.53,164.72,30.81,34.03,2865.0,111.835,30.65,310.5,1.08,0.9882,1428.0,154.67,34.04,1997.0,30.83,1164.9,2.0865,1.0603,2.065,909.1,0.9924,14.87,397.4
2016-02-05 15:08:00,0.7059,31.28,1.4505,365.5,2808.0,0.7202,59.96,1867.5,1.11575,121.0625,153.275,70.425,0.008561,122.35,453.75,134.075,1547.5,16490.0,16515.0,4005.5,468.8,987.3,868.75,13.32,1.0099,265.1,140.78125,109.3984375,130.375,168.59375,163.3125,24.6,466.5,16063.0,163.93,132.53,164.72,30.81,34.03,2864.0,111.835,30.65,310.5,1.08,0.9882,1428.0,154.67,34.05,1997.0,30.85,1165.1,2.087,1.0602,2.065,908.9,0.9927,14.87,397.4
2016-02-05 15:09:00,0.706,31.28,1.4504,365.5,2808.0,0.7202,59.96,1868.0,1.1158,121.0625,153.275,70.425,0.008561,122.35,453.75,134.075,1547.5,16490.0,16510.0,4007.25,468.8,987.1,868.75,13.32,1.0099,265.1,140.78125,109.3984375,130.375,168.625,163.28125,24.6,466.5,16063.0,163.93,132.53,164.68,30.85,34.02,2864.0,111.835,30.65,310.5,1.08,0.9882,1428.0,154.67,34.05,1997.0,30.84,1165.4,2.087,1.0601,2.064,909.3,0.9926,14.88,397.4
2016-02-05 15:10:00,0.706,31.28,1.4504,365.5,2808.0,0.7202,59.96,1868.25,1.11585,121.0703125,153.275,70.425,0.0085615,122.35,453.75,134.075,1547.6,16480.0,16510.0,4007.75,468.8,987.6,868.75,13.32,1.0099,265.1,140.796875,109.3984375,130.390625,168.6875,163.34375,24.6,466.5,16067.0,163.94,132.53,164.78,30.85,34.02,2864.0,111.835,30.65,310.25,1.08,0.9882,1428.0,154.67,34.05,1997.0,30.84,1165.9,2.0865,1.0595,2.064,909.6,0.9923,14.895,397.4
2016-02-05 15:11:00,0.706,31.28,1.4508,365.5,2808.0,0.7202,59.96,1868.5,1.1159,121.0625,153.275,70.425,0.0085625,122.35,453.75,134.075,1547.9,16490.0,16515.0,4009.0,468.8,987.8,868.75,13.32,1.0099,265.1,140.796875,109.3984375,130.40625,168.6875,163.34375,24.6,466.5,16070.0,163.95,132.53,164.82,30.85,34.03,2864.0,111.835,30.65,310.25,1.08,0.9882,1428.0,154.67,34.05,1997.0,30.84,1165.6,2.0875,1.0602,2.064,909.0,0.9926,14.89,397.4
2016-02-05 15:12:00,0.7061,31.28,1.4508,365.5,2808.0,0.7203,59.96,1868.5,1.11595,121.0703125,153.275,70.425,0.0085635,122.35,453.75,134.075,1547.9,16485.0,16510.0,4010.0,468.8,987.6,868.75,13.32,1.0099,265.1,140.796875,109.3984375,130.40625,168.6875,163.34375,24.6,466.5,16067.0,163.94,132.54,164.82,30.84,34.02,2864.0,111.835,30.65,310.25,1.08,0.9882,1428.0,154.67,34.05,1997.0,30.83,1164.8,2.0865,1.0603,2.065,909.3,0.9923,14.88,397.4
2016-02-05 15:13:00,0.706,31.28,1.4505,365.5,2808.0,0.7203,59.96,1868.5,1.1157,121.0703125,153.275,70.425,0.0085625,122.35,453.75,134.075,1547.7,16485.0,16510.0,4009.75,468.8,988.0,868.75,13.32,1.0098,265.1,140.8125,109.3984375,130.40625,168.6875,163.34375,24.6,466.5,16068.0,163.94,132.54,164.84,30.84,34.03,2864.0,111.835,30.65,310.25,1.08,0.9882,1428.0,154.67,34.05,1997.0,30.85,1164.0,2.0865,1.0606,2.066,909.4,0.9925,14.86,397.4
2016-02-05 15:14:00,0.7059,31.28,1.4505,365.5,2808.0,0.7203,59.96,1868.0,1.1158,121.0703125,153.275,70.425,0.008563,122.35,453.75,134.075,1547.5,16485.0,16510.0,4009.0,468.8,987.7,868.75,13.32,1.0099,265.1,140.8125,109.3984375,130.40625,168.65625,163.34375,24.6,466.5,16063.0,163.95,132.54,164.86,30.84,34.03,2864.0,111.835,30.65,310.25,1.08,0.9882,1428.0,154.67,34.02,1997.0,30.83,1165.0,2.086,1.0609,2.065,909.8,0.993,14.87,397.4
2016-02-05 15:15:00,0.7061,31.28,1.4508,365.5,2808.0,0.7203,59.96,1868.25,1.1158,121.0703125,153.275,70.425,0.008563,122.35,453.75,134.075,1547.8,16485.0,16505.0,4010.5,468.8,987.9,868.75,13.32,1.0099,265.1,140.796875,109.40625,130.40625,168.6875,163.34375,24.6,466.5,16066.0,163.95,132.54,164.86,30.85,34.04,2864.0,111.835,30.65,310.5,1.08,0.9882,1428.0,154.67,34.06,1997.0,30.85,1165.2,2.0865,1.0609,2.0669999999999997,909.3,0.9952,14.865,397.4
2016-02-05 15:16:00,0.706,31.28,1.4505,365.5,2808.0,0.7202,59.96,1869.0,1.11575,121.078125,153.275,70.425,0.008562,122.35,453.75,134.075,1548.2,16490.0,16515.0,4011.75,468.8,988.2,868.75,13.32,1.0099,265.1,140.828125,109.3984375,130.421875,168.6875,163.34375,24.6,466.5,16070.0,163.96,132.54,164.88,30.83,34.01,2864.0,111.835,30.7,310.0,1.08,0.9882,1428.0,154.67,34.02,1997.0,30.83,1165.2,2.0875,1.0588,2.0669999999999997,908.6,0.995,14.865,397.4
2016-02-05 15:17:00,0.706,31.28,1.4505,365.5,2808.0,0.7202,59.96,1867.75,1.1157,121.078125,153.275,70.425,0.0085625,122.35,453.75,134.075,1547.3,16485.0,16515.0,4009.0,468.8,987.6,868.75,13.32,1.0097,265.1,140.8125,109.3984375,130.40625,168.6875,163.3125,24.55,466.5,16062.0,163.96,132.54,164.88,30.82,34.0,2862.0,111.835,30.7,310.0,1.08,0.9882,1428.0,154.67,34.02,1997.0,30.82,1165.3,2.088,1.058,2.069,908.8,0.993,14.855,397.4
2016-02-05 15:18:00,0.7061,31.28,1.4503,365.5,2808.0,0.7202,59.96,1870.25,1.1155,121.0625,153.275,70.425,0.008561,122.35,453.75,134.075,1548.2,16500.0,16515.0,4015.0,468.8,988.3,868.75,13.32,1.0097,265.1,140.8125,109.3984375,130.390625,168.5625,163.25,24.35,466.5,16082.0,163.95,132.54,164.88,30.81,34.01,2866.0,111.83,30.7,310.0,1.08,0.9882,1428.0,154.67,33.99,1997.0,30.82,1165.2,2.0885,1.0584,2.068,909.0,0.9939,14.855,397.4
2016-02-05 15:19:00,0.7061,31.28,1.4504,365.5,2808.0,0.7203,59.96,1871.5,1.1155,121.0546875,153.275,70.425,0.008559,122.35,453.75,134.075,1549.7,16510.0,16535.0,4019.0,468.8,988.9,868.75,13.32,1.0095,265.1,140.765625,109.3984375,130.390625,168.59375,163.28125,24.3,466.5,16094.0,163.93,132.53,164.84,30.83,34.02,2867.0,111.83,30.7,310.0,1.08,0.9882,1428.0,154.67,33.99,1997.0,30.85,1164.8,2.088,1.0591,2.068,908.9,0.9944,14.85,397.4
2016-02-05 15:20:00,0.7063,31.28,1.4503,365.5,2808.0,0.7205,59.96,1873.5,1.1153,121.046875,153.275,70.425,0.008556999999999999,122.35,453.75,134.075,1550.5,16525.0,16550.0,4022.75,468.8,989.1,868.75,13.32,1.0093,265.1,140.765625,109.390625,130.359375,168.5625,163.21875,24.15,466.5,16107.0,163.92,132.53,164.8,30.87,34.02,2870.0,111.83,30.4,310.25,1.08,0.994,1428.0,154.67,33.99,1997.0,30.86,1164.3,2.0885,1.0595,2.068,908.8,0.992,14.855,397.4
2016-02-05 15:21:00,0.7062,31.28,1.4502,365.5,2808.0,0.7204,59.96,1872.5,1.1153,121.0546875,153.275,70.425,0.0085585,122.35,453.75,134.075,1550.2,16520.0,16540.0,4019.5,468.8,989.1,868.75,13.32,1.0093,265.1,140.765625,109.390625,130.390625,168.59375,163.28125,24.2,466.5,16101.0,163.93,132.53,164.88,30.86,34.0,2869.0,111.83,30.4,310.25,1.08,0.994,1428.0,154.67,34.0,1997.0,30.84,1164.6,2.089,1.0593,2.068,908.8,0.9908,14.855,397.4
2016-02-05 15:22:00,0.7061,31.28,1.4503,365.5,2808.0,0.7204,59.96,1873.5,1.11525,121.0546875,153.275,70.425,0.008558,122.35,453.75,134.075,1550.5,16525.0,16550.0,4023.0,468.8,989.8,868.75,13.32,1.0093,265.1,140.765625,109.390625,130.375,168.59375,163.21875,24.2,466.5,16111.0,163.93,132.53,164.86,30.83,34.01,2871.0,111.83,30.4,310.25,1.08,0.994,1428.0,154.67,34.0,1997.0,30.84,1165.0,2.09,1.0591,2.065,909.0,0.9911,14.86,397.4
2016-02-05 15:23:00,0.706,31.28,1.45,365.5,2808.0,0.7201,59.96,1874.25,1.11525,121.0546875,153.275,70.425,0.008556,122.35,453.75,134.075,1551.1,16530.0,16550.0,4025.5,468.8,990.0,868.75,13.32,1.0094,265.1,140.734375,109.390625,130.375,168.5625,163.21875,24.25,466.5,16114.0,163.92,132.53,164.88,30.84,34.0,2872.0,111.83,30.4,310.0,1.08,0.994,1428.0,154.67,34.0,1997.0,30.84,1164.8,2.089,1.0592,2.0669999999999997,909.0,0.9911,14.86,397.4
2016-02-05 15:24:00,0.7058,31.28,1.4501,365.5,2808.0,0.7199,59.96,1872.5,1.1153,121.0625,153.275,70.425,0.008558,122.35,453.75,134.075,1550.3,16525.0,16545.0,4022.5,468.8,989.5,868.75,13.32,1.0093,265.1,140.78125,109.390625,130.375,168.625,163.3125,24.3,466.5,16105.0,163.93,132.53,164.92,30.81,33.98,2869.0,111.83,30.4,310.0,1.08,0.994,1428.0,154.67,34.0,1997.0,30.82,1165.2,2.089,1.0584,2.065,909.0,0.9896,14.865,397.4
2016-02-05 15:25:00,0.7059,31.28,1.4501,365.5,2808.0,0.72,59.96,1873.0,1.1153,121.0546875,153.275,70.425,0.008557500000000001,122.35,453.75,134.075,1550.7,16525.0,16550.0,4023.75,468.8,989.9,868.75,13.32,1.0093,265.1,140.78125,109.390625,130.375,168.625,163.28125,24.3,466.5,16108.0,163.94,132.53,164.92,30.87,34.03,2870.0,111.83,30.4,310.0,1.08,0.994,1428.0,154.67,34.02,1997.0,30.87,1166.1,2.0895,1.0597,2.066,908.8,0.9907,14.88,397.4
2016-02-05 15:26:00,0.7059,31.28,1.4502,365.5,2808.0,0.72,59.96,1871.5,1.1155,121.0625,153.275,70.425,0.0085585,122.35,453.75,134.075,1549.6,16515.0,16540.0,4020.0,468.8,988.9,868.75,13.32,1.0096,265.1,140.78125,109.390625,130.390625,168.65625,163.3125,24.35,466.5,16098.0,163.94,132.53,164.84,30.84,34.01,2868.0,111.83,30.4,310.0,1.08,0.994,1428.0,154.67,34.04,1997.0,30.84,1167.8,2.0885,1.0596,2.064,910.6,0.9905,14.89,397.4
2016-02-05 15:27:00,0.7058,31.28,1.45,365.5,2808.0,0.72,59.96,1872.0,1.11555,121.0625,153.275,70.425,0.008558,122.35,453.75,134.075,1550.0,16515.0,16535.0,4019.25,468.8,988.8,868.75,13.32,1.0095,265.1,140.796875,109.390625,130.390625,168.65625,163.3125,24.35,466.5,16103.0,163.95,132.52,164.96,30.86,34.04,2869.0,111.83,30.4,310.0,1.08,0.994,1428.0,154.67,34.03,1997.0,30.86,1168.1,2.0895,1.0596,2.062,910.4,0.9906,14.895,397.4
2016-02-05 15:28:00,0.7057,31.28,1.45,365.5,2808.0,0.72,59.96,1872.5,1.1156,121.0625,153.275,70.425,0.008558,122.35,453.75,134.075,1550.1,16520.0,16540.0,4020.75,468.8,988.7,868.75,13.32,1.0096,265.1,140.78125,109.390625,130.375,168.65625,163.3125,24.3,466.5,16107.0,163.94,132.52,164.98,30.86,34.04,2869.0,111.83,30.4,310.0,1.08,0.994,1428.0,154.67,34.03,1997.0,30.86,1168.6,2.0895,1.06,2.06,910.4,0.99,14.895,397.4
2016-02-05 15:29:00,0.7056,31.28,1.4499,365.5,2808.0,0.7199,59.96,1871.75,1.1157,121.0546875,153.275,70.425,0.0085585,122.35,453.75,134.075,1550.0,16515.0,16540.0,4019.0,468.8,988.2,868.75,13.32,1.0096,265.1,140.78125,109.3984375,130.375,168.625,163.28125,24.3,466.5,16103.0,163.95,132.52,164.86,30.86,34.04,2868.0,111.83,30.4,310.0,1.08,0.994,1428.0,154.67,34.03,1997.0,30.86,1167.5,2.0895,1.06,2.061,910.4,0.9904,14.89,397.4
2016-02-05 15:30:00,0.7057,31.28,1.4501,365.5,2808.0,0.72,59.96,1872.25,1.1156,121.046875,153.275,70.425,0.0085565,122.35,453.75,134.075,1550.4,16515.0,16540.0,4020.0,468.8,987.9,868.75,13.32,1.0096,265.1,140.765625,109.390625,130.359375,168.5625,163.25,24.3,466.5,16104.0,163.93,132.52,164.86,30.85,34.04,2869.0,111.83,30.4,310.0,1.08,0.994,1428.0,154.67,34.03,1997.0,30.86,1167.5,2.09,1.06,2.06,910.6,0.9899,14.89,397.4
2016-02-05 15:31:00,0.7057,31.28,1.4498,365.5,2808.0,0.7199,59.96,1871.25,1.11565,121.046875,153.275,70.425,0.008556999999999999,122.35,453.75,134.075,1549.8,16515.0,16540.0,4017.75,468.8,987.1,868.75,13.32,1.0096,265.1,140.765625,109.390625,130.375,168.625,163.28125,24.35,466.5,16094.0,163.94,132.53,164.88,30.85,34.02,2867.0,111.83,30.4,310.0,1.08,0.994,1428.0,154.67,34.03,1997.0,30.84,1167.9,2.091,1.06,2.062,910.8,0.9899,14.895,397.4
2016-02-05 15:32:00,0.7057,31.28,1.4498,365.5,2808.0,0.7198,59.96,1870.5,1.1157,121.046875,153.275,70.425,0.008556999999999999,122.35,453.75,134.075,1549.1,16510.0,16535.0,4015.75,468.8,986.7,868.75,13.32,1.0096,265.1,140.765625,109.390625,130.390625,168.65625,163.3125,24.45,466.5,16085.0,163.96,132.53,164.9,30.84,34.01,2866.0,111.83,30.4,309.75,1.08,0.994,1428.0,154.67,34.03,1997.0,30.82,1167.7,2.0905,1.059,2.06,910.8,0.9897,14.9,397.4
2016-02-05 15:33:00,0.7057,31.28,1.4498,365.5,2808.0,0.7198,59.96,1870.25,1.11575,121.0546875,153.275,70.425,0.008557500000000001,122.35,453.75,134.075,1548.9,16505.0,16535.0,4014.75,468.8,986.3,868.75,13.32,1.0096,265.1,140.796875,109.390625,130.390625,168.65625,163.3125,24.5,466.5,16085.0,163.96,132.53,164.88,30.81,34.01,2866.0,111.83,30.4,309.75,1.08,0.994,1428.0,154.67,34.03,1997.0,30.82,1167.6,2.091,1.059,2.059,910.8,0.9895,14.9,397.4
2016-02-05 15:34:00,0.7058,31.28,1.4497,365.5,2808.0,0.7198,59.96,1871.75,1.1157,121.0546875,153.275,70.425,0.008556999999999999,122.35,453.75,134.075,1550.2,16520.0,16540.0,4018.75,468.8,986.8,868.75,13.32,1.0096,265.1,140.78125,109.390625,130.375,168.625,163.28125,24.4,466.5,16098.0,163.96,132.53,164.9,30.84,34.02,2869.0,111.83,30.4,310.0,1.08,0.994,1428.0,154.67,34.03,1997.0,30.83,1168.1,2.092,1.0598,2.059,910.8,0.9898,14.91,397.4
2016-02-05 15:35:00,0.7057,31.28,1.4497,365.5,2808.0,0.7198,59.96,1871.5,1.1157,121.0546875,153.275,70.425,0.008558,122.35,453.75,134.075,1550.5,16515.0,16540.0,4018.5,468.8,986.7,868.75,13.32,1.0095,265.1,140.796875,109.390625,130.390625,168.71875,163.34375,24.4,466.5,16100.0,163.97,132.53,164.9,30.84,34.02,2869.0,111.83,30.4,310.0,1.08,0.994,1428.0,154.67,34.03,1997.0,30.84,1168.4,2.0925,1.0599,2.059,910.9,0.9899,14.91,397.4
2016-02-05 15:36:00,0.7057,31.28,1.4499,365.5,2808.0,0.7197,59.96,1870.5,1.11575,121.0546875,153.275,70.425,0.0085585,122.35,453.75,134.075,1549.5,16510.0,16535.0,4014.75,468.8,985.7,868.75,13.32,1.0095,265.1,140.796875,109.390625,130.390625,168.6875,163.34375,24.4,466.5,16090.0,163.97,132.53,164.9,30.86,34.03,2868.0,111.83,30.4,310.25,1.08,0.994,1428.0,154.67,34.03,1997.0,30.85,1168.6,2.0925,1.0605,2.059,910.9,0.9906,14.915,397.4
2016-02-05 15:37:00,0.7058,31.28,1.4498,365.5,2808.0,0.7197,59.96,1869.75,1.1158,121.0625,153.275,70.425,0.0085595,122.35,453.75,134.075,1548.9,16500.0,16525.0,4010.5,468.8,985.0,868.75,13.32,1.0096,265.1,140.796875,109.390625,130.390625,168.71875,163.375,24.4,466.5,16084.0,163.98,132.53,164.94,30.85,34.02,2867.0,111.83,30.4,310.0,1.08,0.994,1428.0,154.67,34.03,1997.0,30.85,1169.3,2.092,1.0604,2.059,911.0,0.99,14.925,397.4
2016-02-05 15:38:00,0.7057,31.28,1.4498,365.5,2808.0,0.7197,59.96,1868.25,1.11585,121.0625,153.275,70.425,0.0085595,122.35,453.75,134.075,1548.1,16495.0,16520.0,4008.0,468.8,985.1,868.75,13.32,1.0096,265.1,140.828125,109.390625,130.40625,168.78125,163.40625,24.5,466.5,16073.0,164.0,132.53,164.98,30.86,34.04,2865.0,111.83,30.7,310.0,1.08,0.994,1428.0,154.67,34.03,1997.0,30.86,1169.4,2.092,1.06,2.059,910.5,0.9897,14.92,397.4
2016-02-05 15:39:00,0.7058,31.28,1.45,365.5,2808.0,0.7196,59.96,1869.0,1.1158,121.0625,153.275,70.425,0.008558,122.35,453.75,134.075,1548.3,16495.0,16520.0,4009.5,468.8,985.1,868.75,13.32,1.0095,265.1,140.828125,109.390625,130.390625,168.71875,163.375,24.45,466.5,16080.0,164.0,132.53,165.0,30.86,34.02,2865.0,111.83,30.7,310.25,1.08,0.994,1428.0,154.67,34.01,1997.0,30.86,1168.9,2.0915,1.06,2.06,910.3,0.9897,14.915,397.4
2016-02-05 15:40:00,0.7057,31.28,1.45,365.5,2808.0,0.7195,59.96,1868.25,1.11575,121.0546875,153.275,70.425,0.008558,122.35,453.75,134.075,1548.2,16500.0,16530.0,4008.5,468.8,985.3,868.75,13.32,1.0093,265.1,140.828125,109.390625,130.390625,168.71875,163.375,24.4,466.5,16079.0,163.99,132.53,165.0,30.84,34.0,2865.0,111.83,30.7,310.0,1.08,0.994,1428.0,154.67,34.01,1997.0,30.84,1168.7,2.0905,1.0592,2.059,909.8,0.9886,14.91,397.4
2016-02-05 15:41:00,0.7056,31.28,1.45,365.5,2808.0,0.7195,59.96,1867.25,1.11585,121.0625,153.275,70.425,0.008559,122.35,453.75,134.075,1547.6,16490.0,16515.0,4004.75,468.8,984.8,868.75,13.32,1.0095,265.1,140.828125,109.390625,130.40625,168.78125,163.4375,24.45,466.5,16069.0,164.0,132.53,165.0,30.83,33.99,2863.0,111.83,30.7,310.0,1.08,0.994,1428.0,154.67,33.99,1997.0,30.84,1169.6,2.0905,1.0595,2.06,910.6,0.9886,14.925,397.4
2016-02-05 15:42:00,0.7056,31.28,1.45,365.5,2808.0,0.7196,59.96,1868.25,1.1158,121.0625,153.275,70.425,0.0085585,122.35,453.75,134.075,1547.7,16495.0,16515.0,4006.75,468.8,985.2,868.75,13.32,1.0095,265.1,140.828125,109.390625,130.40625,168.75,163.40625,24.45,466.5,16077.0,163.99,132.54,164.98,30.83,34.02,2864.0,111.83,30.7,310.25,1.08,0.994,1428.0,154.67,34.01,1997.0,30.86,1169.8,2.0905,1.0604,2.06,910.6,0.99,14.925,397.4
2016-02-05 15:43:00,0.7057,31.28,1.45,365.5,2808.0,0.7197,59.96,1869.5,1.11575,121.0546875,153.275,70.425,0.008558,122.35,453.75,134.075,1548.8,16505.0,16530.0,4009.0,468.8,986.0,868.75,13.32,1.0094,265.1,140.796875,109.390625,130.390625,168.71875,163.375,24.35,466.5,16091.0,163.98,132.54,164.96,30.89,34.03,2866.0,111.83,30.7,310.25,1.08,0.994,1428.0,154.67,34.01,1997.0,30.88,1170.2,2.0905,1.0605,2.061,911.0,0.9908,14.93,397.4
2016-02-05 15:44:00,0.7057,31.28,1.45,365.5,2808.0,0.7197,59.96,1869.75,1.1157,121.0546875,153.275,70.425,0.008558,122.35,453.75,134.075,1549.2,16510.0,16530.0,4008.75,468.8,986.2,868.75,13.32,1.0094,265.1,140.78125,109.390625,130.375,168.65625,163.34375,24.3,466.5,16091.0,163.97,132.53,164.92,30.89,34.05,2866.0,111.83,30.7,310.25,1.08,0.994,1428.0,154.67,34.01,1997.0,30.89,1172.0,2.0905,1.0607,2.06,911.9,0.9898,14.955,397.4
2016-02-05 15:45:00,0.7056,31.28,1.45,365.5,2808.0,0.7197,59.96,1870.25,1.1156,121.0546875,153.275,70.425,0.008557500000000001,122.35,453.75,134.075,1549.2,16515.0,16530.0,4011.75,468.8,986.6,868.75,13.32,1.0092,265.1,140.78125,109.390625,130.359375,168.65625,163.34375,24.3,466.5,16091.0,163.96,132.52,164.92,30.95,34.09,2866.0,111.83,30.7,310.5,1.08,0.994,1428.0,154.67,34.06,1997.0,30.94,1173.3,2.0905,1.0619,2.061,912.8,0.9909,14.975,397.4
