,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-03-05 14:36:00,0.9067,40.03,1.5135,376.5,2869.0,0.9707,82.4,1134.25,1.3612,115.640625,105.3,73.075,0.011071,130.45,498.75,93.075,1557.9,983.8,10525.0,10535.0,1882.5,663.1,943.75,22.25,0.9304,258.3,108.57031200000002,117.09375,121.15625,116.84375,18.8,493.0,10449.0,122.68,116.73,100.72,81.5,79.88,2886.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.48,1134.3,3.417,2.0965,4.588,1576.0,2.2702,17.355,609.5
2010-03-05 14:37:00,0.9067,40.03,1.5135,376.5,2869.0,0.9704,82.4,1134.25,1.3614,115.64843700000002,105.3,73.05,0.011068999999999999,130.45,498.75,93.05,1557.9,983.8,10525.0,10535.0,1882.5,663.2,943.75,22.25,0.9305,258.3,108.578125,117.109375,121.1875,116.875,18.75,493.0,10449.0,122.69,116.73,100.72,81.5,79.9,2885.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.51,1134.0,3.4165,2.097,4.587,1576.0,2.271,17.355,609.5
2010-03-05 14:38:00,0.9067,40.03,1.5135,376.5,2869.0,0.9708,82.4,1134.5,1.3613,115.64843700000002,105.3,73.1,0.011071,130.45,498.75,93.05,1558.3,983.8,10525.0,10535.0,1883.25,663.4,943.75,22.25,0.9304,258.3,108.57031200000002,117.09375,121.1875,116.875,18.75,493.0,10449.0,122.69,116.73,100.72,81.5,79.89,2886.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.52,1134.2,3.418,2.097,4.586,1576.0,2.2714,17.355,609.5
2010-03-05 14:39:00,0.9068,40.03,1.5134,376.5,2869.0,0.971,82.4,1134.5,1.3614,115.64843700000002,105.3,73.1,0.011068999999999999,130.45,498.75,93.0,1558.5,983.8,10525.0,10535.0,1883.25,663.4,943.75,22.25,0.9304,258.3,108.57031200000002,117.109375,121.1875,116.84375,18.75,493.0,10456.0,122.69,116.73,100.72,81.5,79.91,2886.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.53,1134.3,3.421,2.0971,4.587,1576.0,2.2705,17.37,609.5
2010-03-05 14:40:00,0.9069,40.03,1.5136,376.5,2869.0,0.9712,82.4,1134.5,1.3614,115.64843700000002,105.3,73.15,0.011067,130.45,498.75,93.0,1558.4,983.8,10520.0,10535.0,1883.75,663.6,943.75,22.25,0.9304,258.3,108.578125,117.109375,121.1875,116.84375,18.75,493.0,10456.0,122.68,116.73,100.72,81.53,79.91,2887.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.52,1134.5,3.42,2.0975,4.586,1576.0,2.2708,17.37,609.5
2010-03-05 14:41:00,0.9068,40.03,1.5138,376.5,2869.0,0.971,82.4,1135.0,1.3613,115.64843700000002,105.3,73.15,0.011071,130.45,498.75,93.0,1558.9,983.8,10530.0,10535.0,1883.75,663.8,943.75,22.25,0.9305,258.3,108.57031200000002,117.09375,121.15625,116.84375,18.75,493.0,10460.0,122.67,116.73,100.72,81.56,79.94,2889.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.56,1134.5,3.42,2.0978,4.586,1576.0,2.2708,17.38,609.5
2010-03-05 14:42:00,0.9071,40.03,1.5139,376.5,2869.0,0.9711,82.4,1135.75,1.3616,115.640625,105.3,73.15,0.01107,130.45,498.75,93.025,1559.6,984.1,10530.0,10535.0,1883.5,664.0,943.75,22.25,0.9304,258.3,108.5625,117.109375,121.125,116.875,18.75,493.0,10466.0,122.67,116.73,100.72,81.58,79.98,2889.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.6,1134.5,3.42,2.0983,4.587,1576.0,2.2724,17.38,609.5
2010-03-05 14:43:00,0.907,40.03,1.5138,376.5,2869.0,0.971,82.4,1135.5,1.3617,115.63281200000002,105.3,73.15,0.011068999999999999,130.45,498.75,93.05,1559.9,984.1,10530.0,10535.0,1884.0,663.9,943.75,22.25,0.9306,258.3,108.57031200000002,117.09375,121.125,116.8125,18.7,493.0,10466.0,122.67,116.73,100.72,81.58,79.96,2889.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.59,1134.5,3.4205,2.0984,4.588,1576.0,2.2718,17.38,609.5
2010-03-05 14:44:00,0.907,40.03,1.5143,376.5,2869.0,0.9711,82.4,1135.5,1.3617,115.63281200000002,105.3,73.15,0.01107,130.45,498.75,93.05,1559.9,984.1,10530.0,10535.0,1884.0,664.1,943.75,22.25,0.9305,258.3,108.57031200000002,117.09375,121.125,116.8125,18.7,493.0,10462.0,122.67,116.73,100.72,81.6,80.0,2889.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.6,1134.4,3.4235,2.0991,4.587,1576.0,2.2725,17.38,609.5
2010-03-05 14:45:00,0.907,40.03,1.5156,376.5,2869.0,0.9713,82.4,1135.5,1.3618,115.61718700000002,105.3,73.15,0.011068999999999999,130.45,498.75,93.05,1559.9,984.1,10530.0,10535.0,1884.0,664.1,943.75,22.25,0.9308,258.3,108.5625,117.078125,121.09375,116.84375,18.7,493.0,10461.0,122.67,116.73,100.72,81.6,80.0,2888.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.6,1134.3,3.4225,2.0991,4.585,1577.0,2.2721,17.37,609.5
2010-03-05 14:46:00,0.9074,40.03,1.5165,376.5,2869.0,0.9717,82.4,1136.5,1.3621,115.61718700000002,105.3,73.175,0.011068000000000001,130.45,498.75,93.075,1560.6,984.5,10535.0,10540.0,1884.75,664.7,943.75,22.25,0.9309,258.3,108.55468700000002,117.0625,121.0625,116.8125,18.65,493.0,10472.0,122.67,116.73,100.72,81.67,80.06,2890.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.68,1134.7,3.4225,2.1005,4.584,1577.0,2.274,17.385,609.5
2010-03-05 14:47:00,0.9074,40.03,1.5164,376.5,2869.0,0.9718,82.4,1136.25,1.362,115.61718700000002,105.3,73.15,0.011068000000000001,130.45,498.75,93.075,1561.1,984.5,10535.0,10540.0,1884.75,664.9,943.75,22.25,0.9308,258.3,108.55468700000002,117.078125,121.0625,116.8125,18.65,493.0,10471.0,122.67,116.73,100.72,81.66,80.08,2889.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.67,1134.7,3.4245,2.1012,4.585,1577.6,2.2733,17.38,609.5
2010-03-05 14:48:00,0.9076,40.03,1.5162,376.5,2869.0,0.9719,82.4,1136.5,1.3623,115.61718700000002,105.3,73.15,0.011068000000000001,130.45,498.75,93.075,1561.1,984.5,10535.0,10540.0,1884.75,665.1,943.75,22.25,0.9309,258.3,108.55468700000002,117.078125,121.0625,116.8125,18.6,493.0,10471.0,122.67,116.73,100.72,81.67,80.07,2890.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.68,1134.7,3.4245,2.1008,4.585,1577.6,2.2742,17.38,609.5
2010-03-05 14:49:00,0.9077,40.03,1.5165,376.5,2869.0,0.9721,82.4,1136.5,1.3625,115.609375,105.3,73.15,0.011067,130.45,498.75,93.075,1561.5,984.5,10540.0,10540.0,1885.0,664.9,943.75,22.25,0.9312,258.3,108.55468700000002,117.078125,121.0625,116.8125,18.7,493.0,10474.0,122.68,116.73,100.72,81.71,80.11,2889.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.71,1134.8,3.4265,2.102,4.586,1577.6,2.2742,17.38,609.5
2010-03-05 14:50:00,0.9075,40.03,1.5162,376.5,2869.0,0.9722,82.4,1136.5,1.3624,115.61718700000002,105.3,73.15,0.011068000000000001,130.45,498.75,93.025,1561.4,984.5,10535.0,10540.0,1885.0,664.7,943.75,22.25,0.931,258.3,108.55468700000002,117.078125,121.0625,116.8125,18.7,493.0,10470.0,122.68,116.72,100.72,81.7,80.11,2889.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.7,1134.7,3.4285,2.1015,4.587,1577.6,2.2745,17.39,609.5
2010-03-05 14:51:00,0.9074,40.03,1.5158,376.5,2869.0,0.9719,82.4,1136.25,1.3624,115.61718700000002,105.3,73.15,0.011068000000000001,130.45,498.75,93.025,1560.9,984.5,10535.0,10540.0,1885.0,664.5,943.75,22.25,0.931,258.3,108.5625,117.078125,121.0625,116.8125,18.65,493.0,10470.0,122.68,116.72,100.72,81.66,80.11,2889.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.65,1134.4,3.4295,2.1007,4.588,1577.6,2.273,17.39,609.5
2010-03-05 14:52:00,0.9073,40.03,1.5164,376.5,2869.0,0.9717,82.4,1136.5,1.3623,115.61718700000002,105.3,73.15,0.011071,130.45,498.75,93.025,1560.9,984.5,10535.0,10540.0,1885.0,664.5,943.75,22.25,0.931,258.3,108.5625,117.078125,121.03125,116.8125,18.65,493.0,10472.0,122.68,116.72,100.72,81.63,80.04,2889.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.63,1134.5,3.4295,2.1007,4.588,1577.6,2.2734,17.39,609.5
2010-03-05 14:53:00,0.9073,40.03,1.5161,376.5,2869.0,0.9717,82.4,1136.75,1.3623,115.61718700000002,105.325,73.15,0.011071,130.45,498.75,93.075,1560.9,984.5,10535.0,10540.0,1885.0,664.7,943.75,22.25,0.931,258.3,108.5625,117.078125,121.03125,116.8125,18.65,493.0,10472.0,122.67,116.72,100.72,81.62,80.03,2890.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.63,1134.4,3.4295,2.1007,4.586,1577.6,2.2734,17.38,609.5
2010-03-05 14:54:00,0.9072,40.03,1.5157,376.5,2869.0,0.9717,82.4,1136.25,1.3622,115.61718700000002,105.325,73.15,0.01107,130.45,498.75,93.1,1561.3,984.7,10535.0,10540.0,1885.25,664.4,943.75,22.25,0.931,258.3,108.5625,117.0625,121.03125,116.8125,18.65,493.0,10475.0,122.67,116.72,100.72,81.6,80.01,2890.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.6,1134.2,3.4245,2.1,4.587,1577.6,2.273,17.385,609.5
2010-03-05 14:55:00,0.9071,40.03,1.5157,376.5,2869.0,0.9714,82.4,1136.25,1.3623,115.61718700000002,105.375,73.125,0.011073000000000001,130.45,498.75,93.125,1561.3,985.2,10535.0,10540.0,1885.25,664.5,943.75,22.25,0.9312,258.3,108.5625,117.078125,121.03125,116.78125,18.65,493.0,10475.0,122.67,116.72,100.72,81.58,79.96,2889.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.61,1134.3,3.4235,2.099,4.5889999999999995,1577.6,2.2724,17.385,609.5
2010-03-05 14:56:00,0.907,40.03,1.5155,376.5,2869.0,0.9712,82.4,1136.5,1.3621,115.61718700000002,105.375,73.125,0.011073000000000001,130.45,498.75,93.125,1561.3,985.2,10535.0,10540.0,1885.25,664.4,943.75,22.25,0.931,258.3,108.55468700000002,117.078125,121.0,116.78125,18.65,493.0,10474.0,122.65,116.72,100.72,81.58,79.96,2889.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.6,1134.3,3.4235,2.1,4.587,1577.0,2.272,17.385,609.5
2010-03-05 14:57:00,0.9069,40.03,1.5153,376.5,2869.0,0.9711,82.4,1136.5,1.362,115.625,105.375,73.125,0.011073000000000001,130.45,498.75,93.125,1561.0,985.2,10535.0,10540.0,1885.25,664.4,943.75,22.25,0.9308,258.3,108.55468700000002,117.0625,121.0,116.8125,18.65,493.0,10474.0,122.65,116.72,100.72,81.58,80.01,2889.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.62,1133.9,3.4225,2.1,4.588,1577.0,2.2725,17.38,609.5
2010-03-05 14:58:00,0.907,40.03,1.5153,376.5,2869.0,0.9712,82.4,1136.25,1.3619,115.63281200000002,105.375,73.125,0.011072,130.45,498.75,93.125,1560.3,985.2,10535.0,10540.0,1885.25,664.4,943.75,22.25,0.9308,258.3,108.5625,117.09375,121.0,116.8125,18.65,493.0,10474.0,122.67,116.72,100.72,81.58,79.99,2889.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.6,1134.0,3.4245,2.1,4.59,1577.0,2.2724,17.375,609.5
2010-03-05 14:59:00,0.907,40.03,1.5156,376.5,2869.0,0.9714,82.4,1136.5,1.3621,115.625,105.375,73.125,0.011071,130.45,498.75,93.125,1560.3,985.2,10535.0,10540.0,1884.75,664.5,943.75,22.25,0.931,258.3,108.5625,117.078125,121.0,116.75,18.65,493.0,10475.0,122.68,116.73,100.72,81.58,80.0,2890.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.61,1134.0,3.4245,2.1,4.59,1577.0,2.2727,17.365,609.5
2010-03-05 15:00:00,0.907,40.03,1.5158,376.5,2869.0,0.9713,82.4,1136.5,1.3623,115.625,105.375,73.125,0.011066,130.45,498.75,93.125,1560.3,985.2,10535.0,10540.0,1884.5,664.4,943.75,22.25,0.931,258.3,108.5625,117.046875,120.9375,116.71875,18.65,493.0,10477.0,122.67,116.73,100.72,81.58,79.98,2890.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.58,1133.7,3.425,2.1005,4.59,1577.0,2.272,17.36,609.5
2010-03-05 15:01:00,0.9071,40.03,1.5156,376.5,2869.0,0.9715,82.4,1137.25,1.3623,115.609375,105.375,73.125,0.011066,130.45,498.75,93.125,1561.2,985.2,10545.0,10540.0,1885.25,664.9,943.75,22.25,0.931,258.3,108.5625,117.03125,120.90625,116.71875,18.55,493.0,10486.0,122.67,116.73,100.72,81.61,80.01,2890.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.6,1134.3,3.425,2.1005,4.59,1577.0,2.272,17.375,609.5
2010-03-05 15:02:00,0.9072,40.03,1.5152,376.5,2869.0,0.9717,82.4,1137.5,1.3624,115.609375,105.375,73.125,0.011065,130.45,498.75,93.125,1561.2,985.2,10545.0,10540.0,1885.75,665.3,943.75,22.25,0.931,258.3,108.55468700000002,117.03125,120.90625,116.6875,18.55,493.0,10484.0,122.67,116.73,100.72,81.62,80.02,2891.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.64,1134.3,3.425,2.1005,4.59,1577.0,2.273,17.37,609.5
2010-03-05 15:03:00,0.9074,40.03,1.5155,376.5,2869.0,0.9717,82.4,1137.75,1.3625,115.609375,105.375,73.125,0.011064000000000001,130.45,498.75,93.125,1561.0,987.1,10545.0,10540.0,1885.75,665.8,943.75,22.25,0.931,258.3,108.5625,117.015625,120.84375,116.65625,18.55,493.0,10486.0,122.65,116.72,100.72,81.62,80.04,2892.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.66,1134.5,3.425,2.1006,4.5889999999999995,1577.0,2.2735,17.37,609.5
2010-03-05 15:04:00,0.9072,40.03,1.5156,376.5,2869.0,0.9718,82.4,1137.75,1.3625,115.609375,105.375,73.125,0.011066,130.45,498.75,93.125,1561.0,987.1,10545.0,10540.0,1885.75,665.8,943.75,22.25,0.931,258.3,108.55468700000002,117.03125,120.875,116.6875,18.55,493.0,10487.0,122.66,116.72,100.72,81.62,80.03,2892.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.65,1134.3,3.426,2.1007,4.591,1577.0,2.2734,17.37,609.5
2010-03-05 15:05:00,0.9073,40.03,1.5157,376.5,2869.0,0.972,82.4,1138.5,1.3626,115.60156200000002,105.375,73.125,0.011065,130.45,498.75,93.125,1562.5,987.1,10550.0,10540.0,1886.75,666.0,943.75,22.25,0.9311,258.3,108.55468700000002,117.015625,120.84375,116.65625,18.5,493.0,10496.0,122.66,116.72,100.72,81.67,80.05,2893.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.68,1134.7,3.426,2.1007,4.591,1577.0,2.2734,17.38,609.5
2010-03-05 15:06:00,0.9072,40.03,1.5156,376.5,2869.0,0.9717,82.4,1138.25,1.3624,115.609375,105.375,73.125,0.011065,130.45,498.75,93.125,1562.2,987.1,10550.0,10540.0,1886.25,665.9,943.75,22.25,0.931,258.3,108.55468700000002,117.015625,120.8125,116.6875,18.5,493.0,10496.0,122.66,116.72,100.72,81.67,80.08,2893.0,108.595,2.1037,2.254,1200.0,79.95,2172.0,81.66,1134.5,3.426,2.1017,4.592,1576.9,2.274,17.385,609.5
2010-03-05 15:07:00,0.9074,40.03,1.5158,376.5,2869.0,0.9717,82.4,1138.5,1.3624,115.60156200000002,105.375,73.125,0.011065,130.45,498.75,93.125,1562.2,987.1,10550.0,10540.0,1886.5,665.9,943.75,22.25,0.931,258.3,108.55468700000002,117.03125,120.78125,116.65625,18.45,493.0,10496.0,122.66,116.72,100.72,81.68,80.06,2894.0,108.595,2.1037,2.254,1200.0,79.95,2172.0,81.68,1134.7,3.426,2.1022,4.593,1576.9,2.274,17.39,609.5
2010-03-05 15:08:00,0.9074,40.03,1.5158,376.5,2869.0,0.9717,82.4,1138.5,1.3624,115.60156200000002,105.375,73.125,0.011065,130.45,498.75,93.125,1562.2,987.1,10545.0,10540.0,1886.75,665.8,943.75,22.25,0.9309,258.3,108.55468700000002,117.015625,120.78125,116.65625,18.5,493.0,10496.0,122.64,116.72,100.72,81.67,80.04,2895.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.67,1134.8,3.4285,2.1023,4.593,1576.9,2.274,17.395,609.5
2010-03-05 15:09:00,0.9073,40.03,1.5157,376.5,2869.0,0.9716,82.4,1138.25,1.3623,115.60156200000002,105.375,73.125,0.011067,130.45,498.75,93.125,1563.1,987.1,10550.0,10540.0,1886.25,665.7,943.75,22.25,0.931,258.3,108.55468700000002,117.015625,120.8125,116.65625,18.5,493.0,10496.0,122.64,116.72,100.72,81.66,80.06,2895.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.65,1134.4,3.4265,2.102,4.593,1578.0,2.274,17.39,609.5
2010-03-05 15:10:00,0.907,40.03,1.5154,376.5,2869.0,0.9714,82.4,1138.0,1.3622,115.609375,105.375,73.125,0.011068000000000001,130.45,498.75,93.125,1563.1,987.1,10550.0,10540.0,1885.25,665.4,943.75,22.25,0.9309,258.3,108.55468700000002,117.03125,120.84375,116.6875,18.55,493.0,10493.0,122.65,116.72,100.72,81.66,80.06,2894.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.65,1134.4,3.4285,2.1009,4.593999999999999,1578.0,2.2739,17.385,609.5
2010-03-05 15:11:00,0.9069,40.03,1.5155,376.5,2869.0,0.9714,82.4,1137.5,1.3621,115.609375,105.375,73.125,0.011068999999999999,130.45,498.75,93.125,1562.4,986.9,10550.0,10540.0,1885.25,665.2,943.75,22.25,0.9309,258.3,108.55468700000002,117.03125,120.84375,116.6875,18.55,493.0,10492.0,122.66,116.71,100.72,81.66,80.06,2893.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.63,1133.7,3.4285,2.1011,4.593,1578.0,2.2739,17.375,609.5
2010-03-05 15:12:00,0.9071,40.03,1.5156,376.5,2869.0,0.9713,82.4,1137.5,1.362,115.609375,105.375,73.125,0.011068999999999999,130.45,498.75,93.125,1562.4,986.9,10550.0,10540.0,1885.25,665.3,943.75,22.25,0.9309,258.3,108.55468700000002,117.015625,120.8125,116.65625,18.55,493.0,10492.0,122.67,116.71,100.72,81.64,80.06,2893.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.65,1133.7,3.4285,2.1015,4.593,1576.9,2.275,17.375,609.5
2010-03-05 15:13:00,0.9075,40.03,1.5153,376.5,2869.0,0.9715,82.4,1137.75,1.3621,115.609375,105.375,73.125,0.011068000000000001,130.45,498.75,93.125,1562.4,986.9,10555.0,10540.0,1885.25,665.0,943.75,22.25,0.9309,258.3,108.5625,117.015625,120.8125,116.65625,18.55,493.0,10492.0,122.67,116.71,100.72,81.64,80.06,2892.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.65,1133.4,3.425,2.1015,4.595,1576.9,2.275,17.37,609.5
2010-03-05 15:14:00,0.9076,40.03,1.5155,376.5,2869.0,0.9715,82.4,1137.5,1.3622,115.609375,105.375,73.125,0.011068999999999999,130.45,498.75,93.125,1562.4,986.9,10555.0,10540.0,1885.25,665.1,943.75,22.25,0.9309,258.3,108.55468700000002,117.015625,120.875,116.6875,18.55,493.0,10492.0,122.65,116.72,100.72,81.65,80.06,2892.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.65,1133.5,3.4215,2.1016,4.595,1576.9,2.2755,17.37,609.5
2010-03-05 15:15:00,0.9077,40.03,1.5156,376.5,2869.0,0.9717,82.4,1137.5,1.3624,115.609375,105.375,73.125,0.01107,130.45,498.75,93.125,1562.4,986.9,10555.0,10540.0,1885.25,665.2,943.75,22.25,0.931,258.3,108.55468700000002,117.015625,120.875,116.6875,18.55,493.0,10492.0,122.65,116.72,100.72,81.74,80.16,2891.0,108.595,2.1037,2.254,1200.0,79.95,2172.0,81.73,1133.9,3.419,2.1048,4.596,1576.9,2.278,17.37,609.5
2010-03-05 15:16:00,0.9076,40.03,1.5155,376.5,2869.0,0.9719,82.4,1137.75,1.3622,115.61718700000002,105.375,73.125,0.011068999999999999,130.45,498.75,93.125,1562.1,986.9,10550.0,10560.0,1885.0,665.3,943.75,22.25,0.9311,258.3,108.55468700000002,117.046875,120.875,116.71875,18.55,493.0,10492.0,122.65,116.71,100.72,81.77,80.2,2892.0,108.595,2.1037,2.254,1200.0,79.95,2172.0,81.78,1133.8,3.4215,2.106,4.595,1576.7,2.28,17.365,609.5
2010-03-05 15:17:00,0.9076,40.03,1.5156,376.5,2869.0,0.9717,82.4,1137.25,1.3623,115.61718700000002,105.375,73.125,0.011068999999999999,130.45,498.75,93.125,1562.1,986.8,10550.0,10560.0,1884.25,665.2,943.75,22.25,0.931,258.3,108.55468700000002,117.03125,120.875,116.6875,18.6,493.0,10489.0,122.65,116.71,100.72,81.76,80.16,2890.0,108.595,2.1037,2.254,1200.0,79.95,2172.0,81.77,1133.9,3.4215,2.106,4.593999999999999,1576.8,2.2795,17.37,609.5
2010-03-05 15:18:00,0.9076,40.03,1.5154,376.5,2869.0,0.9721,82.4,1137.75,1.3624,115.609375,105.375,73.125,0.01107,130.45,498.75,93.125,1562.1,986.8,10545.0,10550.0,1884.5,665.4,943.75,22.25,0.9311,258.3,108.5625,117.03125,120.875,116.71875,18.6,493.0,10489.0,122.65,116.71,100.72,81.77,80.21,2891.0,108.595,2.1037,2.254,1200.0,79.95,2172.0,81.78,1134.3,3.4215,2.1065,4.595,1576.8,2.2795,17.38,609.5
2010-03-05 15:19:00,0.9075,40.03,1.5154,376.5,2869.0,0.9718,82.4,1137.5,1.3623,115.61718700000002,105.375,73.125,0.011068999999999999,130.45,498.75,93.125,1562.1,986.8,10550.0,10550.0,1884.5,665.1,943.75,22.25,0.931,258.3,108.55468700000002,117.046875,120.875,116.71875,18.6,493.0,10489.0,122.65,116.71,100.72,81.78,80.19,2890.0,108.595,2.1037,2.254,1200.0,79.95,2172.0,81.77,1134.2,3.4245,2.1062,4.5969999999999995,1576.8,2.28,17.38,609.5
2010-03-05 15:20:00,0.9075,40.03,1.5156,376.5,2869.0,0.9717,82.4,1137.5,1.3622,115.61718700000002,105.375,73.125,0.01107,130.45,498.75,93.125,1562.1,986.8,10550.0,10550.0,1884.5,665.1,943.75,22.25,0.9309,258.3,108.55468700000002,117.03125,120.875,116.6875,18.6,493.0,10489.0,122.67,116.71,100.72,81.75,80.2,2891.0,108.595,2.1037,2.254,1200.0,79.95,2172.0,81.77,1133.4,3.4245,2.1062,4.5969999999999995,1576.8,2.2792,17.365,609.5
2010-03-05 15:21:00,0.9074,40.03,1.5155,376.5,2869.0,0.9717,82.4,1137.25,1.3622,115.609375,105.375,73.125,0.011071,130.45,498.75,93.125,1562.1,986.8,10550.0,10550.0,1884.5,665.1,943.75,22.25,0.931,258.3,108.55468700000002,117.03125,120.90625,116.6875,18.6,493.0,10489.0,122.67,116.71,100.72,81.72,80.17,2891.0,108.595,2.1037,2.254,1200.0,79.95,2172.0,81.74,1133.2,3.4245,2.1055,4.5969999999999995,1576.8,2.279,17.36,609.5
2010-03-05 15:22:00,0.9073,40.03,1.5155,376.5,2869.0,0.9717,82.4,1137.0,1.3621,115.609375,105.375,73.125,0.011071,130.45,498.75,93.125,1562.1,986.8,10550.0,10550.0,1884.5,665.0,943.75,22.25,0.931,258.3,108.55468700000002,117.03125,120.90625,116.71875,18.6,493.0,10489.0,122.67,116.71,100.72,81.72,80.17,2891.0,108.595,2.1037,2.254,1200.0,79.95,2172.0,81.71,1133.0,3.4225,2.1042,4.5969999999999995,1576.8,2.2789,17.35,609.5
2010-03-05 15:23:00,0.9073,40.03,1.5154,376.5,2869.0,0.9716,82.4,1137.0,1.3622,115.609375,105.375,73.125,0.01107,130.45,498.75,93.125,1562.1,986.8,10545.0,10550.0,1884.5,665.0,943.75,22.25,0.931,258.3,108.55468700000002,117.046875,120.90625,116.71875,18.6,493.0,10489.0,122.67,116.71,100.72,81.7,80.15,2890.0,108.59,2.1037,2.254,1200.0,79.95,2172.0,81.71,1133.1,3.425,2.1035,4.596,1576.8,2.2781,17.355,609.5
2010-03-05 15:24:00,0.9073,40.03,1.5154,376.5,2869.0,0.9718,82.4,1136.75,1.3623,115.61718700000002,105.375,73.125,0.01107,130.45,498.75,93.125,1562.1,986.8,10545.0,10550.0,1883.5,664.9,943.75,22.25,0.9311,258.3,108.55468700000002,117.046875,120.90625,116.71875,18.6,493.0,10489.0,122.67,116.71,100.72,81.7,80.16,2891.0,108.595,2.1037,2.254,1200.0,79.95,2172.0,81.72,1133.3,3.4255,2.1035,4.596,1578.0,2.2781,17.355,609.5
2010-03-05 15:25:00,0.9074,40.03,1.5154,376.5,2869.0,0.9718,82.4,1136.75,1.3623,115.609375,105.375,73.125,0.011071,130.45,498.75,93.125,1561.7,987.1,10545.0,10550.0,1883.5,664.8,943.75,22.25,0.9311,258.3,108.55468700000002,117.03125,120.90625,116.71875,18.6,493.0,10489.0,122.67,116.72,100.72,81.69,80.14,2890.0,108.595,2.1037,2.254,1200.0,79.95,2172.0,81.7,1133.2,3.426,2.1035,4.595,1578.0,2.2775,17.36,609.5
2010-03-05 15:26:00,0.9073,40.03,1.5154,376.5,2869.0,0.9717,82.4,1136.25,1.3623,115.609375,105.375,73.125,0.011071,130.45,498.75,93.125,1561.7,987.1,10545.0,10550.0,1883.0,664.4,943.75,22.25,0.931,258.3,108.55468700000002,117.03125,120.90625,116.71875,18.65,493.0,10483.0,122.67,116.73,100.72,81.71,80.13,2890.0,108.595,2.1037,2.254,1200.0,79.95,2172.0,81.71,1133.1,3.426,2.1039,4.595,1578.0,2.2789,17.35,609.5
2010-03-05 15:27:00,0.9072,40.03,1.5153,376.5,2869.0,0.9715,82.4,1136.0,1.3621,115.609375,105.375,73.125,0.011072,130.45,498.75,93.125,1561.1,987.1,10540.0,10550.0,1882.75,664.2,943.75,22.25,0.931,258.3,108.55468700000002,117.03125,120.90625,116.6875,18.65,493.0,10477.0,122.67,116.73,100.72,81.7,80.13,2889.0,108.595,2.1037,2.254,1200.0,79.95,2172.0,81.68,1132.8,3.4245,2.1036,4.595,1578.0,2.2789,17.345,609.5
