,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-03-06 00:57:00,0.6412,30.75,1.4176,360.5,2270.0,0.7784,42.23,685.75,1.2588,117.38281200000002,92.825,61.75,0.01018,108.35,560.0,83.7,7130.0,7190.0,1082.25,351.3,856.5,12.85,0.8609,263.0,108.578125,121.734375,126.8125,47.0,516.0,6624.0,124.44,116.875,100.6,43.84,44.04,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,43.9,936.6,1.6715,1.1781,4.12,1074.9,1.3271,13.3,384.2
2009-03-06 00:58:00,0.6412,30.75,1.4185,360.5,2270.0,0.7784,42.23,686.0,1.259,117.38281200000002,92.825,61.75,0.010181,108.35,560.0,83.7,7130.0,7190.0,1082.25,351.3,856.5,12.85,0.861,263.0,108.578125,121.734375,126.8125,47.0,516.0,6624.0,124.44,116.875,100.6,43.84,44.04,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,43.9,936.5,1.6715,1.1781,4.12,1074.9,1.3271,13.3,384.2
2009-03-06 00:59:00,0.6415,30.75,1.4185,360.5,2270.0,0.779,42.23,686.0,1.2594,117.390625,92.825,61.75,0.010181,108.35,560.0,83.7,7130.0,7190.0,1082.25,351.3,856.5,12.85,0.8609,263.0,108.57031200000002,121.734375,126.78125,47.0,516.0,6627.0,124.44,116.875,100.6,43.84,44.04,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,43.95,936.5,1.6715,1.1781,4.12,1074.9,1.3271,13.3,384.2
2009-03-06 01:00:00,0.6415,30.75,1.4181,360.5,2270.0,0.779,42.23,685.75,1.2593,117.38281200000002,92.825,61.75,0.01018,108.35,560.0,83.7,7130.0,7190.0,1082.5,351.3,856.5,12.85,0.8606,263.0,108.57031200000002,121.71875,126.78125,47.0,516.0,6627.0,124.44,116.875,100.6,43.84,44.04,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,43.92,936.4,1.6685,1.1781,4.12,1074.9,1.3271,13.3,384.2
2009-03-06 01:01:00,0.6415,30.75,1.4184,360.5,2270.0,0.779,42.23,685.5,1.2597,117.375,92.825,61.75,0.010182,108.35,560.0,83.7,7130.0,7190.0,1082.5,351.3,856.5,12.85,0.8609,263.0,108.57031200000002,121.6875,126.765625,47.0,516.0,6623.0,124.44,116.875,100.6,43.84,44.04,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,43.96,936.4,1.6685,1.1781,4.12,1074.9,1.3271,13.3,384.2
2009-03-06 01:02:00,0.6417,30.75,1.4184,360.5,2270.0,0.779,42.23,685.5,1.2596,117.375,92.825,61.7,0.010185,108.35,560.0,83.7,7130.0,7190.0,1082.5,351.3,856.5,12.85,0.8609,263.0,108.57031200000002,121.6875,126.765625,47.0,516.0,6623.0,124.44,116.875,100.6,43.95,44.04,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,43.98,938.7,1.6675,1.1781,4.12,1074.9,1.3271,13.34,384.2
2009-03-06 01:03:00,0.6417,30.75,1.4185,360.75,2270.0,0.779,42.23,685.5,1.2598,117.375,92.825,61.7,0.010185,108.35,560.0,83.7,7130.0,7190.0,1082.25,351.3,856.5,12.85,0.8612,263.0,108.57031200000002,121.6875,126.765625,47.0,516.0,6624.0,124.44,116.875,100.6,43.95,44.12,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,43.95,938.2,1.6675,1.1781,4.12,1075.8,1.3271,13.34,384.2
2009-03-06 01:04:00,0.6417,30.75,1.4191,361.0,2270.0,0.779,42.23,685.5,1.2602,117.375,92.825,61.7,0.010186,108.35,560.0,83.7,7130.0,7190.0,1082.25,351.3,856.5,12.85,0.8612,263.0,108.57031200000002,121.703125,126.78125,47.0,516.0,6624.0,124.44,116.875,100.6,43.95,44.12,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,43.95,938.6,1.6675,1.1781,4.12,1075.8,1.3271,13.32,384.2
2009-03-06 01:05:00,0.6417,30.75,1.4193,361.5,2270.0,0.7793,42.23,686.0,1.2606,117.375,92.825,61.7,0.010190000000000001,108.35,560.0,83.7,7130.0,7190.0,1082.5,351.3,856.5,12.85,0.8614,263.0,108.57031200000002,121.703125,126.78125,47.0,516.0,6624.0,124.44,116.875,100.6,43.95,44.12,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,43.97,939.0,1.6655,1.1781,4.12,1075.8,1.3271,13.335,384.2
2009-03-06 01:06:00,0.6424,30.75,1.419,361.5,2270.0,0.7798,42.23,685.75,1.2602,117.375,92.825,61.7,0.010189,108.35,560.0,83.7,7130.0,7190.0,1082.5,351.3,856.5,12.85,0.8614,263.0,108.57031200000002,121.703125,126.78125,47.0,516.0,6626.0,124.44,116.875,100.6,43.95,44.12,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,43.97,938.7,1.666,1.1781,4.12,1075.8,1.3271,13.325,384.2
2009-03-06 01:07:00,0.6417,30.75,1.4186,361.25,2270.0,0.7793,42.23,685.75,1.26,117.375,92.825,61.7,0.010188,108.35,560.0,83.7,7130.0,7190.0,1082.5,351.3,856.0,12.85,0.861,263.0,108.57031200000002,121.703125,126.765625,47.0,516.0,6626.0,124.44,116.875,100.6,43.95,44.12,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,43.97,938.8,1.6665,1.1781,4.12,1075.8,1.3271,13.325,384.2
2009-03-06 01:08:00,0.6417,30.75,1.4189,361.25,2270.0,0.7793,42.23,686.0,1.2602,117.375,92.825,61.7,0.010188,108.35,560.0,83.7,7130.0,7190.0,1082.5,351.3,856.0,12.85,0.8611,263.0,108.57031200000002,121.703125,126.765625,47.0,516.0,6626.0,124.44,116.875,100.6,43.95,44.12,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.0,938.5,1.6665,1.1781,4.12,1075.8,1.3271,13.325,384.2
2009-03-06 01:09:00,0.6417,30.75,1.4189,361.75,2270.0,0.7793,42.23,686.0,1.2603,117.375,92.825,61.7,0.010196,108.35,560.0,83.7,7130.0,7190.0,1082.5,351.3,856.0,12.85,0.8612,263.0,108.57031200000002,121.703125,126.78125,47.0,516.0,6626.0,124.44,116.875,100.6,43.95,44.12,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.0,938.5,1.6665,1.1781,4.12,1075.8,1.3271,13.325,384.2
2009-03-06 01:10:00,0.6423,30.75,1.4187,362.0,2270.0,0.7793,42.23,685.75,1.2599,117.375,92.825,61.7,0.010196,108.35,560.0,83.7,7130.0,7190.0,1082.5,351.3,857.0,12.85,0.8614,263.0,108.57031200000002,121.703125,126.78125,47.0,516.0,6626.0,124.44,116.875,100.6,44.0,44.25,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.09,939.2,1.668,1.1781,4.12,1075.8,1.3271,13.34,384.2
2009-03-06 01:11:00,0.6419,30.75,1.4188,362.0,2270.0,0.7793,42.23,686.0,1.2607,117.38281200000002,92.825,61.7,0.010206999999999999,108.35,560.0,83.7,7130.0,7190.0,1082.5,351.3,857.0,12.85,0.8613,263.0,108.57031200000002,121.71875,126.75,47.0,516.0,6627.0,124.44,116.875,100.6,44.0,44.25,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.12,939.5,1.6685,1.1781,4.12,1077.5,1.3271,13.34,384.2
2009-03-06 01:12:00,0.6419,30.85,1.4189,362.0,2270.0,0.7793,42.23,686.0,1.2605,117.390625,92.825,61.7,0.010206999999999999,108.35,560.0,83.7,7130.0,7190.0,1082.5,351.3,857.0,12.85,0.8614,263.0,108.57031200000002,121.734375,126.78125,47.0,516.0,6624.0,124.44,116.875,100.6,44.0,44.25,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.13,939.7,1.6685,1.1781,4.12,1077.5,1.3271,13.345,384.2
2009-03-06 01:13:00,0.6417,30.99,1.4189,362.0,2270.0,0.7793,42.23,686.0,1.2606,117.390625,92.825,61.7,0.010209999999999999,108.35,560.0,83.7,7130.0,7190.0,1082.5,351.3,857.0,12.85,0.8615,263.0,108.57031200000002,121.734375,126.78125,47.0,516.0,6624.0,124.44,116.875,100.6,44.0,44.25,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.12,939.3,1.6695,1.1781,4.12,1077.5,1.3271,13.34,384.2
2009-03-06 01:14:00,0.6417,30.99,1.4189,362.0,2270.0,0.7793,42.23,686.0,1.2605,117.390625,92.825,61.7,0.010213,108.35,560.0,83.7,7130.0,7190.0,1082.5,351.3,857.0,12.85,0.8615,263.0,108.57031200000002,121.734375,126.8125,47.0,516.0,6624.0,124.44,116.875,100.6,44.0,44.25,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.1,940.1,1.67,1.1781,4.12,1077.5,1.3271,13.345,384.2
2009-03-06 01:15:00,0.6417,30.99,1.419,362.0,2270.0,0.7793,42.23,686.0,1.2604,117.40625,92.825,61.7,0.010209000000000001,108.35,560.0,83.7,7130.0,7190.0,1082.5,351.3,857.0,12.85,0.8615,263.0,108.578125,121.75,126.859375,47.0,516.0,6626.0,124.44,116.875,100.6,44.0,44.25,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.12,939.6,1.6675,1.1781,4.12,1077.5,1.3271,13.345,384.2
2009-03-06 01:16:00,0.6417,30.99,1.4189,362.0,2270.0,0.7793,42.23,686.0,1.2607,117.390625,92.825,61.7,0.010211,108.35,560.0,83.7,7130.0,7190.0,1082.25,351.3,857.0,12.85,0.8623,263.0,108.578125,121.75,126.859375,47.0,515.75,6627.0,124.44,116.875,100.6,44.0,44.25,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.11,939.5,1.6675,1.18,4.12,1077.5,1.3271,13.345,384.2
2009-03-06 01:17:00,0.6417,30.99,1.419,362.0,2270.0,0.7793,42.23,686.25,1.2612,117.390625,92.825,61.7,0.010215,108.35,560.0,83.7,7130.0,7190.0,1082.25,351.3,858.0,12.85,0.8626,263.0,108.57031200000002,121.734375,126.859375,47.0,515.75,6626.0,124.44,116.875,100.6,44.0,44.23,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.11,940.3,1.6675,1.18,4.12,1077.5,1.3271,13.345,384.2
2009-03-06 01:18:00,0.6419,30.99,1.4195,362.0,2270.0,0.7793,42.23,686.5,1.2614,117.39843700000002,92.825,61.7,0.010218000000000001,108.35,560.0,83.7,7130.0,7190.0,1082.75,351.3,857.5,12.85,0.8634,263.0,108.57031200000002,121.734375,126.859375,47.0,515.75,6626.0,124.44,116.875,100.6,44.0,44.23,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.1,939.9,1.6675,1.18,4.12,1077.5,1.3271,13.335,384.2
2009-03-06 01:19:00,0.6419,30.99,1.4196,362.0,2270.0,0.7796,42.23,686.25,1.2614,117.39843700000002,92.825,61.7,0.010221,108.35,560.0,83.7,7130.0,7190.0,1082.75,351.3,857.5,12.85,0.8641,263.0,108.57031200000002,121.75,126.859375,47.0,515.75,6626.0,124.44,116.875,100.6,44.0,44.23,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.1,940.2,1.6675,1.18,4.12,1077.5,1.3271,13.335,384.2
2009-03-06 01:20:00,0.6419,31.0,1.4196,362.0,2270.0,0.7796,42.23,686.5,1.2613,117.39843700000002,92.825,61.7,0.010213,108.35,560.0,83.7,7130.0,7190.0,1082.75,352.0,857.5,12.85,0.8639,263.0,108.57031200000002,121.75,126.84375,47.0,515.75,6628.0,124.44,116.875,100.6,44.0,44.25,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.09,940.2,1.67,1.18,4.12,1077.5,1.3271,13.345,384.2
2009-03-06 01:21:00,0.6419,31.0,1.4197,362.0,2270.0,0.7796,42.23,687.0,1.2614,117.38281200000002,92.825,61.7,0.010213,108.35,560.0,83.7,7130.0,7190.0,1083.5,352.2,857.5,12.85,0.8641,263.0,108.57031200000002,121.734375,126.8125,47.0,515.75,6634.0,124.44,116.875,100.6,44.2,44.25,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.23,940.2,1.67,1.18,4.12,1077.5,1.3271,13.345,384.2
2009-03-06 01:22:00,0.6423,31.0,1.4202,362.0,2270.0,0.7798,42.23,687.5,1.2617,117.390625,92.825,61.7,0.010211,108.35,560.0,83.7,7130.0,7190.0,1084.5,352.5,857.5,12.85,0.8638,263.0,108.57031200000002,121.734375,126.8125,47.0,515.75,6639.0,124.44,116.875,100.6,44.2,44.27,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.23,939.8,1.67,1.1823,4.12,1077.5,1.3271,13.345,384.2
2009-03-06 01:23:00,0.6423,30.99,1.4199,362.0,2270.0,0.7798,42.23,687.5,1.2617,117.38281200000002,92.825,61.7,0.010209999999999999,108.35,560.0,83.7,7130.0,7190.0,1084.5,352.5,859.0,12.85,0.8636,263.0,108.57031200000002,121.734375,126.78125,47.0,515.75,6639.0,124.44,116.875,100.6,44.2,44.27,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.26,939.5,1.6715,1.1823,4.12,1077.5,1.3271,13.335,384.2
2009-03-06 01:24:00,0.6424,30.99,1.4196,362.0,2270.0,0.7798,42.23,688.0,1.2616,117.38281200000002,92.825,61.7,0.010206999999999999,108.35,560.0,83.7,7130.0,7190.0,1084.5,352.7,859.0,12.85,0.8641,263.0,108.5625,121.734375,126.78125,47.0,515.75,6639.0,124.44,116.875,100.6,44.45,44.32,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.38,939.7,1.6705,1.184,4.12,1077.5,1.3331,13.33,384.2
2009-03-06 01:25:00,0.6425,30.99,1.4196,362.0,2270.0,0.7798,42.23,687.75,1.2613,117.38281200000002,92.825,61.7,0.010211,108.35,560.0,83.7,7130.0,7190.0,1084.5,352.8,859.0,12.85,0.8641,263.0,108.5625,121.734375,126.8125,47.0,515.75,6640.0,124.44,116.875,100.6,44.45,44.32,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.34,939.3,1.6705,1.184,4.12,1077.5,1.3331,13.33,384.2
2009-03-06 01:26:00,0.6425,30.99,1.4195,361.75,2270.0,0.7798,42.23,687.5,1.2615,117.38281200000002,92.825,61.7,0.010211,108.35,560.0,83.7,7130.0,7190.0,1084.5,352.8,859.0,12.85,0.8639,263.0,108.5625,121.71875,126.765625,47.0,515.75,6641.0,124.44,116.875,100.6,44.45,44.32,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.34,939.5,1.6705,1.184,4.12,1077.5,1.3331,13.33,384.2
2009-03-06 01:27:00,0.6426,30.99,1.4189,362.0,2270.0,0.7798,42.23,687.75,1.2617,117.38281200000002,92.825,61.7,0.010213,108.35,560.0,83.7,7130.0,7190.0,1083.75,352.8,859.0,12.85,0.8638,263.0,108.5625,121.71875,126.765625,47.0,515.75,6640.0,124.44,116.875,100.6,44.45,44.32,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.33,939.2,1.67,1.184,4.12,1077.5,1.3331,13.33,384.2
2009-03-06 01:28:00,0.6427,30.99,1.4189,361.25,2270.0,0.7797,42.23,688.0,1.2616,117.38281200000002,92.825,61.7,0.010213,108.35,560.0,83.7,7130.0,7190.0,1084.0,352.8,857.5,12.85,0.8635,263.0,108.5625,121.71875,126.78125,47.0,515.75,6639.0,124.44,116.875,100.6,44.45,44.32,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.33,939.2,1.67,1.184,4.12,1077.5,1.3331,13.33,384.2
2009-03-06 01:29:00,0.6428,30.99,1.4189,361.25,2270.0,0.7797,42.23,687.75,1.2617,117.38281200000002,92.825,61.7,0.010208,108.35,560.0,83.7,7130.0,7190.0,1084.0,352.8,857.5,12.85,0.8636,263.0,108.5625,121.71875,126.78125,47.0,515.75,6639.0,124.44,116.875,100.6,44.45,44.32,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.32,939.5,1.67,1.184,4.12,1077.5,1.3331,13.345,384.2
2009-03-06 01:30:00,0.6428,30.99,1.42,361.25,2270.0,0.7797,42.23,687.75,1.2616,117.38281200000002,92.825,61.7,0.010209000000000001,108.35,560.0,83.7,7130.0,7190.0,1084.0,352.7,858.5,12.85,0.8637,263.0,108.57031200000002,121.71875,126.796875,47.0,515.75,6641.0,124.44,116.875,100.6,44.45,44.32,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.34,939.3,1.671,1.185,4.12,1077.5,1.3331,13.345,384.2
2009-03-06 01:31:00,0.6437,30.99,1.4217,361.25,2270.0,0.7801,42.23,688.0,1.2641,117.38281200000002,92.825,61.7,0.010211,108.35,561.0,83.7,7130.0,7190.0,1084.0,352.7,858.5,12.85,0.8653,263.0,108.57031200000002,121.703125,126.78125,47.0,515.75,6639.0,124.44,116.875,100.6,44.45,44.32,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.36,940.1,1.669,1.185,4.12,1077.5,1.3331,13.345,384.2
2009-03-06 01:32:00,0.6437,30.99,1.4219,361.25,2270.0,0.78,42.23,688.0,1.2646,117.38281200000002,92.825,61.7,0.010214,108.35,561.0,83.7,7130.0,7190.0,1084.0,352.7,858.5,12.85,0.8659,263.0,108.57031200000002,121.703125,126.765625,47.0,515.75,6639.0,124.44,116.875,100.6,44.45,44.32,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.43,939.8,1.6695,1.185,4.12,1077.5,1.3333,13.34,384.2
2009-03-06 01:33:00,0.6437,30.99,1.4215,361.25,2270.0,0.78,42.23,687.75,1.264,117.375,92.825,61.7,0.010212,108.35,561.0,83.7,7130.0,7190.0,1084.0,352.7,859.0,12.85,0.8657,263.0,108.57031200000002,121.703125,126.78125,47.0,517.75,6638.0,124.44,116.875,100.6,44.45,44.32,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.45,939.5,1.6685,1.185,4.12,1077.5,1.3333,13.34,384.2
2009-03-06 01:34:00,0.6433,31.02,1.4205,361.25,2270.0,0.78,42.23,687.5,1.2641,117.375,92.825,61.7,0.010211,108.35,561.0,83.7,7130.0,7190.0,1083.75,352.7,859.0,12.85,0.8655,263.0,108.57031200000002,121.703125,126.78125,47.0,517.75,6638.0,124.44,116.875,100.6,44.45,44.32,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.35,939.0,1.6685,1.1862,4.12,1077.5,1.3333,13.335,384.2
2009-03-06 01:35:00,0.6434,31.02,1.4212,361.25,2270.0,0.78,42.23,687.75,1.2636,117.375,92.825,61.7,0.010215,108.35,561.0,83.7,7130.0,7190.0,1083.75,352.7,859.0,12.85,0.8652,263.0,108.57031200000002,121.703125,126.75,47.0,517.75,6638.0,124.44,116.875,100.6,44.45,44.32,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.32,939.5,1.6685,1.1862,4.12,1077.5,1.3333,13.335,384.2
2009-03-06 01:36:00,0.6433,31.02,1.4212,361.25,2270.0,0.7799,42.23,687.25,1.2639,117.375,92.825,61.7,0.010222,108.35,561.0,83.7,7130.0,7190.0,1083.75,352.7,859.0,12.85,0.8652,263.0,108.57031200000002,121.703125,126.75,47.0,517.75,6637.0,124.44,116.875,100.6,44.45,44.32,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.32,939.3,1.6685,1.1862,4.12,1077.5,1.3333,13.335,384.2
2009-03-06 01:37:00,0.643,31.02,1.4206,361.25,2270.0,0.7797,42.23,686.75,1.2632,117.38281200000002,92.825,61.7,0.010221,108.35,561.0,83.7,7130.0,7190.0,1083.75,352.7,859.0,12.85,0.865,263.0,108.57031200000002,121.703125,126.765625,47.0,517.75,6632.0,124.44,116.875,100.6,44.45,44.32,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.32,939.7,1.671,1.1862,4.12,1077.5,1.3333,13.335,384.2
2009-03-06 01:38:00,0.643,31.02,1.4206,361.25,2270.0,0.7797,42.23,687.0,1.2636,117.38281200000002,92.825,61.7,0.010217,108.35,561.0,83.7,7130.0,7190.0,1083.75,352.7,859.0,12.85,0.8649,263.0,108.57031200000002,121.703125,126.765625,47.0,517.75,6632.0,124.44,116.875,100.6,44.45,44.32,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.35,939.7,1.67,1.1862,4.12,1078.0,1.3333,13.34,384.2
2009-03-06 01:39:00,0.6432,31.02,1.422,361.25,2270.0,0.7797,42.23,687.5,1.2643,117.38281200000002,92.825,61.7,0.010218000000000001,108.35,561.0,83.7,7130.0,7190.0,1083.75,352.7,859.0,12.85,0.8652,263.0,108.57031200000002,121.703125,126.765625,47.0,517.75,6632.0,124.44,116.875,100.6,44.45,44.44,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.37,939.5,1.669,1.1862,4.12,1078.0,1.3333,13.34,384.2
2009-03-06 01:40:00,0.6433,31.02,1.4217,361.25,2270.0,0.7797,42.23,687.25,1.2642,117.38281200000002,92.825,61.7,0.010218999999999999,108.35,562.0,83.7,7130.0,7190.0,1083.75,352.7,859.0,12.85,0.8656,263.2,108.57031200000002,121.75,126.78125,47.0,518.5,6635.0,124.44,116.875,100.6,44.45,44.44,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.43,939.2,1.669,1.1862,4.12,1078.0,1.3333,13.33,384.2
2009-03-06 01:41:00,0.6433,31.02,1.4213,361.25,2270.0,0.7797,42.23,687.25,1.2641,117.38281200000002,92.825,61.7,0.010221,108.35,562.0,83.7,7130.0,7190.0,1083.75,352.7,859.0,12.85,0.8656,263.2,108.57031200000002,121.71875,126.78125,47.0,518.5,6634.0,124.44,116.875,100.6,44.45,44.44,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.37,939.3,1.67,1.1862,4.12,1078.0,1.3333,13.32,384.2
2009-03-06 01:42:00,0.6431,31.02,1.4206,361.25,2270.0,0.7797,42.23,687.25,1.2639,117.38281200000002,92.825,61.7,0.01022,108.35,562.0,83.7,7130.0,7190.0,1083.75,352.7,859.0,12.85,0.8655,263.2,108.57031200000002,121.71875,126.78125,47.0,518.5,6635.0,124.44,116.875,100.6,44.45,44.44,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.37,939.5,1.6715,1.1862,4.12,1079.2,1.3333,13.32,384.2
2009-03-06 01:43:00,0.6431,31.02,1.4208,361.25,2270.0,0.7797,42.23,687.5,1.2641,117.38281200000002,92.825,61.7,0.010222,108.35,562.0,83.7,7130.0,7190.0,1083.75,352.7,859.0,12.85,0.8656,263.2,108.57031200000002,121.71875,126.78125,47.0,518.5,6635.0,124.44,116.875,100.6,44.45,44.44,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.35,939.9,1.6715,1.1862,4.12,1079.2,1.3333,13.34,384.2
2009-03-06 01:44:00,0.6431,31.02,1.4206,361.25,2270.0,0.7797,42.23,687.25,1.2639,117.38281200000002,92.825,61.7,0.010223999999999999,108.35,562.0,83.7,7130.0,7190.0,1083.75,352.7,859.0,12.85,0.8655,263.2,108.57031200000002,121.71875,126.78125,47.0,518.5,6635.0,124.44,116.875,100.6,44.45,44.38,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.37,939.2,1.6695,1.1862,4.12,1079.2,1.3333,13.34,384.2
2009-03-06 01:45:00,0.6435,31.02,1.4212,361.25,2270.0,0.7797,42.23,687.25,1.2643,117.38281200000002,92.825,61.7,0.010221,108.35,562.0,83.7,7130.0,7190.0,1083.75,352.7,859.0,12.85,0.8657,263.2,108.57031200000002,121.71875,126.78125,47.0,518.5,6635.0,124.44,116.875,100.6,44.45,44.38,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.36,939.3,1.6695,1.1862,4.12,1079.2,1.3333,13.34,384.2
2009-03-06 01:46:00,0.6435,31.02,1.4214,361.25,2270.0,0.7797,42.23,687.0,1.264,117.38281200000002,92.825,61.7,0.010222,108.35,562.0,83.7,7130.0,7190.0,1083.75,352.7,859.0,12.85,0.8657,263.2,108.57031200000002,121.703125,126.78125,47.0,518.5,6635.0,124.44,116.875,100.6,44.45,44.38,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.35,939.6,1.6695,1.1862,4.12,1079.2,1.3333,13.34,384.2
2009-03-06 01:47:00,0.6435,31.02,1.4212,361.25,2270.0,0.7797,42.23,687.0,1.2639,117.38281200000002,92.825,61.7,0.01022,108.35,562.0,83.7,7130.0,7190.0,1083.75,352.7,859.0,12.85,0.8656,263.2,108.57031200000002,121.703125,126.78125,47.0,518.5,6635.0,124.44,116.875,100.6,44.45,44.38,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.34,939.5,1.6695,1.1862,4.12,1079.2,1.3333,13.34,384.2
2009-03-06 01:48:00,0.6431,31.02,1.421,361.25,2270.0,0.7795,42.23,686.75,1.2638,117.38281200000002,92.825,61.7,0.010221,108.35,562.0,83.7,7130.0,7190.0,1083.0,352.7,859.0,12.85,0.8654,263.2,108.57031200000002,121.703125,126.78125,47.0,518.5,6632.0,124.44,116.875,100.6,44.32,44.38,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.33,939.2,1.6695,1.1862,4.12,1079.2,1.3333,13.34,384.2
2009-03-06 01:49:00,0.6431,31.02,1.4216,361.25,2270.0,0.7795,42.23,685.75,1.2643,117.38281200000002,92.825,61.7,0.010241,108.35,562.0,83.7,7130.0,7190.0,1081.75,352.7,859.0,12.85,0.8656,263.3,108.57031200000002,121.703125,126.78125,47.0,518.5,6626.0,124.44,116.875,100.6,44.32,44.38,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.32,940.3,1.6665,1.1862,4.12,1079.2,1.3333,13.34,384.2
2009-03-06 01:50:00,0.6433,31.02,1.4216,361.25,2270.0,0.7795,42.23,686.0,1.2643,117.38281200000002,92.825,61.7,0.010246,108.35,562.0,83.7,7130.0,7190.0,1082.0,352.7,859.0,12.85,0.8654,263.4,108.57031200000002,121.703125,126.78125,47.0,518.5,6627.0,124.44,116.875,100.6,44.32,44.38,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.35,940.0,1.6665,1.1862,4.12,1079.2,1.3333,13.34,384.2
2009-03-06 01:51:00,0.6433,31.02,1.4222,361.25,2270.0,0.7795,42.23,685.75,1.2645,117.375,92.825,61.7,0.010256,108.35,562.0,83.7,7130.0,7190.0,1082.0,352.7,859.0,12.85,0.8656,263.4,108.57031200000002,121.703125,126.78125,47.0,518.5,6624.0,124.44,116.875,100.6,44.32,44.38,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.34,939.8,1.6665,1.1862,4.12,1079.2,1.3333,13.34,384.2
2009-03-06 01:52:00,0.6431,31.02,1.4221,361.25,2270.0,0.7795,42.23,685.75,1.2648,117.390625,92.825,61.7,0.010248,108.35,562.0,83.7,7130.0,7190.0,1082.0,352.7,859.0,12.85,0.8667,263.4,108.57031200000002,121.734375,126.8125,47.0,518.5,6624.0,124.44,116.875,100.6,44.32,44.38,1853.0,108.37,11880.0,13319.0,1525.0,44.09,1779.0,44.34,939.8,1.6665,1.1862,4.12,1079.2,1.3333,13.34,384.2
