,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-07-02 16:58:00,111.828125,0.7894,35.42,1.6392,346.0,2490.0,0.8604,60.7,890.25,1.3997,115.484375,103.5,61.275,0.010431000000000001,118.0,564.0,85.15,9695.0,9755.0,1440.0,463.5,497.5,1150.5,17.5,0.9229,383.0,108.375,116.859375,118.984375,29.35,530.0,8216.0,121.6,115.97,95.62,66.35,66.3,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.41,929.9,2.2975,1.6986,3.6430000000000002,1192.5,1.78,13.395,450.1
2009-07-02 16:59:00,111.828125,0.7901,35.42,1.6392,346.0,2490.0,0.8605,60.7,890.25,1.4003,115.484375,103.5,61.275,0.010426999999999999,118.0,564.0,85.15,9695.0,9755.0,1439.75,463.5,497.5,1150.5,17.5,0.9226,383.0,108.375,116.84375,118.984375,29.35,530.0,8216.0,121.6,115.97,95.62,66.35,66.3,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.42,929.5,2.2975,1.6987,3.645,1192.5,1.78,13.395,450.1
2009-07-02 17:00:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.25,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1439.75,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8216.0,121.6,115.97,95.62,66.35,66.3,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.4,2.3015,1.6987,3.645,1192.5,1.78,13.395,450.1
2009-07-02 17:01:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.75,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.25,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8213.0,121.6,115.97,95.62,66.39,66.3,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.4,929.4,2.3015,1.6987,3.645,1192.5,1.78,13.395,450.1
2009-07-02 17:02:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.75,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1441.25,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8213.0,121.6,115.97,95.62,66.39,66.34,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.38,929.4,2.3015,1.6985,3.645,1192.5,1.7805,13.395,450.1
2009-07-02 17:03:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.75,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.75,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8217.0,121.6,115.97,95.62,66.35,66.34,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.36,929.4,2.3015,1.698,3.6460000000000004,1192.5,1.783,13.395,450.1
2009-07-02 17:04:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,891.0,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.75,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8217.0,121.6,115.97,95.62,66.35,66.34,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.36,929.4,2.3015,1.698,3.6439999999999997,1192.5,1.783,13.39,450.1
2009-07-02 17:05:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,891.0,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.75,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8220.0,121.6,115.97,95.62,66.35,66.34,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.36,929.5,2.3015,1.698,3.6439999999999997,1192.5,1.783,13.39,450.1
2009-07-02 17:06:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.75,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.75,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8218.0,121.6,115.97,95.62,66.35,66.34,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.36,929.5,2.3015,1.698,3.6439999999999997,1192.5,1.783,13.39,450.1
2009-07-02 17:07:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,891.0,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1439.75,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8218.0,121.6,115.97,95.62,66.35,66.34,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.36,929.5,2.3015,1.698,3.6439999999999997,1192.5,1.783,13.39,450.1
2009-07-02 17:08:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.5,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.25,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8217.0,121.6,115.97,95.62,66.35,66.34,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.38,929.5,2.3015,1.698,3.6439999999999997,1192.5,1.783,13.41,450.1
2009-07-02 17:09:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.25,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1439.0,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8217.0,121.6,115.97,95.62,66.35,66.34,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.38,929.5,2.3015,1.698,3.6439999999999997,1192.5,1.783,13.41,450.1
2009-07-02 17:10:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.25,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1439.0,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8217.0,121.6,115.97,95.62,66.35,66.34,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.38,929.5,2.3015,1.698,3.64,1192.5,1.783,13.41,450.1
2009-07-02 17:11:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.75,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1439.5,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8217.0,121.6,115.97,95.62,66.35,66.34,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.34,929.5,2.3015,1.698,3.635,1192.5,1.783,13.41,450.1
2009-07-02 17:12:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.75,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.25,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8218.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.41,929.3,2.3015,1.698,3.633,1192.5,1.784,13.4,450.1
2009-07-02 17:13:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.75,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.25,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8218.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.43,929.3,2.3015,1.698,3.633,1192.5,1.7843,13.4,450.1
2009-07-02 17:14:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.75,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.25,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8215.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.2,2.3015,1.6995,3.627,1192.5,1.7843,13.4,450.1
2009-07-02 17:15:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.75,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.25,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8218.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.3,2.2975,1.6998,3.64,1192.5,1.7843,13.4,450.1
2009-07-02 17:16:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.75,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.25,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8218.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.3,2.2975,1.6998,3.64,1192.5,1.7843,13.4,450.1
2009-07-02 17:17:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,891.25,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.25,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8218.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.3,2.2975,1.6998,3.64,1192.5,1.7843,13.4,450.1
2009-07-02 17:18:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,891.0,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.25,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8220.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.3,2.2975,1.6998,3.64,1192.5,1.7843,13.4,450.1
2009-07-02 17:19:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.75,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.25,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8220.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.3,2.2975,1.6998,3.64,1192.5,1.7843,13.4,450.1
2009-07-02 17:20:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,891.0,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1442.0,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8220.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.3,2.2975,1.6998,3.64,1192.5,1.7843,13.4,450.1
2009-07-02 17:21:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.75,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1441.75,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8220.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.3,2.2975,1.6998,3.64,1192.5,1.7843,13.4,450.1
2009-07-02 17:22:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.75,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.5,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8220.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.3,2.2975,1.6998,3.64,1192.5,1.7843,13.4,450.1
2009-07-02 17:23:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,890.75,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.5,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8220.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.3,2.2975,1.6998,3.64,1192.5,1.7843,13.4,450.1
2009-07-02 17:24:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,891.0,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.5,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8220.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.3,2.2975,1.6998,3.64,1192.5,1.7843,13.4,450.1
2009-07-02 17:25:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,891.25,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.5,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8224.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.3,2.2975,1.6998,3.64,1192.5,1.7843,13.4,450.1
2009-07-02 17:26:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,891.25,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1441.75,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8227.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.3,2.2975,1.6998,3.64,1192.5,1.7843,13.4,450.1
2009-07-02 17:27:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,891.25,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1441.75,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8227.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.3,2.2975,1.6998,3.64,1192.5,1.7843,13.4,450.1
2009-07-02 17:28:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,891.25,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1441.75,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8227.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.3,2.2975,1.6998,3.64,1192.5,1.7843,13.4,450.1
2009-07-02 17:29:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,891.25,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.75,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8226.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.3,2.2975,1.6998,3.64,1192.5,1.7843,13.4,450.1
2009-07-02 17:30:00,111.828125,0.7893,35.42,1.6396,346.0,2490.0,0.8601,60.7,891.5,1.4001,115.46093700000002,103.5,61.15,0.010429,118.0,564.0,85.25,9695.0,9755.0,1440.75,463.5,497.5,1150.5,17.5,0.9226,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8227.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.44,929.3,2.2975,1.6998,3.64,1192.5,1.7843,13.4,450.1
2009-07-02 18:01:00,111.828125,0.7873,35.42,1.6347,346.0,2490.0,0.8598,60.7,890.5,1.3958,115.46093700000002,103.5,61.15,0.010433,118.0,564.0,85.25,9695.0,9755.0,1441.0,463.5,497.5,1150.5,17.5,0.9204,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8222.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.47,928.0,2.3,1.6998,3.64,1192.5,1.7798,13.395,450.1
2009-07-02 18:02:00,111.828125,0.7873,35.42,1.6351,346.0,2490.0,0.8599,60.7,890.25,1.396,115.46093700000002,103.5,61.15,0.010435,118.0,564.0,85.25,9695.0,9755.0,1440.5,463.5,497.5,1150.5,17.5,0.9205,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8221.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.47,928.4,2.3,1.6998,3.653,1192.5,1.7798,13.395,450.1
2009-07-02 18:03:00,111.828125,0.7875,35.42,1.6366,346.0,2490.0,0.86,60.7,890.75,1.3958,115.46093700000002,103.5,61.15,0.010435,118.0,564.0,85.25,9695.0,9755.0,1440.5,463.5,497.5,1150.5,17.5,0.9205,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8219.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.47,928.7,2.3,1.6998,3.613,1192.5,1.7798,13.38,450.1
2009-07-02 18:04:00,111.828125,0.7877,35.42,1.6364,346.0,2490.0,0.8603,60.7,890.5,1.3958,115.46093700000002,103.5,61.15,0.010433,118.0,564.0,85.25,9695.0,9755.0,1440.5,463.5,497.5,1150.5,17.5,0.9205,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8222.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.48,928.1,2.3,1.6998,3.642,1192.5,1.7798,13.385,450.1
2009-07-02 18:05:00,111.828125,0.7877,35.42,1.6361,346.0,2490.0,0.8603,60.7,890.0,1.3956,115.46093700000002,103.5,61.15,0.010435999999999999,118.0,564.0,85.25,9695.0,9755.0,1441.5,463.5,497.5,1150.5,17.5,0.9205,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8218.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.47,928.2,2.3,1.6998,3.641,1192.5,1.7798,13.4,450.1
2009-07-02 18:06:00,111.828125,0.7874,35.42,1.6363,346.0,2490.0,0.8603,60.7,890.0,1.3955,115.46093700000002,103.5,61.15,0.010438,118.0,564.0,85.25,9695.0,9755.0,1441.5,463.5,497.5,1150.5,17.5,0.9202,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8217.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.61,928.2,2.3005,1.6998,3.641,1192.5,1.7798,13.4,450.1
2009-07-02 18:07:00,111.828125,0.7874,35.42,1.6356,346.0,2490.0,0.8603,60.7,890.0,1.395,115.46093700000002,103.5,61.15,0.01043,118.0,564.0,85.25,9695.0,9755.0,1439.5,463.5,497.5,1150.5,17.5,0.9194,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8216.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.62,928.2,2.3005,1.6998,3.64,1192.5,1.78,13.4,450.1
2009-07-02 18:08:00,111.828125,0.7877,35.42,1.6354,346.0,2490.0,0.8599,60.7,890.0,1.3951,115.46093700000002,103.5,61.15,0.01043,118.0,564.0,85.25,9695.0,9755.0,1439.5,463.5,497.5,1150.5,17.5,0.9198,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8216.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.55,928.2,2.3005,1.6998,3.64,1192.5,1.78,13.4,450.1
2009-07-02 18:09:00,111.828125,0.7877,35.42,1.636,346.0,2490.0,0.8599,60.7,890.0,1.3952,115.46093700000002,103.5,61.15,0.010434,118.0,564.0,85.25,9695.0,9755.0,1439.5,463.5,497.5,1150.5,17.5,0.9198,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8216.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.54,928.0,2.3005,1.6998,3.64,1192.5,1.78,13.4,450.1
2009-07-02 18:10:00,111.828125,0.7877,35.42,1.6354,346.0,2490.0,0.8601,60.7,890.0,1.3953,115.46093700000002,103.5,61.15,0.010434,118.0,564.0,85.25,9695.0,9755.0,1439.5,463.5,497.5,1150.5,17.5,0.9198,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8218.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.53,928.1,2.3005,1.6998,3.642,1192.5,1.78,13.4,450.1
2009-07-02 18:11:00,111.828125,0.788,35.42,1.6354,346.0,2490.0,0.8601,60.7,890.25,1.3954,115.46093700000002,103.5,61.15,0.010434,118.0,564.0,85.25,9695.0,9755.0,1439.0,463.5,497.5,1150.5,17.5,0.9198,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8215.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.53,928.1,2.3005,1.6998,3.642,1192.5,1.78,13.405,450.1
2009-07-02 18:12:00,111.828125,0.7879,35.42,1.6353,346.0,2490.0,0.86,60.7,890.25,1.3958,115.46093700000002,103.5,61.15,0.010434,118.0,564.0,85.25,9695.0,9755.0,1439.75,463.5,497.5,1150.5,17.5,0.9198,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8215.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.49,928.1,2.3005,1.6998,3.642,1192.5,1.78,13.405,450.1
2009-07-02 18:13:00,111.828125,0.7879,35.42,1.635,346.0,2490.0,0.86,60.7,890.5,1.3957,115.46093700000002,103.5,61.15,0.010434,118.0,564.0,85.25,9695.0,9755.0,1440.0,463.5,497.5,1150.5,17.5,0.9198,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8220.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.45,928.3,2.3005,1.6998,3.642,1192.5,1.78,13.405,450.1
2009-07-02 18:14:00,111.828125,0.7879,35.42,1.6348,346.0,2490.0,0.86,60.7,890.5,1.3959,115.46093700000002,103.5,61.15,0.010434,118.0,564.0,85.25,9695.0,9755.0,1440.0,463.5,497.5,1150.5,17.5,0.92,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8218.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.45,928.0,2.3,1.6998,3.642,1192.5,1.78,13.38,450.1
2009-07-02 18:15:00,111.828125,0.7879,35.42,1.6347,346.0,2490.0,0.86,60.7,890.5,1.396,115.46093700000002,103.5,61.15,0.010434,118.0,564.0,85.25,9695.0,9755.0,1440.0,463.5,497.5,1150.5,17.5,0.92,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8221.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.39,928.0,2.3,1.6998,3.6430000000000002,1192.5,1.78,13.38,450.1
2009-07-02 18:16:00,111.828125,0.7877,35.42,1.6344,346.0,2490.0,0.86,60.7,890.75,1.3957,115.46093700000002,103.5,61.15,0.010434,118.0,564.0,85.25,9695.0,9755.0,1440.0,463.5,497.5,1150.5,17.5,0.92,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8221.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.43,928.0,2.3025,1.6998,3.6430000000000002,1192.5,1.78,13.38,450.1
2009-07-02 18:17:00,111.828125,0.7876,35.42,1.6346,346.0,2490.0,0.86,60.7,890.5,1.3955,115.46093700000002,103.5,61.15,0.010434,118.0,564.0,85.25,9695.0,9755.0,1439.5,463.5,497.5,1150.5,17.5,0.92,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8220.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.43,928.0,2.3025,1.6998,3.642,1192.5,1.78,13.38,450.1
2009-07-02 18:18:00,111.828125,0.7876,35.42,1.6346,346.0,2490.0,0.86,60.7,890.5,1.3955,115.46093700000002,103.5,61.15,0.010435999999999999,118.0,564.0,85.25,9695.0,9755.0,1439.5,463.5,497.5,1150.5,17.5,0.92,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8220.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.4,928.0,2.3025,1.6998,3.642,1192.5,1.78,13.38,450.1
2009-07-02 18:19:00,111.828125,0.7876,35.42,1.6346,346.0,2490.0,0.86,60.7,890.75,1.3956,115.46093700000002,103.5,61.15,0.010435999999999999,118.0,564.0,85.25,9695.0,9755.0,1439.5,463.5,497.5,1150.5,17.5,0.92,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8225.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.34,928.0,2.3025,1.6998,3.648,1192.5,1.78,13.375,450.1
2009-07-02 18:20:00,111.828125,0.7876,35.42,1.6345,346.0,2490.0,0.8598,60.7,890.75,1.3953,115.46093700000002,103.5,61.15,0.010435,118.0,564.0,85.25,9695.0,9755.0,1439.5,463.5,497.5,1150.5,17.5,0.92,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8221.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.34,928.0,2.3025,1.6998,3.6439999999999997,1192.5,1.78,13.38,450.1
2009-07-02 18:21:00,111.828125,0.7875,35.42,1.6342,346.0,2490.0,0.8603,60.7,890.5,1.3951,115.46093700000002,103.5,61.15,0.010435,118.0,564.0,85.25,9695.0,9755.0,1439.5,463.5,497.5,1150.5,17.5,0.92,383.0,108.38281200000002,116.8125,119.0,29.35,530.0,8221.0,121.6,115.97,95.62,66.35,66.38,2359.0,108.175,1.7089,1333.0,66.63,1571.0,66.37,928.0,2.3025,1.6998,3.6439999999999997,1190.3,1.78,13.35,450.1
