,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-05-08 14:01:00,112.41406200000002,0.767,39.28,1.5175,419.25,2505.0,0.8688,59.7,919.5,1.3593,116.72656200000002,100.4,68.25,0.010154999999999999,127.65,630.5,83.1,9500.0,9530.0,1387.25,504.8,1105.0,15.3,0.9026,340.9,108.703125,120.46875,120.546875,32.2,590.0,8482.0,120.24,115.29,93.76,58.17,57.89,2447.0,108.175,1.512,1.6977,1491.0,57.98,1835.0,58.16,915.8,2.1485,1.5075,4.257,1148.5,1.6969,13.955,447.9
2009-05-08 14:02:00,112.41406200000002,0.7671,39.27,1.5174,419.5,2505.0,0.8687,59.69,920.5,1.3591,116.71875,100.4,68.325,0.010154999999999999,127.65,630.25,83.15,9505.0,9535.0,1388.5,505.5,1105.0,15.3,0.9026,340.8,108.703125,120.46875,120.546875,32.2,590.0,8491.0,120.24,115.29,93.76,58.18,57.88,2450.0,108.18,1.512,1.6977,1491.0,57.98,1835.0,58.18,916.0,2.1475,1.5065,4.27,1148.5,1.6961,13.955,447.9
2009-05-08 14:03:00,112.41406200000002,0.7673,39.26,1.5172,419.25,2505.0,0.8686,59.7,921.5,1.3597,116.703125,100.5,68.3,0.010154,127.65,630.5,83.15,9510.0,9535.0,1390.0,506.0,1103.75,15.3,0.9024,340.3,108.69531200000002,120.453125,120.5,32.1,590.0,8499.0,120.25,115.29,93.76,58.2,57.89,2452.0,108.175,1.512,1.6977,1491.0,57.98,1835.0,58.2,916.2,2.1485,1.5064,4.272,1150.0,1.6953,13.95,447.9
2009-05-08 14:04:00,112.41406200000002,0.7672,39.25,1.5168,419.25,2505.0,0.868,59.57,921.25,1.3589,116.703125,100.85,68.35,0.01015,127.65,630.25,83.15,9505.0,9535.0,1389.5,505.8,1102.75,15.3,0.9023,340.2,108.703125,120.453125,120.546875,32.1,590.0,8494.0,120.25,115.295,93.76,58.19,57.9,2451.0,108.175,1.512,1.6977,1491.0,57.98,1835.0,58.2,915.7,2.1485,1.5071,4.268,1150.0,1.6965,13.955,447.9
2009-05-08 14:05:00,112.41406200000002,0.7669,39.27,1.5167,419.0,2505.0,0.868,59.56,921.25,1.3587,116.71093700000002,100.575,68.35,0.010147,127.65,630.5,83.125,9510.0,9535.0,1389.75,505.9,1103.5,15.3,0.902,340.3,108.703125,120.46875,120.546875,32.1,590.0,8493.0,120.26,115.295,93.76,58.19,57.91,2450.0,108.18,1.512,1.6977,1491.0,57.98,1835.0,58.2,915.5,2.1485,1.507,4.275,1150.0,1.6959,13.945,447.9
2009-05-08 14:06:00,112.41406200000002,0.7671,39.31,1.5163,419.25,2505.0,0.8679,59.66,921.25,1.3586,116.71093700000002,100.575,68.35,0.01015,127.65,630.25,83.15,9515.0,9535.0,1390.25,506.2,1104.25,15.3,0.9021,340.4,108.703125,120.453125,120.53125,32.1,590.0,8496.0,120.26,115.295,93.76,58.21,57.9,2451.0,108.175,1.512,1.6977,1491.0,57.98,1835.0,58.19,915.5,2.149,1.5078,4.282,1150.0,1.6968,13.95,447.9
2009-05-08 14:07:00,112.41406200000002,0.7669,39.3,1.5166,419.0,2505.0,0.868,59.7,921.75,1.3587,116.71093700000002,100.85,68.325,0.01015,127.65,630.0,83.125,9515.0,9540.0,1390.75,506.3,1103.5,15.3,0.9019,340.1,108.703125,120.46875,120.53125,32.1,590.0,8499.0,120.26,115.3,93.76,58.23,57.94,2452.0,108.18,1.512,1.6977,1491.0,57.98,1835.0,58.23,915.6,2.1485,1.5077,4.289,1150.0,1.6967,13.955,447.9
2009-05-08 14:08:00,112.41406200000002,0.7668,39.32,1.5158,419.0,2505.0,0.8677,59.68,921.25,1.3578,116.71875,100.85,68.325,0.01015,127.65,630.0,83.15,9510.0,9540.0,1390.0,505.9,1103.25,15.3,0.9016,340.0,108.703125,120.484375,120.546875,32.1,590.0,8497.0,120.27,115.3,93.76,58.22,57.91,2450.0,108.18,1.512,1.6977,1491.0,57.98,1835.0,58.2,915.7,2.1485,1.5077,4.285,1150.0,1.6959,13.955,447.9
2009-05-08 14:09:00,112.41406200000002,0.7669,39.32,1.5159,419.0,2505.0,0.8678,59.6,921.25,1.3578,116.71093700000002,100.6,68.3,0.010151,127.65,630.0,83.15,9510.0,9540.0,1390.25,505.9,1103.75,15.3,0.9013,340.2,108.703125,120.453125,120.515625,32.1,590.0,8498.0,120.27,115.3,93.76,58.23,57.94,2450.0,108.18,1.512,1.6977,1491.0,57.98,1835.0,58.22,915.3,2.146,1.5075,4.284,1150.0,1.6955,13.95,447.9
2009-05-08 14:10:00,112.41406200000002,0.7668,39.42,1.5161,419.0,2505.0,0.8678,59.68,921.0,1.3582,116.71093700000002,100.6,68.4,0.010149,127.65,631.0,83.175,9510.0,9545.0,1390.25,506.0,1105.0,15.3,0.9016,340.2,108.703125,120.46875,120.546875,32.1,590.0,8498.0,120.27,115.3,93.76,58.4,58.07,2449.0,108.18,1.512,1.6977,1491.0,58.07,1835.0,58.38,915.5,2.146,1.5112,4.284,1150.0,1.699,13.955,447.9
2009-05-08 14:11:00,112.41406200000002,0.7668,39.46,1.5157,419.0,2505.0,0.8675,59.59,921.5,1.3575,116.71093700000002,100.6,68.4,0.010149,127.65,631.25,83.125,9510.0,9540.0,1390.5,506.2,1107.25,15.3,0.9014,340.8,108.703125,120.46875,120.53125,32.1,590.0,8500.0,120.27,115.3,93.76,58.43,58.12,2450.0,108.18,1.512,1.6977,1491.0,58.11,1835.0,58.44,915.5,2.146,1.5124,4.294,1150.0,1.7022,13.955,447.9
2009-05-08 14:12:00,112.421875,0.7672,39.5,1.516,419.5,2505.0,0.8679,59.59,923.0,1.3578,116.703125,100.6,68.4,0.010145,127.65,632.5,83.125,9525.0,9555.0,1393.0,507.1,1107.0,15.3,0.9016,340.5,108.703125,120.4375,120.484375,32.1,590.0,8513.0,120.25,115.295,93.76,58.51,58.16,2454.0,108.18,1.512,1.6977,1491.0,58.17,1835.0,58.53,915.5,2.1495,1.513,4.29,1150.9,1.7035,13.955,447.9
2009-05-08 14:13:00,112.421875,0.767,39.5,1.5169,420.0,2505.0,0.8681,59.75,923.0,1.3581,116.71093700000002,100.725,68.4,0.010145999999999999,127.65,633.25,83.15,9525.0,9550.0,1392.5,507.0,1107.75,15.3,0.9018,340.9,108.703125,120.453125,120.5,32.0,590.0,8511.0,120.25,115.29,93.76,58.5,58.17,2454.0,108.18,1.512,1.6977,1491.0,58.28,1835.0,58.51,916.2,2.1485,1.5129,4.289,1150.9,1.7024,13.96,447.9
2009-05-08 14:14:00,112.421875,0.767,39.58,1.5167,420.75,2505.0,0.8679,59.78,922.75,1.3579,116.72656200000002,100.725,68.45,0.010145,127.65,633.75,83.15,9525.0,9550.0,1392.75,506.8,1110.0,15.3,0.9019,341.3,108.703125,120.46875,120.546875,32.1,590.0,8510.0,120.25,115.3,93.76,58.41,58.08,2454.0,108.18,1.512,1.6977,1491.0,58.28,1835.0,58.38,916.5,2.15,1.5113,4.288,1150.9,1.6992,13.96,447.9
2009-05-08 14:15:00,112.421875,0.7671,39.59,1.5166,420.75,2505.0,0.8679,59.85,923.25,1.3579,116.71875,100.725,68.45,0.010145,127.65,632.5,83.2,9525.0,9555.0,1393.0,506.9,1108.75,15.3,0.9019,341.1,108.703125,120.46875,120.53125,32.1,590.0,8510.0,120.25,115.3,93.76,58.32,57.98,2454.0,108.18,1.512,1.6977,1491.0,58.08,1835.0,58.32,916.2,2.1485,1.5103,4.282,1150.9,1.699,13.96,447.9
2009-05-08 14:16:00,112.421875,0.7678,39.56,1.517,420.75,2505.0,0.8682,59.82,924.0,1.3583,116.703125,100.725,68.5,0.010145,127.65,634.0,83.2,9530.0,9560.0,1393.75,507.7,1112.0,15.3,0.9019,341.1,108.703125,120.421875,120.453125,32.0,590.0,8516.0,120.25,115.3,93.76,58.36,58.02,2455.0,108.18,1.512,1.6977,1491.0,58.08,1835.0,58.35,916.4,2.15,1.5095,4.288,1150.9,1.701,13.965,447.9
2009-05-08 14:17:00,112.41406200000002,0.7676,39.56,1.5162,420.75,2505.0,0.8682,59.82,924.0,1.3579,116.69531200000002,100.725,68.5,0.010147,127.65,634.0,83.2,9525.0,9555.0,1394.25,507.5,1112.0,15.3,0.9017,342.0,108.703125,120.421875,120.453125,32.0,592.0,8519.0,120.25,115.3,93.76,58.43,58.08,2456.0,108.18,1.512,1.6977,1491.0,58.08,1835.0,58.44,916.5,2.149,1.5103,4.297,1150.5,1.701,13.965,447.9
2009-05-08 14:18:00,112.41406200000002,0.7675,39.65,1.5159,420.75,2505.0,0.8683,59.82,923.5,1.3579,116.703125,100.725,68.5,0.010148,127.65,634.0,83.25,9525.0,9555.0,1393.75,507.4,1112.0,15.3,0.9018,341.5,108.69531200000002,120.453125,120.5,32.0,592.0,8518.0,120.24,115.3,93.76,58.42,58.04,2455.0,108.18,1.512,1.6977,1491.0,58.08,1835.0,58.41,916.4,2.15,1.5109,4.302,1150.5,1.7,13.97,447.9
2009-05-08 14:19:00,112.41406200000002,0.7676,39.65,1.5158,420.75,2505.0,0.8681,59.84,924.0,1.3576,116.703125,100.725,68.4,0.010149,127.65,634.0,83.25,9530.0,9550.0,1394.25,507.7,1112.0,15.3,0.9016,341.0,108.69531200000002,120.4375,120.453125,32.0,592.0,8518.0,120.25,115.3,93.76,58.43,58.07,2455.0,108.18,1.512,1.6977,1491.0,58.08,1835.0,58.49,916.3,2.15,1.5125,4.298,1150.5,1.7015,13.965,447.9
2009-05-08 14:20:00,112.41406200000002,0.7674,39.65,1.5157,420.75,2505.0,0.8681,59.79,923.75,1.3573,116.71093700000002,100.6,68.55,0.010148,127.65,634.0,83.225,9535.0,9560.0,1394.25,507.8,1112.0,15.3,0.9014,341.0,108.69531200000002,120.453125,120.453125,32.0,592.0,8519.0,120.25,115.3,93.76,58.54,58.18,2455.0,108.18,1.512,1.6977,1491.0,58.08,1835.0,58.54,916.1,2.1485,1.5115,4.3,1150.5,1.7035,13.965,447.9
2009-05-08 14:21:00,112.41406200000002,0.7676,39.65,1.5159,420.75,2505.0,0.8681,59.8,924.25,1.3575,116.71093700000002,100.6,68.525,0.010147,127.65,634.0,83.2,9530.0,9555.0,1395.75,507.9,1112.0,15.3,0.9015,341.0,108.69531200000002,120.453125,120.46875,32.0,592.0,8519.0,120.25,115.3,93.76,58.43,58.11,2455.0,108.18,1.512,1.6977,1491.0,58.08,1835.0,58.44,916.3,2.1505,1.512,4.2989999999999995,1150.5,1.7015,13.965,447.9
2009-05-08 14:22:00,112.41406200000002,0.7674,39.65,1.516,420.75,2505.0,0.8683,59.8,924.25,1.3578,116.71093700000002,100.6,68.5,0.010147,127.65,634.0,83.2,9530.0,9560.0,1395.75,508.3,1112.0,15.3,0.9015,341.0,108.69531200000002,120.453125,120.453125,32.0,592.0,8518.0,120.25,115.3,93.76,58.47,58.15,2456.0,108.18,1.512,1.6977,1491.0,58.08,1835.0,58.47,916.2,2.146,1.5144,4.302,1150.5,1.7039,13.975,447.9
2009-05-08 14:23:00,112.41406200000002,0.7676,39.65,1.5164,420.75,2505.0,0.8684,59.82,924.0,1.358,116.71093700000002,100.6,68.45,0.010148,127.65,634.0,83.2,9530.0,9555.0,1395.25,507.9,1112.0,15.3,0.9018,341.0,108.69531200000002,120.453125,120.453125,32.0,592.0,8518.0,120.25,115.3,93.76,58.42,58.1,2454.0,108.18,1.512,1.6977,1491.0,58.08,1835.0,58.42,916.3,2.1465,1.5129,4.303,1150.9,1.7034,13.98,447.9
2009-05-08 14:24:00,112.41406200000002,0.7677,39.65,1.516,420.75,2505.0,0.8683,59.88,923.75,1.358,116.71093700000002,100.6,68.5,0.010148,127.65,633.0,83.2,9530.0,9555.0,1395.25,508.1,1112.0,15.3,0.9018,341.0,108.69531200000002,120.453125,120.453125,32.0,592.0,8519.0,120.23,115.3,93.76,58.28,58.01,2454.0,108.18,1.512,1.6977,1491.0,58.02,1835.0,58.27,916.5,2.146,1.5127,4.2989999999999995,1150.0,1.701,13.97,447.9
2009-05-08 14:25:00,112.41406200000002,0.7675,39.65,1.516,420.75,2505.0,0.8684,59.89,924.25,1.3577,116.71875,100.6,68.525,0.010148,127.65,632.5,83.2,9530.0,9555.0,1395.25,508.0,1112.0,15.3,0.9019,341.0,108.69531200000002,120.46875,120.453125,32.0,589.5,8521.0,120.23,115.3,93.76,58.42,58.12,2456.0,108.18,1.512,1.6977,1491.0,58.02,1835.0,58.44,916.2,2.1435,1.5138,4.301,1150.0,1.7025,13.965,447.9
2009-05-08 14:26:00,112.41406200000002,0.7674,39.65,1.5163,420.75,2505.0,0.8684,59.84,923.75,1.3582,116.71875,100.6,68.525,0.010148,127.65,632.5,83.2,9530.0,9555.0,1394.5,507.9,1112.0,15.3,0.9022,341.0,108.69531200000002,120.46875,120.484375,32.0,589.5,8521.0,120.23,115.3,93.76,58.39,58.06,2455.0,108.18,1.512,1.6977,1491.0,58.02,1835.0,58.39,916.4,2.136,1.5129,4.295,1150.0,1.7017,13.965,447.9
2009-05-08 14:27:00,112.41406200000002,0.7674,39.65,1.5167,420.75,2505.0,0.8684,59.81,924.0,1.3583,116.71875,100.575,68.5,0.010149,127.65,632.5,83.175,9525.0,9555.0,1394.0,507.9,1112.0,15.3,0.9022,341.0,108.69531200000002,120.453125,120.46875,32.0,589.75,8521.0,120.23,115.3,93.76,58.46,58.1,2455.0,108.18,1.512,1.6977,1491.0,58.02,1835.0,58.47,916.9,2.1305,1.5145,4.296,1150.0,1.7019,13.97,447.9
2009-05-08 14:28:00,112.41406200000002,0.7675,39.65,1.5167,420.75,2505.0,0.8684,59.85,924.25,1.3583,116.703125,100.575,68.525,0.010148,127.65,632.5,83.175,9525.0,9555.0,1395.5,508.5,1112.0,15.3,0.9023,341.0,108.6875,120.453125,120.421875,32.0,589.75,8524.0,120.23,115.3,93.76,58.66,58.2,2456.0,108.18,1.512,1.6977,1491.0,58.16,1835.0,58.66,917.0,2.134,1.5171,4.309,1153.2,1.7083,13.975,447.9
2009-05-08 14:29:00,112.41406200000002,0.7675,39.65,1.5163,420.75,2505.0,0.8682,59.85,923.25,1.3579,116.703125,100.575,68.5,0.010147,127.65,632.5,83.175,9520.0,9545.0,1394.0,508.0,1112.0,15.3,0.9021,341.0,108.6875,120.4375,120.421875,32.1,589.75,8516.0,120.23,115.3,93.76,58.59,58.15,2454.0,108.18,1.512,1.6977,1491.0,58.16,1835.0,58.6,917.1,2.1269,1.5178,4.317,1153.2,1.7052,13.985,447.9
2009-05-08 14:30:00,112.40625,0.7673,39.65,1.5169,420.75,2505.0,0.8681,59.9,922.75,1.3577,116.69531200000002,100.575,68.525,0.010147,127.65,632.5,83.225,9515.0,9545.0,1392.75,507.8,1112.0,15.3,0.9018,341.0,108.6875,120.421875,120.40625,32.1,589.75,8513.0,120.23,115.295,93.76,58.62,58.15,2453.0,108.18,1.512,1.6977,1491.0,58.16,1835.0,58.63,916.8,2.129,1.5161,4.303,1150.0,1.7021,13.985,447.9
2009-05-08 14:31:00,112.39843700000002,0.7675,39.65,1.5171,420.75,2505.0,0.8682,59.9,923.5,1.3579,116.69531200000002,100.625,68.5,0.010147,127.65,632.5,83.225,9520.0,9550.0,1394.0,508.2,1112.0,15.3,0.9021,341.0,108.6875,120.421875,120.390625,32.1,589.75,8518.0,120.23,115.295,93.76,58.55,58.1,2454.0,108.18,1.512,1.6977,1491.0,58.16,1835.0,58.58,917.0,2.13,1.5143,4.311,1150.0,1.7005,13.985,447.9
2009-05-08 14:32:00,112.39843700000002,0.7676,39.65,1.5172,420.75,2505.0,0.8681,59.9,923.75,1.3582,116.671875,100.625,68.5,0.010148,127.65,632.5,83.225,9520.0,9550.0,1394.25,508.0,1112.0,15.3,0.9022,341.0,108.6875,120.40625,120.390625,32.1,589.75,8518.0,120.23,115.295,93.76,58.47,57.98,2454.0,108.18,1.512,1.6977,1491.0,58.16,1835.0,58.47,916.8,2.1365,1.5128,4.312,1150.0,1.6983,13.98,447.9
2009-05-08 14:33:00,112.39843700000002,0.7674,39.57,1.5171,420.75,2505.0,0.8681,59.9,923.75,1.3582,116.671875,100.625,68.5,0.010148,127.65,632.5,83.225,9520.0,9550.0,1394.25,508.1,1110.5,15.3,0.902,341.8,108.6875,120.40625,120.40625,32.1,589.75,8520.0,120.23,115.295,93.76,58.42,57.95,2454.0,108.18,1.512,1.6977,1491.0,58.16,1835.0,58.43,916.9,2.1365,1.5129,4.317,1150.0,1.698,13.98,447.9
2009-05-08 14:34:00,112.39843700000002,0.7676,39.57,1.5172,420.75,2505.0,0.8682,59.9,924.25,1.3582,116.671875,100.625,68.5,0.010145,127.65,632.5,83.225,9525.0,9550.0,1395.25,508.5,1111.0,15.3,0.9021,341.8,108.67968700000002,120.40625,120.390625,32.1,589.75,8525.0,120.23,115.295,93.76,58.49,58.03,2456.0,108.18,1.512,1.6977,1491.0,58.16,1835.0,58.49,917.0,2.1349,1.5134,4.313,1150.0,1.6995,13.98,447.9
2009-05-08 14:35:00,112.39843700000002,0.7676,39.62,1.5169,420.75,2505.0,0.8681,59.9,924.75,1.3581,116.67968700000002,100.625,68.5,0.010145999999999999,127.65,632.5,83.225,9530.0,9555.0,1395.75,508.5,1111.0,15.3,0.9021,342.0,108.67968700000002,120.421875,120.40625,32.0,589.75,8523.0,120.23,115.295,93.76,58.43,57.99,2457.0,108.18,1.512,1.6977,1491.0,58.16,1835.0,58.43,916.9,2.134,1.5125,4.315,1150.0,1.6993,13.98,447.9
2009-05-08 14:36:00,112.39843700000002,0.7676,39.62,1.5167,420.75,2505.0,0.868,59.9,924.75,1.3583,116.67968700000002,100.625,68.5,0.010147,127.65,632.5,83.2,9525.0,9555.0,1396.25,508.6,1111.5,15.3,0.9021,342.0,108.67968700000002,120.421875,120.40625,32.0,589.75,8523.0,120.23,115.295,93.76,58.41,57.99,2456.0,108.18,1.512,1.6977,1491.0,58.16,1835.0,58.42,916.8,2.134,1.5119,4.312,1150.0,1.6981,13.98,447.9
2009-05-08 14:37:00,112.39843700000002,0.7675,39.62,1.5173,420.75,2505.0,0.8684,59.9,924.5,1.3592,116.69531200000002,100.625,68.5,0.010154,127.65,632.5,83.2,9525.0,9555.0,1396.0,508.4,1111.5,15.3,0.9026,342.0,108.67968700000002,120.421875,120.40625,32.0,589.75,8523.0,120.23,115.295,93.76,58.4,57.97,2455.0,108.18,1.512,1.6977,1491.0,58.16,1835.0,58.4,916.7,2.132,1.512,4.315,1150.0,1.6977,13.97,447.9
2009-05-08 14:38:00,112.39843700000002,0.7675,39.62,1.5175,420.75,2505.0,0.8684,59.9,924.0,1.3599,116.67968700000002,100.625,68.5,0.010154,127.65,632.5,83.2,9525.0,9550.0,1394.75,508.2,1111.5,15.3,0.9029,342.0,108.67968700000002,120.421875,120.390625,32.0,589.75,8517.0,120.22,115.295,93.76,58.34,57.91,2454.0,108.18,1.512,1.6977,1491.0,58.16,1835.0,58.35,916.5,2.132,1.5105,4.3180000000000005,1150.0,1.6967,13.97,447.9
2009-05-08 14:39:00,112.39843700000002,0.7679,39.62,1.5176,420.75,2505.0,0.8687,59.9,924.5,1.3601,116.6875,100.625,68.5,0.010165,127.65,632.5,83.2,9525.0,9555.0,1395.5,508.7,1111.5,15.3,0.9034,342.0,108.67968700000002,120.421875,120.390625,32.0,589.75,8523.0,120.22,115.295,93.76,58.35,57.86,2455.0,108.18,1.512,1.6977,1491.0,58.16,1835.0,58.32,916.8,2.132,1.5099,4.317,1150.0,1.6965,13.98,447.9
2009-05-08 14:40:00,112.39843700000002,0.7679,39.62,1.518,420.75,2505.0,0.8687,59.9,924.5,1.3612,116.67968700000002,100.625,68.55,0.010173,127.65,632.5,83.2,9525.0,9555.0,1395.5,508.6,1111.5,15.3,0.9043,342.0,108.67968700000002,120.40625,120.40625,32.0,589.75,8523.0,120.22,115.295,93.76,58.38,57.9,2456.0,108.18,1.512,1.6977,1491.0,58.16,1835.0,58.37,917.2,2.139,1.5099,4.315,1150.0,1.6962,13.98,447.9
2009-05-08 14:41:00,112.39843700000002,0.7679,39.62,1.5186,420.75,2505.0,0.8687,59.9,924.25,1.3618,116.67968700000002,100.65,68.55,0.010172,127.65,632.5,83.175,9525.0,9550.0,1395.5,508.5,1111.5,15.3,0.9045,342.0,108.67968700000002,120.421875,120.390625,32.0,589.75,8520.0,120.23,115.295,93.76,58.4,57.96,2455.0,108.18,1.512,1.6977,1491.0,58.16,1835.0,58.41,917.3,2.139,1.5099,4.3180000000000005,1150.0,1.6965,13.98,447.9
2009-05-08 14:42:00,112.39843700000002,0.7679,39.62,1.5184,420.75,2505.0,0.8687,59.9,923.5,1.3611,116.6875,100.65,68.55,0.010172,127.65,632.5,83.2,9525.0,9545.0,1394.75,508.0,1111.5,15.3,0.9041,342.0,108.671875,120.421875,120.390625,32.0,589.75,8515.0,120.21,115.295,93.76,58.4,57.93,2453.0,108.18,1.512,1.6977,1491.0,58.16,1835.0,58.41,917.1,2.137,1.5099,4.317,1150.0,1.6965,13.98,447.9
2009-05-08 14:43:00,112.39843700000002,0.7679,39.62,1.5186,420.75,2505.0,0.8687,59.9,923.5,1.3611,116.67968700000002,100.65,68.55,0.01017,127.65,632.5,83.225,9515.0,9545.0,1394.75,507.9,1111.5,15.3,0.9039,342.0,108.67968700000002,120.40625,120.359375,32.0,589.75,8513.0,120.23,115.295,93.76,58.36,57.91,2453.0,108.18,1.512,1.6977,1491.0,58.16,1835.0,58.35,916.7,2.137,1.5103,4.317,1150.0,1.6966,13.98,447.9
2009-05-08 14:44:00,112.39843700000002,0.7676,39.62,1.5187,420.75,2505.0,0.8685,59.9,923.75,1.3609,116.67968700000002,100.65,68.5,0.01017,127.65,632.5,83.225,9515.0,9545.0,1394.5,508.1,1111.5,15.3,0.9038,342.0,108.67968700000002,120.40625,120.359375,32.0,589.75,8516.0,120.23,115.29,93.76,58.41,57.91,2453.0,108.19,1.512,1.6977,1491.0,58.16,1835.0,58.4,916.9,2.137,1.5103,4.3260000000000005,1150.0,1.6958,13.98,447.9
2009-05-08 14:45:00,112.39843700000002,0.7677,39.62,1.5188,420.75,2505.0,0.8687,59.9,924.0,1.3611,116.671875,100.65,68.525,0.01017,127.65,632.5,83.225,9520.0,9550.0,1394.5,508.3,1111.5,15.3,0.9039,342.0,108.671875,120.390625,120.359375,32.0,589.75,8518.0,120.23,115.295,93.76,58.45,57.95,2455.0,108.185,1.512,1.6977,1491.0,58.16,1835.0,58.47,916.6,2.1355,1.5104,4.334,1150.0,1.6958,13.98,447.9
2009-05-08 14:46:00,112.39843700000002,0.7676,39.62,1.519,420.75,2505.0,0.8686,59.9,924.25,1.3607,116.66406200000002,100.65,68.6,0.010167,127.65,632.5,83.225,9520.0,9555.0,1395.0,508.4,1111.5,15.3,0.9037,342.0,108.66406200000002,120.390625,120.34375,32.0,589.75,8518.0,120.22,115.295,93.76,58.47,57.95,2456.0,108.195,1.512,1.6977,1491.0,58.16,1835.0,58.46,916.6,2.136,1.5104,4.328,1150.0,1.6957,13.975,447.9
2009-05-08 14:47:00,112.39843700000002,0.7681,39.62,1.5198,420.75,2505.0,0.8688,59.9,925.0,1.3615,116.671875,100.65,68.6,0.01017,127.65,632.5,83.2,9525.0,9555.0,1396.0,508.9,1111.5,15.3,0.904,342.0,108.66406200000002,120.40625,120.328125,32.0,589.75,8524.0,120.23,115.3,93.76,58.48,57.95,2457.0,108.195,1.512,1.6977,1491.0,58.16,1835.0,58.47,916.9,2.139,1.5104,4.33,1150.0,1.6957,13.98,447.9
2009-05-08 14:48:00,112.39843700000002,0.7679,39.62,1.5204,420.75,2505.0,0.8691,59.9,925.75,1.3617,116.65625,100.65,68.6,0.010167,127.65,632.5,83.2,9530.0,9560.0,1399.25,509.4,1111.5,15.3,0.9042,342.0,108.65625,120.375,120.28125,32.0,589.75,8531.0,120.22,115.295,93.76,58.51,57.95,2458.0,108.195,1.512,1.6977,1491.0,58.16,1835.0,58.48,917.0,2.139,1.5104,4.333,1150.0,1.697,13.985,447.9
2009-05-08 14:49:00,112.39843700000002,0.7676,39.62,1.5205,420.75,2505.0,0.8689,59.9,925.75,1.3616,116.64843700000002,100.65,68.55,0.010167,127.65,632.5,83.2,9530.0,9560.0,1399.5,509.2,1111.5,15.3,0.9042,342.0,108.65625,120.34375,120.25,32.0,589.75,8531.0,120.21,115.295,93.76,58.57,58.12,2459.0,108.195,1.512,1.6977,1491.0,58.16,1835.0,58.57,916.5,2.139,1.5129,4.333,1150.0,1.6988,13.985,447.9
2009-05-08 14:50:00,112.375,0.7679,39.62,1.5215,420.75,2505.0,0.8691,59.9,927.25,1.3617,116.640625,100.65,68.55,0.010165,127.65,632.5,83.2,9540.0,9570.0,1401.25,509.6,1111.5,15.3,0.9041,342.0,108.65625,120.328125,120.234375,32.0,589.75,8540.0,120.21,115.29,93.76,58.58,58.15,2461.0,108.195,1.512,1.6977,1491.0,58.16,1835.0,58.6,916.5,2.14,1.5146,4.329,1150.0,1.7006,13.98,447.9
2009-05-08 14:51:00,112.375,0.7682,39.62,1.522,420.75,2505.0,0.8695,59.9,927.5,1.3621,116.64843700000002,100.65,68.55,0.01017,127.65,632.5,83.175,9545.0,9570.0,1401.0,509.6,1111.5,15.3,0.9047,342.0,108.65625,120.359375,120.296875,32.0,589.75,8546.0,120.21,115.295,93.76,58.6,58.13,2461.0,108.195,1.512,1.6977,1491.0,58.16,1835.0,58.57,916.5,2.1405,1.5143,4.3260000000000005,1150.0,1.6988,13.99,447.9
2009-05-08 14:52:00,112.375,0.7685,39.62,1.522,420.75,2505.0,0.8693,59.9,926.5,1.3625,116.640625,100.65,68.55,0.010168,127.65,632.5,83.175,9540.0,9565.0,1400.25,509.2,1111.5,15.3,0.9047,342.0,108.65625,120.359375,120.28125,32.0,589.75,8543.0,120.21,115.295,93.76,58.54,58.13,2459.0,108.19,1.512,1.6977,1491.0,58.16,1835.0,58.54,916.6,2.1405,1.5143,4.32,1152.5,1.699,13.99,447.9
2009-05-08 14:53:00,112.375,0.7684,39.62,1.5218,420.75,2505.0,0.8693,59.9,927.0,1.3619,116.63281200000002,100.65,68.625,0.010167,127.65,632.5,83.175,9535.0,9565.0,1400.25,509.3,1111.5,15.3,0.9043,342.0,108.65625,120.328125,120.21875,32.0,589.75,8545.0,120.2,115.295,93.76,58.57,58.13,2459.0,108.2,1.512,1.6977,1491.0,58.16,1835.0,58.55,916.7,2.1405,1.5143,4.325,1152.5,1.6999,13.98,447.9
2009-05-08 14:54:00,112.375,0.7682,39.62,1.5217,420.75,2505.0,0.8693,59.9,926.75,1.3622,116.640625,100.65,68.625,0.010168,127.65,632.5,83.175,9540.0,9570.0,1400.25,508.7,1111.5,15.3,0.9045,342.0,108.66406200000002,120.34375,120.234375,31.95,589.75,8543.0,120.2,115.3,93.76,58.57,58.14,2458.0,108.2,1.512,1.6977,1491.0,58.16,1835.0,58.57,916.5,2.1405,1.5143,4.322,1152.5,1.699,13.975,447.9
