,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@W#,@YM#,BD#,BL#,BX#,CRD#,EX#,EZ#,IHO#,IRB#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2008-03-07 12:25:00,0.9287,63.33,2.0129,547.25,2708.0,1.0091,81.28,1297.25,1.5331,114.27343700000002,103.55,57.8,0.009748999999999999,151.0,1159.0,90.0,12620.0,1707.75,661.6,1408.75,13.26,0.9764,350.3,107.4375,117.5,117.21875,1106.0,11945.0,117.6,111.82,92.44,105.91,3571.0,105.22,29660.0,26910.0,105.9,975.5,3.905,2.9664,9.814,2067.5,2.6845,20.38,352.0
2008-03-07 12:26:00,0.9283,63.33,2.0133,547.25,2712.0,1.0091,81.28,1296.75,1.5333,114.296875,103.55,57.8,0.009751000000000001,150.85,1160.0,89.925,12620.0,1707.5,661.6,1408.75,13.26,0.9762,350.3,107.4375,117.515625,117.234375,1106.5,11943.0,117.62,111.83,92.44,105.79,3570.0,105.225,29660.0,26910.0,105.81,974.7,3.907,2.9645,9.822000000000001,2069.0,2.684,20.36,352.0
2008-03-07 12:27:00,0.9283,63.33,2.0134,547.25,2712.0,1.009,81.28,1297.0,1.5333,114.27343700000002,103.55,57.8,0.00975,151.2,1160.0,89.875,12620.0,1708.5,661.6,1408.75,13.3,0.9763,350.3,107.4375,117.484375,117.203125,1106.5,11946.0,117.6,111.83,92.44,105.74,3571.0,105.23,29660.0,26910.0,105.73,974.0,3.9045,2.9631,9.818,2052.5,2.6812,20.335,352.5
2008-03-07 12:28:00,0.9283,63.33,2.0134,547.25,2712.0,1.009,81.28,1296.5,1.5334,114.296875,103.55,57.8,0.009751000000000001,150.95,1159.0,89.85,12620.0,1708.25,661.6,1408.75,13.34,0.9762,350.3,107.44531200000002,117.5,117.234375,1105.5,11945.0,117.59,111.84,92.44,105.49,3569.0,105.23,29660.0,26805.0,105.5,974.0,3.907,2.96,9.821,2050.1,2.6768,20.345,354.0
2008-03-07 12:29:00,0.9279,63.33,2.0133,547.25,2712.0,1.0086,81.28,1295.5,1.5335,114.3125,103.55,57.8,0.009752,151.1,1159.0,89.85,12620.0,1707.0,661.6,1408.75,13.37,0.9762,350.3,107.44531200000002,117.546875,117.25,1105.75,11938.0,117.62,111.85,92.44,105.39,3568.0,105.24,29660.0,26805.0,105.36,973.8,3.899,2.9573,9.811,2049.0,2.6749,20.345,354.7
2008-03-07 12:30:00,0.9279,63.33,2.0132,547.25,2712.0,1.0088,81.28,1296.25,1.5332,114.3125,103.55,57.8,0.009748,151.35,1159.0,89.95,12620.0,1707.75,661.6,1408.75,13.35,0.9761,350.3,107.44531200000002,117.546875,117.25,1106.0,11943.0,117.63,111.87,92.44,105.35,3568.0,105.255,29660.0,26805.0,105.35,973.8,3.897,2.9582,9.791,2049.0,2.6749,20.335,355.5
2008-03-07 12:31:00,0.9279,63.33,2.0131,547.25,2712.0,1.0089,81.28,1296.25,1.5331,114.25781200000002,103.55,57.85,0.009747,151.1,1159.0,89.9,12620.0,1708.5,661.6,1408.75,13.25,0.9759,350.3,107.421875,117.484375,117.203125,1105.5,11947.0,117.59,111.84,92.44,105.5,3569.0,105.24,29660.0,26805.0,105.5,974.4,3.9,2.9613,9.779,2050.5,2.6788,20.37,355.5
2008-03-07 12:32:00,0.9279,63.33,2.0125,547.25,2717.0,1.0087,81.28,1296.25,1.533,114.25,103.55,57.85,0.009743,151.4,1159.0,89.875,12620.0,1708.25,661.6,1408.75,13.28,0.9753,350.3,107.41406200000002,117.484375,117.171875,1106.0,11946.0,117.6,111.84,92.44,105.63,3569.0,105.25,29600.0,26805.0,105.63,974.5,3.8995,2.9617,9.799,2051.5,2.6803,20.37,355.5
2008-03-07 12:33:00,0.9281,63.33,2.0126,547.25,2719.0,1.0084,81.28,1295.5,1.5329,114.30468700000002,103.55,57.85,0.009748,151.25,1159.0,89.875,12620.0,1706.0,661.6,1408.75,13.27,0.9755,350.3,107.4375,117.53125,117.265625,1106.0,11938.0,117.62,111.86,92.44,105.54,3566.0,105.26,29600.0,26805.0,105.59,974.1,3.8995,2.9598,9.785,2050.0,2.6786,20.36,355.5
2008-03-07 12:34:00,0.9277,63.33,2.0125,547.25,2723.0,1.0081,81.28,1295.0,1.5329,114.32031200000002,103.55,57.8,0.009748999999999999,151.25,1159.0,89.875,12620.0,1705.75,661.6,1408.75,13.25,0.9757,350.3,107.44531200000002,117.578125,117.3125,1106.0,11936.0,117.65,111.88,92.44,105.56,3564.0,105.26,29600.0,26805.0,105.56,974.1,3.901,2.9613,9.802,2049.1,2.6797,20.355,355.5
2008-03-07 12:35:00,0.9277,63.33,2.0133,547.25,2723.0,1.0082,81.28,1295.5,1.5332,114.30468700000002,103.55,57.775,0.009748999999999999,151.35,1159.0,89.95,12620.0,1706.25,661.6,1408.75,13.26,0.9758,350.3,107.44531200000002,117.546875,117.28125,1104.0,11938.0,117.64,111.87,92.44,105.55,3564.0,105.25,29600.0,26805.0,105.53,974.8,3.901,2.96,9.792,2049.5,2.6797,20.375,355.5
2008-03-07 12:36:00,0.9279,63.33,2.0132,547.25,2723.0,1.0087,81.28,1295.25,1.5333,114.28906200000002,103.55,57.775,0.009748999999999999,151.35,1158.0,89.95,12620.0,1706.25,661.6,1408.75,13.25,0.9759,350.3,107.4375,117.53125,117.265625,1104.0,11935.0,117.63,111.86,92.44,105.53,3565.0,105.25,29600.0,26805.0,105.5,975.0,3.901,2.9588,9.792,2050.0,2.6797,20.39,355.5
2008-03-07 12:37:00,0.9278,63.33,2.0133,547.25,2723.0,1.0087,81.28,1294.25,1.5335,114.296875,103.55,57.775,0.00975,151.3,1158.0,89.95,12615.0,1704.5,661.6,1408.75,13.27,0.9761,350.3,107.44531200000002,117.53125,117.28125,1103.0,11928.0,117.64,111.86,92.44,105.43,3563.0,105.25,29600.0,26805.0,105.42,974.0,3.901,2.9579,9.787,2050.0,2.677,20.36,355.5
2008-03-07 12:38:00,0.9278,63.33,2.0132,547.25,2721.0,1.0085,81.28,1295.0,1.5335,114.265625,103.55,57.775,0.009751000000000001,151.35,1158.0,89.9,12615.0,1706.25,661.6,1408.75,13.29,0.976,350.3,107.421875,117.5,117.203125,1104.25,11931.0,117.63,111.86,92.44,105.34,3564.0,105.255,29600.0,26805.0,105.33,971.8,3.902,2.9575,9.783,2049.5,2.675,20.285,355.5
2008-03-07 12:39:00,0.928,63.33,2.0131,547.25,2725.0,1.0084,81.28,1294.5,1.5334,114.27343700000002,103.55,57.8,0.009754,151.5,1158.0,89.875,12615.0,1705.75,661.6,1408.75,13.3,0.976,350.3,107.421875,117.5,117.1875,1104.0,11930.0,117.64,111.87,92.44,105.26,3563.0,105.255,29600.0,26805.0,105.27,972.1,3.8985,2.9548,9.78,2049.5,2.671,20.295,355.5
2008-03-07 12:40:00,0.9278,63.33,2.013,547.25,2725.0,1.008,81.28,1294.0,1.5334,114.265625,103.55,57.75,0.009755,151.5,1159.0,89.85,12615.0,1704.75,661.6,1408.75,13.29,0.976,350.3,107.421875,117.5,117.21875,1107.25,11927.0,117.66,111.87,92.44,105.19,3562.0,105.255,29600.0,26805.0,105.17,971.4,3.9,2.9537,9.765,2049.5,2.671,20.235,355.5
2008-03-07 12:41:00,0.9279,63.33,2.0131,547.25,2725.0,1.008,81.28,1296.25,1.5332,114.25781200000002,103.55,57.8,0.009751000000000001,151.3,1159.0,89.775,12615.0,1707.0,661.6,1408.75,13.32,0.9758,350.3,107.41406200000002,117.5,117.21875,1107.0,11940.0,117.65,111.87,92.44,105.11,3566.0,105.26,29600.0,26805.0,105.12,972.2,3.896,2.952,9.726,2049.5,2.6718,20.25,355.5
2008-03-07 12:42:00,0.9279,63.33,2.0129,547.25,2728.0,1.008,81.28,1298.25,1.5331,114.203125,103.55,57.75,0.009743,151.45,1159.0,89.85,12615.0,1709.5,661.6,1408.75,13.3,0.9756,350.3,107.39843700000002,117.4375,117.125,1105.0,11959.0,117.62,111.85,92.44,105.16,3572.0,105.255,29600.0,26805.0,105.18,972.7,3.899,2.9529,9.693,2045.0,2.6712,20.255,355.5
2008-03-07 12:43:00,0.9279,63.33,2.0129,547.25,2728.0,1.0081,81.28,1297.5,1.5331,114.25,103.55,57.7,0.009746,151.45,1159.5,89.85,12615.0,1709.25,661.6,1408.75,13.31,0.9756,350.3,107.421875,117.484375,117.21875,1103.75,11954.0,117.65,111.87,92.44,105.28,3569.0,105.26,29600.0,26805.0,105.23,973.1,3.9025,2.9565,9.722999999999999,2045.1,2.6735,20.27,355.5
2008-03-07 12:44:00,0.9279,63.33,2.0132,547.25,2728.0,1.0082,81.28,1297.25,1.5332,114.25781200000002,103.55,57.7,0.009746,151.5,1158.5,89.9,12615.0,1709.0,661.6,1408.75,13.3,0.9757,350.3,107.421875,117.5,117.203125,1104.25,11952.0,117.64,111.86,92.44,105.34,3568.0,105.255,29600.0,26805.0,105.35,973.4,3.904,2.9579,9.737,2045.5,2.677,20.255,355.5
2008-03-07 12:45:00,0.9281,63.33,2.0133,547.25,2728.0,1.0075,81.28,1297.5,1.5334,114.265625,103.55,57.7,0.009746,151.5,1159.0,89.9,12615.0,1709.5,661.6,1408.75,13.3,0.9757,350.3,107.421875,117.515625,117.203125,1105.0,11954.0,117.64,111.86,92.44,105.3,3569.0,105.255,29600.0,26805.0,105.27,973.4,3.9035,2.9555,9.736,2045.5,2.676,20.245,355.5
2008-03-07 12:46:00,0.9287,63.33,2.0131,547.25,2728.0,1.0078,81.28,1297.5,1.5333,114.25,103.55,57.7,0.009742,151.3,1158.0,89.875,12635.0,1708.75,661.6,1408.75,13.29,0.9757,350.3,107.41406200000002,117.46875,117.1875,1105.75,11950.0,117.62,111.85,92.44,105.25,3568.0,105.25,29600.0,26805.0,105.25,972.9,3.903,2.9569,9.752,2043.0,2.6753,20.22,355.5
2008-03-07 12:47:00,0.9286,63.33,2.0132,547.25,2728.0,1.0081,81.28,1297.5,1.5334,114.25781200000002,103.55,57.65,0.009744,151.35,1159.0,89.875,12635.0,1709.75,661.6,1408.75,13.25,0.9757,350.3,107.421875,117.5,117.234375,1105.5,11952.0,117.64,111.85,92.44,105.15,3569.0,105.25,29600.0,26805.0,105.17,972.0,3.904,2.9559,9.762,2050.0,2.674,20.215,355.5
2008-03-07 12:48:00,0.9286,63.33,2.0132,547.25,2728.0,1.0083,81.28,1297.75,1.5336,114.25,103.55,57.725,0.009743,151.2,1159.0,89.9,12635.0,1710.75,661.6,1408.75,13.25,0.9757,350.3,107.41406200000002,117.484375,117.203125,1105.5,11954.0,117.62,111.84,92.44,105.32,3569.0,105.245,29600.0,26805.0,105.33,973.0,3.907,2.9582,9.775,2044.0,2.6755,20.24,355.5
2008-03-07 12:49:00,0.9288,63.33,2.0131,547.25,2725.0,1.0086,81.28,1298.0,1.5337,114.25,103.55,57.7,0.009743,151.0,1159.0,90.0,12635.0,1711.5,661.6,1408.75,13.25,0.9755,350.3,107.41406200000002,117.46875,117.1875,1106.0,11955.0,117.61,111.83,92.44,105.36,3569.0,105.235,29600.0,26805.0,105.35,973.7,3.9145,2.9589,9.775,2040.1,2.678,20.27,355.5
2008-03-07 12:50:00,0.9288,63.33,2.0131,547.25,2725.0,1.0086,81.28,1298.5,1.5336,114.21093700000002,103.55,57.7,0.009741,150.85,1159.0,89.925,12635.0,1712.75,661.6,1408.75,13.26,0.9757,350.3,107.39843700000002,117.4375,117.140625,1106.0,11958.0,117.6,111.81,92.44,105.44,3570.0,105.235,29600.0,26805.0,105.43,973.4,3.915,2.96,9.772,2054.0,2.6784,20.24,355.5
2008-03-07 12:51:00,0.9294,63.33,2.0132,547.25,2725.0,1.0086,81.28,1298.25,1.5336,114.21093700000002,103.55,57.7,0.00974,150.9,1159.0,89.9,12635.0,1712.0,661.6,1408.75,13.26,0.9756,350.3,107.39843700000002,117.4375,117.15625,1105.75,11955.0,117.59,111.81,92.44,105.44,3572.0,105.23,29600.0,26805.0,105.36,973.8,3.9165,2.9611,9.787,2054.0,2.678,20.25,355.5
2008-03-07 12:52:00,0.9298,63.33,2.0132,547.25,2725.0,1.0087,81.28,1298.75,1.5334,114.19531200000002,103.55,57.725,0.00974,150.85,1159.0,89.9,12635.0,1712.75,661.6,1408.75,13.26,0.9756,350.3,107.390625,117.421875,117.140625,1106.5,11960.0,117.55,111.79,92.44,105.37,3571.0,105.23,29600.0,26782.0,105.37,973.3,3.917,2.959,9.796,2042.5,2.677,20.26,355.5
2008-03-07 12:53:00,0.93,63.33,2.0132,547.25,2713.0,1.0085,81.28,1298.75,1.5338,114.21093700000002,103.55,57.725,0.009743,150.85,1162.75,89.9,12635.0,1712.25,661.6,1408.75,13.29,0.9757,350.3,107.39843700000002,117.4375,117.125,1110.25,11957.0,117.58,111.8,92.44,105.39,3571.0,105.23,29600.0,26782.0,105.4,973.4,3.918,2.958,9.792,2042.5,2.6776,20.265,355.5
2008-03-07 12:54:00,0.9302,63.33,2.0132,547.25,2713.0,1.0085,81.28,1298.25,1.5339,114.25,103.55,57.725,0.009743,150.8,1164.75,89.95,12635.0,1711.75,661.6,1408.75,13.29,0.9759,350.3,107.40625,117.5,117.25,1109.0,11956.0,117.58,111.81,92.44,105.36,3572.0,105.23,29600.0,26782.0,105.36,973.6,3.917,2.9566,9.8,2042.5,2.676,20.26,355.5
2008-03-07 12:55:00,0.9301,63.33,2.0132,547.25,2713.0,1.0083,81.28,1297.5,1.5338,114.25,103.55,57.75,0.009747,150.75,1165.0,89.975,12635.0,1710.25,661.6,1408.75,13.29,0.9759,350.3,107.40625,117.484375,117.203125,1111.0,11951.0,117.58,111.81,92.44,105.42,3570.0,105.23,29600.0,26782.0,105.43,973.6,3.915,2.9586,9.798,2040.1,2.6755,20.265,355.5
2008-03-07 12:56:00,0.9302,63.33,2.013,547.25,2713.0,1.0084,81.28,1297.5,1.5336,114.25,103.55,57.65,0.009743,150.75,1161.0,89.925,12635.0,1709.75,661.6,1408.75,13.28,0.9758,350.3,107.40625,117.484375,117.203125,1109.0,11948.0,117.58,111.81,92.44,105.42,3571.0,105.23,29600.0,26782.0,105.42,973.2,3.9145,2.9589,9.8,2040.1,2.6762,20.25,355.5
2008-03-07 12:57:00,0.9301,63.33,2.013,547.25,2713.0,1.0084,81.28,1297.5,1.5335,114.27343700000002,103.55,57.7,0.009745,150.5,1163.25,89.925,12635.0,1710.25,661.6,1408.75,13.3,0.9758,350.3,107.421875,117.515625,117.25,1109.25,11950.0,117.59,111.82,92.44,105.41,3569.0,105.235,29600.0,26782.0,105.39,972.6,3.915,2.9588,9.8,2040.1,2.6768,20.245,355.5
2008-03-07 12:58:00,0.9302,63.33,2.0132,547.25,2713.0,1.0082,81.28,1297.75,1.5337,114.25,103.55,57.65,0.009744,150.5,1163.25,89.9,12635.0,1710.75,661.6,1408.75,13.29,0.9758,350.3,107.41406200000002,117.5,117.234375,1110.25,11954.0,117.58,111.82,92.44,105.48,3570.0,105.235,29616.0,26794.0,105.5,973.0,3.915,2.9629,9.81,2040.1,2.6799,20.26,355.5
2008-03-07 12:59:00,0.9303,63.33,2.0131,547.25,2715.0,1.0084,81.28,1297.5,1.5338,114.25781200000002,103.55,57.625,0.009745,150.5,1163.25,89.9,12635.0,1710.5,661.6,1408.75,13.27,0.9759,350.3,107.41406200000002,117.5,117.234375,1111.25,11950.0,117.59,111.82,92.44,105.41,3569.0,105.23,29616.0,26794.0,105.4,973.3,3.921,2.961,9.805,2040.1,2.6784,20.25,355.5
2008-03-07 13:00:00,0.9303,63.33,2.0128,547.25,2715.0,1.0084,81.28,1298.25,1.5342,114.203125,103.55,57.65,0.00974,150.5,1163.25,89.9,12635.0,1710.75,661.6,1408.75,13.3,0.9759,350.3,107.390625,117.421875,117.15625,1112.0,11954.0,117.59,111.81,92.44,105.42,3572.0,105.23,29616.0,26794.0,105.4,974.1,3.9215,2.9598,9.773,2040.0,2.6772,20.265,355.5
2008-03-07 13:01:00,0.9301,63.33,2.0124,547.25,2715.0,1.0084,81.28,1297.5,1.534,114.234375,103.55,57.65,0.009741,150.5,1163.0,89.9,12635.0,1709.5,661.6,1408.75,13.29,0.9759,350.3,107.40625,117.46875,117.171875,1112.0,11949.0,117.58,111.81,92.44,105.39,3570.0,105.225,29616.0,26794.0,105.38,974.4,3.918,2.9594,9.798,2040.0,2.6785,20.265,355.5
2008-03-07 13:02:00,0.9301,63.33,2.0125,547.25,2715.0,1.0086,81.28,1297.0,1.5339,114.234375,103.55,57.65,0.009745,150.7,1162.0,89.9,12635.0,1708.75,661.6,1408.75,13.27,0.9761,350.3,107.41406200000002,117.46875,117.203125,1110.25,11945.0,117.59,111.82,92.44,105.5,3569.0,105.23,29616.0,26794.0,105.5,975.1,3.9155,2.9593,9.801,2040.0,2.6792,20.26,355.5
2008-03-07 13:03:00,0.9301,63.33,2.0122,547.25,2719.0,1.0082,81.28,1297.0,1.534,114.21093700000002,103.55,57.65,0.009744,150.7,1162.0,89.9,12640.0,1708.5,661.6,1408.75,13.27,0.9761,350.3,107.40625,117.453125,117.125,1112.5,11944.0,117.57,111.81,92.44,105.42,3569.0,105.225,29616.0,26794.0,105.41,975.3,3.9165,2.9575,9.785,2039.0,2.6789,20.285,355.5
2008-03-07 13:04:00,0.9302,63.33,2.0124,547.25,2719.0,1.0088,81.28,1296.0,1.5341,114.234375,103.55,57.65,0.009746,150.45,1165.5,89.875,12640.0,1707.25,661.6,1408.75,13.26,0.9763,350.3,107.41406200000002,117.46875,117.171875,1112.0,11936.0,117.59,111.82,92.44,105.53,3568.0,105.225,29616.0,26794.0,105.54,975.3,3.9175,2.9593,9.786,2039.0,2.6789,20.27,355.5
2008-03-07 13:05:00,0.9302,63.33,2.0125,547.25,2719.0,1.0088,81.28,1296.5,1.534,114.21875,103.55,57.65,0.009745,150.5,1165.0,89.875,12640.0,1707.0,661.6,1408.75,13.26,0.9762,350.3,107.40625,117.453125,117.125,1112.25,11940.0,117.58,111.81,92.44,105.55,3568.0,105.225,29616.0,26794.0,105.54,975.2,3.9195,2.962,9.791,2047.7,2.6788,20.28,355.5
2008-03-07 13:06:00,0.9302,63.33,2.0127,547.25,2719.0,1.0089,81.28,1297.0,1.5343,114.1875,103.55,57.65,0.009745,150.5,1165.0,89.9,12640.0,1708.0,661.6,1408.75,13.24,0.9761,350.3,107.39843700000002,117.421875,117.09375,1110.5,11945.0,117.58,111.82,92.44,105.67,3570.0,105.22,29616.0,26794.0,105.67,976.0,3.9165,2.9665,9.806000000000001,2049.0,2.6836,20.315,355.5
2008-03-07 13:07:00,0.9302,63.33,2.0128,547.25,2719.0,1.0088,81.28,1296.75,1.5343,114.21093700000002,103.55,57.65,0.009746,150.5,1162.0,89.875,12640.0,1707.75,661.6,1408.75,13.25,0.9763,350.3,107.39843700000002,117.421875,117.125,1111.0,11943.0,117.58,111.82,92.44,105.71,3569.0,105.225,29616.0,26794.0,105.69,976.3,3.9165,2.9654,9.804,2039.0,2.6825,20.3,355.5
2008-03-07 13:08:00,0.9302,63.33,2.0127,547.25,2719.0,1.0091,81.28,1296.75,1.534,114.203125,103.55,57.7,0.009746,150.35,1162.0,89.9,12640.0,1707.5,661.6,1408.75,13.22,0.9761,350.3,107.39843700000002,117.421875,117.125,1110.5,11943.0,117.59,111.81,92.44,105.74,3569.0,105.225,29616.0,26794.0,105.74,975.2,3.9165,2.9667,9.785,2039.0,2.685,20.275,355.5
2008-03-07 13:09:00,0.9302,63.33,2.0131,547.25,2719.0,1.0091,81.28,1296.5,1.534,114.21093700000002,103.55,57.7,0.009747,150.3,1162.0,89.875,12640.0,1707.5,661.6,1408.75,13.2,0.9761,350.3,107.39843700000002,117.4375,117.125,1110.5,11942.0,117.6,111.82,92.44,105.74,3568.0,105.22,29616.0,26794.0,105.72,975.5,3.92,2.965,9.785,2039.0,2.6842,20.265,355.5
2008-03-07 13:10:00,0.9302,63.33,2.0129,547.25,2719.0,1.0091,81.28,1296.75,1.5339,114.234375,103.55,57.65,0.009748,150.3,1162.0,89.95,12640.0,1707.5,661.6,1408.75,13.24,0.976,350.3,107.40625,117.453125,117.140625,1111.0,11942.0,117.6,111.83,92.44,105.65,3569.0,105.225,29616.0,26794.0,105.65,975.3,3.92,2.9623,9.783999999999999,2032.4,2.6842,20.26,355.5
2008-03-07 13:11:00,0.9301,63.33,2.0127,547.25,2719.0,1.0093,81.28,1296.25,1.5337,114.22656200000002,103.55,57.65,0.009748,150.3,1162.0,89.95,12640.0,1706.5,661.6,1408.75,13.23,0.9758,350.3,107.40625,117.4375,117.09375,1111.5,11940.0,117.61,111.82,92.44,105.57,3569.0,105.22,29616.0,26794.0,105.58,974.9,3.9185,2.9611,9.787,2030.0,2.6793,20.245,355.5
2008-03-07 13:12:00,0.9301,63.33,2.0128,547.25,2719.0,1.0098,81.28,1295.25,1.5337,114.25,103.55,57.625,0.009748999999999999,150.4,1162.0,89.9,12640.0,1705.5,661.6,1408.75,13.23,0.9758,350.3,107.421875,117.46875,117.109375,1111.25,11931.0,117.61,111.82,92.44,105.51,3567.0,105.22,29616.0,26794.0,105.53,974.3,3.9185,2.9596,9.788,2030.0,2.6783,20.22,355.5
2008-03-07 13:13:00,0.9299,63.33,2.0127,547.25,2719.0,1.0096,81.28,1294.75,1.5336,114.24218700000002,103.55,57.6,0.009751000000000001,150.35,1162.0,89.95,12640.0,1704.5,661.6,1408.75,13.23,0.9757,350.3,107.421875,117.453125,117.0625,1112.75,11926.0,117.62,111.83,92.44,105.5,3566.0,105.225,29616.0,26794.0,105.53,974.0,3.917,2.959,9.783,2025.0,2.6784,20.215,355.5
2008-03-07 13:14:00,0.9294,63.33,2.0126,547.25,2719.0,1.0095,81.28,1294.25,1.5332,114.265625,103.55,57.65,0.009753,150.25,1162.0,89.95,12640.0,1703.75,661.6,1408.75,13.22,0.9757,350.3,107.4375,117.484375,117.09375,1114.0,11924.0,117.62,111.83,92.44,105.5,3565.0,105.23,29616.0,26794.0,105.51,973.5,3.9135,2.96,9.794,2025.0,2.678,20.21,355.5
2008-03-07 13:15:00,0.9296,63.33,2.0127,547.25,2719.0,1.0097,81.28,1294.25,1.5327,114.265625,103.55,57.65,0.009752,150.25,1165.5,89.95,12640.0,1703.75,661.6,1408.75,13.21,0.9755,350.3,107.4375,117.5,117.140625,1115.0,11925.0,117.63,111.83,92.44,105.57,3567.0,105.225,29616.0,26775.0,105.59,973.7,3.911,2.962,9.791,2028.9,2.68,20.22,355.5
2008-03-07 13:16:00,0.9293,63.33,2.0123,547.25,2719.0,1.0093,81.28,1293.25,1.5323,114.25781200000002,103.55,57.6,0.00975,150.25,1166.0,89.95,12640.0,1702.0,661.6,1408.75,13.2,0.9753,350.3,107.4375,117.5,117.109375,1115.0,11914.0,117.63,111.83,92.44,105.5,3565.0,105.225,29616.0,26775.0,105.54,973.4,3.912,2.9591,9.785,2028.9,2.6795,20.205,355.5
2008-03-07 13:17:00,0.929,63.33,2.0126,547.25,2716.0,1.0094,81.28,1293.25,1.5322,114.296875,103.55,57.575,0.009754,150.25,1166.25,89.95,12640.0,1701.75,661.6,1408.75,13.19,0.9755,350.3,107.453125,117.53125,117.140625,1115.0,11910.0,117.64,111.84,92.44,105.56,3563.0,105.225,29616.0,26775.0,105.56,973.3,3.909,2.9617,9.786,2023.0,2.6791,20.21,355.5
2008-03-07 13:18:00,0.9288,63.33,2.0125,547.25,2715.0,1.0091,81.28,1293.0,1.5323,114.28125,103.55,57.6,0.009753,150.4,1166.25,90.05,12640.0,1700.75,661.6,1408.75,13.18,0.9755,350.3,107.44531200000002,117.5,117.125,1115.75,11911.0,117.63,111.82,92.44,105.52,3562.0,105.23,29616.0,26775.0,105.51,973.2,3.909,2.96,9.786,2023.0,2.6791,20.205,355.5
2008-03-07 13:19:00,0.9288,63.33,2.0125,547.25,2715.0,1.0089,81.28,1293.25,1.5323,114.28125,103.55,57.6,0.009751000000000001,150.4,1166.0,90.1,12595.0,1700.5,661.6,1408.75,13.19,0.9755,350.3,107.453125,117.5,117.125,1114.75,11912.0,117.63,111.82,92.44,105.49,3563.0,105.225,29616.0,26775.0,105.51,973.6,3.918,2.9608,9.786,2020.2,2.679,20.215,355.5
2008-03-07 13:20:00,0.9288,63.33,2.0126,547.25,2715.0,1.0086,81.28,1293.25,1.5322,114.265625,103.55,57.6,0.009754,150.4,1166.0,90.075,12595.0,1701.0,661.6,1408.75,13.19,0.9754,350.3,107.44531200000002,117.484375,117.109375,1113.5,11911.0,117.63,111.83,92.44,105.57,3562.0,105.225,29616.0,26775.0,105.57,974.4,3.916,2.9618,9.791,2029.0,2.681,20.24,355.5
2008-03-07 13:21:00,0.9285,63.33,2.0127,547.25,2715.0,1.0086,81.28,1293.5,1.5323,114.265625,103.55,57.6,0.009752,150.5,1163.75,90.075,12595.0,1701.5,661.6,1408.75,13.19,0.9753,350.3,107.44531200000002,117.5,117.109375,1114.25,11912.0,117.64,111.83,92.44,105.62,3563.0,105.225,29616.0,26775.0,105.62,974.7,3.919,2.9625,9.795,2033.9,2.68,20.23,355.5
2008-03-07 13:22:00,0.9288,63.33,2.0128,547.25,2715.0,1.0088,81.28,1294.0,1.5324,114.265625,103.55,57.625,0.009751000000000001,150.35,1163.75,90.05,12595.0,1702.5,661.6,1408.75,13.19,0.9752,350.3,107.44531200000002,117.5,117.125,1112.0,11917.0,117.63,111.82,92.44,105.62,3566.0,105.225,29616.0,26775.0,105.61,975.7,3.916,2.9618,9.8,2033.9,2.681,20.25,355.5
2008-03-07 13:23:00,0.9287,63.33,2.0128,547.25,2715.0,1.0088,81.28,1293.5,1.5323,114.265625,103.55,57.65,0.009752,150.45,1165.5,90.05,12595.0,1702.25,661.3,1408.75,13.19,0.9752,350.3,107.44531200000002,117.5,117.125,1111.0,11915.0,117.63,111.82,92.44,105.64,3564.0,105.225,29616.0,26775.0,105.61,975.0,3.915,2.962,9.801,2033.9,2.6817,20.23,355.5
2008-03-07 13:24:00,0.9287,63.33,2.0136,547.25,2714.0,1.0088,81.28,1293.75,1.5326,114.265625,103.55,57.6,0.009751000000000001,150.45,1162.0,90.05,12595.0,1703.0,661.3,1408.75,13.22,0.9753,350.3,107.44531200000002,117.5,117.109375,1108.75,11918.0,117.64,111.82,92.44,105.74,3565.0,105.225,29616.0,26775.0,105.73,974.1,3.917,2.9641,9.812000000000001,2030.0,2.684,20.25,355.5
2008-03-07 13:25:00,0.9287,63.33,2.0136,547.25,2714.0,1.0091,81.28,1294.0,1.5327,114.25781200000002,103.55,57.575,0.009751000000000001,150.25,1161.0,90.05,12595.0,1702.75,661.3,1408.75,13.23,0.9754,350.3,107.4375,117.46875,117.015625,1108.25,11918.0,117.63,111.82,92.44,105.76,3565.0,105.225,29616.0,26775.0,105.74,975.8,3.917,2.9651,9.818,2030.0,2.6854,20.27,355.5
2008-03-07 13:26:00,0.9288,63.33,2.0141,547.25,2714.0,1.0091,81.28,1294.0,1.5331,114.24218700000002,103.55,57.575,0.009751000000000001,150.45,1162.0,90.05,12595.0,1702.25,661.3,1408.75,13.25,0.9755,350.3,107.4375,117.453125,117.015625,1110.5,11917.0,117.62,111.8,92.44,105.61,3566.0,105.22,29616.0,26775.0,105.61,974.9,3.917,2.9598,9.811,2030.0,2.6818,20.26,355.5
