,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2017-07-07 00:51:00,0.7582,32.68,1.2998,389.0,1911.0,0.77055,68.18,2409.0,1.1457,117.5078125,145.05,82.8,0.008822,129.15,540.75,115.65,1874.0,1002.0,19895.0,19935.0,5604.75,987.5,13.87,1.0454,324.3,133.859375,107.984375,124.875,163.8125,152.0625,13.0,533.5,21278.0,160.45,131.34,160.28,44.93,47.53,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.5,1506.0,44.93,1219.6,2.656,1.4641,2.891,907.5,1.5104,15.86,415.2
2017-07-07 00:52:00,0.7583,32.7,1.2998,389.0,1911.0,0.7706,68.18,2409.0,1.14575,117.5078125,145.05,82.8,0.008822,129.15,540.75,115.65,1874.0,1002.0,19895.0,19935.0,5604.5,987.5,13.87,1.0453,324.4,133.859375,107.984375,124.890625,163.8125,152.0625,13.0,533.5,21279.0,160.45,131.34,160.28,44.93,47.54,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.5,1506.0,44.95,1219.7,2.656,1.4641,2.891,907.5,1.5104,15.86,415.2
2017-07-07 00:53:00,0.7583,32.7,1.2997,389.0,1911.0,0.77055,68.18,2409.25,1.14565,117.5078125,145.05,82.8,0.008822,129.15,540.75,115.65,1874.0,1002.0,19895.0,19930.0,5605.0,987.5,13.87,1.0451,324.4,133.859375,107.984375,124.890625,163.8125,152.0625,13.0,533.5,21281.0,160.45,131.34,160.28,44.93,47.53,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.5,1506.0,44.95,1219.6,2.656,1.4641,2.891,907.5,1.5104,15.86,415.2
2017-07-07 00:54:00,0.7583,32.7,1.2997,389.0,1911.0,0.7706,68.18,2409.25,1.14565,117.5078125,145.05,82.8,0.008822,129.15,540.75,115.65,1874.0,1002.0,19895.0,19930.0,5605.0,987.5,13.87,1.0451,324.4,133.875,107.984375,124.890625,163.84375,152.09375,13.0,533.5,21281.0,160.45,131.34,160.28,44.94,47.53,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.5,1506.0,44.94,1219.8,2.6555,1.4641,2.891,907.5,1.5104,15.855,415.2
2017-07-07 00:55:00,0.7583,32.7,1.2998,389.0,1911.0,0.7705,68.18,2409.25,1.14565,117.5078125,145.05,82.8,0.008822499999999999,129.15,540.75,115.65,1874.0,1002.0,19890.0,19930.0,5604.5,987.75,13.87,1.0451,324.4,133.875,107.984375,124.890625,163.84375,152.09375,13.0,533.5,21280.0,160.45,131.34,160.28,44.94,47.53,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.5,1506.0,44.95,1219.8,2.6555,1.4641,2.891,907.5,1.5104,15.86,415.2
2017-07-07 00:56:00,0.7583,32.7,1.2998,389.0,1911.0,0.7706,68.18,2409.0,1.1455,117.5078125,145.05,82.8,0.0088215,129.15,540.75,115.65,1874.0,1002.0,19890.0,19930.0,5604.5,987.75,13.87,1.0451,324.4,133.875,107.984375,124.890625,163.84375,152.09375,13.0,533.5,21280.0,160.45,131.34,160.28,44.94,47.54,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.5,1506.0,44.95,1219.7,2.6555,1.4642,2.891,907.5,1.5104,15.86,415.2
2017-07-07 00:57:00,0.7584,32.7,1.2998,389.0,1911.0,0.7705,68.18,2409.0,1.14565,117.5,145.05,82.8,0.008822499999999999,129.15,540.75,115.65,1874.0,1002.0,19890.0,19930.0,5604.25,987.75,13.87,1.0451,324.4,133.875,107.984375,124.875,163.84375,152.09375,13.0,533.5,21279.0,160.45,131.34,160.28,44.94,47.53,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.5,1506.0,44.95,1219.7,2.6555,1.4642,2.891,907.5,1.5104,15.86,415.2
2017-07-07 00:58:00,0.7581,32.7,1.2998,389.0,1911.0,0.7705,68.18,2409.0,1.1456,117.5078125,145.05,82.8,0.008825,129.15,540.75,115.65,1874.0,1002.0,19885.0,19925.0,5604.25,987.75,13.87,1.0451,324.4,133.875,107.984375,124.890625,163.84375,152.09375,13.0,533.5,21279.0,160.45,131.34,160.28,44.94,47.53,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.5,1506.0,44.94,1220.1,2.6555,1.4642,2.891,907.8,1.5104,15.865,415.2
2017-07-07 00:59:00,0.7581,32.7,1.2997,389.25,1911.0,0.77055,68.18,2409.0,1.14555,117.5078125,145.05,82.8,0.008825,129.15,540.75,115.65,1874.0,1002.0,19880.0,19920.0,5603.5,987.75,13.87,1.0451,324.4,133.875,107.984375,124.890625,163.84375,152.09375,13.0,533.75,21276.0,160.45,131.34,160.28,44.93,47.53,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.5,1506.0,44.94,1219.9,2.6555,1.4642,2.891,907.8,1.5104,15.86,415.2
2017-07-07 01:00:00,0.758,32.7,1.2997,389.0,1911.0,0.7705,68.18,2409.0,1.14565,117.5078125,145.05,82.8,0.008827,129.15,540.75,115.65,1874.0,1002.0,19880.0,19920.0,5603.25,987.25,13.87,1.0451,324.4,133.875,107.984375,124.890625,163.84375,152.09375,13.0,533.75,21277.0,160.45,131.34,160.28,44.93,47.53,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.5,1506.0,44.93,1220.0,2.6555,1.4642,2.89,907.6,1.5104,15.855,415.2
2017-07-07 01:01:00,0.758,32.7,1.3,389.0,1911.0,0.77055,68.15,2409.25,1.1457,117.5078125,145.05,82.8,0.0088245,129.15,541.0,115.65,1874.0,1002.0,19885.0,19925.0,5604.5,987.25,13.87,1.0451,324.2,133.875,107.984375,124.90625,163.84375,152.09375,13.0,533.75,21280.0,160.45,131.34,160.28,44.93,47.54,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.5,1506.0,44.93,1219.9,2.6555,1.4642,2.89,907.4,1.5104,15.855,415.2
2017-07-07 01:02:00,0.7579,32.7,1.3,389.0,1911.0,0.77065,68.15,2409.25,1.14595,117.5078125,145.05,82.8,0.0088245,129.15,541.0,115.65,1874.0,1002.0,19885.0,19925.0,5604.25,987.25,13.87,1.0453,324.2,133.875,107.984375,124.90625,163.84375,152.09375,13.0,533.75,21280.0,160.45,131.34,160.28,44.96,47.53,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.5,1506.0,44.94,1220.0,2.6555,1.4642,2.891,907.4,1.5104,15.86,415.2
2017-07-07 01:03:00,0.7579,32.7,1.3001,389.0,1911.0,0.77065,68.15,2409.25,1.1459,117.5078125,145.05,82.8,0.008824,129.15,541.0,115.65,1874.0,1002.0,19885.0,19925.0,5604.5,987.25,13.87,1.0453,324.2,133.875,107.984375,124.90625,163.84375,152.09375,13.0,533.75,21280.0,160.45,131.34,160.28,44.96,47.53,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.5,1506.0,44.95,1219.9,2.6555,1.4642,2.892,907.8,1.5109,15.855,415.2
2017-07-07 01:04:00,0.7579,32.7,1.2999,389.0,1911.0,0.7707,68.15,2409.25,1.14595,117.5078125,145.05,82.8,0.008823000000000001,129.15,541.0,115.65,1874.0,1002.0,19890.0,19930.0,5604.75,987.25,13.87,1.0453,324.2,133.875,107.984375,124.890625,163.84375,152.09375,12.95,533.75,21280.0,160.45,131.34,160.28,44.94,47.53,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.5,1506.0,44.94,1219.8,2.655,1.4642,2.895,907.8,1.5109,15.86,415.2
2017-07-07 01:05:00,0.7579,32.7,1.2999,389.0,1911.0,0.77065,68.15,2409.25,1.1459,117.5078125,145.05,82.8,0.008824,129.15,541.0,115.65,1874.0,1002.0,19890.0,19930.0,5604.75,987.25,13.87,1.0453,324.2,133.875,107.984375,124.890625,163.84375,152.09375,12.95,533.75,21280.0,160.45,131.34,160.28,44.94,47.52,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.5,1506.0,44.93,1220.0,2.655,1.4642,2.895,907.8,1.5101,15.86,415.2
2017-07-07 01:06:00,0.7578,32.7,1.3,389.0,1911.0,0.77065,68.15,2409.0,1.1458,117.5078125,145.05,82.8,0.008824,129.15,541.0,115.65,1874.0,1002.0,19895.0,19930.0,5604.75,987.25,13.87,1.0452,324.2,133.859375,107.984375,124.890625,163.84375,152.09375,12.95,534.0,21280.0,160.45,131.34,160.28,44.94,47.52,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.52,1506.0,44.93,1219.9,2.655,1.4642,2.895,907.8,1.5101,15.86,415.2
2017-07-07 01:07:00,0.7575,32.7,1.2999,389.25,1911.0,0.7706,68.15,2409.25,1.1457,117.5078125,145.05,82.8,0.0088255,129.15,541.0,115.65,1874.0,1002.0,19890.0,19930.0,5604.75,987.25,13.87,1.0452,324.2,133.859375,107.984375,124.890625,163.84375,152.09375,12.95,534.0,21279.0,160.45,131.34,160.28,44.94,47.52,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.52,1506.0,44.94,1220.0,2.655,1.4636,2.8960000000000004,908.0,1.5101,15.855,415.2
2017-07-07 01:08:00,0.7577,32.7,1.2998,389.25,1911.0,0.7706,68.15,2409.5,1.14565,117.5078125,145.05,82.8,0.008825,129.15,541.0,115.65,1874.0,1002.0,19890.0,19930.0,5605.5,987.25,13.87,1.0452,324.2,133.859375,107.984375,124.890625,163.84375,152.09375,12.95,533.75,21283.0,160.45,131.34,160.28,44.93,47.52,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.52,1506.0,44.94,1219.9,2.6555,1.4636,2.8960000000000004,908.0,1.5101,15.855,415.2
2017-07-07 01:09:00,0.7577,32.7,1.2998,389.25,1911.0,0.77065,68.15,2409.75,1.1456,117.5078125,145.05,82.8,0.008825,129.15,541.0,115.65,1874.0,1002.0,19895.0,19930.0,5605.75,987.25,13.87,1.0452,324.4,133.859375,107.984375,124.890625,163.84375,152.09375,12.95,533.75,21285.0,160.45,131.34,160.28,44.93,47.53,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.52,1506.0,44.94,1219.9,2.655,1.4639,2.895,907.7,1.5103,15.86,415.2
2017-07-07 01:10:00,0.758,32.7,1.2998,389.25,1911.0,0.77065,68.15,2409.75,1.14555,117.5078125,145.05,82.8,0.008826,129.15,541.0,115.65,1874.0,1002.0,19895.0,19930.0,5605.5,987.25,13.87,1.0452,324.4,133.859375,107.984375,124.890625,163.84375,152.09375,12.95,533.75,21283.0,160.45,131.34,160.28,44.94,47.53,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.52,1506.0,44.94,1219.7,2.6555,1.4636,2.895,907.7,1.5102,15.855,415.2
2017-07-07 01:11:00,0.7578,32.7,1.2999,389.0,1911.0,0.77065,68.15,2409.5,1.14545,117.5078125,145.05,82.8,0.008826,129.15,541.0,115.65,1874.0,1002.0,19895.0,19930.0,5605.5,987.25,13.87,1.0451,324.2,133.859375,107.984375,124.890625,163.84375,152.09375,12.95,533.75,21283.0,160.45,131.34,160.28,44.94,47.53,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.52,1506.0,44.94,1219.7,2.6555,1.4636,2.8960000000000004,907.7,1.5102,15.86,415.2
2017-07-07 01:12:00,0.7578,32.7,1.2997,389.0,1911.0,0.7706,68.15,2409.75,1.14555,117.5,145.05,82.8,0.008825,129.15,541.0,115.65,1874.0,1002.0,19890.0,19930.0,5605.5,987.25,13.87,1.045,324.2,133.859375,107.984375,124.890625,163.84375,152.09375,12.95,533.75,21284.0,160.45,131.34,160.28,44.94,47.51,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.52,1506.0,44.91,1219.7,2.655,1.4634,2.895,907.8,1.5102,15.855,415.2
2017-07-07 01:13:00,0.7576,32.68,1.2996,389.0,1911.0,0.77055,68.15,2409.5,1.1456,117.5,145.05,82.8,0.0088255,129.15,541.0,115.65,1874.0,1002.0,19885.0,19925.0,5605.0,987.25,13.87,1.045,324.2,133.859375,107.984375,124.890625,163.84375,152.09375,12.95,533.75,21281.0,160.45,131.34,160.28,44.94,47.51,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.52,1506.0,44.92,1219.7,2.655,1.4633,2.8960000000000004,907.8,1.5102,15.855,415.2
2017-07-07 01:14:00,0.7577,32.69,1.2995,389.0,1911.0,0.77055,68.15,2409.25,1.14555,117.5078125,145.05,82.8,0.0088255,129.15,541.0,115.65,1874.0,1002.0,19890.0,19925.0,5605.5,987.25,13.87,1.0451,324.2,133.875,107.984375,124.890625,163.84375,152.09375,12.95,533.75,21283.0,160.45,131.34,160.28,44.91,47.51,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.52,1506.0,44.91,1219.6,2.655,1.4634,2.8939999999999997,907.8,1.51,15.855,415.2
2017-07-07 01:15:00,0.7577,32.68,1.2995,389.25,1911.0,0.77055,68.15,2409.75,1.14555,117.5078125,145.05,82.8,0.008824,129.15,541.0,115.65,1874.0,1002.0,19905.0,19940.0,5606.25,987.25,13.87,1.0451,324.2,133.875,107.984375,124.890625,163.84375,152.0625,12.95,534.0,21284.0,160.45,131.34,160.28,44.9,47.52,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.91,1219.7,2.6555,1.4635,2.8939999999999997,907.8,1.5101,15.85,415.2
2017-07-07 01:16:00,0.7576,32.68,1.2995,389.0,1911.0,0.7705,68.15,2409.75,1.14555,117.5078125,145.05,82.8,0.008824,129.15,541.0,115.65,1874.0,1002.0,19905.0,19940.0,5606.25,987.25,13.87,1.0451,324.2,133.875,107.984375,124.890625,163.84375,152.0625,12.95,534.25,21283.0,160.45,131.34,160.28,44.9,47.51,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.91,1219.7,2.6555,1.4634,2.8939999999999997,907.8,1.5101,15.85,415.2
2017-07-07 01:17:00,0.7576,32.68,1.2994,389.0,1911.0,0.77055,68.15,2409.5,1.14565,117.5078125,145.05,82.8,0.008823000000000001,129.15,541.0,115.65,1874.0,1002.0,19915.0,19945.0,5606.5,987.25,13.87,1.045,324.2,133.875,107.984375,124.890625,163.84375,152.0625,12.95,534.25,21284.0,160.45,131.34,160.28,44.91,47.5,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.91,1219.7,2.6555,1.4633,2.892,907.8,1.5095,15.855,415.2
2017-07-07 01:18:00,0.7576,32.68,1.2995,389.0,1911.0,0.77055,68.15,2409.5,1.14565,117.5078125,145.05,82.8,0.0088235,129.15,541.0,115.65,1874.0,1002.0,19910.0,19945.0,5606.0,987.25,13.87,1.045,324.2,133.875,107.984375,124.890625,163.84375,152.0625,12.95,534.25,21283.0,160.45,131.34,160.28,44.91,47.51,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.9,1219.8,2.655,1.4635,2.8930000000000002,907.8,1.5094,15.855,415.2
2017-07-07 01:19:00,0.7576,32.68,1.2995,389.0,1911.0,0.77055,68.15,2409.5,1.14565,117.5078125,145.05,82.8,0.0088235,129.15,541.0,115.65,1874.0,1002.0,19905.0,19945.0,5605.75,987.25,13.87,1.045,324.2,133.875,107.984375,124.890625,163.84375,152.0625,12.95,534.25,21283.0,160.45,131.34,160.28,44.9,47.51,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.9,1219.8,2.655,1.4637,2.8939999999999997,907.8,1.5094,15.85,415.2
2017-07-07 01:20:00,0.7577,32.68,1.2995,389.0,1911.0,0.77055,68.15,2409.5,1.1456,117.5078125,145.05,82.8,0.008823000000000001,129.15,541.0,115.65,1874.0,1002.0,19905.0,19940.0,5605.5,987.25,13.87,1.045,324.2,133.875,107.9765625,124.890625,163.84375,152.0625,12.95,534.25,21283.0,160.45,131.34,160.28,44.9,47.5,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.9,1219.8,2.655,1.4637,2.8939999999999997,907.6,1.5094,15.855,415.2
2017-07-07 01:21:00,0.7577,32.69,1.2995,389.25,1911.0,0.77055,68.15,2409.5,1.14565,117.5078125,145.05,82.8,0.008822,129.15,541.5,115.65,1874.0,1002.0,19905.0,19940.0,5605.75,987.5,13.87,1.045,324.4,133.875,107.9765625,124.90625,163.84375,152.0625,12.95,534.5,21284.0,160.45,131.34,160.28,44.9,47.5,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.9,1219.8,2.6555,1.4637,2.8939999999999997,907.5,1.5094,15.855,415.2
2017-07-07 01:22:00,0.7578,32.69,1.2995,389.0,1911.0,0.77055,68.15,2409.75,1.14565,117.5,145.05,82.8,0.0088215,129.15,541.5,115.65,1874.0,1002.0,19910.0,19945.0,5606.25,987.5,13.87,1.045,324.4,133.859375,107.9765625,124.875,163.78125,152.0625,12.95,534.5,21285.0,160.45,131.34,160.28,44.9,47.49,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.89,1219.8,2.6555,1.4638,2.8939999999999997,907.5,1.5094,15.855,415.2
2017-07-07 01:23:00,0.7577,32.69,1.2995,389.25,1911.0,0.77055,68.15,2409.75,1.1455,117.5,145.05,82.8,0.0088215,129.15,541.5,115.65,1874.0,1002.0,19910.0,19950.0,5606.25,987.5,13.87,1.045,324.4,133.859375,107.984375,124.890625,163.78125,152.0625,12.95,534.5,21285.0,160.45,131.34,160.28,44.9,47.5,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.89,1219.7,2.655,1.4634,2.8930000000000002,907.4,1.5094,15.855,415.2
2017-07-07 01:24:00,0.7576,32.69,1.2995,389.25,1911.0,0.77055,68.15,2409.75,1.14545,117.5,145.05,82.8,0.0088215,129.15,541.5,115.65,1874.0,1002.0,19910.0,19945.0,5605.75,987.5,13.87,1.045,324.4,133.859375,107.984375,124.875,163.78125,152.0625,12.95,534.5,21284.0,160.45,131.34,160.28,44.89,47.5,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.9,1219.7,2.655,1.4633,2.8930000000000002,907.4,1.5094,15.855,415.2
2017-07-07 01:25:00,0.7576,32.69,1.2995,389.25,1911.0,0.7706,68.15,2409.25,1.1455,117.5,145.05,82.8,0.008823000000000001,129.15,541.5,115.65,1874.0,1002.0,19900.0,19935.0,5605.25,987.5,13.87,1.045,324.4,133.859375,107.984375,124.875,163.78125,152.0625,12.95,534.5,21283.0,160.45,131.34,160.28,44.89,47.52,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.91,1219.8,2.655,1.4634,2.8930000000000002,907.4,1.5094,15.855,415.2
2017-07-07 01:26:00,0.7577,32.69,1.2994,389.25,1911.0,0.77055,68.15,2409.25,1.1455,117.5,145.05,82.8,0.008823000000000001,129.15,541.5,115.65,1874.0,1002.0,19895.0,19935.0,5604.5,987.5,13.87,1.045,324.4,133.859375,107.984375,124.890625,163.78125,152.0625,12.95,534.5,21282.0,160.45,131.34,160.28,44.89,47.51,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.91,1219.8,2.6555,1.4634,2.8930000000000002,907.4,1.5108,15.855,415.2
2017-07-07 01:27:00,0.7577,32.68,1.2994,389.25,1911.0,0.77055,68.15,2409.5,1.1455,117.5,145.05,82.8,0.008822499999999999,129.15,541.5,115.65,1874.0,1002.0,19905.0,19935.0,5606.25,987.5,13.87,1.045,324.6,133.859375,107.984375,124.890625,163.78125,152.0625,12.95,534.5,21284.0,160.45,131.34,160.28,44.89,47.54,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.94,1219.8,2.6555,1.4642,2.8930000000000002,907.4,1.5108,15.85,415.2
2017-07-07 01:28:00,0.7577,32.67,1.2995,389.0,1911.0,0.7706,68.15,2409.75,1.1455,117.5,145.05,82.8,0.0088235,129.15,541.5,115.65,1874.0,1002.0,19900.0,19940.0,5605.75,987.0,13.87,1.045,324.3,133.859375,107.984375,124.890625,163.78125,152.0625,12.95,534.5,21284.0,160.45,131.34,160.28,44.89,47.54,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.93,1219.8,2.6555,1.4642,2.8939999999999997,907.5,1.5108,15.85,415.2
2017-07-07 01:29:00,0.7577,32.67,1.2994,389.0,1911.0,0.77055,68.15,2409.75,1.1454,117.5,145.05,82.8,0.008823000000000001,129.15,541.5,115.65,1874.0,1002.0,19900.0,19940.0,5606.0,987.0,13.87,1.0449,324.3,133.859375,107.984375,124.890625,163.78125,152.0625,12.95,534.5,21284.0,160.45,131.34,160.28,44.94,47.53,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.93,1219.7,2.6555,1.4642,2.8939999999999997,907.2,1.5102,15.85,415.2
2017-07-07 01:30:00,0.7576,32.68,1.2994,389.0,1911.0,0.7705,68.15,2409.5,1.1455,117.5,145.05,82.8,0.0088235,129.15,541.5,115.65,1874.0,1002.0,19900.0,19940.0,5605.5,986.75,13.87,1.0449,324.3,133.859375,107.984375,124.875,163.78125,152.0625,12.95,534.5,21285.0,160.45,131.34,160.28,44.94,47.54,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.92,1219.7,2.6555,1.4642,2.8939999999999997,907.3,1.5098,15.85,415.2
2017-07-07 01:31:00,0.7576,32.68,1.2994,389.0,1911.0,0.7705,68.17,2409.5,1.14545,117.5,145.05,82.8,0.0088215,129.15,541.5,115.65,1874.0,1002.0,19900.0,19940.0,5605.75,987.0,13.87,1.0449,324.3,133.84375,107.984375,124.875,163.78125,152.0625,12.95,534.0,21283.0,160.45,131.34,160.28,44.94,47.53,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.93,1219.7,2.656,1.4642,2.8939999999999997,907.1,1.5098,15.85,415.2
2017-07-07 01:32:00,0.7576,32.68,1.299,389.25,1911.0,0.7705,68.17,2409.5,1.14545,117.4921875,145.05,82.8,0.008822,129.15,541.5,115.65,1874.0,1002.0,19900.0,19935.0,5605.75,987.0,13.87,1.0449,324.3,133.828125,107.984375,124.859375,163.78125,152.0,12.95,535.0,21283.0,160.45,131.34,160.28,44.94,47.53,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.93,1219.7,2.6555,1.4642,2.8939999999999997,906.7,1.5098,15.845,415.2
2017-07-07 01:33:00,0.7575,32.67,1.2985,389.25,1911.0,0.7705,68.18,2409.25,1.1454,117.4921875,145.05,82.8,0.008820999999999999,129.15,541.5,115.65,1874.0,1002.0,19900.0,19935.0,5605.5,987.0,13.87,1.0448,324.3,133.828125,107.984375,124.859375,163.78125,152.0,12.95,535.0,21281.0,160.45,131.34,160.28,44.94,47.53,3448.0,111.865,16.2,434.25,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.93,1219.7,2.6565,1.4642,2.895,906.7,1.5098,15.85,415.2
2017-07-07 01:34:00,0.7575,32.67,1.2979,389.0,1911.0,0.7705,68.18,2409.25,1.14525,117.4921875,145.05,82.8,0.008820999999999999,129.15,542.0,115.65,1874.0,1002.0,19900.0,19935.0,5605.75,987.0,13.87,1.0447,324.4,133.828125,107.984375,124.859375,163.78125,152.0,12.95,535.0,21282.0,160.45,131.34,160.28,44.95,47.55,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.51,1506.0,44.95,1219.7,2.656,1.4645,2.895,906.5,1.511,15.845,415.2
2017-07-07 01:35:00,0.7575,32.67,1.2983,389.0,1911.0,0.7705,68.18,2409.5,1.14525,117.4921875,145.05,82.8,0.008820999999999999,129.15,542.0,115.65,1874.0,1002.0,19900.0,19935.0,5605.75,987.0,13.87,1.0447,324.4,133.828125,107.984375,124.859375,163.78125,152.0,12.95,535.0,21281.0,160.45,131.34,160.28,44.94,47.54,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.55,1506.0,44.93,1219.6,2.6555,1.4645,2.895,906.5,1.511,15.84,415.2
2017-07-07 01:36:00,0.7575,32.68,1.2983,389.0,1911.0,0.7705,68.18,2409.75,1.14525,117.4921875,145.05,82.8,0.00882,129.15,542.0,115.65,1874.0,1002.0,19895.0,19935.0,5606.0,987.0,13.87,1.0447,324.4,133.828125,107.984375,124.859375,163.78125,152.03125,12.95,535.0,21281.0,160.45,131.34,160.28,44.94,47.54,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.55,1506.0,44.93,1219.6,2.6555,1.4645,2.8960000000000004,906.5,1.511,15.845,415.2
2017-07-07 01:37:00,0.7576,32.68,1.2985,389.0,1911.0,0.7705,68.18,2409.5,1.1453,117.4921875,145.05,82.8,0.0088205,129.15,542.0,115.65,1874.0,1002.0,19900.0,19935.0,5605.75,986.75,13.87,1.0447,324.4,133.828125,107.984375,124.875,163.78125,152.03125,12.95,534.75,21281.0,160.45,131.34,160.28,44.94,47.55,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.55,1506.0,44.95,1219.7,2.6565,1.4645,2.8960000000000004,906.4,1.511,15.845,415.2
2017-07-07 01:38:00,0.7578,32.66,1.2985,389.0,1911.0,0.77055,68.18,2409.5,1.14535,117.4921875,145.05,82.8,0.0088215,129.15,541.75,115.65,1874.0,1002.0,19900.0,19935.0,5605.25,986.5,13.87,1.0447,324.2,133.859375,107.984375,124.875,163.8125,152.0625,12.95,534.5,21281.0,160.45,131.34,160.28,44.94,47.56,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.55,1506.0,44.95,1219.8,2.6565,1.4645,2.8960000000000004,906.3,1.5104,15.845,415.2
2017-07-07 01:39:00,0.7578,32.66,1.2985,389.0,1911.0,0.77055,68.18,2409.5,1.14535,117.5,145.05,82.8,0.0088215,129.15,541.75,115.65,1874.0,1002.0,19895.0,19935.0,5606.0,986.75,13.87,1.0447,324.2,133.859375,107.984375,124.875,163.8125,152.0625,12.95,534.75,21281.0,160.45,131.34,160.28,44.94,47.55,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.55,1506.0,44.94,1219.6,2.6575,1.4645,2.895,906.3,1.5102,15.85,415.2
2017-07-07 01:40:00,0.758,32.7,1.2986,389.0,1911.0,0.77055,68.18,2409.5,1.14535,117.5,145.05,82.8,0.008822,129.15,541.75,115.65,1874.0,1002.0,19895.0,19930.0,5605.75,986.75,13.87,1.0448,324.1,133.859375,107.984375,124.890625,163.8125,152.0625,12.95,534.75,21281.0,160.45,131.34,160.28,44.94,47.55,3448.0,111.865,16.2,434.5,1.4484,1.5028,2157.0,147.21,47.55,1506.0,44.95,1219.7,2.6585,1.4645,2.8989999999999996,906.5,1.5102,15.845,415.2
