,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-06-04 12:43:00,113.78125,0.8244,36.9,1.4487,343.0,2923.0,0.9493,77.02,1075.75,1.1991,117.1875,109.15,80.2,0.010907,134.2,467.75,88.875,1327.5,901.6,9655.0,9720.0,1853.5,376.9,644.7,943.0,14.67,0.8605,280.2,109.109375,120.671875,130.65625,124.03125,32.0,438.75,9998.0,129.5,121.22,111.0,71.93,72.71,2542.0,110.095,2.0077,1332.0,72.77,2560.0,71.93,1219.6,2.832,1.9712,4.831,1525.0,2.0112,17.59,469.0
2010-06-04 12:44:00,113.78125,0.8244,36.88,1.4486,342.75,2923.0,0.9493,77.0,1075.25,1.1991,117.17968700000002,109.1,80.15,0.010906,134.2,468.0,88.875,1327.5,901.6,9655.0,9720.0,1852.75,376.9,644.5,943.0,14.65,0.8605,280.2,109.11718700000002,120.671875,130.65625,124.03125,31.9,438.5,9996.0,129.49,121.22,111.0,71.95,72.73,2541.0,110.095,2.0077,1332.0,72.77,2560.0,71.94,1219.4,2.8305,1.9715,4.829,1525.0,2.0122,17.59,469.0
2010-06-04 12:45:00,113.78125,0.8246,36.86,1.4483,342.75,2923.0,0.9494,76.97,1075.75,1.1989,117.17968700000002,109.1,80.15,0.010905,134.1,468.25,88.9,1327.5,901.6,9655.0,9720.0,1853.0,376.9,645.0,943.0,14.63,0.8605,280.3,109.109375,120.65625,130.625,124.0,31.95,439.0,9998.0,129.49,121.21,111.0,72.06,72.81,2541.0,110.095,2.0077,1332.0,72.77,2560.0,72.05,1219.2,2.8285,1.9718,4.816,1525.0,2.0131,17.595,469.0
2010-06-04 12:46:00,113.78125,0.8247,36.87,1.4485,343.0,2922.0,0.9495,76.97,1075.75,1.1991,117.171875,109.175,80.15,0.010906,134.05,468.0,88.925,1327.5,901.6,9660.0,9720.0,1853.75,377.0,645.3,943.0,14.62,0.8607,280.4,109.109375,120.640625,130.625,124.0,31.9,438.75,10002.0,129.49,121.22,111.0,72.08,72.77,2543.0,110.1,2.0077,1332.0,72.77,2560.0,72.07,1218.6,2.827,1.9734,4.812,1525.0,2.014,17.57,469.0
2010-06-04 12:47:00,113.78125,0.8248,36.87,1.4483,342.75,2922.0,0.9493,76.97,1076.25,1.1992,117.1875,109.175,80.15,0.010907,134.15,468.25,88.9,1327.5,901.6,9660.0,9720.0,1854.25,377.0,645.5,943.0,14.64,0.8606,280.4,109.11718700000002,120.671875,130.65625,124.03125,31.9,438.75,10004.0,129.5,121.22,111.0,72.06,72.76,2543.0,110.095,2.0077,1332.0,72.79,2560.0,72.06,1219.2,2.8255,1.973,4.824,1522.6,2.0137,17.57,469.0
2010-06-04 12:48:00,113.78125,0.8247,36.87,1.4484,342.75,2924.0,0.9493,76.96,1076.0,1.1993,117.19531200000002,109.075,80.15,0.010909,134.05,468.25,88.9,1327.5,901.6,9660.0,9720.0,1853.75,377.0,645.2,943.0,14.66,0.8607,280.3,109.11718700000002,120.6875,130.65625,124.0625,31.9,439.0,10004.0,129.52,121.23,111.0,72.06,72.75,2543.0,110.1,2.0077,1332.0,72.79,2560.0,72.06,1219.1,2.825,1.9724,4.819,1522.6,2.0134,17.575,469.0
2010-06-04 12:49:00,113.78125,0.8246,36.87,1.4484,342.5,2929.0,0.9493,76.94,1076.25,1.1991,117.1875,109.075,80.175,0.010908,134.05,468.25,88.875,1327.5,901.6,9660.0,9720.0,1853.75,377.0,645.0,943.0,14.66,0.861,280.3,109.11718700000002,120.6875,130.65625,124.03125,31.9,438.75,10004.0,129.53,121.23,111.0,72.13,72.76,2543.0,110.105,2.0077,1332.0,72.79,2560.0,72.12,1219.2,2.8245,1.9735,4.827,1522.6,2.0142,17.585,469.0
2010-06-04 12:50:00,113.78125,0.8249,36.85,1.4489,342.75,2929.0,0.9494,76.94,1077.0,1.1997,117.19531200000002,109.075,80.15,0.01091,134.0,468.5,88.875,1327.1,901.6,9665.0,9720.0,1855.5,377.0,645.5,943.0,14.63,0.8614,280.4,109.11718700000002,120.6875,130.71875,124.09375,31.9,439.0,10012.0,129.52,121.23,111.0,72.2,72.77,2545.0,110.105,2.0077,1332.0,72.79,2560.0,72.23,1218.6,2.8225,1.9746,4.829,1522.6,2.0159,17.58,469.0
2010-06-04 12:51:00,113.78125,0.8252,36.88,1.4489,343.0,2929.0,0.9496,76.91,1077.5,1.1997,117.17968700000002,109.175,80.15,0.010909,134.15,468.5,88.9,1327.1,901.6,9665.0,9720.0,1856.5,377.0,645.5,943.25,14.62,0.8614,280.5,109.109375,120.65625,130.65625,124.0,31.85,439.0,10016.0,129.49,121.22,111.0,72.22,72.8,2546.0,110.095,2.0077,1332.0,72.79,2560.0,72.23,1219.0,2.822,1.974,4.823,1522.6,2.0165,17.58,469.0
2010-06-04 12:52:00,113.78125,0.8257,36.9,1.4491,343.0,2932.0,0.9499,76.89,1077.75,1.2003,117.15625,109.175,80.175,0.010907,134.1,468.5,88.9,1328.2,901.6,9675.0,9730.0,1857.5,377.0,646.0,943.75,14.63,0.8616,280.6,109.10156200000002,120.625,130.5625,123.96875,31.75,438.75,10019.0,129.5,121.22,111.0,72.34,72.9,2546.0,110.105,2.0077,1332.0,72.79,2560.0,72.35,1218.4,2.8245,1.9764,4.824,1525.0,2.0185,17.55,469.0
2010-06-04 12:53:00,113.78125,0.8256,36.89,1.4494,342.75,2933.0,0.95,76.7,1078.0,1.2007,117.15625,109.125,80.15,0.010906,134.1,469.0,88.9,1328.2,901.6,9685.0,9735.0,1858.25,377.0,646.2,943.75,14.62,0.8616,280.6,109.109375,120.625,130.53125,123.96875,31.75,439.0,10021.0,129.5,121.22,111.0,72.38,72.94,2546.0,110.105,2.0077,1332.0,72.79,2560.0,72.38,1218.0,2.825,1.9779,4.823,1525.0,2.0206,17.55,469.0
2010-06-04 12:54:00,113.78125,0.8257,36.9,1.4495,343.25,2933.0,0.9501,76.68,1078.25,1.2006,117.140625,109.2,80.15,0.010906,134.1,469.0,88.875,1328.2,901.6,9685.0,9735.0,1858.25,377.0,646.2,944.0,14.63,0.8616,280.6,109.10156200000002,120.59375,130.46875,123.90625,31.7,439.5,10022.0,129.48,121.22,111.0,72.32,72.88,2548.0,110.105,2.0077,1332.0,72.79,2560.0,72.32,1217.7,2.825,1.976,4.822,1525.1,2.0195,17.55,469.0
2010-06-04 12:55:00,113.78125,0.8265,36.92,1.4498,343.5,2933.0,0.9507,76.62,1078.75,1.2012,117.140625,109.2,80.15,0.010901000000000001,134.15,469.5,88.9,1328.2,901.6,9685.0,9735.0,1858.75,377.1,646.4,944.25,14.63,0.8618,280.7,109.10156200000002,120.59375,130.46875,123.90625,31.7,439.75,10027.0,129.48,121.22,111.0,72.39,72.93,2547.0,110.095,2.0077,1332.0,72.79,2560.0,72.38,1217.7,2.821,1.9778,4.825,1524.5,2.0204,17.54,469.0
2010-06-04 12:56:00,113.78125,0.8262,36.91,1.4502,343.25,2926.0,0.9505,76.67,1078.25,1.2014,117.14843700000002,109.125,80.125,0.010901000000000001,134.1,469.75,88.9,1328.2,901.6,9680.0,9735.0,1858.5,377.0,646.0,944.25,14.63,0.8614,280.7,109.10156200000002,120.59375,130.5,123.90625,31.7,440.0,10024.0,129.48,121.22,111.0,72.39,72.95,2546.0,110.1,2.0077,1332.0,72.79,2560.0,72.39,1218.0,2.82,1.977,4.823,1525.7,2.0197,17.535,469.0
2010-06-04 12:57:00,113.78125,0.8263,36.93,1.4501,343.25,2920.0,0.9505,76.64,1078.25,1.2016,117.13281200000002,109.125,80.2,0.010901000000000001,134.1,469.75,88.875,1328.2,901.6,9680.0,9735.0,1858.5,377.0,645.9,943.75,14.63,0.8617,280.5,109.10156200000002,120.59375,130.46875,123.90625,31.65,440.25,10023.0,129.49,121.22,111.0,72.42,73.0,2547.0,110.105,2.0077,1332.0,73.0,2560.0,72.42,1217.4,2.822,1.9776,4.828,1526.0,2.0203,17.535,469.0
2010-06-04 12:58:00,113.78125,0.8259,36.92,1.4498,343.5,2920.0,0.9504,76.65,1078.25,1.2014,117.125,109.175,80.175,0.0109,134.1,469.75,88.9,1328.2,901.4,9685.0,9735.0,1859.0,377.0,646.1,944.0,14.63,0.8616,280.6,109.10156200000002,120.578125,130.40625,123.84375,31.65,440.0,10024.0,129.49,121.22,111.0,72.44,73.0,2547.0,110.1,2.0077,1332.0,73.0,2560.0,72.44,1217.3,2.8265,1.9778,4.8260000000000005,1526.0,2.0207,17.525,469.0
2010-06-04 12:59:00,113.78125,0.8258,36.92,1.4499,343.5,2920.0,0.9505,76.65,1078.75,1.2014,117.13281200000002,109.2,80.225,0.0109,134.15,470.25,88.9,1330.2,901.4,9685.0,9735.0,1859.0,377.0,646.1,944.25,14.62,0.8616,280.6,109.10156200000002,120.578125,130.40625,123.84375,31.6,440.75,10025.0,129.48,121.22,111.0,72.47,73.03,2547.0,110.1,2.0077,1332.0,73.0,2560.0,72.47,1217.7,2.8205,1.978,4.837,1526.0,2.0214,17.54,469.0
2010-06-04 13:00:00,113.78125,0.8258,36.93,1.4501,343.75,2921.0,0.9505,76.67,1078.75,1.2021,117.13281200000002,109.25,80.225,0.0109,134.2,470.75,88.9,1330.2,901.4,9685.0,9735.0,1859.0,377.0,646.1,944.0,14.63,0.8619,280.6,109.10156200000002,120.5625,130.375,123.84375,31.55,441.0,10026.0,129.49,121.23,111.0,72.49,73.09,2546.0,110.1,2.0077,1332.0,73.0,2560.0,72.5,1218.0,2.8215,1.9788,4.84,1526.1,2.0219,17.545,469.0
2010-06-04 13:01:00,113.78125,0.8256,36.94,1.4495,344.0,2926.0,0.9504,76.63,1078.5,1.2015,117.14843700000002,109.25,80.25,0.010901000000000001,134.15,470.5,88.9,1330.2,901.4,9685.0,9745.0,1858.25,377.0,645.7,944.0,14.61,0.8616,280.5,109.109375,120.609375,130.40625,123.875,31.65,440.75,10021.0,129.48,121.23,111.0,72.42,73.06,2546.0,110.1,2.0077,1332.0,73.14,2560.0,72.42,1217.8,2.822,1.9784,4.834,1525.4,2.0205,17.54,469.0
2010-06-04 13:02:00,113.78125,0.8258,36.96,1.4493,343.25,2926.0,0.9503,76.64,1078.0,1.2015,117.16406200000002,109.25,80.25,0.010901000000000001,134.1,470.0,88.9,1328.8,901.4,9680.0,9745.0,1858.25,377.0,645.6,944.0,14.61,0.8617,280.5,109.109375,120.609375,130.4375,123.875,31.65,440.25,10019.0,129.48,121.23,111.0,72.45,73.11,2546.0,110.1,2.0077,1332.0,73.14,2560.0,72.45,1217.6,2.8225,1.9785,4.837,1525.4,2.0202,17.525,469.0
2010-06-04 13:03:00,113.78125,0.8256,36.95,1.449,343.25,2926.0,0.9501,76.63,1077.5,1.2009,117.16406200000002,109.175,80.225,0.010901000000000001,134.1,470.5,88.9,1328.8,901.4,9675.0,9745.0,1858.0,376.5,645.5,944.0,14.62,0.8613,280.4,109.109375,120.609375,130.46875,123.875,31.65,440.5,10015.0,129.48,121.23,111.0,72.37,73.04,2546.0,110.1,2.0077,1332.0,73.14,2560.0,72.37,1217.1,2.822,1.9774,4.838,1524.5,2.0194,17.49,469.0
2010-06-04 13:04:00,113.78125,0.8255,36.93,1.4489,343.5,2926.0,0.9499,76.64,1077.5,1.201,117.17968700000002,109.25,80.3,0.010904,134.05,470.5,88.9,1328.8,901.4,9675.0,9745.0,1858.0,376.5,645.5,943.75,14.6,0.8613,280.4,109.109375,120.640625,130.5625,123.9375,31.7,440.25,10014.0,129.47,121.23,111.0,72.29,72.97,2546.0,110.1,2.0077,1332.0,73.02,2560.0,72.28,1217.4,2.822,1.9756,4.836,1525.9,2.0197,17.5,469.0
2010-06-04 13:05:00,113.78125,0.8254,36.95,1.449,343.25,2925.0,0.9502,76.65,1078.0,1.2012,117.17968700000002,109.25,80.275,0.010904,134.15,470.5,88.9,1328.8,901.4,9680.0,9745.0,1858.0,376.5,645.6,944.0,14.62,0.8615,280.4,109.11718700000002,120.65625,130.5625,123.9375,31.7,440.5,10017.0,129.46,121.23,111.0,72.34,73.04,2547.0,110.105,2.0077,1332.0,73.02,2560.0,72.35,1217.8,2.8215,1.977,4.836,1525.2,2.0198,17.505,469.0
2010-06-04 13:06:00,113.78125,0.8248,36.93,1.4487,343.25,2925.0,0.9498,76.65,1076.75,1.201,117.1875,109.175,80.25,0.010909,134.1,470.5,88.9,1328.8,901.4,9665.0,9745.0,1856.25,376.5,645.2,943.75,14.55,0.8615,280.3,109.109375,120.65625,130.625,124.0,31.8,440.25,10008.0,129.47,121.24,111.0,72.23,72.94,2544.0,110.105,2.0077,1332.0,73.02,2560.0,72.22,1217.9,2.82,1.975,4.853,1525.2,2.0162,17.5,469.0
2010-06-04 13:07:00,113.78125,0.8245,36.94,1.4486,343.25,2930.0,0.9497,76.65,1076.75,1.201,117.17968700000002,109.175,80.25,0.010908,134.15,470.5,88.9,1328.8,901.4,9665.0,9745.0,1856.5,376.5,645.4,943.75,14.56,0.8615,280.4,109.109375,120.65625,130.6875,124.0,31.8,440.25,10008.0,129.49,121.23,111.0,72.2,72.96,2543.0,110.105,2.0077,1332.0,73.02,2560.0,72.22,1218.5,2.8205,1.9751,4.852,1525.2,2.0174,17.5,469.0
2010-06-04 13:08:00,113.78125,0.8247,36.94,1.4492,343.25,2930.0,0.9498,76.65,1077.75,1.2016,117.16406200000002,109.175,80.225,0.010906,134.15,469.75,88.875,1328.8,901.4,9675.0,9745.0,1857.75,376.4,646.1,944.0,14.56,0.8618,280.5,109.109375,120.640625,130.5625,123.9375,31.75,440.0,10015.0,129.46,121.23,111.0,72.35,73.08,2546.0,110.1,2.0077,1332.0,73.02,2560.0,72.34,1218.5,2.822,1.978,4.853,1525.0,2.0174,17.495,469.0
2010-06-04 13:09:00,113.78125,0.8252,36.96,1.4493,343.25,2930.0,0.9498,76.72,1078.0,1.2017,117.16406200000002,109.15,80.2,0.010906,134.15,469.75,88.875,1328.8,901.4,9680.0,9745.0,1858.0,376.4,646.1,943.75,14.58,0.8619,280.3,109.109375,120.609375,130.53125,123.96875,31.75,440.25,10019.0,129.47,121.22,111.0,72.38,73.07,2546.0,110.1,2.0077,1332.0,73.02,2560.0,72.36,1218.3,2.8245,1.978,4.846,1525.2,2.0216,17.49,469.0
2010-06-04 13:10:00,113.78125,0.8252,36.93,1.4493,343.25,2932.0,0.9496,76.74,1078.0,1.2016,117.16406200000002,109.15,80.225,0.010906,134.15,469.75,88.875,1328.8,901.4,9675.0,9745.0,1858.25,376.5,645.9,943.5,14.6,0.8622,280.3,109.109375,120.609375,130.5,123.9375,31.75,439.75,10020.0,129.44,121.22,111.0,72.33,73.04,2544.0,110.1,2.0077,1332.0,73.02,2560.0,72.34,1218.5,2.8225,1.9774,4.846,1525.1,2.0195,17.495,469.0
2010-06-04 13:11:00,113.78125,0.825,36.93,1.449,343.25,2932.0,0.9495,76.8,1077.25,1.2015,117.19531200000002,109.15,80.15,0.010909,134.15,469.75,88.875,1328.3,901.4,9675.0,9745.0,1857.25,376.0,645.3,943.5,14.6,0.862,280.4,109.11718700000002,120.671875,130.65625,124.03125,31.75,440.0,10015.0,129.46,121.23,111.0,72.25,72.9,2544.0,110.1,2.0077,1332.0,73.02,2560.0,72.25,1218.4,2.82,1.9752,4.842,1525.0,2.0164,17.475,469.0
2010-06-04 13:12:00,113.78125,0.8245,36.94,1.4489,343.0,2930.0,0.9494,76.79,1076.75,1.2012,117.21093700000002,109.15,80.15,0.010912999999999999,134.1,469.75,88.875,1328.3,901.4,9670.0,9745.0,1856.25,376.2,645.1,943.25,14.6,0.8621,280.1,109.11718700000002,120.71875,130.8125,124.125,31.85,439.75,10008.0,129.49,121.23,111.0,72.12,72.84,2542.0,110.1,2.0077,1332.0,73.02,2560.0,72.13,1218.2,2.82,1.9736,4.8389999999999995,1525.0,2.0133,17.475,469.0
2010-06-04 13:13:00,113.78125,0.8245,36.93,1.4491,343.0,2930.0,0.9494,76.78,1076.5,1.2011,117.21093700000002,109.15,80.175,0.010914,134.15,469.5,88.8,1328.3,901.4,9670.0,9745.0,1856.0,375.7,645.1,943.0,14.6,0.8622,280.1,109.11718700000002,120.703125,130.78125,124.09375,31.85,439.5,10007.0,129.48,121.23,111.0,72.18,72.82,2543.0,110.1,2.0077,1332.0,73.02,2560.0,72.14,1218.0,2.8215,1.9737,4.843999999999999,1525.2,2.0137,17.48,469.0
2010-06-04 13:14:00,113.78125,0.8245,36.92,1.4493,343.0,2925.0,0.9497,76.84,1076.0,1.2012,117.203125,109.15,80.175,0.010915000000000001,134.15,469.0,88.775,1328.3,901.4,9660.0,9745.0,1855.75,375.9,645.2,943.25,14.6,0.8622,280.2,109.11718700000002,120.703125,130.78125,124.09375,31.85,439.25,10007.0,129.48,121.22,111.0,72.15,72.83,2543.0,110.1,2.0077,1332.0,73.02,2560.0,72.17,1217.7,2.821,1.9742,4.851,1525.0,2.0144,17.46,469.0
2010-06-04 13:15:00,113.78125,0.8244,36.91,1.4493,342.75,2925.0,0.9494,76.85,1076.0,1.2011,117.21093700000002,109.15,80.15,0.010915000000000001,134.15,468.75,88.75,1328.3,901.4,9660.0,9745.0,1855.0,375.7,645.0,943.25,14.6,0.8622,280.3,109.11718700000002,120.703125,130.78125,124.125,31.9,438.75,10003.0,129.47,121.22,111.0,72.14,72.79,2542.0,110.105,2.0077,1332.0,73.02,2560.0,72.12,1217.4,2.821,1.9738,4.85,1524.0,2.0135,17.45,469.0
2010-06-04 13:16:00,113.78125,0.8244,36.9,1.4491,343.0,2925.0,0.9492,76.79,1075.25,1.201,117.21875,109.125,80.15,0.010914,134.1,468.25,88.775,1328.3,901.4,9650.0,9710.0,1853.75,375.7,644.6,943.0,14.57,0.8622,280.3,109.11718700000002,120.71875,130.84375,124.15625,31.9,438.5,9997.0,129.48,121.23,111.0,71.99,72.67,2539.0,110.105,2.0077,1332.0,72.65,2560.0,71.97,1217.1,2.82,1.9698,4.852,1524.0,2.01,17.455,469.0
2010-06-04 13:17:00,113.78125,0.8242,36.9,1.4492,343.5,2923.0,0.9487,76.7,1074.25,1.2008,117.24218700000002,109.15,80.175,0.010919,134.15,468.75,88.75,1328.3,901.4,9645.0,9710.0,1851.5,375.7,644.0,943.0,14.6,0.8622,280.2,109.125,120.765625,131.0,124.21875,32.05,439.0,9991.0,129.51,121.24,111.0,72.03,72.71,2538.0,110.1,2.0077,1332.0,72.65,2560.0,72.02,1216.7,2.8185,1.9708,4.869,1524.0,2.011,17.45,469.0
2010-06-04 13:18:00,113.78125,0.8239,36.91,1.449,343.5,2925.0,0.9484,76.71,1074.0,1.2008,117.22656200000002,109.125,80.225,0.010919,134.15,469.0,88.775,1328.3,901.4,9645.0,9710.0,1851.0,375.7,643.9,943.0,14.54,0.8622,280.2,109.11718700000002,120.734375,130.90625,124.15625,32.15,439.25,9988.0,129.51,121.24,111.0,71.98,72.64,2538.0,110.1,2.0077,1332.0,72.63,2560.0,72.0,1217.0,2.8175,1.9693,4.87,1525.0,2.0096,17.45,469.0
2010-06-04 13:19:00,113.78125,0.8244,36.91,1.4496,343.5,2922.0,0.9485,76.69,1074.5,1.2012,117.21093700000002,109.125,80.15,0.010916,134.1,469.0,88.775,1325.4,901.4,9655.0,9710.0,1851.0,375.7,644.3,942.75,14.54,0.8624,280.0,109.11718700000002,120.71875,130.84375,124.125,32.1,439.5,9994.0,129.51,121.24,111.0,72.13,72.74,2539.0,110.1,2.0077,1332.0,72.63,2560.0,72.13,1217.2,2.818,1.9714,4.871,1525.0,2.0116,17.44,469.0
2010-06-04 13:20:00,113.78125,0.8243,36.9,1.4493,343.25,2924.0,0.9485,76.64,1075.25,1.2011,117.203125,109.05,80.15,0.010916,134.1,469.0,88.75,1325.4,901.4,9660.0,9710.0,1851.0,376.1,644.9,942.5,14.55,0.8623,280.0,109.11718700000002,120.703125,130.71875,124.0625,32.1,439.25,9998.0,129.49,121.24,111.0,72.07,72.71,2540.0,110.1,2.0077,1332.0,72.63,2560.0,72.08,1217.8,2.8185,1.9711,4.878,1525.0,2.0107,17.45,469.0
2010-06-04 13:21:00,113.78125,0.8241,36.86,1.4494,342.5,2922.0,0.9482,76.64,1073.75,1.2008,117.21093700000002,109.05,80.175,0.010921,134.05,468.5,88.725,1325.4,901.4,9650.0,9710.0,1850.0,375.8,644.1,941.25,14.55,0.8624,279.7,109.11718700000002,120.71875,130.71875,124.09375,32.2,439.0,9990.0,129.52,121.24,111.0,72.01,72.62,2538.0,110.095,2.0077,1332.0,72.63,2560.0,72.01,1217.9,2.818,1.9694,4.882,1525.0,2.0088,17.44,469.0
2010-06-04 13:22:00,113.78125,0.8238,36.86,1.4487,342.25,2922.0,0.9482,76.66,1073.5,1.2004,117.21093700000002,109.0,80.175,0.010922,133.9,468.5,88.725,1325.4,901.4,9645.0,9710.0,1849.0,375.5,643.5,941.0,14.56,0.8623,279.6,109.11718700000002,120.71875,130.75,124.09375,32.25,438.5,9985.0,129.51,121.24,111.0,71.92,72.62,2536.0,110.1,2.0077,1332.0,72.63,2560.0,71.92,1218.0,2.8175,1.9683,4.88,1525.0,2.007,17.365,469.0
2010-06-04 13:23:00,113.78125,0.8238,36.8,1.4487,342.5,2920.0,0.9481,76.66,1074.0,1.2001,117.19531200000002,108.925,80.175,0.010923,134.0,468.25,88.725,1325.4,897.0,9645.0,9710.0,1849.75,375.0,643.6,939.25,14.54,0.8624,279.1,109.11718700000002,120.703125,130.6875,124.0625,32.25,438.25,9989.0,129.49,121.24,111.0,71.93,72.62,2537.0,110.1,2.0077,1332.0,72.63,2560.0,71.92,1218.0,2.8155,1.9695,4.883,1523.8,2.0087,17.335,469.0
2010-06-04 13:24:00,113.78125,0.8238,36.83,1.4487,342.75,2920.0,0.9483,76.69,1074.5,1.2002,117.19531200000002,108.9,80.125,0.010921,133.95,468.25,88.75,1325.4,897.0,9650.0,9710.0,1850.5,375.0,644.0,940.0,14.56,0.8625,279.3,109.11718700000002,120.6875,130.65625,124.03125,32.15,438.75,9993.0,129.48,121.23,111.0,71.98,72.67,2539.0,110.1,2.0077,1332.0,72.63,2560.0,71.95,1217.2,2.814,1.9708,4.8839999999999995,1523.7,2.01,17.32,469.0
2010-06-04 13:25:00,113.78125,0.8237,36.9,1.4487,343.0,2920.0,0.9481,76.75,1073.5,1.2003,117.203125,108.9,80.125,0.010924,133.85,468.75,88.725,1325.4,896.9,9640.0,9710.0,1848.5,375.5,643.3,940.0,14.59,0.8625,279.2,109.11718700000002,120.703125,130.75,124.0625,32.3,439.0,9987.0,129.49,121.24,111.0,71.96,72.71,2537.0,110.1,2.0077,1332.0,72.63,2560.0,72.01,1217.2,2.813,1.9687,4.893,1523.6,2.0097,17.31,469.0
2010-06-04 13:26:00,113.78125,0.8239,36.84,1.4487,342.75,2920.0,0.9483,76.82,1074.0,1.2004,117.19531200000002,108.9,80.125,0.010924,133.95,468.5,88.675,1325.4,896.9,9645.0,9710.0,1848.75,375.4,643.1,938.75,14.59,0.8625,278.9,109.11718700000002,120.6875,130.59375,124.03125,32.2,438.5,9990.0,129.49,121.24,111.0,72.01,72.72,2538.0,110.1,2.0077,1332.0,72.63,2560.0,72.0,1217.2,2.8125,1.9712,4.919,1523.0,2.0101,17.32,469.0
2010-06-04 13:27:00,113.78125,0.824,36.86,1.4486,342.5,2920.0,0.9488,76.81,1074.25,1.201,117.17968700000002,108.875,80.15,0.010917,133.8,468.5,88.725,1325.4,896.9,9645.0,9710.0,1849.25,375.2,643.1,939.25,14.6,0.8626,279.0,109.11718700000002,120.65625,130.5,123.9375,32.15,439.0,9993.0,129.48,121.24,111.0,72.12,72.82,2538.0,110.1,2.0077,1332.0,72.63,2560.0,72.13,1217.3,2.8145,1.9736,4.925,1523.5,2.0127,17.35,469.0
2010-06-04 13:28:00,113.78125,0.8242,36.88,1.4488,342.25,2920.0,0.9488,76.78,1074.75,1.2011,117.171875,108.925,80.125,0.010917,133.7,468.5,88.775,1325.4,896.9,9655.0,9710.0,1850.25,375.2,643.2,939.25,14.58,0.8627,278.9,109.11718700000002,120.640625,130.40625,123.90625,32.15,439.25,9996.0,129.46,121.22,111.0,72.14,72.84,2539.0,110.095,2.0077,1332.0,72.63,2560.0,72.11,1216.8,2.8165,1.9739,4.923,1523.5,2.0129,17.335,469.0
2010-06-04 13:29:00,113.78125,0.8245,36.89,1.449,342.25,2920.0,0.9491,76.75,1075.25,1.2015,117.16406200000002,108.925,80.1,0.010911,133.75,468.25,88.725,1325.4,896.9,9655.0,9710.0,1851.0,375.2,643.5,940.0,14.52,0.8628,279.0,109.109375,120.625,130.40625,123.90625,32.05,438.75,10003.0,129.46,121.22,111.0,72.18,72.85,2541.0,110.095,2.0077,1332.0,72.63,2560.0,72.16,1217.6,2.8175,1.9745,4.926,1523.5,2.0127,17.35,469.0
2010-06-04 13:30:00,113.78125,0.8243,36.9,1.4491,342.25,2920.0,0.9489,76.76,1075.0,1.2014,117.15625,108.9,80.1,0.010911,133.75,468.25,88.725,1325.1,896.9,9655.0,9710.0,1850.25,375.4,643.4,939.5,14.5,0.8628,278.9,109.10156200000002,120.609375,130.40625,123.90625,32.05,439.0,9999.0,129.45,121.22,111.0,72.1,72.78,2539.0,110.09,2.0077,1332.0,72.63,2560.0,72.1,1217.7,2.815,1.9729,4.92,1523.5,2.0135,17.36,469.0
2010-06-04 13:31:00,113.78125,0.824,36.9,1.4489,342.5,2920.0,0.9488,76.8,1074.5,1.2011,117.17968700000002,108.9,80.1,0.010916,133.75,468.0,88.7,1325.2,896.9,9650.0,9710.0,1850.25,375.1,643.1,939.25,14.54,0.8628,278.8,109.109375,120.640625,130.46875,123.9375,32.05,438.75,9998.0,129.46,121.22,111.0,72.13,72.82,2538.0,110.09,2.0077,1332.0,72.63,2560.0,72.12,1218.5,2.8165,1.9738,4.921,1523.5,2.0121,17.365,469.0
2010-06-04 13:32:00,113.78125,0.8238,36.9,1.4483,342.25,2924.0,0.9488,76.8,1074.5,1.2007,117.17968700000002,108.9,80.15,0.010920000000000001,133.8,468.0,88.7,1324.7,896.9,9650.0,9710.0,1850.0,375.5,643.3,939.5,14.52,0.8628,278.8,109.109375,120.640625,130.53125,123.96875,32.05,439.0,9996.0,129.45,121.22,111.0,72.06,72.8,2538.0,110.09,2.0077,1332.0,72.63,2560.0,72.06,1218.0,2.8135,1.973,4.918,1524.0,2.0109,17.335,469.0
2010-06-04 13:33:00,113.78125,0.824,36.9,1.4483,342.75,2924.0,0.9487,76.82,1074.25,1.2008,117.17968700000002,108.9,80.15,0.010919,133.85,468.5,88.7,1324.3,896.9,9650.0,9710.0,1848.75,375.5,643.2,939.75,14.5,0.8628,278.9,109.109375,120.65625,130.53125,123.96875,32.15,439.0,9994.0,129.45,121.22,111.0,72.05,72.78,2537.0,110.09,2.0077,1332.0,72.63,2560.0,72.05,1218.1,2.8165,1.9742,4.915,1524.0,2.012,17.345,469.0
