,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-05-07 13:35:00,113.03906200000002,0.8853,38.27,1.4755,371.75,3045.0,0.9594,81.28,1115.0,1.2707,116.83593700000002,114.925,85.05,0.010895,133.8,523.5,96.1,1376.0,917.4,10220.0,10240.0,1863.25,660.0,961.25,13.8,0.9005,279.2,109.08593700000002,119.609375,129.21875,122.125,30.7,512.25,10398.0,126.94,119.67,107.28,75.55,78.5,2462.0,109.67,2.117,2.1322,1310.0,78.29,2330.0,75.55,1209.8,3.1395,2.0878,3.96,1661.5,2.1338,18.395,438.0
2010-05-07 13:36:00,113.03906200000002,0.8855,38.25,1.4761,372.0,3045.0,0.9596,81.22,1115.0,1.2709,116.83593700000002,115.025,85.1,0.010896,133.9,524.75,96.125,1376.7,917.4,10220.0,10235.0,1862.75,660.1,961.5,13.82,0.9007,279.2,109.078125,119.625,129.21875,122.15625,30.6,513.25,10394.0,126.95,119.66,107.28,75.57,78.52,2462.0,109.67,2.117,2.1322,1310.0,78.29,2330.0,75.57,1210.0,3.1385,2.0874,3.952,1661.5,2.1335,18.395,438.0
2010-05-07 13:37:00,113.03906200000002,0.8853,38.24,1.4769,371.75,3045.0,0.9596,81.29,1114.5,1.2708,116.859375,115.075,85.05,0.010898,133.85,525.0,96.1,1377.2,917.4,10220.0,10235.0,1861.0,659.7,961.5,13.81,0.9003,279.3,109.078125,119.671875,129.21875,122.21875,30.6,513.5,10390.0,126.95,119.67,107.28,75.54,78.52,2462.0,109.67,2.117,2.1322,1310.0,78.29,2330.0,75.54,1209.8,3.1385,2.0874,3.955,1661.5,2.1328,18.405,438.0
2010-05-07 13:38:00,113.03906200000002,0.885,38.25,1.4768,372.0,3045.0,0.959,81.29,1113.25,1.2702,116.859375,115.2,85.075,0.010902,134.0,524.75,96.075,1376.2,917.4,10205.0,10220.0,1859.25,659.4,962.0,13.81,0.8998,279.4,109.09375,119.65625,129.1875,122.15625,30.8,513.5,10382.0,126.98,119.68,107.28,75.51,78.53,2459.0,109.67,2.117,2.1322,1310.0,78.29,2330.0,75.51,1209.9,3.1365,2.0869,3.957,1661.6,2.1334,18.4,438.0
2010-05-07 13:39:00,113.03906200000002,0.8847,38.22,1.4764,372.5,3045.0,0.9587,81.29,1113.0,1.2699,116.859375,115.125,85.125,0.010902,134.0,524.75,96.075,1373.8,917.4,10205.0,10220.0,1858.75,659.4,961.75,13.83,0.8995,279.6,109.09375,119.640625,129.09375,122.15625,30.8,513.5,10378.0,126.95,119.66,107.28,75.53,78.54,2457.0,109.675,2.117,2.1322,1310.0,78.29,2330.0,75.54,1209.6,3.1345,2.0876,3.957,1661.6,2.1343,18.405,438.0
2010-05-07 13:40:00,113.03906200000002,0.8853,38.23,1.4767,372.75,3045.0,0.9598,81.28,1114.5,1.2707,116.83593700000002,115.125,85.225,0.010896,134.0,525.0,96.1,1377.0,917.4,10210.0,10230.0,1861.25,660.3,962.0,13.83,0.8998,279.6,109.08593700000002,119.625,129.09375,122.15625,30.65,513.75,10389.0,126.95,119.66,107.28,75.63,78.61,2461.0,109.67,2.117,2.1322,1310.0,78.29,2330.0,75.63,1209.7,3.134,2.0895,3.958,1661.6,2.1367,18.405,438.0
2010-05-07 13:41:00,113.03906200000002,0.8861,38.25,1.4768,373.0,3045.0,0.9605,81.15,1116.25,1.2715,116.82031200000002,115.125,85.225,0.010893,134.0,525.5,96.1,1377.8,919.3,10230.0,10250.0,1865.25,661.7,962.0,13.84,0.9001,279.7,109.078125,119.59375,129.0625,122.09375,30.6,514.0,10404.0,126.93,119.63,107.28,75.74,78.68,2464.0,109.67,2.117,2.1322,1310.0,78.29,2330.0,75.73,1209.9,3.137,2.092,3.9619999999999997,1661.6,2.1383,18.42,438.0
2010-05-07 13:42:00,113.03906200000002,0.8866,38.24,1.4771,373.5,3045.0,0.9608,81.34,1117.25,1.2721,116.82031200000002,115.125,85.225,0.010893,134.0,525.5,96.1,1376.6,919.1,10230.0,10255.0,1865.75,662.1,961.75,13.84,0.9002,279.4,109.08593700000002,119.59375,129.0,122.09375,30.45,514.5,10412.0,126.92,119.63,107.28,75.83,78.69,2465.0,109.665,2.117,2.1322,1310.0,78.29,2330.0,75.84,1209.8,3.1375,2.0928,3.957,1661.6,2.1396,18.415,438.0
2010-05-07 13:43:00,113.03906200000002,0.8871,38.29,1.4782,373.75,3046.0,0.961,81.34,1118.0,1.2732,116.82031200000002,115.125,85.2,0.010894,133.95,527.5,96.175,1381.0,921.0,10240.0,10255.0,1867.75,662.9,962.75,13.84,0.9008,279.7,109.08593700000002,119.59375,129.0,122.09375,30.4,516.0,10415.0,126.92,119.65,107.28,75.86,78.79,2469.0,109.67,2.117,2.1322,1310.0,78.29,2330.0,75.86,1209.8,3.14,2.0936,3.9610000000000003,1661.6,2.14,18.425,438.0
2010-05-07 13:44:00,113.03906200000002,0.8871,38.29,1.4782,374.25,3046.0,0.9612,81.53,1117.75,1.2736,116.828125,115.325,85.2,0.010896,134.0,527.25,96.225,1383.0,920.4,10240.0,10260.0,1867.0,663.1,963.0,13.83,0.9012,279.8,109.08593700000002,119.609375,129.0,122.09375,30.35,515.5,10416.0,126.93,119.64,107.28,75.87,78.83,2468.0,109.67,2.117,2.1322,1310.0,78.29,2330.0,75.87,1209.6,3.1405,2.0933,3.9619999999999997,1662.8,2.14,18.425,438.0
2010-05-07 13:45:00,113.17968700000002,0.8874,38.29,1.4789,374.5,3047.0,0.9612,81.48,1118.75,1.2743,116.8125,115.425,85.125,0.01089,134.05,528.0,96.275,1383.6,920.4,10250.0,10270.0,1868.5,663.6,963.25,13.83,0.9019,279.8,109.08593700000002,119.578125,129.0,122.03125,30.15,516.5,10423.0,126.93,119.65,107.28,75.93,78.88,2470.0,109.67,2.117,2.1322,1310.0,78.29,2330.0,75.95,1209.2,3.1405,2.096,3.9589999999999996,1662.8,2.1433,18.425,438.0
2010-05-07 13:46:00,113.16406200000002,0.8871,38.29,1.4783,374.25,3050.0,0.9611,81.55,1118.75,1.2737,116.78906200000002,115.45,85.2,0.010889,134.05,527.75,96.25,1384.0,920.4,10240.0,10265.0,1868.0,663.7,963.0,13.86,0.9017,279.6,109.07031200000002,119.53125,128.875,121.9375,30.4,516.5,10422.0,126.93,119.65,107.28,76.01,78.95,2468.0,109.67,2.117,2.1322,1310.0,78.29,2330.0,76.0,1209.1,3.1435,2.0972,3.9619999999999997,1665.7,2.1435,18.4,438.0
2010-05-07 13:47:00,113.16406200000002,0.8871,38.27,1.4787,374.25,3048.0,0.9611,81.5,1118.0,1.2736,116.78906200000002,115.45,85.25,0.010886,134.05,527.75,96.225,1379.8,920.4,10235.0,10260.0,1866.25,663.0,963.0,13.86,0.9016,279.8,109.0625,119.53125,128.875,121.96875,30.5,516.25,10416.0,126.93,119.65,107.28,75.99,78.95,2467.0,109.67,2.117,2.1322,1310.0,78.29,2330.0,75.98,1209.3,3.141,2.0961,3.957,1665.7,2.1434,18.39,438.0
2010-05-07 13:48:00,113.13281200000002,0.8868,38.26,1.4784,373.5,3049.0,0.9607,81.41,1118.0,1.2737,116.75781200000002,115.45,85.3,0.010884,134.05,528.0,96.3,1379.8,920.4,10235.0,10255.0,1866.75,663.1,962.25,13.85,0.9017,279.5,109.05468700000002,119.453125,128.71875,121.875,30.3,516.25,10416.0,126.88,119.63,107.28,75.85,78.83,2467.0,109.66,2.117,2.1322,1310.0,78.29,2330.0,75.85,1208.3,3.141,2.0934,3.957,1665.7,2.141,18.39,438.0
2010-05-07 13:49:00,113.13281200000002,0.887,38.29,1.4785,373.75,3050.0,0.9607,81.49,1117.75,1.2736,116.75781200000002,115.3,85.45,0.010888,134.0,527.75,96.175,1382.2,920.4,10235.0,10255.0,1866.25,662.6,963.25,13.86,0.9017,279.8,109.0625,119.46875,128.6875,121.875,30.55,516.0,10416.0,126.88,119.64,107.28,75.91,78.84,2467.0,109.65,2.117,2.1322,1310.0,78.74,2330.0,75.87,1208.2,3.139,2.0941,3.9560000000000004,1665.7,2.1412,18.39,438.0
2010-05-07 13:50:00,113.13281200000002,0.8873,38.3,1.4791,374.0,3049.0,0.9612,81.59,1118.5,1.274,116.75,115.3,85.45,0.010884,133.95,526.75,96.125,1383.6,920.4,10240.0,10265.0,1868.25,663.3,963.75,13.85,0.902,280.1,109.05468700000002,119.4375,128.65625,121.875,30.55,515.25,10421.0,126.87,119.64,107.28,75.96,78.88,2469.0,109.645,2.117,2.1322,1310.0,78.83,2330.0,75.96,1208.6,3.138,2.0962,3.958,1665.7,2.1432,18.385,438.0
2010-05-07 13:51:00,113.13281200000002,0.8863,38.3,1.479,373.75,3048.0,0.9599,81.59,1116.25,1.2737,116.82031200000002,115.3,85.375,0.010896,133.9,526.75,96.075,1380.3,920.4,10215.0,10235.0,1863.5,661.6,963.5,13.85,0.902,280.0,109.07031200000002,119.546875,128.90625,122.03125,30.6,515.75,10404.0,126.92,119.66,107.28,75.84,78.77,2464.0,109.66,2.117,2.1322,1310.0,78.83,2330.0,75.84,1207.7,3.1365,2.0931,3.9539999999999997,1665.7,2.14,18.38,438.0
2010-05-07 13:52:00,113.13281200000002,0.8866,38.32,1.4791,374.0,3051.0,0.9605,81.48,1117.0,1.2741,116.8125,115.3,85.3,0.010892,134.0,526.75,96.15,1382.3,920.4,10225.0,10245.0,1865.5,661.5,963.0,13.87,0.9022,279.7,109.078125,119.546875,128.9375,122.0,30.55,515.0,10408.0,126.92,119.67,107.28,75.91,78.83,2467.0,109.66,2.117,2.1322,1310.0,78.83,2330.0,75.91,1207.7,3.1365,2.0937,3.955,1665.7,2.1432,18.375,438.0
2010-05-07 13:53:00,113.13281200000002,0.8861,38.32,1.479,374.25,3049.0,0.9603,81.49,1116.25,1.2739,116.828125,115.2,85.25,0.010897,133.95,526.0,96.15,1382.2,920.4,10230.0,10245.0,1864.0,660.8,962.75,13.87,0.9021,279.6,109.078125,119.5625,128.90625,122.03125,30.55,514.0,10407.0,126.94,119.66,107.28,75.9,78.83,2464.0,109.655,2.117,2.1322,1310.0,78.83,2330.0,75.9,1208.3,3.137,2.0939,3.9539999999999997,1666.0,2.1419,18.375,438.0
2010-05-07 13:54:00,113.13281200000002,0.8862,38.34,1.4792,374.5,3045.0,0.9605,81.57,1116.5,1.2741,116.828125,115.2,85.2,0.010897,133.9,526.5,96.15,1382.2,920.4,10235.0,10250.0,1863.75,661.2,962.0,13.86,0.9021,279.3,109.07031200000002,119.5625,128.875,122.0,30.5,515.25,10407.0,126.92,119.65,107.28,75.9,78.84,2464.0,109.66,2.117,2.1322,1310.0,78.83,2330.0,75.89,1208.5,3.1375,2.0955,3.9589999999999996,1664.1,2.1426,18.38,438.0
2010-05-07 13:55:00,113.13281200000002,0.8858,38.35,1.4789,374.75,3040.0,0.9599,81.57,1115.25,1.273,116.84375,115.2,85.175,0.010905,133.95,527.0,96.075,1380.1,920.4,10220.0,10235.0,1861.75,660.1,962.25,13.85,0.9014,279.3,109.08593700000002,119.578125,128.875,122.03125,30.6,515.5,10396.0,126.93,119.67,107.28,75.8,78.74,2463.0,109.66,2.094,2.1322,1310.0,78.83,2330.0,75.78,1208.8,3.137,2.0928,3.955,1664.1,2.1401,18.385,438.0
2010-05-07 13:56:00,113.13281200000002,0.8857,38.36,1.479,374.75,3040.0,0.9602,81.42,1114.5,1.2732,116.85156200000002,115.2,85.125,0.010904,133.95,527.75,96.125,1378.8,920.4,10210.0,10220.0,1860.0,659.7,963.25,13.86,0.9015,279.7,109.08593700000002,119.59375,128.96875,122.0625,30.7,516.5,10389.0,126.93,119.67,107.28,75.75,78.74,2462.0,109.66,2.094,2.1322,1310.0,78.83,2330.0,75.75,1208.8,3.136,2.0939,3.957,1663.1,2.1388,18.38,438.0
2010-05-07 13:57:00,113.13281200000002,0.8857,38.36,1.4795,375.0,3045.0,0.9601,81.42,1114.5,1.2734,116.859375,115.35,85.125,0.010909,133.9,527.5,96.15,1379.6,920.4,10210.0,10235.0,1858.75,659.3,963.5,13.85,0.9015,279.7,109.08593700000002,119.609375,129.03125,122.09375,30.75,516.25,10387.0,126.93,119.67,107.28,75.82,78.83,2462.0,109.665,2.094,2.1322,1310.0,78.83,2330.0,75.82,1208.8,3.137,2.0946,3.96,1663.1,2.1402,18.38,438.0
2010-05-07 13:58:00,113.13281200000002,0.8862,38.36,1.4793,374.0,3050.0,0.9605,81.46,1115.0,1.2734,116.85156200000002,115.225,85.125,0.010905,133.95,526.75,96.15,1379.6,920.4,10215.0,10240.0,1859.75,659.6,963.0,13.85,0.9016,279.6,109.08593700000002,119.59375,129.0625,122.09375,30.75,515.25,10392.0,126.93,119.66,107.28,75.9,78.92,2464.0,109.66,2.094,2.1322,1310.0,78.83,2330.0,75.9,1209.2,3.1375,2.0959,3.9589999999999996,1664.9,2.1416,18.39,438.0
2010-05-07 13:59:00,113.13281200000002,0.8866,38.36,1.4797,374.5,3050.0,0.9608,81.46,1116.0,1.2739,116.84375,115.15,85.325,0.010902,133.9,527.25,96.15,1382.4,920.4,10225.0,10245.0,1861.75,659.8,963.75,13.83,0.902,279.8,109.08593700000002,119.609375,129.09375,122.09375,30.65,515.75,10404.0,126.94,119.66,107.28,75.96,78.97,2466.0,109.66,2.094,2.1322,1310.0,78.83,2330.0,75.99,1209.5,3.139,2.0971,3.9610000000000003,1664.9,2.1424,18.395,438.0
2010-05-07 14:00:00,113.13281200000002,0.8859,38.35,1.4788,374.0,3050.0,0.96,81.46,1115.0,1.2736,116.859375,114.825,85.65,0.010909,133.9,526.0,96.125,1382.5,920.4,10210.0,10230.0,1859.5,659.2,963.5,13.81,0.9019,279.9,109.08593700000002,119.625,129.15625,122.15625,30.8,514.5,10392.0,126.96,119.68,107.28,75.9,78.85,2464.0,109.67,2.094,2.1322,1310.0,78.83,2330.0,75.91,1209.6,3.138,2.0962,3.9589999999999996,1665.0,2.1408,18.39,438.0
2010-05-07 14:01:00,113.13281200000002,0.8861,38.35,1.4795,374.0,3050.0,0.9603,81.46,1115.25,1.2742,116.85156200000002,114.675,85.6,0.010909,133.9,525.75,95.9,1382.5,920.4,10210.0,10230.0,1859.5,659.4,963.75,13.81,0.9022,279.9,109.08593700000002,119.625,129.15625,122.15625,30.75,514.25,10395.0,126.95,119.67,107.28,75.91,78.87,2463.0,109.665,2.094,2.1322,1310.0,78.83,2330.0,75.9,1209.7,3.139,2.0963,3.9619999999999997,1665.0,2.1425,18.39,438.0
2010-05-07 14:02:00,113.13281200000002,0.8854,38.36,1.4793,374.25,3050.0,0.9597,81.46,1114.75,1.274,116.875,114.75,85.6,0.010915000000000001,133.9,525.0,95.95,1380.8,920.4,10200.0,10225.0,1859.0,659.6,963.75,13.81,0.9022,279.7,109.08593700000002,119.65625,129.28125,122.21875,30.8,513.5,10389.0,126.97,119.68,107.28,75.81,78.78,2463.0,109.675,2.094,2.1322,1310.0,78.83,2330.0,75.79,1209.7,3.1385,2.093,3.964,1664.9,2.1403,18.395,438.0
2010-05-07 14:03:00,113.13281200000002,0.8852,38.36,1.4803,374.0,3050.0,0.9598,81.37,1115.0,1.2742,116.875,114.775,85.675,0.01091,133.9,525.5,96.0,1379.4,920.4,10200.0,10225.0,1859.25,659.8,963.5,13.81,0.9023,279.6,109.09375,119.65625,129.40625,122.25,30.9,513.75,10393.0,126.98,119.69,107.28,75.75,78.74,2462.0,109.68,2.094,2.1322,1310.0,78.83,2330.0,75.76,1210.5,3.139,2.0925,3.963,1664.9,2.1362,18.4,438.0
2010-05-07 14:04:00,113.13281200000002,0.8855,38.36,1.4802,374.0,3050.0,0.9599,81.2,1115.5,1.2743,116.86718700000002,114.7,85.7,0.01091,133.9,525.75,96.0,1379.4,920.4,10200.0,10225.0,1859.5,659.8,963.5,13.81,0.9023,279.8,109.09375,119.640625,129.375,122.21875,30.9,513.75,10398.0,126.96,119.68,107.28,75.78,78.74,2462.0,109.68,2.094,2.1322,1310.0,78.83,2330.0,75.78,1210.4,3.139,2.0937,3.963,1664.9,2.1367,18.39,438.0
2010-05-07 14:05:00,113.13281200000002,0.8851,38.39,1.4801,374.0,3050.0,0.9593,81.22,1113.75,1.2738,116.875,114.625,85.7,0.010916,133.9,525.5,96.025,1378.6,920.4,10190.0,10210.0,1856.0,659.1,964.5,13.81,0.9022,279.9,109.08593700000002,119.65625,129.40625,122.25,31.1,513.75,10388.0,126.97,119.68,107.28,75.65,78.64,2458.0,109.685,2.094,2.1322,1310.0,78.83,2330.0,75.63,1210.2,3.1355,2.0903,3.971,1664.9,2.1333,18.39,438.0
2010-05-07 14:06:00,113.13281200000002,0.8851,38.39,1.4803,374.25,3050.0,0.9593,81.09,1114.25,1.274,116.88281200000002,114.6,85.7,0.010912,133.9,525.75,96.0,1378.6,920.4,10190.0,10210.0,1857.5,659.5,964.0,13.81,0.9022,279.7,109.08593700000002,119.671875,129.40625,122.25,31.2,513.75,10391.0,126.98,119.69,107.28,75.58,78.59,2459.0,109.675,2.094,2.1322,1310.0,78.83,2330.0,75.57,1210.4,3.132,2.0883,3.984,1664.9,2.1326,18.39,438.0
2010-05-07 14:07:00,113.13281200000002,0.8854,38.38,1.4807,374.25,3050.0,0.9598,81.07,1115.0,1.2744,116.86718700000002,114.7,85.7,0.010909,133.9,526.5,95.975,1378.6,920.4,10195.0,10220.0,1859.25,659.7,963.5,13.81,0.9025,279.6,109.078125,119.640625,129.34375,122.1875,31.0,514.25,10397.0,126.96,119.68,107.28,75.63,78.64,2461.0,109.675,2.094,2.1322,1310.0,78.83,2330.0,75.64,1210.2,3.1355,2.0908,3.99,1664.9,2.136,18.385,438.0
2010-05-07 14:08:00,113.13281200000002,0.8844,38.37,1.4806,374.0,3050.0,0.9592,81.1,1113.0,1.2737,116.88281200000002,114.7,85.55,0.010914,133.9,526.75,95.9,1377.3,920.4,10185.0,10210.0,1855.75,658.5,963.25,13.81,0.9025,279.4,109.08593700000002,119.6875,129.375,122.21875,31.2,514.25,10381.0,127.0,119.69,107.28,75.43,78.44,2458.0,109.68,2.094,2.1322,1310.0,78.83,2330.0,75.44,1209.9,3.133,2.0862,3.991,1664.9,2.1298,18.375,438.0
2010-05-07 14:09:00,113.13281200000002,0.8845,38.37,1.48,374.5,3050.0,0.9593,81.07,1113.25,1.2735,116.88281200000002,114.7,85.575,0.010915000000000001,133.9,526.25,95.925,1377.3,920.4,10190.0,10210.0,1856.5,659.0,963.5,13.81,0.9025,279.4,109.08593700000002,119.671875,129.3125,122.1875,31.2,514.0,10381.0,127.0,119.69,107.28,75.45,78.49,2458.0,109.68,2.094,2.1322,1310.0,78.83,2330.0,75.46,1209.7,3.132,2.0865,3.998,1664.9,2.1315,18.375,438.0
2010-05-07 14:10:00,113.13281200000002,0.8841,38.36,1.479,374.25,3050.0,0.959,81.0,1111.75,1.2733,116.890625,114.7,85.55,0.010916,133.9,526.75,95.95,1374.5,920.4,10175.0,10195.0,1854.75,657.7,963.25,13.81,0.9025,279.5,109.08593700000002,119.6875,129.28125,122.21875,31.25,514.25,10370.0,126.98,119.68,107.28,75.35,78.43,2455.0,109.675,2.094,2.1322,1310.0,78.83,2330.0,75.35,1209.6,3.1325,2.0855,3.9939999999999998,1664.9,2.1277,18.365,438.0
2010-05-07 14:11:00,113.13281200000002,0.8844,38.34,1.4795,374.5,3050.0,0.959,81.06,1111.5,1.2734,116.89843700000002,114.7,85.55,0.010918,133.9,526.5,95.975,1375.3,920.4,10175.0,10195.0,1853.5,657.7,962.75,13.81,0.9027,279.3,109.08593700000002,119.71875,129.25,122.21875,31.45,514.0,10366.0,127.0,119.69,107.28,75.39,78.45,2455.0,109.67,2.094,2.1322,1310.0,78.83,2330.0,75.38,1210.1,3.132,2.0848,4.002,1663.2,2.1294,18.35,438.0
2010-05-07 14:12:00,113.13281200000002,0.8838,38.34,1.4794,374.5,3050.0,0.9584,81.16,1110.25,1.2732,116.921875,114.55,85.475,0.010919,133.9,526.25,95.925,1375.3,920.4,10165.0,10185.0,1850.25,657.1,962.5,13.81,0.9027,279.4,109.10156200000002,119.734375,129.3125,122.25,31.75,513.75,10354.0,127.01,119.7,107.28,75.27,78.32,2453.0,109.67,2.094,2.1322,1310.0,78.83,2330.0,75.29,1210.4,3.1285,2.0821,3.9989999999999997,1663.9,2.1264,18.36,438.0
2010-05-07 14:13:00,113.13281200000002,0.8835,38.35,1.4791,374.25,3050.0,0.9577,81.07,1109.75,1.273,116.92968700000002,114.55,85.45,0.010918,133.9,525.75,95.95,1375.3,913.6,10160.0,10180.0,1850.75,656.9,961.75,13.81,0.9025,279.2,109.10156200000002,119.734375,129.375,122.25,31.55,513.75,10351.0,127.02,119.68,107.28,75.28,78.41,2452.0,109.675,2.094,2.1322,1310.0,78.83,2330.0,75.28,1210.0,3.124,2.0824,4.005,1663.9,2.1265,18.355,438.0
2010-05-07 14:14:00,113.13281200000002,0.8832,38.32,1.479,372.5,3050.0,0.9577,81.0,1109.0,1.2726,116.9375,114.55,85.375,0.010921,133.9,524.25,95.925,1375.3,913.6,10160.0,10175.0,1849.5,656.3,961.0,13.81,0.9024,279.0,109.10156200000002,119.75,129.34375,122.28125,31.65,513.0,10345.0,127.03,119.68,107.28,75.35,78.42,2450.0,109.68,2.083,2.1322,1310.0,78.83,2330.0,75.31,1210.7,3.1245,2.0839,4.008,1663.9,2.1284,18.35,438.0
2010-05-07 14:15:00,113.13281200000002,0.8832,38.4,1.4793,371.0,3050.0,0.9575,80.6,1109.0,1.2726,116.9375,114.55,85.35,0.010925,133.9,520.25,95.925,1373.7,913.6,10160.0,10180.0,1850.25,656.5,961.25,13.81,0.9023,278.4,109.10156200000002,119.75,129.40625,122.28125,31.75,508.5,10347.0,127.02,119.68,107.28,75.34,78.45,2450.0,109.68,2.083,2.1322,1310.0,78.83,2330.0,75.37,1210.7,3.123,2.0846,4.007,1663.9,2.1284,18.36,438.0
2010-05-07 14:16:00,113.13281200000002,0.8844,38.4,1.4799,371.0,3050.0,0.9594,80.62,1111.5,1.2732,116.91406200000002,114.55,85.35,0.010914,133.9,520.25,95.95,1376.0,913.6,10185.0,10205.0,1855.0,658.2,961.25,13.81,0.9027,278.4,109.09375,119.71875,129.34375,122.25,31.75,508.5,10369.0,127.04,119.7,107.28,75.59,78.67,2456.0,109.675,2.083,2.1322,1310.0,78.83,2330.0,75.6,1210.9,3.1295,2.09,4.013,1663.9,2.136,18.375,438.0
2010-05-07 14:17:00,113.13281200000002,0.8838,38.4,1.4794,371.0,3050.0,0.9585,80.6,1111.0,1.2731,116.91406200000002,114.55,85.45,0.010919,133.9,520.25,95.95,1378.3,913.6,10180.0,10200.0,1853.5,657.6,961.25,13.81,0.9028,278.4,109.08593700000002,119.703125,129.34375,122.25,31.6,508.5,10363.0,127.05,119.69,107.28,75.44,78.48,2456.0,109.675,2.083,2.1322,1310.0,78.83,2330.0,75.43,1210.2,3.131,2.0836,4.018,1665.0,2.1316,18.375,438.0
2010-05-07 14:18:00,113.13281200000002,0.8838,38.4,1.4794,371.0,3050.0,0.9589,80.56,1112.0,1.2735,116.89843700000002,114.55,85.525,0.010916,133.9,520.25,95.9,1378.3,913.6,10190.0,10205.0,1853.75,657.9,961.25,13.81,0.9029,278.4,109.078125,119.6875,129.21875,122.15625,31.65,508.5,10369.0,127.05,119.7,107.28,75.45,78.52,2458.0,109.675,2.083,2.1322,1310.0,78.83,2330.0,75.45,1210.6,3.131,2.085,4.0169999999999995,1665.0,2.1327,18.375,438.0
2010-05-07 14:19:00,113.13281200000002,0.8839,38.4,1.4794,371.0,3050.0,0.959,80.52,1112.75,1.2741,116.890625,114.55,85.55,0.010921,133.9,520.25,95.9,1379.7,913.6,10190.0,10210.0,1854.75,657.9,961.25,13.81,0.9031,278.4,109.078125,119.671875,129.1875,122.15625,31.3,508.5,10377.0,127.05,119.69,107.28,75.49,78.59,2460.0,109.675,2.083,2.1322,1310.0,78.83,2330.0,75.5,1210.9,3.1325,2.0879,4.0280000000000005,1663.6,2.1328,18.38,438.0
2010-05-07 14:20:00,113.13281200000002,0.8837,38.4,1.4793,371.0,3050.0,0.9592,80.5,1113.0,1.2742,116.88281200000002,114.55,85.5,0.010920000000000001,133.9,520.25,95.95,1379.7,915.1,10195.0,10215.0,1854.75,658.1,961.25,13.81,0.9031,278.4,109.078125,119.65625,129.1875,122.125,31.3,508.5,10378.0,127.05,119.68,107.28,75.49,78.57,2459.0,109.675,2.083,2.1322,1310.0,78.83,2330.0,75.48,1210.5,3.1325,2.0876,4.023,1663.6,2.134,18.38,438.0
2010-05-07 14:21:00,113.13281200000002,0.8835,38.4,1.4792,371.0,3050.0,0.9594,80.51,1112.0,1.2743,116.890625,114.8,85.5,0.010921,133.9,520.25,95.95,1378.6,915.1,10180.0,10200.0,1853.75,657.7,961.25,13.81,0.903,278.4,109.078125,119.671875,129.1875,122.15625,31.6,508.5,10371.0,127.06,119.68,107.28,75.37,78.48,2457.0,109.68,2.083,2.1322,1310.0,78.83,2330.0,75.36,1210.1,3.1325,2.085,4.026,1663.6,2.1305,18.375,438.0
2010-05-07 14:22:00,113.13281200000002,0.8834,38.4,1.4794,371.0,3050.0,0.9592,80.49,1112.0,1.2741,116.890625,114.8,85.55,0.010919,133.9,520.25,95.9,1378.3,915.1,10175.0,10205.0,1853.75,657.4,961.25,13.81,0.9029,278.4,109.078125,119.65625,129.1875,122.15625,31.55,508.5,10370.0,127.05,119.68,107.28,75.31,78.42,2457.0,109.68,2.083,2.1322,1310.0,78.83,2330.0,75.3,1210.1,3.133,2.0833,4.032,1663.6,2.1292,18.37,438.0
2010-05-07 14:23:00,113.13281200000002,0.8835,38.4,1.4795,371.0,3050.0,0.9597,80.48,1113.0,1.2744,116.890625,114.8,85.525,0.010915000000000001,133.9,520.25,95.9,1378.3,915.1,10185.0,10205.0,1854.75,657.7,961.25,13.81,0.903,278.4,109.08593700000002,119.65625,129.125,122.15625,31.45,508.5,10377.0,127.06,119.68,107.28,75.35,78.47,2458.0,109.67,2.083,2.1322,1310.0,78.83,2330.0,75.37,1209.8,3.133,2.085,4.029,1663.6,2.1298,18.375,438.0
2010-05-07 14:24:00,113.13281200000002,0.8835,38.4,1.4793,371.0,3050.0,0.9594,80.52,1112.75,1.274,116.890625,114.8,85.6,0.010915000000000001,133.9,520.25,95.9,1378.3,915.1,10185.0,10205.0,1854.5,657.4,961.25,13.81,0.9029,278.4,109.078125,119.640625,129.125,122.125,31.5,508.5,10376.0,127.05,119.68,107.28,75.35,78.47,2458.0,109.68,2.083,2.1322,1310.0,78.83,2330.0,75.35,1209.7,3.133,2.0845,4.0360000000000005,1663.0,2.13,18.37,438.0
2010-05-07 14:25:00,113.13281200000002,0.883,38.4,1.4787,371.0,3050.0,0.9586,80.52,1110.0,1.2731,116.91406200000002,114.8,85.6,0.010923,133.9,520.25,95.9,1377.7,915.1,10165.0,10185.0,1849.75,655.8,961.25,13.81,0.9027,278.4,109.08593700000002,119.6875,129.125,122.1875,31.8,508.5,10354.0,127.06,119.68,107.28,75.25,78.38,2453.0,109.675,2.083,2.1322,1310.0,78.83,2330.0,75.28,1209.7,3.1315,2.0833,4.033,1663.0,2.1291,18.365,438.0
