,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2008-11-07 00:59:00,0.6685,34.7,1.5613,383.5,1930.0,0.834,43.15,917.25,1.2714,115.69531200000002,99.3,55.45,0.010267,115.75,570.0,93.3,8690.0,8760.0,1255.75,501.6,918.0,12.02,0.8501,266.9,108.13281200000002,115.484375,117.0625,57.21,527.5,8800.0,117.57,113.29,93.6,60.65,57.72,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.28,734.5,1.749,1.959,6.928,842.0,1.345,10.105,330.1
2008-11-07 01:00:00,0.6687,34.7,1.5613,383.5,1930.0,0.8342,43.15,917.0,1.2714,115.69531200000002,99.3,55.45,0.010265999999999999,115.75,570.0,93.3,8690.0,8760.0,1255.75,501.6,918.0,12.02,0.8505,266.9,108.13281200000002,115.484375,117.0625,57.21,527.5,8800.0,117.57,113.29,93.6,60.65,57.72,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.2,734.4,1.749,1.959,6.928,842.0,1.345,10.105,330.1
2008-11-07 01:01:00,0.668,34.7,1.5613,383.5,1930.0,0.8342,43.15,918.0,1.2717,115.69531200000002,99.3,55.45,0.010265,115.75,570.0,93.3,8690.0,8760.0,1257.0,501.6,916.75,12.02,0.8504,266.9,108.109375,115.484375,117.0625,57.21,527.5,8805.0,117.57,113.29,93.6,60.65,57.72,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.2,734.5,1.749,1.959,6.928,842.0,1.345,10.105,330.1
2008-11-07 01:02:00,0.668,34.7,1.5613,383.75,1930.0,0.8342,43.15,918.0,1.2719,115.703125,99.3,55.45,0.010268000000000001,115.75,570.0,93.3,8690.0,8760.0,1257.0,501.6,916.75,12.02,0.8504,266.9,108.13281200000002,115.484375,117.0625,57.21,527.5,8806.0,117.57,113.29,93.6,60.65,57.72,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.23,734.5,1.7585,1.959,6.928,842.0,1.345,10.105,330.1
2008-11-07 01:03:00,0.6676,34.7,1.5613,383.75,1930.0,0.834,43.15,917.5,1.2711,115.703125,99.3,55.45,0.010269,115.75,570.0,93.3,8690.0,8760.0,1255.25,501.6,916.75,12.02,0.8502,266.9,108.13281200000002,115.484375,117.0625,57.21,527.5,8798.0,117.57,113.29,93.6,60.65,57.72,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.12,734.4,1.754,1.959,6.928,842.0,1.345,10.095,330.1
2008-11-07 01:04:00,0.6676,34.7,1.563,383.75,1930.0,0.8335,43.15,917.5,1.2715,115.703125,99.3,55.45,0.010265999999999999,115.75,570.0,93.3,8690.0,8760.0,1255.25,501.6,916.75,12.02,0.8502,266.9,108.13281200000002,115.484375,117.0625,57.21,527.5,8798.0,117.57,113.29,93.6,60.65,57.72,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.12,734.5,1.754,1.959,6.928,842.0,1.345,10.095,330.1
2008-11-07 01:05:00,0.6676,34.7,1.5636,383.75,1930.0,0.8335,43.15,918.0,1.2715,115.703125,99.3,55.45,0.010269,115.75,570.0,93.3,8690.0,8760.0,1257.0,501.6,916.75,12.02,0.8506,266.9,108.13281200000002,115.5,117.0625,57.21,527.5,8800.0,117.57,113.29,93.6,60.65,57.72,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.12,734.6,1.754,1.959,6.928,842.0,1.345,10.095,330.1
2008-11-07 01:06:00,0.6676,34.7,1.5636,383.75,1930.0,0.8336,43.15,917.75,1.2712,115.703125,99.3,55.45,0.010269,115.75,570.0,93.3,8690.0,8760.0,1257.0,501.6,916.75,12.02,0.8503,266.9,108.13281200000002,115.5,117.0625,57.21,527.75,8800.0,117.57,113.29,93.6,60.65,57.72,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.15,734.6,1.754,1.959,6.928,842.0,1.345,10.085,330.1
2008-11-07 01:07:00,0.6676,34.7,1.5636,384.0,1930.0,0.8335,43.15,917.75,1.2718,115.703125,99.3,55.45,0.010265,115.75,570.0,93.3,8690.0,8760.0,1257.0,501.6,918.0,12.02,0.8503,266.9,108.13281200000002,115.5,117.0625,57.21,527.75,8802.0,117.57,113.29,93.6,60.65,57.72,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.17,734.6,1.754,1.959,6.928,842.0,1.345,10.085,330.1
2008-11-07 01:08:00,0.6676,34.7,1.5636,383.75,1930.0,0.8335,43.15,918.0,1.2718,115.703125,99.3,55.45,0.010261,115.75,570.0,93.3,8690.0,8760.0,1257.0,501.6,918.0,12.02,0.8503,266.9,108.13281200000002,115.484375,117.0625,57.21,527.25,8810.0,117.57,113.29,93.6,60.65,57.72,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.2,734.6,1.754,1.959,6.928,842.0,1.345,10.085,330.1
2008-11-07 01:09:00,0.6684,34.64,1.5636,383.75,1930.0,0.834,43.15,918.0,1.2728,115.703125,99.3,55.45,0.010258,115.75,570.0,93.3,8690.0,8760.0,1257.0,501.6,918.0,12.02,0.8506,266.9,108.13281200000002,115.484375,117.0625,57.21,527.25,8810.0,117.57,113.29,93.6,61.0,57.51,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.97,735.0,1.754,1.959,6.928,842.0,1.345,10.085,330.1
2008-11-07 01:10:00,0.6684,34.64,1.5636,383.75,1930.0,0.834,43.15,918.0,1.2725,115.69531200000002,99.3,55.45,0.010262,115.75,570.0,93.3,8690.0,8760.0,1257.0,501.6,918.0,12.02,0.8506,266.9,108.13281200000002,115.484375,117.0625,57.21,527.25,8810.0,117.57,113.29,93.6,61.0,57.51,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.04,735.3,1.754,1.959,6.928,842.0,1.345,10.1,330.1
2008-11-07 01:11:00,0.6684,34.64,1.5667,383.75,1930.0,0.834,43.15,917.75,1.2727,115.69531200000002,99.3,55.45,0.010259,115.75,570.0,93.3,8690.0,8760.0,1257.0,501.6,918.0,12.02,0.8506,266.9,108.13281200000002,115.484375,117.0625,57.21,527.25,8810.0,117.57,113.29,93.6,61.0,57.51,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.05,735.0,1.754,1.959,6.928,842.0,1.345,10.1,330.1
2008-11-07 01:12:00,0.669,34.64,1.5666,383.5,1930.0,0.834,43.15,917.0,1.2726,115.6875,99.3,55.45,0.010256999999999999,115.75,570.0,93.3,8690.0,8760.0,1257.0,501.6,918.0,12.02,0.851,266.9,108.13281200000002,115.484375,117.0625,57.21,527.0,8800.0,117.57,113.29,93.6,61.0,57.51,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.95,735.1,1.754,1.959,6.928,842.0,1.345,10.105,330.1
2008-11-07 01:13:00,0.6684,34.64,1.5666,382.75,1930.0,0.834,43.15,917.0,1.2728,115.6875,99.3,55.45,0.010258,115.75,570.0,93.3,8690.0,8760.0,1257.0,501.6,918.0,12.02,0.8508,266.9,108.13281200000002,115.484375,117.0625,57.21,527.5,8800.0,117.57,113.29,93.6,61.0,57.57,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.02,735.0,1.754,1.959,6.928,842.0,1.345,10.105,330.1
2008-11-07 01:14:00,0.6677,34.64,1.5674,382.75,1930.0,0.834,43.15,916.5,1.2733,115.67968700000002,99.3,55.45,0.010263,115.75,568.0,93.3,8690.0,8760.0,1256.5,501.6,918.0,12.02,0.8508,266.9,108.13281200000002,115.5,117.0625,57.21,527.0,8800.0,117.57,113.29,93.6,61.0,57.57,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.05,735.4,1.754,1.959,6.928,842.0,1.345,10.105,330.1
2008-11-07 01:15:00,0.667,34.64,1.5674,382.75,1930.0,0.8342,43.15,916.75,1.2732,115.67968700000002,99.3,55.45,0.010261,115.75,568.0,93.3,8690.0,8760.0,1256.5,501.6,918.0,12.02,0.8508,266.9,108.109375,115.484375,117.0625,57.21,527.0,8800.0,117.57,113.29,93.6,61.0,57.57,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.11,734.7,1.754,1.959,6.928,842.0,1.345,10.105,330.1
2008-11-07 01:16:00,0.667,34.64,1.5655,382.75,1930.0,0.8343,43.15,916.25,1.2737,115.67968700000002,99.3,55.45,0.010263,115.75,568.0,93.3,8690.0,8760.0,1256.5,501.6,918.0,12.02,0.8508,266.9,108.109375,115.484375,117.0625,57.21,527.0,8797.0,117.57,113.29,93.6,61.0,57.57,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.11,734.8,1.754,1.959,6.928,842.0,1.345,10.105,330.1
2008-11-07 01:17:00,0.667,34.64,1.566,382.75,1930.0,0.8343,43.15,916.25,1.2736,115.67968700000002,99.3,55.45,0.010262,115.75,567.25,93.3,8690.0,8760.0,1256.5,501.6,918.0,12.02,0.8508,266.9,108.109375,115.484375,117.0625,57.21,527.0,8797.0,117.57,113.29,93.6,61.0,57.57,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.02,734.6,1.754,1.959,6.928,842.0,1.345,10.105,330.1
2008-11-07 01:18:00,0.667,34.64,1.5665,383.0,1930.0,0.8343,43.15,916.75,1.2735,115.67968700000002,99.3,55.45,0.010262,115.75,567.25,93.3,8690.0,8760.0,1256.5,501.6,918.0,12.02,0.8508,266.9,108.109375,115.46875,117.0625,57.21,527.0,8797.0,117.57,113.29,93.6,61.0,57.57,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.02,734.6,1.7495,1.959,6.928,842.0,1.345,10.11,330.1
2008-11-07 01:19:00,0.6673,34.64,1.5665,383.0,1930.0,0.8345,43.15,916.5,1.2733,115.67968700000002,99.3,55.45,0.010264,115.75,567.25,93.3,8690.0,8760.0,1256.5,501.6,918.0,12.02,0.8513,266.9,108.109375,115.46875,117.0625,57.21,526.75,8800.0,117.57,113.29,93.6,61.0,57.57,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.02,734.8,1.7495,1.959,6.928,841.0,1.345,10.11,330.1
2008-11-07 01:20:00,0.6675,34.64,1.5665,383.0,1930.0,0.8345,43.15,916.75,1.2727,115.67968700000002,99.3,55.45,0.01026,115.75,567.25,93.3,8690.0,8760.0,1256.5,501.6,918.0,12.02,0.8513,266.9,108.109375,115.46875,117.0625,57.21,526.75,8800.0,117.57,113.29,93.6,61.0,57.57,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.02,734.6,1.749,1.959,6.928,841.0,1.345,10.11,330.1
2008-11-07 01:21:00,0.6673,34.64,1.5665,383.25,1930.0,0.8345,43.15,917.25,1.273,115.67968700000002,99.3,55.45,0.010262,115.75,567.25,93.3,8690.0,8760.0,1256.5,501.6,918.0,12.02,0.851,266.9,108.109375,115.484375,117.078125,57.21,526.75,8800.0,117.57,113.29,93.6,61.0,57.57,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.02,734.7,1.749,1.959,6.928,841.0,1.345,10.115,330.1
2008-11-07 01:22:00,0.6672,34.64,1.5665,383.25,1930.0,0.8341,43.15,917.25,1.2723,115.67968700000002,99.3,55.45,0.010264,115.75,567.25,93.3,8690.0,8760.0,1257.0,501.6,918.0,12.02,0.851,266.9,108.109375,115.46875,117.078125,57.21,526.75,8804.0,117.57,113.29,93.6,61.0,57.6,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.11,734.7,1.749,1.959,6.928,841.0,1.345,10.11,330.1
2008-11-07 01:23:00,0.667,34.64,1.5664,383.25,1930.0,0.8341,43.15,917.0,1.272,115.6875,99.3,55.45,0.01027,115.75,567.25,93.3,8690.0,8760.0,1257.0,501.6,918.0,12.02,0.851,266.9,108.109375,115.46875,117.078125,57.21,526.75,8801.0,117.57,113.29,93.6,61.0,57.6,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.11,734.5,1.7505,1.959,6.928,841.0,1.345,10.11,330.1
2008-11-07 01:24:00,0.667,34.64,1.5664,383.25,1930.0,0.8341,43.15,917.0,1.2718,115.6875,99.3,55.45,0.010267,115.75,567.25,93.3,8690.0,8760.0,1256.75,501.6,918.0,12.02,0.8506,266.9,108.109375,115.46875,117.0625,57.21,526.75,8801.0,117.57,113.29,93.6,61.0,57.6,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.1,734.3,1.752,1.959,6.928,841.0,1.345,10.11,330.1
2008-11-07 01:25:00,0.6673,34.55,1.5664,383.25,1930.0,0.8341,43.15,917.0,1.2718,115.6875,99.3,55.45,0.010270999999999999,115.75,567.25,93.3,8690.0,8760.0,1256.75,501.6,917.5,12.02,0.8506,266.9,108.109375,115.46875,117.0625,57.21,526.75,8801.0,117.57,113.29,93.6,61.0,57.6,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.06,733.9,1.752,1.959,6.925,841.0,1.345,10.1,330.1
2008-11-07 01:26:00,0.667,34.55,1.5648,383.5,1930.0,0.8341,43.15,917.0,1.2714,115.6875,99.3,55.45,0.010272,115.75,567.25,93.3,8690.0,8760.0,1256.75,501.6,917.5,12.02,0.8506,266.9,108.109375,115.46875,117.0625,57.21,526.75,8792.0,117.57,113.29,93.6,61.0,57.6,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.06,733.7,1.752,1.959,6.925,841.0,1.345,10.1,330.1
2008-11-07 01:27:00,0.667,34.55,1.5658,383.5,1930.0,0.8341,43.15,916.5,1.2714,115.69531200000002,99.3,55.45,0.010270999999999999,115.75,567.25,93.3,8690.0,8760.0,1256.75,501.6,918.0,12.02,0.8506,267.1,108.109375,115.484375,117.0625,57.21,526.75,8797.0,117.57,113.29,93.6,61.0,57.6,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.06,734.0,1.752,1.959,6.925,841.0,1.345,10.095,330.1
2008-11-07 01:28:00,0.667,34.55,1.565,383.5,1930.0,0.8341,43.15,916.5,1.2719,115.69531200000002,99.3,55.45,0.010272,115.75,567.25,93.3,8690.0,8760.0,1256.75,501.6,917.5,12.02,0.8506,267.1,108.109375,115.46875,117.0625,57.21,526.75,8797.0,117.57,113.29,93.6,61.0,57.6,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.09,734.1,1.752,1.959,6.925,841.0,1.345,10.095,330.1
2008-11-07 01:29:00,0.667,34.44,1.565,383.5,1930.0,0.8341,43.15,916.5,1.2715,115.69531200000002,99.3,55.45,0.010265,115.75,567.25,93.3,8690.0,8760.0,1257.0,501.6,917.5,12.02,0.8506,267.1,108.109375,115.46875,117.0625,57.21,526.75,8795.0,117.57,113.29,93.6,61.0,57.62,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.08,733.6,1.75,1.959,6.925,841.0,1.345,10.1,330.1
2008-11-07 01:30:00,0.667,34.44,1.565,383.5,1930.0,0.8341,43.15,916.25,1.2707,115.69531200000002,99.3,55.45,0.010268000000000001,115.75,567.25,93.3,8690.0,8760.0,1257.0,501.0,917.5,12.02,0.8506,267.1,108.109375,115.46875,117.0625,57.21,526.75,8795.0,117.57,113.29,93.6,61.0,57.62,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.08,734.4,1.75,1.959,6.925,841.0,1.345,10.1,330.1
2008-11-07 01:31:00,0.667,34.44,1.5641,383.75,1930.0,0.8343,43.15,916.25,1.2714,115.69531200000002,99.3,55.45,0.010273000000000001,115.75,567.25,93.3,8690.0,8760.0,1256.0,501.0,917.5,12.02,0.8497,267.1,108.109375,115.46875,117.0625,57.21,526.75,8791.0,117.57,113.29,93.6,61.03,57.62,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.08,733.9,1.7525,1.959,6.925,841.0,1.345,10.1,330.1
2008-11-07 01:32:00,0.667,34.44,1.564,383.75,1930.0,0.8343,43.15,915.25,1.2715,115.69531200000002,99.3,55.45,0.010269,115.75,567.25,93.3,8690.0,8760.0,1254.75,501.0,917.5,12.02,0.8505,267.1,108.109375,115.484375,117.0625,57.21,526.75,8790.0,117.57,113.29,93.6,61.03,57.62,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.07,734.2,1.753,1.959,6.925,841.0,1.345,10.1,330.1
2008-11-07 01:33:00,0.667,34.44,1.5643,383.5,1930.0,0.8343,43.15,915.0,1.2715,115.69531200000002,99.3,55.45,0.010270999999999999,115.75,567.25,93.3,8690.0,8760.0,1254.0,501.0,917.5,12.02,0.85,267.1,108.109375,115.484375,117.0625,57.21,526.75,8782.0,117.57,113.29,93.6,61.03,57.58,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.04,734.1,1.753,1.959,6.925,841.0,1.345,10.115,330.1
2008-11-07 01:34:00,0.667,34.44,1.5638,383.75,1930.0,0.8347,43.15,915.25,1.2712,115.69531200000002,99.3,55.45,0.010275,115.75,567.25,93.3,8690.0,8760.0,1254.0,501.0,918.0,12.02,0.8495,267.1,108.109375,115.5,117.0625,57.21,527.0,8786.0,117.57,113.29,93.6,61.03,57.58,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.03,734.0,1.7515,1.959,6.925,841.0,1.345,10.105,330.1
2008-11-07 01:35:00,0.667,34.44,1.5633,383.75,1930.0,0.8349,43.15,915.0,1.2714,115.6875,99.3,55.45,0.010274,115.75,567.25,93.3,8690.0,8760.0,1254.0,501.0,917.25,12.02,0.8502,267.1,108.109375,115.46875,117.0625,57.21,526.5,8783.0,117.57,113.29,93.6,61.03,57.6,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.03,733.8,1.7515,1.959,6.925,841.0,1.345,10.105,330.1
2008-11-07 01:36:00,0.6665,34.44,1.5638,383.75,1930.0,0.8349,43.15,915.5,1.2715,115.69531200000002,99.3,55.45,0.010272,115.75,567.25,93.3,8690.0,8760.0,1255.5,501.0,917.25,12.02,0.85,267.1,108.109375,115.46875,117.0625,57.21,526.5,8783.0,117.57,113.29,93.6,61.03,57.6,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.03,734.1,1.7485,1.959,6.925,841.0,1.345,10.105,330.1
2008-11-07 01:37:00,0.6665,34.44,1.5641,383.75,1930.0,0.8347,43.15,915.5,1.2711,115.6875,99.3,55.45,0.010270999999999999,115.75,567.25,93.3,8690.0,8760.0,1255.5,501.0,917.25,12.02,0.8501,267.1,108.109375,115.5,117.0625,57.21,526.5,8786.0,117.57,113.29,93.6,61.03,57.6,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.01,734.1,1.745,1.959,6.925,841.0,1.345,10.115,330.1
2008-11-07 01:38:00,0.6665,34.44,1.5639,383.75,1930.0,0.8352,43.15,915.75,1.2711,115.6875,99.3,55.45,0.010272,115.75,567.25,93.3,8690.0,8760.0,1254.25,501.0,917.25,12.02,0.85,267.1,108.109375,115.5,117.0625,57.21,526.5,8786.0,117.57,113.29,93.6,61.03,57.58,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.01,733.8,1.745,1.959,6.925,841.0,1.345,10.11,330.1
2008-11-07 01:39:00,0.6665,34.44,1.5639,383.75,1930.0,0.8352,43.15,915.75,1.2714,115.6875,99.3,55.45,0.010272,115.75,567.25,93.3,8690.0,8760.0,1255.75,501.0,917.25,12.02,0.8499,267.1,108.109375,115.5,117.09375,57.21,526.5,8786.0,117.57,113.29,93.6,61.03,57.59,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.0,734.1,1.745,1.959,6.925,841.0,1.345,10.11,330.1
2008-11-07 01:40:00,0.6655,34.44,1.5639,383.75,1930.0,0.8342,43.15,915.0,1.2709,115.6875,99.3,55.45,0.010273000000000001,115.75,567.25,93.3,8690.0,8760.0,1255.75,501.0,917.25,12.02,0.85,267.1,108.109375,115.5,117.09375,57.21,526.5,8784.0,117.57,113.29,93.6,61.03,57.59,2524.0,106.21,19779.0,13329.0,57.44,1266.0,61.0,734.0,1.742,1.959,6.925,841.0,1.345,10.11,330.1
2008-11-07 01:41:00,0.6646,34.44,1.5626,383.75,1930.0,0.8339,43.15,915.0,1.2707,115.6875,99.3,55.45,0.010277,115.75,567.25,93.3,8690.0,8760.0,1255.75,501.0,917.25,12.02,0.8496,267.1,108.109375,115.5,117.09375,57.21,526.5,8784.0,117.57,113.29,93.6,61.03,57.49,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.96,734.5,1.742,1.959,6.925,841.0,1.345,10.1,330.1
2008-11-07 01:42:00,0.6646,34.44,1.5629,383.75,1930.0,0.8337,43.15,915.0,1.2711,115.6875,99.3,55.45,0.010275,115.75,567.25,93.3,8690.0,8760.0,1255.5,501.0,917.25,12.02,0.85,267.1,108.109375,115.5,117.125,57.21,526.5,8785.0,117.57,113.29,93.6,61.03,57.49,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.88,734.8,1.742,1.959,6.925,841.0,1.345,10.1,330.1
2008-11-07 01:43:00,0.6655,34.44,1.5631,383.75,1930.0,0.8337,43.15,914.75,1.2714,115.6875,99.3,55.45,0.010274,115.75,567.25,93.3,8690.0,8760.0,1254.0,501.0,917.25,12.02,0.8502,267.1,108.109375,115.5,117.125,57.21,526.5,8782.0,117.57,113.29,93.6,61.03,57.33,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.86,735.7,1.748,1.959,6.925,841.0,1.345,10.1,330.1
2008-11-07 01:44:00,0.6655,34.44,1.564,383.75,1930.0,0.8333,43.15,915.0,1.2722,115.6875,99.3,55.45,0.010274,115.75,567.25,93.3,8690.0,8760.0,1254.0,501.0,917.25,12.02,0.8499,267.1,108.109375,115.5,117.125,57.21,526.5,8782.0,117.57,113.29,93.6,60.8,57.32,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.83,736.2,1.748,1.959,6.925,841.0,1.345,10.1,330.1
2008-11-07 01:45:00,0.6655,34.44,1.564,383.75,1930.0,0.833,43.15,913.5,1.272,115.6875,99.3,55.45,0.010275,115.75,567.25,93.3,8690.0,8760.0,1254.0,500.4,917.25,12.02,0.8507,267.1,108.109375,115.5,117.125,57.21,526.5,8772.0,117.57,113.29,93.6,60.76,57.32,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.8,735.6,1.748,1.959,6.925,841.0,1.345,10.12,330.1
2008-11-07 01:46:00,0.6655,34.44,1.5627,383.75,1930.0,0.8328,43.15,913.25,1.2713,115.6875,99.3,55.45,0.010273000000000001,115.75,567.25,93.3,8690.0,8760.0,1252.75,500.4,917.25,12.02,0.8502,267.1,108.109375,115.484375,117.125,57.21,526.5,8776.0,117.57,113.29,93.6,60.76,57.32,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.71,735.6,1.748,1.959,6.925,841.0,1.345,10.12,330.1
2008-11-07 01:47:00,0.6655,34.44,1.562,383.5,1930.0,0.8328,43.15,913.0,1.2712,115.6875,99.3,55.45,0.010281,115.75,567.25,93.3,8690.0,8760.0,1252.75,500.4,916.5,12.02,0.8499,267.1,108.109375,115.5,117.125,57.21,526.5,8770.0,117.57,113.29,93.6,60.76,57.32,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.66,735.8,1.741,1.959,6.925,841.0,1.345,10.11,330.1
2008-11-07 01:48:00,0.6655,34.44,1.5612,383.25,1930.0,0.8329,43.15,913.5,1.2716,115.6875,99.3,55.45,0.01028,115.75,567.25,93.3,8690.0,8760.0,1252.75,500.4,916.5,12.02,0.8495,267.1,108.109375,115.5,117.125,57.21,526.5,8771.0,117.57,113.29,93.6,60.56,57.2,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.62,735.6,1.7365,1.9478,6.95,841.0,1.345,10.12,330.1
2008-11-07 01:49:00,0.666,34.44,1.5612,383.25,1930.0,0.8328,43.15,913.5,1.2716,115.6875,99.3,55.45,0.010278,115.75,567.25,93.3,8690.0,8760.0,1256.0,500.4,916.5,12.02,0.85,267.1,108.109375,115.515625,117.125,57.21,526.5,8772.0,117.57,113.29,93.6,60.56,57.2,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.61,735.7,1.7365,1.9478,6.95,841.0,1.345,10.12,330.1
2008-11-07 01:50:00,0.6655,34.44,1.561,383.25,1930.0,0.8327,43.15,913.75,1.2711,115.703125,99.3,55.45,0.010278,115.75,567.25,93.3,8690.0,8760.0,1254.0,500.4,916.5,12.02,0.8494,267.1,108.109375,115.53125,117.140625,57.21,526.5,8772.0,117.57,113.29,93.6,60.56,57.2,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.64,735.2,1.739,1.9478,6.95,841.0,1.345,10.12,330.1
2008-11-07 01:51:00,0.665,34.42,1.5619,383.25,1930.0,0.8327,43.15,913.25,1.2714,115.703125,99.3,55.45,0.010283,115.75,567.25,93.3,8690.0,8760.0,1254.0,500.4,916.5,12.02,0.8497,266.8,108.109375,115.53125,117.140625,57.21,526.5,8772.0,117.57,113.29,93.6,60.56,57.2,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.6,735.3,1.736,1.9478,6.95,841.0,1.345,10.12,330.1
2008-11-07 01:52:00,0.665,34.42,1.5622,383.25,1930.0,0.8327,43.15,913.0,1.2717,115.703125,99.3,55.45,0.010282,115.75,567.25,93.3,8690.0,8760.0,1254.25,500.4,916.25,12.02,0.8494,266.8,108.109375,115.53125,117.140625,57.21,526.5,8770.0,117.57,113.29,93.6,60.56,57.15,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.51,735.2,1.7345,1.9488,6.95,841.0,1.345,10.12,330.1
2008-11-07 01:53:00,0.6643,34.42,1.562,383.25,1930.0,0.8325,43.15,913.25,1.2718,115.6875,99.3,55.45,0.010281,115.75,567.25,93.3,8690.0,8760.0,1254.25,500.4,916.25,12.02,0.8502,266.8,108.109375,115.53125,117.140625,57.21,526.5,8764.0,117.57,113.29,93.6,60.56,57.17,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.55,735.2,1.734,1.9488,6.95,841.0,1.345,10.12,330.1
2008-11-07 01:54:00,0.6643,34.42,1.5614,383.25,1930.0,0.8334,43.15,914.0,1.2719,115.6875,99.3,55.45,0.010279,115.75,567.25,93.3,8690.0,8760.0,1254.25,500.4,916.25,12.02,0.8498,266.8,108.109375,115.53125,117.125,57.21,526.5,8773.0,117.57,113.29,93.6,60.56,57.17,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.56,735.3,1.732,1.9488,6.95,841.0,1.345,10.1,330.1
2008-11-07 01:55:00,0.6643,34.42,1.5618,383.25,1930.0,0.8331,43.15,914.0,1.2723,115.6875,99.3,55.45,0.010275,115.75,567.25,93.3,8690.0,8760.0,1254.25,500.4,916.25,12.02,0.8502,266.8,108.109375,115.515625,117.109375,57.21,526.5,8774.0,117.57,113.29,93.6,60.56,57.15,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.55,734.2,1.7295,1.9488,6.95,841.0,1.345,10.1,330.1
2008-11-07 01:56:00,0.6643,34.42,1.5613,383.25,1930.0,0.8333,43.15,914.25,1.2719,115.6875,99.3,55.45,0.010275,115.75,567.25,93.3,8690.0,8760.0,1255.25,500.4,916.25,12.02,0.8504,266.8,108.109375,115.515625,117.09375,57.21,526.5,8770.0,117.57,113.29,93.6,60.56,57.15,2524.0,106.21,19779.0,13329.0,57.44,1266.0,60.63,734.8,1.729,1.9488,6.95,841.0,1.345,10.11,330.1
