,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#
2020-05-08 09:26:00,0.6509,26.6,1.2363,9945.0,320.0,2383.0,0.7167,56.73,2908.5,1.08385,125.6640625,138.3,63.025,0.0093805,111.55,482.5,96.15,1637.9,903.3,20130.0,20160.0,9161.75,1305.4,851.5,10.26,1.0297,290.0,156.546875,110.3046875,139.046875,220.5625,180.0625,31.4,523.75,24100.0,173.67,135.82,214.28,24.36,30.24,2886.0,112.31,31.25,257.5,0.8571,0.9334,167.72,30.23,24.37,1715.5,2.408,0.8575,1.841,786.3,0.9339,15.645
2020-05-08 09:27:00,0.6508,26.6,1.2362,9965.0,320.0,2382.0,0.7167,56.76,2908.75,1.08365,125.65625,138.3,63.025,0.00938,111.55,482.5,96.15,1637.6,903.2,20130.0,20160.0,9161.5,1305.8,851.5,10.28,1.0297,290.0,156.5,110.3046875,139.03125,220.4375,180.03125,31.35,523.75,24099.0,173.65,135.82,214.22,24.4,30.26,2885.0,112.305,31.25,257.75,0.8581,0.9336,167.7,30.25,24.37,1715.3,2.4065,0.8576,1.839,786.4,0.935,15.645
2020-05-08 09:28:00,0.6508,26.6,1.2363,9970.0,320.0,2381.0,0.71675,56.71,2908.75,1.0837,125.6640625,138.3,63.025,0.0093805,111.45,482.5,96.15,1637.8,903.2,20125.0,20160.0,9158.25,1306.8,851.5,10.28,1.0298,290.0,156.53125,110.3046875,139.03125,220.46875,180.03125,31.35,523.75,24100.0,173.66,135.83,214.34,24.4,30.27,2885.0,112.31,31.3,258.0,0.8581,0.9341,167.72,30.28,24.41,1715.9,2.407,0.8588,1.84,787.4,0.9352,15.65
2020-05-08 09:29:00,0.6507,26.6,1.2362,9970.0,320.0,2382.0,0.71685,56.7,2908.0,1.08375,125.6640625,138.3,63.025,0.00938,111.5,482.5,96.15,1637.4,903.1,20120.0,20155.0,9160.5,1306.2,851.5,10.27,1.0298,290.0,156.546875,110.3046875,139.046875,220.5,180.03125,31.35,523.75,24102.0,173.68,135.83,214.36,24.34,30.22,2884.0,112.31,31.3,257.5,0.8581,0.9339,167.73,30.22,24.32,1715.6,2.407,0.856,1.8419999999999999,787.1,0.9336,15.645
2020-05-08 09:30:00,0.6506,26.6,1.2359,9955.0,320.0,2381.0,0.71665,56.7,2908.0,1.0835,125.671875,138.3,63.025,0.0093805,111.6,482.5,96.15,1636.7,902.7,20120.0,20150.0,9158.5,1305.8,851.5,10.26,1.0296,290.0,156.5625,110.30859375,139.0625,220.625,180.125,31.4,523.75,24109.0,173.68,135.84,214.38,24.28,30.16,2883.0,112.31,31.3,257.0,0.8581,0.9314,167.74,30.15,24.2,1716.3,2.406,0.8547,1.844,787.0,0.9316,15.66
2020-05-08 09:31:00,0.6508,26.54,1.2364,9970.0,320.25,2381.0,0.7168,56.69,2905.75,1.08375,125.6875,138.3,63.025,0.0093815,111.5,481.75,96.15,1637.3,902.4,20120.0,20155.0,9150.25,1305.1,849.75,10.26,1.0298,289.2,156.609375,110.3125,139.0625,220.75,180.1875,31.4,523.0,24094.0,173.69,135.83,214.44,24.28,30.26,2883.0,112.31,31.35,257.75,0.8565,0.9322,167.75,30.26,24.33,1717.7,2.4065,0.857,1.847,788.7,0.9347,15.675
2020-05-08 09:32:00,0.6509,26.57,1.2366,9970.0,320.75,2384.0,0.7169,56.67,2905.75,1.08395,125.703125,138.0,63.4,0.009384,111.5,481.75,96.2,1637.4,903.3,20120.0,20150.0,9141.5,1304.9,850.75,10.25,1.0299,289.7,156.65625,110.3125,139.109375,220.90625,180.3125,31.5,523.25,24105.0,173.72,135.85,214.5,24.26,30.23,2883.0,112.31,31.45,257.25,0.8546,0.9322,167.76,30.21,24.3,1718.6,2.407,0.8553,1.845,789.0,0.9338,15.685
2020-05-08 09:33:00,0.6509,26.58,1.2366,9980.0,320.5,2384.0,0.71695,56.67,2903.5,1.08395,125.6953125,137.4,63.55,0.009382999999999999,111.45,482.5,95.675,1637.1,903.4,20120.0,20155.0,9139.75,1303.6,850.75,10.25,1.03,289.6,156.640625,110.31640625,139.09375,220.90625,180.28125,31.45,523.75,24080.0,173.72,135.84,214.5,24.2,30.15,2883.0,112.31,31.45,256.75,0.8556,0.9328,167.76,30.15,24.21,1719.4,2.4065,0.854,1.8459999999999999,789.2,0.9317,15.71
2020-05-08 09:34:00,0.6509,26.56,1.2364,9980.0,320.0,2384.0,0.7168,56.65,2902.75,1.0839,125.703125,136.85,63.4,0.009382,111.45,482.0,94.975,1636.7,903.3,20115.0,20160.0,9133.0,1303.5,850.0,10.25,1.0299,289.4,156.640625,110.31640625,139.09375,220.84375,180.25,31.5,523.5,24073.0,173.72,135.84,214.48,24.18,30.06,2883.0,112.31,31.45,255.75,0.8505,0.9294,167.76,30.05,24.13,1719.1,2.4065,0.8504,1.8459999999999999,789.0,0.929,15.705
2020-05-08 09:35:00,0.651,26.59,1.2366,9980.0,319.75,2382.0,0.71685,56.62,2903.5,1.08395,125.6953125,137.575,63.225,0.0093835,111.3,481.0,95.35,1636.2,903.2,20105.0,20140.0,9135.0,1305.7,849.5,10.24,1.0299,289.3,156.625,110.3125,139.09375,220.8125,180.21875,31.55,522.5,24078.0,173.72,135.84,214.48,24.21,30.14,2883.0,112.31,31.4,256.5,0.8509,0.9314,167.76,30.14,24.23,1718.3,2.4075,0.8526,1.8459999999999999,789.0,0.9314,15.705
2020-05-08 09:36:00,0.6507,26.58,1.2363,9985.0,319.75,2383.0,0.71635,56.65,2898.5,1.0838,125.703125,137.875,63.175,0.009384,111.25,480.0,95.3,1634.2,902.5,20085.0,20125.0,9121.75,1302.5,849.5,10.22,1.0298,289.2,156.65625,110.31640625,139.109375,220.9375,180.28125,31.65,521.75,24033.0,173.76,135.85,214.6,23.93,29.89,2879.0,112.31,31.45,254.25,0.8493,0.9218,167.81,29.87,23.92,1717.7,2.405,0.8455,1.8459999999999999,789.0,0.9218,15.7
2020-05-08 09:37:00,0.6507,26.57,1.2366,9990.0,319.5,2383.0,0.71625,56.56,2898.75,1.08405,125.71875,138.025,62.975,0.0093875,111.4,480.25,95.75,1634.4,902.6,20085.0,20115.0,9122.25,1299.9,850.0,10.22,1.0301,289.5,156.6875,110.3203125,139.125,221.0,180.34375,31.6,522.0,24043.0,173.77,135.86,214.62,24.01,29.9,2878.0,112.32,31.55,254.5,0.845,0.9224,167.81,29.93,23.97,1721.0,2.4055,0.8452,1.845,790.5,0.9227,15.735
2020-05-08 09:38:00,0.6509,26.56,1.2365,9990.0,319.5,2383.0,0.7163,56.5,2898.75,1.08405,125.7265625,137.85,63.3,0.009386499999999999,111.4,479.0,95.6,1634.8,902.8,20090.0,20125.0,9130.75,1300.2,849.5,10.23,1.03,289.3,156.6875,110.32421875,139.140625,220.9375,180.34375,31.6,521.0,24037.0,173.77,135.87,214.64,24.01,29.93,2879.0,112.315,31.55,254.75,0.845,0.9224,167.8,29.92,24.02,1720.4,2.4055,0.8457,1.844,790.7,0.9236,15.735
2020-05-08 09:39:00,0.6508,26.58,1.2364,9995.0,319.25,2382.0,0.7161,56.35,2896.5,1.08395,125.71875,137.5,62.875,0.009387999999999999,111.5,478.5,95.325,1634.4,902.2,20085.0,20115.0,9127.75,1297.3,850.0,10.21,1.03,289.2,156.6875,110.3203125,139.140625,220.9375,180.3125,31.7,520.0,24022.0,173.77,135.86,214.66,23.96,29.91,2878.0,112.32,31.6,254.25,0.845,0.9224,167.8,29.9,24.0,1720.8,2.4045,0.8445,1.844,790.3,0.9214,15.735
2020-05-08 09:40:00,0.6509,26.57,1.2367,9995.0,319.25,2383.0,0.7162,56.41,2898.5,1.08395,125.71875,137.675,63.15,0.009387000000000001,111.6,478.25,95.375,1634.6,902.9,20090.0,20130.0,9136.0,1299.5,849.5,10.22,1.03,288.9,156.671875,110.32421875,139.125,220.8125,180.28125,31.65,519.75,24032.0,173.75,135.86,214.6,23.96,29.93,2879.0,112.32,31.6,254.75,0.8463,0.9236,167.8,29.92,24.06,1721.3,2.404,0.8452,1.844,791.0,0.9236,15.755
2020-05-08 09:41:00,0.651,26.57,1.2366,10000.0,319.25,2383.0,0.7162,56.5,2900.5,1.0839,125.7109375,137.525,63.3,0.009386,111.65,477.75,95.325,1634.8,903.5,20095.0,20130.0,9140.25,1301.4,849.5,10.22,1.0298,288.9,156.671875,110.3203125,139.125,220.8125,180.25,31.55,519.5,24053.0,173.75,135.86,214.56,24.1,29.97,2879.0,112.32,31.6,255.0,0.8454,0.9236,167.79,29.96,24.15,1721.7,2.4045,0.8466,1.848,790.5,0.9236,15.745
2020-05-08 09:42:00,0.6511,26.57,1.2371,10000.0,320.0,2384.0,0.71635,56.63,2901.5,1.0841,125.7109375,137.45,63.05,0.009385,111.65,479.0,95.125,1635.1,903.8,20095.0,20130.0,9138.75,1302.6,849.75,10.22,1.03,289.1,156.6875,110.3203125,139.125,220.8125,180.28125,31.55,520.0,24061.0,173.74,135.86,214.58,24.25,30.01,2878.0,112.32,31.6,255.25,0.8477,0.9236,167.79,30.01,24.2,1721.8,2.406,0.8468,1.854,791.5,0.9264,15.75
2020-05-08 09:43:00,0.6514,26.56,1.2373,10000.0,320.0,2384.0,0.7166,56.65,2902.75,1.0842,125.7109375,137.3,62.875,0.0093845,111.65,478.5,95.025,1635.4,904.3,20100.0,20130.0,9143.25,1303.9,850.0,10.22,1.0301,289.2,156.6875,110.3203125,139.140625,220.875,180.28125,31.45,519.75,24073.0,173.75,135.86,214.6,24.25,30.0,2879.0,112.32,31.6,255.25,0.8463,0.9267,167.79,29.98,24.18,1723.7,2.406,0.8461,1.8530000000000002,792.8,0.9257,15.78
2020-05-08 09:44:00,0.6514,26.59,1.2375,9980.0,320.0,2383.0,0.71655,56.69,2901.75,1.0841,125.71875,137.45,62.9,0.009387000000000001,111.65,478.5,95.175,1635.4,904.3,20095.0,20130.0,9135.75,1303.3,850.25,10.22,1.03,289.3,156.6875,110.3203125,139.140625,220.90625,180.3125,31.5,519.5,24067.0,173.74,135.85,214.54,24.09,29.95,2878.0,112.32,31.5,255.0,0.8457,0.9256,167.79,29.95,24.08,1723.5,2.4055,0.8457,1.85,793.8,0.9256,15.78
2020-05-08 09:45:00,0.6514,26.6,1.2374,9975.0,320.0,2383.0,0.7166,56.64,2902.0,1.08405,125.703125,137.275,62.85,0.009386499999999999,111.7,478.0,95.05,1635.2,904.5,20095.0,20130.0,9138.25,1304.6,849.5,10.22,1.03,289.0,156.65625,110.3203125,139.109375,220.875,180.25,31.5,519.0,24074.0,173.74,135.86,214.5,24.14,29.99,2878.0,112.32,31.45,254.75,0.8453,0.9241,167.78,29.98,24.17,1723.9,2.4065,0.8451,1.851,794.9,0.9241,15.775
2020-05-08 09:46:00,0.6515,26.6,1.2374,9980.0,320.0,2383.0,0.71675,56.66,2903.75,1.08405,125.7109375,136.975,62.8,0.009385,111.85,478.0,94.75,1636.1,905.0,20105.0,20130.0,9148.75,1306.7,849.5,10.22,1.03,289.1,156.640625,110.31640625,139.109375,220.8125,180.25,31.4,519.25,24088.0,173.74,135.85,214.48,24.12,29.94,2882.0,112.315,31.4,254.25,0.8447,0.9231,167.78,29.93,24.11,1723.7,2.4065,0.8436,1.851,794.0,0.9234,15.765
2020-05-08 09:47:00,0.6515,26.6,1.2375,9985.0,320.0,2383.0,0.7168,56.68,2904.25,1.08415,125.703125,136.875,62.7,0.0093875,111.85,478.0,94.55,1636.6,905.3,20110.0,20130.0,9149.75,1308.6,849.0,10.22,1.0301,288.9,156.640625,110.31640625,139.125,220.84375,180.25,31.45,519.25,24088.0,173.74,135.86,214.5,24.12,29.96,2882.0,112.315,31.4,254.25,0.844,0.9225,167.78,29.94,24.11,1723.6,2.4075,0.844,1.8559999999999999,795.1,0.9236,15.77
2020-05-08 09:48:00,0.6517,26.63,1.2378,9990.0,320.0,2383.0,0.71685,56.69,2904.75,1.08415,125.703125,136.7,62.675,0.009386499999999999,111.9,478.0,94.55,1637.0,905.7,20110.0,20130.0,9150.75,1308.4,850.25,10.22,1.0301,289.4,156.640625,110.31640625,139.109375,220.8125,180.21875,31.4,519.5,24094.0,173.72,135.86,214.48,24.0,29.86,2883.0,112.32,31.4,253.75,0.8424,0.9196,167.77,29.85,24.02,1724.5,2.4095,0.8422,1.8559999999999999,794.4,0.9202,15.785
2020-05-08 09:49:00,0.6519,26.63,1.238,9995.0,320.0,2382.0,0.71715,56.62,2904.5,1.0842,125.71875,136.825,62.525,0.0093875,111.9,478.0,94.725,1637.4,906.2,20110.0,20130.0,9152.75,1308.5,850.75,10.22,1.0301,289.5,156.6875,110.32421875,139.140625,220.90625,180.28125,31.4,519.5,24097.0,173.74,135.86,214.5,24.06,29.92,2883.0,112.32,31.4,254.0,0.8424,0.9225,167.78,29.92,24.12,1726.0,2.41,0.8441,1.859,797.7,0.9233,15.815
2020-05-08 09:50:00,0.6519,26.63,1.2378,9995.0,320.0,2381.0,0.71695,56.48,2904.5,1.0841,125.71875,136.7,62.775,0.009387000000000001,112.0,478.25,94.725,1636.9,906.3,20110.0,20145.0,9150.5,1309.3,850.0,10.22,1.0301,289.3,156.671875,110.32421875,139.125,220.84375,180.25,31.4,519.75,24096.0,173.73,135.86,214.5,24.12,29.9,2882.0,112.32,31.35,254.0,0.8431,0.9226,167.79,29.88,24.1,1725.0,2.409,0.8429,1.86,796.1,0.9226,15.795
2020-05-08 09:51:00,0.6518,26.63,1.2379,9995.0,320.25,2382.0,0.71695,56.68,2904.25,1.0841,125.7265625,136.6,62.975,0.009386499999999999,112.05,478.5,94.7,1636.9,906.4,20110.0,20145.0,9149.5,1309.7,850.25,10.21,1.03,289.3,156.6875,110.32421875,139.140625,220.84375,180.25,31.3,519.75,24090.0,173.74,135.86,214.54,24.12,29.9,2883.0,112.32,31.35,254.0,0.843,0.923,167.8,29.89,24.16,1724.2,2.4095,0.8433,1.858,796.4,0.9227,15.79
2020-05-08 09:52:00,0.6519,26.63,1.2378,9985.0,320.25,2382.0,0.71695,56.65,2906.0,1.0839,125.7265625,136.75,63.075,0.0093875,111.95,478.5,94.7,1637.6,906.9,20115.0,20145.0,9155.25,1311.9,850.0,10.21,1.0299,289.2,156.640625,110.32421875,139.125,220.6875,180.1875,31.3,519.75,24099.0,173.74,135.87,214.56,24.12,29.88,2884.0,112.32,31.25,253.75,0.843,0.923,167.8,29.87,24.13,1724.0,2.4095,0.8436,1.857,794.9,0.9224,15.79
2020-05-08 09:53:00,0.6518,26.64,1.2376,9985.0,320.75,2382.0,0.71705,56.7,2906.75,1.08385,125.7265625,136.35,62.975,0.0093855,111.75,479.25,94.525,1637.5,907.2,20120.0,20155.0,9156.0,1314.1,851.5,10.21,1.0298,289.4,156.65625,110.328125,139.125,220.75,180.21875,31.25,520.5,24110.0,173.75,135.87,214.58,24.15,29.88,2885.0,112.32,31.25,253.75,0.843,0.9228,167.8,29.89,24.16,1724.0,2.411,0.8443,1.859,794.5,0.9228,15.78
2020-05-08 09:54:00,0.6517,26.65,1.2375,9990.0,320.5,2382.0,0.71675,56.76,2904.25,1.0837,125.71875,136.35,63.125,0.009386,111.7,478.25,94.325,1636.9,906.7,20115.0,20155.0,9141.5,1311.0,851.25,10.21,1.0297,289.3,156.625,110.32421875,139.109375,220.625,180.15625,31.25,519.5,24100.0,173.74,135.87,214.56,24.15,29.87,2883.0,112.32,31.25,253.5,0.843,0.9226,167.79,29.87,24.12,1724.0,2.41,0.8439,1.854,793.8,0.9225,15.78
2020-05-08 09:55:00,0.6514,26.66,1.2372,9980.0,320.5,2382.0,0.7166,56.77,2902.25,1.0836,125.7265625,136.4,62.95,0.0093845,111.85,478.0,94.1,1635.8,906.1,20100.0,20155.0,9139.0,1310.1,851.25,10.23,1.0296,289.2,156.640625,110.32421875,139.125,220.71875,180.1875,31.35,519.75,24079.0,173.76,135.87,214.62,24.14,29.92,2882.0,112.32,31.25,254.0,0.8447,0.9245,167.81,29.92,24.16,1724.0,2.4085,0.846,1.8559999999999999,794.8,0.9248,15.785
2020-05-08 09:56:00,0.6515,26.68,1.2374,9980.0,320.75,2381.0,0.71665,56.87,2904.25,1.0835,125.71875,136.375,62.425,0.009382999999999999,111.85,478.0,94.075,1636.4,906.4,20110.0,20135.0,9144.0,1312.0,852.0,10.23,1.0296,289.4,156.609375,110.32421875,139.125,220.5625,180.125,31.25,519.75,24091.0,173.75,135.87,214.58,24.25,29.93,2883.0,112.32,31.25,253.75,0.8447,0.9242,167.79,29.92,24.22,1722.8,2.409,0.8445,1.861,793.8,0.9242,15.765
2020-05-08 09:57:00,0.6516,26.69,1.2377,9980.0,320.25,2381.0,0.7168,56.89,2905.5,1.0835,125.71875,136.275,62.375,0.0093835,111.9,478.0,93.8,1636.6,906.7,20115.0,20135.0,9147.75,1314.2,851.75,10.23,1.0296,289.4,156.625,110.32421875,139.109375,220.625,180.15625,31.25,520.0,24099.0,173.76,135.87,214.62,24.25,29.91,2884.0,112.32,31.25,253.75,0.8457,0.9241,167.8,29.9,24.21,1722.8,2.409,0.8451,1.86,794.3,0.9241,15.755
2020-05-08 09:58:00,0.6514,26.66,1.2376,9985.0,320.25,2382.0,0.7167,56.89,2905.25,1.0831,125.7265625,136.625,62.425,0.0093825,111.95,478.25,94.25,1636.7,906.7,20115.0,20150.0,9145.5,1313.7,851.5,10.23,1.0292,289.3,156.625,110.32421875,139.125,220.625,180.125,31.2,520.0,24101.0,173.77,135.87,214.62,24.14,29.87,2884.0,112.32,31.25,253.5,0.8442,0.9222,167.81,29.86,24.16,1722.5,2.408,0.8444,1.861,793.4,0.9223,15.76
2020-05-08 09:59:00,0.6516,26.67,1.2377,9985.0,320.5,2381.0,0.7168,56.9,2904.0,1.08315,125.7265625,136.625,62.45,0.0093825,112.0,478.25,94.35,1636.2,906.6,20110.0,20145.0,9138.25,1313.2,851.75,10.23,1.0294,289.3,156.640625,110.328125,139.140625,220.6875,180.1875,31.2,520.0,24091.0,173.77,135.88,214.62,24.18,29.88,2883.0,112.32,31.25,253.75,0.8446,0.9219,167.82,29.87,24.17,1723.3,2.4065,0.8445,1.859,793.4,0.9221,15.78
2020-05-08 10:00:00,0.6516,26.67,1.2377,9990.0,320.5,2381.0,0.7167,56.86,2905.25,1.08335,125.71875,136.875,62.55,0.0093835,111.85,478.25,94.475,1636.4,906.8,20110.0,20145.0,9142.5,1312.8,851.25,10.24,1.0294,289.0,156.609375,110.328125,139.125,220.59375,180.125,31.2,520.0,24097.0,173.74,135.87,214.56,24.24,29.96,2883.0,112.32,31.2,254.0,0.8446,0.9219,167.8,29.96,24.31,1723.8,2.408,0.8455,1.859,794.5,0.9222,15.785
2020-05-08 10:01:00,0.6517,26.7,1.2376,9990.0,320.5,2381.0,0.71685,56.91,2909.0,1.0834,125.703125,136.725,62.525,0.0093825,111.95,478.25,94.475,1638.0,907.9,20130.0,20165.0,9156.75,1315.8,851.5,10.24,1.0295,289.0,156.5625,110.3203125,139.078125,220.46875,180.0625,31.1,519.75,24130.0,173.73,135.86,214.5,24.24,30.01,2888.0,112.32,31.1,254.25,0.8464,0.9252,167.79,30.0,24.38,1723.8,2.409,0.8467,1.861,795.8,0.9253,15.795
2020-05-08 10:02:00,0.6517,26.66,1.2378,9990.0,320.5,2383.0,0.7169,56.87,2908.25,1.0834,125.6953125,136.725,62.675,0.009381,111.95,478.0,94.45,1638.1,907.8,20130.0,20165.0,9153.75,1315.6,850.75,10.22,1.0295,289.1,156.53125,110.3203125,139.078125,220.3125,179.96875,31.15,520.0,24118.0,173.72,135.86,214.48,24.38,29.98,2888.0,112.32,31.1,254.25,0.8464,0.9247,167.78,29.97,24.31,1722.6,2.4085,0.8459,1.865,794.2,0.9235,15.765
2020-05-08 10:03:00,0.6516,26.64,1.2379,9990.0,320.5,2382.0,0.71665,56.8,2908.25,1.0831,125.6953125,136.75,62.525,0.00938,111.95,477.25,94.525,1638.0,908.2,20130.0,20165.0,9152.5,1314.3,850.5,10.23,1.0293,289.2,156.546875,110.3203125,139.078125,220.375,180.0,31.15,519.5,24122.0,173.72,135.86,214.48,24.29,29.99,2888.0,112.32,31.1,254.25,0.8468,0.9225,167.78,29.98,24.29,1722.0,2.408,0.8466,1.8659999999999999,793.3,0.9223,15.765
2020-05-08 10:04:00,0.6514,26.66,1.2378,9990.0,320.75,2383.0,0.71665,56.78,2908.5,1.0831,125.7109375,136.575,62.75,0.009382,111.9,477.5,94.4,1638.1,908.1,20125.0,20160.0,9157.0,1314.4,851.25,10.23,1.0291,289.3,156.578125,110.3203125,139.109375,220.46875,180.03125,31.2,519.5,24120.0,173.73,135.86,214.52,24.26,30.01,2888.0,112.32,31.1,255.0,0.849,0.9238,167.78,30.04,24.3,1722.2,2.4075,0.8488,1.8730000000000002,793.3,0.9225,15.775
2020-05-08 10:05:00,0.6513,26.64,1.2378,9985.0,321.0,2386.0,0.7165,56.86,2907.75,1.08275,125.703125,136.6,62.6,0.0093825,112.0,477.25,94.375,1637.9,908.1,20125.0,20160.0,9158.5,1313.5,851.5,10.23,1.029,289.4,156.546875,110.3203125,139.09375,220.40625,180.0,31.15,519.5,24117.0,173.73,135.86,214.48,24.26,30.06,2890.0,112.32,31.1,255.0,0.849,0.9238,167.76,30.06,24.32,1721.5,2.4075,0.8489,1.869,792.7,0.9237,15.77
2020-05-08 10:06:00,0.6513,26.64,1.2374,9990.0,321.25,2390.0,0.7165,56.86,2908.0,1.0824,125.7109375,136.775,62.8,0.0093825,112.0,476.75,94.475,1637.2,908.9,20125.0,20160.0,9158.25,1313.2,851.5,10.23,1.0287,289.4,156.578125,110.32421875,139.09375,220.46875,180.03125,31.2,519.25,24123.0,173.73,135.86,214.5,24.26,30.08,2889.0,112.32,31.1,255.0,0.849,0.9247,167.78,30.08,24.39,1720.7,2.407,0.8485,1.869,791.3,0.9252,15.76
2020-05-08 10:07:00,0.6514,26.61,1.2375,9990.0,321.0,2391.0,0.7167,56.83,2909.0,1.0823,125.7109375,136.9,63.025,0.009381,112.05,477.0,94.45,1638.0,909.5,20130.0,20160.0,9161.5,1314.4,851.25,10.23,1.0286,289.4,156.5625,110.3203125,139.09375,220.4375,180.03125,31.2,519.0,24129.0,173.72,135.85,214.5,24.43,30.13,2891.0,112.32,31.1,255.5,0.849,0.9258,167.78,30.09,24.44,1721.2,2.408,0.8503,1.869,792.3,0.9265,15.77
2020-05-08 10:08:00,0.6517,26.6,1.2379,10010.0,321.0,2390.0,0.7169,56.84,2909.5,1.0826,125.7109375,136.85,62.975,0.009382999999999999,112.15,477.25,94.45,1638.5,909.8,20130.0,20170.0,9162.0,1315.1,851.25,10.23,1.0288,289.5,156.5625,110.3203125,139.09375,220.4375,180.0,31.15,519.5,24126.0,173.73,135.86,214.54,24.45,30.15,2890.0,112.32,31.05,255.5,0.849,0.9261,167.79,30.15,24.46,1721.1,2.408,0.8506,1.87,792.9,0.926,15.775
2020-05-08 10:09:00,0.6517,26.63,1.238,10025.0,321.0,2392.0,0.71685,56.84,2908.5,1.08275,125.71875,136.8,62.95,0.0093825,112.1,477.25,94.475,1638.2,909.9,20125.0,20160.0,9157.75,1314.5,851.5,10.24,1.029,289.4,156.578125,110.32421875,139.109375,220.5,180.03125,31.2,519.5,24116.0,173.75,135.86,214.58,24.46,30.18,2890.0,112.32,31.1,255.5,0.849,0.9265,167.81,30.12,24.48,1720.3,2.408,0.8508,1.868,791.7,0.9267,15.75
2020-05-08 10:10:00,0.6518,26.64,1.2381,10020.0,320.75,2394.0,0.71695,56.86,2907.25,1.083,125.71875,136.775,62.95,0.009384,112.25,477.5,94.5,1638.0,910.0,20120.0,20150.0,9155.25,1312.9,851.5,10.24,1.0292,289.4,156.59375,110.32421875,139.109375,220.53125,180.09375,31.2,519.25,24103.0,173.74,135.85,214.56,24.46,30.19,2888.0,112.32,31.1,256.0,0.8512,0.9275,167.8,30.19,24.51,1721.0,2.4075,0.8513,1.869,792.3,0.9276,15.76
2020-05-08 10:11:00,0.6522,26.63,1.2391,10030.0,320.75,2395.0,0.71715,56.87,2907.0,1.08335,125.7265625,136.85,63.125,0.009384,112.6,477.5,94.625,1638.3,910.4,20120.0,20150.0,9151.0,1313.9,851.75,10.25,1.0295,289.4,156.609375,110.32421875,139.125,220.65625,180.125,31.25,519.0,24103.0,173.74,135.86,214.58,24.5,30.18,2887.0,112.32,31.15,256.0,0.8506,0.9272,167.79,30.18,24.49,1722.6,2.4085,0.8509,1.871,793.3,0.9275,15.79
2020-05-08 10:12:00,0.6522,26.61,1.2395,10050.0,320.5,2397.0,0.7172,56.89,2908.0,1.0832,125.71875,137.05,63.1,0.009382999999999999,112.55,477.25,94.8,1638.9,911.1,20125.0,20155.0,9158.5,1314.8,851.5,10.26,1.0293,289.4,156.609375,110.32421875,139.125,220.59375,180.125,31.1,519.0,24108.0,173.74,135.86,214.58,24.44,30.14,2889.0,112.32,31.15,256.0,0.8506,0.9271,167.8,30.13,24.43,1722.8,2.409,0.8507,1.8730000000000002,793.8,0.9267,15.8
2020-05-08 10:13:00,0.6521,26.61,1.2395,10045.0,320.5,2397.0,0.7172,56.9,2908.5,1.08325,125.71875,137.025,63.175,0.0093835,112.4,477.0,94.75,1638.5,911.1,20125.0,20160.0,9157.75,1315.4,851.25,10.26,1.0294,289.4,156.609375,110.32421875,139.109375,220.625,180.125,31.2,519.0,24112.0,173.73,135.85,214.56,24.4,30.13,2887.0,112.32,31.15,256.0,0.8506,0.9263,167.79,30.13,24.39,1723.5,2.4095,0.8503,1.8730000000000002,795.1,0.9259,15.815
2020-05-08 10:14:00,0.6521,26.61,1.2396,10050.0,321.0,2399.0,0.7173,56.9,2908.75,1.08345,125.71875,136.825,63.0,0.009385,112.4,477.0,94.55,1639.3,911.4,20125.0,20155.0,9157.5,1316.8,851.25,10.26,1.0295,289.4,156.609375,110.3203125,139.109375,220.59375,180.09375,31.2,519.0,24117.0,173.73,135.86,214.58,24.55,30.21,2889.0,112.32,31.15,256.5,0.8503,0.9266,167.79,30.22,24.57,1723.8,2.409,0.8519,1.8719999999999999,795.0,0.9275,15.815
2020-05-08 10:15:00,0.6522,26.62,1.2397,10055.0,321.0,2396.0,0.7173,56.94,2909.25,1.0837,125.71875,136.875,63.0,0.0093845,112.95,477.25,94.75,1639.9,912.0,20135.0,20170.0,9159.75,1317.2,851.5,10.28,1.0296,289.6,156.59375,110.32421875,139.109375,220.5625,180.0625,31.2,519.5,24125.0,173.73,135.86,214.58,24.75,30.31,2888.0,112.32,31.1,257.5,0.8503,0.9296,167.78,30.29,24.73,1724.0,2.409,0.8552,1.868,796.0,0.9299,15.815
2020-05-08 10:16:00,0.6521,26.62,1.2396,10045.0,321.5,2397.0,0.71715,56.93,2908.0,1.08365,125.71875,136.8,62.8,0.009384,113.1,477.25,94.775,1639.5,911.8,20135.0,20165.0,9159.5,1317.0,851.75,10.29,1.0296,289.6,156.59375,110.32421875,139.109375,220.59375,180.09375,31.2,519.25,24115.0,173.72,135.85,214.6,24.73,30.31,2888.0,112.32,31.1,257.25,0.8503,0.9304,167.77,30.31,24.74,1724.4,2.409,0.8546,1.869,795.0,0.9308,15.81
