,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2016-01-08 00:52:00,0.703,29.66,1.4621,354.0,2988.0,0.7101,61.38,1949.75,1.0899,119.03125,160.775,59.525,0.0084635,119.2,465.25,133.975,1618.8,17705.0,17740.0,4333.0,1066.1,867.25,14.78,1.0055,269.3,108.7734375,126.90625,160.65625,155.65625,22.4,471.0,16554.0,159.28,131.17,152.88,33.95,34.44,3077.0,111.61,27.75,321.0,1.0733,1.1602,1442.0,150.99,34.4,2125.0,33.92,1102.7,2.0265,1.0801,2.395,878.7,1.168,14.19,428.6
2016-01-08 00:53:00,0.7029,29.65,1.4621,354.0,2988.0,0.7101,61.38,1949.5,1.0899,119.0390625,160.775,59.525,0.0084635,119.2,465.25,133.975,1618.8,17695.0,17730.0,4331.25,1066.1,867.25,14.78,1.0055,269.2,108.7734375,126.90625,160.65625,155.65625,22.4,471.0,16552.0,159.28,131.17,152.88,33.95,34.42,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.4,2125.0,33.9,1102.7,2.0235,1.0801,2.395,878.7,1.168,14.185,428.6
2016-01-08 00:54:00,0.7029,29.66,1.4619,354.0,2988.0,0.71,61.38,1950.0,1.0898,119.0390625,160.775,59.525,0.008463,119.2,465.25,133.975,1618.8,17715.0,17745.0,4332.0,1066.1,867.25,14.78,1.0055,269.2,108.7734375,126.90625,160.65625,155.65625,22.4,471.0,16555.0,159.28,131.17,152.88,33.95,34.42,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.4,2125.0,33.91,1102.9,2.0255,1.0801,2.395,878.7,1.1671,14.19,428.6
2016-01-08 00:55:00,0.7029,29.66,1.4619,354.0,2988.0,0.71,61.38,1949.5,1.0897,119.0390625,160.775,59.525,0.008464,119.2,465.25,133.975,1618.8,17705.0,17745.0,4331.75,1066.1,867.25,14.78,1.0055,269.2,108.7734375,126.90625,160.65625,155.65625,22.4,471.0,16553.0,159.28,131.17,152.88,33.95,34.44,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.4,2125.0,33.91,1102.8,2.027,1.0801,2.396,878.7,1.1671,14.19,428.6
2016-01-08 00:56:00,0.703,29.67,1.4616,354.0,2988.0,0.71,61.38,1949.75,1.0896,119.0390625,160.775,59.525,0.0084645,119.2,465.25,133.975,1618.8,17705.0,17740.0,4332.5,1066.0,867.25,14.78,1.0055,269.2,108.7734375,126.90625,160.65625,155.65625,22.4,471.0,16555.0,159.28,131.17,152.88,33.92,34.44,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.4,2125.0,33.92,1102.8,2.0275,1.0801,2.395,878.7,1.1671,14.195,428.6
2016-01-08 00:57:00,0.703,29.67,1.4616,354.0,2988.0,0.71,61.38,1949.5,1.0896,119.0390625,160.775,59.525,0.008466,119.2,465.25,133.975,1618.8,17690.0,17725.0,4331.0,1066.0,867.25,14.78,1.0055,269.2,108.7734375,126.90625,160.65625,155.65625,22.4,471.0,16552.0,159.28,131.17,152.88,33.92,34.42,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.4,2125.0,33.92,1103.0,2.0275,1.0801,2.395,878.1,1.1671,14.195,428.6
2016-01-08 00:58:00,0.7031,29.67,1.4614,354.0,2988.0,0.71,61.38,1949.25,1.0896,119.0390625,160.775,59.525,0.0084645,119.2,465.25,133.975,1618.8,17685.0,17725.0,4330.75,1066.0,867.5,14.78,1.0055,269.2,108.7734375,126.90625,160.65625,155.65625,22.4,471.0,16551.0,159.28,131.17,152.88,33.92,34.43,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.4,2125.0,33.92,1103.2,2.027,1.0801,2.395,878.1,1.1671,14.2,428.6
2016-01-08 00:59:00,0.7031,29.67,1.4615,354.0,2988.0,0.7101,61.38,1949.75,1.0895,119.03125,160.775,59.525,0.008462,119.2,465.25,133.975,1618.8,17700.0,17730.0,4332.0,1066.0,867.5,14.78,1.0055,269.2,108.7734375,126.90625,160.65625,155.65625,22.4,471.0,16556.0,159.28,131.17,152.88,33.9,34.43,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.4,2125.0,33.92,1103.2,2.027,1.0801,2.395,878.1,1.1671,14.195,428.6
2016-01-08 01:00:00,0.7028,29.66,1.4614,354.0,2988.0,0.7101,61.38,1950.0,1.0895,119.03125,160.775,59.525,0.008462,119.2,465.25,133.975,1618.8,17710.0,17735.0,4332.0,1065.7,867.5,14.78,1.0055,269.2,108.7734375,126.90625,160.65625,155.65625,22.35,471.0,16554.0,159.28,131.17,152.88,33.9,34.43,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.4,2125.0,33.91,1103.2,2.0265,1.0801,2.395,877.5,1.1671,14.2,428.6
2016-01-08 01:01:00,0.703,29.67,1.4614,354.0,2988.0,0.7101,61.38,1949.5,1.0896,119.03125,160.775,59.525,0.0084625,119.2,465.25,133.975,1618.8,17680.0,17715.0,4331.5,1065.8,867.5,14.78,1.0055,269.2,108.7734375,126.90625,160.65625,155.65625,22.35,471.0,16554.0,159.28,131.17,152.88,33.9,34.43,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.4,2125.0,33.91,1103.1,2.028,1.0801,2.395,878.3,1.1671,14.19,428.6
2016-01-08 01:02:00,0.703,29.68,1.4614,354.0,2988.0,0.7101,61.4,1949.5,1.0897,119.03125,160.775,59.525,0.008462,119.2,465.25,133.975,1618.8,17675.0,17710.0,4332.5,1065.8,867.5,14.78,1.0055,269.3,108.7734375,126.90625,160.65625,155.65625,22.35,471.0,16555.0,159.28,131.17,152.88,33.91,34.42,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.4,2125.0,33.91,1103.3,2.0275,1.0801,2.395,878.3,1.1671,14.2,428.6
2016-01-08 01:03:00,0.7029,29.68,1.4615,354.0,2988.0,0.7101,61.39,1949.75,1.0896,119.03125,160.775,59.525,0.008462,119.2,465.25,133.975,1618.8,17680.0,17715.0,4332.0,1065.7,867.5,14.78,1.0055,269.3,108.7734375,126.90625,160.65625,155.65625,22.35,471.0,16554.0,159.28,131.17,152.88,33.91,34.43,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.4,2125.0,33.91,1103.2,2.0275,1.0801,2.395,878.4,1.168,14.2,428.6
2016-01-08 01:04:00,0.7029,29.67,1.4617,354.0,2988.0,0.7101,61.39,1949.75,1.0898,119.03125,160.775,59.525,0.0084625,119.2,465.25,133.975,1618.8,17675.0,17715.0,4332.5,1065.9,867.5,14.78,1.0055,269.3,108.7734375,126.90625,160.65625,155.65625,22.35,471.0,16554.0,159.28,131.17,152.88,33.91,34.43,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.4,2125.0,33.92,1103.2,2.027,1.0801,2.394,878.4,1.168,14.2,428.6
2016-01-08 01:05:00,0.7028,29.67,1.4618,354.0,2988.0,0.7101,61.39,1949.5,1.0898,119.03125,160.775,59.525,0.008463,119.2,465.25,133.975,1618.8,17675.0,17710.0,4331.0,1065.7,867.5,14.78,1.0055,269.3,108.7734375,126.90625,160.65625,155.65625,22.35,471.0,16551.0,159.28,131.17,152.88,33.91,34.45,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.4,2125.0,33.92,1103.6,2.0275,1.0794,2.394,878.4,1.168,14.205,428.6
2016-01-08 01:06:00,0.703,29.67,1.4618,353.75,2988.0,0.7104,61.39,1949.75,1.0896,119.03125,160.775,59.525,0.008464,119.2,465.25,133.975,1618.8,17685.0,17710.0,4331.5,1065.7,867.5,14.78,1.0055,269.3,108.7734375,126.90625,160.65625,155.65625,22.35,471.0,16554.0,159.28,131.17,152.88,33.91,34.44,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.4,2125.0,33.94,1103.6,2.0265,1.0794,2.394,878.4,1.168,14.21,428.6
2016-01-08 01:07:00,0.703,29.68,1.4613,354.0,2988.0,0.7104,61.39,1950.75,1.0895,119.0234375,160.775,59.525,0.008462,119.2,465.25,133.975,1618.8,17705.0,17745.0,4334.25,1066.4,867.75,14.78,1.0053,269.4,108.7734375,126.875,160.59375,155.59375,22.4,471.5,16561.0,159.28,131.17,152.88,33.94,34.48,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.48,2125.0,33.97,1103.4,2.0275,1.08,2.395,877.6,1.1689,14.205,428.6
2016-01-08 01:08:00,0.703,29.68,1.4613,354.0,2988.0,0.7104,61.39,1950.25,1.0896,119.0234375,160.775,59.525,0.008463,119.2,465.25,133.975,1618.8,17700.0,17735.0,4332.75,1066.4,868.0,14.78,1.0053,269.4,108.7734375,126.890625,160.5625,155.59375,22.4,471.5,16557.0,159.28,131.17,152.88,33.94,34.49,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.48,2125.0,33.97,1103.4,2.0275,1.0801,2.394,877.6,1.1689,14.195,428.6
2016-01-08 01:09:00,0.703,29.68,1.4613,354.0,2988.0,0.7104,61.39,1950.0,1.0897,119.0234375,160.775,59.525,0.008463,119.2,465.25,133.975,1618.8,17690.0,17720.0,4332.75,1066.4,868.0,14.78,1.0051,269.6,108.7734375,126.890625,160.59375,155.59375,22.4,471.5,16556.0,159.28,131.17,152.88,33.94,34.49,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.48,2125.0,33.96,1103.4,2.028,1.0801,2.394,877.6,1.1689,14.2,428.6
2016-01-08 01:10:00,0.7031,29.68,1.4617,354.25,2988.0,0.7103,61.39,1950.0,1.0896,119.0234375,160.775,59.525,0.008461,119.2,465.25,133.975,1618.8,17695.0,17730.0,4331.75,1066.4,867.75,14.78,1.0051,269.6,108.765625,126.90625,160.59375,155.59375,22.4,471.5,16554.0,159.28,131.17,152.88,33.99,34.5,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.48,2125.0,34.0,1103.8,2.028,1.0801,2.394,877.6,1.1689,14.205,428.6
2016-01-08 01:11:00,0.7028,29.68,1.4618,354.25,2988.0,0.7102,61.39,1949.25,1.0898,119.03125,160.775,59.525,0.008463,119.2,465.25,133.975,1618.8,17675.0,17715.0,4330.75,1065.8,867.75,14.78,1.0051,269.6,108.765625,126.90625,160.59375,155.625,22.4,471.5,16549.0,159.28,131.17,152.88,34.03,34.54,3077.0,111.61,27.75,322.0,1.0733,1.1602,1442.0,150.99,34.55,2125.0,34.02,1103.5,2.027,1.0815,2.396,877.6,1.1698,14.205,428.6
2016-01-08 01:12:00,0.7029,29.68,1.462,354.25,2988.0,0.7102,61.39,1949.5,1.0898,119.03125,160.775,59.525,0.0084615,119.2,465.25,133.975,1618.8,17675.0,17710.0,4330.75,1065.8,868.0,14.78,1.0056,269.5,108.765625,126.90625,160.59375,155.625,22.4,471.75,16551.0,159.28,131.17,152.88,34.03,34.57,3077.0,111.61,27.75,322.0,1.0733,1.1602,1442.0,150.99,34.5,2125.0,34.03,1103.2,2.026,1.082,2.396,877.6,1.1702,14.205,428.6
2016-01-08 01:13:00,0.703,29.68,1.462,354.25,2988.0,0.7102,61.39,1949.75,1.0898,119.03125,160.775,59.525,0.008460500000000001,119.2,465.25,133.975,1618.8,17680.0,17715.0,4331.75,1065.8,868.0,14.78,1.0056,269.5,108.765625,126.90625,160.59375,155.59375,22.4,471.75,16553.0,159.28,131.17,152.88,34.04,34.55,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.5,2125.0,34.02,1103.1,2.0265,1.082,2.396,877.6,1.1719,14.185,428.6
2016-01-08 01:14:00,0.7029,29.66,1.462,354.0,2988.0,0.7102,61.39,1949.5,1.0898,119.03125,160.775,59.525,0.008461,119.2,465.25,133.975,1618.8,17685.0,17715.0,4331.5,1065.8,867.75,14.78,1.0056,269.2,108.765625,126.90625,160.59375,155.625,22.4,471.75,16552.0,159.28,131.17,152.88,34.0,34.53,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.5,2125.0,34.01,1103.2,2.0265,1.0813,2.396,877.6,1.1705,14.185,428.6
2016-01-08 01:15:00,0.7028,29.67,1.4619,354.0,2988.0,0.7102,61.39,1949.25,1.0897,119.03125,160.775,59.525,0.008461,119.2,465.25,133.975,1618.8,17680.0,17725.0,4330.25,1065.8,867.75,14.78,1.0056,269.1,108.765625,126.890625,160.625,155.625,22.4,471.75,16548.0,159.28,131.17,152.88,34.0,34.51,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.5,2125.0,33.98,1103.4,2.026,1.0818,2.394,877.6,1.1705,14.2,428.6
2016-01-08 01:16:00,0.7029,29.66,1.4619,354.25,2988.0,0.7102,61.39,1948.75,1.0899,119.03125,160.775,59.525,0.008461,119.2,465.25,133.975,1618.8,17680.0,17725.0,4329.0,1065.8,867.5,14.78,1.0056,269.2,108.765625,126.890625,160.625,155.625,22.4,471.5,16543.0,159.28,131.17,152.88,34.0,34.49,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.5,2125.0,33.96,1103.3,2.026,1.0806,2.394,877.6,1.17,14.195,428.6
2016-01-08 01:17:00,0.7031,29.67,1.4619,354.25,2988.0,0.7103,61.39,1949.25,1.0898,119.0390625,160.775,59.525,0.008460500000000001,119.2,465.25,133.975,1618.8,17680.0,17705.0,4330.25,1065.7,867.0,14.78,1.0056,269.2,108.765625,126.90625,160.65625,155.625,22.4,471.5,16549.0,159.28,131.17,152.88,34.0,34.48,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.5,2125.0,33.97,1103.3,2.0275,1.0795,2.394,877.6,1.17,14.195,428.6
2016-01-08 01:18:00,0.7029,29.66,1.4618,354.25,2988.0,0.7102,61.39,1948.5,1.0898,119.0390625,160.775,59.525,0.008460500000000001,119.2,465.25,133.975,1618.8,17680.0,17710.0,4328.0,1065.2,867.25,14.78,1.0056,269.2,108.765625,126.90625,160.65625,155.625,22.45,471.5,16542.0,159.28,131.17,152.88,34.0,34.42,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.48,2125.0,33.93,1103.2,2.026,1.0788,2.394,877.6,1.1687,14.195,428.6
2016-01-08 01:19:00,0.703,29.67,1.4617,354.25,2988.0,0.7102,61.39,1948.5,1.0897,119.0390625,160.775,59.525,0.008460500000000001,119.2,465.25,133.975,1618.8,17680.0,17710.0,4328.5,1065.2,867.0,14.78,1.0056,269.2,108.765625,126.90625,160.65625,155.65625,22.45,471.5,16545.0,159.28,131.17,152.88,34.0,34.43,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.48,2125.0,33.94,1103.3,2.0275,1.0788,2.394,877.6,1.1687,14.19,428.6
2016-01-08 01:20:00,0.703,29.67,1.4617,354.25,2988.0,0.7102,61.39,1948.5,1.0898,119.0390625,160.775,59.525,0.008460500000000001,119.2,465.25,133.975,1618.8,17680.0,17710.0,4328.0,1065.2,867.0,14.78,1.0056,269.2,108.7734375,126.90625,160.6875,155.6875,22.45,471.5,16543.0,159.28,131.17,152.88,34.0,34.42,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.48,2125.0,33.95,1103.2,2.0275,1.0788,2.395,877.6,1.1687,14.19,428.6
2016-01-08 01:21:00,0.703,29.68,1.4617,354.25,2988.0,0.7102,61.39,1948.5,1.0897,119.046875,160.775,59.525,0.008461,119.2,465.25,133.975,1618.8,17670.0,17705.0,4328.0,1065.2,867.5,14.78,1.0056,269.3,108.7734375,126.90625,160.6875,155.65625,22.45,471.5,16545.0,159.28,131.17,152.88,34.0,34.43,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.48,2125.0,33.95,1103.2,2.028,1.0786,2.395,877.6,1.1687,14.195,428.6
2016-01-08 01:22:00,0.703,29.68,1.4617,354.25,2988.0,0.7102,61.4,1948.75,1.0897,119.046875,160.775,59.525,0.008459999999999999,119.2,465.25,133.975,1618.8,17675.0,17705.0,4328.75,1065.2,867.5,14.78,1.0056,269.3,108.7734375,126.90625,160.6875,155.65625,22.45,471.5,16545.0,159.28,131.17,152.88,34.0,34.46,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.44,2125.0,33.97,1103.1,2.028,1.0786,2.395,877.6,1.1687,14.195,428.6
2016-01-08 01:23:00,0.7029,29.68,1.4617,354.25,2988.0,0.7102,61.39,1948.75,1.0896,119.0390625,160.775,59.525,0.0084595,119.2,465.25,133.975,1618.8,17675.0,17705.0,4328.5,1065.2,867.5,14.78,1.0056,269.3,108.7734375,126.90625,160.65625,155.65625,22.45,471.5,16545.0,159.28,131.17,152.88,34.0,34.45,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.44,2125.0,33.98,1103.1,2.0265,1.0786,2.395,877.6,1.1687,14.195,428.6
2016-01-08 01:24:00,0.7031,29.67,1.4618,354.25,2988.0,0.7102,61.4,1949.25,1.0896,119.0390625,160.775,59.525,0.008457,119.2,465.25,133.975,1618.8,17675.0,17705.0,4330.75,1065.4,867.5,14.78,1.0056,269.3,108.7734375,126.90625,160.65625,155.625,22.4,471.5,16551.0,159.28,131.17,152.88,34.0,34.46,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.44,2125.0,33.98,1102.9,2.0275,1.0786,2.397,877.6,1.1687,14.19,428.6
2016-01-08 01:25:00,0.7031,29.68,1.4618,354.25,2988.0,0.7102,61.4,1948.75,1.0897,119.0390625,160.775,59.525,0.008459,119.2,465.25,133.975,1618.8,17665.0,17700.0,4329.5,1065.6,867.5,14.78,1.0056,269.3,108.7734375,126.90625,160.65625,155.625,22.4,471.5,16547.0,159.28,131.17,152.88,34.0,34.48,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.44,2125.0,33.97,1102.8,2.0275,1.0786,2.397,877.6,1.1687,14.19,428.6
2016-01-08 01:26:00,0.7031,29.67,1.4618,354.25,2988.0,0.7102,61.4,1949.25,1.0897,119.0390625,160.775,59.525,0.008459,119.2,465.25,133.975,1618.8,17665.0,17700.0,4329.25,1065.6,867.5,14.78,1.0056,269.3,108.7734375,126.90625,160.65625,155.625,22.4,471.5,16549.0,159.28,131.17,152.88,34.0,34.5,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.44,2125.0,33.99,1102.8,2.027,1.0786,2.396,877.6,1.1703,14.19,428.6
2016-01-08 01:27:00,0.7031,29.66,1.4618,354.25,2988.0,0.7102,61.4,1949.5,1.0897,119.03125,160.775,59.525,0.008458,119.2,465.25,133.975,1618.8,17675.0,17705.0,4330.75,1065.6,867.5,14.78,1.0056,269.3,108.7734375,126.90625,160.65625,155.65625,22.4,471.5,16552.0,159.28,131.17,152.88,34.0,34.5,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.44,2125.0,33.99,1103.1,2.027,1.08,2.397,877.6,1.1703,14.19,428.6
2016-01-08 01:28:00,0.703,29.67,1.4618,354.25,2988.0,0.7103,61.4,1949.25,1.0897,119.03125,160.775,59.525,0.0084575,119.2,465.25,133.975,1618.8,17675.0,17710.0,4330.25,1065.6,867.5,14.78,1.0056,269.3,108.7734375,126.90625,160.65625,155.65625,22.4,471.5,16550.0,159.28,131.17,152.88,34.0,34.5,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.44,2125.0,33.98,1102.9,2.0265,1.0811,2.395,877.6,1.1703,14.19,428.6
2016-01-08 01:29:00,0.703,29.68,1.4618,354.25,2988.0,0.7103,61.4,1949.25,1.0895,119.0234375,160.775,59.525,0.008459,119.2,465.25,133.975,1618.8,17665.0,17700.0,4330.25,1065.6,867.75,14.78,1.0056,269.3,108.7734375,126.890625,160.625,155.625,22.4,471.5,16550.0,159.28,131.17,152.88,34.0,34.49,3077.0,111.61,27.75,322.25,1.0733,1.1602,1442.0,150.99,34.44,2125.0,33.98,1102.7,2.0285,1.0811,2.394,877.6,1.1703,14.185,428.6
2016-01-08 01:30:00,0.703,29.68,1.4617,354.25,2988.0,0.7102,61.4,1949.0,1.0895,119.03125,160.775,59.525,0.008459,119.2,465.25,133.975,1618.8,17660.0,17695.0,4330.0,1065.4,867.75,14.78,1.0056,269.3,108.7734375,126.890625,160.65625,155.625,22.4,471.5,16550.0,159.28,131.17,152.88,33.91,34.4,3077.0,111.61,27.75,321.25,1.0733,1.1602,1442.0,150.99,34.39,2125.0,33.93,1102.5,2.0285,1.0801,2.3930000000000002,877.6,1.1687,14.19,428.6
2016-01-08 01:31:00,0.7031,29.68,1.4618,354.25,2988.0,0.7102,61.4,1949.5,1.0895,119.0234375,160.775,59.525,0.0084595,119.2,465.25,133.975,1618.8,17665.0,17695.0,4330.75,1065.4,867.75,14.78,1.0051,269.3,108.7734375,126.890625,160.625,155.625,22.4,471.5,16553.0,159.28,131.17,152.88,33.87,34.37,3077.0,111.61,27.75,321.0,1.0733,1.1602,1442.0,150.99,34.35,2125.0,33.9,1102.3,2.0295,1.0801,2.3930000000000002,877.6,1.1687,14.185,428.6
2016-01-08 01:32:00,0.7032,29.67,1.4616,354.25,2988.0,0.7102,61.4,1950.25,1.0892,119.0234375,160.775,59.525,0.008458499999999999,119.2,465.25,133.975,1618.8,17670.0,17705.0,4332.75,1066.0,867.75,14.78,1.0051,269.3,108.7734375,126.875,160.625,155.59375,22.4,471.25,16558.0,159.28,131.17,152.88,33.87,34.35,3077.0,111.61,27.75,321.0,1.0733,1.1602,1442.0,150.99,34.36,2125.0,33.88,1102.1,2.0295,1.0801,2.396,878.1,1.1687,14.18,428.6
2016-01-08 01:33:00,0.7036,29.67,1.4616,354.25,2988.0,0.7103,61.4,1950.25,1.0891,119.0234375,160.775,59.525,0.008458,119.2,465.25,133.975,1618.8,17680.0,17710.0,4333.25,1066.2,867.75,14.78,1.005,269.3,108.7734375,126.890625,160.59375,155.59375,22.3,471.25,16559.0,159.28,131.17,152.88,33.87,34.34,3077.0,111.61,27.75,321.0,1.0733,1.1602,1442.0,150.99,34.36,2125.0,33.88,1102.0,2.0295,1.0771,2.395,878.1,1.1679,14.18,428.6
2016-01-08 01:34:00,0.7034,29.67,1.4613,354.25,2988.0,0.7103,61.39,1950.0,1.0891,119.0234375,160.775,59.525,0.0084565,119.2,465.25,133.975,1618.8,17680.0,17710.0,4332.0,1066.2,867.5,14.78,1.005,269.4,108.7734375,126.890625,160.59375,155.59375,22.3,471.25,16555.0,159.28,131.17,152.88,33.87,34.35,3077.0,111.61,27.75,320.75,1.0733,1.1602,1442.0,150.99,34.36,2125.0,33.88,1102.0,2.029,1.0771,2.395,878.1,1.1677,14.18,428.6
2016-01-08 01:35:00,0.7037,29.68,1.4612,354.25,2988.0,0.7106,61.39,1950.5,1.089,119.0234375,160.775,59.525,0.008456,119.2,465.25,133.975,1618.8,17685.0,17720.0,4333.75,1066.2,867.5,14.78,1.0049,269.4,108.7734375,126.890625,160.59375,155.59375,22.3,471.25,16562.0,159.28,131.17,152.88,34.09,34.5,3077.0,111.61,27.75,321.75,1.0733,1.1602,1442.0,150.99,34.35,2125.0,34.09,1101.9,2.0305,1.0805,2.395,878.1,1.1719,14.185,428.6
2016-01-08 01:36:00,0.7035,29.67,1.4611,354.25,2988.0,0.7105,61.39,1950.0,1.089,119.0234375,160.775,59.525,0.008454999999999999,119.2,465.25,133.975,1618.8,17685.0,17720.0,4332.5,1066.2,867.5,14.78,1.0049,269.4,108.7734375,126.875,160.59375,155.59375,22.3,471.0,16558.0,159.28,131.17,152.88,33.99,34.4,3077.0,111.61,27.75,321.75,1.0733,1.1602,1442.0,150.99,34.39,2125.0,34.0,1102.0,2.03,1.0809,2.395,878.1,1.1688,14.18,428.6
2016-01-08 01:37:00,0.7037,29.67,1.4612,354.25,2988.0,0.7106,61.39,1950.75,1.0888,119.0234375,160.775,59.525,0.008454000000000001,119.2,465.25,133.975,1618.8,17690.0,17725.0,4333.75,1066.3,867.5,14.78,1.0045,269.4,108.7734375,126.875,160.59375,155.5625,22.3,471.0,16564.0,159.28,131.17,152.88,33.99,34.4,3077.0,111.61,27.75,321.75,1.0733,1.1602,1442.0,150.99,34.39,2125.0,33.98,1102.0,2.032,1.0809,2.395,877.5,1.1688,14.18,428.6
2016-01-08 01:38:00,0.7035,29.67,1.4612,354.0,2988.0,0.7105,61.39,1951.0,1.0888,119.0234375,160.775,59.525,0.008453,119.2,466.75,133.975,1618.8,17695.0,17725.0,4335.25,1066.5,867.25,14.78,1.0047,269.2,108.7734375,126.875,160.59375,155.5625,22.3,471.75,16568.0,159.28,131.17,152.88,33.99,34.41,3077.0,111.61,27.75,321.75,1.0733,1.1602,1442.0,150.99,34.39,2125.0,33.97,1102.1,2.031,1.0809,2.395,877.5,1.1693,14.18,428.6
2016-01-08 01:39:00,0.7037,29.67,1.4611,354.0,2988.0,0.7105,61.39,1951.75,1.0889,119.0234375,160.775,59.525,0.0084515,119.2,467.0,133.975,1618.8,17710.0,17745.0,4336.0,1066.8,867.5,14.78,1.0047,269.2,108.7734375,126.875,160.59375,155.5625,22.3,471.75,16572.0,159.28,131.17,152.88,33.99,34.41,3077.0,111.61,27.75,321.75,1.0733,1.1602,1442.0,150.99,34.39,2125.0,33.99,1101.9,2.031,1.0809,2.395,877.5,1.1687,14.175,428.6
2016-01-08 01:40:00,0.7041,29.68,1.4614,354.0,2988.0,0.7105,61.39,1952.5,1.0887,119.015625,160.775,59.525,0.00845,119.2,467.0,133.975,1618.8,17715.0,17755.0,4338.75,1067.1,867.5,14.78,1.0045,269.2,108.7734375,126.875,160.5625,155.5625,22.3,471.5,16577.0,159.28,131.17,152.88,33.99,34.42,3077.0,111.61,27.75,321.75,1.0733,1.1602,1442.0,150.99,34.39,2125.0,34.01,1101.9,2.0315,1.0809,2.395,877.5,1.1677,14.175,428.6
2016-01-08 01:41:00,0.7041,29.68,1.4613,354.0,2988.0,0.7105,61.39,1952.75,1.0888,119.015625,160.775,59.525,0.0084525,119.2,467.0,133.975,1618.8,17710.0,17740.0,4338.25,1067.5,867.5,14.78,1.0042,269.1,108.7734375,126.859375,160.5,155.53125,22.3,471.5,16575.0,159.28,131.17,152.88,33.99,34.41,3077.0,111.61,27.75,321.75,1.0733,1.1602,1442.0,150.99,34.39,2125.0,33.99,1101.9,2.032,1.0809,2.395,878.0,1.1677,14.175,428.6
2016-01-08 01:42:00,0.7041,29.68,1.4612,354.0,2988.0,0.7105,61.39,1952.75,1.0888,119.0234375,160.775,59.525,0.008453,119.2,467.0,133.975,1618.8,17700.0,17735.0,4338.75,1067.2,867.75,14.78,1.0042,269.2,108.7734375,126.875,160.53125,155.53125,22.3,471.75,16576.0,159.28,131.17,152.88,33.99,34.43,3077.0,111.61,27.75,321.75,1.0733,1.1602,1442.0,150.99,34.44,2125.0,33.97,1101.9,2.0335,1.0809,2.395,877.9,1.1677,14.175,428.6
