,@AD#,@BP#,@CD#,@ES#,@EU#,@FV#,@JY#,@NIY#,@NKD#,@NQ#,@RTY#,@SF#,@TU#,@TY#,@UB#,@US#,@VX#,@YM#
2015-04-03 08:07:00,0.7583,1.4831,0.7961,2061.5,1.0917,120.4140625,0.008367,19500.0,19535.0,4313.5,1253.1,1.0463,109.625,129.234375,170.53125,164.59375,15.65,17685.0
2015-04-03 08:08:00,0.7582,1.4834,0.796,2061.25,1.0915,120.421875,0.008367,19495.0,19535.0,4313.25,1253.1,1.0466,109.625,129.234375,170.59375,164.625,15.65,17685.0
2015-04-03 08:09:00,0.7583,1.4834,0.796,2061.5,1.0915,120.4140625,0.008366,19500.0,19535.0,4313.25,1253.1,1.0466,109.625,129.234375,170.59375,164.65625,15.65,17688.0
2015-04-03 08:10:00,0.7583,1.4831,0.7958,2061.25,1.0917,120.4140625,0.008367,19500.0,19540.0,4312.0,1253.1,1.0464,109.625,129.234375,170.59375,164.625,15.65,17683.0
2015-04-03 08:11:00,0.7582,1.4832,0.7962,2061.25,1.0914,120.4140625,0.008366,19495.0,19535.0,4312.0,1253.1,1.0462,109.625,129.21875,170.5625,164.59375,15.65,17683.0
2015-04-03 08:12:00,0.7581,1.4837,0.7962,2060.75,1.0917,120.4140625,0.008365000000000001,19490.0,19535.0,4311.5,1252.6,1.0468,109.625,129.21875,170.5625,164.625,15.65,17678.0
2015-04-03 08:13:00,0.7584,1.4842,0.7963,2060.75,1.0922,120.40625,0.008367,19490.0,19530.0,4311.75,1252.8,1.0478,109.625,129.21875,170.5625,164.625,15.65,17678.0
2015-04-03 08:14:00,0.7585,1.484,0.7964,2061.0,1.0921,120.421875,0.008368,19490.0,19530.0,4312.0,1252.8,1.0478,109.6328125,129.234375,170.59375,164.625,15.65,17678.0
2015-04-03 08:15:00,0.7586,1.4843,0.7964,2060.75,1.0923,120.421875,0.008368,19490.0,19525.0,4311.0,1252.8,1.0479,109.6328125,129.25,170.625,164.65625,15.65,17675.0
2015-04-03 08:16:00,0.7586,1.4844,0.7964,2060.75,1.0926,120.421875,0.008368,19495.0,19535.0,4311.5,1252.8,1.0485,109.6328125,129.265625,170.65625,164.6875,15.65,17677.0
2015-04-03 08:17:00,0.7586,1.4845,0.7963,2060.75,1.0928,120.4140625,0.008367,19495.0,19535.0,4312.25,1252.8,1.0491,109.6328125,129.25,170.625,164.65625,15.65,17677.0
2015-04-03 08:18:00,0.7584,1.4844,0.7965,2060.0,1.0925,120.421875,0.008367,19495.0,19535.0,4310.75,1252.7,1.0489,109.6328125,129.25,170.65625,164.65625,15.65,17672.0
2015-04-03 08:19:00,0.7585,1.4845,0.7964,2060.0,1.0926,120.421875,0.008366,19505.0,19545.0,4310.5,1252.5,1.0498,109.6328125,129.265625,170.6875,164.6875,15.65,17671.0
2015-04-03 08:20:00,0.7584,1.4843,0.7964,2060.25,1.0922,120.421875,0.008367,19495.0,19535.0,4311.0,1252.6,1.0501,109.6328125,129.265625,170.625,164.65625,15.65,17672.0
2015-04-03 08:21:00,0.7582,1.4842,0.7967,2059.75,1.0917,120.421875,0.008366,19485.0,19525.0,4310.25,1252.6,1.0492,109.6328125,129.25,170.6875,164.6875,15.65,17667.0
2015-04-03 08:22:00,0.7583,1.4842,0.7969,2059.5,1.0919,120.421875,0.008365000000000001,19490.0,19525.0,4309.25,1251.5,1.049,109.6328125,129.265625,170.6875,164.71875,15.65,17666.0
2015-04-03 08:23:00,0.7582,1.4839,0.7972,2059.75,1.0916,120.421875,0.008365000000000001,19495.0,19530.0,4309.75,1251.5,1.0486,109.625,129.265625,170.71875,164.75,15.65,17669.0
2015-04-03 08:24:00,0.7583,1.4835,0.7971,2059.75,1.0917,120.421875,0.008366,19500.0,19535.0,4310.0,1251.5,1.0484,109.625,129.25,170.75,164.75,15.65,17668.0
2015-04-03 08:25:00,0.7584,1.4837,0.7972,2059.5,1.0919,120.421875,0.008367,19495.0,19530.0,4309.75,1251.5,1.0486,109.625,129.25,170.6875,164.75,15.6,17665.0
2015-04-03 08:26:00,0.7587,1.4841,0.7971,2060.0,1.0917,120.4140625,0.008366,19490.0,19530.0,4310.5,1252.4,1.0484,109.625,129.25,170.71875,164.75,15.6,17669.0
2015-04-03 08:27:00,0.7586,1.4838,0.7969,2059.5,1.0916,120.4140625,0.008366,19490.0,19530.0,4310.0,1251.9,1.0482,109.6171875,129.265625,170.8125,164.8125,15.6,17666.0
2015-04-03 08:28:00,0.7589,1.484,0.7968,2059.5,1.0916,120.4140625,0.008367,19490.0,19525.0,4310.5,1251.6,1.0484,109.625,129.265625,170.75,164.78125,15.6,17666.0
2015-04-03 08:29:00,0.7587,1.483,0.7962,2061.25,1.091,120.421875,0.008365000000000001,19500.0,19530.0,4312.25,1252.9,1.0476,109.625,129.25,170.8125,164.8125,15.6,17681.0
2015-04-03 08:30:00,0.7572,1.4813,0.7965,2060.25,1.0905,120.3984375,0.008355,19510.0,19545.0,4311.75,1251.0,1.047,109.625,129.265625,170.78125,164.75,15.6,17673.0
2015-04-03 08:31:00,0.7651,1.4914,0.8003,2051.5,1.0998,120.7578125,0.008409999999999999,19450.0,19490.0,4294.75,1247.9,1.0547,109.7265625,129.78125,171.65625,165.59375,15.85,17605.0
2015-04-03 08:32:00,0.7652,1.4911,0.8006,2053.5,1.1004,120.8515625,0.008415,19445.0,19485.0,4297.5,1247.6,1.0544,109.75,129.890625,171.9375,165.78125,15.8,17614.0
2015-04-03 08:33:00,0.7631,1.4891,0.7997,2054.75,1.0997,120.859375,0.008402,19455.0,19495.0,4301.5,1248.8,1.0538,109.7578125,129.90625,172.0625,165.875,15.75,17625.0
2015-04-03 08:34:00,0.7621,1.4895,0.8,2053.5,1.0992,120.84375,0.008403,19450.0,19485.0,4300.0,1248.2,1.0542,109.75,129.90625,172.09375,165.84375,15.75,17616.0
2015-04-03 08:35:00,0.763,1.4899,0.8,2051.75,1.1001,120.8359375,0.008405,19455.0,19490.0,4294.5,1247.4,1.0547,109.734375,129.90625,172.0,165.84375,15.85,17603.0
2015-04-03 08:36:00,0.7634,1.4908,0.8003,2051.0,1.1005,120.8125,0.008411,19445.0,19480.0,4293.75,1247.1,1.055,109.734375,129.859375,171.84375,165.6875,15.85,17596.0
2015-04-03 08:37:00,0.7623,1.4892,0.7993,2052.0,1.0991,120.796875,0.008404,19455.0,19490.0,4295.75,1248.0,1.0543,109.7265625,129.84375,171.875,165.75,15.8,17604.0
2015-04-03 08:38:00,0.7607,1.4882,0.7986,2051.25,1.0981,120.765625,0.008401,19455.0,19495.0,4289.5,1247.4,1.0536,109.71875,129.796875,171.90625,165.6875,15.85,17600.0
2015-04-03 08:39:00,0.7618,1.4895,0.7994,2050.25,1.0991,120.7734375,0.008404,19450.0,19485.0,4288.75,1246.8,1.0545,109.71875,129.8125,171.84375,165.65625,15.85,17590.0
2015-04-03 08:40:00,0.7606,1.489,0.7996,2048.75,1.0979,120.7265625,0.008403,19430.0,19465.0,4285.5,1245.4,1.0539,109.7109375,129.75,171.78125,165.59375,15.9,17579.0
2015-04-03 08:41:00,0.7611,1.489,0.7991,2051.0,1.098,120.734375,0.008402,19450.0,19485.0,4290.5,1247.5,1.0539,109.7109375,129.765625,171.84375,165.65625,15.85,17600.0
2015-04-03 08:42:00,0.7607,1.4892,0.799,2049.75,1.0978,120.78125,0.008401,19450.0,19490.0,4291.75,1246.7,1.0537,109.71875,129.828125,171.9375,165.75,15.85,17591.0
2015-04-03 08:43:00,0.7612,1.4898,0.7997,2049.75,1.0984,120.7734375,0.008404,19430.0,19470.0,4290.0,1246.1,1.0535,109.7265625,129.8125,171.9375,165.75,15.9,17590.0
2015-04-03 08:44:00,0.7615,1.4898,0.8003,2049.5,1.0991,120.7890625,0.008402,19440.0,19475.0,4290.0,1245.4,1.0537,109.71875,129.84375,172.0625,165.84375,15.9,17588.0
2015-04-03 08:45:00,0.7618,1.4903,0.8008,2048.0,1.0992,120.8046875,0.008406,19415.0,19455.0,4286.75,1243.4,1.0541,109.7265625,129.890625,172.15625,165.90625,15.95,17568.0
2015-04-03 08:46:00,0.7621,1.4908,0.8009,2047.75,1.1,120.796875,0.008409,19425.0,19460.0,4286.5,1243.5,1.055,109.71875,129.875,172.15625,165.9375,15.95,17570.0
2015-04-03 08:47:00,0.7628,1.4914,0.8009,2047.75,1.1009,120.8046875,0.008414,19415.0,19450.0,4286.75,1243.3,1.0555,109.71875,129.875,172.21875,166.03125,16.0,17569.0
2015-04-03 08:48:00,0.7638,1.4923,0.8016,2048.75,1.1017,120.8046875,0.008414,19410.0,19445.0,4288.75,1243.3,1.0556,109.71875,129.890625,172.21875,166.03125,16.0,17582.0
2015-04-03 08:49:00,0.7644,1.4924,0.8017,2047.0,1.1017,120.8203125,0.008422,19385.0,19415.0,4286.25,1242.3,1.0555,109.71875,129.921875,172.34375,166.15625,16.0,17566.0
2015-04-03 08:50:00,0.7639,1.4918,0.8014,2047.75,1.1015,120.8125,0.008413,19385.0,19420.0,4286.5,1242.9,1.0557,109.7265625,129.90625,172.28125,166.09375,16.0,17567.0
2015-04-03 08:51:00,0.7636,1.492,0.8017,2047.25,1.1012,120.828125,0.008413,19390.0,19425.0,4285.75,1242.6,1.0555,109.7265625,129.953125,172.40625,166.1875,16.0,17562.0
2015-04-03 08:52:00,0.7629,1.4911,0.8013,2047.0,1.1006,120.828125,0.008414,19390.0,19430.0,4285.5,1242.2,1.0551,109.7265625,129.9375,172.375,166.1875,16.0,17561.0
2015-04-03 08:53:00,0.7633,1.4919,0.801,2047.0,1.1007,120.8359375,0.008413,19400.0,19445.0,4286.5,1241.9,1.0555,109.7265625,129.953125,172.5,166.28125,16.0,17564.0
2015-04-03 08:54:00,0.7642,1.4929,0.8016,2046.5,1.102,120.8515625,0.00842,19385.0,19420.0,4285.0,1242.0,1.0563,109.734375,129.984375,172.59375,166.40625,16.0,17563.0
2015-04-03 08:55:00,0.7645,1.4924,0.8014,2045.5,1.1023,120.875,0.00842,19380.0,19415.0,4280.75,1242.0,1.0562,109.734375,130.03125,172.75,166.59375,16.0,17556.0
2015-04-03 08:56:00,0.7637,1.4917,0.8014,2045.25,1.1016,120.875,0.008418,19385.0,19420.0,4280.75,1241.8,1.0562,109.7421875,130.03125,172.78125,166.625,16.0,17547.0
2015-04-03 08:57:00,0.7645,1.4929,0.8017,2044.0,1.1021,120.90625,0.00842,19375.0,19410.0,4278.5,1241.1,1.0567,109.75,130.078125,172.9375,166.75,16.1,17540.0
2015-04-03 08:58:00,0.7642,1.492,0.8011,2043.75,1.1011,120.90625,0.008417000000000001,19375.0,19410.0,4277.75,1240.6,1.0559,109.75,130.078125,172.875,166.6875,16.1,17537.0
2015-04-03 08:59:00,0.7642,1.4916,0.8013,2043.0,1.1013,120.890625,0.008417000000000001,19380.0,19415.0,4276.5,1240.2,1.0562,109.7421875,130.046875,172.78125,166.59375,16.1,17534.0
2015-04-03 09:00:00,0.7644,1.4919,0.8015,2042.5,1.1016,120.8984375,0.008418,19380.0,19410.0,4275.5,1240.1,1.0563,109.7421875,130.0625,172.78125,166.65625,16.15,17528.0
2015-04-03 09:01:00,0.7653,1.493,0.8023,2043.25,1.103,120.890625,0.008424,19380.0,19415.0,4276.75,1240.0,1.0567,109.7421875,130.046875,172.8125,166.65625,16.15,17533.0
2015-04-03 09:02:00,0.7656,1.4935,0.8024,2042.5,1.103,120.8828125,0.008423,19380.0,19415.0,4276.5,1240.4,1.0565,109.7421875,130.046875,172.84375,166.6875,16.1,17534.0
2015-04-03 09:03:00,0.7657,1.4932,0.8023,2042.5,1.1027,120.8828125,0.008422,19375.0,19405.0,4274.25,1239.5,1.0564,109.734375,130.046875,172.875,166.71875,16.15,17526.0
2015-04-03 09:04:00,0.7653,1.4931,0.8024,2041.0,1.1027,120.859375,0.008423,19370.0,19405.0,4267.75,1239.3,1.057,109.734375,130.03125,172.875,166.71875,16.2,17516.0
2015-04-03 09:05:00,0.7657,1.4929,0.8032,2039.5,1.1028,120.8671875,0.008422,19370.0,19405.0,4266.75,1238.9,1.0568,109.734375,130.015625,172.78125,166.625,16.2,17509.0
2015-04-03 09:06:00,0.7651,1.4921,0.8024,2039.5,1.1023,120.8203125,0.008419,19370.0,19405.0,4266.5,1238.8,1.0567,109.7265625,129.96875,172.59375,166.4375,16.2,17506.0
2015-04-03 09:07:00,0.7651,1.4924,0.8026,2040.75,1.1024,120.8125,0.008422,19360.0,19390.0,4268.0,1239.2,1.0564,109.7265625,129.9375,172.40625,166.3125,16.2,17510.0
2015-04-03 09:08:00,0.7657,1.4929,0.803,2041.0,1.103,120.84375,0.008423,19355.0,19390.0,4269.0,1239.4,1.0566,109.734375,129.96875,172.5,166.40625,16.2,17513.0
2015-04-03 09:09:00,0.7656,1.4933,0.803,2040.75,1.1029,120.84375,0.008425,19340.0,19375.0,4268.25,1239.9,1.0567,109.734375,129.984375,172.5,166.375,16.2,17514.0
2015-04-03 09:10:00,0.7658,1.4938,0.8034,2040.75,1.1033,120.84375,0.008428,19340.0,19375.0,4267.25,1239.7,1.0567,109.734375,129.96875,172.46875,166.40625,16.2,17516.0
2015-04-03 09:11:00,0.7655,1.4934,0.803,2039.75,1.1032,120.890625,0.008427,19335.0,19365.0,4266.0,1238.2,1.057,109.7421875,130.03125,172.65625,166.5625,16.2,17507.0
2015-04-03 09:12:00,0.7647,1.4926,0.8025,2039.75,1.1026,120.859375,0.008427,19330.0,19360.0,4265.5,1238.0,1.0565,109.7421875,130.0,172.53125,166.4375,16.2,17506.0
2015-04-03 09:13:00,0.7648,1.4927,0.8024,2039.25,1.1026,120.875,0.00843,19330.0,19355.0,4263.0,1238.0,1.0563,109.7421875,130.015625,172.53125,166.4375,16.2,17503.0
2015-04-03 09:14:00,0.7643,1.4916,0.8021,2039.5,1.1018,120.875,0.008428,19330.0,19365.0,4263.75,1236.3,1.0563,109.7421875,130.03125,172.5625,166.5,16.25,17506.0
2015-04-03 09:15:00,0.7644,1.4915,0.8026,2039.75,1.1016,120.875,0.008427,19340.0,19375.0,4263.0,1236.6,1.0554,109.7421875,130.03125,172.625,166.5,16.25,17511.0
2015-04-03 09:16:00,0.7643,1.4918,0.8025,2039.75,1.1013,120.859375,0.008424,19340.0,19375.0,4263.0,1236.6,1.0553,109.7421875,130.0,172.53125,166.4375,16.25,17511.0
2015-04-03 09:17:00,0.7641,1.4909,0.8028,2039.75,1.1012,120.8359375,0.008421,19340.0,19375.0,4263.0,1236.6,1.0547,109.734375,129.9375,172.375,166.3125,16.25,17511.0
2015-04-03 09:18:00,0.7642,1.4914,0.8029,2039.75,1.1017,120.8515625,0.008422,19340.0,19375.0,4263.0,1236.6,1.0551,109.734375,129.984375,172.40625,166.34375,16.25,17511.0
2015-04-03 09:19:00,0.7642,1.4911,0.8029,2039.75,1.1011,120.8359375,0.008423,19340.0,19375.0,4263.0,1236.6,1.0553,109.734375,129.96875,172.375,166.34375,16.25,17511.0
2015-04-03 09:20:00,0.7644,1.4915,0.8029,2039.75,1.1014,120.8359375,0.008423,19340.0,19375.0,4263.0,1236.6,1.0553,109.734375,129.96875,172.40625,166.34375,16.25,17511.0
2015-04-03 09:21:00,0.7635,1.4908,0.8022,2039.75,1.1004,120.8125,0.008423,19340.0,19375.0,4263.0,1236.6,1.055,109.7265625,129.9375,172.375,166.3125,16.25,17511.0
2015-04-03 09:22:00,0.7635,1.4903,0.8021,2039.75,1.0999,120.8046875,0.008418,19340.0,19375.0,4263.0,1236.6,1.055,109.7265625,129.90625,172.15625,166.125,16.25,17511.0
2015-04-03 09:23:00,0.7635,1.4899,0.8022,2039.75,1.1002,120.796875,0.008416,19340.0,19375.0,4263.0,1236.6,1.0549,109.7265625,129.90625,172.125,166.09375,16.25,17511.0
2015-04-03 09:24:00,0.7635,1.4902,0.8025,2039.75,1.1007,120.796875,0.008416,19340.0,19375.0,4263.0,1236.6,1.0549,109.7265625,129.890625,172.125,166.0625,16.25,17511.0
2015-04-03 09:25:00,0.7636,1.4904,0.8026,2039.75,1.101,120.8046875,0.008419,19340.0,19375.0,4263.0,1236.6,1.0553,109.7265625,129.890625,172.09375,166.0625,16.25,17511.0
2015-04-03 09:26:00,0.7638,1.491,0.8028,2039.75,1.1017,120.8046875,0.008421,19340.0,19375.0,4263.0,1236.6,1.0556,109.7265625,129.90625,172.125,166.03125,16.25,17511.0
2015-04-03 09:27:00,0.7637,1.4907,0.8028,2039.75,1.1012,120.796875,0.008421,19340.0,19375.0,4263.0,1236.6,1.0556,109.7265625,129.890625,172.125,166.03125,16.25,17511.0
2015-04-03 09:28:00,0.7632,1.4902,0.8026,2039.75,1.1007,120.796875,0.008418,19340.0,19375.0,4263.0,1236.6,1.0551,109.7265625,129.875,172.09375,166.03125,16.25,17511.0
2015-04-03 09:29:00,0.7624,1.4897,0.8024,2039.75,1.1003,120.7890625,0.008417000000000001,19340.0,19375.0,4263.0,1236.6,1.0549,109.7265625,129.875,172.09375,166.0625,16.25,17511.0
2015-04-03 09:30:00,0.7626,1.4902,0.8022,2039.75,1.1003,120.796875,0.008418,19340.0,19375.0,4263.0,1236.6,1.0555,109.7265625,129.890625,172.09375,166.0625,16.25,17511.0
2015-04-03 09:31:00,0.7626,1.4899,0.8026,2039.75,1.1005,120.8125,0.008418,19340.0,19375.0,4263.0,1236.6,1.0557,109.7265625,129.921875,172.21875,166.125,16.25,17511.0
2015-04-03 09:32:00,0.7624,1.49,0.8024,2039.75,1.1006,120.828125,0.00842,19340.0,19375.0,4263.0,1236.6,1.0556,109.7265625,129.9375,172.21875,166.125,16.25,17511.0
2015-04-03 09:33:00,0.7627,1.4905,0.8027,2039.75,1.1013,120.828125,0.008421,19340.0,19375.0,4263.0,1236.6,1.056,109.7265625,129.953125,172.1875,166.125,16.25,17511.0
2015-04-03 09:34:00,0.7626,1.4905,0.8027,2039.75,1.101,120.8046875,0.00842,19340.0,19375.0,4263.0,1236.6,1.056,109.7265625,129.90625,172.1875,166.125,16.25,17511.0
2015-04-03 09:35:00,0.7625,1.4905,0.8025,2039.75,1.101,120.8125,0.00842,19340.0,19375.0,4263.0,1236.6,1.056,109.7265625,129.921875,172.15625,166.09375,16.25,17511.0
2015-04-03 09:36:00,0.7626,1.4903,0.8026,2039.75,1.1009,120.828125,0.008422,19340.0,19375.0,4263.0,1236.6,1.0564,109.7265625,129.9375,172.21875,166.15625,16.25,17511.0
2015-04-03 09:37:00,0.7626,1.4903,0.8026,2039.75,1.1007,120.828125,0.008422,19340.0,19375.0,4263.0,1236.6,1.056,109.734375,129.921875,172.1875,166.125,16.25,17511.0
2015-04-03 09:38:00,0.7624,1.4902,0.8026,2039.75,1.1004,120.8203125,0.008422,19340.0,19375.0,4263.0,1236.6,1.0558,109.734375,129.921875,172.125,166.03125,16.25,17511.0
2015-04-03 09:39:00,0.7619,1.49,0.8022,2039.75,1.1003,120.8203125,0.008418,19340.0,19375.0,4263.0,1236.6,1.0555,109.734375,129.90625,172.09375,166.03125,16.25,17511.0
2015-04-03 09:40:00,0.7613,1.4899,0.8021,2039.75,1.1004,120.8203125,0.008415,19340.0,19375.0,4263.0,1236.6,1.0556,109.7265625,129.90625,172.0625,166.03125,16.25,17511.0
2015-04-03 09:41:00,0.7619,1.4898,0.8022,2039.75,1.1002,120.8203125,0.008418,19340.0,19375.0,4263.0,1236.6,1.0557,109.7265625,129.921875,172.09375,166.03125,16.25,17511.0
2015-04-03 09:42:00,0.7615,1.4894,0.8021,2039.75,1.0998,120.8125,0.008416,19340.0,19375.0,4263.0,1236.6,1.0551,109.7265625,129.90625,172.0625,166.0,16.25,17511.0
2015-04-03 09:43:00,0.7618,1.4896,0.8022,2039.75,1.1003,120.8046875,0.008418,19340.0,19375.0,4263.0,1236.6,1.0551,109.7265625,129.890625,171.9375,165.9375,16.25,17511.0
2015-04-03 09:44:00,0.7618,1.4895,0.8021,2039.75,1.1001,120.796875,0.008416,19340.0,19375.0,4263.0,1236.6,1.0553,109.71875,129.875,171.875,165.8125,16.25,17511.0
2015-04-03 09:45:00,0.7619,1.4893,0.8022,2039.75,1.1004,120.7890625,0.008416,19340.0,19375.0,4263.0,1236.6,1.0547,109.71875,129.859375,171.84375,165.78125,16.25,17511.0
2015-04-03 09:46:00,0.7623,1.4896,0.8022,2039.75,1.1006,120.7890625,0.008417000000000001,19340.0,19375.0,4263.0,1236.6,1.0545,109.71875,129.84375,171.8125,165.78125,16.25,17511.0
2015-04-03 09:47:00,0.7617,1.4893,0.8025,2039.75,1.1003,120.7890625,0.008416,19340.0,19375.0,4263.0,1236.6,1.0543,109.71875,129.84375,171.84375,165.8125,16.25,17511.0
2015-04-03 09:48:00,0.7619,1.4892,0.8024,2039.75,1.1001,120.7890625,0.008414,19340.0,19375.0,4263.0,1236.6,1.0542,109.71875,129.859375,171.8125,165.78125,16.25,17511.0
2015-04-03 09:49:00,0.7613,1.489,0.8024,2039.75,1.1001,120.796875,0.008415,19340.0,19375.0,4263.0,1236.6,1.0542,109.7265625,129.875,171.875,165.8125,16.25,17511.0
2015-04-03 09:50:00,0.7611,1.4888,0.8025,2039.75,1.0997,120.796875,0.008415,19340.0,19375.0,4263.0,1236.6,1.0542,109.7265625,129.875,171.9375,165.875,16.25,17511.0
2015-04-03 09:51:00,0.7616,1.4885,0.8026,2039.75,1.0996,120.7890625,0.008416,19340.0,19375.0,4263.0,1236.6,1.0543,109.71875,129.875,171.9375,165.90625,16.25,17511.0
2015-04-03 09:52:00,0.7616,1.4886,0.8026,2039.75,1.0996,120.796875,0.008415,19340.0,19375.0,4263.0,1236.6,1.0543,109.71875,129.859375,171.90625,165.90625,16.25,17511.0
2015-04-03 09:53:00,0.7613,1.4885,0.8025,2039.75,1.0997,120.7890625,0.008415,19340.0,19375.0,4263.0,1236.6,1.0544,109.71875,129.875,171.90625,165.875,16.25,17511.0
2015-04-03 09:54:00,0.7617,1.4893,0.8026,2039.75,1.1002,120.7890625,0.008415,19340.0,19375.0,4263.0,1236.6,1.0545,109.71875,129.875,171.875,165.84375,16.25,17511.0
2015-04-03 09:55:00,0.7623,1.49,0.8027,2039.75,1.1009,120.7890625,0.008417000000000001,19340.0,19375.0,4263.0,1236.6,1.0551,109.71875,129.875,171.875,165.8125,16.25,17511.0
2015-04-03 09:56:00,0.7619,1.4899,0.8026,2039.75,1.1006,120.7890625,0.008418,19340.0,19375.0,4263.0,1236.6,1.0549,109.71875,129.875,171.9375,165.8125,16.25,17511.0
2015-04-03 09:57:00,0.762,1.49,0.8027,2039.75,1.1011,120.796875,0.008419,19340.0,19375.0,4263.0,1236.6,1.0549,109.7265625,129.875,171.84375,165.78125,16.25,17511.0
2015-04-03 09:58:00,0.762,1.4905,0.8027,2039.75,1.1011,120.8046875,0.008419,19340.0,19375.0,4263.0,1236.6,1.0549,109.71875,129.890625,171.875,165.8125,16.25,17511.0
2015-04-03 09:59:00,0.762,1.49,0.8028,2039.75,1.1009,120.8203125,0.008419,19340.0,19375.0,4263.0,1236.6,1.055,109.71875,129.890625,171.9375,165.875,16.25,17511.0
2015-04-03 10:00:00,0.762,1.49,0.8029,2039.75,1.1011,120.8359375,0.008421,19340.0,19375.0,4263.0,1236.6,1.055,109.7265625,129.9375,172.0,165.90625,16.25,17511.0
2015-04-03 10:01:00,0.7624,1.4909,0.8029,2039.75,1.1014,120.828125,0.008422,19340.0,19375.0,4263.0,1236.6,1.0553,109.7265625,129.921875,172.0625,165.96875,16.25,17511.0
2015-04-03 10:02:00,0.7625,1.4907,0.803,2039.75,1.1014,120.8359375,0.008421,19340.0,19375.0,4263.0,1236.6,1.0553,109.7265625,129.9375,172.03125,165.96875,16.25,17511.0
2015-04-03 10:03:00,0.7621,1.4903,0.803,2039.75,1.1013,120.828125,0.008421,19340.0,19375.0,4263.0,1236.6,1.0553,109.7265625,129.921875,172.0,165.9375,16.25,17511.0
2015-04-03 10:04:00,0.7622,1.4904,0.803,2039.75,1.1013,120.8203125,0.00842,19340.0,19375.0,4263.0,1236.6,1.0553,109.7265625,129.921875,171.96875,165.9375,16.25,17511.0
2015-04-03 10:05:00,0.7624,1.4907,0.8028,2039.75,1.1015,120.828125,0.00842,19340.0,19375.0,4263.0,1236.6,1.0555,109.7265625,129.90625,171.96875,165.9375,16.25,17511.0
2015-04-03 10:06:00,0.7623,1.4904,0.8027,2039.75,1.1012,120.8203125,0.00842,19340.0,19375.0,4263.0,1236.6,1.0555,109.7265625,129.90625,171.90625,165.84375,16.25,17511.0
2015-04-03 10:07:00,0.7623,1.4905,0.8028,2039.75,1.1015,120.828125,0.00842,19340.0,19375.0,4263.0,1236.6,1.0555,109.7265625,129.90625,171.96875,165.90625,16.25,17511.0
2015-04-03 10:08:00,0.7628,1.4914,0.803,2039.75,1.1016,120.8359375,0.00842,19340.0,19375.0,4263.0,1236.6,1.0555,109.734375,129.9375,171.96875,165.9375,16.25,17511.0
2015-04-03 10:09:00,0.7626,1.4912,0.8028,2039.75,1.1016,120.828125,0.00842,19340.0,19375.0,4263.0,1236.6,1.0555,109.7265625,129.921875,171.96875,165.9375,16.25,17511.0
2015-04-03 10:10:00,0.7628,1.491,0.8028,2039.75,1.1015,120.8359375,0.008419,19340.0,19375.0,4263.0,1236.6,1.0555,109.734375,129.9375,172.0,165.9375,16.25,17511.0
2015-04-03 10:11:00,0.7628,1.491,0.8028,2039.75,1.1014,120.84375,0.008419,19340.0,19375.0,4263.0,1236.6,1.0555,109.734375,129.953125,171.96875,165.90625,16.25,17511.0
2015-04-03 10:12:00,0.7623,1.491,0.8026,2039.75,1.1009,120.84375,0.008417000000000001,19340.0,19375.0,4263.0,1236.6,1.0554,109.734375,129.9375,171.96875,165.90625,16.25,17511.0
2015-04-03 10:13:00,0.7629,1.4911,0.8028,2039.75,1.1012,120.8515625,0.008417000000000001,19340.0,19375.0,4263.0,1236.6,1.0554,109.7421875,129.953125,172.0,165.90625,16.25,17511.0
2015-04-03 10:14:00,0.7628,1.4908,0.8028,2039.75,1.101,120.859375,0.008417000000000001,19340.0,19375.0,4263.0,1236.6,1.0554,109.7421875,129.96875,172.03125,165.96875,16.25,17511.0
2015-04-03 10:15:00,0.7628,1.491,0.8027,2039.75,1.101,120.8671875,0.008418,19340.0,19375.0,4263.0,1236.6,1.0554,109.7421875,129.984375,172.09375,166.0,16.25,17511.0
2015-04-03 10:16:00,0.7627,1.491,0.8027,2039.75,1.1009,120.875,0.008417000000000001,19340.0,19375.0,4263.0,1236.6,1.0554,109.7421875,129.984375,172.09375,166.0,16.25,17511.0
2015-04-03 10:17:00,0.7629,1.4912,0.8027,2039.75,1.1011,120.875,0.008418,19340.0,19375.0,4263.0,1236.6,1.0553,109.734375,129.984375,172.09375,166.0,16.25,17511.0
2015-04-03 10:18:00,0.763,1.4912,0.8028,2039.75,1.1013,120.875,0.008419,19340.0,19375.0,4263.0,1236.6,1.0553,109.7421875,129.984375,172.09375,166.0,16.25,17511.0
2015-04-03 10:19:00,0.763,1.4914,0.8028,2039.75,1.1012,120.875,0.008419,19340.0,19375.0,4263.0,1236.6,1.0554,109.7421875,129.984375,172.09375,166.0,16.25,17511.0
2015-04-03 10:20:00,0.7631,1.4914,0.8029,2039.75,1.1015,120.8828125,0.008419,19340.0,19375.0,4263.0,1236.6,1.0554,109.7421875,130.0,172.125,166.03125,16.25,17511.0
2015-04-03 10:21:00,0.7632,1.4917,0.8033,2039.75,1.1019,120.890625,0.008422,19340.0,19375.0,4263.0,1236.6,1.0559,109.7421875,130.015625,172.15625,166.0625,16.25,17511.0
2015-04-03 10:22:00,0.7635,1.4915,0.8031,2039.75,1.1018,120.8828125,0.008421,19340.0,19375.0,4263.0,1236.6,1.0558,109.7421875,130.0,172.125,166.03125,16.25,17511.0
