,@3N#,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2021-01-08 00:49:00,116.3984375,0.77745,43.7,1.3567,38555.0,497.5,2542.0,0.7888,79.8,3812.25,1.22795,125.6328125,137.375,69.525,0.009631,120.0,596.75,114.9,2207.8,1343.8,28005.0,28040.0,12964.25,2110.1,1359.25,15.73,1.1311,431.8,153.671875,110.44140625,136.75,204.15625,168.53125,22.95,643.0,31089.0,177.19,135.12,222.92,50.98,54.51,3632.0,112.27,20.45,439.75,1.5472,1.4968,167.5,54.5,1692.0,50.96,1909.2,3.7095,1.5426,2.6830000000000003,1126.0,1.4903,27.1,435.6
2021-01-08 00:50:00,116.3984375,0.77755,43.76,1.3567,38575.0,497.75,2542.0,0.7888,79.88,3812.75,1.2279,125.640625,137.375,69.525,0.009631,120.0,596.75,114.9,2207.8,1343.8,28015.0,28045.0,12964.5,2110.2,1360.5,15.73,1.1311,432.0,153.671875,110.44140625,136.75,204.125,168.53125,22.95,643.25,31093.0,177.19,135.12,222.92,50.98,54.53,3633.0,112.27,20.45,439.75,1.5472,1.4968,167.5,54.5,1692.0,50.97,1909.6,3.7115,1.5426,2.687,1126.0,1.4903,27.105,435.6
2021-01-08 00:51:00,116.3984375,0.77755,43.76,1.3567,38520.0,497.75,2542.0,0.7888,79.77,3813.0,1.22795,125.640625,137.375,69.525,0.009631,120.0,596.75,114.9,2207.8,1343.8,28040.0,28070.0,12967.0,2109.9,1360.75,15.73,1.1311,432.2,153.6875,110.44140625,136.75,204.15625,168.53125,22.95,643.25,31101.0,177.18,135.12,222.9,50.98,54.51,3634.0,112.27,20.45,440.0,1.5472,1.4968,167.49,54.52,1692.0,50.97,1909.9,3.712,1.5426,2.6830000000000003,1126.0,1.4902,27.12,435.6
2021-01-08 00:52:00,116.3984375,0.77755,43.74,1.3567,38490.0,497.5,2542.0,0.7888,79.77,3813.0,1.22785,125.640625,137.375,69.525,0.009631,120.0,597.0,114.9,2207.8,1345.0,28035.0,28070.0,12966.75,2109.9,1360.5,15.73,1.1311,432.2,153.6875,110.44140625,136.75,204.125,168.53125,22.95,643.25,31101.0,177.18,135.12,222.9,50.98,54.52,3634.0,112.27,20.45,440.0,1.5472,1.4968,167.49,54.52,1692.0,50.97,1909.7,3.7125,1.5426,2.685,1126.0,1.4906,27.115,435.6
2021-01-08 00:53:00,116.3984375,0.77755,43.74,1.3567,38525.0,497.5,2542.0,0.7888,79.83,3813.0,1.2277,125.640625,137.375,69.525,0.0096305,120.0,597.0,114.9,2207.8,1345.0,28040.0,28070.0,12967.25,2109.9,1360.0,15.73,1.131,432.0,153.6875,110.44140625,136.75,204.15625,168.53125,22.95,643.25,31102.0,177.18,135.12,222.9,50.98,54.52,3634.0,112.27,20.45,440.0,1.5472,1.4968,167.49,54.52,1692.0,50.97,1909.1,3.713,1.5426,2.6860000000000004,1126.0,1.4905,27.11,435.6
2021-01-08 00:54:00,116.3984375,0.7776,43.72,1.3568,38435.0,497.5,2542.0,0.78885,79.83,3812.25,1.2278,125.640625,137.375,69.525,0.009631,120.0,596.75,114.9,2207.8,1345.0,28045.0,28070.0,12966.5,2109.3,1359.75,15.73,1.131,431.8,153.703125,110.4375,136.765625,204.21875,168.5625,22.95,643.25,31098.0,177.19,135.12,222.9,50.98,54.52,3634.0,112.27,20.45,440.0,1.5472,1.4968,167.49,54.52,1692.0,50.95,1909.8,3.713,1.5426,2.6860000000000004,1126.0,1.4905,27.105,435.6
2021-01-08 00:55:00,116.3984375,0.77765,43.73,1.3567,38375.0,497.5,2542.0,0.7889,79.82,3812.75,1.22775,125.640625,137.375,69.525,0.009631,120.0,596.75,114.9,2207.8,1345.0,28055.0,28090.0,12968.0,2110.0,1359.75,15.73,1.131,432.0,153.6875,110.4375,136.75,204.21875,168.5625,22.95,643.0,31101.0,177.19,135.12,222.9,50.98,54.53,3635.0,112.27,20.45,440.0,1.5472,1.4968,167.49,54.52,1692.0,50.98,1909.8,3.7145,1.5426,2.6860000000000004,1126.0,1.4905,27.105,435.6
2021-01-08 00:56:00,116.3984375,0.7777,43.76,1.3568,38410.0,498.0,2542.0,0.7889,79.85,3812.25,1.2278,125.640625,137.375,69.525,0.009632,120.0,596.75,114.9,2207.8,1345.0,28065.0,28090.0,12967.0,2109.3,1359.75,15.73,1.1311,431.8,153.6875,110.4375,136.75,204.21875,168.5625,22.95,643.25,31098.0,177.19,135.12,222.9,50.98,54.53,3634.0,112.27,20.45,440.25,1.5472,1.4968,167.49,54.51,1692.0,50.97,1909.6,3.714,1.5426,2.685,1126.0,1.4901,27.1,435.6
2021-01-08 00:57:00,116.3984375,0.77765,43.76,1.3567,38410.0,498.0,2542.0,0.7889,79.85,3812.75,1.2278,125.640625,137.375,69.525,0.0096325,120.0,596.75,114.9,2207.8,1345.0,28065.0,28095.0,12968.5,2109.7,1359.75,15.73,1.1313,431.8,153.6875,110.4375,136.75,204.21875,168.5625,22.95,643.25,31101.0,177.19,135.12,222.9,50.98,54.55,3636.0,112.27,20.45,440.25,1.5472,1.4968,167.51,54.55,1692.0,50.98,1909.6,3.714,1.5426,2.6839999999999997,1126.0,1.4901,27.11,435.6
2021-01-08 00:58:00,116.3984375,0.7777,43.77,1.3568,38340.0,498.0,2542.0,0.7889,79.85,3812.25,1.2279,125.640625,137.375,69.525,0.0096335,120.0,597.0,114.9,2207.8,1345.0,28060.0,28095.0,12966.0,2109.7,1360.0,15.73,1.1313,431.8,153.6875,110.4375,136.75,204.21875,168.5625,22.95,643.25,31097.0,177.18,135.12,222.9,50.98,54.56,3635.0,112.27,20.45,440.25,1.5472,1.4968,167.5,54.57,1692.0,50.99,1909.5,3.714,1.5447,2.685,1126.0,1.4901,27.12,435.6
2021-01-08 00:59:00,116.3984375,0.7776,43.76,1.3567,38340.0,498.25,2542.0,0.7889,79.73,3811.75,1.2277,125.640625,137.375,69.525,0.009633,120.0,597.0,114.9,2207.8,1343.9,28065.0,28095.0,12966.5,2109.7,1359.75,15.73,1.1313,431.8,153.6875,110.4375,136.75,204.21875,168.5625,22.95,643.25,31094.0,177.17,135.12,222.86,50.98,54.57,3635.0,112.27,20.45,440.25,1.5472,1.4968,167.5,54.57,1692.0,51.0,1909.3,3.7155,1.5447,2.685,1127.0,1.4901,27.11,435.6
2021-01-08 01:00:00,116.3984375,0.7774,43.77,1.3566,38340.0,498.25,2542.0,0.7888,79.73,3812.5,1.2275,125.640625,137.375,69.525,0.0096305,120.0,597.0,114.9,2207.8,1343.7,28090.0,28120.0,12967.75,2109.6,1359.75,15.73,1.1311,431.7,153.6875,110.4375,136.75,204.25,168.5625,22.95,643.25,31100.0,177.17,135.12,222.86,50.98,54.56,3636.0,112.27,20.45,440.25,1.5472,1.4968,167.5,54.57,1692.0,50.99,1908.7,3.7145,1.5447,2.6839999999999997,1125.4,1.4901,27.085,435.6
2021-01-08 01:01:00,116.3984375,0.77735,43.84,1.3567,38340.0,498.5,2542.0,0.78885,79.86,3813.0,1.22755,125.6328125,137.375,69.525,0.0096305,120.0,597.25,114.9,2207.8,1344.5,28115.0,28135.0,12969.75,2109.7,1360.75,15.73,1.1311,432.1,153.6875,110.4375,136.765625,204.21875,168.5625,22.95,644.0,31101.0,177.18,135.12,222.82,51.02,54.58,3635.0,112.27,20.45,440.5,1.5472,1.4968,167.5,54.57,1692.0,51.01,1908.9,3.7165,1.5457,2.6830000000000003,1125.3,1.4921,27.1,435.6
2021-01-08 01:02:00,116.3984375,0.7774,43.85,1.3565,38390.0,498.5,2542.0,0.78885,79.86,3814.0,1.22775,125.640625,137.375,69.525,0.00963,120.0,597.25,114.9,2207.8,1344.7,28090.0,28120.0,12973.5,2109.8,1361.25,15.73,1.1312,432.1,153.6875,110.4375,136.765625,204.25,168.5625,22.95,644.0,31109.0,177.18,135.12,222.82,51.02,54.57,3637.0,112.27,20.45,440.5,1.5472,1.4968,167.5,54.57,1692.0,51.02,1909.0,3.716,1.5453,2.685,1125.3,1.4921,27.105,435.6
2021-01-08 01:03:00,116.3984375,0.7774,43.85,1.3567,38235.0,498.5,2542.0,0.78885,79.86,3814.25,1.2277,125.640625,137.375,69.525,0.009631,120.0,597.25,114.9,2207.8,1345.2,28085.0,28105.0,12973.0,2110.2,1361.5,15.73,1.1313,432.2,153.6875,110.4375,136.765625,204.21875,168.5625,22.95,644.0,31108.0,177.18,135.12,222.82,51.04,54.58,3637.0,112.27,20.45,440.5,1.5472,1.4968,167.5,54.57,1692.0,51.02,1909.2,3.7175,1.5456,2.685,1125.4,1.4921,27.11,435.6
2021-01-08 01:04:00,116.3984375,0.77735,43.83,1.3565,38225.0,498.5,2542.0,0.78885,79.77,3813.75,1.22765,125.640625,137.375,69.525,0.0096305,120.0,597.25,114.9,2207.8,1344.8,28095.0,28120.0,12969.0,2110.0,1360.75,15.73,1.1312,432.1,153.6875,110.4375,136.75,204.25,168.59375,22.95,643.75,31106.0,177.19,135.12,222.82,51.04,54.56,3637.0,112.27,20.45,440.0,1.5472,1.4968,167.5,54.54,1692.0,51.0,1908.8,3.714,1.5443,2.6860000000000004,1126.7,1.4911,27.11,435.6
2021-01-08 01:05:00,116.3984375,0.77735,43.83,1.3565,38275.0,498.5,2542.0,0.7888,79.77,3813.5,1.2277,125.640625,137.375,69.525,0.0096305,120.0,597.25,114.9,2207.8,1344.8,28085.0,28115.0,12968.0,2109.2,1361.0,15.73,1.1312,432.1,153.6875,110.4375,136.75,204.25,168.5625,22.95,644.0,31103.0,177.19,135.12,222.82,51.04,54.56,3635.0,112.27,20.45,440.0,1.5472,1.4968,167.5,54.56,1692.0,51.0,1909.1,3.7125,1.5443,2.6860000000000004,1126.7,1.4911,27.095,435.6
2021-01-08 01:06:00,116.3984375,0.77735,43.87,1.3565,38185.0,498.75,2542.0,0.7888,79.77,3814.5,1.22765,125.6328125,137.375,69.525,0.00963,120.0,597.25,114.9,2207.8,1345.2,28120.0,28140.0,12971.75,2110.0,1361.5,15.73,1.1311,432.1,153.6875,110.4375,136.75,204.25,168.5625,22.9,643.75,31114.0,177.18,135.12,222.82,51.04,54.61,3637.0,112.27,20.45,440.5,1.5472,1.4968,167.5,54.56,1692.0,51.05,1909.7,3.716,1.5443,2.687,1126.9,1.4928,27.115,435.6
2021-01-08 01:07:00,116.3984375,0.77735,43.86,1.3565,38160.0,498.5,2542.0,0.78885,79.77,3814.5,1.22765,125.640625,137.375,69.525,0.009629500000000001,120.0,597.25,114.9,2207.8,1345.3,28140.0,28165.0,12970.0,2110.4,1361.0,15.73,1.1311,431.9,153.6875,110.4375,136.75,204.1875,168.5625,22.9,643.75,31117.0,177.18,135.12,222.82,51.04,54.59,3640.0,112.27,20.45,440.75,1.5472,1.4968,167.5,54.56,1692.0,51.03,1909.0,3.7155,1.5443,2.688,1126.9,1.4928,27.11,435.6
2021-01-08 01:08:00,116.3984375,0.77735,43.85,1.3564,38065.0,498.5,2542.0,0.78885,79.77,3815.0,1.2277,125.640625,137.375,69.525,0.009629,120.0,597.25,114.9,2207.8,1345.3,28160.0,28185.0,12972.25,2111.6,1361.25,15.73,1.131,432.0,153.6875,110.4375,136.75,204.21875,168.5625,22.9,643.25,31122.0,177.18,135.12,222.82,51.04,54.6,3643.0,112.27,20.45,440.75,1.5472,1.4968,167.5,54.61,1692.0,51.04,1908.5,3.7145,1.5462,2.6889999999999996,1126.9,1.4928,27.095,435.6
2021-01-08 01:09:00,116.3984375,0.7774,43.87,1.3565,37990.0,498.25,2542.0,0.7889,79.77,3815.25,1.2277,125.640625,137.375,69.525,0.0096305,120.0,596.75,114.9,2207.8,1345.3,28165.0,28190.0,12972.0,2111.5,1361.0,15.73,1.131,432.0,153.6875,110.4375,136.75,204.25,168.53125,22.9,643.25,31123.0,177.19,135.12,222.82,51.04,54.66,3643.0,112.27,20.45,441.0,1.5472,1.4968,167.5,54.63,1692.0,51.08,1908.4,3.7155,1.5471,2.687,1126.8,1.4928,27.1,435.6
2021-01-08 01:10:00,116.3984375,0.7774,43.85,1.3565,38075.0,498.5,2542.0,0.7889,79.77,3815.0,1.22775,125.640625,137.375,69.525,0.00963,120.0,596.75,114.9,2207.8,1345.3,28160.0,28180.0,12972.0,2111.5,1360.75,15.73,1.1311,432.0,153.6875,110.4375,136.75,204.21875,168.53125,22.9,643.5,31124.0,177.19,135.12,222.82,51.04,54.65,3642.0,112.27,20.45,441.25,1.5472,1.4968,167.5,54.67,1692.0,51.08,1908.5,3.7155,1.548,2.687,1127.1,1.4928,27.1,435.6
2021-01-08 01:11:00,116.3984375,0.7774,43.83,1.3565,38265.0,498.25,2542.0,0.78885,79.77,3815.0,1.2279,125.640625,137.375,69.525,0.0096305,120.0,596.75,114.9,2207.8,1346.3,28160.0,28190.0,12971.25,2111.5,1360.75,15.73,1.1312,431.9,153.6875,110.4375,136.75,204.25,168.5625,22.9,643.5,31118.0,177.19,135.12,222.82,51.04,54.65,3642.0,112.27,20.45,441.0,1.5472,1.4968,167.5,54.66,1692.0,51.07,1908.2,3.713,1.548,2.687,1126.0,1.4943,27.075,435.6
2021-01-08 01:12:00,116.3984375,0.7774,43.83,1.3566,38290.0,498.25,2542.0,0.78885,79.77,3815.75,1.22785,125.640625,137.375,69.525,0.0096305,120.0,597.0,114.9,2207.8,1346.5,28190.0,28215.0,12972.0,2111.9,1360.75,15.73,1.1312,431.9,153.6875,110.4375,136.75,204.25,168.5625,22.9,643.75,31126.0,177.19,135.12,222.82,51.04,54.64,3642.0,112.27,20.45,441.0,1.5472,1.4968,167.5,54.66,1692.0,51.06,1908.0,3.7135,1.548,2.69,1125.9,1.4938,27.085,435.6
2021-01-08 01:13:00,116.3984375,0.77755,43.86,1.3568,38290.0,498.25,2542.0,0.78895,79.77,3816.0,1.22805,125.640625,137.375,69.525,0.0096315,120.0,597.0,114.9,2207.8,1346.5,28200.0,28220.0,12973.0,2112.1,1361.25,15.73,1.1313,431.9,153.6875,110.4375,136.75,204.25,168.5625,22.9,643.5,31137.0,177.19,135.12,222.82,51.04,54.65,3644.0,112.27,20.45,441.0,1.5472,1.4968,167.5,54.65,1692.0,51.06,1908.1,3.714,1.5474,2.6839999999999997,1126.7,1.4938,27.08,435.6
2021-01-08 01:14:00,116.3984375,0.7775,43.83,1.3568,38625.0,498.25,2542.0,0.78895,79.77,3815.25,1.22805,125.640625,137.375,69.525,0.009631,120.0,597.0,114.9,2207.8,1346.3,28175.0,28200.0,12970.25,2111.6,1361.25,15.73,1.1311,431.9,153.6875,110.4375,136.75,204.25,168.53125,22.9,643.75,31141.0,177.19,135.12,222.82,51.04,54.64,3642.0,112.27,20.45,441.0,1.5472,1.4968,167.5,54.65,1692.0,51.06,1907.9,3.7135,1.5474,2.685,1127.3,1.4938,27.075,435.6
2021-01-08 01:15:00,116.3984375,0.7774,43.8,1.3568,38620.0,498.0,2542.0,0.7889,79.77,3815.0,1.22795,125.640625,137.375,69.525,0.0096305,120.0,596.75,114.9,2207.8,1345.8,28145.0,28175.0,12969.0,2111.9,1360.75,15.73,1.1311,431.8,153.6875,110.4375,136.75,204.25,168.53125,22.9,643.5,31138.0,177.19,135.12,222.82,51.04,54.65,3642.0,112.27,20.45,441.0,1.5472,1.4968,167.5,54.65,1692.0,51.07,1906.8,3.713,1.5474,2.6839999999999997,1127.3,1.4938,27.055,435.6
2021-01-08 01:16:00,116.3984375,0.77765,43.83,1.357,38715.0,498.25,2542.0,0.7889,79.77,3815.5,1.2281,125.640625,137.375,69.525,0.009632,120.0,597.25,114.9,2207.8,1345.8,28150.0,28170.0,12971.0,2112.2,1361.5,15.73,1.1313,432.0,153.6875,110.4375,136.75,204.25,168.53125,22.9,644.0,31145.0,177.19,135.12,222.82,51.04,54.67,3642.0,112.27,20.45,441.0,1.5472,1.4968,167.5,54.67,1692.0,51.09,1907.1,3.7165,1.5474,2.6839999999999997,1127.3,1.4941,27.065,435.6
2021-01-08 01:17:00,116.3984375,0.77785,43.81,1.3573,38765.0,498.5,2542.0,0.789,79.77,3815.25,1.22825,125.640625,137.375,69.525,0.0096325,120.0,597.25,114.9,2207.8,1345.8,28155.0,28180.0,12970.0,2112.1,1360.75,15.73,1.1313,432.0,153.6875,110.4375,136.75,204.21875,168.53125,22.9,644.25,31144.0,177.19,135.12,222.82,51.04,54.67,3642.0,112.27,20.45,441.0,1.5472,1.4968,167.5,54.67,1692.0,51.09,1907.5,3.7155,1.5474,2.6839999999999997,1126.1,1.4941,27.075,435.6
2021-01-08 01:18:00,116.3984375,0.77795,43.83,1.3573,38765.0,498.25,2542.0,0.78905,79.77,3814.75,1.2282,125.640625,137.375,69.525,0.009633,120.0,597.5,114.9,2207.8,1345.8,28155.0,28180.0,12967.25,2111.9,1361.5,15.73,1.1313,431.9,153.6875,110.4375,136.75,204.21875,168.53125,22.9,645.0,31136.0,177.19,135.12,222.82,51.04,54.67,3641.0,112.27,20.45,441.5,1.5472,1.4968,167.5,54.69,1692.0,51.09,1908.3,3.7135,1.5479,2.682,1126.1,1.494,27.085,435.6
2021-01-08 01:19:00,116.3984375,0.77805,43.84,1.3575,38760.0,498.5,2542.0,0.78905,79.85,3815.0,1.22825,125.640625,137.375,69.525,0.0096325,120.0,597.5,114.9,2207.8,1346.6,28150.0,28175.0,12969.25,2112.0,1362.0,15.73,1.1313,432.2,153.6875,110.4375,136.75,204.21875,168.53125,22.95,645.0,31139.0,177.19,135.12,222.82,51.13,54.69,3640.0,112.27,20.45,441.5,1.5472,1.4968,167.5,54.69,1692.0,51.11,1908.0,3.7155,1.5484,2.6830000000000003,1126.2,1.494,27.09,435.6
2021-01-08 01:20:00,116.3984375,0.7781,43.84,1.3576,38725.0,498.5,2542.0,0.78905,79.85,3815.25,1.2283,125.640625,137.375,69.525,0.009633,120.0,598.0,114.9,2207.8,1346.6,28155.0,28175.0,12969.75,2111.8,1362.5,15.73,1.1313,432.3,153.6875,110.4375,136.765625,204.21875,168.53125,22.95,645.0,31140.0,177.19,135.12,222.82,51.13,54.69,3641.0,112.27,20.45,441.5,1.5472,1.4968,167.51,54.69,1692.0,51.11,1908.1,3.7185,1.5484,2.6830000000000003,1126.2,1.4952,27.095,435.6
2021-01-08 01:21:00,116.3984375,0.77815,43.85,1.3576,38765.0,498.5,2542.0,0.7892,79.88,3815.25,1.22825,125.640625,137.375,69.525,0.0096335,120.0,598.0,114.9,2207.8,1347.7,28150.0,28175.0,12970.25,2111.9,1362.25,15.73,1.1313,432.3,153.6875,110.4375,136.765625,204.25,168.53125,22.95,645.25,31135.0,177.19,135.12,222.82,51.15,54.72,3641.0,112.27,20.45,442.0,1.5472,1.4968,167.51,54.73,1692.0,51.15,1907.7,3.7185,1.5502,2.682,1126.2,1.4958,27.095,435.6
2021-01-08 01:22:00,116.3984375,0.778,43.85,1.3575,38785.0,498.25,2542.0,0.7891,79.82,3814.5,1.22825,125.640625,137.375,69.525,0.0096335,120.0,598.25,114.9,2207.8,1347.7,28145.0,28175.0,12970.0,2111.5,1362.25,15.73,1.1313,432.4,153.6875,110.4375,136.75,204.3125,168.59375,22.95,645.0,31131.0,177.19,135.12,222.82,51.15,54.72,3640.0,112.27,20.45,442.0,1.5472,1.4968,167.51,54.73,1692.0,51.15,1908.3,3.7195,1.5502,2.682,1126.2,1.4958,27.095,435.6
2021-01-08 01:23:00,116.3984375,0.7781,43.87,1.3575,38880.0,498.25,2542.0,0.7892,79.82,3815.0,1.2283,125.6328125,137.375,69.525,0.0096335,120.0,598.25,114.9,2207.8,1347.7,28150.0,28180.0,12972.0,2111.5,1363.0,15.73,1.1313,432.4,153.703125,110.4375,136.75,204.3125,168.59375,22.95,645.0,31133.0,177.19,135.12,222.82,51.15,54.73,3641.0,112.27,20.45,442.25,1.5472,1.4968,167.51,54.73,1692.0,51.16,1908.6,3.7215,1.5504,2.681,1127.3,1.4964,27.115,435.6
2021-01-08 01:24:00,116.3984375,0.77805,43.91,1.3577,38910.0,498.75,2542.0,0.7891,79.8,3815.0,1.2283,125.640625,137.375,69.525,0.009634,120.0,598.25,114.9,2207.8,1348.2,28150.0,28180.0,12972.25,2111.4,1363.25,15.73,1.1314,432.6,153.703125,110.4375,136.75,204.3125,168.59375,22.95,645.25,31131.0,177.19,135.12,222.82,51.15,54.71,3640.0,112.27,20.45,442.0,1.5472,1.4968,167.51,54.71,1692.0,51.14,1908.5,3.722,1.5501,2.682,1128.5,1.4964,27.115,435.6
2021-01-08 01:25:00,116.3984375,0.7781,43.88,1.3578,38925.0,498.5,2542.0,0.7891,79.8,3814.75,1.22825,125.640625,137.375,69.525,0.0096345,120.0,598.25,114.9,2207.8,1348.2,28155.0,28180.0,12970.25,2111.4,1363.0,15.73,1.1314,432.5,153.6875,110.4375,136.75,204.3125,168.5625,22.95,645.25,31131.0,177.19,135.12,222.82,51.15,54.71,3640.0,112.27,20.45,442.0,1.5472,1.4968,167.51,54.71,1692.0,51.13,1908.5,3.7215,1.5504,2.681,1128.5,1.4964,27.11,435.6
2021-01-08 01:26:00,116.3984375,0.77805,43.92,1.3577,38870.0,498.75,2542.0,0.78905,79.8,3814.5,1.22815,125.640625,137.375,69.525,0.0096345,120.0,599.25,114.9,2207.8,1348.5,28150.0,28180.0,12971.5,2111.4,1363.75,15.73,1.1314,432.8,153.6875,110.4375,136.75,204.28125,168.5625,22.95,646.25,31129.0,177.19,135.12,222.82,51.15,54.7,3639.0,112.27,20.45,442.0,1.5498,1.4968,167.51,54.71,1692.0,51.12,1908.4,3.7215,1.5496,2.68,1127.1,1.4954,27.105,435.6
2021-01-08 01:27:00,116.3984375,0.77795,43.9,1.3576,38865.0,498.75,2542.0,0.7889,79.8,3814.5,1.2281,125.640625,137.375,69.525,0.0096325,120.0,598.75,114.9,2207.8,1348.5,28145.0,28170.0,12971.75,2111.2,1363.25,15.73,1.1313,432.7,153.6875,110.4375,136.75,204.3125,168.5625,22.95,646.0,31132.0,177.19,135.12,222.82,51.15,54.67,3639.0,112.27,20.45,441.75,1.5498,1.4968,167.51,54.71,1692.0,51.1,1907.9,3.719,1.5496,2.679,1127.1,1.4954,27.085,435.6
2021-01-08 01:28:00,116.3984375,0.77795,43.87,1.3575,38930.0,498.75,2542.0,0.78895,79.8,3814.5,1.228,125.640625,137.375,69.525,0.0096315,120.0,598.75,114.9,2207.8,1349.0,28145.0,28170.0,12970.5,2111.2,1362.75,15.73,1.1313,432.5,153.6875,110.4375,136.75,204.3125,168.5625,22.95,645.75,31132.0,177.19,135.12,222.82,51.15,54.69,3639.0,112.27,20.45,441.75,1.5498,1.4968,167.51,54.71,1692.0,51.12,1907.4,3.719,1.5494,2.679,1127.1,1.4954,27.08,435.6
2021-01-08 01:29:00,116.3984375,0.778,43.86,1.3576,38885.0,498.75,2542.0,0.78895,79.8,3814.5,1.228,125.640625,137.375,69.525,0.009631,120.0,598.75,114.9,2207.8,1348.7,28165.0,28190.0,12972.0,2111.3,1362.25,15.73,1.1313,432.4,153.6875,110.4375,136.75,204.28125,168.5625,22.95,645.75,31133.0,177.17,135.12,222.8,51.15,54.69,3639.0,112.27,20.45,441.75,1.5498,1.4968,167.5,54.71,1692.0,51.12,1907.8,3.719,1.5494,2.681,1126.1,1.4954,27.08,435.6
2021-01-08 01:30:00,116.3984375,0.77795,43.88,1.3576,39025.0,498.75,2542.0,0.78895,79.8,3814.25,1.228,125.6328125,137.375,69.525,0.0096325,120.0,598.75,114.9,2207.8,1348.7,28160.0,28190.0,12970.0,2111.6,1362.5,15.73,1.1313,432.6,153.6875,110.4375,136.75,204.28125,168.53125,22.95,645.75,31132.0,177.17,135.12,222.82,51.15,54.7,3639.0,112.27,20.45,442.0,1.5498,1.4968,167.49,54.71,1692.0,51.14,1907.8,3.7185,1.5496,2.675,1125.9,1.4954,27.08,435.6
2021-01-08 01:31:00,116.3984375,0.77805,43.9,1.3575,39025.0,498.75,2542.0,0.7889,79.8,3814.0,1.2281,125.6328125,137.375,69.525,0.0096335,120.0,598.75,114.9,2207.8,1348.7,28145.0,28180.0,12966.5,2111.7,1363.0,15.73,1.1314,432.6,153.6875,110.4375,136.75,204.25,168.53125,22.95,646.0,31130.0,177.18,135.12,222.82,51.15,54.72,3638.0,112.27,20.45,442.0,1.5498,1.4968,167.49,54.71,1692.0,51.14,1907.6,3.7185,1.55,2.675,1125.9,1.4962,27.075,435.6
2021-01-08 01:32:00,116.3984375,0.77805,43.9,1.3576,38915.0,498.75,2542.0,0.78895,79.8,3813.75,1.22815,125.6328125,137.375,69.525,0.009634,120.0,598.75,114.9,2207.8,1348.6,28140.0,28180.0,12966.75,2110.9,1363.25,15.73,1.1314,432.8,153.6875,110.4375,136.75,204.34375,168.5625,22.95,645.75,31128.0,177.17,135.12,222.82,51.15,54.71,3638.0,112.27,20.45,442.0,1.5498,1.4968,167.49,54.71,1692.0,51.15,1908.3,3.7215,1.55,2.676,1125.9,1.4957,27.09,435.6
2021-01-08 01:33:00,116.3984375,0.77805,43.91,1.3575,38845.0,498.75,2542.0,0.78895,79.8,3812.5,1.22815,125.6328125,137.375,69.525,0.0096345,120.0,598.75,114.9,2207.8,1349.0,28140.0,28180.0,12965.5,2110.1,1363.25,15.73,1.1314,432.8,153.703125,110.4375,136.75,204.375,168.59375,23.0,645.75,31117.0,177.17,135.12,222.82,51.16,54.71,3638.0,112.27,20.45,442.0,1.5498,1.4968,167.49,54.73,1692.0,51.14,1908.6,3.723,1.5499,2.677,1125.9,1.4957,27.095,435.6
2021-01-08 01:34:00,116.3984375,0.778,43.9,1.3576,38845.0,499.0,2542.0,0.78895,79.8,3811.75,1.22825,125.640625,137.375,69.525,0.0096345,120.0,598.75,114.9,2207.8,1349.2,28125.0,28155.0,12964.5,2109.0,1363.5,15.73,1.1314,432.8,153.71875,110.4375,136.765625,204.375,168.59375,23.0,645.5,31107.0,177.19,135.12,222.84,51.14,54.72,3637.0,112.27,20.45,442.0,1.5498,1.4968,167.5,54.73,1692.0,51.14,1908.5,3.722,1.5499,2.676,1127.5,1.4957,27.09,435.6
2021-01-08 01:35:00,116.3984375,0.77825,43.91,1.3576,38840.0,498.75,2542.0,0.7889,79.8,3812.5,1.22825,125.640625,137.375,69.525,0.0096345,120.0,598.0,114.9,2207.8,1349.0,28125.0,28150.0,12967.5,2110.0,1364.0,15.73,1.1315,432.9,153.71875,110.4375,136.765625,204.4375,168.625,23.0,645.75,31113.0,177.18,135.12,222.84,51.14,54.72,3637.0,112.27,20.45,442.0,1.5498,1.4968,167.5,54.71,1692.0,51.14,1908.9,3.725,1.5501,2.676,1127.5,1.496,27.1,435.6
2021-01-08 01:36:00,116.3984375,0.7782,43.88,1.3577,38840.0,499.0,2542.0,0.7889,79.85,3813.5,1.2282,125.640625,137.375,69.525,0.009634,120.0,598.0,114.9,2207.8,1349.0,28140.0,28150.0,12972.0,2110.5,1363.0,15.73,1.1315,432.8,153.71875,110.4375,136.78125,204.40625,168.625,23.0,645.5,31121.0,177.17,135.12,222.84,51.14,54.7,3638.0,112.27,20.45,442.0,1.5498,1.4968,167.5,54.71,1692.0,51.14,1908.4,3.721,1.5497,2.676,1127.5,1.496,27.09,435.6
