,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2011-01-07 13:49:00,0.9872,57.16,1.5544,598.5,2842.0,1.0043,141.0,1264.0,1.2937,117.921875,122.8,79.5,0.012048999999999999,231.35,850.75,106.375,1631.5,1141.0,10465.0,10495.0,2267.75,779.9,1365.25,31.53,1.0359,363.1,109.421875,120.578125,124.09375,120.9375,18.9,781.5,11594.0,126.29,119.12,108.88,87.71,93.04,2797.0,109.015,2.4993,2010.0,92.69,1929.0,87.7,1370.2,4.288,2.4834,4.4030000000000005,1734.5,2.4078,28.77,765.1
2011-01-07 13:50:00,0.9869,57.16,1.5543,598.5,2842.0,1.0042,140.68,1263.75,1.2935,117.9375,122.8,79.45,0.012048999999999999,231.4,850.75,106.375,1631.5,1140.5,10460.0,10495.0,2267.5,779.9,1365.0,31.53,1.0359,363.1,109.42968700000002,120.59375,124.21875,121.0,18.9,780.25,11593.0,126.29,119.12,108.88,87.7,93.06,2797.0,109.015,2.4993,2010.0,92.69,1929.0,87.71,1370.3,4.288,2.4825,4.395,1734.5,2.407,28.78,765.1
2011-01-07 13:51:00,0.987,57.22,1.5541,598.5,2842.0,1.0039,140.81,1263.75,1.2933,117.9375,122.8,79.45,0.012052,231.3,850.25,106.4,1631.5,1140.5,10460.0,10495.0,2267.25,779.8,1365.5,31.51,1.036,363.0,109.421875,120.609375,124.1875,121.0,18.95,781.0,11593.0,126.28,119.12,108.88,87.69,93.05,2797.0,109.015,2.4993,2010.0,92.69,1929.0,87.7,1370.2,4.288,2.4816,4.399,1734.5,2.4064,28.77,765.1
2011-01-07 13:52:00,0.987,57.2,1.5542,598.5,2835.0,1.004,140.66,1263.25,1.2933,117.94531200000002,122.85,79.45,0.012053,231.3,850.0,106.475,1631.5,1140.5,10455.0,10485.0,2266.25,778.9,1365.0,31.46,1.0359,362.6,109.421875,120.640625,124.15625,121.0,18.95,780.5,11589.0,126.28,119.12,108.88,87.63,93.0,2795.0,109.015,2.4993,2010.0,92.69,1929.0,87.64,1369.7,4.2865,2.48,4.401,1734.5,2.4048,28.71,765.1
2011-01-07 13:53:00,0.9869,57.23,1.5541,598.25,2834.0,1.004,140.86,1262.5,1.293,117.953125,122.75,79.45,0.012051000000000001,231.6,850.5,106.45,1630.6,1139.6,10450.0,10480.0,2265.0,778.7,1364.75,31.48,1.0359,362.5,109.421875,120.640625,124.1875,121.0,18.95,780.25,11585.0,126.28,119.12,108.88,87.52,92.92,2795.0,109.015,2.4993,2010.0,92.69,1929.0,87.51,1369.8,4.2845,2.4774,4.41,1734.5,2.4014,28.705,765.1
2011-01-07 13:54:00,0.9869,57.27,1.5543,598.0,2835.0,1.0041,140.9,1262.5,1.2933,117.953125,122.85,79.55,0.012051000000000001,231.5,849.75,106.425,1630.6,1140.0,10450.0,10485.0,2265.75,778.8,1364.25,31.43,1.0356,362.1,109.421875,120.625,124.1875,120.96875,18.95,779.75,11587.0,126.27,119.12,108.88,87.53,92.94,2795.0,109.015,2.4993,2010.0,92.69,1929.0,87.54,1369.7,4.285,2.4787,4.409,1734.5,2.4025,28.68,765.1
2011-01-07 13:55:00,0.9868,57.27,1.554,597.75,2835.0,1.0041,140.92,1263.0,1.293,117.953125,122.85,79.55,0.012053,231.65,849.75,106.4,1630.7,1140.0,10450.0,10485.0,2265.75,778.8,1363.75,31.45,1.0359,361.8,109.42968700000002,120.640625,124.1875,121.0,18.95,779.5,11588.0,126.28,119.13,108.88,87.59,92.97,2795.0,109.015,2.4993,2010.0,92.69,1929.0,87.57,1369.9,4.284,2.479,4.418,1734.5,2.4048,28.685,765.1
2011-01-07 13:56:00,0.9867,57.25,1.5538,598.0,2835.0,1.004,140.97,1262.25,1.2925,117.953125,122.75,79.6,0.012053,231.6,850.5,106.325,1630.7,1139.4,10450.0,10480.0,2264.75,778.5,1364.25,31.44,1.0358,362.4,109.421875,120.625,124.125,120.9375,18.95,780.25,11583.0,126.28,119.13,108.88,87.48,92.87,2794.0,109.015,2.4993,2010.0,92.69,1929.0,87.48,1369.7,4.2835,2.4765,4.417,1734.5,2.4039,28.68,765.1
2011-01-07 13:57:00,0.9869,57.21,1.5538,597.5,2837.0,1.0041,141.07,1262.25,1.2927,117.96093700000002,122.825,79.55,0.012056,231.4,850.5,106.3,1629.6,1139.4,10445.0,10480.0,2265.0,778.7,1364.0,31.45,1.0358,362.2,109.421875,120.640625,124.21875,121.0,18.95,780.5,11586.0,126.29,119.13,108.88,87.51,92.94,2795.0,109.015,2.4993,2010.0,92.69,1929.0,87.52,1370.0,4.284,2.4768,4.422,1735.2,2.4056,28.695,765.1
2011-01-07 13:58:00,0.9871,57.16,1.554,596.75,2835.0,1.0041,141.1,1262.5,1.2928,117.953125,122.825,79.525,0.012057,231.35,850.5,106.3,1629.6,1139.5,10445.0,10480.0,2265.0,778.7,1363.5,31.47,1.0359,362.0,109.421875,120.640625,124.21875,121.03125,19.0,780.0,11587.0,126.3,119.13,108.88,87.53,92.98,2796.0,109.02,2.4993,2010.0,92.69,1929.0,87.55,1370.0,4.2855,2.4784,4.416,1735.2,2.4048,28.695,765.1
2011-01-07 13:59:00,0.987,57.17,1.5538,596.25,2835.0,1.0039,141.04,1262.25,1.2928,117.9375,122.8,79.4,0.012058,231.25,850.25,106.35,1629.8,1139.5,10445.0,10480.0,2265.5,778.9,1363.5,31.47,1.0359,362.1,109.421875,120.625,124.15625,120.96875,19.0,779.5,11586.0,126.29,119.13,108.88,87.61,93.02,2795.0,109.01,2.4993,2010.0,92.69,1929.0,87.61,1370.0,4.2855,2.48,4.423,1735.2,2.4061,28.7,765.1
2011-01-07 14:00:00,0.987,57.18,1.5536,596.5,2832.0,1.004,141.02,1262.25,1.2928,117.96093700000002,122.85,79.475,0.012059,231.2,851.5,106.35,1629.8,1139.5,10445.0,10480.0,2265.5,779.0,1363.5,31.52,1.0359,362.3,109.421875,120.65625,124.1875,121.0,19.0,780.5,11586.0,126.3,119.13,108.88,87.64,93.05,2795.0,109.02,2.4993,2010.0,92.69,1929.0,87.63,1369.9,4.286,2.4796,4.42,1735.2,2.4063,28.705,765.1
2011-01-07 14:01:00,0.987,57.21,1.5537,596.0,2832.0,1.0042,140.46,1262.5,1.2927,117.96875,122.825,79.5,0.012057,231.2,850.75,106.3,1629.5,1139.5,10450.0,10475.0,2265.5,779.0,1364.25,31.52,1.036,362.4,109.42968700000002,120.671875,124.28125,121.0625,19.0,779.75,11589.0,126.31,119.13,108.88,87.68,93.03,2795.0,109.02,2.4993,2010.0,92.69,1929.0,87.68,1369.8,4.2845,2.4804,4.414,1735.2,2.4059,28.705,765.1
2011-01-07 14:02:00,0.9871,57.29,1.554,596.25,2832.0,1.0043,140.46,1263.25,1.2927,117.96875,122.825,79.5,0.012055,231.2,849.5,106.35,1629.9,1139.5,10455.0,10485.0,2267.25,779.6,1365.0,31.52,1.0359,362.6,109.421875,120.65625,124.1875,121.03125,18.95,779.5,11593.0,126.31,119.13,108.88,87.7,93.03,2797.0,109.02,2.4993,2010.0,92.69,1929.0,87.71,1370.2,4.285,2.4804,4.409,1735.2,2.4065,28.725,765.1
2011-01-07 14:03:00,0.987,57.3,1.5542,596.25,2832.0,1.0042,140.5,1263.5,1.2927,117.96875,122.825,79.475,0.012056,231.2,849.5,106.425,1630.9,1140.0,10455.0,10490.0,2267.5,779.7,1365.5,31.52,1.0359,362.7,109.42968700000002,120.65625,124.1875,121.0,18.95,779.25,11595.0,126.32,119.13,108.88,87.72,93.05,2797.0,109.02,2.4993,2010.0,92.69,1929.0,87.71,1370.3,4.2855,2.4809,4.412,1735.2,2.4074,28.735,765.1
2011-01-07 14:04:00,0.987,57.31,1.5542,596.5,2832.0,1.0042,140.4,1263.25,1.2927,117.97656200000002,122.75,79.425,0.012058,231.2,850.25,106.375,1630.9,1139.8,10455.0,10490.0,2267.25,779.6,1365.0,31.52,1.036,362.3,109.421875,120.671875,124.1875,121.03125,18.95,780.0,11594.0,126.33,119.13,108.88,87.8,93.1,2797.0,109.02,2.4993,2010.0,92.69,1929.0,87.8,1369.9,4.288,2.4831,4.417,1735.2,2.4086,28.72,765.1
2011-01-07 14:05:00,0.9868,57.32,1.554,596.5,2832.0,1.0042,140.44,1263.0,1.2926,117.97656200000002,122.725,79.475,0.012057,231.2,850.0,106.325,1630.5,1139.8,10455.0,10485.0,2267.0,779.7,1364.0,31.52,1.0361,361.8,109.421875,120.671875,124.1875,121.03125,18.95,779.25,11592.0,126.33,119.13,108.88,87.8,93.13,2797.0,109.015,2.4993,2010.0,92.69,1929.0,87.81,1369.8,4.2875,2.4824,4.417,1735.2,2.4079,28.715,765.1
2011-01-07 14:06:00,0.9869,57.38,1.554,596.5,2832.0,1.0043,140.32,1263.0,1.2927,117.96875,122.75,79.45,0.012058,231.2,849.25,106.35,1630.5,1139.8,10460.0,10490.0,2266.75,779.5,1364.25,31.52,1.0361,361.5,109.421875,120.640625,124.125,120.9375,18.9,779.5,11591.0,126.32,119.13,108.88,87.83,93.13,2797.0,109.02,2.4993,2010.0,92.69,1929.0,87.81,1369.9,4.2875,2.4829,4.4,1735.2,2.4076,28.71,765.1
2011-01-07 14:07:00,0.9869,57.32,1.554,595.75,2832.0,1.0042,140.32,1263.25,1.2926,117.96875,122.7,79.45,0.012058,231.2,849.0,106.375,1630.5,1139.8,10460.0,10490.0,2267.25,779.6,1365.0,31.52,1.036,362.4,109.42968700000002,120.65625,124.125,120.96875,18.9,778.0,11594.0,126.32,119.13,108.88,87.87,93.18,2797.0,109.02,2.4993,2010.0,92.69,1929.0,87.89,1370.0,4.2875,2.4841,4.399,1735.2,2.4089,28.74,765.1
2011-01-07 14:08:00,0.9868,57.28,1.5542,595.5,2832.0,1.0042,140.26,1262.75,1.2927,117.97656200000002,122.7,79.425,0.012058,231.2,849.25,106.35,1630.4,1139.6,10460.0,10490.0,2267.0,779.4,1364.5,31.52,1.036,362.2,109.42968700000002,120.671875,124.25,121.03125,18.95,778.0,11590.0,126.32,119.13,108.88,87.83,93.14,2796.0,109.02,2.4993,2010.0,92.69,1929.0,87.84,1369.7,4.2865,2.484,4.396,1735.2,2.4076,28.72,765.1
2011-01-07 14:09:00,0.9866,57.36,1.554,596.0,2832.0,1.0042,140.34,1262.5,1.2922,117.96875,122.7,79.45,0.012057,231.2,849.25,106.325,1629.5,1138.9,10450.0,10485.0,2266.25,779.2,1366.75,31.52,1.036,362.7,109.421875,120.671875,124.21875,121.03125,18.95,778.75,11587.0,126.32,119.13,108.88,87.78,93.12,2794.0,109.02,2.4993,2010.0,92.69,1929.0,87.79,1369.7,4.2855,2.482,4.386,1735.2,2.4057,28.71,765.1
2011-01-07 14:10:00,0.9868,57.38,1.554,595.75,2832.0,1.0043,140.4,1262.75,1.2924,117.96875,122.7,79.475,0.012057,231.2,849.5,106.325,1629.6,1138.9,10460.0,10490.0,2266.75,779.4,1366.5,31.52,1.0361,362.7,109.421875,120.671875,124.1875,121.0,18.95,778.0,11590.0,126.32,119.13,108.88,87.76,93.11,2796.0,109.02,2.4993,2010.0,92.69,1929.0,87.79,1369.8,4.2865,2.4827,4.383,1735.2,2.4055,28.715,765.1
2011-01-07 14:11:00,0.9869,57.44,1.5542,596.25,2832.0,1.0043,140.5,1262.5,1.2927,117.984375,122.65,79.425,0.012058,231.2,850.5,106.325,1629.9,1138.9,10460.0,10495.0,2266.75,779.3,1367.5,31.52,1.0361,362.7,109.42968700000002,120.6875,124.25,121.0625,18.95,779.0,11589.0,126.33,119.13,108.88,87.76,93.13,2795.0,109.02,2.4993,2010.0,92.69,1929.0,87.79,1369.6,4.2855,2.4834,4.3660000000000005,1735.2,2.4052,28.7,765.1
2011-01-07 14:12:00,0.9869,57.43,1.5543,595.75,2832.0,1.0043,140.48,1262.5,1.2925,117.984375,122.65,79.4,0.012058,231.2,850.0,106.35,1629.9,1138.9,10460.0,10495.0,2266.75,779.3,1367.5,31.52,1.0361,362.7,109.421875,120.6875,124.3125,121.0625,18.95,778.0,11589.0,126.33,119.13,108.88,87.7,93.1,2795.0,109.02,2.4993,2010.0,92.69,1929.0,87.72,1369.2,4.285,2.4823,4.379,1735.2,2.4047,28.68,765.1
2011-01-07 14:13:00,0.9869,57.47,1.5546,597.25,2832.0,1.0044,140.44,1263.0,1.2926,117.99218700000002,122.6,79.45,0.012059,231.2,850.75,106.325,1630.3,1139.4,10460.0,10495.0,2267.25,779.5,1369.25,31.52,1.0362,363.2,109.42968700000002,120.6875,124.3125,121.09375,18.95,779.25,11589.0,126.33,119.14,108.88,87.79,93.13,2795.0,109.02,2.4993,2010.0,92.69,1929.0,87.78,1369.0,4.2865,2.4824,4.382,1735.2,2.4047,28.66,765.1
2011-01-07 14:14:00,0.9869,57.4,1.5548,596.5,2832.0,1.0042,141.22,1263.0,1.2926,117.99218700000002,122.6,79.45,0.012058,231.2,851.0,106.325,1630.3,1139.4,10460.0,10495.0,2267.75,779.8,1367.0,31.52,1.0359,362.7,109.421875,120.6875,124.25,121.03125,18.95,779.0,11590.0,126.33,119.13,108.88,87.79,93.13,2796.0,109.02,2.4993,2010.0,92.69,1929.0,87.8,1368.8,4.286,2.4817,4.364,1735.2,2.4043,28.66,765.1
2011-01-07 14:15:00,0.9869,57.09,1.555,597.0,2832.0,1.0042,140.24,1263.5,1.2926,117.99218700000002,122.6,79.4,0.012058,231.2,846.25,106.35,1630.3,1140.0,10460.0,10495.0,2268.75,780.2,1363.5,31.52,1.036,362.5,109.421875,120.6875,124.25,121.0625,18.95,773.5,11593.0,126.33,119.13,108.88,87.75,93.09,2797.0,109.02,2.4993,2010.0,92.69,1929.0,87.73,1368.3,4.286,2.4799,4.381,1735.9,2.4038,28.635,765.1
2011-01-07 14:16:00,0.9869,57.09,1.5546,597.0,2832.0,1.004,141.07,1263.5,1.2926,117.97656200000002,122.625,79.425,0.012055,231.2,846.25,106.35,1630.3,1140.0,10460.0,10490.0,2268.75,780.1,1363.5,31.52,1.0359,362.5,109.421875,120.640625,124.125,120.96875,18.95,773.75,11592.0,126.32,119.13,108.88,87.72,93.11,2796.0,109.02,2.4993,2010.0,92.69,1929.0,87.73,1368.2,4.286,2.4796,4.375,1735.9,2.4031,28.625,765.1
2011-01-07 14:17:00,0.9871,57.09,1.5552,597.0,2832.0,1.0042,140.65,1263.75,1.2932,117.99218700000002,122.625,79.425,0.012058,231.2,846.25,106.325,1630.3,1139.9,10460.0,10490.0,2269.0,780.2,1363.5,31.52,1.0361,362.5,109.421875,120.6875,124.1875,121.03125,18.9,773.75,11595.0,126.29,119.14,108.88,87.76,93.12,2797.0,109.02,2.4993,2010.0,92.69,1929.0,87.75,1368.6,4.285,2.4797,4.365,1735.9,2.4046,28.635,765.1
2011-01-07 14:18:00,0.987,57.09,1.5549,597.0,2832.0,1.0041,140.54,1263.0,1.2933,117.99218700000002,122.625,79.4,0.012057,231.2,846.25,106.325,1630.3,1139.9,10460.0,10490.0,2267.5,779.9,1363.5,31.52,1.036,362.5,109.42968700000002,120.703125,124.21875,121.0625,18.95,773.75,11593.0,126.31,119.13,108.88,87.76,93.12,2797.0,109.02,2.4993,2010.0,92.69,1929.0,87.76,1368.2,4.285,2.4789,4.37,1735.9,2.4038,28.6,765.1
2011-01-07 14:19:00,0.987,57.09,1.5548,597.0,2832.0,1.004,140.5,1263.75,1.2933,117.984375,122.625,79.4,0.012055,231.2,846.25,106.3,1630.3,1139.9,10460.0,10490.0,2268.25,780.4,1363.5,31.52,1.0361,362.5,109.42968700000002,120.671875,124.15625,121.0,18.9,773.75,11595.0,126.31,119.14,108.88,87.79,93.17,2798.0,109.025,2.4993,2010.0,92.69,1929.0,87.78,1368.1,4.285,2.4805,4.387,1735.2,2.4051,28.605,765.1
2011-01-07 14:20:00,0.9869,57.09,1.5549,597.0,2832.0,1.0039,140.39,1263.5,1.293,117.984375,122.625,79.4,0.012054,231.2,846.25,106.325,1630.3,1140.2,10460.0,10490.0,2268.25,780.4,1363.5,31.52,1.036,362.5,109.421875,120.671875,124.15625,121.0,18.9,773.75,11595.0,126.3,119.14,108.88,87.74,93.12,2798.0,109.025,2.4993,2010.0,92.69,1929.0,87.73,1368.5,4.284,2.4793,4.3919999999999995,1735.2,2.4057,28.63,765.1
2011-01-07 14:21:00,0.987,57.09,1.5549,597.0,2832.0,1.0042,140.54,1264.25,1.2929,117.97656200000002,122.625,79.425,0.012053,231.2,846.25,106.35,1630.3,1140.7,10460.0,10495.0,2269.0,780.7,1363.5,31.52,1.036,362.5,109.421875,120.671875,124.125,120.96875,18.85,773.75,11597.0,126.3,119.13,108.88,87.76,93.17,2800.0,109.02,2.4993,2010.0,92.69,1929.0,87.77,1369.0,4.284,2.4807,4.41,1736.1,2.4059,28.67,765.1
2011-01-07 14:22:00,0.9871,57.09,1.5548,597.0,2832.0,1.0044,140.49,1264.75,1.293,117.97656200000002,122.625,79.45,0.012053,231.2,846.25,106.35,1630.3,1140.7,10465.0,10495.0,2270.0,781.0,1363.5,31.52,1.036,362.5,109.421875,120.65625,124.09375,120.96875,18.85,773.75,11602.0,126.3,119.13,108.88,87.81,93.2,2800.0,109.025,2.4993,2010.0,92.69,1929.0,87.82,1369.0,4.2845,2.4808,4.415,1738.0,2.4058,28.69,765.1
2011-01-07 14:23:00,0.9873,57.09,1.5548,597.0,2832.0,1.0045,140.45,1264.5,1.2931,117.96875,122.625,79.45,0.012055,231.2,846.25,106.35,1630.3,1140.7,10465.0,10495.0,2270.0,781.1,1363.5,31.52,1.036,362.5,109.421875,120.640625,124.09375,120.9375,18.8,773.75,11602.0,126.3,119.14,108.88,87.93,93.26,2800.0,109.015,2.4993,2010.0,92.69,1929.0,87.91,1369.8,4.2855,2.4828,4.407,1738.0,2.4072,28.72,765.1
2011-01-07 14:24:00,0.9872,57.09,1.5546,597.0,2832.0,1.0045,140.27,1264.5,1.293,117.96875,122.625,79.425,0.012054,231.2,846.25,106.325,1630.3,1140.7,10465.0,10495.0,2269.5,780.9,1363.5,31.52,1.0361,362.5,109.421875,120.640625,124.09375,120.9375,18.85,773.75,11600.0,126.3,119.14,108.88,87.85,93.19,2800.0,109.015,2.4993,2010.0,92.69,1929.0,87.85,1370.0,4.288,2.4817,4.4030000000000005,1738.0,2.4068,28.725,765.1
2011-01-07 14:25:00,0.9872,57.09,1.5548,597.0,2832.0,1.0046,140.2,1264.25,1.293,117.96875,122.625,79.425,0.012054,231.2,846.25,106.35,1630.3,1140.7,10465.0,10490.0,2268.75,780.8,1363.5,31.52,1.0359,362.5,109.421875,120.625,124.09375,120.96875,18.85,773.75,11599.0,126.3,119.14,108.88,87.87,93.18,2800.0,109.02,2.4993,2010.0,92.69,1929.0,87.87,1369.8,4.2875,2.4814,4.417,1737.4,2.406,28.73,765.1
2011-01-07 14:26:00,0.9872,57.09,1.5546,597.0,2832.0,1.0046,140.31,1264.0,1.2929,117.96875,122.625,79.425,0.012054,231.2,846.25,106.35,1630.3,1140.4,10465.0,10490.0,2268.25,780.7,1363.5,31.52,1.0358,362.5,109.42968700000002,120.640625,124.125,121.0,18.85,773.75,11599.0,126.3,119.14,108.88,87.88,93.2,2800.0,109.02,2.4993,2010.0,92.69,1929.0,87.87,1369.8,4.2885,2.4821,4.423,1737.4,2.4062,28.73,765.1
2011-01-07 14:27:00,0.9873,57.09,1.5548,597.0,2832.0,1.0046,140.44,1264.0,1.293,117.96093700000002,122.625,79.375,0.012055,231.2,846.25,106.35,1630.3,1140.4,10465.0,10490.0,2268.75,780.8,1363.5,31.52,1.0358,362.5,109.421875,120.640625,124.09375,121.0,18.85,773.75,11600.0,126.31,119.14,108.88,87.9,93.25,2800.0,109.02,2.4993,2010.0,92.69,1929.0,87.9,1369.8,4.2885,2.4827,4.425,1737.4,2.406,28.72,765.1
2011-01-07 14:28:00,0.9873,57.09,1.5549,597.0,2832.0,1.0048,140.44,1264.5,1.293,117.953125,122.625,79.4,0.012053,231.2,846.25,106.35,1630.3,1140.2,10465.0,10490.0,2268.75,780.8,1363.5,31.52,1.0356,362.5,109.421875,120.609375,124.125,120.9375,18.85,773.75,11600.0,126.31,119.14,108.88,87.93,93.27,2801.0,109.02,2.4993,2010.0,92.69,1929.0,87.95,1369.8,4.2885,2.483,4.428999999999999,1737.4,2.4084,28.715,765.1
2011-01-07 14:29:00,0.9873,57.09,1.5548,597.0,2832.0,1.0047,140.44,1264.5,1.2928,117.921875,122.625,79.4,0.01205,231.2,846.25,106.35,1630.3,1140.2,10465.0,10490.0,2268.75,780.8,1363.5,31.52,1.0357,362.5,109.421875,120.59375,124.0625,120.90625,18.85,773.75,11600.0,126.31,119.13,108.88,88.06,93.38,2801.0,109.02,2.4993,2010.0,92.69,1929.0,88.07,1369.8,4.2875,2.4874,4.423,1737.4,2.415,28.715,765.1
2011-01-07 14:30:00,0.9873,57.09,1.5547,597.0,2832.0,1.0046,140.25,1264.25,1.2929,117.92968700000002,122.625,79.4,0.01205,231.2,846.25,106.35,1630.3,1140.2,10470.0,10490.0,2268.75,780.8,1363.5,31.52,1.0356,362.5,109.41406200000002,120.59375,124.0625,120.875,18.9,773.75,11599.0,126.32,119.13,108.88,88.05,93.35,2800.0,109.02,2.4993,2010.0,92.69,1929.0,88.05,1369.9,4.287,2.488,4.419,1737.4,2.4164,28.72,765.1
2011-01-07 14:31:00,0.9872,57.09,1.5545,597.0,2832.0,1.0044,140.25,1263.75,1.293,117.94531200000002,122.725,79.425,0.01205,231.2,846.25,106.35,1630.3,1140.2,10465.0,10495.0,2267.5,780.4,1363.5,31.52,1.0358,362.5,109.41406200000002,120.625,124.09375,120.9375,18.9,773.75,11596.0,126.32,119.14,108.88,88.07,93.41,2800.0,109.02,2.4993,2010.0,92.69,1929.0,88.07,1369.7,4.287,2.4884,4.414,1737.4,2.4154,28.705,765.1
2011-01-07 14:32:00,0.9873,57.09,1.5545,597.0,2832.0,1.0045,140.25,1263.75,1.293,117.953125,122.725,79.425,0.012053,231.2,846.25,106.35,1630.3,1140.1,10460.0,10490.0,2267.5,780.0,1363.5,31.52,1.0358,362.5,109.421875,120.640625,124.15625,120.96875,18.9,773.75,11596.0,126.33,119.14,108.88,88.08,93.43,2800.0,109.02,2.4993,2010.0,92.69,1929.0,88.08,1369.9,4.287,2.4879,4.417,1737.4,2.4155,28.715,765.1
2011-01-07 14:33:00,0.9873,57.09,1.5545,597.0,2832.0,1.0045,140.25,1263.5,1.2931,117.953125,122.725,79.425,0.012053,231.2,846.25,106.35,1630.3,1140.1,10470.0,10495.0,2267.0,779.9,1363.5,31.52,1.0358,362.5,109.421875,120.640625,124.1875,121.0,18.9,773.75,11594.0,126.33,119.14,108.88,88.07,93.42,2799.0,109.025,2.4993,2010.0,92.69,1929.0,88.07,1369.9,4.2845,2.4878,4.422,1737.4,2.4144,28.735,765.1
2011-01-07 14:34:00,0.9873,57.09,1.5544,597.0,2832.0,1.0046,140.25,1263.5,1.2931,117.953125,122.725,79.425,0.012051000000000001,231.2,846.25,106.35,1630.3,1140.1,10465.0,10500.0,2267.25,779.8,1363.5,31.52,1.036,362.5,109.421875,120.640625,124.1875,120.96875,18.9,773.75,11596.0,126.33,119.14,108.88,88.07,93.43,2799.0,109.025,2.4993,2010.0,92.69,1929.0,88.08,1370.3,4.2845,2.4881,4.419,1737.8,2.4145,28.74,765.1
2011-01-07 14:35:00,0.9874,57.09,1.5545,597.0,2832.0,1.0046,140.25,1263.5,1.2932,117.96093700000002,122.775,79.45,0.012054,231.2,846.25,106.35,1630.3,1140.1,10465.0,10500.0,2267.5,780.0,1363.5,31.52,1.0359,362.5,109.421875,120.65625,124.15625,120.96875,18.9,773.75,11595.0,126.34,119.15,108.88,88.07,93.43,2799.0,109.025,2.4993,2010.0,92.69,1929.0,88.07,1370.2,4.2845,2.488,4.421,1737.8,2.4145,28.725,765.1
2011-01-07 14:36:00,0.9874,57.09,1.5544,597.0,2832.0,1.0046,140.25,1263.75,1.293,117.96093700000002,122.775,79.45,0.012053,231.2,846.25,106.35,1630.3,1139.9,10465.0,10500.0,2267.75,780.3,1363.5,31.52,1.0358,362.5,109.42968700000002,120.65625,124.1875,121.0,18.95,773.75,11595.0,126.34,119.15,108.88,88.07,93.43,2799.0,109.03,2.4993,2010.0,92.69,1929.0,88.07,1370.2,4.2845,2.488,4.422,1737.8,2.4149,28.72,765.1
2011-01-07 14:37:00,0.9874,57.09,1.5545,597.0,2832.0,1.0045,140.25,1263.5,1.293,117.96875,122.775,79.45,0.012053,231.2,846.25,106.35,1630.3,1139.9,10465.0,10500.0,2267.75,780.0,1363.5,31.52,1.036,362.5,109.421875,120.671875,124.1875,121.0,18.95,773.75,11595.0,126.36,119.15,108.88,88.07,93.42,2800.0,109.03,2.4993,2010.0,92.69,1929.0,88.06,1370.3,4.286,2.4881,4.423,1737.8,2.415,28.725,765.1
2011-01-07 14:38:00,0.9874,57.09,1.5548,597.0,2832.0,1.0047,140.25,1264.25,1.293,117.96093700000002,122.775,79.45,0.012054,231.2,846.25,106.35,1630.3,1139.9,10470.0,10500.0,2269.25,780.7,1363.5,31.52,1.036,362.5,109.42968700000002,120.65625,124.125,120.9375,18.9,773.75,11599.0,126.35,119.15,108.88,88.1,93.42,2801.0,109.03,2.4993,2010.0,92.69,1929.0,88.09,1370.3,4.286,2.489,4.4239999999999995,1737.8,2.4152,28.725,765.1
2011-01-07 14:39:00,0.9875,57.09,1.5548,597.0,2832.0,1.0051,140.25,1265.0,1.2932,117.94531200000002,122.775,79.425,0.012052,231.2,846.25,106.375,1630.3,1139.9,10475.0,10505.0,2270.5,781.6,1363.5,31.52,1.036,362.5,109.421875,120.640625,124.1875,121.0,18.85,773.75,11603.0,126.35,119.15,108.88,88.13,93.48,2802.0,109.03,2.4993,2010.0,92.69,1929.0,88.12,1370.6,4.2885,2.4894,4.427,1737.8,2.4162,28.73,765.1
2011-01-07 14:40:00,0.9876,57.09,1.5547,597.0,2832.0,1.0052,140.25,1264.75,1.2931,117.96093700000002,122.775,79.475,0.012054,231.2,846.25,106.35,1630.3,1140.9,10475.0,10505.0,2270.0,781.7,1363.5,31.52,1.0361,362.5,109.42968700000002,120.65625,124.21875,120.96875,18.85,773.75,11601.0,126.36,119.15,108.88,88.12,93.47,2802.0,109.03,2.4993,2010.0,92.69,1929.0,88.13,1370.4,4.289,2.4894,4.4319999999999995,1737.8,2.4162,28.735,765.1
2011-01-07 14:41:00,0.9878,57.09,1.5548,597.0,2832.0,1.0052,140.25,1265.0,1.2933,117.96093700000002,122.775,79.475,0.012053,231.2,846.25,106.375,1630.3,1141.0,10475.0,10505.0,2270.25,781.9,1363.5,31.52,1.0361,362.5,109.4375,120.65625,124.1875,120.96875,18.85,773.75,11605.0,126.34,119.15,108.88,88.13,93.48,2802.0,109.03,2.4993,2010.0,92.69,1929.0,88.13,1370.5,4.289,2.4896,4.4319999999999995,1737.8,2.4168,28.74,765.1
