,@3N#,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@ETH#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2021-05-07 09:13:00,116.28515630000001,0.78145,65.33,1.3934,57535.0,724.0,2410.0,0.82155,89.68,4207.5,3537.25,1.2129,124.4453125,143.175,114.3,0.009206,152.2,736.5,115.8,2308.0,1350.7,29350.0,29360.0,13754.75,2242.2,1581.0,17.42,1.1066,431.4,146.8125,110.42578125,132.96875,188.75,158.84375,19.65,763.0,34423.0,170.7,134.94,203.6,64.09,67.54,3996.0,112.085,19.6,545.75,1.9726,2.0876,160.78,67.55,1585.0,64.09,1833.6,4.713,1.9721,2.9330000000000003,1251.1,2.091,27.505,460.9
2021-05-07 09:14:00,116.28515630000001,0.7813,65.33,1.3929,57545.0,724.0,2410.0,0.8214,89.69,4206.75,3537.25,1.21255,124.4453125,143.175,114.3,0.0092025,152.15,736.5,115.8,2307.9,1350.9,29355.0,29365.0,13752.25,2240.9,1581.0,17.42,1.1064,431.4,146.8125,110.42578125,132.96875,188.6875,158.875,19.65,763.0,34419.0,170.71,134.94,203.62,64.14,67.58,3997.0,112.085,19.6,546.0,1.9726,2.0931,160.79,67.58,1585.0,64.14,1833.6,4.7215,1.9741,2.9360000000000004,1251.3,2.0934,27.505,461.0
2021-05-07 09:15:00,116.2890625,0.78155,65.33,1.3932,57545.0,724.0,2410.0,0.82145,89.59,4207.75,3531.0,1.21275,124.453125,143.175,114.3,0.0092035,152.05,736.5,115.8,2309.0,1351.5,29355.0,29370.0,13757.75,2241.7,1581.0,17.42,1.1066,431.4,146.828125,110.42578125,132.96875,188.71875,158.875,19.65,763.0,34426.0,170.69,134.94,203.56,64.22,67.65,3998.0,112.085,19.6,546.75,1.9765,2.0961,160.77,67.62,1585.0,64.2,1834.0,4.7195,1.977,2.937,1249.5,2.0964,27.505,461.0
2021-05-07 09:16:00,116.296875,0.78175,65.33,1.3938,57465.0,724.0,2411.0,0.82145,89.73,4207.75,3521.0,1.213,124.4765625,143.175,114.3,0.009207,152.15,736.5,115.8,2308.5,1351.5,29350.0,29365.0,13764.0,2240.0,1581.0,17.44,1.1065,431.4,146.90625,110.4296875,133.015625,188.90625,159.0,19.65,763.0,34413.0,170.71,134.94,203.62,64.25,67.73,3998.0,112.085,19.6,547.0,1.9765,2.0988,160.78,67.69,1585.0,64.3,1834.5,4.7185,1.979,2.9339999999999997,1249.1,2.0992,27.52,461.4
2021-05-07 09:17:00,116.29296880000001,0.7815,65.33,1.3938,57430.0,724.0,2410.0,0.82135,89.62,4206.25,3519.5,1.2129,124.4609375,143.175,114.3,0.009206,152.3,736.5,115.8,2308.5,1350.7,29345.0,29365.0,13753.0,2238.6,1581.0,17.43,1.1064,431.4,146.828125,110.42578125,132.984375,188.75,158.875,19.65,763.0,34405.0,170.64,134.93,203.42,64.33,67.75,3997.0,112.085,19.6,547.75,1.9812,2.0999,160.72,67.75,1585.0,64.33,1834.0,4.72,1.9807,2.9410000000000003,1248.8,2.1004,27.5,461.3
2021-05-07 09:18:00,116.296875,0.7818,65.33,1.3941,57425.0,724.0,2412.0,0.8215,89.72,4206.5,3515.0,1.21315,124.46875,143.175,114.3,0.0092085,152.25,736.5,115.8,2309.2,1350.9,29340.0,29355.0,13764.5,2240.0,1581.0,17.45,1.1065,431.4,146.859375,110.4296875,133.0,188.75,158.90625,19.7,763.0,34400.0,170.66,134.93,203.46,64.4,67.83,3998.0,112.085,19.6,548.25,1.9828,2.1013,160.73,67.8,1588.0,64.4,1835.2,4.728,1.9834,2.9360000000000004,1248.5,2.1022,27.545,461.7
2021-05-07 09:19:00,116.296875,0.78145,65.33,1.3939,57430.0,724.0,2413.0,0.8214,89.68,4206.0,3515.0,1.21275,124.4765625,143.175,114.3,0.009206,152.3,736.5,115.8,2308.6,1350.6,29340.0,29355.0,13760.5,2240.1,1581.0,17.45,1.1065,431.4,146.828125,110.4296875,132.96875,188.625,158.8125,19.7,763.0,34396.0,170.64,134.92,203.42,64.39,67.83,3997.0,112.085,19.6,548.25,1.9828,2.1025,160.73,67.83,1588.0,64.4,1834.6,4.727,1.984,2.935,1248.2,2.1024,27.515,461.7
2021-05-07 09:20:00,116.29296880000001,0.78125,65.33,1.3937,57490.0,724.0,2413.0,0.82125,89.84,4206.0,3520.25,1.2123,124.4609375,143.175,114.3,0.0092035,152.5,736.5,115.8,2307.9,1350.3,29345.0,29355.0,13757.75,2240.2,1581.0,17.45,1.1062,431.4,146.828125,110.4296875,132.984375,188.625,158.8125,19.7,763.0,34390.0,170.63,134.92,203.38,64.41,67.84,3997.0,112.085,19.6,548.25,1.9836,2.1018,160.71,67.83,1588.0,64.41,1834.5,4.728,1.9835,2.9339999999999997,1248.7,2.1012,27.51,461.5
2021-05-07 09:21:00,116.2890625,0.78095,65.33,1.3932,57385.0,724.0,2413.0,0.8211,89.91,4205.0,3520.25,1.21205,124.4453125,143.175,114.3,0.0092015,152.6,736.5,115.8,2307.7,1349.8,29345.0,29360.0,13748.5,2240.2,1581.0,17.49,1.1059,431.4,146.796875,110.42578125,132.9375,188.59375,158.8125,19.7,763.0,34387.0,170.63,134.91,203.36,64.43,67.85,3998.0,112.08,19.65,548.5,1.9836,2.1018,160.7,67.84,1588.0,64.43,1831.9,4.723,1.9844,2.9330000000000003,1246.7,2.1013,27.455,462.1
2021-05-07 09:22:00,116.28515630000001,0.7805,65.33,1.393,57340.0,724.0,2415.0,0.8209,89.92,4204.0,3520.25,1.2116,124.4375,143.175,114.3,0.009199500000000001,152.45,736.5,115.8,2307.7,1349.3,29340.0,29360.0,13736.25,2240.3,1581.0,17.48,1.1055,431.4,146.734375,110.42578125,132.921875,188.375,158.6875,19.7,763.0,34389.0,170.62,134.91,203.32,64.37,67.77,3997.0,112.085,19.65,547.75,1.9846,2.0989,160.68,67.77,1588.0,64.35,1829.2,4.721,1.9819,2.928,1243.6,2.0983,27.4,462.4
2021-05-07 09:23:00,116.29296880000001,0.78055,65.33,1.3932,57385.0,724.0,2414.0,0.8209,89.9,4203.0,3516.0,1.21185,124.453125,143.175,114.3,0.009202,152.45,736.5,115.8,2305.9,1349.3,29325.0,29360.0,13730.5,2240.5,1581.0,17.51,1.1058,431.4,146.75,110.4296875,132.9375,188.28125,158.6875,19.7,763.0,34385.0,170.62,134.91,203.32,64.36,67.76,3995.0,112.085,19.65,547.5,1.9825,2.0985,160.67,67.72,1588.0,64.35,1828.4,4.719,1.9822,2.928,1242.0,2.0988,27.28,463.1
2021-05-07 09:24:00,116.29296880000001,0.78025,65.33,1.3928,57350.0,724.0,2415.0,0.8207,89.79,4202.5,3516.0,1.2115,124.453125,143.175,114.3,0.009198,152.3,736.5,115.8,2304.8,1348.5,29325.0,29340.0,13718.0,2240.1,1581.0,17.5,1.1053,431.4,146.71875,110.4296875,132.921875,188.1875,158.625,19.7,763.0,34386.0,170.59,134.91,203.24,64.31,67.69,3995.0,112.085,19.65,547.0,1.9792,2.096,160.64,67.69,1588.0,64.28,1828.3,4.7135,1.9792,2.929,1242.6,2.0967,27.28,462.9
2021-05-07 09:25:00,116.296875,0.78015,65.33,1.3929,57430.0,724.0,2415.0,0.82075,89.86,4203.25,3534.0,1.2116,124.453125,143.175,114.3,0.0091985,152.15,736.5,115.8,2304.9,1348.8,29325.0,29340.0,13723.25,2240.8,1581.0,17.49,1.1056,431.4,146.75,110.4296875,132.9375,188.25,158.6875,19.7,763.0,34388.0,170.6,134.91,203.26,64.25,67.64,3996.0,112.085,19.65,546.75,1.9792,2.0944,160.65,67.64,1588.0,64.24,1828.6,4.709,1.9774,2.93,1244.1,2.0946,27.27,462.7
2021-05-07 09:26:00,116.296875,0.7805,65.33,1.3932,57335.0,724.0,2416.0,0.8209,89.92,4203.75,3534.0,1.2119,124.4609375,143.175,114.3,0.009199500000000001,152.15,736.5,115.8,2305.7,1349.0,29325.0,29340.0,13727.75,2241.1,1581.0,17.5,1.106,431.4,146.75,110.4296875,132.9375,188.25,158.65625,19.75,763.0,34399.0,170.6,134.91,203.28,64.29,67.65,3994.0,112.085,19.65,546.75,1.9792,2.0944,160.65,67.66,1588.0,64.25,1829.6,4.7085,1.9785,2.931,1243.5,2.0955,27.325,462.9
2021-05-07 09:27:00,116.30078130000001,0.7803,65.33,1.3928,57350.0,724.0,2415.0,0.8209,89.93,4203.75,3532.5,1.2117,124.4765625,143.175,114.3,0.009197499999999999,152.3,736.5,115.8,2305.1,1349.0,29330.0,29340.0,13725.25,2241.7,1581.0,17.48,1.1058,431.4,146.765625,110.43359375,132.96875,188.3125,158.6875,19.7,763.0,34404.0,170.62,134.92,203.32,64.29,67.68,3994.0,112.09,19.65,547.0,1.9792,2.0959,160.67,67.69,1588.0,64.28,1829.8,4.7115,1.9796,2.929,1246.2,2.0957,27.335,462.6
2021-05-07 09:28:00,116.3046875,0.78025,65.33,1.3923,57350.0,724.0,2416.0,0.8208,90.05,4203.5,3532.5,1.21145,124.46875,143.175,114.3,0.009197,152.25,736.5,115.8,2304.6,1348.8,29325.0,29340.0,13727.25,2241.8,1581.0,17.49,1.1055,431.4,146.765625,110.4296875,132.96875,188.34375,158.71875,19.7,763.0,34404.0,170.64,134.93,203.36,64.21,67.67,3994.0,112.085,19.65,547.0,1.9791,2.0958,160.7,67.68,1590.0,64.28,1831.0,4.7115,1.9776,2.929,1244.6,2.0952,27.36,462.5
2021-05-07 09:29:00,116.3046875,0.78025,65.33,1.3922,57350.0,724.0,2417.0,0.8206,90.05,4203.25,3525.0,1.21145,124.46875,143.175,114.3,0.009198,151.9,736.5,115.8,2304.7,1349.1,29315.0,29325.0,13716.75,2243.0,1581.0,17.5,1.1056,431.4,146.75,110.43359375,132.953125,188.28125,158.6875,19.75,763.0,34407.0,170.62,134.92,203.26,64.32,67.7,3992.0,112.085,19.65,547.25,1.9798,2.0958,160.66,67.72,1590.0,64.31,1831.6,4.7075,1.98,2.928,1245.6,2.096,27.365,462.5
2021-05-07 09:30:00,116.3046875,0.78015,65.33,1.3924,57350.0,724.0,2416.0,0.8206,90.07,4202.75,3527.5,1.21135,124.4765625,143.175,114.3,0.0091985,152.3,736.5,115.8,2303.7,1349.0,29305.0,29320.0,13715.0,2239.4,1581.0,17.5,1.1054,431.4,146.765625,110.4375,132.96875,188.34375,158.71875,19.8,763.0,34406.0,170.63,134.92,203.3,64.27,67.67,3993.0,112.085,19.7,546.75,1.9798,2.0958,160.67,67.65,1590.0,64.26,1832.3,4.707,1.9784,2.928,1247.6,2.0935,27.36,462.7
2021-05-07 09:31:00,116.3046875,0.7802,65.28,1.393,57350.0,727.5,2414.0,0.8207,90.09,4197.5,3532.0,1.21155,124.4765625,143.175,114.3,0.009202,152.5,741.0,115.8,2303.0,1348.8,29290.0,29300.0,13684.75,2236.8,1581.0,17.51,1.1058,431.5,146.765625,110.4375,132.96875,188.25,158.6875,19.75,767.0,34380.0,170.62,134.92,203.28,64.16,67.59,3990.0,112.085,19.7,546.25,1.9775,2.0926,160.65,67.58,1590.0,64.18,1832.5,4.7085,1.9765,2.928,1245.5,2.0903,27.365,462.9
2021-05-07 09:32:00,116.30078130000001,0.7797,65.11,1.3924,57230.0,724.75,2413.0,0.82055,90.02,4196.25,3531.25,1.21125,124.453125,143.575,114.2,0.009197499999999999,152.15,736.5,115.85,2302.6,1348.4,29290.0,29300.0,13672.5,2236.2,1575.5,17.48,1.1054,429.7,146.671875,110.4375,132.90625,188.09375,158.59375,19.8,763.0,34380.0,170.56,134.91,203.12,64.13,67.52,3992.0,112.085,19.7,546.0,1.9775,2.0889,160.59,67.53,1590.0,64.12,1828.6,4.702,1.9756,2.928,1243.4,2.088,27.26,462.3
2021-05-07 09:33:00,116.296875,0.7795,65.15,1.3922,57280.0,721.5,2416.0,0.8205,90.0,4200.0,3533.75,1.2111,124.4453125,143.725,114.225,0.009193999999999999,151.9,732.25,115.925,2302.1,1349.3,29300.0,29310.0,13678.0,2236.4,1571.75,17.49,1.1052,428.2,146.625,110.43359375,132.890625,187.875,158.5,19.75,757.75,34414.0,170.51,134.89,202.98,64.11,67.52,3990.0,112.085,19.7,545.75,1.9747,2.0891,160.52,67.52,1590.0,64.1,1827.5,4.695,1.975,2.926,1242.4,2.089,27.25,462.7
2021-05-07 09:34:00,116.296875,0.77985,65.1,1.3928,57290.0,721.5,2416.0,0.82075,90.08,4198.5,3534.0,1.2115,124.4453125,144.05,114.05,0.009196,151.75,730.0,115.95,2303.0,1349.8,29305.0,29315.0,13679.25,2236.1,1571.0,17.49,1.1056,428.3,146.625,110.43359375,132.875,187.90625,158.46875,19.75,755.75,34400.0,170.48,134.88,202.88,64.18,67.59,3991.0,112.08,19.7,546.25,1.9744,2.0895,160.5,67.59,1590.0,64.19,1828.1,4.6955,1.9761,2.924,1243.5,2.0915,27.265,462.6
2021-05-07 09:35:00,116.296875,0.77965,65.02,1.3923,57290.0,721.75,2418.0,0.8206,89.94,4199.0,3532.0,1.2112,124.4453125,144.0,114.025,0.009193999999999999,151.85,730.25,115.925,2303.0,1349.4,29305.0,29315.0,13673.25,2236.1,1569.75,17.51,1.1053,428.0,146.609375,110.43359375,132.875,187.84375,158.46875,19.8,755.0,34402.0,170.43,134.87,202.76,64.19,67.58,3990.0,112.085,19.75,546.25,1.9744,2.0908,160.47,67.6,1590.0,64.17,1827.7,4.6965,1.9757,2.931,1244.4,2.0908,27.29,462.8
2021-05-07 09:36:00,116.2890625,0.7798,65.16,1.3925,57350.0,724.0,2417.0,0.8208,89.98,4202.75,3536.0,1.21125,124.4296875,144.575,114.1,0.0091925,151.8,731.0,116.1,2305.0,1350.5,29330.0,29340.0,13688.75,2242.8,1572.5,17.44,1.1051,428.2,146.53125,110.4296875,132.828125,187.59375,158.3125,19.65,755.25,34438.0,170.39,134.85,202.62,64.32,67.73,3994.0,112.08,19.6,547.5,1.9794,2.0948,160.42,67.72,1590.0,64.34,1827.8,4.7015,1.9796,2.926,1245.7,2.096,27.305,461.5
2021-05-07 09:37:00,116.296875,0.77985,65.12,1.3927,57400.0,722.5,2415.0,0.82085,89.9,4206.0,3546.5,1.2114,124.4453125,144.475,113.95,0.0091945,151.85,730.75,116.15,2306.9,1350.9,29340.0,29355.0,13717.0,2244.9,1572.25,17.44,1.1052,428.3,146.59375,110.43359375,132.875,187.78125,158.40625,19.55,755.25,34442.0,170.43,134.86,202.74,64.33,67.71,3998.0,112.08,19.5,547.25,1.9793,2.0959,160.45,67.71,1590.0,64.32,1829.4,4.7035,1.9799,2.925,1248.0,2.0962,27.35,461.3
2021-05-07 09:38:00,116.296875,0.78,65.14,1.393,57345.0,723.5,2414.0,0.82115,89.79,4208.25,3540.0,1.2117,124.4609375,144.575,114.0,0.0091945,151.75,731.75,116.15,2308.2,1352.3,29345.0,29355.0,13731.5,2248.4,1573.25,17.42,1.1054,428.6,146.609375,110.43359375,132.890625,187.78125,158.40625,19.6,756.0,34451.0,170.4,134.86,202.62,64.36,67.75,4000.0,112.08,19.45,547.5,1.9793,2.0959,160.42,67.75,1590.0,64.36,1831.0,4.707,1.9804,2.925,1249.3,2.0974,27.405,461.3
2021-05-07 09:39:00,116.296875,0.78005,65.1,1.3932,57360.0,722.25,2414.0,0.82135,89.85,4207.0,3539.75,1.21185,124.453125,144.275,114.025,0.0091955,151.7,731.5,115.975,2308.7,1352.2,29350.0,29355.0,13720.5,2248.6,1574.5,17.41,1.1057,429.1,146.59375,110.4296875,132.875,187.75,158.40625,19.6,757.0,34453.0,170.39,134.86,202.62,64.4,67.79,4000.0,112.08,19.45,548.0,1.9817,2.0981,160.41,67.79,1590.0,64.4,1831.9,4.7085,1.9822,2.924,1248.7,2.0988,27.415,460.8
2021-05-07 09:40:00,116.296875,0.78015,65.29,1.3927,57350.0,724.5,2414.0,0.8215,89.89,4207.0,3535.5,1.212,124.453125,144.375,114.025,0.009193000000000002,151.9,733.5,115.925,2309.3,1351.8,29350.0,29365.0,13707.0,2251.0,1578.25,17.4,1.1059,429.8,146.578125,110.43359375,132.875,187.6875,158.375,19.6,759.0,34462.0,170.39,134.85,202.6,64.47,67.84,4002.0,112.08,19.45,548.25,1.9837,2.1007,160.41,67.85,1590.0,64.48,1832.3,4.711,1.9836,2.926,1248.6,2.1016,27.42,460.6
2021-05-07 09:41:00,116.296875,0.7796,65.41,1.3924,57440.0,723.75,2415.0,0.82135,89.96,4208.25,3539.0,1.21135,124.4296875,144.325,114.125,0.0091885,151.8,732.75,115.825,2308.5,1350.7,29360.0,29375.0,13694.5,2255.5,1576.75,17.42,1.1052,429.1,146.5,110.43359375,132.828125,187.40625,158.21875,19.6,757.0,34502.0,170.33,134.84,202.42,64.55,67.89,4002.0,112.08,19.45,548.75,1.985,2.103,160.34,67.9,1590.0,64.53,1829.2,4.709,1.9849,2.927,1244.9,2.1023,27.36,461.1
2021-05-07 09:42:00,116.296875,0.7799,65.41,1.3927,57360.0,724.25,2416.0,0.8214,89.94,4209.5,3539.0,1.21145,124.453125,144.275,114.15,0.00919,151.7,734.0,115.775,2309.5,1351.9,29370.0,29380.0,13711.0,2256.6,1577.25,17.45,1.105,429.4,146.515625,110.43359375,132.859375,187.53125,158.25,19.55,758.5,34498.0,170.34,134.84,202.44,64.58,67.97,4004.0,112.08,19.45,549.25,1.985,2.1052,160.35,67.96,1590.0,64.59,1831.2,4.711,1.9869,2.926,1247.0,2.1056,27.41,461.6
2021-05-07 09:43:00,116.3046875,0.77985,65.47,1.3927,57380.0,724.75,2418.0,0.8213,89.98,4208.75,3539.0,1.2113,124.453125,144.2,114.075,0.0091895,151.7,733.75,115.85,2308.6,1350.9,29365.0,29380.0,13691.0,2255.9,1578.75,17.44,1.105,429.8,146.546875,110.43359375,132.859375,187.65625,158.3125,19.55,758.0,34507.0,170.38,134.86,202.56,64.61,67.96,4001.0,112.08,19.4,549.25,1.985,2.1063,160.39,67.96,1590.0,64.6,1831.2,4.714,1.9867,2.926,1246.6,2.1045,27.395,461.6
2021-05-07 09:44:00,116.3046875,0.78015,65.5,1.3926,57355.0,725.25,2420.0,0.8214,90.09,4209.5,3539.0,1.21205,124.453125,144.35,114.1,0.009192,152.1,732.5,115.875,2309.3,1351.2,29360.0,29380.0,13692.0,2257.0,1578.75,17.45,1.1055,429.9,146.53125,110.43359375,132.859375,187.5625,158.25,19.55,757.25,34517.0,170.36,134.85,202.5,64.67,68.03,4002.0,112.08,19.4,550.0,1.9892,2.1079,160.37,68.04,1590.0,64.67,1832.5,4.716,1.9893,2.927,1247.6,2.1081,27.425,461.6
2021-05-07 09:45:00,116.3046875,0.7804,65.48,1.393,57285.0,724.0,2419.0,0.82145,90.08,4210.5,3531.0,1.21185,124.453125,144.5,113.975,0.0091905,152.0,732.25,115.925,2309.4,1351.4,29355.0,29380.0,13703.75,2257.6,1578.0,17.45,1.1053,429.4,146.546875,110.43359375,132.859375,187.53125,158.28125,19.55,756.75,34524.0,170.38,134.84,202.58,64.71,68.07,4002.0,112.08,19.4,550.25,1.9899,2.1077,160.4,68.03,1590.0,64.7,1832.5,4.718,1.9905,2.926,1247.3,2.1092,27.43,461.6
2021-05-07 09:46:00,116.30078130000001,0.78015,65.61,1.3931,57285.0,724.5,2419.0,0.82145,90.1,4211.25,3537.75,1.21155,124.453125,144.75,113.8,0.0091905,151.65,732.25,115.975,2309.8,1351.4,29365.0,29380.0,13701.0,2256.7,1578.25,17.43,1.105,429.0,146.515625,110.43359375,132.84375,187.46875,158.21875,19.6,756.75,34539.0,170.33,134.83,202.46,64.71,68.07,4004.0,112.08,19.4,550.25,1.9921,2.1089,160.35,68.07,1590.0,64.71,1831.8,4.716,1.9919,2.929,1246.7,2.1096,27.41,461.4
2021-05-07 09:47:00,116.3125,0.78035,65.75,1.3932,57370.0,725.5,2421.0,0.8216,90.19,4211.75,3548.5,1.2122,124.4921875,144.8,113.825,0.0091925,151.9,732.75,116.05,2310.6,1350.9,29370.0,29390.0,13696.0,2255.6,1580.5,17.46,1.1059,429.5,146.640625,110.4375,132.9375,187.84375,158.4375,19.55,758.25,34550.0,170.39,134.86,202.6,64.82,68.18,4003.0,112.085,19.4,551.0,1.9945,2.1115,160.4,68.18,1590.0,64.81,1834.5,4.7205,1.9945,2.927,1248.5,2.1117,27.49,461.9
2021-05-07 09:48:00,116.3203125,0.78075,65.7,1.3932,57365.0,724.75,2422.0,0.82175,90.18,4213.0,3548.5,1.21235,124.4921875,144.625,113.9,0.0091945,152.2,733.25,115.925,2310.8,1350.9,29360.0,29375.0,13707.5,2254.9,1579.5,17.49,1.1061,429.0,146.640625,110.44140625,132.921875,187.90625,158.4375,19.55,757.75,34543.0,170.38,134.85,202.5,64.91,68.27,4002.0,112.08,19.45,551.75,1.9976,2.1145,160.39,68.26,1590.0,64.91,1835.3,4.722,1.9977,2.928,1250.0,2.1145,27.495,462.8
2021-05-07 09:49:00,116.3125,0.78095,65.85,1.3933,57425.0,725.25,2421.0,0.82175,90.15,4215.0,3544.75,1.2125,124.484375,144.525,113.95,0.0091955,152.3,734.0,115.925,2311.1,1351.3,29360.0,29365.0,13723.5,2257.5,1580.75,17.5,1.1063,429.1,146.65625,110.43359375,132.921875,187.96875,158.46875,19.6,758.25,34553.0,170.38,134.85,202.5,64.92,68.27,4004.0,112.08,19.45,551.75,1.9976,2.1165,160.4,68.29,1590.0,64.92,1835.2,4.7235,1.9984,2.931,1249.1,2.1168,27.52,463.0
2021-05-07 09:50:00,116.31640630000001,0.7815,66.04,1.3941,57345.0,725.75,2421.0,0.82205,90.21,4217.5,3542.0,1.2128,124.5078125,144.85,113.9,0.009197,152.35,734.25,116.05,2312.5,1352.5,29365.0,29375.0,13746.5,2259.3,1582.25,17.54,1.1066,428.9,146.6875,110.4375,132.953125,188.125,158.53125,19.5,758.75,34560.0,170.41,134.86,202.58,65.03,68.37,4006.0,112.085,19.45,552.5,2.0002,2.118,160.41,68.37,1590.0,65.02,1836.4,4.7275,1.9999,2.929,1251.4,2.1187,27.55,464.0
2021-05-07 09:51:00,116.31640630000001,0.78155,65.92,1.3944,57320.0,725.0,2422.0,0.8219,90.25,4216.25,3542.0,1.2128,124.5078125,144.9,113.875,0.0091985,152.4,733.25,116.075,2312.1,1352.2,29355.0,29370.0,13739.5,2255.2,1582.75,17.53,1.1065,429.5,146.6875,110.4375,132.9375,188.09375,158.5,19.55,757.75,34546.0,170.39,134.86,202.52,64.99,68.34,4006.0,112.08,19.45,552.25,1.9998,2.1183,160.41,68.35,1590.0,64.97,1836.5,4.724,1.9984,2.926,1252.4,2.1179,27.545,463.6
2021-05-07 09:52:00,116.328125,0.78165,66.03,1.3945,57360.0,724.25,2423.0,0.82205,90.34,4216.25,3542.0,1.213,124.53125,145.15,113.875,0.0092015,152.35,732.75,116.125,2313.0,1353.8,29355.0,29365.0,13748.75,2253.6,1583.5,17.53,1.1066,429.2,146.765625,110.44140625,133.015625,188.1875,158.625,19.55,757.0,34540.0,170.47,134.89,202.74,64.92,68.29,4007.0,112.085,19.45,551.75,1.9958,2.1148,160.49,68.28,1590.0,64.92,1838.2,4.7265,1.9959,2.926,1254.0,2.1152,27.57,463.6
2021-05-07 09:53:00,116.328125,0.78155,66.08,1.3944,57320.0,723.5,2426.0,0.8219,90.38,4215.0,3539.0,1.213,124.53125,144.95,113.65,0.009199500000000001,152.55,731.25,115.925,2312.5,1353.1,29355.0,29365.0,13740.0,2253.0,1582.5,17.53,1.1066,428.7,146.765625,110.44140625,133.0,188.1875,158.625,19.55,755.5,34537.0,170.48,134.9,202.78,64.96,68.3,4007.0,112.085,19.45,552.0,1.9969,2.1158,160.5,68.31,1590.0,64.93,1838.3,4.727,1.9962,2.928,1254.0,2.1151,27.565,463.6
2021-05-07 09:54:00,116.328125,0.78175,66.09,1.3943,57290.0,724.0,2426.0,0.8221,90.38,4216.25,3536.5,1.21305,124.53125,145.1,113.675,0.009198999999999999,152.5,731.25,115.975,2313.3,1353.2,29360.0,29370.0,13739.75,2254.3,1582.0,17.53,1.1064,428.5,146.765625,110.44140625,133.015625,188.15625,158.625,19.55,755.75,34551.0,170.48,134.9,202.8,64.97,68.35,4007.0,112.09,19.45,552.25,1.9982,2.1159,160.49,68.34,1590.0,64.98,1838.4,4.725,1.998,2.925,1253.5,2.1157,27.565,463.5
2021-05-07 09:55:00,116.32421880000001,0.78145,66.09,1.3937,57250.0,724.0,2424.0,0.82195,90.37,4214.25,3537.5,1.21245,124.5234375,144.925,113.725,0.0091985,152.5,732.0,115.85,2312.3,1352.2,29355.0,29365.0,13717.5,2252.0,1581.5,17.53,1.1061,428.0,146.75,110.4375,133.0,188.09375,158.59375,19.55,756.25,34549.0,170.46,134.89,202.76,65.02,68.35,4007.0,112.09,19.45,552.5,1.9982,2.1148,160.47,68.35,1590.0,64.98,1837.3,4.724,1.9982,2.927,1251.2,2.1151,27.53,463.5
2021-05-07 09:56:00,116.32421880000001,0.78145,66.06,1.3938,57210.0,723.75,2425.0,0.82205,90.41,4214.0,3530.0,1.21265,124.53125,144.75,113.65,0.009198,152.65,731.0,115.775,2312.2,1352.2,29355.0,29365.0,13710.0,2248.3,1580.25,17.55,1.1063,427.6,146.75,110.44140625,133.0,188.0625,158.5625,19.5,755.0,34553.0,170.48,134.89,202.8,64.92,68.3,4006.0,112.085,19.4,552.0,1.9971,2.114,160.48,68.3,1590.0,64.93,1838.1,4.72,1.9964,2.927,1255.0,2.1137,27.54,463.9
2021-05-07 09:57:00,116.328125,0.7815,66.03,1.3936,57275.0,723.0,2425.0,0.8222,90.39,4215.25,3530.0,1.21265,124.5390625,144.75,113.7,0.009198,152.55,731.5,115.725,2312.6,1352.8,29360.0,29370.0,13724.25,2248.9,1580.25,17.54,1.1063,427.8,146.78125,110.44140625,133.015625,188.09375,158.59375,19.5,755.75,34550.0,170.48,134.9,202.78,64.92,68.3,4006.0,112.085,19.4,552.0,1.9971,2.1137,160.48,68.3,1590.0,64.92,1838.2,4.7205,1.9962,2.926,1256.7,2.1139,27.55,463.7
2021-05-07 09:58:00,116.328125,0.7815,66.19,1.3941,57300.0,724.0,2426.0,0.82225,90.4,4213.75,3532.0,1.2129,124.53125,144.75,113.775,0.009198999999999999,152.75,732.25,115.825,2312.5,1353.1,29355.0,29365.0,13728.5,2249.6,1581.0,17.54,1.1063,427.6,146.765625,110.44140625,133.015625,188.0,158.5625,19.5,756.5,34533.0,170.47,134.89,202.72,64.9,68.27,4006.0,112.085,19.4,552.0,1.9971,2.1137,160.48,68.26,1598.0,64.89,1838.6,4.721,1.9957,2.924,1257.7,2.1138,27.555,463.7
2021-05-07 09:59:00,116.328125,0.78185,66.2,1.3944,57165.0,724.5,2427.0,0.8226,90.35,4213.5,3528.25,1.21305,124.5390625,144.95,113.775,0.0092015,152.65,733.25,116.0,2313.5,1353.8,29345.0,29365.0,13721.75,2250.8,1581.75,17.54,1.1067,428.0,146.796875,110.4375,133.03125,188.0625,158.625,19.5,757.5,34528.0,170.48,134.89,202.78,64.92,68.29,4007.0,112.085,19.4,552.0,1.9971,2.1146,160.49,68.27,1598.0,64.91,1839.3,4.7245,1.9966,2.924,1258.1,2.1142,27.555,463.7
